,ALISP FP Equity_DX_SI_QTY,ALISP FP Equity_DX_SHORT_INTEREST_VALUE,ALISP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALISP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALISP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALISP FP Equity_DX_SI_MV,ALISP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALISP FP Equity_DX_SUPPLY_SI_QTY,ALISP FP Equity_DX_BROKER_SI_QTY,ALISP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALISP FP Equity_DX_SUPPLY_SI_MV,ALISP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALISP FP Equity_DX_UTILIZATION_QUANTITY,ALISP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALISP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALISP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALISP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALISP FP Equity_DX_BROKER_SI_CON_RATIO,ALISP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALISP FP Equity_PX_LAST
2013-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14796.0,46806.57,0.05,0.0,0.0,0.0,3.29
2013-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14747.0,46651.56,0.05,0.0,0.0,0.0,3.29
2013-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14747.0,46651.56,0.05,0.0,0.0,0.0,3.29
2013-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14747.0,46509.77,0.05,0.0,0.0,0.0,3.28
2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14747.0,46509.77,0.05,0.0,0.0,0.0,3.28
2013-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14747.0,46509.77,0.05,0.0,0.0,0.0,3.28
2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14747.0,46509.77,0.05,0.0,0.0,0.0,3.28
2013-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14747.0,46651.56,0.05,0.0,0.0,0.0,3.29
2013-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14747.0,46793.36,0.05,0.0,0.0,0.0,3.3
2013-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14747.0,48353.14,0.05,0.0,0.0,0.0,3.41
2013-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14747.0,48353.14,0.05,0.0,0.0,0.0,3.41
2013-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14747.0,48353.14,0.05,0.0,0.0,0.0,3.41
2013-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14644.0,47874.61,0.05,0.0,0.0,0.0,3.4
2013-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47707.21,0.05,0.0,0.0,0.0,3.41
2013-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47707.21,0.05,0.0,0.0,0.0,3.41
2013-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47707.21,0.05,0.0,0.0,0.0,3.41
2013-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47567.3,0.05,0.0,0.0,0.0,3.4
2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47147.59,0.05,0.0,0.0,0.0,3.37
2013-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47147.59,0.05,0.0,0.0,0.0,3.37
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47427.4,0.05,0.0,0.0,0.0,3.39
2013-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47427.4,0.05,0.0,0.0,0.0,3.39
2013-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46867.79,0.05,0.0,0.0,0.0,3.35
2013-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46867.79,0.05,0.0,0.0,0.0,3.35
2013-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47007.69,0.05,0.0,0.0,0.0,3.36
2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46727.88,0.05,0.0,0.0,0.0,3.34
2013-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46727.88,0.05,0.0,0.0,0.0,3.34
2013-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46727.88,0.05,0.0,0.0,0.0,3.34
2013-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46587.98,0.05,0.0,0.0,0.0,3.33
2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46587.98,0.05,0.0,0.0,0.0,3.33
2013-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47987.02,0.05,0.0,0.0,0.0,3.43
2013-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47567.3,0.05,0.0,0.0,0.0,3.4
2013-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46727.88,0.05,0.0,0.0,0.0,3.34
2013-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47707.21,0.05,0.0,0.0,0.0,3.41
2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47427.4,0.05,0.0,0.0,0.0,3.39
2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47007.69,0.05,0.0,0.0,0.0,3.36
2013-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47567.3,0.05,0.0,0.0,0.0,3.4
2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47567.3,0.05,0.0,0.0,0.0,3.4
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47567.3,0.05,0.0,0.0,0.0,
2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47567.3,0.05,0.0,0.0,0.0,
2013-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47567.3,0.05,0.0,0.0,0.0,3.4
2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,48266.82,0.05,0.0,0.0,0.0,3.45
2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,48266.82,0.05,0.0,0.0,0.0,3.45
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,48266.82,0.05,0.0,0.0,0.0,
2014-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47567.3,0.05,0.0,0.0,0.0,3.4
2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47007.69,0.05,0.0,0.0,0.0,3.36
2014-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46727.88,0.05,0.0,0.0,0.0,3.34
2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46168.27,0.05,0.0,0.0,0.0,3.3
2014-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46028.36,0.05,0.0,0.0,0.0,3.29
2014-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46028.36,0.05,0.0,0.0,0.0,3.29
2014-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46028.36,0.05,0.0,0.0,0.0,3.29
2014-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46028.36,0.05,0.0,0.0,0.0,3.29
2014-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46028.36,0.05,0.0,0.0,0.0,3.29
2014-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46028.36,0.05,0.0,0.0,0.0,3.29
2014-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46168.27,0.05,0.0,0.0,0.0,3.3
2014-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46448.07,0.05,0.0,0.0,0.0,3.32
2014-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46867.79,0.05,0.0,0.0,0.0,3.35
2014-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47567.3,0.05,0.0,0.0,0.0,3.4
2014-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47567.3,0.05,0.0,0.0,0.0,3.4
2014-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47567.3,0.05,0.0,0.0,0.0,3.4
2014-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47567.3,0.05,0.0,0.0,0.0,3.4
2014-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47567.3,0.05,0.0,0.0,0.0,3.4
2014-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47427.4,0.05,0.0,0.0,0.0,3.39
2014-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47427.4,0.05,0.0,0.0,0.0,3.39
2014-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47147.59,0.05,0.0,0.0,0.0,3.37
2014-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47287.5,0.05,0.0,0.0,0.0,3.38
2014-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47147.59,0.05,0.0,0.0,0.0,3.37
2014-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47287.5,0.05,0.0,0.0,0.0,3.38
2014-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47287.5,0.05,0.0,0.0,0.0,3.38
2014-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,47147.59,0.05,0.0,0.0,0.0,3.37
2014-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,46867.79,0.05,0.0,0.0,0.0,3.35
2014-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,45631.38,0.05,0.0,0.0,0.0,3.36
2014-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,44952.34,0.05,0.0,0.0,0.0,3.31
2014-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,45903.0,0.05,0.0,0.0,0.0,3.38
2014-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,45903.0,0.05,0.0,0.0,0.0,3.38
2014-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,45767.19,0.05,0.0,0.0,0.0,3.37
2014-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,45495.57,0.05,0.0,0.0,0.0,3.35
2014-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,45495.57,0.05,0.0,0.0,0.0,3.35
2014-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,44816.54,0.05,0.0,0.0,0.0,3.3
2014-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,44952.34,0.05,0.0,0.0,0.0,3.31
2014-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,45223.96,0.05,0.0,0.0,0.0,3.33
2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,45359.77,0.05,0.0,0.0,0.0,3.34
2014-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,45767.19,0.05,0.0,0.0,0.0,3.37
2014-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,46717.84,0.05,0.0,0.0,0.0,3.44
2014-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,44816.54,0.05,0.0,0.0,0.0,3.3
2014-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,43458.46,0.05,0.0,0.0,0.0,3.2
2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,41557.15,0.05,0.0,0.0,0.0,3.06
2014-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,43051.04,0.04,0.0,0.0,0.0,3.17
2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,43051.04,0.04,0.0,0.0,0.0,3.17
2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,43186.84,0.04,0.0,0.0,0.0,3.18
2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,43594.27,0.04,0.0,0.0,0.0,3.21
2014-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,44137.5,0.05,0.0,0.0,0.0,3.25
2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,44273.3,0.05,0.0,0.0,0.0,3.26
2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,44409.11,0.05,0.0,0.0,0.0,3.27
2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,44273.3,0.05,0.0,0.0,0.0,3.26
2014-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,44273.3,0.05,0.0,0.0,0.0,3.26
2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,43186.84,0.05,0.0,0.0,0.0,3.18
2014-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,43322.65,0.04,0.0,0.0,0.0,3.19
2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,43458.46,0.05,0.0,0.0,0.0,3.2
2014-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.0,43730.07,0.05,0.0,0.0,0.0,3.22
2014-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13324.0,41637.5,0.04,0.0,0.0,0.0,3.25
2014-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13324.0,41637.5,0.04,0.0,0.0,0.0,3.25
2014-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12212.0,38162.5,0.04,0.0,0.0,0.0,3.25
2014-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12052.0,37662.5,0.04,0.0,0.0,0.0,3.25
2014-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11970.0,37406.25,0.04,0.0,0.0,0.0,3.25
2014-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11570.0,36490.0,0.04,0.0,0.0,0.0,3.28
2014-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11570.0,36378.75,0.04,0.0,0.0,0.0,3.27
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9665.0,30481.92,0.03,0.0,0.0,0.0,3.28
2014-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8145.0,25688.08,0.03,0.0,0.0,0.0,3.28
2014-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7579.0,24048.75,0.02,0.0,0.0,0.0,3.3
2014-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5979.0,19086.81,0.02,0.0,0.0,0.0,3.32
2014-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4473.0,14193.17,0.01,0.0,0.0,0.0,3.3
2014-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3892.0,12312.19,0.01,0.0,0.0,0.0,3.29
2014-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3680.0,11606.15,0.01,0.0,0.0,0.0,3.28
2014-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,8972.31,0.01,0.0,0.0,0.0,3.24
2014-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0,6300.0,0.01,0.0,0.0,0.0,3.15
2014-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.0,5330.77,0.01,0.0,0.0,0.0,3.15
2014-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,3818.46,0.0,0.0,0.0,0.0,2.92
2014-04-16,,,,,,,,,,,,,,,,,,,,2.92
2014-04-17,,,,,,,,,,,,,,,,,,,,2.91
2014-04-22,,,,,,,,,,,,,,,,,,,,2.91
2014-04-23,,,,,,,,,,,,,,,,,,,,2.92
2014-04-24,,,,,,,,,,,,,,,,,,,,2.94
2014-04-25,,,,,,,,,,,,,,,,,,,,3.0
2014-04-28,,,,,,,,,,,,,,,,,,,,3.01
2014-04-29,,,,,,,,,,,,,,,,,,,,3.01
2014-04-30,,,,,,,,,,,,,,,,,,,,3.0
2014-05-02,,,,,,,,,,,,,,,,,,,,2.98
2014-05-05,,,,,,,,,,,,,,,,,,,,2.91
2014-05-06,,,,,,,,,,,,,,,,,,,,2.92
2014-05-07,,,,,,,,,,,,,,,,,,,,2.92
2014-05-08,,,,,,,,,,,,,,,,,,,,2.93
2014-05-09,,,,,,,,,,,,,,,,,,,,2.93
2014-05-12,,,,,,,,,,,,,,,,,,,,2.92
2014-05-13,,,,,,,,,,,,,,,,,,,,2.94
2014-05-14,,,,,,,,,,,,,,,,,,,,2.92
2014-05-15,,,,,,,,,,,,,,,,,,,,2.92
2014-05-16,,,,,,,,,,,,,,,,,,,,2.92
2014-05-19,,,,,,,,,,,,,,,,,,,,2.92
2014-05-20,,,,,,,,,,,,,,,,,,,,3.0
2014-05-21,,,,,,,,,,,,,,,,,,,,2.99
2014-05-22,,,,,,,,,,,,,,,,,,,,3.0
2014-05-23,,,,,,,,,,,,,,,,,,,,2.99
2014-05-26,,,,,,,,,,,,,,,,,,,,2.99
2014-05-27,,,,,,,,,,,,,,,,,,,,2.99
2014-05-28,,,,,,,,,,,,,,,,,,,,2.98
2014-05-29,,,,,,,,,,,,,,,,,,,,2.98
2014-05-30,,,,,,,,,,,,,,,,,,,,2.99
2014-06-02,,,,,,,,,,,,,,,,,,,,2.89
2014-06-03,,,,,,,,,,,,,,,,,,,,2.89
2014-06-04,,,,,,,,,,,,,,,,,,,,3.0
2014-06-05,,,,,,,,,,,,,,,,,,,,2.99
2014-06-06,,,,,,,,,,,,,,,,,,,,2.98
2014-06-09,,,,,,,,,,,,,,,,,,,,2.98
2014-06-10,,,,,,,,,,,,,,,,,,,,2.99
2014-06-11,,,,,,,,,,,,,,,,,,,,2.98
2014-06-12,,,,,,,,,,,,,,,,,,,,2.98
2014-06-13,,,,,,,,,,,,,,,,,,,,2.98
2014-06-16,,,,,,,,,,,,,,,,,,,,2.98
2014-06-17,,,,,,,,,,,,,,,,,,,,2.98
2014-06-18,,,,,,,,,,,,,,,,,,,,2.97
2014-06-19,,,,,,,,,,,,,,,,,,,,2.97
2014-06-20,,,,,,,,,,,,,,,,,,,,2.9
2014-06-23,,,,,,,,,,,,,,,,,,,,2.9
2014-06-24,,,,,,,,,,,,,,,,,,,,2.85
2014-06-25,,,,,,,,,,,,,,,,,,,,2.99
2014-06-26,,,,,,,,,,,,,,,,,,,,2.99
2014-06-27,,,,,,,,,,,,,,,,,,,,2.98
2014-06-30,,,,,,,,,,,,,,,,,,,,2.96
2014-07-01,,,,,,,,,,,,,,,,,,,,2.96
2014-07-02,,,,,,,,,,,,,,,,,,,,2.96
2014-07-03,,,,,,,,,,,,,,,,,,,,2.96
2014-07-04,,,,,,,,,,,,,,,,,,,,2.95
2014-07-07,,,,,,,,,,,,,,,,,,,,2.95
2014-07-08,,,,,,,,,,,,,,,,,,,,2.95
2014-07-09,,,,,,,,,,,,,,,,,,,,2.95
2014-07-10,,,,,,,,,,,,,,,,,,,,2.9
2014-07-11,,,,,,,,,,,,,,,,,,,,2.86
2014-07-14,,,,,,,,,,,,,,,,,,,,2.86
2014-07-15,,,,,,,,,,,,,,,,,,,,2.86
2014-07-16,,,,,,,,,,,,,,,,,,,,2.9
2014-07-17,,,,,,,,,,,,,,,,,,,,2.95
2014-07-18,,,,,,,,,,,,,,,,,,,,2.95
2014-07-21,,,,,,,,,,,,,,,,,,,,2.95
2014-07-22,,,,,,,,,,,,,,,,,,,,2.93
2014-07-23,,,,,,,,,,,,,,,,,,,,2.93
2014-07-24,,,,,,,,,,,,,,,,,,,,2.94
2014-07-25,,,,,,,,,,,,,,,,,,,,2.94
2014-07-28,,,,,,,,,,,,,,,,,,,,2.9
2014-07-29,,,,,,,,,,,,,,,,,,,,2.9
2014-07-30,,,,,,,,,,,,,,,,,,,,2.85
2014-07-31,,,,,,,,,,,,,,,,,,,,2.82
2014-08-01,,,,,,,,,,,,,,,,,,,,2.83
2014-08-04,,,,,,,,,,,,,,,,,,,,2.85
2014-08-05,,,,,,,,,,,,,,,,,,,,2.83
2014-08-06,,,,,,,,,,,,,,,,,,,,2.71
2014-08-07,,,,,,,,,,,,,,,,,,,,2.7
2014-08-08,,,,,,,,,,,,,,,,,,,,2.55
2014-08-11,,,,,,,,,,,,,,,,,,,,2.55
2014-08-12,,,,,,,,,,,,,,,,,,,,2.63
2014-08-13,,,,,,,,,,,,,,,,,,,,2.65
2014-08-14,,,,,,,,,,,,,,,,,,,,2.75
2014-08-15,,,,,,,,,,,,,,,,,,,,2.75
2014-08-18,,,,,,,,,,,,,,,,,,,,2.88
2014-08-19,,,,,,,,,,,,,,,,,,,,2.88
2014-08-20,,,,,,,,,,,,,,,,,,,,2.87
2014-08-21,,,,,,,,,,,,,,,,,,,,2.9
2014-08-22,,,,,,,,,,,,,,,,,,,,3.0
2014-08-25,,,,,,,,,,,,,,,,,,,,3.02
2014-08-26,,,,,,,,,,,,,,,,,,,,3.0
2014-08-27,,,,,,,,,,,,,,,,,,,,3.0
2014-08-28,,,,,,,,,,,,,,,,,,,,3.0
2014-08-29,,,,,,,,,,,,,,,,,,,,2.98
2014-09-01,,,,,,,,,,,,,,,,,,,,2.95
2014-09-02,,,,,,,,,,,,,,,,,,,,2.95
2014-09-03,,,,,,,,,,,,,,,,,,,,2.94
2014-09-04,,,,,,,,,,,,,,,,,,,,2.92
