,BXX FP Equity_DX_SI_QTY,BXX FP Equity_DX_SHORT_INTEREST_VALUE,BXX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BXX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BXX FP Equity_DX_SI_MV,BXX FP Equity_DX_DSS,BXX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BXX FP Equity_DX_SUPPLY_SI_QTY,BXX FP Equity_DX_BROKER_SI_QTY,BXX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BXX FP Equity_DX_BROKER_SI_MV_NEW_x,BXX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BXX FP Equity_DX_SUPPLY_SI_QTY_INC_x,BXX FP Equity_DX_BROKER_SI_MV_INC_x,BXX FP Equity_DX_SUPPLY_SI_MV_NEW,BXX FP Equity_DX_BROKER_SI_QTY_ADD,BXX FP Equity_DX_BROKER_SI_QTY_NEW,BXX FP Equity_DX_SUPPLY_SI_MV_DEC,BXX FP Equity_DX_BROKER_SI_QTY_INC,BXX FP Equity_DX_SUPPLY_SI_QTY_DEC,BXX FP Equity_DX_BROKER_SI_MV_NEW_y,BXX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BXX FP Equity_DX_BROKER_SI_MV_INC_y,BXX FP Equity_DX_SUPPLY_SI_QTY_INC_y,BXX FP Equity_DX_BROKER_SI_MV_ADD,BXX FP Equity_DX_SUPPLY_SI_QTY_ADD,BXX FP Equity_DX_BROKER_SI_QTY_DEC,BXX FP Equity_DX_SUPPLY_SI_MV,BXX FP Equity_DX_BROKER_SI_MV_DEC,BXX FP Equity_DX_SUPPLY_SI_MV_RMV,BXX FP Equity_DX_BROKER_SI_MV_RMV,BXX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BXX FP Equity_DX_UTILIZATION_QUANTITY,BXX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BXX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BXX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BXX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BXX FP Equity_DX_ACTIVE_UTILIZATION_MV,BXX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BXX FP Equity_DX_BROKER_SI_CON_RATIO,BXX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BXX FP Equity_DX_DEMAND_SUPPLY_RATIO
2008-05-29,45200.0,2124852.0,0.67,2.23,2.15,2.0,2077842.0,1000.0,44200.0,47010.0,,,,,,,,,,,,,,,,,,0.05,,,,3.73,3.26,25800.0,1212858.0,,1.22,3.76,,1.0,100.0,1.4747
2008-05-30,45200.0,2099088.0,0.68,2.23,2.12,2.0,2052648.0,1000.0,44200.0,46440.0,,,,,,,,,,,,,,,,,,0.05,,,,3.73,3.26,25800.0,1198152.0,,1.21,3.72,,1.0,100.0,1.4747
2008-06-02,84200.0,4028970.0,1.26,4.15,3.91,3.0,3981120.0,1000.0,83200.0,47850.0,,,,1.79,,,,,39000.0,,,,1.79,,,,,0.05,,,,3.73,3.26,25800.0,1234530.0,,1.2,3.73,,1.0,100.0,2.7471
2008-06-03,84200.0,4001184.0,1.28,4.15,4.03,3.0,3953664.0,1000.0,83200.0,47520.0,,,,,,,,,,,,,,,,,,0.05,,,,3.73,3.26,25800.0,1226016.0,,1.23,3.75,,1.0,100.0,2.7471
2008-06-04,84200.0,4056756.0,1.36,4.15,4.0,3.0,4008576.0,1000.0,83200.0,48180.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,3.26,0.0,0.0,,0.0,100.0,,1.0,100.0,2.7471
2008-06-05,84200.0,4091278.0,1.66,4.15,4.06,3.0,4042688.0,1000.0,83200.0,48590.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,3.26,0.0,0.0,,0.0,100.0,,1.0,100.0,2.7471
2008-06-06,84200.0,4253784.0,1.67,4.15,4.09,3.0,4203264.0,1000.0,83200.0,50520.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,3.26,0.0,0.0,,0.0,100.0,,1.0,100.0,2.7471
2008-06-09,84200.0,4255468.0,1.66,3.86,4.25,3.0,4204928.0,1000.0,83200.0,50540.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,3.26,0.0,0.0,,0.0,100.0,,1.0,100.0,2.7471
2008-06-10,84200.0,4316092.0,1.55,3.86,4.26,3.0,4264832.0,1000.0,83200.0,51260.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,3.26,0.0,0.0,,0.0,100.0,,1.0,100.0,2.7471
2008-06-11,84200.0,4458390.0,1.53,3.86,4.32,3.0,4405440.0,1000.0,83200.0,52950.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,3.26,0.0,0.0,,0.0,100.0,,1.0,100.0,2.7471
2008-06-12,84200.0,4382610.0,1.49,3.86,4.46,3.0,4330560.0,1000.0,83200.0,52050.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,3.26,0.0,0.0,,0.0,100.0,,1.0,100.0,2.7471
2008-06-13,69000.0,3554880.0,1.2,3.17,3.59,3.0,3503360.0,1000.0,68000.0,51520.0,,,,,,,,,,,,,,,,,15200.0,0.05,0.87,,,100.0,3.26,0.0,0.0,,0.0,100.0,,1.0,100.0,2.2512
2008-06-16,76826.0,4037206.3,1.29,3.52,3.96,3.0,3573400.0,8826.0,68000.0,463806.3,,,7826.0,,,,,,,,,,,7826.0,,,,0.45,,,,32.93,28.8,17974.0,944533.7,,0.93,32.91,10.32,0.8149,89.68,2.5066
2008-06-17,76826.0,3988037.66,1.3,3.52,4.04,3.0,3936127.66,8826.0,75826.0,458157.66,,,,,,7826.0,,,,,,,,,0.41,,,0.46,,,,32.93,28.8,17974.0,933030.34,,0.94,32.92,10.32,0.8149,89.68,2.5066
2008-06-18,76826.0,4075619.3,1.25,3.52,4.03,3.0,4022569.3,8826.0,75826.0,468219.3,,,,,,,,,,,,,,,,,,0.46,,,,100.0,72.05,0.0,0.0,,0.0,100.0,10.21,0.8167,89.79,6.2715
2008-06-19,75826.0,4068064.9,1.21,3.48,4.02,3.0,4068064.9,0.0,75826.0,0.0,,,,,,,,0.46,,8826.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.2,0.8169,89.8,28.6136
2008-06-20,75826.0,4192419.54,1.21,3.48,4.07,3.0,4192419.54,0.0,75826.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.32,0.8149,89.68,28.6136
2008-06-23,75826.0,4186353.46,1.17,3.48,4.19,3.0,4186353.46,0.0,75826.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.32,0.8149,89.68,28.6136
2008-06-24,75826.0,4244739.48,1.18,3.48,4.19,3.0,4244739.48,0.0,75826.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.33,0.8147,89.67,28.6136
2008-06-25,75826.0,4118868.32,1.14,3.48,4.24,,4118868.32,0.0,75826.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.21,0.8167,89.79,0.0
2008-06-26,78000.0,4453800.0,1.11,3.58,4.24,,4453800.0,0.0,78000.0,0.0,,,,0.11,,,,,2174.0,,,,0.11,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.82,0.7765,87.18,0.0
2008-06-27,27800.0,1608786.0,0.37,1.28,1.59,,1608786.0,0.0,27800.0,0.0,,,,,,,,,,,,,,,,,50200.0,0.0,2.68,,,0.0,0.0,0.0,0.0,,0.0,0.0,35.97,0.5394,64.03,0.0
2008-06-30,27800.0,1595998.0,0.37,1.28,1.6,,1595998.0,0.0,27800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,35.66,0.5411,64.34,0.0
2008-07-01,27800.0,1653544.0,0.37,1.28,1.59,,1653544.0,0.0,27800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,35.85,0.5401,64.15,0.0
2008-07-02,21600.0,1285416.0,0.29,0.99,1.24,,1285416.0,0.0,21600.0,0.0,,,,,,,,,,,,,,,,,6200.0,0.0,0.35,,,0.0,0.0,0.0,0.0,,0.0,0.0,18.21,0.7022,81.79,0.0
2008-07-03,21600.0,1253664.0,0.28,0.99,1.29,,1253664.0,0.0,21600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.59,0.71,82.41,0.0
2008-07-04,22600.0,1351932.0,0.3,1.04,1.32,,1351932.0,0.0,22600.0,0.0,,,,,,1000.0,,,,,,,,,0.06,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.16,0.6467,78.44,0.0
2008-07-07,22600.0,1309218.0,0.3,1.04,1.35,,1309218.0,0.0,22600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.84,0.6522,78.87,0.0
2008-07-08,23600.0,1405616.0,0.31,1.08,1.37,,1405616.0,0.0,23600.0,0.0,,,,0.05,,,,,1000.0,,,,0.05,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.45,0.6109,75.32,0.0
2008-07-09,23600.0,1355348.0,0.3,1.08,1.41,,1355348.0,0.0,23600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.34,0.612,75.42,0.0
2008-07-10,23600.0,1403964.0,0.29,1.08,1.36,,1403964.0,0.0,23600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.31,0.6103,75.31,0.0
2008-07-11,23600.0,1470988.0,0.28,1.08,1.4,,1470988.0,0.0,23600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.34,0.612,75.42,0.0
2008-07-14,23600.0,1454940.0,0.26,1.08,1.42,,1454940.0,0.0,23600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.04,0.6051,74.77,0.0
2008-07-15,23600.0,1521020.0,0.26,1.08,1.45,,1521020.0,0.0,23600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.34,0.612,75.42,0.0
2008-07-16,23600.0,1491992.0,0.24,1.19,1.52,,1491992.0,0.0,23600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.37,0.614,75.56,0.0
2008-07-17,23600.0,1417180.0,0.23,1.19,1.49,1.0,1417180.0,0.0,23600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.36,0.6132,75.5,14.5679
2008-07-18,23600.0,1367856.0,0.22,1.19,1.47,,1367856.0,0.0,23600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.54,0.6217,76.27,0.0
2008-07-21,9600.0,554688.0,0.09,0.48,0.56,,554688.0,0.0,9600.0,0.0,,,,,,,,,,,,,,,,,14000.0,0.0,0.9,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.03,0.4199,50.7,0.0
2008-07-22,5800.0,336226.0,0.06,0.29,0.34,,336226.0,0.0,5800.0,0.0,,,,,,,,,,,,,,,,,3800.0,0.0,0.23,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.21,0.4893,65.57,0.0
2008-07-23,5800.0,324046.0,0.06,0.29,0.34,,324046.0,0.0,5800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.24,0.4887,65.52,0.0
2008-07-24,1000.0,56810.0,0.01,0.05,0.06,,56810.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,4800.0,0.0,0.28,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1065480.0,,1.06,0.0,,0.0,,0.0
2008-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1110525.0,,1.07,0.0,,0.0,,0.0
2008-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1107015.0,,1.11,0.0,,0.0,,0.0
2008-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1104285.0,,1.11,0.0,,0.0,,0.0
2008-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1103700.0,,1.1,0.0,,0.0,,0.0
2008-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1160640.0,,1.1,0.0,,0.0,,0.0
2008-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1152060.0,,1.16,0.0,,0.0,,0.0
2008-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1175655.0,,1.15,0.0,,0.0,,0.0
2008-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1134315.0,,1.18,0.0,,0.0,,0.0
2008-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40510.0,2401027.7,,2.36,0.0,,0.0,,0.0
2008-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40510.0,2369835.0,,2.4,0.0,,0.0,,0.0
2008-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40510.0,2379557.4,,2.37,0.0,,0.0,,0.0
2008-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40510.0,2298132.3,,2.38,0.0,,0.0,,0.0
2008-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40510.0,2293271.1,,2.3,0.0,,0.0,,0.0
2008-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,40510.0,2285169.1,,2.29,0.0,,0.0,,0.0
2008-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1076400.0,,1.1,0.0,,0.0,,0.0
2008-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1092585.0,,1.08,0.0,,0.0,,0.0
2008-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1157130.0,,1.09,0.0,,0.0,,0.0
2008-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1213680.0,,1.16,0.0,,0.0,,0.0
2008-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1154400.0,,1.21,0.0,,0.0,,0.0
2008-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1158885.0,,1.15,0.0,,0.0,,0.0
2008-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1178190.0,,1.16,0.0,,0.0,,0.0
2008-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1193790.0,,1.18,0.0,,0.0,,0.0
2008-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1157910.0,,1.19,0.0,,0.0,,0.0
2008-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1236105.0,,1.16,0.0,,0.0,,0.0
2008-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1286805.0,,1.24,0.0,,0.0,,0.0
2008-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1338285.0,,1.29,0.0,,0.0,,0.0
2008-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1348035.0,,1.34,0.0,,0.0,,0.0
2008-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1133145.0,,1.35,0.0,,0.0,,0.0
2008-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1180140.0,,1.13,0.0,,0.0,,0.0
2008-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,19500.0,1208415.0,,1.18,0.0,,0.0,,0.0
2008-12-04,8000.0,665040.0,0.08,0.61,0.66,,665040.0,0.0,8000.0,0.0,,,,,,8000.0,,,,,,,,,0.66,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-12-05,8000.0,716000.0,0.08,0.61,0.67,,716000.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-12-08,8000.0,606880.0,0.08,0.61,0.72,,606880.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-12-09,8000.0,594400.0,0.08,0.61,0.61,,594400.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-12-11,155000.0,11398700.0,1.62,10.3,11.3,,11398700.0,0.0,155000.0,0.0,,,,,,155000.0,,,,,,,,,11.3,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-12-12,155000.0,11990800.0,1.6,10.3,11.4,,11990800.0,0.0,155000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-12-15,155000.0,12043500.0,1.57,9.66,11.99,,12043500.0,0.0,155000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-12-16,155000.0,11597100.0,1.57,9.66,12.04,,11597100.0,0.0,155000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2008-12-17,155000.0,11696300.0,1.64,9.66,11.6,,11696300.0,0.0,155000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2009-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150.0,12690.0,,0.01,0.0,,0.0,,0.0
2009-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150.0,13126.5,,0.01,0.0,,0.0,,0.0
2009-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150.0,13573.5,,0.01,0.0,,0.0,,0.0
2009-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150.0,13069.5,,0.01,0.0,,0.0,,0.0
2009-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150.0,12379.5,,0.01,0.0,,0.0,,0.0
2009-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,150.0,12433.5,,0.01,0.0,,0.0,,0.0
2009-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,200.0,15770.0,,0.02,0.0,,0.0,,0.0
2009-02-09,7000.0,549710.0,0.08,0.48,0.55,1.0,549710.0,0.0,7000.0,0.0,,,,,,7000.0,,,,,,,,,0.55,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,35.0
2009-02-10,7000.0,579320.0,0.08,0.48,0.55,1.0,579320.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,70.0
2009-02-11,12000.0,1015080.0,0.13,0.82,0.99,1.0,1015080.0,0.0,12000.0,0.0,,,,0.44,,,,,5000.0,,,,0.44,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,120.0
2009-02-12,12000.0,1054920.0,0.13,0.82,1.02,1.0,1054920.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,120.0
2009-02-13,12000.0,1045080.0,0.12,0.82,1.05,,1045080.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2009-02-16,62000.0,5565120.0,0.62,4.22,5.44,,5565120.0,0.0,62000.0,0.0,,,,,,50000.0,,,,,,,,,4.4,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.21,0.6896,80.79,0.0
2009-02-17,62000.0,5955720.0,0.63,4.22,5.64,,5955720.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.11,0.6909,80.89,0.0
2009-02-18,62000.0,5952000.0,0.62,4.22,5.97,3.0,5952000.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.32,0.6883,80.68,206.6667
2009-02-19,62000.0,5956960.0,0.6,4.22,5.9,3.0,5956960.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.53,0.6857,80.47,206.6667
2009-02-20,62000.0,6497600.0,0.6,4.22,5.83,3.0,6497600.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.77,0.6827,80.23,206.6667
2009-02-23,62000.0,6680500.0,0.61,3.95,5.99,3.0,6680500.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.01,0.6681,78.99,206.6667
2009-02-24,62000.0,6781560.0,0.6,3.95,5.93,3.0,6781560.0,0.0,62000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.99,0.6683,79.01,206.6667
2009-02-25,12000.0,1333200.0,0.12,0.76,1.23,1.0,1333200.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,50000.0,0.0,4.68,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,20.0
2009-02-26,12000.0,1254120.0,0.12,0.76,1.24,1.0,1254120.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,20.0
2009-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,12000.0,0.0,1.24,,,0.0,0.0,600.0,65820.0,,0.06,0.0,,0.0,,0.0
2009-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,600.0,71610.0,,0.07,0.0,,0.0,,0.0
2009-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,85470.0,,0.08,0.0,,0.0,,0.0
2009-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,77812.0,,0.09,0.0,,0.0,,0.0
2009-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1025.0,123861.0,,0.11,0.0,,0.0,,0.0
2009-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1325.0,168513.5,,0.16,0.0,,0.0,,0.0
2009-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1325.0,168049.75,,0.17,0.0,,0.0,,0.0
2009-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1325.0,149725.0,,0.17,0.0,,0.0,,0.0
2009-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1325.0,146770.25,,0.15,0.0,,0.0,,0.0
2009-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1325.0,141934.0,,0.15,0.0,,0.0,,0.0
2009-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1325.0,140012.75,,0.14,0.0,,0.0,,0.0
