,SK FP Equity_DX_SI_QTY,SK FP Equity_DX_SHORT_INTEREST_VALUE,SK FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SK FP Equity_DX_SI_MV,SK FP Equity_DX_DSS,SK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SK FP Equity_DX_SUPPLY_SI_QTY,SK FP Equity_DX_BROKER_SI_QTY,SK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SK FP Equity_DX_BROKER_SI_MV_NEW_x,SK FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SK FP Equity_DX_SUPPLY_SI_QTY_INC_x,SK FP Equity_DX_BROKER_SI_MV_INC_x,SK FP Equity_DX_SUPPLY_SI_MV_NEW,SK FP Equity_DX_BROKER_SI_QTY_ADD,SK FP Equity_DX_BROKER_SI_QTY_NEW,SK FP Equity_DX_SUPPLY_SI_MV_DEC,SK FP Equity_DX_BROKER_SI_QTY_INC,SK FP Equity_DX_SUPPLY_SI_QTY_DEC,SK FP Equity_DX_BROKER_SI_MV_NEW_y,SK FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SK FP Equity_DX_BROKER_SI_MV_INC_y,SK FP Equity_DX_SUPPLY_SI_QTY_INC_y,SK FP Equity_DX_BROKER_SI_MV_ADD,SK FP Equity_DX_SUPPLY_SI_QTY_ADD,SK FP Equity_DX_BROKER_SI_QTY_DEC,SK FP Equity_DX_SUPPLY_SI_MV,SK FP Equity_DX_BROKER_SI_MV_DEC,SK FP Equity_DX_SUPPLY_SI_MV_RMV,SK FP Equity_DX_BROKER_SI_MV_RMV,SK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SK FP Equity_DX_UTILIZATION_QUANTITY,SK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SK FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SK FP Equity_DX_ACTIVE_UTILIZATION_MV,SK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SK FP Equity_DX_BROKER_SI_CON_RATIO,SK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SK FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-10-04,87144.0,13768752.0,0.4,2.37,0.17,13.81,0.0,9698040.0,37129.0,61380.0,5866382.0,,,,0.36,,,,0.96,2256.0,6041.0,,,0.36,,,,,5.87,,,,0.79,0.79,4674239.0,738529762.0,,739.43,0.79,31.25,0.2841,41.17,0.0185
2017-10-05,88988.0,14113496.8,0.41,2.41,0.18,14.13,0.0,10027326.4,37129.0,63224.0,5888659.4,,,,0.29,,,,,1844.0,,,,0.29,,,,,5.87,,,,0.79,0.79,4675278.0,741499090.8,,740.23,0.79,30.52,0.2765,40.34,0.0189
2017-10-06,91550.0,14730395.0,0.42,2.46,0.18,14.69,0.0,10714009.2,40055.0,66588.0,6444849.5,,,25.0,0.59,,,,0.13,3728.0,802.0,,,0.59,25.0,,3703.0,364.0,6.4,0.05,,,0.85,0.85,4682546.0,753421651.4,,744.91,0.85,28.68,0.2579,39.29,0.0194
2017-10-09,101279.0,16250215.55,0.47,2.68,0.2,16.28,0.0,12305070.95,47612.0,76691.0,7639345.4,,,3684.0,1.63,,,,0.06,10103.0,374.0,,,1.63,3684.0,,4247.0,,7.65,,,,1.01,1.01,4673888.0,749925329.6,,751.0,1.01,25.48,0.2182,35.13,0.0215
2017-10-10,108494.0,17429561.1,0.5,2.85,0.22,17.45,0.0,13326078.15,52643.0,82951.0,8457097.95,,,4076.0,0.93,,527.0,,0.02,5733.0,100.0,,,0.93,4076.0,0.08,1055.0,,8.45,,,,1.12,1.12,4656691.0,748097409.15,,746.04,1.12,24.68,0.2034,32.69,0.023
2017-10-11,111285.0,18172840.5,0.51,2.95,0.22,18.09,0.0,13583457.3,56708.0,83181.0,9260416.4,,,2119.0,0.28,,,,0.22,1716.0,1486.0,,,0.28,2119.0,,3432.0,1486.0,9.21,0.22,,,1.2,1.2,4653434.0,759905772.2,,749.66,1.21,26.46,0.2077,32.02,0.0236
2017-10-12,140006.0,22939983.1,0.64,3.62,0.28,22.99,0.0,16959621.95,82582.0,103507.0,13531060.7,,,28078.0,3.78,,,,0.35,22530.0,2204.0,,,3.78,28078.0,,,2204.0,13.53,0.33,,,1.75,1.75,4624312.0,757693521.2,,755.87,1.76,24.99,0.1973,26.99,0.0297
2017-10-13,155445.0,25570702.5,0.71,3.99,0.31,25.59,0.0,19199617.5,82166.0,116715.0,13516307.0,,,2231.0,2.12,,1194.0,,0.61,12752.0,3728.0,,,2.12,2231.0,0.2,1081.0,738.0,13.51,0.12,,,1.74,1.74,4628211.0,761340709.5,,759.42,1.75,23.45,0.1854,26.86,0.033
2017-10-16,148797.0,24298550.1,0.68,3.76,0.3,24.46,0.0,18061959.8,76374.0,110606.0,12471874.2,,,,0.34,,,,0.95,2078.0,5792.0,,,0.34,,,,8187.0,12.5,1.3,,,1.62,1.62,4633684.0,756680597.2,,761.53,1.62,24.43,0.1876,27.74,0.0316
2017-10-17,147359.0,24107932.4,0.68,3.7,0.29,24.17,0.0,18122790.0,74334.0,110775.0,12161042.4,,,,0.26,,,,0.51,1576.0,3014.0,,,0.26,,,974.0,1407.0,12.15,0.26,,,1.58,1.58,4633947.0,758113729.2,,757.59,1.58,24.8,0.1826,26.85,0.0313
2017-10-18,144225.0,24143265.0,0.66,3.61,0.29,23.96,0.0,18019103.4,69038.0,107641.0,11556961.2,,,,0.1,,,,0.87,612.0,5296.0,,,0.1,,,,3746.0,11.46,0.61,,,1.47,1.47,4628570.0,774822618.0,,760.79,1.48,25.67,0.1899,27.52,0.0307
2017-10-19,136908.0,22404994.2,0.63,3.36,0.27,22.7,0.0,16995543.45,64302.0,103853.0,10523022.3,,,5.0,0.2,,,,0.88,914.0,4741.0,,,0.2,5.0,,,4702.0,10.59,0.68,,,1.37,1.37,4635128.0,758538697.2,,770.31,1.36,26.2,0.1851,26.57,0.0291
2017-10-20,136035.0,22241722.5,0.62,3.19,0.27,22.36,0.0,17042095.5,63464.0,104233.0,10376364.0,,,,0.61,,,,0.44,3778.0,2510.0,,,0.61,,,1672.0,3398.0,10.39,0.68,,,1.35,1.35,4643964.0,759288114.0,,761.22,1.35,25.46,0.1795,26.99,0.0289
2017-10-23,147714.0,24225096.0,0.68,3.44,0.29,24.32,0.0,18189568.0,68290.0,110912.0,11199560.0,,,2485.0,1.1,,,,,6679.0,,,,1.1,2485.0,,2341.0,,11.21,,,,1.45,1.45,4639499.0,760877836.0,,759.73,1.45,23.29,0.1583,24.69,0.0314
2017-10-24,142101.0,23134042.8,0.65,3.31,0.28,23.31,0.0,18002586.8,64201.0,110581.0,10451922.8,,,648.0,0.67,,,,1.07,4045.0,6285.0,,,0.67,648.0,,1548.0,6703.0,10.47,1.09,,,1.36,1.36,4647141.0,756554554.8,,760.38,1.36,23.97,0.1759,25.66,0.0302
2017-10-25,140560.0,22686384.0,0.65,3.26,0.28,22.89,0.0,17599056.0,62660.0,109040.0,10113324.0,,,236.0,0.14,,,,0.46,1024.0,2565.0,,,0.14,236.0,,788.0,2565.0,10.15,0.44,,,1.33,1.33,4649465.0,750423651.0,,754.48,1.33,24.32,0.1761,25.93,0.0298
2017-10-26,131546.0,21369647.7,0.6,3.02,0.26,21.43,0.0,16627732.2,60397.0,102356.0,9811492.65,,,,0.38,,,,0.65,2575.0,4139.0,,,0.38,,,1876.0,9259.0,9.82,1.54,,,1.28,1.28,4650050.0,755400622.5,,754.73,1.28,24.24,0.1918,28.08,0.0279
2017-10-27,124112.0,20224050.4,0.57,2.84,0.25,20.27,0.0,15381013.45,50944.0,94391.0,8301324.8,,,,,,,,1.58,,9735.0,,,,,,282.0,7965.0,8.29,1.28,,,1.08,1.08,4650150.0,757741942.5,,757.66,1.08,26.32,0.2061,29.95,0.0264
2017-10-30,111062.0,18080893.6,0.51,2.6,0.22,18.14,0.0,13372554.8,45917.0,82141.0,7475287.6,,,,,,,,0.82,,5027.0,,,,,,,12250.0,7.47,1.99,,,0.98,0.98,4636747.0,754862411.6,,754.02,0.98,28.99,0.242,33.86,0.0237
2017-10-31,103767.0,16602720.0,0.48,2.44,0.21,16.75,0.0,11998880.0,44538.0,74993.0,7126080.0,,,,,,500.0,,0.36,,1879.0,,,,,0.08,500.0,7648.0,7.17,1.25,,,0.95,0.95,4637874.0,742059840.0,,751.54,0.95,31.16,0.2587,36.34,0.0222
2017-11-01,99486.0,15733710.9,0.46,2.28,0.2,15.85,0.0,12116187.8,39686.0,76612.0,6276340.9,,,,0.21,,,,0.99,1619.0,5900.0,,,0.21,,,1048.0,,6.3,,,,0.84,0.84,4658787.0,736787164.05,,743.94,0.84,25.9,0.2497,38.2,0.0212
2017-11-02,90816.0,14244489.6,0.42,2.06,0.18,14.31,0.0,10866568.0,34230.0,69280.0,5368975.5,,,,,,,,0.9,,5456.0,,,,,,,7332.0,5.37,1.2,,,0.73,0.73,4656131.0,730314147.35,,734.24,0.73,27.01,0.2787,42.53,0.0194
2017-11-03,89568.0,14075611.2,0.41,1.99,0.18,14.13,0.0,10448746.35,35773.0,66489.0,5621726.95,,,822.0,0.13,,,,0.02,871.0,150.0,,,0.13,822.0,,871.0,3662.0,5.63,0.58,,,0.76,0.76,4659863.0,732297470.45,,732.64,0.76,28.92,0.2968,43.66,0.0191
2017-11-06,85248.0,13294425.6,0.39,1.88,0.17,13.38,0.0,9480824.3,33785.0,60794.0,5268770.75,,,,0.14,,,,0.45,875.0,2863.0,,,0.14,,,875.0,6570.0,5.28,1.06,,,0.72,0.72,4644403.0,724294647.85,,728.72,0.72,30.98,0.2748,38.82,0.0182
2017-11-07,79600.0,12624560.0,0.37,1.74,0.16,12.66,0.0,8603891.4,30009.0,54249.0,4759427.4,,,,,,,,0.55,,3776.0,,,,,,,6545.0,4.73,1.04,,,0.64,0.64,4638607.0,735683070.2,,726.42,0.65,34.93,0.321,42.33,0.0171
2017-11-08,81701.0,12929183.25,0.38,1.7,0.16,12.99,0.0,8724797.25,31226.0,55133.0,4941514.5,,,1717.0,0.15,,,,0.08,884.0,500.0,,,0.15,1717.0,,,,4.94,,,,0.67,0.67,4652539.0,736264296.75,,737.14,0.67,35.56,0.3195,41.48,0.0174
2017-11-09,81553.0,12636637.35,0.37,1.65,0.16,12.73,0.0,8206616.85,31078.0,52963.0,4815536.1,,,,,,,,0.23,,1148.0,,,,,,1000.0,2170.0,4.85,0.35,,,0.66,0.66,4645053.0,719750962.35,,730.4,0.66,37.21,0.3276,41.46,0.0174
2017-11-10,84758.0,13082397.3,0.39,1.73,0.17,13.15,0.0,8669530.8,34283.0,56168.0,5291581.05,,,,0.49,,,,,3205.0,,,,0.49,,,3205.0,,5.3,,,,0.75,0.75,4551402.0,702508898.7,,704.1,0.75,35.51,0.3051,39.65,0.0185
2017-11-13,90190.0,13830636.5,0.41,1.85,0.18,13.9,0.0,9275528.1,39032.0,60486.0,5985557.2,,,1114.0,0.55,,683.0,,,3635.0,,,,0.55,1114.0,0.11,3635.0,,6.0,,,,0.85,0.85,4559937.0,699266338.95,,702.71,0.85,34.39,0.2831,36.81,0.0196
2017-11-14,91028.0,13909078.4,0.42,1.91,0.18,13.95,0.0,9242260.8,39870.0,60486.0,6092136.0,,,,,,,,,,,,,,,,838.0,,6.09,,,,0.87,0.87,4564562.0,697465073.6,,697.21,0.87,35.11,0.2848,36.47,0.0198
2017-11-15,84594.0,12870977.1,0.39,1.77,0.17,12.96,0.0,9600665.0,30822.0,63100.0,4689567.3,,,,0.4,,,,1.39,2614.0,9048.0,,,0.4,,,,,4.7,,,,0.67,0.67,4573172.0,695808119.8,,697.33,0.67,25.39,0.2593,39.83,0.0184
2017-11-16,83825.0,13018022.5,0.39,1.73,0.17,12.96,0.0,9209134.7,33366.0,59299.0,5181739.8,,,,,,,,0.77,,5271.0,,,,,,7815.0,3801.0,5.15,0.58,,,0.73,0.73,4567996.0,709409778.8,,699.08,0.73,33.01,0.2796,38.36,0.0182
2017-11-17,84990.0,13181949.0,0.39,1.72,0.17,13.25,0.0,9247527.3,36043.0,59623.0,5590269.3,,,,0.44,,,,0.06,2712.0,468.0,,,0.44,,,3145.0,2388.0,5.59,0.36,,,0.78,0.78,4567131.0,708362018.1,,708.76,0.78,33.26,0.2859,38.15,0.0185
2017-11-20,90658.0,14246904.7,0.42,1.83,0.18,14.28,0.0,10754717.4,37429.0,68436.0,5881967.35,,,,1.38,,,,0.48,8813.0,3145.0,,,1.38,,,4531.0,,5.85,,,,0.81,0.81,4577471.0,719349567.65,,713.14,0.81,26.97,0.2442,35.45,0.0196
2017-11-21,99169.0,15574491.45,0.46,1.96,0.2,15.63,0.0,11566732.5,43231.0,73650.0,6789428.55,,,,0.84,,,,,5214.0,,,,0.84,,,5802.0,,6.79,,,,0.93,0.93,4586743.0,720347988.15,,720.85,0.93,27.33,0.2316,32.27,0.0214
2017-11-22,102085.0,16063074.75,0.47,1.99,0.2,16.12,0.0,11854749.0,42102.0,75340.0,6624749.7,,,,0.65,,,,0.37,4045.0,2355.0,,,0.65,,,1226.0,2355.0,6.61,0.37,,,0.91,0.91,4598601.0,723589867.35,,720.84,0.91,27.45,0.2233,31.35,0.022
2017-11-23,110699.0,17518116.75,0.51,2.17,0.22,17.51,0.0,12404742.75,46799.0,78387.0,7405941.75,,,5567.0,0.94,,,,0.45,5917.0,2870.0,,,0.94,5567.0,,2000.0,2870.0,7.39,0.46,,,1.02,1.02,4560203.0,721652124.75,,717.27,1.02,28.43,0.2236,30.87,0.024
2017-11-24,124263.0,19832374.8,0.57,2.47,0.25,19.86,0.0,13943613.6,53808.0,87366.0,8587756.8,,,607.0,1.48,,458.0,,,8521.0,,,,1.48,607.0,0.07,6402.0,,8.55,,,,1.16,1.16,4589623.0,732503830.8,,726.17,1.16,29.28,0.2267,30.86,0.0268
2017-11-27,135932.0,21497645.8,0.62,2.68,0.27,21.68,0.0,15483517.6,64103.0,97904.0,10137889.45,,,1896.0,1.73,,,,,10538.0,,,,1.73,1896.0,,8399.0,,10.19,,,,1.39,1.39,4553777.0,720179832.55,,725.89,1.38,26.53,0.2003,28.07,0.0294
2017-11-28,156733.0,24708957.45,0.72,3.08,0.31,24.96,0.0,19165195.2,74101.0,121568.0,11682022.65,,,8765.0,4.06,,,,0.58,25292.0,3615.0,,,4.06,8765.0,,4848.0,1628.0,11.72,0.27,,,1.6,1.6,4546902.0,716819100.3,,719.93,1.6,23.41,0.1831,28.14,0.0339
2017-11-29,167216.0,26244551.2,0.77,3.28,0.33,26.44,0.0,20350450.9,82903.0,129662.0,13011625.85,,,1906.0,1.36,,,,0.29,8851.0,1769.0,,,1.36,1906.0,,8665.0,757.0,13.05,0.19,,,1.76,1.76,4631227.0,726871077.65,,729.76,1.76,23.41,0.1835,27.53,0.0355
2017-11-30,176216.0,27278236.8,0.81,3.48,0.35,27.55,0.0,21603114.0,85643.0,139555.0,13257536.4,,,3503.0,1.45,,,,0.14,10238.0,893.0,,,1.45,3503.0,,130.0,345.0,13.37,0.07,,,1.82,1.82,4613368.0,714149366.4,,720.92,1.82,21.58,0.1847,28.06,0.0375
2017-12-01,175750.0,26924900.0,0.81,3.36,0.35,27.22,0.0,21308434.8,92953.0,139089.0,14240399.6,,,130.0,1.05,,,,,7310.0,,,,1.05,130.0,,7180.0,7776.0,14.33,1.26,,,2.02,2.02,4508808.0,690749385.6,,697.58,2.01,21.59,0.1779,28.41,0.0382
2017-12-04,220490.0,34197999.0,1.01,4.1,0.44,34.15,0.0,25127440.8,150045.0,162008.0,23271979.5,,,21999.0,5.55,,,,0.0,36240.0,27.0,,,5.55,21999.0,,35120.0,13321.0,23.12,2.07,,,3.3,3.3,4391941.0,681190049.1,,675.03,3.31,17.99,0.1383,19.08,0.0485
2017-12-05,200510.0,30848463.5,0.92,3.68,0.4,31.13,0.0,19708031.15,114433.0,128099.0,17605517.05,,,,1.58,,,,7.66,10000.0,49944.0,,,1.58,,,14332.0,43909.0,17.69,6.73,,,2.51,2.51,4443019.0,683558473.15,,688.02,2.51,18.66,0.1561,22.74,0.044
2017-12-06,191311.0,29088837.55,0.88,3.5,0.38,29.42,0.0,17551435.6,107953.0,115432.0,16414253.65,,,581.0,0.41,,,,1.68,2687.0,10676.0,,,0.41,581.0,,3615.0,15354.0,16.52,2.41,,,2.38,2.38,4423225.0,672551361.25,,679.22,2.38,19.39,0.1564,24.12,0.0422
2017-12-07,175879.0,26979838.6,0.81,3.24,0.35,27.06,0.0,16043952.6,97328.0,104589.0,14930115.2,,,660.0,,,,,1.75,,11285.0,,,,660.0,,,10843.0,14.88,1.7,,,2.16,2.16,4406612.0,675974280.8,,671.74,2.17,21.57,0.1762,26.61,0.0391
2017-12-08,162981.0,24740515.8,0.75,3.02,0.32,24.92,0.0,14204533.2,97279.0,93574.0,14766952.2,,,2778.0,,,,,0.88,,5807.0,,,,2778.0,,2980.0,11015.0,14.84,1.67,,,2.16,2.16,4407082.0,668995047.6,,674.72,2.15,22.21,0.1963,29.04,0.0362
2017-12-11,162731.0,24344557.6,0.75,3.03,0.32,24.57,0.0,14095461.6,97031.0,94221.0,14515837.6,,,967.0,0.28,,,,0.49,1848.0,2767.0,,,0.28,967.0,,1552.0,1201.0,14.62,0.21,,,2.17,2.17,4379307.0,655144327.2,,662.25,2.16,21.93,0.1925,28.73,0.0364
2017-12-12,163894.0,24707020.5,0.75,3.04,0.33,24.82,0.0,14307531.75,98192.0,94909.0,14802444.0,,,986.0,0.22,,,,0.16,1569.0,1079.0,,,0.22,986.0,,1254.0,881.0,14.76,0.13,,,2.19,2.19,4392451.0,662161988.25,,659.4,2.19,21.71,0.1932,28.73,0.0365
2017-12-13,130369.0,19581423.8,0.6,2.45,0.26,21.86,0.0,13666848.2,64669.0,90991.0,9713283.8,,,,0.23,,,,3.11,1520.0,35043.0,,,0.23,,,1520.0,5438.0,11.89,0.83,,,1.41,1.41,4514083.0,678015266.6,,676.0,1.73,22.1,0.2021,29.71,0.0285
2017-12-14,126737.0,18883813.0,0.58,2.4,0.25,19.09,0.0,13072962.0,61037.0,87738.0,9094513.0,,,,,,,,0.55,,3632.0,,,,,,,3253.0,9.12,0.48,,,1.37,1.37,4393543.0,654637907.0,,658.2,1.37,25.48,0.2308,34.45,0.0285
2017-12-15,126081.0,18912150.0,0.58,2.41,0.25,19.02,0.0,13267350.0,60381.0,88449.0,9057150.0,,,1736.0,0.26,,,,0.36,1736.0,2392.0,,,0.26,1736.0,,,1025.0,9.04,0.17,,,1.33,1.33,4472051.0,670807650.0,,668.0,1.33,25.74,0.2301,34.57,0.0278
2017-12-18,115232.0,17607449.6,0.53,2.13,0.23,17.69,0.0,12078534.4,55217.0,79048.0,8437157.6,,,,,,,,0.77,,5164.0,,,,,,,9401.0,8.38,1.38,,,1.22,1.22,4481598.0,684788174.4,,674.95,1.23,27.18,0.2561,37.54,0.0254
2017-12-19,119488.0,18227894.4,0.55,2.19,0.24,18.34,0.0,12732890.85,60116.0,83467.0,9170695.8,,,,0.41,,1819.0,,0.03,2600.0,163.0,,,0.41,,0.27,5062.0,,9.18,,,,1.32,1.32,4485212.0,684219090.6,,684.56,1.32,25.98,0.2386,36.04,0.0263
2017-12-20,104524.0,15882421.8,0.48,1.99,0.21,16.01,0.0,10300386.6,49005.0,67788.0,7446309.75,,,,0.14,,,,1.87,912.0,12220.0,,,0.14,,,1109.0,16591.0,7.46,2.55,,,1.1,1.1,4394970.0,667815691.5,,668.96,1.1,29.42,0.2338,30.99,0.0235
2017-12-21,103707.0,15944951.25,0.48,2.02,0.21,16.03,0.0,10296791.25,48188.0,66971.0,7408905.0,,,,,,,,0.12,,817.0,,,,,,,817.0,7.37,0.07,,,1.07,1.07,4437188.0,682217655.0,,676.14,1.08,29.66,0.238,31.29,0.0231
2017-12-22,103649.0,15998223.15,0.48,2.0,0.21,16.07,0.0,10482371.55,46876.0,67913.0,7235310.6,,,,0.16,,,,0.34,942.0,2254.0,,,0.16,,,942.0,1916.0,7.21,0.28,,,1.05,1.05,4435776.0,684662025.6,,681.71,1.05,30.04,0.3582,50.35,0.0231
2017-12-25,101733.0,15702488.55,0.47,1.97,0.2,15.8,0.0,10186636.95,46876.0,65997.0,7235310.6,,,,,,,,,,,,,,,,,,7.22,,,,1.05,1.05,4435573.0,684630692.55,,682.44,1.05,30.21,0.2496,32.87,0.0227
2017-12-26,101733.0,15702488.55,0.47,1.97,0.2,15.83,0.0,10186636.95,46876.0,65997.0,7235310.6,,,,,,,,,,,,,,,,,,7.24,,,,1.05,1.05,4435345.0,684595500.75,,684.3,1.05,30.27,0.2497,32.83,0.0227
2017-12-27,110194.0,17024973.0,0.51,2.13,0.22,17.14,0.0,11503761.0,54869.0,74458.0,8477260.5,,,853.0,1.31,,,,,8461.0,,,,1.31,853.0,,7140.0,,8.47,,,,1.22,1.22,4429525.0,684361612.5,,683.41,1.22,27.83,0.2589,36.98,0.0246
2017-12-28,115384.0,17872981.6,0.53,2.24,0.23,17.98,0.0,12290230.7,60059.0,79343.0,9303139.1,,,,0.3,,3307.0,,0.04,1847.0,269.0,,,0.3,,0.51,5459.0,269.0,9.29,0.04,,,1.34,1.34,4425803.0,685556884.7,,683.33,1.34,26.81,0.2494,36.93,0.0257
2017-12-29,125583.0,19396294.35,0.58,2.44,0.25,19.52,0.0,13782345.75,70258.0,89235.0,10851348.1,,,,1.5,,,,0.08,9892.0,515.0,,,1.5,,,10714.0,,10.87,,,,1.56,1.56,4419212.0,682547293.4,,682.85,1.57,24.84,0.2344,36.05,0.028
2018-01-01,126448.0,19529893.6,0.58,2.5,0.25,19.66,0.0,13915945.0,70258.0,90100.0,10851348.1,,,,0.14,,,,,865.0,,,,0.14,,,,,10.87,,,,1.57,1.57,4418756.0,682476864.2,,682.75,1.57,24.65,0.2328,35.8,0.0282
2018-01-02,129164.0,19917088.8,0.59,2.55,0.26,20.04,0.0,14312227.2,79126.0,92816.0,12201229.2,,1044.0,955.0,0.42,0.16,,,,2716.0,,,1044.0,0.42,955.0,,6869.0,,12.21,,,,1.67,1.67,4669253.0,719998812.6,,720.08,1.67,24.07,0.2253,35.01,0.0272
2018-01-03,146954.0,22939519.4,0.68,2.95,0.29,23.01,0.0,17265908.8,91810.0,110608.0,14331541.0,,,4469.0,2.88,,,,,17792.0,,,,2.88,4469.0,,8215.0,,14.22,,,,1.95,1.95,4609707.0,719575262.7,,713.21,1.95,21.09,0.2311,38.36,0.0313
2018-01-04,153837.0,24829291.8,0.71,3.12,0.31,24.71,0.0,18887996.4,97985.0,117026.0,15814779.0,,,2222.0,1.32,,,,0.1,6418.0,643.0,,,1.32,2222.0,,4596.0,,15.46,,,,2.1,2.1,4574702.0,738356902.8,,718.96,2.11,20.53,0.2246,37.87,0.0329
2018-01-05,176427.0,29198668.5,0.81,3.5,0.35,29.03,0.0,21329309.0,108950.0,128878.0,18031225.0,,,1351.0,2.38,,,,1.07,12746.0,7242.0,,,2.38,1351.0,,16856.0,894.0,17.52,0.04,,,2.33,2.33,4568996.0,756168838.0,,737.53,2.32,20.12,0.2325,38.96,0.0377
2018-01-08,205996.0,33865742.4,0.95,4.06,0.41,34.09,0.0,25005733.2,126654.0,152103.0,20821917.6,,,4100.0,3.96,,,,0.1,23225.0,958.0,,,3.96,4100.0,,14562.0,,20.94,,,,2.71,2.71,4554465.0,748754046.0,,753.57,2.7,17.32,0.2183,36.99,0.044
2018-01-09,233451.0,39126387.6,1.07,4.6,0.47,38.96,0.0,29165249.2,141557.0,174017.0,23724953.2,,,8742.0,2.41,,8732.0,,,13182.0,,,,2.41,8742.0,1.44,6161.0,,23.41,,,,3.02,3.02,4543151.0,761432107.6,,750.92,3.02,15.56,0.2072,36.68,0.0498
2018-01-10,236627.0,39516709.0,1.09,4.55,0.47,39.69,0.0,28972329.0,144499.0,173487.0,24131333.0,,,8829.0,0.95,,,,1.04,5815.0,6345.0,,,0.95,8829.0,,458.0,6345.0,24.19,0.96,,,3.09,3.09,4527008.0,756010336.0,,757.6,3.09,16.57,0.2166,38.29,0.0507
2018-01-11,252479.0,41507547.6,1.16,4.89,0.5,41.85,0.0,31334475.6,153015.0,190599.0,25155666.0,,,13421.0,2.62,,43.0,,0.9,17295.0,5133.0,,,2.62,13421.0,0.01,228.0,226.0,25.42,0.06,,,3.27,3.27,4527260.0,744281544.0,,751.89,3.27,15.24,0.2241,39.94,0.0539
2018-01-12,256551.0,42330915.0,1.18,4.94,0.51,42.37,0.0,32756790.0,155632.0,198526.0,25679280.0,,,10994.0,1.27,,,,1.43,8149.0,8609.0,,,1.27,10994.0,,232.0,222.0,25.6,0.09,,,3.34,3.34,4509585.0,744081525.0,,740.06,3.34,15.2,0.2215,39.42,0.055
2018-01-15,244560.0,40352400.0,1.12,4.7,0.49,40.39,0.0,31239285.0,151656.0,189329.0,25023240.0,,,,0.22,,,,0.63,1390.0,3976.0,,,0.22,,,,10587.0,24.99,1.78,,,3.25,3.25,4508096.0,743835840.0,,741.18,3.26,15.79,0.2363,41.76,0.0525
2018-01-16,261924.0,43138882.8,1.2,5.09,0.52,43.26,0.0,34592929.2,141856.0,210036.0,23363683.2,,,,4.87,,,,1.81,29689.0,11048.0,,,4.87,,,1248.0,8982.0,23.39,1.43,,,3.06,3.06,4500035.0,741155764.5,,742.29,3.05,14.38,0.2874,48.51,0.0564
2018-01-17,277202.0,45932371.4,1.27,5.8,0.55,46.14,0.0,35371316.2,145374.0,213466.0,24088471.8,,,2480.0,0.65,,,,1.46,3430.0,8962.0,,,0.65,2480.0,,10000.0,,24.02,,,,3.13,3.13,4494219.0,744692088.3,,742.2,3.14,14.73,0.2801,47.52,0.0597
2018-01-18,268751.0,44263289.7,1.23,5.77,0.54,44.67,0.0,34276211.1,141215.0,208113.0,23258110.5,,,1946.0,0.3,,,,1.04,1674.0,6275.0,,,0.3,1946.0,,170.0,7027.0,23.34,1.18,,,3.04,3.04,4502192.0,741511022.4,,744.93,3.04,15.56,0.2911,48.33,0.0579
2018-01-19,279405.0,47834136.0,1.28,6.05,0.56,46.67,0.0,37111880.0,143528.0,216775.0,24571993.6,,,853.0,1.4,,,,,8662.0,,,,1.4,853.0,,1460.0,,23.98,,,,3.08,3.08,4517406.0,773379907.2,,751.75,3.09,15.7,0.2739,45.76,0.0599
2018-01-22,285509.0,49221751.6,1.31,5.94,0.57,49.2,0.0,38359689.6,146955.0,222504.0,25335042.0,,,1281.0,1.25,,700.0,,0.21,5029.0,1261.0,,,1.25,1281.0,0.12,3407.0,,25.21,,,,3.15,3.15,4521934.0,779581421.6,,774.66,3.15,16.02,0.2702,45.28,0.0612
2018-01-23,308714.0,52481380.0,1.42,6.4,0.62,52.88,0.0,39784080.0,159709.0,234024.0,27150530.0,,,11685.0,2.38,,,,0.29,13272.0,1707.0,,,2.38,11685.0,,2776.0,1752.0,27.42,0.28,,,3.42,3.42,4506834.0,766161780.0,,773.32,3.42,17.32,0.2412,41.68,0.0662
2018-01-24,320425.0,53799357.5,1.47,6.58,0.64,54.25,0.0,40113492.7,170920.0,238913.0,28697468.0,,,6384.0,0.64,,500.0,,0.52,4389.0,2937.0,,,0.64,6384.0,0.09,7764.0,,28.91,,,,3.66,3.66,4495767.0,754839279.3,,759.78,3.67,16.93,0.2284,40.33,0.0687
