,ECRP FP Equity_DX_SI_QTY,ECRP FP Equity_DX_SHORT_INTEREST_VALUE,ECRP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ECRP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ECRP FP Equity_DX_SI_MV,ECRP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ECRP FP Equity_DX_SUPPLY_SI_QTY,ECRP FP Equity_DX_BROKER_SI_QTY,ECRP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ECRP FP Equity_DX_BROKER_SI_MV_NEW_x,ECRP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ECRP FP Equity_DX_BROKER_SI_MV_INC_x,ECRP FP Equity_DX_BROKER_SI_QTY_ADD,ECRP FP Equity_DX_BROKER_SI_QTY_NEW,ECRP FP Equity_DX_SUPPLY_SI_MV_DEC,ECRP FP Equity_DX_BROKER_SI_QTY_INC,ECRP FP Equity_DX_SUPPLY_SI_QTY_DEC,ECRP FP Equity_DX_BROKER_SI_MV_NEW_y,ECRP FP Equity_DX_BROKER_SI_MV_INC_y,ECRP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ECRP FP Equity_DX_BROKER_SI_MV_ADD,ECRP FP Equity_DX_SUPPLY_SI_QTY_ADD,ECRP FP Equity_DX_BROKER_SI_QTY_DEC,ECRP FP Equity_DX_SUPPLY_SI_MV,ECRP FP Equity_DX_BROKER_SI_MV_DEC,ECRP FP Equity_DX_SUPPLY_SI_MV_RMV,ECRP FP Equity_DX_BROKER_SI_MV_RMV,ECRP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ECRP FP Equity_DX_UTILIZATION_QUANTITY,ECRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ECRP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ECRP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ECRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ECRP FP Equity_DX_ACTIVE_UTILIZATION_MV,ECRP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ECRP FP Equity_DX_BROKER_SI_CON_RATIO,ECRP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ECRP FP Equity_DX_DEMAND_SUPPLY_RATIO,ECRP FP Equity_PX_LAST
2022-07-25,122077.0,6070400.9,15.61,0.43,6.07,6066572.0,40077.0,122000.0,1992868.9,,,,,,2.09,,42000.0,,,,,,,1.99,,,,46.49,30.24,46132.0,2293959.83,,2.29,46.49,32.77,0.5586,67.17,0.9211,49.726
2022-07-26,40077.0,1988179.89,4.7,0.15,1.99,1984360.0,77.0,40000.0,3819.89,,,,,,2.01,,40000.0,,,,,,82000.0,0.0,4.12,,,100.0,0.06,0.0,0.0,,0.0,100.0,0.19,0.9962,99.81,0.3024,49.609
2022-07-27,77.0,3827.75,0.01,0.0,0.0,0.0,77.0,0.0,3827.75,,,,,,,,,,,,,,40000.0,0.0,1.99,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006,49.711
2022-07-28,77.0,3867.48,0.01,0.0,0.0,0.0,77.0,0.0,3867.48,,,,,,,,,,,,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006,50.227
2022-07-29,77.0,3862.78,0.01,0.0,0.0,0.0,77.0,0.0,3862.78,,,,,,,,,,,,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006,50.166
2022-08-01,77.0,3876.18,0.01,0.0,0.0,0.0,77.0,0.0,3876.18,,,,,,,,,,,,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006,50.34
2022-08-02,77.0,3867.63,0.01,0.0,0.0,0.0,77.0,0.0,3867.63,,,,,,,,,,,,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006,50.229
2022-08-03,77.0,3850.92,0.01,0.0,0.0,0.0,77.0,0.0,3850.92,,,,,,,,,,,,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006,50.012
2022-08-04,37677.0,1890330.44,4.6,0.13,1.89,943233.6,18877.0,18800.0,947096.84,,18800.0,,18800.0,,,,,,,18800.0,0.94,,,0.95,,,,42.55,14.24,25483.0,1278533.08,,1.28,42.55,49.82,0.498,49.98,0.2843,50.172
2022-08-05,37677.0,1873526.5,4.36,0.13,1.88,934848.8,18877.0,18800.0,938677.7,,,,,,,,,,,,,,,0.94,,,,42.55,14.24,25483.0,1267167.66,,1.27,42.55,49.68,0.498,50.12,0.2843,49.726
2022-08-08,83677.0,4178076.29,9.78,0.29,4.17,2087115.8,41877.0,41800.0,2090960.49,,23000.0,1.14,,,,23000.0,,,1.14,23000.0,,,,2.09,,,,100.0,31.6,0.0,0.0,,0.0,100.0,49.85,0.4991,50.06,0.6314,49.931
2022-08-09,83677.0,4164185.91,9.41,0.29,4.17,2080177.0,41877.0,41800.0,2084008.91,,,,,,,,,,,,,,,2.08,,,,100.0,31.6,0.0,0.0,,0.0,100.0,49.87,0.4991,50.04,0.6314,49.765
2022-08-10,83677.0,4186443.99,9.38,0.29,4.17,2091295.8,41877.0,41800.0,2095148.19,,,,,,,,,,,,,,,2.09,,,,100.0,31.6,0.0,0.0,,0.0,100.0,49.82,0.4991,50.09,0.6314,50.031
2022-08-11,64877.0,3238335.46,7.23,0.22,3.24,2086447.0,23077.0,41800.0,1151888.46,,,,,,0.94,,18800.0,,,,,,,1.15,,,,52.02,17.41,21283.0,1062340.95,,1.06,52.02,35.4,0.5411,64.48,0.4895,49.915
2022-08-12,64877.0,3235675.5,7.17,0.22,3.24,2084733.2,23077.0,41800.0,1150942.3,,,,,,,,,,,,,,,1.15,,,,52.02,17.41,21283.0,1061468.34,,1.06,52.02,35.37,0.5413,64.51,0.4895,49.874
2022-08-15,64877.0,3248975.28,7.21,0.22,3.25,2093302.2,23077.0,41800.0,1155673.08,,,,,,,,,,,,,,,1.15,,,,52.02,17.41,21283.0,1065831.36,,1.06,52.02,35.4,0.5411,64.48,0.4895,50.079
2022-08-16,82877.0,4124125.27,9.49,0.28,4.15,2080051.6,41077.0,41800.0,2044073.67,,18000.0,,,,,,,,,18000.0,,,,2.05,,,,100.0,30.99,0.0,0.0,,0.0,100.0,49.2,0.4992,50.7,0.6254,49.762
2022-08-17,59877.0,2952954.01,6.47,0.2,2.99,2061450.6,18077.0,41800.0,891503.41,,,,,,1.15,,23000.0,,,,,,,0.89,,,,40.75,13.64,26283.0,1296198.71,,1.3,40.75,29.74,0.5803,70.13,0.4518,49.317
2022-08-18,36077.0,1777189.1,3.92,0.12,1.78,886698.0,18077.0,18000.0,890491.1,,,,,,,,,,,,,,23800.0,0.89,1.22,,,40.75,13.64,26283.0,1294726.86,,1.3,40.75,49.87,0.4979,49.92,0.2722,49.261
2022-08-19,36077.0,1766402.07,3.93,0.12,1.77,881316.0,18077.0,18000.0,885086.07,,,,,,,,,,,,,,,0.89,,,,40.75,13.64,26283.0,1286868.25,,1.29,40.75,49.74,0.4979,50.05,0.2722,48.962
2022-08-22,36077.0,1750311.73,3.81,0.12,1.76,873288.0,18077.0,18000.0,877023.73,,,,,,,,,,,,,,,0.88,,,,40.75,13.64,26283.0,1275146.03,,1.28,40.75,49.67,0.4979,50.12,0.2722,48.516
2022-08-23,36077.0,1749806.65,3.79,0.12,1.75,873036.0,18077.0,18000.0,876770.65,,,,,,,,,,,,,,,0.88,,,,40.75,13.64,26283.0,1274778.07,,1.27,40.75,49.89,0.4979,49.9,0.2722,48.502
2022-08-24,36077.0,1751610.5,3.58,0.12,1.75,873936.0,18077.0,18000.0,877674.5,,,,,,,,,,,,,,,0.88,,,,40.75,13.64,26283.0,1276092.22,,1.28,40.75,49.87,0.4979,49.92,0.2722,48.552
2022-08-25,36077.0,1758068.29,3.57,0.12,1.76,877158.0,18077.0,18000.0,880910.29,,,,,,,,,,,,,,,0.88,,,,40.75,13.64,26283.0,1280796.87,,1.28,40.75,49.8,0.4979,49.98,0.2722,48.731
2022-08-26,36077.0,1746559.72,3.79,0.12,1.75,871416.0,18077.0,18000.0,875143.72,,,,,,,,,,,,,,,0.87,,,,40.75,13.64,26283.0,1272412.6,,1.27,40.75,49.73,0.4979,50.06,0.2722,48.412
2022-08-29,101077.0,4858266.01,10.81,0.32,4.92,2835835.0,66077.0,59000.0,3175991.01,,24000.0,0.86,24000.0,,,17000.0,,,0.86,24000.0,1.16,24000.0,,3.18,,,,100.0,42.21,0.0,0.0,,0.0,100.0,23.58,0.4321,58.79,0.6457,48.065
2022-08-30,101077.0,4838454.91,10.41,0.32,4.85,2824271.0,66077.0,59000.0,3163039.91,,,,,,,,,,,,,,,3.17,,,,100.0,42.21,0.0,0.0,,0.0,100.0,23.77,0.4291,58.4,0.6457,47.869
2022-08-31,94077.0,4494716.83,9.16,0.3,4.5,2818843.0,59077.0,59000.0,2822521.83,,,,,,0.33,,7000.0,,,,,,,2.82,,,,100.0,37.74,0.0,0.0,,0.0,100.0,25.51,0.4723,62.73,0.601,47.777
2022-09-01,83077.0,3963105.21,7.99,0.27,3.97,2814536.0,24077.0,59000.0,1148569.21,,,,,,1.69,,35000.0,,,,,,,1.15,,,,100.0,15.38,0.0,0.0,,0.0,100.0,28.9,0.5877,71.01,0.5307,47.704
2022-09-02,2077.0,99772.85,0.21,0.01,0.1,48037.0,1077.0,1000.0,51735.85,,,,1000.0,,1.14,,24000.0,,,,0.05,1000.0,59000.0,0.05,2.81,,,100.0,0.69,0.0,0.0,,0.0,100.0,7.2,0.8664,92.8,0.0133,48.037
2022-09-05,1135.0,54224.63,0.11,0.0,0.05,47775.0,135.0,1000.0,6449.63,,,,,,0.05,,942.0,,,,,,,0.01,,,,100.0,0.1,0.0,0.0,,0.0,100.0,7.14,0.8674,92.86,0.0086,47.775
2022-09-06,135.0,6462.99,0.01,0.0,0.01,2776.69,77.0,58.0,3686.3,,,,,,0.0,,58.0,,,,,,942.0,0.0,0.05,,,100.0,0.06,0.0,0.0,,0.0,100.0,42.91,0.51,57.09,0.001,47.874
2022-09-07,119877.0,5732398.26,13.64,0.39,5.75,5728716.2,59977.0,119800.0,2868040.16,,,,119800.0,,,,,,,,5.75,59900.0,58.0,2.88,0.0,,,69.57,45.26,26232.0,1254388.01,,1.26,69.57,49.97,0.4994,49.97,0.9045,47.819
2022-09-08,119877.0,5707463.85,13.76,0.39,5.73,5703797.8,59977.0,119800.0,2855564.95,,,,,,,,,,,,,,,2.88,,,,69.57,45.26,26232.0,1248931.75,,1.26,69.57,49.86,0.4994,50.08,0.9045,47.611
2022-09-09,139477.0,6660863.61,15.87,0.45,6.64,6189177.6,69777.0,129600.0,3332270.41,,9800.0,0.47,,,,9800.0,,,0.47,9800.0,,,,3.32,,,,53.47,52.65,60715.0,2899505.54,,2.89,53.44,43.01,0.4389,49.9,1.0524,47.756
2022-09-12,184277.0,8834055.1,20.92,0.59,8.8,7286728.0,92177.0,152000.0,4418873.2,,22400.0,1.1,,,,22400.0,,,1.1,22400.0,,,,4.4,,,,70.64,69.55,38315.0,1836782.79,,1.83,70.64,32.57,0.3856,49.88,1.3905,47.939
2022-09-13,184277.0,8771400.92,20.18,0.59,8.8,7235048.0,92177.0,152000.0,4387533.02,,,,,,,,,,,,,,,4.4,,,,77.85,69.55,26232.0,1248616.97,,1.25,77.8,32.55,0.3865,50.04,1.3905,47.599
2022-09-14,221477.0,10560244.84,25.16,0.71,10.55,9021245.2,110777.0,189200.0,5281958.14,,18600.0,1.74,,,,37200.0,,,1.74,18600.0,,,,5.26,,,,100.0,83.59,0.0,0.0,,0.0,100.0,35.6,0.3963,49.84,1.6712,47.681
2022-09-15,250377.0,11885646.57,28.37,0.81,11.94,9997392.6,118277.0,210600.0,5614727.47,,7500.0,0.68,7500.0,,,13900.0,,,0.68,7500.0,0.36,,,5.63,,,,90.73,89.25,12083.0,573592.09,,0.57,90.76,31.49,0.3662,49.71,1.8892,47.471
2022-09-16,250377.0,11853347.93,28.97,0.81,11.93,9970225.2,118277.0,210600.0,5599469.73,,,,,,,,,,,,,,,5.62,,,,90.73,89.25,12083.0,572033.39,,0.57,90.75,31.58,0.3659,49.63,1.8892,47.342
2022-09-19,250377.0,11842832.1,28.41,0.81,11.86,9961380.0,118277.0,210600.0,5594502.1,,,,,,,,,,,,,,,5.6,,,,90.73,89.25,12083.0,571525.9,,0.57,90.74,31.34,0.3662,49.78,1.8892,47.3
2022-09-20,218177.0,10242537.44,25.78,0.71,10.3,7074762.2,86077.0,150700.0,4040970.84,,,,,,1.53,,32200.0,,,,,,59900.0,4.07,2.86,,,100.0,64.95,0.0,0.0,,0.0,100.0,35.94,0.4605,57.15,1.6463,46.946
2022-09-21,66177.0,3110782.24,7.4,0.21,3.1,1880280.0,26177.0,40000.0,1230502.24,,,,,,2.89,,59900.0,,,,,,110700.0,1.23,5.32,,,30.36,19.75,60032.0,2821924.22,,2.81,30.36,28.11,0.3716,49.11,0.4993,47.007
2022-09-22,21477.0,1003276.58,2.45,0.07,1.01,999679.6,7577.0,21400.0,353951.98,,,,,,0.87,,18600.0,,,,,,18600.0,0.36,0.87,,,8.79,5.72,78632.0,3673215.25,,3.7,8.79,34.92,0.5409,64.72,0.1621,46.714
2022-09-23,21477.0,999346.29,2.46,0.07,1.0,995763.4,77.0,21400.0,3582.89,,,,,,0.36,,7500.0,,,,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,34.92,0.5408,64.72,0.1621,46.531
2022-09-26,35377.0,1636752.28,3.85,0.11,1.64,1138143.6,10777.0,24600.0,498608.68,,10700.0,0.49,,,,10700.0,,,0.49,10700.0,,,7500.0,0.5,0.35,,,24.29,8.13,33583.0,1553751.08,,1.55,24.29,30.13,0.576,69.66,0.2669,46.266
2022-09-27,27377.0,1261231.01,2.94,0.09,1.27,764745.4,10777.0,16600.0,496485.61,,,,,,,,,,,,,,8000.0,0.5,0.38,,,24.29,8.13,33583.0,1547135.23,,1.55,24.29,38.98,0.5209,60.74,0.2066,46.069
2022-09-28,27377.0,1263284.29,3.1,0.09,1.27,765990.4,10777.0,16600.0,497293.89,,,,,,,,,,,,,,,0.5,,,,24.29,8.13,33583.0,1549653.95,,1.56,24.29,39.12,0.5203,60.6,0.2066,46.144
2022-09-29,21477.0,987856.09,2.37,0.07,0.99,492157.2,10777.0,10700.0,495698.89,,,,,,,,,,,,,,5900.0,0.5,0.27,,,24.29,8.13,33583.0,1544683.67,,1.55,24.29,49.74,0.4964,49.9,0.1621,45.996
2022-09-30,21477.0,995952.92,2.37,0.07,0.99,496191.1,10777.0,10700.0,499761.82,,,,,,,,,,,,,,,0.5,,,,24.29,8.13,33583.0,1557344.46,,1.56,24.29,49.62,0.4964,50.02,0.1621,46.373
2022-10-03,10777.0,504104.95,1.19,0.03,0.5,500503.2,77.0,10700.0,3601.75,,,,,,0.5,,10700.0,,,,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,0.72,0.9857,99.28,0.0813,46.776
2022-10-04,77.0,3621.85,0.01,0.0,0.0,0.0,77.0,0.0,3621.85,,,,,,,,,,,,,,10700.0,0.0,0.49,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006,47.037
2022-10-05,77.0,3580.12,0.01,0.0,0.0,0.0,77.0,0.0,3580.12,,,,,,,,,,,,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006,46.495
2022-10-06,77.0,3577.88,0.01,0.0,0.0,0.0,77.0,0.0,3577.88,,,,,,,,,,,,,,,0.0,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006,46.466
2022-10-07,14077.0,649245.32,1.54,0.05,0.65,0.0,14077.0,0.0,649245.32,,14000.0,,,,,,,,,14000.0,,,,0.65,,,,31.73,10.75,30283.0,1396682.24,,1.39,31.73,0.55,0.9891,99.45,0.1075,46.121
2022-10-10,14077.0,645233.37,1.5,0.05,0.7,641704.0,14077.0,14000.0,645233.37,,,,14000.0,,,,,,,,0.69,,,0.65,,,,31.73,10.75,30283.0,1388051.59,,1.39,31.73,0.51,0.9899,99.49,0.1075,45.836
2022-10-11,14077.0,645866.84,1.53,0.05,0.69,642334.0,14077.0,14000.0,645866.84,,,,,,,,,,,,,,,0.64,,,,31.73,10.75,30283.0,1389414.32,,1.38,31.73,0.51,0.9898,99.49,0.1075,45.881
2022-10-12,14077.0,643037.36,1.53,0.05,0.69,639520.0,14077.0,14000.0,643037.36,,,,,,,,,,,,,,,0.64,,,,31.73,10.75,30283.0,1383327.44,,1.39,31.73,0.51,0.9899,99.49,0.1075,45.68
2022-10-13,3577.0,163865.95,0.39,0.01,0.17,160338.5,11452.0,3500.0,524627.57,,,,,,0.11,,2625.0,,,,,,10500.0,0.53,0.51,,,25.82,8.75,32908.0,1507548.39,,1.51,25.82,2.04,0.96,97.96,0.0273,45.811
2022-10-14,952.0,43541.62,0.11,0.0,0.05,40019.88,952.0,875.0,43541.62,,,,,,0.48,,10500.0,,,,,,2625.0,0.04,0.13,,,2.15,0.73,43408.0,1985351.7,,1.99,2.15,7.6,0.8596,92.4,0.0073,45.737
2022-10-17,952.0,43732.02,0.1,0.0,0.05,40194.88,952.0,875.0,43732.02,,,,,,,,,,,,,,,0.04,,,,2.15,0.73,43408.0,1994033.3,,1.99,2.15,7.64,0.8588,92.36,0.0073,45.937
2022-10-18,952.0,43787.24,0.1,0.0,0.05,40245.63,952.0,875.0,43787.24,,,,,,,,,,,,,,,0.04,,,,2.15,0.73,43408.0,1996550.96,,2.0,2.15,7.63,0.859,92.37,0.0073,45.995
2022-10-19,952.0,43559.71,0.1,0.0,0.05,40036.5,952.0,875.0,43559.71,,,,,,,,,,,,,,,0.04,,,,2.15,0.73,43408.0,1986176.45,,1.99,2.15,7.57,0.8601,92.43,0.0073,45.756
2022-10-20,952.0,43591.13,0.09,0.0,0.05,40065.38,952.0,875.0,43591.13,,,,,,,,,,,,,,,0.04,,,,2.15,0.73,43408.0,1987608.91,,1.99,2.15,7.6,0.8595,92.4,0.0073,45.789
2022-10-21,952.0,43545.43,0.09,0.0,0.05,40023.38,952.0,875.0,43545.43,,,,,,,,,,,,,,,0.04,,,,2.15,0.73,43408.0,1985525.33,,1.99,2.15,7.58,0.8598,92.42,0.0073,45.741
2022-10-24,952.0,43752.97,0.09,0.0,0.05,40214.13,952.0,875.0,43752.97,,,,,,,,,,,,,,,0.04,,,,2.15,0.73,43408.0,1994988.27,,2.0,2.15,7.65,0.8587,92.35,0.0073,45.959
2022-10-25,80952.0,3748968.07,8.14,0.26,3.74,1892962.13,40952.0,40875.0,1896528.07,,40000.0,,40000.0,,,,,,,40000.0,1.84,,,1.9,,,,100.0,31.28,0.0,0.0,,0.0,100.0,49.19,0.4878,49.57,0.6183,46.311
2022-10-26,80952.0,3755444.23,7.8,0.26,3.76,1896232.13,40952.0,40875.0,1899804.23,,,,,,,,,,,,,,,1.9,,,,100.0,31.28,0.0,0.0,,0.0,100.0,49.33,0.4878,49.42,0.6183,46.391
2022-10-27,80952.0,3785396.47,7.76,0.26,3.77,1911355.88,40952.0,40875.0,1914956.47,,,,,,,,,,,,,,,1.91,,,,100.0,31.28,0.0,0.0,,0.0,100.0,49.18,0.4877,49.57,0.6183,46.761
2022-10-28,80952.0,3764672.76,7.75,0.26,3.79,1900891.88,40952.0,40875.0,1904472.76,,,,,,,,,,,,,,,1.91,,,,100.0,31.28,0.0,0.0,,0.0,100.0,49.24,0.4877,49.51,0.6183,46.505
2022-10-31,80952.0,3740144.3,7.81,0.26,3.76,1888506.75,40952.0,40875.0,1892064.3,,,,,,,,,,,,,,,1.89,,,,100.0,31.28,0.0,0.0,,0.0,100.0,49.21,0.4877,49.53,0.6183,46.202
2022-11-01,73952.0,3433591.36,6.67,0.24,3.43,1897826.25,33077.0,40875.0,1535765.11,,,,,,0.36,,7875.0,,,,,,,1.54,,,,100.0,25.26,0.0,0.0,,0.0,100.0,44.71,0.4908,53.92,0.5648,46.43
2022-11-02,33000.0,1534071.0,3.13,0.11,1.52,1534071.0,0.0,33000.0,0.0,,,,,,1.54,,33077.0,,,,,,7875.0,0.0,0.37,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.91,1.0,100.0,0.252,46.487
2022-11-03,17600.0,813313.6,1.67,0.06,0.82,813313.6,0.0,17600.0,0.0,,,,,,,,,,,,,,15400.0,0.0,0.72,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1344,46.211
2022-11-04,17600.0,816393.6,1.63,0.06,0.82,816393.6,0.0,17600.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1344,46.386
2022-11-07,44800.0,2074195.2,4.37,0.14,2.08,1444528.8,13600.0,31200.0,629666.4,,,0.64,,,,13600.0,,,0.64,,,13600.0,,0.63,,,,30.66,10.39,30760.0,1424157.24,,1.42,30.66,30.32,0.5775,69.68,0.3422,46.299
2022-11-08,75200.0,3486347.2,7.04,0.24,3.48,2151150.4,28800.0,46400.0,1335196.8,,15200.0,0.71,,,,15200.0,,,0.71,15200.0,,,,1.33,,,,64.92,22.0,15560.0,721377.16,,0.72,64.92,38.32,0.5273,61.68,0.5744,46.361
2022-11-09,113400.0,5278089.6,10.46,0.36,5.25,3048632.0,47900.0,65500.0,2229457.6,,,0.87,,,,19100.0,,,0.87,,,19100.0,,2.22,,,,75.48,31.93,15560.0,724224.64,,0.72,75.45,42.29,0.5119,57.71,0.7559,46.544
2022-11-10,114400.0,5389384.0,10.71,0.37,5.37,3132815.0,48900.0,66500.0,2303679.0,,1000.0,,1000.0,,,,,,,1000.0,0.05,,,2.31,,,,77.06,32.59,14560.0,685921.6,,0.69,76.97,42.05,0.5027,57.08,0.7625,47.11
2022-11-11,96800.0,4546212.0,8.98,0.3,4.56,2296588.5,48900.0,48900.0,2296588.5,,,,,,,,,,,,,,17600.0,2.3,0.75,,,77.06,32.59,14560.0,683810.4,,0.68,77.08,49.44,0.4898,49.53,0.6452,46.965
2022-11-14,83200.0,3910150.4,7.68,0.26,3.9,2298153.3,35300.0,48900.0,1658994.1,,,,,,0.64,,13600.0,,,,,,,1.66,,,,55.63,23.39,28160.0,1323435.52,,1.32,55.62,41.23,0.5015,57.56,0.5514,46.997
2022-11-15,69600.0,3275863.2,6.5,0.22,3.26,1661465.1,35300.0,35300.0,1661465.1,,,,,,,,,,,,,,13600.0,1.65,0.63,,,55.63,23.53,28160.0,1325406.72,,1.32,55.61,49.27,0.4859,49.3,0.4639,47.067
2022-11-16,54400.0,2570780.8,5.3,0.17,2.56,1668172.1,20100.0,35300.0,949865.7,,,,,,0.71,,15200.0,,,,,,,0.95,,,,31.67,13.4,43360.0,2049063.52,,2.05,31.59,35.11,0.5212,63.05,0.3626,47.257
2022-11-17,1000.0,47168.0,0.07,0.0,0.05,47168.0,1000.0,1000.0,47168.0,,,,,,0.9,,19100.0,,,,,,34300.0,0.05,1.62,,,2.25,0.76,43360.0,2045204.48,,2.05,2.25,,1.0,100.0,0.0076,47.168
2022-11-18,1000.0,47260.0,0.07,0.0,0.05,47260.0,1000.0,1000.0,47260.0,,,,,,,,,,,,,,,0.05,,,,2.25,0.76,43360.0,2049193.6,,2.05,2.25,,1.0,100.0,0.0076,47.26
2022-11-21,1000.0,47321.0,0.07,0.0,0.05,47321.0,0.0,1000.0,0.0,,,,,,0.05,,1000.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0076,47.321
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.05,,,0.0,0.0,130929.0,6205903.67,,6.2,0.0,,0.0,,0.0,47.399
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,130929.0,6222924.44,,6.22,0.0,,0.0,,0.0,47.529
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,130929.0,6244658.66,,6.22,0.0,,0.0,,0.0,47.695
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,130929.0,6215592.42,,6.23,0.0,,0.0,,0.0,47.473
2022-11-28,82800.0,3931592.4,4.99,0.24,3.92,1965796.2,41400.0,41400.0,1965796.2,,,,41400.0,,,,,,,,1.96,41400.0,,1.96,,,,100.0,31.62,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.6324,47.483
2022-11-29,82800.0,3939541.2,5.1,0.24,3.93,1969770.6,41400.0,41400.0,1969770.6,,,,,,,,,,,,,,,1.97,,,,100.0,31.62,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,0.6324,47.579
2022-11-30,82800.0,3948649.2,4.81,0.23,3.98,1974324.6,41400.0,41400.0,1974324.6,,,,,,,,,,,,,,,1.99,,,,100.0,8.3,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,0.166,47.689
2022-12-01,82800.0,3981603.6,4.77,0.23,3.97,1990801.8,41400.0,41400.0,1990801.8,,,,,,,,,,,,,,,1.99,,,,100.0,8.3,0.0,0.0,,0.0,100.0,49.79,0.5,50.21,0.166,48.087
2022-12-02,82800.0,3986737.2,4.56,0.23,3.99,1993368.6,41400.0,41400.0,1993368.6,,,,,,,,,,,,,,,2.0,,,,100.0,8.3,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,0.166,48.149
2022-12-05,41400.0,1986454.8,2.28,0.11,1.99,1986454.8,0.0,41400.0,0.0,,,,,,2.0,,41400.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.91,1.0,100.0,0.083,47.982
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,41400.0,0.0,2.0,,,0.0,0.0,498929.0,24003474.19,,24.01,0.0,,0.0,,0.0,48.11
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,498929.0,24037401.36,,23.97,0.0,,0.0,,0.0,48.178
2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,681929.0,32743502.86,,32.75,0.0,,0.0,,0.0,48.016
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,681929.0,32664399.1,,32.73,0.0,,0.0,,0.0,47.9
2022-12-12,50400.0,2409825.6,2.23,0.13,2.41,1204912.8,25200.0,25200.0,1204912.8,,,,25200.0,,,,,,,,1.21,25200.0,,1.21,,,,56.81,3.7,19160.0,916116.24,,0.92,56.81,49.96,0.5,50.04,0.0739,47.814
2022-12-13,133400.0,6411604.2,5.6,0.34,6.39,3205802.1,66700.0,66700.0,3205802.1,,,1.99,,,,41500.0,,,1.99,,,41500.0,,3.2,,,,77.68,9.22,19160.0,920887.08,,0.92,77.63,49.95,0.5,50.05,0.1844,48.063
2022-12-14,292000.0,14048996.0,12.08,0.74,14.07,7024498.0,146000.0,146000.0,7024498.0,,79300.0,3.85,,,,79300.0,,,3.85,79300.0,,,,7.04,,,,88.4,18.19,19160.0,921845.08,,0.92,88.39,50.0,0.5,50.0,0.3638,48.113
