,ALCUR FP Equity_DX_SI_QTY,ALCUR FP Equity_DX_SHORT_INTEREST_VALUE,ALCUR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCUR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCUR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCUR FP Equity_DX_SI_MV,ALCUR FP Equity_DX_DSS,ALCUR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCUR FP Equity_DX_SUPPLY_SI_QTY,ALCUR FP Equity_DX_BROKER_SI_QTY,ALCUR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCUR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCUR FP Equity_DX_BROKER_SI_MV_INC_x,ALCUR FP Equity_DX_BROKER_SI_QTY_ADD,ALCUR FP Equity_DX_SUPPLY_SI_MV_DEC,ALCUR FP Equity_DX_BROKER_SI_QTY_INC,ALCUR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCUR FP Equity_DX_BROKER_SI_MV_INC_y,ALCUR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCUR FP Equity_DX_BROKER_SI_MV_ADD,ALCUR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCUR FP Equity_DX_BROKER_SI_QTY_DEC,ALCUR FP Equity_DX_SUPPLY_SI_MV,ALCUR FP Equity_DX_BROKER_SI_MV_DEC,ALCUR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCUR FP Equity_DX_UTILIZATION_QUANTITY,ALCUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCUR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCUR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCUR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCUR FP Equity_DX_BROKER_SI_CON_RATIO,ALCUR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCUR FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-07-30,15000.0,98700.0,0.37,0.66,0.26,0.1,0.0,49350.0,7500.0,7500.0,49350.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-31,15000.0,97200.0,0.37,0.67,0.26,0.1,0.0,48600.0,7500.0,7500.0,48600.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-01,15000.0,96900.0,0.37,0.67,0.26,0.1,0.0,48450.0,7500.0,7500.0,48450.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-02,15000.0,92700.0,0.37,0.7,0.26,0.09,0.0,46350.0,7500.0,7500.0,46350.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-05,15000.0,88500.0,0.37,0.72,0.26,0.09,0.0,44250.0,7500.0,7500.0,44250.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-06,15000.0,93300.0,0.37,0.71,0.26,0.09,0.0,46650.0,7500.0,7500.0,46650.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-07,15000.0,94500.0,0.37,0.71,0.26,0.09,0.0,47250.0,7500.0,7500.0,47250.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-08,15000.0,93300.0,0.37,0.72,0.26,0.09,0.0,46650.0,7500.0,7500.0,46650.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-09,15000.0,92400.0,0.37,0.73,0.26,0.09,0.0,46200.0,7500.0,7500.0,46200.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-12,15000.0,91800.0,0.37,0.76,0.26,0.09,0.0,45900.0,7500.0,7500.0,45900.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-13,15000.0,93000.0,0.37,0.83,0.26,0.09,0.0,46500.0,7500.0,7500.0,46500.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-14,15000.0,95700.0,0.37,0.83,0.26,0.09,0.0,47850.0,7500.0,7500.0,47850.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-15,15000.0,96900.0,0.37,0.86,0.26,0.1,0.0,48450.0,7500.0,7500.0,48450.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-16,15000.0,97200.0,0.37,0.9,0.26,0.1,0.0,48600.0,7500.0,7500.0,48600.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-19,15000.0,96600.0,0.37,0.91,0.26,0.1,0.0,48300.0,7500.0,7500.0,48300.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-20,15000.0,97500.0,0.37,0.93,0.26,0.1,0.0,48750.0,7500.0,7500.0,48750.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-21,15000.0,97500.0,0.37,0.93,0.26,0.1,0.0,48750.0,7500.0,7500.0,48750.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-22,15000.0,96000.0,0.37,0.93,0.26,0.1,0.0,48000.0,7500.0,7500.0,48000.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-23,15000.0,94200.0,0.37,1.02,0.26,0.1,0.0,47100.0,7500.0,7500.0,47100.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-26,15000.0,93600.0,0.37,1.06,0.26,0.09,0.0,46800.0,7500.0,7500.0,46800.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-27,15000.0,93600.0,0.37,1.24,0.26,0.09,0.0,46800.0,7500.0,7500.0,46800.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-28,15000.0,92700.0,0.37,1.29,0.26,0.09,0.0,46350.0,7500.0,7500.0,46350.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-29,15000.0,91800.0,0.37,1.36,0.26,0.09,0.0,45900.0,7500.0,7500.0,45900.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-08-30,15400.0,95788.0,0.37,1.6,0.27,0.1,0.0,49138.0,7900.0,7900.0,49138.0,,,400.0,,,,,,0.0,400.0,,0.05,,100.0,92.94,0.0,0.0,0.0,100.0,2.73,0.9468,97.27,1.8118
2024-09-02,15400.0,95172.0,0.37,1.66,0.27,0.1,0.0,48822.0,7900.0,7900.0,48822.0,,,,,,,,,,,,0.05,,100.0,97.53,0.0,0.0,0.0,100.0,2.61,0.9492,97.39,1.9012
2024-09-03,15400.0,95172.0,0.37,1.72,0.27,0.1,0.0,48822.0,7900.0,7900.0,48822.0,,,,,,,,,,,,0.05,,100.0,97.53,0.0,0.0,0.0,100.0,2.6,0.9493,97.4,1.9012
2024-09-04,15400.0,93632.0,0.37,1.72,0.27,0.09,0.0,48032.0,7900.0,7900.0,48032.0,,,,,,,,,,,,0.05,,100.0,97.53,0.0,0.0,0.0,100.0,2.62,0.9489,97.38,1.9012
2024-09-05,15400.0,93016.0,0.37,1.67,0.27,0.09,0.0,47716.0,7900.0,7900.0,47716.0,,,,,,,,,,,,0.05,,100.0,97.53,0.0,0.0,0.0,100.0,2.61,0.9492,97.39,1.9012
2024-09-06,15400.0,92708.0,0.37,1.76,0.27,0.09,0.0,47558.0,7900.0,7900.0,47558.0,,,,,,,,,,,,0.05,,100.0,97.53,0.0,0.0,0.0,100.0,2.61,0.9492,97.39,1.9012
2024-09-09,18152.0,108548.96,0.44,2.12,0.31,0.11,0.0,63698.96,10652.0,10652.0,63698.96,2983.0,,3152.0,0.0,,231.0,,2983.0,0.02,,400.0,0.06,0.0,100.0,96.11,0.0,0.0,0.0,100.0,17.42,0.7123,82.58,1.6378
2024-09-10,17983.0,105380.38,0.44,2.42,0.31,0.11,0.0,61430.38,10483.0,10483.0,61430.38,,,,0.0,,169.0,,,,,169.0,0.06,0.0,100.0,94.59,0.0,0.0,0.0,100.0,16.73,0.7214,83.27,1.6226
2024-09-11,17983.0,105020.72,0.44,2.47,0.31,0.11,0.0,61220.72,10483.0,10483.0,61220.72,,,,,,,,,,,,0.06,,100.0,94.59,0.0,0.0,0.0,100.0,16.61,0.723,83.39,1.6226
2024-09-12,17983.0,110775.28,0.44,2.41,0.31,0.11,0.0,64575.28,10483.0,10483.0,64575.28,,,,,,,,,,,,0.06,,100.0,94.59,0.0,0.0,0.0,100.0,16.22,0.7283,83.78,1.6226
2024-09-13,17983.0,114012.22,0.44,2.39,0.31,0.11,0.0,66462.22,10483.0,10483.0,66462.22,,,,,,,,,,,,0.06,,100.0,94.59,0.0,0.0,0.0,100.0,16.39,0.726,83.61,1.6226
2024-09-16,17983.0,116529.84,0.44,2.3,0.31,0.12,0.0,67929.84,10483.0,10483.0,67929.84,,,,,,,,,,,,0.07,,100.0,94.59,0.0,0.0,0.0,100.0,16.44,0.7253,83.56,1.6226
2024-09-17,15000.0,94500.0,0.37,2.05,0.26,0.1,0.0,47250.0,7500.0,7500.0,47250.0,,,,0.02,,2983.0,,,,,2983.0,0.05,0.02,100.0,67.67,0.0,0.0,0.0,100.0,16.61,1.0,100.0,1.3534
2024-09-18,15000.0,86100.0,0.37,1.88,0.26,0.09,0.0,43050.0,7500.0,7500.0,43050.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-09-19,15000.0,86700.0,0.37,1.33,0.26,0.09,0.0,43350.0,7500.0,7500.0,43350.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-09-20,15000.0,86100.0,0.37,1.03,0.26,0.09,0.0,43050.0,7500.0,7500.0,43050.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-09-23,15569.0,91234.34,0.38,1.01,0.27,0.09,0.0,47284.34,8069.0,8069.0,47284.34,,,569.0,,,,,,0.0,569.0,,0.05,,100.0,99.62,0.0,0.0,0.0,100.0,3.65,0.9296,96.35,1.9221
2024-09-24,18121.0,103289.7,0.44,1.14,0.31,0.1,0.0,60539.7,10621.0,10621.0,60539.7,3121.0,0.01,,0.0,2552.0,569.0,0.01,3121.0,,,,0.06,,100.0,94.65,0.0,0.0,0.0,100.0,17.12,0.7162,82.88,1.6149
2024-09-25,18121.0,99303.08,0.44,1.12,0.31,0.1,0.0,58203.08,10621.0,10621.0,58203.08,,,,,,,,,,,,0.06,,100.0,94.65,0.0,0.0,0.0,100.0,17.5,0.7112,82.5,1.6149
2024-09-26,18121.0,97128.56,0.44,1.04,0.31,0.1,0.0,56928.56,10621.0,10621.0,56928.56,,,,,,,,,,,,0.06,,100.0,94.65,0.0,0.0,0.0,100.0,17.38,0.7128,82.62,1.6149
2024-09-27,15000.0,76800.0,0.37,0.82,0.26,0.08,0.0,38400.0,7500.0,7500.0,38400.0,,,,0.02,,3121.0,,,,,3121.0,0.04,0.02,100.0,66.84,0.0,0.0,0.0,100.0,,1.0,100.0,1.3368
2024-09-30,15000.0,75000.0,0.37,0.78,0.26,0.08,0.0,37500.0,7500.0,7500.0,37500.0,,,,,,,,,,,,0.04,,100.0,66.84,0.0,0.0,0.0,100.0,,1.0,100.0,1.3368
2024-10-01,15000.0,78300.0,0.37,0.73,0.26,0.08,0.0,39150.0,7500.0,7500.0,39150.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-10-02,15000.0,78000.0,0.37,0.71,0.26,0.08,0.0,39000.0,7500.0,7500.0,39000.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-10-03,15000.0,77700.0,0.37,0.7,0.26,0.08,0.0,38850.0,7500.0,7500.0,38850.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-10-04,15000.0,75000.0,0.37,0.7,0.26,0.08,0.0,37500.0,7500.0,7500.0,37500.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-10-07,15000.0,74400.0,0.37,0.67,0.26,0.07,0.0,37200.0,7500.0,7500.0,37200.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-10-08,15000.0,72000.0,0.37,0.64,0.26,0.07,0.0,36000.0,7500.0,7500.0,36000.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-10-09,15000.0,73950.0,0.37,0.63,0.26,0.07,0.0,36975.0,7500.0,7500.0,36975.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-10-10,15000.0,71700.0,0.37,0.62,0.26,0.07,0.0,35850.0,7500.0,7500.0,35850.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-10-11,17000.0,80580.0,0.41,0.69,0.29,0.08,0.0,40290.0,8500.0,8500.0,40290.0,1000.0,,1000.0,,,,,1000.0,0.0,,,0.04,,100.0,80.19,0.0,0.0,0.0,100.0,11.81,0.7917,88.19,1.6038
2024-10-14,17000.0,74800.0,0.41,0.69,0.29,0.08,0.0,37400.0,8500.0,8500.0,37400.0,,,,,,,,,,,,0.04,,100.0,80.19,0.0,0.0,0.0,100.0,12.15,0.7865,87.85,1.6038
2024-10-15,17000.0,69530.0,0.41,0.64,0.29,0.07,0.0,34765.0,8500.0,8500.0,34765.0,,,,,,,,,,,,0.04,,100.0,80.19,0.0,0.0,0.0,100.0,12.14,0.7866,87.86,1.6038
2024-10-16,17000.0,66300.0,0.41,0.58,0.29,0.07,0.0,33150.0,8500.0,8500.0,33150.0,,,,,,,,,,,,0.03,,100.0,77.98,0.0,0.0,0.0,100.0,12.01,0.7886,87.99,1.5596
2024-10-17,17000.0,76670.0,0.41,0.52,0.29,0.07,0.0,38335.0,8500.0,8500.0,38335.0,,,,,,,,,,,,0.03,,100.0,76.58,0.0,0.0,0.0,100.0,11.01,0.8041,88.99,1.5315
2024-10-18,17000.0,75820.0,0.41,0.48,0.29,0.08,0.0,37910.0,8500.0,8500.0,37910.0,,,,,,,,,,,,0.04,,100.0,70.25,0.0,0.0,0.0,100.0,11.82,0.7915,88.18,1.405
2024-10-21,15000.0,67200.0,0.37,0.4,0.26,0.07,0.0,33600.0,7500.0,7500.0,33600.0,,,,0.0,,1000.0,,,,,1000.0,0.03,0.0,100.0,67.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.3514
2024-10-22,15000.0,63900.0,0.37,0.39,0.26,0.07,0.0,31950.0,7500.0,7500.0,31950.0,,,,,,,,,,,,0.03,,100.0,67.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.3514
2024-10-23,15000.0,63450.0,0.37,0.39,0.26,0.06,0.0,31725.0,7500.0,7500.0,31725.0,,,,,,,,,,,,0.03,,100.0,67.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.3514
2024-10-24,15000.0,64050.0,0.37,0.38,0.26,0.06,0.0,32025.0,7500.0,7500.0,32025.0,,,,,,,,,,,,0.03,,100.0,67.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.3514
2024-10-25,15000.0,66450.0,0.37,0.38,0.26,0.07,0.0,33225.0,7500.0,7500.0,33225.0,,,,,,,,,,,,0.03,,100.0,63.23,0.0,0.0,0.0,100.0,,1.0,100.0,1.2645
2024-10-28,15000.0,67200.0,0.37,0.36,0.26,0.07,0.0,33600.0,7500.0,7500.0,33600.0,,,,,,,,,,,,0.03,,100.0,63.23,0.0,0.0,0.0,100.0,,1.0,100.0,1.2645
2024-10-29,15000.0,64950.0,0.37,0.36,0.26,0.07,0.0,32475.0,7500.0,7500.0,32475.0,,,,,,,,,,,,0.03,,100.0,63.23,0.0,0.0,0.0,100.0,,1.0,100.0,1.2645
2024-10-30,15000.0,64650.0,0.37,0.35,0.26,0.06,0.0,32325.0,7500.0,7500.0,32325.0,,,,,,,,,,,,0.03,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-10-31,15000.0,65400.0,0.37,0.38,0.26,0.07,0.0,32700.0,7500.0,7500.0,32700.0,,,,,,,,,,,,0.03,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-11-01,15000.0,66750.0,0.37,0.4,0.26,0.07,0.0,33375.0,7500.0,7500.0,33375.0,,,,,,,,,,,,0.03,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-11-04,15000.0,77100.0,0.37,0.41,0.26,0.07,0.0,38550.0,7500.0,7500.0,38550.0,,,,,,,,,,,,0.03,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-11-05,15000.0,79500.0,0.37,0.39,0.26,0.08,0.0,39750.0,7500.0,7500.0,39750.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-11-06,15000.0,78300.0,0.37,0.38,0.26,0.08,0.0,39150.0,7500.0,7500.0,39150.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-11-07,15000.0,78900.0,0.37,0.39,0.26,0.08,0.0,39450.0,7500.0,7500.0,39450.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-11-08,15000.0,78300.0,0.37,0.39,0.26,0.08,0.0,39150.0,7500.0,7500.0,39150.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-11-11,15400.0,79156.0,0.37,0.39,0.27,0.08,0.0,38550.0,7900.0,7500.0,40606.0,,,,,,,,,,400.0,,0.04,,100.0,97.53,0.0,0.0,0.0,100.0,2.64,0.9486,97.36,1.9012
2024-11-12,16150.0,82042.0,0.39,0.42,0.28,0.08,0.0,38100.0,8650.0,7500.0,43942.0,750.0,,,,,,,750.0,,,,0.04,,100.0,97.74,0.0,0.0,0.0,100.0,7.16,0.867,92.84,1.8249
2024-11-13,16150.0,85272.0,0.39,0.42,0.28,0.08,0.0,39600.0,8650.0,7500.0,45672.0,,,,,,,,,,,,0.04,,100.0,97.74,0.0,0.0,0.0,100.0,7.0,0.8698,93.0,1.8249
2024-11-14,16150.0,85272.0,0.39,0.42,0.28,0.09,0.0,39600.0,8650.0,7500.0,45672.0,,,,,,,,,,,,0.05,,100.0,97.74,0.0,0.0,0.0,100.0,7.13,0.8675,92.87,1.8249
2024-11-15,18406.0,95711.2,0.45,0.47,0.32,0.1,0.0,39858.0,10741.0,7665.0,55853.2,2091.0,,165.0,,,,,2091.0,0.0,,,0.06,,100.0,98.17,0.0,0.0,0.0,100.0,16.82,0.6908,81.38,1.6823
2024-11-18,20450.0,105113.0,0.49,0.53,0.35,0.11,0.0,44651.18,11763.0,8687.0,60461.82,1022.0,0.01,,,1022.0,,0.01,1022.0,,,,0.06,,100.0,98.33,0.0,0.0,0.0,100.0,15.1,0.5729,73.25,1.7094
2024-11-19,20450.0,109203.0,0.49,0.55,0.35,0.11,0.0,46388.58,11763.0,8687.0,62814.42,,,,,,,,,,,,0.06,,100.0,98.33,0.0,0.0,0.0,100.0,14.82,0.5787,73.73,1.7094
2024-11-20,20450.0,112884.0,0.49,0.55,0.35,0.11,0.0,47952.24,11763.0,8687.0,64931.76,,,,,,,,,,,,0.06,,100.0,98.33,0.0,0.0,0.0,100.0,14.86,0.578,73.67,1.7094
2024-11-21,23902.0,126680.6,0.58,0.63,0.41,0.13,0.0,55188.9,13489.0,10413.0,71491.7,1726.0,0.01,,,1726.0,,0.01,1726.0,,,,0.07,,100.0,98.54,0.0,0.0,0.0,100.0,24.68,0.4658,62.28,1.7461
2024-11-22,26579.0,138742.38,0.64,0.69,0.46,0.14,0.0,61930.08,14815.0,11864.0,77334.3,1326.0,0.01,225.0,,1226.0,,0.01,1326.0,0.0,,,0.08,,100.0,98.67,0.0,0.0,0.0,100.0,31.27,0.4276,56.23,1.7702
2024-11-25,30579.0,166349.76,0.74,0.79,0.52,0.16,0.0,75420.16,16815.0,13864.0,91473.6,2000.0,0.01,,,2000.0,,0.01,2000.0,,,,0.09,,100.0,99.41,0.0,0.0,0.0,100.0,39.74,0.4136,49.57,1.8078
2024-11-26,30124.0,163272.08,0.73,0.79,0.52,0.16,0.0,73571.08,16650.0,13574.0,90243.0,,,,0.0,,165.0,,,,,290.0,0.09,0.0,100.0,99.4,0.0,0.0,0.0,100.0,39.7,0.4155,49.75,1.7984
2024-11-27,30654.0,163079.28,0.74,0.87,0.53,0.17,0.0,69181.28,17650.0,13004.0,93898.0,1000.0,0.02,,,4000.0,,0.02,1000.0,,,4570.0,0.1,0.03,100.0,99.44,0.0,0.0,0.0,100.0,33.75,0.3416,45.37,1.727
2024-11-28,25884.0,150127.2,0.63,0.81,0.44,0.14,0.0,74843.2,12980.0,12904.0,75284.0,,,,0.03,,4670.0,,,,,100.0,0.07,0.0,100.0,98.48,0.0,0.0,0.0,100.0,23.24,0.3626,52.93,1.9639
2024-11-29,25884.0,154268.64,0.63,0.84,0.44,0.15,0.0,76907.84,12980.0,12904.0,77360.8,,,,,,,,,,,,0.08,,100.0,98.48,0.0,0.0,0.0,100.0,22.88,0.3683,53.72,1.9639
2024-12-02,28884.0,168104.88,0.7,0.92,0.5,0.17,0.0,83831.28,14480.0,14404.0,84273.6,1500.0,0.01,,,1500.0,,0.01,1500.0,,,,0.09,,100.0,98.64,0.0,0.0,0.0,100.0,27.05,0.366,52.06,1.9676
2024-12-03,34484.0,193800.08,0.83,1.1,0.59,0.2,0.0,91066.48,18280.0,16204.0,102733.6,3800.0,0.01,,,1800.0,,0.01,3800.0,,,,0.11,,100.0,98.92,0.0,0.0,0.0,100.0,22.49,0.3717,54.0,1.866
2024-12-04,71230.0,377519.0,1.72,2.29,1.22,0.39,1.0,180608.1,37153.0,34077.0,196910.9,18873.0,0.09,,,17873.0,,0.09,18873.0,,,,0.21,,100.0,99.46,0.0,0.0,0.0,100.0,32.12,0.413,54.81,1.9069
2024-12-05,74760.0,334924.8,1.81,2.34,1.28,0.38,1.0,166104.96,37683.0,37077.0,168819.84,530.0,0.02,,,3000.0,,0.02,530.0,,,,0.2,,100.0,99.47,0.0,0.0,0.0,100.0,31.17,0.3691,50.52,1.9734
2024-12-06,71372.0,318319.12,1.73,1.8,1.23,0.32,1.0,153205.46,37021.0,34351.0,165113.66,,,,0.03,,662.0,,,,,2726.0,0.17,0.02,100.0,97.72,0.0,0.0,0.0,100.0,23.98,0.3867,55.44,1.884
2024-12-09,78636.0,336562.08,1.9,2.1,1.35,0.35,1.0,137024.2,46621.0,32015.0,199537.88,10000.0,,,0.0,,400.0,,10000.0,,,2336.0,0.21,0.01,100.0,98.73,0.0,0.0,0.0,100.0,23.47,0.354,49.85,1.6653
2024-12-10,91530.0,399986.1,2.21,2.42,1.57,0.4,1.0,189928.94,48068.0,43462.0,210057.16,1447.0,0.05,,,11447.0,,0.05,1447.0,,,,0.21,,100.0,98.77,0.0,0.0,0.0,100.0,21.47,0.2947,42.98,1.8807
2024-12-11,94920.0,444225.6,2.3,2.57,1.63,0.42,1.0,212247.36,49958.0,45352.0,233803.44,1500.0,0.01,,,1890.0,,0.01,1500.0,,390.0,,0.22,,100.0,98.81,0.0,0.0,0.0,100.0,23.65,0.2929,42.2,1.8774
2024-12-12,94920.0,426190.8,2.3,2.51,1.63,0.44,1.0,203630.48,49958.0,45352.0,224311.42,,,,,,,,,,,,0.23,,100.0,99.58,0.0,0.0,0.0,100.0,24.46,0.29,41.28,1.892
2024-12-13,86131.0,391896.05,2.08,2.34,1.48,0.39,1.0,166361.65,49958.0,36563.0,227308.9,,,,,,,,,,,8789.0,0.22,0.04,100.0,99.58,0.0,0.0,0.0,100.0,26.6,0.3319,46.13,1.7169
2024-12-16,94920.0,408156.0,2.3,2.6,1.63,0.43,1.0,195013.6,49958.0,45352.0,214819.4,,0.04,,,8789.0,,0.04,,,,,0.23,,100.0,99.58,0.0,0.0,0.0,100.0,24.15,0.2909,41.6,1.892
2024-12-17,94920.0,403410.0,2.3,2.75,1.63,0.41,1.0,192746.0,49958.0,45352.0,212321.5,,,,,,,,,,,,0.21,,100.0,99.58,0.0,0.0,0.0,100.0,24.0,0.2879,41.1,1.892
2024-12-18,94920.0,397714.8,2.3,2.82,1.63,0.41,1.0,190024.88,49958.0,45352.0,209324.02,,,,,,,,,,,,0.21,,100.0,99.58,0.0,0.0,0.0,100.0,23.96,0.2873,40.99,1.892
2024-12-19,95540.0,395535.6,2.31,2.88,1.64,0.41,1.0,189040.68,50268.0,45662.0,208109.52,310.0,0.0,,,310.0,,0.0,310.0,,,,0.21,,100.0,99.58,0.0,0.0,0.0,100.0,24.39,0.2863,40.66,1.8927
2024-12-20,88583.0,380906.9,2.14,2.68,1.52,0.37,1.0,162492.7,51184.0,37789.0,220091.2,916.0,0.0,,,916.0,,0.0,916.0,,,8789.0,0.21,0.04,100.0,99.59,0.0,0.0,0.0,100.0,28.42,0.3294,45.09,1.7236
2024-12-23,88583.0,387107.71,2.14,2.77,1.52,0.38,1.0,165137.93,51184.0,37789.0,223674.08,,,,,,,,,,,,0.22,,100.0,99.59,0.0,0.0,0.0,100.0,28.62,0.3293,44.91,1.7236
2024-12-24,98583.0,439680.18,2.39,3.09,1.69,0.43,1.0,190838.94,56184.0,42789.0,250580.64,5000.0,0.02,,,5000.0,,0.02,5000.0,,,,0.25,,100.0,93.36,0.0,0.0,0.0,100.0,35.83,0.3289,40.46,1.6381
2024-12-25,98583.0,439680.18,2.39,3.19,1.69,0.43,1.0,190838.94,56184.0,42789.0,250580.64,,,,,,,,,,,,0.25,,100.0,93.36,0.0,0.0,0.0,100.0,36.01,0.3291,40.34,1.6381
2024-12-26,98583.0,439680.18,2.39,3.19,1.69,0.43,1.0,190838.94,56184.0,42789.0,250580.64,,,,,,,,,,,4469.0,0.25,0.02,100.0,93.36,0.0,0.0,0.0,100.0,35.97,0.3291,40.37,1.6381
2024-12-27,89645.0,404298.95,2.17,2.9,1.54,0.4,1.0,172823.2,51715.0,38320.0,233234.65,,,,0.01,,4469.0,,,,,,0.23,,100.0,83.36,0.0,0.0,0.0,100.0,29.55,0.3292,44.4,1.4449
