,GOAI FP Equity_DX_SI_QTY,GOAI FP Equity_DX_SHORT_INTEREST_VALUE,GOAI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GOAI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GOAI FP Equity_DX_SI_MV,GOAI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GOAI FP Equity_DX_SUPPLY_SI_QTY,GOAI FP Equity_DX_BROKER_SI_QTY,GOAI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GOAI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GOAI FP Equity_DX_SUPPLY_SI_QTY_INC_x,GOAI FP Equity_DX_BROKER_SI_MV_INC_x,GOAI FP Equity_DX_SUPPLY_SI_MV_NEW,GOAI FP Equity_DX_BROKER_SI_QTY_ADD,GOAI FP Equity_DX_SUPPLY_SI_MV_DEC,GOAI FP Equity_DX_BROKER_SI_QTY_INC,GOAI FP Equity_DX_SUPPLY_SI_QTY_DEC,GOAI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GOAI FP Equity_DX_BROKER_SI_MV_INC_y,GOAI FP Equity_DX_SUPPLY_SI_QTY_INC_y,GOAI FP Equity_DX_BROKER_SI_MV_ADD,GOAI FP Equity_DX_SUPPLY_SI_QTY_ADD,GOAI FP Equity_DX_BROKER_SI_QTY_DEC,GOAI FP Equity_DX_SUPPLY_SI_MV,GOAI FP Equity_DX_BROKER_SI_MV_DEC,GOAI FP Equity_DX_SUPPLY_SI_MV_RMV,GOAI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GOAI FP Equity_DX_UTILIZATION_QUANTITY,GOAI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GOAI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GOAI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GOAI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GOAI FP Equity_DX_ACTIVE_UTILIZATION_MV,GOAI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GOAI FP Equity_DX_BROKER_SI_CON_RATIO,GOAI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GOAI FP Equity_DX_DEMAND_SUPPLY_RATIO,GOAI FP Equity_PX_LAST
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7070.0,512787.1,,0.48,0.0,,0.0,,0.0,72.53
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7070.0,506897.79,,0.48,0.0,,0.0,,0.0,71.697
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7070.0,509273.31,,0.48,0.0,,0.0,,0.0,72.033
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7070.0,517311.9,,0.48,0.0,,0.0,,0.0,73.17
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7070.0,509315.73,,0.48,0.0,,0.0,,0.0,72.039
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7070.0,526630.16,,0.49,0.0,,0.0,,0.0,74.488
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7109.0,531916.71,,0.49,0.0,,0.0,,0.0,74.823
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7109.0,533324.29,,0.5,0.0,,0.0,,0.0,75.021
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7109.0,540369.31,,0.5,0.0,,0.0,,0.0,76.012
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7109.0,528667.89,,0.5,0.0,,0.0,,0.0,74.366
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7109.0,524608.66,,0.5,0.0,,0.0,,0.0,73.795
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7109.0,528092.06,,0.49,0.0,,0.0,,0.0,74.285
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7109.0,527701.07,,0.5,0.0,,0.0,,0.0,74.23
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7109.0,529464.1,,0.5,0.0,,0.0,,0.0,74.478
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7109.0,532506.75,,0.5,0.0,,0.0,,0.0,74.906
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7109.0,533942.77,,0.5,0.0,,0.0,,0.0,75.108
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7109.0,532400.12,,0.5,0.0,,0.0,,0.0,74.891
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7116.0,529252.5,,0.5,0.0,,0.0,,0.0,74.375
2022-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7116.0,526584.0,,0.5,0.0,,0.0,,0.0,74.0
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7116.0,528498.2,,0.5,0.0,,0.0,,0.0,74.269
2022-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7124.0,537049.86,,0.5,0.0,,0.0,,0.0,75.386
2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7124.0,534763.06,,0.5,0.0,,0.0,,0.0,75.065
2022-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7124.0,528771.78,,0.5,0.0,,0.0,,0.0,74.224
2022-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7120.0,518791.68,,0.49,0.0,,0.0,,0.0,72.864
2022-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7120.0,514790.24,,0.48,0.0,,0.0,,0.0,72.302
2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7120.0,517460.24,,0.48,0.0,,0.0,,0.0,72.677
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6865.0,504412.74,,0.47,0.0,,0.0,,0.0,73.476
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6865.0,502366.97,,0.47,0.0,,0.0,,0.0,73.178
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6880.0,508046.72,,0.47,0.0,,0.0,,0.0,73.844
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6880.0,504304.0,,0.47,0.0,,0.0,,0.0,73.3
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6919.0,491774.84,,0.47,0.0,,0.0,,0.0,71.076
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6919.0,488377.62,,0.46,0.0,,0.0,,0.0,70.585
2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6919.0,486620.19,,0.46,0.0,,0.0,,0.0,70.331
2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6919.0,485305.58,,0.46,0.0,,0.0,,0.0,70.141
2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6919.0,490564.02,,0.46,0.0,,0.0,,0.0,70.901
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6919.0,481216.45,,0.46,0.0,,0.0,,0.0,69.55
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6919.0,482565.66,,0.45,0.0,,0.0,,0.0,69.745
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6919.0,482565.66,,0.46,0.0,,0.0,,0.0,
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7419.0,515984.03,,0.49,0.0,,0.0,,0.0,69.549
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7419.0,511465.86,,0.48,0.0,,0.0,,0.0,68.94
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7419.0,518884.86,,0.48,0.0,,0.0,,0.0,69.94
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7419.0,514878.6,,0.49,0.0,,0.0,,0.0,69.4
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7419.0,527995.39,,0.49,0.0,,0.0,,0.0,71.168
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7419.0,524523.3,,0.49,0.0,,0.0,,0.0,70.7
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7419.0,529167.59,,0.49,0.0,,0.0,,0.0,71.326
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7419.0,527342.52,,0.5,0.0,,0.0,,0.0,71.08
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7419.0,532936.45,,0.5,0.0,,0.0,,0.0,71.834
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7432.0,540306.4,,0.5,0.0,,0.0,,0.0,72.7
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7432.0,533721.65,,0.51,0.0,,0.0,,0.0,71.814
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7432.0,539711.84,,0.5,0.0,,0.0,,0.0,72.62
2023-01-12,7400.0,540244.4,2.87,0.15,0.54,270122.2,3700.0,3700.0,270122.2,,,,,3700.0,,,,,,,0.27,3700.0,,0.27,,,100.0,33.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6647,73.006
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.27,,3700.0,,,,,,3700.0,0.0,0.27,,0.0,0.0,11132.0,813749.2,,0.79,0.0,,0.0,,0.0,73.1
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7452.0,548161.67,,0.51,0.0,,0.0,,0.0,73.559
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7452.0,548787.64,,0.51,0.0,,0.0,,0.0,73.643
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7452.0,548273.45,,0.51,0.0,,0.0,,0.0,73.574
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7452.0,541223.86,,0.51,0.0,,0.0,,0.0,72.628
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7452.0,543407.29,,0.51,0.0,,0.0,,0.0,72.921
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7502.0,558899.0,,0.52,0.0,,0.0,,0.0,74.5
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7502.0,560069.31,,0.52,0.0,,0.0,,0.0,74.656
2023-01-25,9000.0,664272.0,3.83,0.18,0.67,383801.6,3800.0,5200.0,280470.4,,,,,5200.0,,,,,,,0.39,3800.0,,0.28,,,100.0,33.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7963,73.808
2023-01-26,7600.0,570600.4,3.41,0.15,0.56,285300.2,3800.0,3800.0,285300.2,,,,,,,,,,,,,,1400.0,0.28,0.11,,100.0,33.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6724,75.079
2023-01-27,9000.0,680400.0,4.01,0.18,0.68,393120.0,3800.0,5200.0,287280.0,,,0.11,,,,1400.0,,,0.11,,,,,0.29,,,100.0,33.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7963,75.6
2023-01-30,9000.0,678735.0,4.04,0.18,0.68,392158.0,3800.0,5200.0,286577.0,,,,,,,,,,,,,,,0.29,,,100.0,33.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7963,75.415
2023-01-31,13200.0,995253.6,8.83,0.27,1.0,708741.2,3800.0,9400.0,286512.4,,,0.32,,,,4200.0,,,0.32,,,,,0.29,,,100.0,33.62,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1679,75.398
2023-02-01,13200.0,1000454.4,8.66,0.27,1.0,712444.8,3800.0,9400.0,288009.6,,,,,,,,,,,,,,,0.29,,,100.0,33.62,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1679,75.792
2023-02-02,16000.0,1269312.0,10.6,0.32,1.22,856785.6,5200.0,10800.0,412526.4,,,0.1,,,,1400.0,,,0.1,,,1400.0,,0.4,,,100.0,46.01,0.0,0.0,,0.0,100.0,9.14,0.8338,90.86,1.4157,79.332
2023-02-03,16000.0,1263008.0,10.25,0.32,1.26,852530.4,5200.0,10800.0,410477.6,,,,,,,,,,,,,,,0.41,,,100.0,46.01,0.0,0.0,,0.0,100.0,8.73,0.8407,91.27,1.4157,78.938
2023-02-06,16000.0,1252112.0,11.15,0.32,1.26,845175.6,5200.0,10800.0,406936.4,,,,,,,,,,,,,,,0.41,,,100.0,45.95,0.0,0.0,,0.0,100.0,8.7,0.8411,91.3,1.4138,78.257
2023-02-07,16000.0,1249168.0,11.11,0.32,1.25,843188.4,5200.0,10800.0,405979.6,,,,,,,,,,,,,,,0.41,,,100.0,45.55,0.0,0.0,,0.0,100.0,8.73,0.8406,91.27,1.4014,78.073
2023-02-08,1400.0,109660.6,0.94,0.03,0.11,109660.6,0.0,1400.0,0.0,,,,,,0.41,,5200.0,,,,,,9400.0,0.0,0.74,,0.0,0.0,0.0,0.0,,0.0,0.0,49.92,1.0,100.0,0.1836,78.329
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1400.0,0.0,0.11,,0.0,0.0,7634.0,596879.56,,0.56,0.0,,0.0,,0.0,78.187
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7634.0,590390.66,,0.56,0.0,,0.0,,0.0,77.337
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7634.0,593276.31,,0.55,0.0,,0.0,,0.0,77.715
2023-02-14,7600.0,590406.0,7.43,0.15,0.59,295203.0,3800.0,3800.0,295203.0,,,,,3800.0,,,,,,,0.3,3800.0,,0.3,,,100.0,33.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6647,77.685
2023-02-15,8900.0,701382.3,8.26,0.18,0.69,401915.7,3800.0,5100.0,299466.6,,,0.1,,,,1300.0,,,0.1,,,,,0.3,,,100.0,33.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7784,78.807
2023-02-16,8900.0,703162.3,7.9,0.18,0.7,402935.7,3800.0,5100.0,300226.6,,,,,,,,,,,,,,,0.3,,,100.0,33.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7784,79.007
2023-02-17,8900.0,693479.1,7.75,0.18,0.7,397386.9,3800.0,5100.0,296092.2,,,,,,,,,,,,,,,0.3,,,100.0,33.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7784,77.919
2023-02-20,8900.0,693755.0,7.29,0.18,0.69,397545.0,3800.0,5100.0,296210.0,,,,,,,,,,,,,,,0.3,,,100.0,33.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7784,77.95
2023-02-21,8900.0,683511.1,7.11,0.17,0.69,391674.9,3800.0,5100.0,291836.2,,,,,,,,,,,,,41.0,,0.3,,,100.0,33.23,0.0,0.0,,0.0,100.0,0.45,1.0,100.0,0.7784,76.799
2023-02-22,8500.0,651304.0,6.88,0.17,0.65,375457.6,3600.0,4900.0,275846.4,,,,,,0.02,,200.0,,,,,,200.0,0.28,0.02,,100.0,32.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7566,76.624
2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.28,,3600.0,,,,,,4900.0,0.0,0.38,,0.0,0.0,7634.0,590405.93,,0.55,0.0,,0.0,,0.0,77.339
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7634.0,583665.1,,0.55,0.0,,0.0,,0.0,76.456
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7634.0,588527.96,,0.55,0.0,,0.0,,0.0,77.093
2023-02-28,15.0,1150.55,0.01,0.0,0.0,1150.55,15.0,15.0,1150.55,,,,,15.0,,,,,,,0.0,15.0,,0.0,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002,76.703
2023-03-01,15.0,1138.77,0.01,0.0,0.0,1138.77,0.0,15.0,0.0,,,,,,0.0,,15.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.002,75.918
2023-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,15.0,0.0,0.0,,0.0,0.0,7635.0,581817.54,,0.55,0.0,,0.0,,0.0,76.204
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7636.0,592782.68,,0.55,0.0,,0.0,,0.0,77.63
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7636.0,598700.58,,0.56,0.0,,0.0,,0.0,78.405
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7636.0,590782.05,,0.56,0.0,,0.0,,0.0,77.368
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7636.0,592698.68,,0.55,0.0,,0.0,,0.0,77.619
2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7643.0,591835.7,,0.56,0.0,,0.0,,0.0,77.435
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7643.0,576679.64,,0.55,0.0,,0.0,,0.0,75.452
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7643.0,560667.55,,0.53,0.0,,0.0,,0.0,73.357
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7643.0,568914.35,,0.53,0.0,,0.0,,0.0,74.436
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7743.0,570055.15,,0.54,0.0,,0.0,,0.0,73.622
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7743.0,578851.19,,0.54,0.0,,0.0,,0.0,74.758
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7743.0,573678.87,,0.54,0.0,,0.0,,0.0,74.09
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7643.0,569495.22,,0.53,0.0,,0.0,,0.0,74.512
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7743.0,579942.96,,0.54,0.0,,0.0,,0.0,74.899
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6966.0,521056.8,,0.49,0.0,,0.0,,0.0,74.8
2023-03-23,8400.0,625422.0,4.07,0.16,0.63,312711.0,4200.0,4200.0,312711.0,,,,,4200.0,,,,,,,0.31,4200.0,,0.31,,,100.0,35.46,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7093,74.455
2023-03-24,9400.0,693466.2,4.5,0.18,0.7,383619.6,4200.0,5200.0,309846.6,,,0.07,,,,1000.0,,,0.07,,,,,0.31,,,100.0,35.46,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7937,73.773
2023-03-27,10400.0,772834.4,4.93,0.2,0.77,386417.2,5200.0,5200.0,386417.2,,,,,,,,,,,,,1000.0,,0.38,,,100.0,39.65,0.0,0.0,,0.0,100.0,9.63,0.826,90.37,0.793,74.311
2023-03-28,9400.0,695496.6,4.56,0.18,0.7,384742.8,4200.0,5200.0,310753.8,,,,,,0.07,,1000.0,,,,,,,0.31,,,100.0,42.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9411,73.989
2023-03-29,9400.0,702114.2,4.6,0.18,0.7,388403.6,4200.0,5200.0,313710.6,,,,,,,,,,,,,,,0.31,,,100.0,35.42,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7928,74.693
2023-03-30,1000.0,75091.0,0.5,0.02,0.07,75091.0,0.0,1000.0,0.0,,,,,,0.31,,4200.0,,,,,,4200.0,0.0,0.31,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1306,75.091
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.07,,0.0,0.0,7657.0,585913.64,,0.54,0.0,,0.0,,0.0,76.52
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7657.0,583317.92,,0.55,0.0,,0.0,,0.0,76.181
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7657.0,578731.37,,0.55,0.0,,0.0,,0.0,75.582
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7657.0,574673.16,,0.54,0.0,,0.0,,0.0,75.052
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7657.0,574106.55,,0.54,0.0,,0.0,,0.0,74.978
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7696.0,577030.69,,0.56,0.0,,0.0,,0.0,
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7696.0,577030.69,,0.56,0.0,,0.0,,0.0,
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7996.0,606088.8,,0.57,0.0,,0.0,,0.0,75.799
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8916.0,673425.48,,0.64,0.0,,0.0,,0.0,75.53
2023-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8916.0,671223.23,,0.64,0.0,,0.0,,0.0,75.283
2023-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8916.0,673782.12,,0.64,0.0,,0.0,,0.0,75.57
2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,9316.0,710279.79,,0.67,0.0,,0.0,,0.0,76.243
2023-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8916.0,683259.83,,0.64,0.0,,0.0,,0.0,76.633
