,ARTO FP Equity_DX_SI_QTY,ARTO FP Equity_DX_SHORT_INTEREST_VALUE,ARTO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ARTO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ARTO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ARTO FP Equity_DX_SI_MV,ARTO FP Equity_DX_DSS,ARTO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ARTO FP Equity_DX_SUPPLY_SI_QTY,ARTO FP Equity_DX_BROKER_SI_QTY,ARTO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ARTO FP Equity_DX_BROKER_SI_QTY_ADD,ARTO FP Equity_DX_BROKER_SI_MV_ADD,ARTO FP Equity_DX_BROKER_SI_QTY_DEC,ARTO FP Equity_DX_SUPPLY_SI_MV,ARTO FP Equity_DX_BROKER_SI_MV_DEC,ARTO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ARTO FP Equity_DX_UTILIZATION_QUANTITY,ARTO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ARTO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ARTO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ARTO FP Equity_DX_ACTIVE_UTILIZATION_MV,ARTO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ARTO FP Equity_DX_BROKER_SI_CON_RATIO,ARTO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ARTO FP Equity_DX_DEMAND_SUPPLY_RATIO,ARTO FP Equity_PX_LAST
1997-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,525.949
1997-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,516.802
1997-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,515.43
1997-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,504.759
1997-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,510.704
1997-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,518.327
1997-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,510.704
1997-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,504.606
1997-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,503.082
1997-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,503.082
1997-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,503.234
1997-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,503.082
1997-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,508.113
1997-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,515.278
1997-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,515.278
1997-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,533.572
1997-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,506.131
1997-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,516.04
1997-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,525.949
1997-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,525.949
1997-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,525.949
1997-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,529.151
1997-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,527.626
1997-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,527.626
1997-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,527.474
1997-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,527.626
1997-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,532.047
1997-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,527.474
1997-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,527.626
1997-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,533.572
1997-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,521.528
1997-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,521.528
1997-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,523.662
1997-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,503.234
1997-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,503.082
1997-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,507.655
1997-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,533.572
1997-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,533.572
1997-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,524.425
1997-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,532.047
1997-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,525.949
1997-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,525.949
1997-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,535.096
1997-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,538.145
1997-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,535.858
1997-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,535.096
1997-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,525.949
1997-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,545.767
1997-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,545.767
1997-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,545.767
1997-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,548.816
1997-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,551.865
1997-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,596.076
1997-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,593.789
1997-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,548.816
1997-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,594.551
1997-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,583.117
1997-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,583.117
1997-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,576.257
1997-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,586.929
1997-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,579.306
1997-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,579.459
1997-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,571.836
1997-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,579.459
1997-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,579.306
1997-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,586.929
1997-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,594.246
1997-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,580.831
1997-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,580.831
1997-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,580.831
1997-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,582.508
1997-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,585.557
1997-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,582.355
1997-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,586.929
1997-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,582.66
1997-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,582.66
1997-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,594.399
1997-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,586.929
1997-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,594.551
1997-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,566.348
1997-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,556.439
1997-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,557.963
1997-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,571.684
1997-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,552.628
1997-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,548.816
1997-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,548.816
1997-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,548.816
1997-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,547.14
1997-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,548.816
1997-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,533.572
1997-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,545.767
1997-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,533.572
1997-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,533.572
1997-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,510.704
1997-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,510.704
1997-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,510.704
1997-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,510.704
1997-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,510.704
1997-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,510.704
1997-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,560.707
1997-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,555.829
1997-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,556.439
1997-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,556.439
1997-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,583.422
1997-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,556.439
1997-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,556.439
1997-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,528.693
1997-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,536.468
1997-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,512.229
1997-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,533.572
1997-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,521.376
1997-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,499.271
1997-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,503.234
1997-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,503.234
1997-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,501.557
1997-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,510.704
1997-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,503.082
1997-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,500.033
1997-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,498.508
1997-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,487.837
1997-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,487.684
1997-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,472.592
1997-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,472.592
1997-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,472.592
1997-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,472.592
1997-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,449.115
1997-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,431.431
1997-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,437.529
1997-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,457.347
1997-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,472.592
1997-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,480.214
1997-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,480.062
1997-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,480.214
1997-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,480.214
1997-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,537.84
1997-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,533.572
1997-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,503.234
1997-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,490.886
1997-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,518.327
1998-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,571.379
1998-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,579.306
1998-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,579.306
1998-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,579.306
1998-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,579.306
1998-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,579.306
1998-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,548.664
1998-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,533.572
1998-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,533.572
1998-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,533.419
1998-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,510.704
1998-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,510.857
1998-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,511.009
1998-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,511.009
1998-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,503.082
1998-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,552.17
1998-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,526.711
1998-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,526.711
1998-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,526.102
1998-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,515.278
1998-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,524.425
1998-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,503.082
1998-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,510.704
1998-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,510.704
1998-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,518.327
1998-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,518.327
1998-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,518.327
1998-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,518.327
1998-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,519.851
1998-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,518.327
1998-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,518.327
1998-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,518.174
1998-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,518.174
1998-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,518.174
1998-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,518.174
1998-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,520.613
1998-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,520.613
1998-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,520.766
1998-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,519.851
1998-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,520.156
1998-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,520.613
1998-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,520.613
1998-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,520.766
1998-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,521.071
1998-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,520.613
1998-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,521.376
1998-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,530.523
1998-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,536.621
1998-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,536.621
1998-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,556.439
1998-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,567.415
1998-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,564.061
1998-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,565.586
1998-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,579.306
1998-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,586.929
1998-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,587.081
1998-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,609.796
1998-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,611.321
1998-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,640.286
1998-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,653.701
1998-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,611.321
1998-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,587.539
1998-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,594.856
1998-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,602.479
1998-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,602.479
1998-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,602.479
1998-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,602.479
1998-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,596.076
1998-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,600.649
1998-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,600.802
1998-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,602.174
1998-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,617.419
1998-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,617.266
1998-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,611.321
1998-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,615.284
1998-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,617.571
1998-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,617.571
1998-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,611.321
1998-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,613.15
1998-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,613.15
1998-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,596.076
1998-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,567.11
1998-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,582.203
1998-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,566.348
1998-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,569.702
1998-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,579.154
1998-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,579.154
1998-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,579.001
1998-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,570.312
1998-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,571.684
1998-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,571.836
1998-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,623.516
1998-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,623.516
1998-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,623.516
1998-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,592.417
1998-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,579.306
1998-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,577.782
1998-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,592.569
1998-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,594.856
1998-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,602.174
1998-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,609.796
1998-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,579.764
1998-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,597.6
1998-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,609.796
1998-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,609.796
1998-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,609.796
1998-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,609.796
1998-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,609.949
1998-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,609.949
1998-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,612.54
1998-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,612.845
1998-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,612.083
1998-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,617.419
1998-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,620.468
1998-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,635.56
1998-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,640.286
1998-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,640.286
1998-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,640.286
1998-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,639.981
1998-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,639.981
1998-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,640.286
1998-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,647.908
1998-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,640.438
1998-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,640.438
1998-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,640.286
1998-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,640.286
1998-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,647.908
1998-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,647.908
1998-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,647.908
1998-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,640.286
1998-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,640.286
1998-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,640.286
1998-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,640.286
1998-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,640.286
1998-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,632.663
1998-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,632.663
1998-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,625.041
1998-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,640.286
1998-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,647.908
1998-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,647.908
1998-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,647.908
1998-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,640.286
1998-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,640.438
1998-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,663.153
1998-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,670.776
1998-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,686.021
1998-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,708.888
1998-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,686.021
1998-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,701.265
1998-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,651.72
1998-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,666.812
1998-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,666.812
1998-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,667.727
1999-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,706.5
1999-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,665.0
1999-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,664.0
1999-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,661.0
1999-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0
1999-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0
1999-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0
1999-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0
1999-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0
1999-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,642.0
1999-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,642.0
1999-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,625.5
1999-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,649.0
1999-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0
1999-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0
1999-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0
1999-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0
1999-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,671.0
1999-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0
1999-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,671.0
1999-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0
1999-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0
1999-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0
1999-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0
1999-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0
1999-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0
1999-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0
1999-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0
1999-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0
1999-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,626.5
1999-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,640.0
1999-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,628.0
1999-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,648.0
1999-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,635.0
1999-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,635.0
1999-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,640.0
1999-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,650.0
1999-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,632.5
1999-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,632.5
1999-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0
