,ALNSE FP Equity_DX_SI_QTY,ALNSE FP Equity_DX_SHORT_INTEREST_VALUE,ALNSE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNSE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNSE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNSE FP Equity_DX_SI_MV,ALNSE FP Equity_DX_DSS,ALNSE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNSE FP Equity_DX_SUPPLY_SI_QTY,ALNSE FP Equity_DX_BROKER_SI_QTY,ALNSE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNSE FP Equity_DX_BROKER_SI_MV_NEW_x,ALNSE FP Equity_DX_BROKER_SI_QTY_ADD,ALNSE FP Equity_DX_BROKER_SI_QTY_NEW,ALNSE FP Equity_DX_SUPPLY_SI_MV_DEC,ALNSE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNSE FP Equity_DX_BROKER_SI_MV_NEW_y,ALNSE FP Equity_DX_BROKER_SI_MV_ADD,ALNSE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNSE FP Equity_DX_BROKER_SI_QTY_DEC,ALNSE FP Equity_DX_SUPPLY_SI_MV,ALNSE FP Equity_DX_BROKER_SI_MV_DEC,ALNSE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNSE FP Equity_DX_UTILIZATION_QUANTITY,ALNSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNSE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNSE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNSE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNSE FP Equity_DX_BROKER_SI_CON_RATIO,ALNSE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNSE FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNSE FP Equity_PX_LAST
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2546.6,0.0,0.0,,0.0,,0.0,23.8
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2525.2,0.0,0.0,,0.0,,0.0,23.6
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2503.8,0.0,0.0,,0.0,,0.0,23.4
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2503.8,0.0,0.0,,0.0,,0.0,23.4
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2482.4,0.0,0.0,,0.0,,0.0,23.2
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2482.4,0.0,0.0,,0.0,,0.0,23.2
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2482.4,0.0,0.0,,0.0,,0.0,23.2
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2482.4,0.0,0.0,,0.0,,0.0,23.2
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2482.4,0.0,0.0,,0.0,,0.0,23.2
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2503.8,0.0,0.0,,0.0,,0.0,23.4
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2503.8,0.0,0.0,,0.0,,0.0,23.4
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2482.4,0.0,0.0,,0.0,,0.0,23.2
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2461.0,0.0,0.0,,0.0,,0.0,23.0
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2482.4,0.0,0.0,,0.0,,0.0,23.2
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2311.2,0.0,0.0,,0.0,,0.0,21.6
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2525.2,0.0,0.0,,0.0,,0.0,23.6
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2503.8,0.0,0.0,,0.0,,0.0,23.4
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2675.0,0.0,0.0,,0.0,,0.0,25.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2675.0,0.0,0.0,,0.0,,0.0,25.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2675.0,0.0,0.0,,0.0,,0.0,25.0
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2739.2,0.0,0.0,,0.0,,0.0,25.6
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2739.2,0.0,0.0,,0.0,,0.0,25.6
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2675.0,0.0,0.0,,0.0,,0.0,25.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2546.6,0.0,0.0,,0.0,,0.0,23.8
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2525.2,0.0,0.0,,0.0,,0.0,23.6
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2696.4,0.0,0.0,,0.0,,0.0,25.2
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2739.2,0.0,0.0,,0.0,,0.0,25.6
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2717.8,0.0,0.0,,0.0,,0.0,25.4
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2717.8,0.0,0.0,,0.0,,0.0,25.4
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2675.0,0.0,0.0,,0.0,,0.0,25.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2675.0,0.0,0.0,,0.0,,0.0,25.0
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2717.8,0.0,0.0,,0.0,,0.0,25.4
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2739.2,0.0,0.0,,0.0,,0.0,25.6
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2717.8,0.0,0.0,,0.0,,0.0,25.4
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2739.2,0.0,0.0,,0.0,,0.0,25.6
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2717.8,0.0,0.0,,0.0,,0.0,25.4
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2675.0,0.0,0.0,,0.0,,0.0,25.0
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2632.2,0.0,0.0,,0.0,,0.0,24.6
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2632.2,0.0,0.0,,0.0,,0.0,24.6
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2653.6,0.0,0.0,,0.0,,0.0,24.8
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2653.6,0.0,0.0,,0.0,,0.0,24.8
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2653.6,0.0,0.0,,0.0,,0.0,24.8
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2653.6,0.0,0.0,,0.0,,0.0,
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2653.6,0.0,0.0,,0.0,,0.0,
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2696.4,0.0,0.0,,0.0,,0.0,25.2
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2717.8,0.0,0.0,,0.0,,0.0,25.4
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2675.0,0.0,0.0,,0.0,,0.0,25.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2675.0,0.0,0.0,,0.0,,0.0,
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2739.2,0.0,0.0,,0.0,,0.0,25.6
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2782.0,0.0,0.0,,0.0,,0.0,26.0
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2889.0,0.0,0.0,,0.0,,0.0,27.0
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2889.0,0.0,0.0,,0.0,,0.0,27.0
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2889.0,0.0,0.0,,0.0,,0.0,27.0
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2910.4,0.0,0.0,,0.0,,0.0,27.2
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2889.0,0.0,0.0,,0.0,,0.0,27.0
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2867.6,0.0,0.0,,0.0,,0.0,26.8
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2889.0,0.0,0.0,,0.0,,0.0,27.0
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2867.6,0.0,0.0,,0.0,,0.0,26.8
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2910.4,0.0,0.0,,0.0,,0.0,27.2
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2910.4,0.0,0.0,,0.0,,0.0,27.2
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2824.8,0.0,0.0,,0.0,,0.0,26.4
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2867.6,0.0,0.0,,0.0,,0.0,26.8
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2867.6,0.0,0.0,,0.0,,0.0,26.8
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2889.0,0.0,0.0,,0.0,,0.0,27.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2910.4,0.0,0.0,,0.0,,0.0,27.2
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2824.8,0.0,0.0,,0.0,,0.0,26.4
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2782.0,0.0,0.0,,0.0,,0.0,26.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2910.4,0.0,0.0,,0.0,,0.0,27.2
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2889.0,0.0,0.0,,0.0,,0.0,27.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2910.4,0.0,0.0,,0.0,,0.0,27.2
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2910.4,0.0,0.0,,0.0,,0.0,27.2
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2910.4,0.0,0.0,,0.0,,0.0,27.2
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2889.0,0.0,0.0,,0.0,,0.0,27.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2889.0,0.0,0.0,,0.0,,0.0,27.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2889.0,0.0,0.0,,0.0,,0.0,27.0
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2910.4,0.0,0.0,,0.0,,0.0,27.2
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2889.0,0.0,0.0,,0.0,,0.0,27.0
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2824.8,0.0,0.0,,0.0,,0.0,26.4
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2867.6,0.0,0.0,,0.0,,0.0,26.8
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2867.6,0.0,0.0,,0.0,,0.0,26.8
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2867.6,0.0,0.0,,0.0,,0.0,26.8
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2846.2,0.0,0.0,,0.0,,0.0,26.6
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2846.2,0.0,0.0,,0.0,,0.0,26.6
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2867.6,0.0,0.0,,0.0,,0.0,26.8
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2824.8,0.0,0.0,,0.0,,0.0,26.4
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2846.2,0.0,0.0,,0.0,,0.0,26.6
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2867.6,0.0,0.0,,0.0,,0.0,26.8
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2846.2,0.0,0.0,,0.0,,0.0,26.6
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2782.0,0.0,0.0,,0.0,,0.0,26.0
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2589.4,0.0,0.0,,0.0,,0.0,24.2
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2632.2,0.0,0.0,,0.0,,0.0,24.6
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2632.2,0.0,0.0,,0.0,,0.0,24.6
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2739.2,0.0,0.0,,0.0,,0.0,25.6
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2717.8,0.0,0.0,,0.0,,0.0,25.4
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2739.2,0.0,0.0,,0.0,,0.0,25.6
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2760.6,0.0,0.0,,0.0,,0.0,25.8
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2760.6,0.0,0.0,,0.0,,0.0,25.8
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2739.2,0.0,0.0,,0.0,,0.0,25.6
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2675.0,0.0,0.0,,0.0,,0.0,25.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2696.4,0.0,0.0,,0.0,,0.0,25.2
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2782.0,0.0,0.0,,0.0,,0.0,26.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2760.6,0.0,0.0,,0.0,,0.0,25.8
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2717.8,0.0,0.0,,0.0,,0.0,25.4
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2739.2,0.0,0.0,,0.0,,0.0,25.6
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2782.0,0.0,0.0,,0.0,,0.0,26.0
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2782.0,0.0,0.0,,0.0,,0.0,26.0
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2824.8,0.0,0.0,,0.0,,0.0,26.4
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2846.2,0.0,0.0,,0.0,,0.0,26.6
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2824.8,0.0,0.0,,0.0,,0.0,26.4
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2782.0,0.0,0.0,,0.0,,0.0,26.0
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2696.4,0.0,0.0,,0.0,,0.0,25.2
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2696.4,0.0,0.0,,0.0,,0.0,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2696.4,0.0,0.0,,0.0,,0.0,
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2696.4,0.0,0.0,,0.0,,0.0,25.2
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2642.9,0.0,0.0,,0.0,,0.0,24.7
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2653.6,0.0,0.0,,0.0,,0.0,24.8
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2557.3,0.0,0.0,,0.0,,0.0,23.9
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2557.3,0.0,0.0,,0.0,,0.0,23.9
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2600.1,0.0,0.0,,0.0,,0.0,24.3
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2642.9,0.0,0.0,,0.0,,0.0,24.7
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2685.7,0.0,0.0,,0.0,,0.0,25.1
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2685.7,0.0,0.0,,0.0,,0.0,25.1
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2685.7,0.0,0.0,,0.0,,0.0,25.1
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2728.5,0.0,0.0,,0.0,,0.0,25.5
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2728.5,0.0,0.0,,0.0,,0.0,25.5
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2675.0,0.0,0.0,,0.0,,0.0,25.0
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2664.3,0.0,0.0,,0.0,,0.0,24.9
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,107.0,2632.2,0.0,0.0,,0.0,,0.0,24.6
