,GDS FP Equity_DX_SI_QTY,GDS FP Equity_DX_SHORT_INTEREST_VALUE,GDS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GDS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GDS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GDS FP Equity_DX_SI_MV,GDS FP Equity_DX_DSS,GDS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GDS FP Equity_DX_SUPPLY_SI_QTY,GDS FP Equity_DX_BROKER_SI_QTY,GDS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GDS FP Equity_DX_BROKER_SI_MV_NEW_x,GDS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GDS FP Equity_DX_SUPPLY_SI_QTY_INC_x,GDS FP Equity_DX_BROKER_SI_MV_INC_x,GDS FP Equity_DX_SUPPLY_SI_MV_NEW,GDS FP Equity_DX_BROKER_SI_QTY_ADD,GDS FP Equity_DX_BROKER_SI_QTY_NEW,GDS FP Equity_DX_SUPPLY_SI_MV_DEC,GDS FP Equity_DX_BROKER_SI_QTY_INC,GDS FP Equity_DX_SUPPLY_SI_QTY_DEC,GDS FP Equity_DX_BROKER_SI_MV_NEW_y,GDS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GDS FP Equity_DX_BROKER_SI_MV_INC_y,GDS FP Equity_DX_SUPPLY_SI_QTY_INC_y,GDS FP Equity_DX_BROKER_SI_MV_ADD,GDS FP Equity_DX_SUPPLY_SI_QTY_ADD,GDS FP Equity_DX_BROKER_SI_QTY_DEC,GDS FP Equity_DX_SUPPLY_SI_MV,GDS FP Equity_DX_BROKER_SI_MV_DEC,GDS FP Equity_DX_SUPPLY_SI_MV_RMV,GDS FP Equity_DX_BROKER_SI_MV_RMV,GDS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GDS FP Equity_DX_UTILIZATION_QUANTITY,GDS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GDS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GDS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GDS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GDS FP Equity_DX_ACTIVE_UTILIZATION_MV,GDS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GDS FP Equity_DX_BROKER_SI_CON_RATIO,GDS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GDS FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142216.0,2844320.0,,2.84,0.0,,0.0,,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142216.0,2958092.8,,2.96,0.0,,0.0,,0.0
2018-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,142216.0,2958092.8,,2.96,0.0,,0.0,,0.0
2018-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143066.0,2975772.8,,2.83,0.0,,0.0,,0.0
2018-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143327.0,2952536.2,,2.95,0.0,,0.0,,0.0
2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143327.0,2895205.4,,2.9,0.0,,0.0,,0.0
2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143327.0,2866540.0,,2.87,0.0,,0.0,,0.0
2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143327.0,2852207.3,,2.85,0.0,,0.0,,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143327.0,2866540.0,,2.87,0.0,,0.0,,0.0
2018-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143327.0,2866540.0,,2.87,0.0,,0.0,,0.0
2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143327.0,3009867.0,,3.01,0.0,,0.0,,0.0
2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143327.0,2794876.5,,2.79,0.0,,0.0,,0.0
2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143327.0,2794876.5,,2.72,0.0,,0.0,,0.0
2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143327.0,2823541.9,,2.82,0.0,,0.0,,0.0
2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,143327.0,2737545.7,,2.74,0.0,,0.0,,0.0
2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,140307.0,2764047.9,,2.76,0.0,,0.0,,0.0
2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,140307.0,2721955.8,,2.72,0.0,,0.0,,0.0
2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,140307.0,2693894.4,,2.69,0.0,,0.0,,0.0
2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,140307.0,2707925.1,,2.71,0.0,,0.0,,0.0
2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,140307.0,2721955.8,,2.72,0.0,,0.0,,0.0
2018-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,140307.0,2721955.8,,2.65,0.0,,0.0,,0.0
2018-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,140307.0,2651802.3,,2.65,0.0,,0.0,,0.0
2018-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,140307.0,2637771.6,,2.64,0.0,,0.0,,0.0
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,140307.0,2567618.1,,2.57,0.0,,0.0,,0.0
2018-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,135407.0,2653977.2,,2.65,0.0,,0.0,,0.0
2018-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,135407.0,2653977.2,,2.45,0.0,,0.0,,0.0
2018-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,135407.0,2681058.6,,2.68,0.0,,0.0,,0.0
2018-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,135407.0,2653977.2,,2.65,0.0,,0.0,,0.0
2018-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,135407.0,2667517.9,,2.67,0.0,,0.0,,0.0
2018-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,135407.0,2681058.6,,2.68,0.0,,0.0,,0.0
2018-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,135407.0,2681058.6,,2.68,0.0,,0.0,,0.0
2018-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,135407.0,2681058.6,,2.68,0.0,,0.0,,0.0
2018-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,135407.0,2640436.5,,2.64,0.0,,0.0,,0.0
2018-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,135407.0,2559192.3,,2.56,0.0,,0.0,,0.0
2018-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,135407.0,2437326.0,,2.44,0.0,,0.0,,0.0
2018-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128802.0,2279795.4,,2.28,0.0,,0.0,,0.0
2018-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128802.0,2279795.4,,2.28,0.0,,0.0,,0.0
2018-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2105238.0,,2.11,0.0,,0.0,,0.0
2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2149558.8,,2.15,0.0,,0.0,,0.0
2018-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2149558.8,,2.06,0.0,,0.0,,0.0
2018-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2149558.8,,2.15,0.0,,0.0,,0.0
2018-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2038756.8,,2.04,0.0,,0.0,,0.0
2018-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2105238.0,,2.11,0.0,,0.0,,0.0
2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,1972275.6,,1.97,0.0,,0.0,,0.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2127398.4,,2.13,0.0,,0.0,,0.0
2018-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2127398.4,,2.13,0.0,,0.0,,0.0
2018-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2127398.4,,2.13,0.0,,0.0,,0.0
2018-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2083077.6,,2.08,0.0,,0.0,,0.0
2018-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2105238.0,,2.11,0.0,,0.0,,0.0
2018-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2083077.6,,2.08,0.0,,0.0,,0.0
2018-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2105238.0,,2.11,0.0,,0.0,,0.0
2018-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2105238.0,,2.11,0.0,,0.0,,0.0
2018-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2105238.0,,2.03,0.0,,0.0,,0.0
2018-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2105238.0,,2.11,0.0,,0.0,,0.0
2018-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2105238.0,,2.11,0.0,,0.0,,0.0
2018-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2160639.0,,2.16,0.0,,0.0,,0.0
2018-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2204959.8,,2.21,0.0,,0.0,,0.0
2018-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2282521.2,,2.28,0.0,,0.0,,0.0
2018-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2260360.8,,2.26,0.0,,0.0,,0.0
2018-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2282521.2,,2.28,0.0,,0.0,,0.0
2018-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2304681.6,,2.3,0.0,,0.0,,0.0
2018-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2282521.2,,2.28,0.0,,0.0,,0.0
2018-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2282521.2,,2.22,0.0,,0.0,,0.0
2018-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2260360.8,,2.26,0.0,,0.0,,0.0
2018-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2260360.8,,2.22,0.0,,0.0,,0.0
2018-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2393323.2,,2.39,0.0,,0.0,,0.0
2018-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2393323.2,,2.39,0.0,,0.0,,0.0
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2415483.6,,2.42,0.0,,0.0,,0.0
2018-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2349002.4,,2.35,0.0,,0.0,,0.0
2018-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2326842.0,,2.33,0.0,,0.0,,0.0
2018-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2304681.6,,2.3,0.0,,0.0,,0.0
2018-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2304681.6,,2.3,0.0,,0.0,,0.0
2018-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2304681.6,,2.3,0.0,,0.0,,0.0
2018-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2304681.6,,2.22,0.0,,0.0,,0.0
2018-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,110802.0,2393323.2,,2.39,0.0,,0.0,,0.0
2018-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,109802.0,2327802.4,,2.33,0.0,,0.0,,0.0
2018-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,109802.0,2218000.4,,2.22,0.0,,0.0,,0.0
2018-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,109802.0,2283881.6,,2.28,0.0,,0.0,,0.0
2018-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2264121.6,,2.22,0.0,,0.0,,0.0
2018-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2133499.2,,2.13,0.0,,0.0,,0.0
2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2122614.0,,2.12,0.0,,0.0,,0.0
2018-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2264121.6,,2.26,0.0,,0.0,,0.0
2018-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2220580.8,,2.22,0.0,,0.0,,0.0
2018-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2144384.4,,2.14,0.0,,0.0,,0.0
2018-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2166154.8,,2.17,0.0,,0.0,,0.0
2018-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2220580.8,,2.22,0.0,,0.0,,0.0
2018-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2242351.2,,2.24,0.0,,0.0,,0.0
2018-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2155269.6,,2.16,0.0,,0.0,,0.0
2018-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2155269.6,,2.09,0.0,,0.0,,0.0
2018-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2111728.8,,2.11,0.0,,0.0,,0.0
2018-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2100843.6,,2.1,0.0,,0.0,,0.0
2018-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2100843.6,,2.1,0.0,,0.0,,0.0
2018-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2068188.0,,2.07,0.0,,0.0,,0.0
2018-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2122614.0,,2.12,0.0,,0.0,,0.0
2018-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2122614.0,,2.12,0.0,,0.0,,0.0
2018-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2122614.0,,2.07,0.0,,0.0,,0.0
2018-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2111728.8,,2.11,0.0,,0.0,,0.0
2018-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2122614.0,,2.12,0.0,,0.0,,0.0
2018-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,108852.0,2220580.8,,2.22,0.0,,0.0,,0.0
2018-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68945.0,1420267.0,,1.42,0.0,,0.0,,0.0
2018-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49181.0,1042637.2,,1.04,0.0,,0.0,,0.0
2018-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49290.0,1054806.0,,1.05,0.0,,0.0,,0.0
2018-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49290.0,1025232.0,,1.03,0.0,,0.0,,0.0
2018-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49290.0,1015374.0,,1.02,0.0,,0.0,,0.0
2018-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49290.0,1044948.0,,1.02,0.0,,0.0,,0.0
2018-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49290.0,1044948.0,,1.02,0.0,,0.0,,0.0
2018-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49290.0,1044948.0,,1.04,0.0,,0.0,,0.0
2018-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49290.0,1064664.0,,1.06,0.0,,0.0,,0.0
2018-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49290.0,1054806.0,,1.05,0.0,,0.0,,0.0
2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49290.0,1054806.0,,1.05,0.0,,0.0,,0.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49290.0,1054806.0,,1.05,0.0,,0.0,,0.0
2019-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49290.0,1054806.0,,1.05,0.0,,0.0,,0.0
2019-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49290.0,1054806.0,,1.05,0.0,,0.0,,0.0
2019-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49290.0,1005516.0,,1.01,0.0,,0.0,,0.0
2019-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49290.0,980871.0,,0.98,0.0,,0.0,,0.0
