,MTC FP Equity_DX_SI_QTY,MTC FP Equity_DX_SHORT_INTEREST_VALUE,MTC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTC FP Equity_DX_SI_MV,MTC FP Equity_DX_DSS,MTC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTC FP Equity_DX_SUPPLY_SI_QTY,MTC FP Equity_DX_BROKER_SI_QTY,MTC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTC FP Equity_DX_BROKER_SI_MV_NEW_x,MTC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MTC FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTC FP Equity_DX_BROKER_SI_MV_INC_x,MTC FP Equity_DX_SUPPLY_SI_MV_NEW,MTC FP Equity_DX_BROKER_SI_QTY_ADD,MTC FP Equity_DX_BROKER_SI_QTY_NEW,MTC FP Equity_DX_SUPPLY_SI_MV_DEC,MTC FP Equity_DX_BROKER_SI_QTY_INC,MTC FP Equity_DX_SUPPLY_SI_QTY_DEC,MTC FP Equity_DX_BROKER_SI_MV_NEW_y,MTC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MTC FP Equity_DX_BROKER_SI_MV_INC_y,MTC FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTC FP Equity_DX_BROKER_SI_MV_ADD,MTC FP Equity_DX_SUPPLY_SI_QTY_ADD,MTC FP Equity_DX_BROKER_SI_QTY_DEC,MTC FP Equity_DX_SUPPLY_SI_MV,MTC FP Equity_DX_BROKER_SI_MV_DEC,MTC FP Equity_DX_SUPPLY_SI_MV_RMV,MTC FP Equity_DX_BROKER_SI_MV_RMV,MTC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTC FP Equity_DX_UTILIZATION_QUANTITY,MTC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MTC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTC FP Equity_DX_ACTIVE_UTILIZATION_MV,MTC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTC FP Equity_DX_BROKER_SI_CON_RATIO,MTC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTC FP Equity_DX_DEMAND_SUPPLY_RATIO,MTC FP Equity_PX_LAST
2023-05-02,6882.0,1015301.46,2.52,0.29,1.01,,802710.73,1441.0,5441.0,212590.73,,,,,,,,,,,,,,,,,,0.21,,,,12.78,10.64,9834.0,1450810.02,,1.45,12.75,4.42,0.9156,95.58,0.5083,147.53
2023-05-03,6882.0,1015301.46,2.78,0.29,1.02,,802710.73,1441.0,5441.0,212590.73,,,,,,,,,,,,,,,,,,0.21,,,,12.78,10.64,9834.0,1450810.02,,1.45,12.71,4.43,0.9153,95.57,0.5083,147.53
2023-05-04,4482.0,664546.14,1.93,0.19,0.66,,628813.07,241.0,4241.0,35733.07,,,,,,,,0.18,,1200.0,,,,,,,1200.0,0.04,0.18,,,1.96,1.66,12044.0,1785763.88,,1.78,1.97,5.68,0.8928,94.32,0.3081,148.27
2023-05-05,482.0,71133.56,0.21,0.02,0.07,,35566.78,241.0,241.0,35566.78,,,,,,,,,,,,,,,,,4000.0,0.04,0.59,,,1.96,1.66,12044.0,1777453.52,,1.78,1.96,,1.0,100.0,0.0331,147.58
2023-05-08,482.0,70979.32,0.23,0.02,0.07,,35489.66,241.0,241.0,35489.66,,,,,,,,,,,,,,,,,,0.04,,,,1.96,1.66,12044.0,1773599.44,,1.77,1.96,,1.0,100.0,0.0331,147.26
2023-05-09,2882.0,423798.1,1.66,0.12,0.43,,211899.05,1441.0,1441.0,211899.05,,,1200.0,,,1200.0,,,,,,,,1200.0,0.18,,,0.21,,,,11.73,9.91,10844.0,1594610.2,,1.6,11.77,16.72,0.7215,83.28,0.1981,147.05
2023-05-10,2882.0,425210.28,1.81,0.12,0.42,,212605.14,1441.0,1441.0,212605.14,,,,,,,,,,,,,,,,,,0.21,,,,11.73,9.91,10844.0,1599923.76,,1.6,11.71,16.72,0.7215,83.28,0.1981,147.54
2023-05-11,2882.0,426737.74,1.78,0.12,0.43,,213368.87,1441.0,1441.0,213368.87,,,,,,,,,,,,,,,,,,0.21,,,,11.73,9.91,10844.0,1605671.08,,1.6,11.8,16.72,0.7215,83.28,0.1981,148.07
2023-05-12,2882.0,425556.12,1.67,0.12,0.43,,212778.06,1441.0,1441.0,212778.06,,,,,,,,,,,,,,,,,,0.21,,,,11.73,9.91,10844.0,1601225.04,,1.6,11.8,16.72,0.7215,83.28,0.1981,147.66
2023-05-15,2882.0,425066.18,1.86,0.12,0.42,,212533.09,1441.0,1441.0,212533.09,,,,,,,,,,,,,,,,,,0.21,,,,11.73,9.91,10844.0,1599381.56,,1.6,11.7,16.72,0.7215,83.28,0.1981,147.49
2023-05-16,482.0,70907.02,0.31,0.02,0.07,,35453.51,241.0,241.0,35453.51,,,,,,,,0.18,,1200.0,,,,,,,1200.0,0.04,0.18,,,1.96,1.66,12044.0,1771792.84,,1.78,1.96,,1.0,100.0,0.0331,147.11
2023-05-17,482.0,70863.64,0.32,0.02,0.07,,35431.82,241.0,241.0,35431.82,,,,,,,,,,,,,,,,,,0.04,,,,1.96,1.66,12044.0,1770708.88,,1.77,1.97,,1.0,100.0,0.0331,147.02
2023-05-18,482.0,70506.96,0.32,0.02,0.07,,35253.48,241.0,241.0,35253.48,,,,,,,,,,,,,,,,,,0.04,,,,1.96,1.66,12044.0,1761796.32,,1.77,1.97,,1.0,100.0,0.0331,146.28
2023-05-19,482.0,70641.92,0.34,0.02,0.07,,35320.96,241.0,241.0,35320.96,,,,,,,,,,,,,,,,,,0.04,,,,1.96,1.66,12044.0,1765168.64,,1.76,1.96,,1.0,100.0,0.0331,146.56
2023-05-22,482.0,70497.32,0.34,0.02,0.07,,35248.66,241.0,241.0,35248.66,,,,,,,,,,,,,,,,,,0.04,,,,1.96,1.66,12044.0,1761555.44,,1.77,1.96,,1.0,100.0,0.0331,146.26
2023-05-23,482.0,70463.58,0.33,0.02,0.07,,35231.79,241.0,241.0,35231.79,,,,,,,,,,,,,,,,,,0.04,,,,1.96,1.66,12044.0,1760712.36,,1.76,1.97,,1.0,100.0,0.0331,146.19
2023-05-24,482.0,70415.38,0.33,0.02,0.07,,35207.69,241.0,241.0,35207.69,,,,,,,,,,,,,,,,,,0.04,,,,1.96,1.66,12044.0,1759507.96,,1.76,1.97,,1.0,100.0,0.0331,146.09
2023-05-25,482.0,70265.96,0.32,0.02,0.07,,35132.98,241.0,241.0,35132.98,,,,,,,,,,,,,,,,,,0.04,,,,1.96,1.66,12044.0,1755774.32,,1.76,1.97,,1.0,100.0,0.0331,145.78
2023-05-26,482.0,70174.38,0.3,0.02,0.07,,35087.19,241.0,241.0,35087.19,,,,,,,,,,,,,,,,,,0.04,,,,1.96,1.66,12044.0,1753485.96,,1.76,1.96,,1.0,100.0,0.0331,145.59
2023-05-29,482.0,70511.78,0.31,0.02,0.07,,35255.89,241.0,241.0,35255.89,,,,,,,,,,,,,,,,,,0.04,,,,1.96,1.66,12044.0,1761916.76,,1.75,1.96,,1.0,100.0,0.0331,146.29
2023-05-30,482.0,70916.66,0.37,0.02,0.07,,35458.33,241.0,241.0,35458.33,,,,,,,,,,,,,,,,,,0.04,,,,1.96,1.66,12044.0,1772033.72,,1.76,1.96,,1.0,100.0,0.0331,147.13
2023-05-31,482.0,71229.96,0.37,0.02,0.07,,35614.98,241.0,241.0,35614.98,,241.0,,,0.04,,,,,,,241.0,,,,,,0.04,,0.04,,100.0,1.55,0.0,0.0,241.0,0.0,100.0,,1.0,100.0,0.031,147.78
2023-06-01,482.0,71422.76,0.36,0.02,0.07,,35711.38,241.0,241.0,35711.38,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.031,148.18
2023-06-02,2882.0,425930.78,2.19,0.14,0.43,,212965.39,1441.0,1441.0,212965.39,,,1200.0,,,1200.0,,,,,,,,1200.0,0.18,,,0.21,,,,11.73,9.27,10844.0,1602634.76,,1.61,11.73,16.72,0.7215,83.28,0.1854,147.79
2023-06-05,2882.0,424345.68,2.11,0.14,0.43,,212172.84,1441.0,1441.0,212172.84,,,,,,,,,,,,,,,,,,0.21,,,,11.73,10.26,10844.0,1596670.56,,1.6,11.73,16.72,0.7215,83.28,0.2052,147.24
2023-06-06,5482.0,807882.34,3.22,0.26,0.81,,595522.17,1441.0,4041.0,212360.17,,,,0.38,,,,,2600.0,,,,0.38,,,,,0.21,,,,11.76,10.28,10814.0,1593659.18,,1.59,11.76,5.96,0.8878,94.04,0.3911,147.37
2023-06-07,5482.0,803825.66,3.12,0.26,0.81,,592531.83,1441.0,4041.0,211293.83,,,,,,,,,,,,,,,,,,0.21,,,,11.76,10.28,10814.0,1585656.82,,1.59,11.75,5.96,0.8878,94.04,0.3911,146.63
2023-06-08,5482.0,805415.44,3.09,0.26,0.8,,593703.72,1441.0,4041.0,211711.72,,,,,,,,,,,,,,,,,,0.21,,,,11.76,10.28,10814.0,1588792.88,,1.59,11.75,5.96,0.8878,94.04,0.3911,146.92
2023-06-09,3082.0,454194.34,1.77,0.15,0.45,,418678.17,241.0,2841.0,35516.17,,,,,,,,0.18,,1200.0,,,,,,,1200.0,0.04,0.18,,,100.0,1.72,0.0,0.0,,0.0,100.0,8.48,0.8447,91.52,0.2199,147.37
2023-06-12,3082.0,454595.0,1.78,0.15,0.45,,419047.5,241.0,2841.0,35547.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.72,0.0,0.0,,0.0,100.0,8.48,0.8447,91.52,0.2199,147.5
2023-06-13,482.0,70858.82,0.29,0.02,0.07,,35429.41,241.0,241.0,35429.41,,,,,,,,,,,,,,,,,2600.0,0.04,0.38,,,100.0,1.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0344,147.01
2023-06-14,482.0,70825.08,0.3,0.02,0.07,,35412.54,241.0,241.0,35412.54,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0344,146.94
2023-06-15,482.0,70463.58,0.3,0.02,0.07,,35231.79,241.0,241.0,35231.79,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0344,146.19
2023-06-16,482.0,70685.3,0.32,0.02,0.07,,35342.65,241.0,241.0,35342.65,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0344,146.65
2023-06-19,482.0,70453.94,0.31,0.02,0.07,,35226.97,241.0,241.0,35226.97,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0344,146.17
2023-06-20,482.0,70810.62,0.3,0.02,0.07,,35405.31,241.0,241.0,35405.31,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0325,146.91
2023-06-21,482.0,70723.86,0.31,0.02,0.07,,35361.93,241.0,241.0,35361.93,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0325,146.73
2023-06-22,482.0,70391.28,0.3,0.02,0.07,,35195.64,241.0,241.0,35195.64,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0346,146.04
2023-06-23,482.0,70907.02,0.21,0.02,0.07,,35453.51,241.0,241.0,35453.51,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0346,147.11
2023-06-26,482.0,71148.02,0.22,0.02,0.07,,35574.01,241.0,241.0,35574.01,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0346,147.61
2023-06-27,4182.0,614670.36,1.85,0.21,0.62,,579248.18,241.0,3941.0,35422.18,,,,,,3700.0,,,,,,,,,0.55,,,0.04,,,,100.0,1.73,0.0,0.0,,0.0,100.0,6.12,0.8851,93.88,0.3005,146.98
2023-06-28,4182.0,615966.78,1.85,0.21,0.61,,580469.89,241.0,3941.0,35496.89,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.73,0.0,0.0,,0.0,100.0,6.11,0.8852,93.89,0.3005,147.29
2023-06-29,4182.0,612495.72,1.88,0.21,0.62,,577198.86,241.0,3941.0,35296.86,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.73,0.0,0.0,,0.0,100.0,6.11,0.8852,93.89,0.3005,146.46
2023-06-30,4182.0,613123.02,1.86,0.21,0.61,,577790.01,241.0,3941.0,35333.01,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.73,0.0,0.0,,0.0,100.0,6.11,0.8852,93.89,0.3005,146.61
2023-07-03,4182.0,610906.56,1.84,0.21,0.61,,575701.28,241.0,3941.0,35205.28,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.73,0.0,0.0,,0.0,100.0,6.11,0.8852,93.89,0.3005,146.08
2023-07-04,4182.0,610781.1,1.84,0.21,0.61,,575583.05,241.0,3941.0,35198.05,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.73,0.0,0.0,,0.0,100.0,6.11,0.8852,93.89,0.3005,146.05
2023-07-05,4182.0,610948.38,1.86,0.21,0.61,,575740.69,241.0,3941.0,35207.69,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.73,0.0,0.0,,0.0,100.0,6.11,0.8852,93.89,0.3005,146.09
2023-07-06,482.0,69832.16,0.23,0.02,0.07,,34916.08,241.0,241.0,34916.08,,,,,,,,,,,,,,,,,3700.0,0.04,0.54,,,100.0,1.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0346,144.88
2023-07-07,482.0,69938.2,0.23,0.02,0.07,,34969.1,241.0,241.0,34969.1,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0346,145.1
2023-07-10,482.0,69856.26,0.23,0.02,0.07,,34928.13,241.0,241.0,34928.13,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0346,144.93
2023-07-11,482.0,69779.14,0.23,0.02,0.07,,34889.57,241.0,241.0,34889.57,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0346,144.77
2023-07-12,482.0,70241.86,0.23,0.02,0.07,,35120.93,241.0,241.0,35120.93,,,,,,,,,,,,,,,,,,0.03,,,,100.0,1.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0346,145.73
2023-07-13,482.0,70593.72,0.21,0.02,0.07,,35296.86,241.0,241.0,35296.86,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0346,146.46
2023-07-14,482.0,70511.78,0.18,0.02,0.07,,35255.89,241.0,241.0,35255.89,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0346,146.29
2023-07-17,216.0,31639.68,0.08,0.01,0.03,,15819.84,108.0,108.0,15819.84,,,,,,,,0.02,,133.0,,,,,,,133.0,0.02,0.02,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0155,146.48
2023-07-18,216.0,31851.36,0.1,0.01,0.03,,15925.68,108.0,108.0,15925.68,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0155,147.46
2023-07-19,216.0,31752.0,0.1,0.01,0.03,,15876.0,108.0,108.0,15876.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0155,147.0
2023-07-20,216.0,31682.88,0.1,0.01,0.03,,15841.44,108.0,108.0,15841.44,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0155,146.68
2023-07-21,216.0,31726.08,0.1,0.01,0.03,,15863.04,108.0,108.0,15863.04,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0155,146.88
2023-07-24,216.0,31831.92,0.1,0.01,0.03,,15915.96,108.0,108.0,15915.96,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0155,147.37
2023-07-25,216.0,31788.72,0.1,0.01,0.03,,15894.36,108.0,108.0,15894.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0155,147.17
2023-07-26,216.0,31676.4,0.1,0.01,0.03,,15838.2,108.0,108.0,15838.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0155,146.65
2023-07-27,216.0,31756.32,0.1,0.01,0.03,,15878.16,108.0,108.0,15878.16,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0155,147.02
2023-07-28,216.0,31769.28,0.1,0.01,0.03,,15884.64,108.0,108.0,15884.64,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.76,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0151,147.08
2023-07-31,216.0,31775.76,0.1,0.01,0.03,,15887.88,108.0,108.0,15887.88,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.76,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0151,147.11
2023-08-01,216.0,31680.72,0.1,0.01,0.03,,15840.36,108.0,108.0,15840.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.76,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0151,146.67
2023-08-02,216.0,31708.8,0.1,0.01,0.03,,15854.4,108.0,108.0,15854.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.76,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0151,146.8
2023-08-03,216.0,31648.32,0.12,0.01,0.03,,15824.16,108.0,108.0,15824.16,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.76,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0151,146.52
2023-08-04,216.0,31661.28,0.2,0.01,0.03,,15830.64,108.0,108.0,15830.64,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.76,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0151,146.58
2023-08-07,216.0,31667.76,0.2,0.01,0.03,,15833.88,108.0,108.0,15833.88,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.76,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0151,146.61
2023-08-08,216.0,31836.24,0.19,0.01,0.03,,15918.12,108.0,108.0,15918.12,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.76,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0151,147.39
2023-08-09,216.0,31780.08,0.19,0.01,0.03,,15890.04,108.0,108.0,15890.04,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.76,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0151,147.13
2023-08-10,216.0,31754.16,0.19,0.01,0.03,,15877.08,108.0,108.0,15877.08,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0154,147.01
2023-08-11,216.0,31609.44,0.19,0.01,0.03,,15804.72,108.0,108.0,15804.72,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0154,146.34
2023-08-14,216.0,31574.88,0.2,0.01,0.03,,15787.44,108.0,108.0,15787.44,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0154,146.18
2023-08-15,216.0,31484.16,0.19,0.01,0.03,,15742.08,108.0,108.0,15742.08,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0166,145.76
2023-08-16,216.0,31536.0,0.19,0.01,0.03,,15768.0,108.0,108.0,15768.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0154,146.0
2023-08-17,216.0,31460.4,0.19,0.01,0.03,,15730.2,108.0,108.0,15730.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0165,145.65
2023-08-18,216.0,31579.2,0.2,0.01,0.03,,15789.6,108.0,108.0,15789.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0171,146.2
2023-08-21,216.0,31458.24,0.21,0.01,0.03,,15729.12,108.0,108.0,15729.12,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0171,145.64
2023-08-22,216.0,31548.96,0.21,0.01,0.03,,15774.48,108.0,108.0,15774.48,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0171,146.06
2023-08-23,216.0,31793.04,0.21,0.01,0.03,,15896.52,108.0,108.0,15896.52,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0171,147.19
2023-08-24,216.0,31786.56,0.27,0.01,0.03,,15893.28,108.0,108.0,15893.28,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0171,147.16
2023-08-25,216.0,31715.28,0.46,0.01,0.03,,15857.64,108.0,108.0,15857.64,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,146.83
2023-08-28,216.0,31680.72,0.46,0.01,0.03,,15840.36,108.0,108.0,15840.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,146.67
2023-08-29,216.0,31790.88,0.45,0.01,0.03,,15895.44,108.0,108.0,15895.44,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,147.18
2023-08-30,216.0,31754.16,0.52,0.01,0.03,,15877.08,108.0,108.0,15877.08,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,147.01
2023-08-31,216.0,31890.24,0.5,0.01,0.03,,15945.12,108.0,108.0,15945.12,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,147.64
2023-09-01,216.0,31771.44,0.5,0.01,0.03,,15885.72,108.0,108.0,15885.72,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,147.09
2023-09-04,216.0,31695.84,0.5,0.01,0.03,,15847.92,108.0,108.0,15847.92,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0188,146.74
2023-09-05,216.0,31669.92,0.51,0.01,0.03,,15834.96,108.0,108.0,15834.96,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,146.62
2023-09-06,216.0,31557.6,0.53,0.01,0.03,,15778.8,108.0,108.0,15778.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,146.1
2023-09-07,216.0,31635.36,0.5,0.01,0.03,,15817.68,108.0,108.0,15817.68,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,146.46
2023-09-08,216.0,31661.28,0.51,0.01,0.03,,15830.64,108.0,108.0,15830.64,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,146.58
2023-09-11,216.0,31598.64,0.51,0.01,0.03,,15799.32,108.0,108.0,15799.32,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,146.29
2023-09-12,216.0,31581.36,0.52,0.01,0.03,,15790.68,108.0,108.0,15790.68,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,146.21
2023-09-13,216.0,31512.24,0.51,0.01,0.03,,15756.12,108.0,108.0,15756.12,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,145.89
2023-09-14,216.0,31631.04,0.48,0.01,0.03,,15815.52,108.0,108.0,15815.52,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,146.44
2023-09-15,216.0,31523.04,0.48,0.01,0.03,,15761.52,108.0,108.0,15761.52,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,145.94
2023-09-18,216.0,31436.64,0.48,0.01,0.03,,15718.32,108.0,108.0,15718.32,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,145.54
2023-09-19,216.0,31386.96,0.61,0.01,0.03,,15693.48,108.0,108.0,15693.48,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,145.31
2023-09-20,216.0,31473.36,0.6,0.01,0.03,,15736.68,108.0,108.0,15736.68,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0173,145.71
2023-09-21,716.0,104077.76,1.73,0.04,0.1,,88378.88,108.0,608.0,15698.88,,,,,,500.0,,,,,,,,,0.07,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,17.76,0.7079,82.24,0.0572,145.36
2023-09-22,3416.0,496686.4,7.7,0.17,0.5,,480983.2,108.0,3308.0,15703.2,,,,0.39,,,,,2700.0,,,,0.39,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,3.26,0.9368,96.74,0.273,145.4
2023-09-25,3416.0,496071.52,7.7,0.17,0.5,,480387.76,108.0,3308.0,15683.76,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,3.26,0.9368,96.74,0.273,145.22
2023-09-26,3416.0,495456.64,8.66,0.17,0.5,,479792.32,108.0,3308.0,15664.32,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,3.26,0.9368,96.74,0.273,145.04
2023-09-27,3416.0,494021.92,6.97,0.17,0.5,,478402.96,108.0,3308.0,15618.96,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.86,0.0,0.0,,0.0,100.0,3.27,0.9368,96.73,0.273,144.62
2023-09-28,2916.0,419204.16,5.86,0.14,0.42,,403678.08,108.0,2808.0,15526.08,,,,,,,,,,,,,,,,,500.0,0.02,0.07,,,100.0,0.97,0.0,0.0,,0.0,100.0,3.85,0.926,96.15,0.2612,143.76
