,ALLDL FP Equity_DX_SI_QTY,ALLDL FP Equity_DX_SHORT_INTEREST_VALUE,ALLDL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLDL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLDL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLDL FP Equity_DX_SI_MV,ALLDL FP Equity_DX_DSS,ALLDL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLDL FP Equity_DX_SUPPLY_SI_QTY,ALLDL FP Equity_DX_BROKER_SI_QTY,ALLDL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLDL FP Equity_DX_BROKER_SI_MV_NEW_x,ALLDL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALLDL FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLDL FP Equity_DX_BROKER_SI_MV_INC_x,ALLDL FP Equity_DX_SUPPLY_SI_MV_NEW,ALLDL FP Equity_DX_BROKER_SI_QTY_ADD,ALLDL FP Equity_DX_BROKER_SI_QTY_NEW,ALLDL FP Equity_DX_SUPPLY_SI_MV_DEC,ALLDL FP Equity_DX_BROKER_SI_QTY_INC,ALLDL FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLDL FP Equity_DX_BROKER_SI_MV_NEW_y,ALLDL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALLDL FP Equity_DX_BROKER_SI_MV_INC_y,ALLDL FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLDL FP Equity_DX_BROKER_SI_MV_ADD,ALLDL FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLDL FP Equity_DX_BROKER_SI_QTY_DEC,ALLDL FP Equity_DX_SUPPLY_SI_MV,ALLDL FP Equity_DX_BROKER_SI_MV_DEC,ALLDL FP Equity_DX_SUPPLY_SI_MV_RMV,ALLDL FP Equity_DX_BROKER_SI_MV_RMV,ALLDL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLDL FP Equity_DX_UTILIZATION_QUANTITY,ALLDL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLDL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLDL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALLDL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLDL FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLDL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLDL FP Equity_DX_BROKER_SI_CON_RATIO,ALLDL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLDL FP Equity_DX_DEMAND_SUPPLY_RATIO
2009-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1751.66,,0.0,0.0,,0.0,,0.0
2009-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1746.15,,0.0,0.0,,0.0,,0.0
2009-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1746.15,,0.0,0.0,,0.0,,0.0
2009-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1746.15,,0.0,0.0,,0.0,,0.0
2009-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1735.14,,0.0,0.0,,0.0,,0.0
2009-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1652.51,,0.0,0.0,,0.0,,0.0
2009-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1613.95,,0.0,0.0,,0.0,,0.0
2009-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1613.95,,0.0,0.0,,0.0,,0.0
2009-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1613.95,,0.0,0.0,,0.0,,0.0
2009-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1641.5,,0.0,0.0,,0.0,,0.0
2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1641.5,,0.0,0.0,,0.0,,0.0
2009-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1652.51,,0.0,0.0,,0.0,,0.0
2009-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1580.9,,0.0,0.0,,0.0,,0.0
2009-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1658.02,,0.0,0.0,,0.0,,0.0
2009-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1680.05,,0.0,0.0,,0.0,,0.0
2009-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1680.05,,0.0,0.0,,0.0,,0.0
2009-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1724.12,,0.0,0.0,,0.0,,0.0
2009-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1724.12,,0.0,0.0,,0.0,,0.0
2009-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1680.05,,0.0,0.0,,0.0,,0.0
2009-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1735.14,,0.0,0.0,,0.0,,0.0
2009-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1746.15,,0.0,0.0,,0.0,,0.0
2009-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1746.15,,0.0,0.0,,0.0,,0.0
2009-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1746.15,,0.0,0.0,,0.0,,0.0
2009-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1746.15,,0.0,0.0,,0.0,,0.0
2009-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,700.0,1746.15,,0.0,0.0,,0.0,,0.0
2013-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1083.0,15439.09,,0.02,0.0,,0.0,,0.0
2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1083.0,16578.21,,0.02,0.0,,0.0,,0.0
2013-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1083.0,17107.08,,0.02,0.0,,0.0,,0.0
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1083.0,17290.16,,0.02,0.0,,0.0,,0.0
2013-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2185.0,37058.75,,0.04,0.0,,0.0,,0.0
2013-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2185.0,38495.13,,0.04,0.0,,0.0,,0.0
2013-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2185.0,40239.31,,0.04,0.0,,0.0,,0.0
2013-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2185.0,40526.59,,0.04,0.0,,0.0,,0.0
2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2185.0,41039.59,,0.04,0.0,,0.0,,0.0
2013-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2185.0,45081.99,,0.05,0.0,,0.0,,0.0
2013-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2185.0,43809.76,,0.05,0.0,,0.0,,0.0
2013-12-11,1000.0,17430.09,0.05,0.06,0.02,0.02,0.0,17430.09,1000.0,1000.0,17430.09,,,,,,1000.0,,,,,,,,,0.02,1000.0,,0.02,,,,100.0,37.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3705
2013-12-12,1000.0,18444.34,0.05,0.06,0.02,0.02,0.0,18444.34,1000.0,1000.0,18444.34,,,,,,,,,,,,,,,,,,0.02,,,,100.0,37.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3705
2013-12-13,1000.0,17749.39,0.05,0.05,0.02,0.02,0.0,17749.39,1000.0,1000.0,17749.39,,,,,,,,,,,,,,,,,,0.02,,,,100.0,35.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.357
2013-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.02,,1000.0,,,,,,,1000.0,0.0,0.02,,,0.0,0.0,2801.0,49979.08,,0.05,0.0,,0.0,100.0,0.0
2013-12-17,88.0,1631.37,0.0,0.0,0.0,0.0,0.0,1631.37,0.0,88.0,0.0,,,,,,88.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,2801.0,51925.63,,0.06,0.0,,1.0,100.0,0.0314
2013-12-18,88.0,1637.15,0.0,0.0,0.0,0.0,0.0,1637.15,0.0,88.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2801.0,52109.77,,0.06,0.0,,1.0,100.0,0.0314
2013-12-19,88.0,1647.07,0.0,0.0,0.0,0.0,0.0,1647.07,0.0,88.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3939.0,73725.01,,0.08,0.0,,1.0,100.0,0.0223
2013-12-20,312.0,5690.17,0.02,0.02,0.01,0.01,0.0,5690.17,0.0,312.0,0.0,,,,0.0,,,,,224.0,,,,0.0,,,,,0.0,,,,0.0,0.0,3939.0,71838.41,,0.08,0.0,,1.0,100.0,0.0792
2013-12-23,312.0,5757.56,0.02,0.02,0.01,0.01,0.0,5757.56,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3939.0,72689.23,,0.08,0.0,,1.0,100.0,0.0792
2013-12-24,312.0,5886.49,0.02,0.02,0.01,0.01,0.0,5886.49,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3939.0,74316.88,,0.08,0.0,,1.0,100.0,0.0792
2013-12-25,312.0,5886.49,0.02,0.02,0.01,0.01,0.0,5886.49,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3939.0,74316.88,,0.08,0.0,,1.0,100.0,0.0792
2013-12-26,312.0,5886.49,0.02,0.02,0.01,0.01,0.0,5886.49,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3939.0,74316.88,,0.08,0.0,,1.0,100.0,0.0792
2013-12-27,312.0,6035.92,0.02,0.02,0.01,0.01,0.0,6035.92,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4939.0,95549.36,,0.1,0.0,,1.0,100.0,0.0632
2013-12-30,312.0,6217.58,0.02,0.01,0.01,0.01,0.0,6217.58,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4939.0,98425.12,,0.1,0.0,,1.0,100.0,0.0632
2013-12-31,312.0,6241.02,0.02,0.01,0.01,0.01,0.0,6241.02,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4939.0,98796.18,,0.11,0.0,,1.0,100.0,0.0632
2014-01-01,312.0,6241.02,0.02,0.01,0.01,0.01,0.0,6241.02,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4939.0,98796.18,,0.11,0.0,,1.0,100.0,0.0632
2014-01-02,312.0,6153.12,0.02,0.01,0.01,0.01,0.0,6153.12,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4939.0,97404.69,,0.1,0.0,,1.0,100.0,0.0632
2014-01-03,312.0,6226.37,0.02,0.02,0.01,0.01,0.0,6226.37,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5539.0,110538.06,,0.12,0.0,,1.0,100.0,0.0563
2014-01-06,312.0,6161.91,0.02,0.02,0.01,0.01,0.0,6161.91,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5539.0,109393.66,,0.12,0.0,,1.0,100.0,0.0563
2014-01-07,312.0,6065.22,0.02,0.02,0.01,0.01,0.0,6065.22,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5539.0,107677.07,,0.11,0.0,,1.0,100.0,0.0563
2014-01-08,312.0,6144.33,0.02,0.02,0.01,0.01,0.0,6144.33,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5539.0,109081.56,,0.12,0.0,,1.0,100.0,0.0563
2014-01-09,312.0,5939.23,0.02,0.02,0.01,0.01,0.0,5939.23,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5539.0,105440.3,,0.11,0.0,,1.0,100.0,0.0563
2014-01-10,312.0,5989.04,0.02,0.02,0.01,0.01,0.0,5989.04,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5539.0,106324.61,,0.11,0.0,,1.0,100.0,0.0563
2014-01-13,312.0,6000.76,0.02,0.02,0.01,0.01,0.0,6000.76,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5539.0,106532.68,,0.11,0.0,,1.0,100.0,0.0563
2014-01-14,312.0,6082.8,0.02,0.02,0.01,0.01,0.0,6082.8,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5539.0,107989.18,,0.11,0.0,,1.0,100.0,0.0563
2014-01-15,312.0,6112.1,0.02,0.02,0.01,0.01,0.0,6112.1,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5539.0,108509.36,,0.12,0.0,,1.0,100.0,0.0563
2014-01-16,312.0,6115.03,0.02,0.02,0.01,0.01,0.0,6115.03,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5539.0,108561.38,,0.12,0.0,,1.0,100.0,0.0563
2014-01-17,312.0,6170.7,0.02,0.02,0.01,0.01,0.0,6170.7,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5539.0,109549.72,,0.12,0.0,,1.0,100.0,0.0563
2014-01-20,312.0,6701.04,0.02,0.02,0.01,0.01,0.0,6701.04,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,124098.13,,0.13,0.0,,1.0,100.0,0.054
2014-01-21,312.0,6662.95,0.02,0.02,0.01,0.01,0.0,6662.95,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,123392.72,,0.13,0.0,,1.0,100.0,0.054
2014-01-22,312.0,6642.44,0.02,0.02,0.01,0.01,0.0,6642.44,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,123012.88,,0.13,0.0,,1.0,100.0,0.054
2014-01-23,312.0,6771.36,0.02,0.02,0.01,0.01,0.0,6771.36,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,125400.43,,0.13,0.0,,1.0,100.0,0.054
2014-01-24,312.0,6973.54,0.02,0.02,0.01,0.01,0.0,6973.54,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,129144.53,,0.14,0.0,,1.0,100.0,0.054
2014-01-27,312.0,6900.29,0.02,0.02,0.01,0.01,0.0,6900.29,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,127787.97,,0.14,0.0,,1.0,100.0,0.054
2014-01-28,312.0,7002.84,0.02,0.02,0.01,0.01,0.0,7002.84,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,129687.16,,0.14,0.0,,1.0,100.0,0.054
2014-01-29,312.0,6947.17,0.02,0.03,0.01,0.01,0.0,6947.17,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,128656.17,,0.14,0.0,,1.0,100.0,0.054
2014-01-30,1312.0,30187.1,0.06,0.12,0.02,0.03,0.0,30187.1,1000.0,1312.0,23008.46,,,,,,1000.0,,,,,,,,,0.03,1000.0,,0.02,,,,100.0,17.31,0.0,0.0,,0.0,100.0,23.62,0.6392,76.38,0.2271
2014-01-31,1312.0,30630.67,0.06,0.11,0.02,0.03,0.0,30630.67,1000.0,1312.0,23346.55,,,,,,,,,,,,,,,,,,0.02,,,,100.0,17.31,0.0,0.0,,0.0,100.0,23.67,0.6386,76.33,0.2271
2014-02-03,1312.0,30655.31,0.06,0.11,0.02,0.03,0.0,30655.31,1000.0,1312.0,23365.33,,,,,,,,,,,,,,,,,,0.02,,,,100.0,17.31,0.0,0.0,,0.0,100.0,23.81,0.6371,76.19,0.2271
2014-02-04,1312.0,30556.74,0.06,0.11,0.02,0.03,0.0,30556.74,1000.0,1312.0,23290.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,17.31,0.0,0.0,,0.0,100.0,23.76,0.6377,76.24,0.2271
2014-02-05,1312.0,29115.15,0.06,0.11,0.02,0.03,0.0,29115.15,1000.0,1312.0,22191.43,,,,,,,,,,,,,,,,,,0.02,,,,100.0,17.31,0.0,0.0,,0.0,100.0,23.8,0.6373,76.2,0.2271
2014-02-06,1312.0,30273.35,0.06,0.11,0.02,0.03,0.0,30273.35,1000.0,1312.0,23074.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,17.31,0.0,0.0,,0.0,100.0,23.85,0.6368,76.15,0.2271
2014-02-07,1312.0,30679.95,0.06,0.11,0.02,0.03,0.0,30679.95,1000.0,1312.0,23384.11,,,,,,,,,,,,,,,,,,0.02,,,,100.0,17.31,0.0,0.0,,0.0,100.0,23.82,0.637,76.18,0.2271
2014-02-10,1312.0,30199.43,0.06,0.11,0.02,0.03,0.0,30199.43,1000.0,1312.0,23017.85,,,,,,,,,,,,,,,,,,0.02,,,,100.0,17.31,0.0,0.0,,0.0,100.0,23.8,0.6373,76.2,0.2271
2014-02-11,1312.0,29694.25,0.06,0.12,0.02,0.03,0.0,7061.44,1000.0,312.0,22632.82,,,,,,,,,,,,,,,,,1000.0,0.02,0.03,,,100.0,17.31,0.0,0.0,,0.0,100.0,24.68,0.6283,75.32,0.2271
2014-02-12,312.0,7081.95,0.02,0.03,0.01,0.01,0.0,7081.95,0.0,312.0,0.0,,,,,,,,0.02,,1000.0,,,,,,,,0.0,,,,0.0,0.0,5778.0,131152.24,,0.14,0.0,24.14,1.0,100.0,0.054
2014-02-13,312.0,7038.0,0.02,0.03,0.01,0.01,0.0,7038.0,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,130338.31,,0.14,0.0,,1.0,100.0,0.054
2014-02-14,312.0,7295.84,0.02,0.03,0.01,0.01,0.0,7295.84,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,135113.4,,0.14,0.0,,1.0,100.0,0.054
2014-02-17,312.0,7287.05,0.02,0.03,0.01,0.01,0.0,7287.05,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,134950.61,,0.14,0.0,,1.0,100.0,0.054
2014-02-18,312.0,7158.13,0.02,0.03,0.01,0.01,0.0,7158.13,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,132563.07,,0.14,0.0,,1.0,100.0,0.054
2014-02-19,312.0,7178.64,0.02,0.03,0.01,0.01,0.0,7178.64,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,132942.9,,0.14,0.0,,1.0,100.0,0.054
2014-02-20,312.0,7178.64,0.02,0.03,0.01,0.01,0.0,7178.64,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,132942.9,,0.14,0.0,,1.0,100.0,0.054
2014-02-21,312.0,7184.5,0.02,0.03,0.01,0.01,0.0,7184.5,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,133051.43,,0.14,0.0,,1.0,100.0,0.054
2014-02-24,312.0,6958.89,0.02,0.03,0.01,0.01,0.0,6958.89,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,128873.22,,0.14,0.0,,1.0,100.0,0.054
2014-02-25,312.0,7076.09,0.02,0.03,0.01,0.01,0.0,7076.09,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,131043.72,,0.14,0.0,,1.0,100.0,0.054
2014-02-26,312.0,7061.44,0.02,0.03,0.01,0.01,0.0,7061.44,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5778.0,130772.41,,0.14,0.0,,1.0,100.0,0.054
2014-02-27,312.0,7134.69,0.02,0.03,0.01,0.01,0.0,7134.69,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5178.0,118408.41,,0.13,0.0,,1.0,100.0,0.0603
2014-02-28,312.0,7222.59,0.02,0.03,0.01,0.01,0.0,7222.59,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5178.0,119867.24,,0.13,0.0,,1.0,100.0,0.0603
2014-03-03,312.0,6932.52,0.02,0.03,0.01,0.01,0.0,6932.52,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5178.0,115053.1,,0.12,0.0,,1.0,100.0,0.0603
2014-03-04,312.0,7002.84,0.02,0.03,0.01,0.01,0.0,7002.84,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5178.0,116220.16,,0.12,0.0,,1.0,100.0,0.0603
2014-03-05,312.0,7114.18,0.02,0.03,0.01,0.01,0.0,7114.18,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5178.0,118068.02,,0.13,0.0,,1.0,100.0,0.0603
2014-03-06,312.0,7178.64,0.02,0.03,0.01,0.01,0.0,7178.64,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5178.0,119137.82,,0.13,0.0,,1.0,100.0,0.0603
2014-03-07,312.0,7325.14,0.02,0.03,0.01,0.01,0.0,7325.14,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5178.0,121569.21,,0.13,0.0,,1.0,100.0,0.0603
2014-03-10,312.0,7076.09,0.02,0.04,0.01,0.01,0.0,7076.09,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5178.0,117435.86,,0.13,0.0,,1.0,100.0,0.0603
2014-03-11,312.0,7260.68,0.02,0.04,0.01,0.01,0.0,7260.68,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4658.0,108398.26,,0.12,0.0,,1.0,100.0,0.067
2014-03-12,312.0,7146.41,0.02,0.04,0.01,0.01,0.0,7146.41,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4658.0,106692.24,,0.11,0.0,,1.0,100.0,0.067
2014-03-13,312.0,7035.07,0.02,0.04,0.01,0.01,0.0,7035.07,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4032.0,90914.72,,0.1,0.0,,1.0,100.0,0.0774
2014-03-14,312.0,6818.24,0.02,0.05,0.01,0.01,0.0,6818.24,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4032.0,88112.69,,0.09,0.0,,1.0,100.0,0.0774
2014-03-17,312.0,6912.01,0.02,0.05,0.01,0.01,0.0,6912.01,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4032.0,89324.38,,0.1,0.0,,1.0,100.0,0.0774
2014-03-18,312.0,7175.71,0.02,0.05,0.01,0.01,0.0,7175.71,0.0,312.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4032.0,92732.26,,0.1,0.0,,1.0,100.0,0.0774
2014-03-19,1312.0,29780.5,0.06,0.19,0.02,0.03,0.0,29780.5,1000.0,1312.0,22698.55,,,,,,1000.0,,,,,,,,,0.03,1000.0,,0.02,,,,24.8,24.8,3032.0,68822.01,,0.07,24.9,23.67,0.6387,76.33,0.3254
2014-03-20,1312.0,29447.83,0.06,0.2,0.02,0.03,0.0,29447.83,1000.0,1312.0,22444.99,,,,,,,,,,,,,,,,,,0.02,,,,24.8,24.8,3032.0,68053.21,,0.07,24.81,23.59,0.6395,76.41,0.3254
2014-03-21,1312.0,29447.83,0.06,0.21,0.02,0.03,0.0,29447.83,1000.0,1312.0,22444.99,,,,,,,,,,,,,,,,,,0.02,,,,24.8,24.8,3032.0,68053.21,,0.07,24.78,23.79,0.6374,76.21,0.3254
