,ALGBE FP Equity_DX_SI_QTY,ALGBE FP Equity_DX_SHORT_INTEREST_VALUE,ALGBE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGBE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGBE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGBE FP Equity_DX_SI_MV,ALGBE FP Equity_DX_DSS,ALGBE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGBE FP Equity_DX_SUPPLY_SI_QTY,ALGBE FP Equity_DX_BROKER_SI_QTY,ALGBE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGBE FP Equity_DX_BROKER_SI_MV_NEW_x,ALGBE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGBE FP Equity_DX_BROKER_SI_MV_INC_x,ALGBE FP Equity_DX_BROKER_SI_QTY_ADD,ALGBE FP Equity_DX_BROKER_SI_QTY_NEW,ALGBE FP Equity_DX_SUPPLY_SI_MV_DEC,ALGBE FP Equity_DX_BROKER_SI_QTY_INC,ALGBE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGBE FP Equity_DX_BROKER_SI_MV_NEW_y,ALGBE FP Equity_DX_BROKER_SI_MV_INC_y,ALGBE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGBE FP Equity_DX_BROKER_SI_MV_ADD,ALGBE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGBE FP Equity_DX_BROKER_SI_QTY_DEC,ALGBE FP Equity_DX_SUPPLY_SI_MV,ALGBE FP Equity_DX_BROKER_SI_MV_DEC,ALGBE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGBE FP Equity_DX_UTILIZATION_QUANTITY,ALGBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGBE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGBE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGBE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALGBE FP Equity_DX_BROKER_SI_CON_RATIO,ALGBE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGBE FP Equity_DX_DEMAND_SUPPLY_RATIO
2013-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,208086.86,0.2,0.0,,0.0,,0.0
2013-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,207941.7,0.21,0.0,,0.0,,0.0
2013-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,207651.38,0.21,0.0,,0.0,,0.0
2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,203877.22,0.21,0.0,,0.0,,0.0
2013-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,200611.12,0.21,0.0,,0.0,,0.0
2013-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,199595.0,0.2,0.0,,0.0,,0.0
2013-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,198506.3,0.2,0.0,,0.0,,0.0
2013-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,197417.6,0.2,0.0,,0.0,,0.0
2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,196982.12,0.2,0.0,,0.0,,0.0
2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,203224.0,0.2,0.0,,0.0,,0.0
2013-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,203877.22,0.2,0.0,,0.0,,0.0
2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,203732.06,0.2,0.0,,0.0,,0.0
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,203732.06,0.2,0.0,,0.0,,0.0
2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,203732.06,0.2,0.0,,0.0,,0.0
2013-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,204675.6,0.2,0.0,,0.0,,0.0
2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,204675.6,0.2,0.0,,0.0,,0.0
2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,204675.6,0.2,0.0,,0.0,,0.0
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,204675.6,0.2,0.0,,0.0,,0.0
2014-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,204675.6,0.2,0.0,,0.0,,0.0
2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,214691.64,0.2,0.0,,0.0,,0.0
2014-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,214401.32,0.22,0.0,,0.0,,0.0
2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,214401.32,0.21,0.0,,0.0,,0.0
2014-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,215054.54,0.22,0.0,,0.0,,0.0
2014-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,215562.6,0.21,0.0,,0.0,,0.0
2014-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,221006.1,0.22,0.0,,0.0,,0.0
2014-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,221006.1,0.22,0.0,,0.0,,0.0
2014-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,219119.02,0.22,0.0,,0.0,,0.0
2014-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,219119.02,0.22,0.0,,0.0,,0.0
2014-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,222385.12,0.22,0.0,,0.0,,0.0
2014-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,223183.5,0.22,0.0,,0.0,,0.0
2014-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,223183.5,0.22,0.0,,0.0,,0.0
2014-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,266368.6,0.22,0.0,,0.0,,0.0
2014-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,266731.5,0.25,0.0,,0.0,,0.0
2014-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,269634.7,0.27,0.0,,0.0,,0.0
2014-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,268183.1,0.27,0.0,,0.0,,0.0
2014-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,267820.2,0.27,0.0,,0.0,,0.0
2014-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,272175.0,0.27,0.0,,0.0,,0.0
2014-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,281320.08,0.27,0.0,,0.0,,0.0
2014-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,321166.5,0.28,0.0,,0.0,,0.0
2014-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,337859.9,0.31,0.0,,0.0,,0.0
2014-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,312094.0,0.33,0.0,,0.0,,0.0
2014-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,325884.2,0.31,0.0,,0.0,,0.0
2014-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,317972.98,0.32,0.0,,0.0,,0.0
2014-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,309118.22,0.32,0.0,,0.0,,0.0
2014-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,333214.78,0.31,0.0,,0.0,,0.0
2014-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,320295.54,0.34,0.0,,0.0,,0.0
2014-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,304836.0,0.34,0.0,,0.0,,0.0
2014-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,313037.54,0.32,0.0,,0.0,,0.0
2014-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,308755.32,0.31,0.0,,0.0,,0.0
2014-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,305489.22,0.31,0.0,,0.0,,0.0
2014-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,316811.7,0.31,0.0,,0.0,,0.0
2014-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,317900.4,0.32,0.0,,0.0,,0.0
2014-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,327335.8,0.32,0.0,,0.0,,0.0
2014-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,322981.0,0.33,0.0,,0.0,,0.0
2014-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,322981.0,0.33,0.0,,0.0,,0.0
2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,319714.9,0.32,0.0,,0.0,,0.0
2014-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,319134.26,0.32,0.0,,0.0,,0.0
2014-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,316448.8,0.32,0.0,,0.0,,0.0
2014-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,303239.24,0.32,0.0,,0.0,,0.0
2014-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,300916.68,0.31,0.0,,0.0,,0.0
2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,288142.6,0.3,0.0,,0.0,,0.0
2014-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,302658.6,0.29,0.0,,0.0,,0.0
2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,302295.7,0.3,0.0,,0.0,,0.0
2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,326610.0,0.3,0.0,,0.0,,0.0
2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,317174.6,0.32,0.0,,0.0,,0.0
2014-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,333142.2,0.32,0.0,,0.0,,0.0
2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,323997.12,0.32,0.0,,0.0,,0.0
2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,323851.96,0.32,0.0,,0.0,,0.0
2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,323706.8,0.32,0.0,,0.0,,0.0
2014-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,318626.2,0.32,0.0,,0.0,,0.0
2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,318626.2,0.32,0.0,,0.0,,0.0
2014-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,311440.78,0.32,0.0,,0.0,,0.0
2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,313255.28,0.31,0.0,,0.0,,0.0
2014-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,312166.58,0.31,0.0,,0.0,,0.0
2014-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,313473.02,0.31,0.0,,0.0,,0.0
2014-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,316085.9,0.31,0.0,,0.0,,0.0
2014-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7258.0,339311.5,0.32,0.0,,0.0,,0.0
2014-03-26,211.0,10033.05,0.02,0.09,0.01,0.01,0.0,10033.05,0.0,211.0,0.0,,,,211.0,,,,,,,,0.01,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-03-27,211.0,10079.47,0.02,0.09,0.01,0.01,0.0,10079.47,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-03-28,211.0,10022.5,0.02,0.09,0.01,0.01,0.0,10022.5,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-03-31,211.0,10022.5,0.02,0.09,0.01,0.01,0.0,10022.5,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-01,211.0,10128.0,0.02,0.09,0.01,0.01,0.0,10128.0,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-02,211.0,10077.36,0.02,0.09,0.01,0.01,0.0,10077.36,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-03,211.0,9992.96,0.02,0.08,0.01,0.01,0.0,9992.96,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-04,211.0,9769.3,0.02,0.08,0.01,0.01,0.0,9769.3,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-07,211.0,9680.68,0.02,0.08,0.01,0.01,0.0,9680.68,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-08,211.0,9476.01,0.02,0.08,0.01,0.01,0.0,9476.01,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-09,211.0,9463.35,0.02,0.08,0.01,0.01,0.0,9463.35,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-10,211.0,9347.3,0.02,0.08,0.01,0.01,0.0,9347.3,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-11,211.0,9197.49,0.02,0.09,0.01,0.01,0.0,9197.49,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-14,211.0,9136.3,0.02,0.09,0.01,0.01,0.0,9136.3,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-15,211.0,9146.85,0.02,0.09,0.01,0.01,0.0,9146.85,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-16,211.0,9338.86,0.02,0.09,0.01,0.01,0.0,9338.86,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-17,211.0,9258.68,0.02,0.09,0.01,0.01,0.0,9258.68,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-18,211.0,9258.68,0.02,0.1,0.01,0.01,0.0,9258.68,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-21,211.0,9258.68,0.02,0.1,0.01,0.01,0.0,9258.68,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-22,211.0,9260.79,0.02,0.1,0.01,0.01,0.0,9260.79,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-23,211.0,9241.8,0.02,0.1,0.01,0.01,0.0,9241.8,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-24,211.0,9047.68,0.02,0.1,0.01,0.01,0.0,9047.68,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-25,211.0,8967.5,0.02,0.1,0.01,0.01,0.0,8967.5,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-28,211.0,8819.8,0.02,0.1,0.01,0.01,0.0,8819.8,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-29,211.0,9007.59,0.02,0.1,0.01,0.01,0.0,9007.59,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-04-30,211.0,8963.28,0.02,0.1,0.01,0.01,0.0,8963.28,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-01,211.0,8963.28,0.02,0.1,0.01,0.01,0.0,8963.28,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-02,211.0,8925.3,0.02,0.1,0.01,0.01,0.0,8925.3,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-05,211.0,8714.3,0.02,0.1,0.01,0.01,0.0,8714.3,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-06,211.0,8598.25,0.02,0.1,0.01,0.01,0.0,8598.25,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-07,211.0,8623.57,0.02,0.09,0.01,0.01,0.0,8623.57,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-08,211.0,8640.45,0.02,0.09,0.01,0.01,0.0,8640.45,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-09,211.0,8707.97,0.02,0.09,0.01,0.01,0.0,8707.97,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-12,211.0,8672.1,0.02,0.1,0.01,0.01,0.0,8672.1,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-13,211.0,8703.75,0.02,0.11,0.01,0.01,0.0,8703.75,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-14,211.0,8703.75,0.02,0.11,0.01,0.01,0.0,8703.75,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-15,211.0,8712.19,0.02,0.12,0.01,0.01,0.0,8712.19,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-16,211.0,8862.0,0.02,0.12,0.01,0.01,0.0,8862.0,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-19,211.0,8830.35,0.02,0.13,0.01,0.01,0.0,8830.35,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-20,211.0,8518.07,0.02,0.13,0.01,0.01,0.0,8518.07,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-21,211.0,8528.62,0.02,0.12,0.01,0.01,0.0,8528.62,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-22,211.0,8577.15,0.02,0.13,0.01,0.01,0.0,8577.15,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-23,211.0,8608.8,0.02,0.13,0.01,0.01,0.0,8608.8,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
2014-05-26,211.0,8651.0,0.02,0.14,0.01,0.01,0.0,8651.0,0.0,211.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0291
