,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_y,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity
2020-10-09,1642208.0,145598161.28,0.47,1.66,0.41,151.98,0.0,139821873.62,468269.0,1577057.0,41516729.54,,,2500.0,2.84,,9652.0,,,29781.0,,,,2.84,2500.0,0.91,29433.0,,40.6,,,,0.45,0.45,102559832.0,9092954705.12,,8928.98,0.45,19.4,0.4133,60.3,0.0159
2020-10-12,1660518.0,144465066.0,0.47,1.68,0.41,153.62,0.0,139636653.0,496231.0,1605019.0,43172097.0,,,,3.26,,,,0.83,37614.0,9652.0,,,3.26,,,37614.0,9652.0,43.95,0.91,,,0.48,0.48,102504568.0,8917897416.0,,9062.9,0.48,19.66,0.404,59.44,0.0161
2020-10-13,1696415.0,144670271.2,0.48,1.72,0.42,155.29,0.0,139937316.48,499728.0,1640916.0,42616803.84,,,,3.1,,3497.0,,,36400.0,,,,3.1,,0.3,3497.0,4000.0,43.55,0.4,,,0.49,0.49,102502624.0,8741423774.72,,8920.13,0.49,19.17,0.3921,58.55,0.0165
2020-10-14,1708415.0,147128699.8,0.48,1.75,0.43,155.81,0.0,142349125.92,511728.0,1652916.0,44070015.36,,,12000.0,,,12000.0,,,,,,,,12000.0,1.03,,,43.74,,,,0.5,0.5,102463664.0,8824170743.68,,8757.13,0.5,18.65,0.3891,58.45,0.0166
2020-10-15,1532019.0,134143583.64,0.43,1.56,0.38,141.47,0.0,129284091.2,524235.0,1476520.0,45902016.6,,,15707.0,1.59,,15707.0,,0.71,17500.0,8200.0,,,1.59,15707.0,1.36,5000.0,209603.0,45.3,17.96,,,0.51,0.51,102373512.0,8963824710.72,,8858.03,0.51,20.79,0.3376,52.73,0.0149
2020-10-16,1743131.0,158171706.94,0.49,1.74,0.44,161.43,0.0,132403724.7,723347.0,1459155.0,65636506.78,,,220051.0,1.59,,,,1.98,15200.0,22919.0,,,1.59,220051.0,,1980.0,32565.0,63.35,2.81,,,0.7,0.7,102383600.0,9290287864.0,,9010.08,0.7,18.43,0.2781,46.22,0.0169
2020-10-19,1801976.0,164700606.4,0.51,1.77,0.45,169.17,0.0,138926172.0,729319.0,1519980.0,66659756.6,,,,3.96,,32753.0,,0.44,28072.0,5000.0,,,3.96,,2.98,10972.0,,65.91,,,,0.7,0.7,102801664.0,9396072089.6,,9324.44,0.7,18.34,0.2586,44.14,0.0174
2020-10-20,2140271.0,199430451.78,0.61,2.11,0.53,201.24,0.0,161185838.94,849362.0,1729833.0,79143551.16,,,1412.0,19.81,,,,10.37,214853.0,116139.0,,,19.81,1412.0,,234770.0,5000.0,77.72,0.45,,,0.82,0.82,102738488.0,9573172311.84,,9415.08,0.82,15.72,0.2062,37.23,0.0207
2020-10-21,1816470.0,165298770.0,0.52,1.77,0.45,172.22,0.0,132898220.0,797404.0,1460420.0,72563764.0,,,4410.0,1.07,,,,5.1,5410.0,57756.0,,,1.07,4410.0,,1388.0,274823.0,73.99,24.87,,,0.77,0.77,102720304.0,9347547664.0,,9523.0,0.77,18.95,0.2623,43.58,0.0175
2020-10-22,1752255.0,160191152.1,0.5,1.71,0.44,165.27,0.0,134914436.3,741749.0,1475765.0,67810693.58,,,,0.79,,,,6.45,15345.0,68288.0,,,0.79,,,12633.0,,67.74,,,,0.72,0.72,102719480.0,9390614861.6,,9376.33,0.72,19.86,0.2738,45.4,0.0169
2020-10-23,2071645.0,200079474.1,0.59,2.01,0.52,196.12,0.0,145793787.7,1065639.0,1509565.0,102919414.62,,,325715.0,3.01,,,,0.0,33800.0,1825.0,,,3.01,325715.0,,,,97.86,,,,1.03,1.03,102345912.0,9884568180.96,,9420.89,1.03,24.01,0.2437,38.31,0.02
2020-10-26,2243148.0,209913789.84,0.64,2.14,0.56,217.14,0.0,149783586.52,1222831.0,1600594.0,114432524.98,,,76676.0,9.28,,1529.0,,1.64,89500.0,17918.0,,,9.28,76676.0,0.15,98434.0,,117.87,,,,1.18,1.18,102357752.0,9578638432.16,,9848.22,1.18,27.24,0.2268,33.95,0.0217
2020-10-27,2129591.0,194176107.38,0.6,2.0,0.53,201.91,0.0,140607401.48,1094778.0,1542086.0,99821858.04,,,45179.0,1.52,,,,32.86,21200.0,329209.0,,,1.52,45179.0,,155977.0,79708.0,102.0,7.75,,,1.05,1.05,102828544.0,9375906641.92,,9595.92,1.05,25.07,0.2409,37.03,0.0205
2020-10-28,2039291.0,180885111.7,0.58,1.88,0.51,190.78,0.0,137433997.5,1002848.0,1549425.0,88952617.6,,,,0.64,,,,9.98,8681.0,101611.0,,,0.64,,,9681.0,1342.0,91.49,0.13,,,0.96,0.96,103549648.0,9184853777.6,,9440.5,0.96,21.25,0.2427,39.17,0.0195
2020-10-29,2016078.0,176527789.68,0.57,1.8,0.5,185.99,0.0,138989504.28,976035.0,1587363.0,85461624.6,,,30468.0,0.0,,34338.0,,5.09,3600.0,57281.0,,,0.0,30468.0,3.05,,,86.83,,,,0.93,0.93,103622480.0,9073184348.8,,9203.85,0.93,18.34,0.2394,40.16,0.0193
2020-10-30,2034181.0,184134064.12,0.58,1.78,0.51,187.41,0.0,158484407.44,854678.0,1750822.0,77365452.56,,,134737.0,5.48,,98767.0,,25.21,64692.0,281900.0,,,5.48,134737.0,8.67,25806.0,,75.23,,,,0.82,0.82,103875888.0,9402845381.76,,9146.63,0.82,17.24,0.2178,40.11,0.0194
2020-11-02,2024220.0,185297098.8,0.57,1.82,0.51,189.53,0.0,166039645.92,811103.0,1813848.0,74248368.62,,,103364.0,11.98,,24174.0,,13.11,109554.0,149646.0,,,11.98,103364.0,2.19,2707.0,70702.0,73.49,6.3,,,0.77,0.77,104457656.0,9562053830.24,,9473.99,0.77,18.02,0.2239,40.3,0.0192
2020-11-03,2010570.0,194904655.8,0.57,1.84,0.5,191.22,0.0,178509290.54,800453.0,1841441.0,77595913.82,,,3000.0,,,33275.0,,5.98,,70325.0,,,,3000.0,3.02,56675.0,5682.0,73.64,0.37,,,0.76,0.76,104537528.0,10133867964.32,,9619.53,0.76,17.58,0.212,39.17,0.0191
2020-11-04,1930356.0,189445137.84,0.55,1.77,0.48,188.95,0.0,179874230.62,768732.0,1832833.0,75443358.48,,,71972.0,9.61,,,,9.52,90159.0,103693.0,,,9.61,71972.0,,,98767.0,74.45,8.95,,,0.73,0.73,104442464.0,10249983416.96,,10140.09,0.73,19.22,0.2226,40.26,0.0183
2020-11-05,1816010.0,181346758.6,0.52,1.69,0.45,179.45,0.0,174320409.28,692627.0,1745648.0,69165732.22,,,12000.0,2.06,,,,10.08,16489.0,104594.0,,,2.06,12000.0,,16489.0,103674.0,67.88,9.99,,,0.66,0.66,104463776.0,10431752671.36,,10226.27,0.66,20.04,0.2415,41.84,0.0173
2020-11-06,1802384.0,178688349.76,0.51,1.69,0.45,179.08,0.0,174032537.08,679001.0,1755422.0,67316159.14,,,7703.0,0.66,,2234.0,,2.31,7703.0,23563.0,,,0.66,7703.0,0.22,2234.0,163.0,67.58,0.02,,,0.65,0.65,104518640.0,10361977969.6,,10401.33,0.65,20.53,0.245,41.93,0.0171
2020-11-09,1830000.0,206790000.0,0.52,1.75,0.46,188.04,0.0,201483294.0,690426.0,1783038.0,78018138.0,,,32400.0,7.42,,,,1.97,44564.0,20975.0,,,7.42,32400.0,,,16948.0,69.88,1.62,,,0.65,0.65,104792600.0,11841563800.0,,10509.7,0.66,18.68,0.2257,40.06,0.0173
2020-11-10,1969278.0,233851762.5,0.56,1.79,0.49,215.46,0.0,227707281.25,829650.0,1917535.0,98520937.5,,,13574.0,19.08,,2654.0,,0.0,153425.0,24228.0,,,19.08,13574.0,0.3,149878.0,21582.0,94.46,0.0,,,0.78,0.78,105673800.0,12548763750.0,,12027.85,0.78,17.91,0.1898,35.1,0.0185
2020-11-11,1941926.0,227011149.4,0.55,1.67,0.48,215.54,0.0,221296025.3,813853.0,1893037.0,95139415.7,,,,5.71,,,,5.52,41319.0,66017.0,,,5.71,,,50220.0,65817.0,96.63,7.8,,,0.77,0.77,105282960.0,12307578024.0,,12480.86,0.77,18.84,0.1974,35.11,0.0183
2020-11-12,2234937.0,254335830.6,0.63,1.92,0.56,246.49,0.0,224640289.6,990501.0,1973992.0,112719013.8,,,64766.0,16.34,,,,4.6,146445.0,38774.0,,,16.34,64766.0,,150656.0,65490.0,115.02,8.48,,,0.92,0.92,106243704.0,12090533515.2,,12335.43,0.92,23.34,0.188,30.61,0.0208
2020-11-13,2667722.0,302786447.0,0.76,2.29,0.67,293.16,0.0,225412475.5,1424086.0,1986013.0,161633761.0,,,36724.0,,,48582.0,,4.25,,29061.0,,,,36724.0,5.54,425922.0,36561.0,162.05,5.61,,,1.32,1.32,106706752.0,12111216352.0,,12125.17,1.32,18.81,0.152,25.72,0.0247
2020-11-16,2550570.0,306706042.5,0.72,2.18,0.64,282.09,0.0,244692636.5,1254408.0,2034866.0,150842562.0,,,2500.0,8.07,,,,28.34,73034.0,249299.0,,,8.07,2500.0,,77121.0,24181.0,143.23,2.83,,,1.16,1.16,106994112.0,12866041968.0,,12238.65,1.16,21.34,0.1594,27.56,0.0236
2020-11-17,2453118.0,303696008.4,0.7,2.05,0.61,281.09,0.0,244505247.6,1224565.0,1975002.0,151601147.0,,,35438.0,4.21,,,,6.93,18600.0,65281.0,,,4.21,35438.0,,,78464.0,147.59,6.7,,,1.13,1.13,107332904.0,13287813515.2,,12951.55,1.13,21.45,0.164,27.64,0.0226
2020-11-18,2157703.0,263994962.05,0.61,1.79,0.54,248.63,0.0,210938741.0,1083739.0,1724060.0,132595466.65,,,1359.0,,,,,22.59,,195104.0,,,,1359.0,,52919.0,250942.0,134.09,29.88,,,1.0,1.0,107370016.0,13136721457.6,,13255.73,1.0,15.97,0.1768,31.38,0.0199
2020-11-19,2385035.0,286800458.75,0.68,1.97,0.6,273.82,0.0,229329616.75,1144687.0,1907107.0,137648611.75,,,,6.51,,126146.0,,0.1,57700.0,799.0,,,6.51,,15.43,61747.0,799.0,140.0,0.1,,,1.06,1.06,107330472.0,12906489258.0,,13106.73,1.06,16.89,0.153,27.71,0.022
2020-11-20,4478947.0,544192060.5,1.27,3.63,1.12,524.0,1.0,236951487.0,3367320.0,1950218.0,409129380.0,,,1474067.0,1.75,,27420.0,,12.54,15691.0,102513.0,,,1.75,1474067.0,3.36,851079.0,,404.94,,,,3.11,3.11,104756256.0,12727885104.0,,12644.67,3.1,14.35,0.2908,50.13,0.0414
2020-11-23,4271088.0,522140508.0,1.21,3.41,1.07,503.4,1.0,217605733.5,3184084.0,1780006.0,389254269.0,,,128247.0,2.02,,,,37.57,14491.0,328983.0,,,2.02,128247.0,,17500.0,184703.0,387.25,22.41,,,2.94,2.94,105106272.0,12849241752.0,,12786.48,2.94,14.9,0.3727,57.86,0.0394
2020-11-24,4615173.0,567204761.7,1.31,3.65,1.15,546.05,1.0,232943922.6,3525967.0,1895394.0,433341344.3,,,120717.0,6.45,,62743.0,,9.39,52755.0,76720.0,,,6.45,120717.0,7.84,297886.0,110.0,429.2,0.01,,,3.25,3.25,104832720.0,12883941288.0,,12781.37,3.25,13.82,0.3199,53.14,0.0426
2020-11-25,3202670.0,397131080.0,0.91,2.48,0.8,376.64,0.0,221842324.0,2247213.0,1789051.0,278654412.0,,,60621.0,2.75,,,,161.94,22106.0,1339472.0,,,2.75,60621.0,,97.0,128449.0,275.75,15.16,,,2.07,2.07,106195560.0,13168249440.0,,13039.51,2.07,20.04,0.2058,36.46,0.0295
2020-11-26,2633452.0,321281144.0,0.75,2.0,0.66,307.57,0.0,195913944.0,1834699.0,1605852.0,223833278.0,,,27265.0,0.07,,,,63.09,1033.0,522077.0,,,0.07,27265.0,,82298.0,184232.0,226.93,22.44,,,1.69,1.69,106910328.0,13043060016.0,,13217.52,1.69,24.56,0.2547,40.92,0.0242
2020-11-27,2414837.0,297024951.0,0.69,1.87,0.6,278.29,0.0,194256852.0,1652345.0,1579324.0,203238435.0,,,25415.0,,,25299.0,,26.87,,216103.0,,,,25415.0,3.07,8434.0,51827.0,201.16,6.42,0.01,,1.51,1.51,107681288.0,13244798424.0,100.0,13118.92,1.51,27.16,0.2365,36.18,0.0221
2020-11-30,2005521.0,245275218.3,0.57,1.56,0.5,229.5,0.0,191447808.5,1207692.0,1565395.0,147700731.6,,,,1.59,,,,55.17,12935.0,457588.0,,,1.59,,,12935.0,26864.0,148.57,3.22,,,1.1,1.1,108152448.0,13227044390.4,,13302.63,1.1,22.53,0.2043,32.47,0.0183
2020-12-01,2057350.0,252642580.0,0.58,1.55,0.51,234.76,0.0,200330885.2,1183901.0,1631359.0,145383042.8,,100.0,11382.0,0.49,0.01,78683.0,,6.04,4700.0,46958.0,,100.0,0.49,11382.0,9.6,11685.0,17419.0,144.23,2.15,,,1.08,1.08,108386352.0,13309844025.6,,13203.98,1.08,21.65,0.1926,31.53,0.0188
2020-12-02,3063054.0,379052932.5,0.87,2.33,0.76,360.22,0.0,241657886.25,1995204.0,1952791.0,246906495.0,,,234082.0,1.88,,328011.0,,3.04,11982.0,25175.0,,,1.88,234082.0,41.44,602396.0,18561.0,244.05,2.18,,,1.82,1.82,107706992.0,13328740260.0,,13193.94,1.82,20.38,0.162,28.53,0.0279
2020-12-03,2894222.0,358883528.0,0.82,2.22,0.72,340.21,0.0,222867308.0,1902606.0,1797317.0,235923144.0,,,1000.0,0.9,,,,13.2,4549.0,111072.0,,,0.9,1000.0,,17474.0,160023.0,235.01,20.67,,,1.73,1.73,107994040.0,13391260960.0,,13333.19,1.73,21.44,0.1836,32.48,0.0263
2020-12-04,2567958.0,319453975.2,0.73,1.96,0.64,301.35,0.0,209679434.4,1503539.0,1685526.0,187040251.6,,,17712.0,9.08,,,,52.67,70600.0,429183.0,,,9.08,17712.0,,12404.0,182391.0,186.86,22.66,,,1.36,1.36,109034176.0,13563851494.4,,13551.16,1.36,23.99,0.1708,27.33,0.0232
2020-12-07,2571969.0,314423210.25,0.73,1.98,0.64,300.63,0.0,208972071.75,1520578.0,1709383.0,185890660.5,,,68978.0,11.33,,,,6.47,91778.0,51939.0,,,11.33,68978.0,,,67921.0,188.79,8.89,,,1.37,1.37,109295872.0,13361420352.0,,13595.87,1.37,26.92,0.1849,27.02,0.0232
2020-12-08,2708069.0,330384418.0,0.77,2.11,0.68,315.01,0.0,216839140.0,1625035.0,1777370.0,198254270.0,,,136714.0,,,104544.0,,4.1,,32257.0,,,,136714.0,12.81,,36557.0,199.22,4.89,,,1.47,1.47,108641296.0,13254238112.0,,13309.58,1.47,26.0,0.1732,26.18,0.0246
2020-12-09,2550891.0,306106920.0,0.72,2.01,0.64,294.44,0.0,199859040.0,1462258.0,1665492.0,175470960.0,,,,1.71,,,,20.01,14400.0,162777.0,,,1.71,,,,126278.0,178.93,15.55,,,1.33,1.33,108685896.0,13042307520.0,,13283.58,1.33,26.07,0.184,27.78,0.0232
2020-12-10,2764640.0,327471608.0,0.78,2.25,0.69,314.79,0.0,196837722.55,1640007.0,1661779.0,194258829.15,,,,0.06,,,,4.15,3800.0,29364.0,,,0.06,,,443762.0,7513.0,195.24,0.92,29.4,,1.49,1.49,108122896.0,12807157031.2,236649.0,12921.43,1.49,16.7,0.1491,25.95,0.0252
2020-12-11,2872514.0,345276182.8,0.82,2.36,0.72,327.19,0.0,229023310.4,1731666.0,1905352.0,208146253.2,,,273532.0,,,275773.0,,61.97,,522769.0,,,,273532.0,32.83,340896.0,32200.0,205.55,4.13,,,1.58,1.58,108005392.0,12982248118.4,,12829.93,1.58,24.13,0.161,24.96,0.0262
2020-12-14,2666861.0,318156517.3,0.76,2.22,0.67,304.58,0.0,209481494.6,1564428.0,1755922.0,186636260.4,,,71467.0,8.33,,15630.0,,32.83,66800.0,281138.0,,,8.33,71467.0,1.85,42433.0,231860.0,187.82,27.63,,,1.42,1.42,108241408.0,12913199974.4,,12980.07,1.43,25.3,0.1693,26.12,0.0243
2020-12-15,2333126.0,276125462.1,0.66,1.95,0.58,263.43,0.0,209076518.25,1250342.0,1766595.0,147977975.7,,,32406.0,3.49,,,,42.19,30322.0,348774.0,,,3.49,32406.0,,2282.0,19649.0,149.1,2.36,,,1.14,1.14,108462272.0,12836509891.2,,12908.19,1.14,14.85,0.1563,29.2,0.0213
2020-12-16,2937890.0,345789653.0,0.83,2.48,0.73,333.3,0.0,265918433.0,1711873.0,2259290.0,201487452.1,,,123902.0,58.26,,,,5.41,492695.0,45013.0,,,58.26,123902.0,,382642.0,,202.18,,,,1.55,1.55,108393952.0,12757968150.4,,12794.25,1.56,20.38,0.1516,25.97,0.0267
2020-12-17,2674659.0,312266438.25,0.76,2.27,0.67,300.44,0.0,233925437.0,1526064.0,2003644.0,178167972.0,,,,,,,,40.24,,339154.0,,,,,,153345.0,255646.0,178.86,30.55,,,1.38,1.38,108686664.0,12689168022.0,,12734.0,1.39,11.97,0.1312,26.01,0.0243
2020-12-18,2654594.0,305411039.7,0.75,2.27,0.66,295.8,0.0,218622036.75,1497686.0,1900235.0,172308774.3,,,,,,,,9.15,,78378.0,,,,,,50000.0,103409.0,174.0,12.37,,,1.36,1.36,108680304.0,12503668975.2,,12648.84,1.36,11.73,0.1281,26.3,0.0241
2020-12-21,2911754.0,331357605.2,0.83,2.43,0.73,323.36,0.0,245756107.2,1557428.0,2159544.0,177235306.4,,,299868.0,28.24,,37000.0,,30.58,242056.0,257927.0,,,28.24,299868.0,4.21,17801.0,19747.0,178.61,2.39,,,1.42,1.42,108204480.0,12313669824.0,,12421.77,1.42,19.29,0.1474,26.99,0.0265
2020-12-22,2963180.0,341654654.0,0.84,2.62,0.74,328.64,0.0,227197266.4,1667415.0,1970488.0,192252949.5,,,,0.4,,17122.0,,21.64,3000.0,188812.0,,,0.4,,1.95,298799.0,209178.0,190.66,24.42,,,1.51,1.51,108449616.0,12504240724.8,,12388.7,1.52,18.64,0.1361,22.65,0.0269
2020-12-23,1946143.0,231785631.3,0.55,1.84,0.49,226.39,0.0,114962823.3,1507331.0,965263.0,179523122.1,,,137300.0,1.74,,,,39.22,12600.0,343237.0,,,1.74,137300.0,,45853.0,1017825.0,174.97,105.9,,,1.37,1.37,108647176.0,12939878661.6,,12580.31,1.37,15.07,0.145,27.7,0.0177
2020-12-24,1928170.0,228777370.5,0.55,1.86,0.48,228.42,0.0,113009141.7,1502163.0,952458.0,178231639.95,,,,1.4,,,,2.85,11863.0,24768.0,,,1.4,,,19600.0,24668.0,178.9,2.87,,,1.36,1.36,108599040.0,12885276096.0,,12922.74,1.37,15.43,0.1547,29.18,0.0175
2020-12-25,1928170.0,228777370.5,0.55,1.92,0.48,228.66,0.0,113009141.7,1502163.0,952458.0,178231639.95,,,,,,,,,,,,,,,,,,178.54,,,,1.37,1.37,108539760.0,12878242524.0,,12859.14,1.37,15.37,0.1544,29.09,0.0175
2020-12-28,2163923.0,259562563.85,0.61,2.16,0.54,256.5,0.0,114241699.45,1737916.0,952411.0,208463024.2,,,40000.0,,,,,0.01,,47.0,,,,40000.0,,195800.0,47.0,205.91,0.0,,,1.58,1.58,108396848.0,13002201917.6,,12865.89,1.58,13.72,0.189,36.49,0.0196
2020-12-29,2232323.0,268994921.5,0.63,2.27,0.56,267.0,0.0,115609025.5,1787316.0,959411.0,215371578.0,,,,0.87,,,,1.07,7000.0,9000.0,,,0.87,,,58400.0,,213.83,,,,1.62,1.62,108357216.0,13057044528.0,,12986.96,1.62,13.27,0.1964,37.84,0.0203
2020-12-30,2353852.0,280108388.0,0.67,2.49,0.59,282.09,0.0,112182609.0,1925545.0,942711.0,229139855.0,,,314500.0,,,,,21.08,,176271.0,,,,314500.0,,,16700.0,231.39,2.16,,,1.75,1.75,108397456.0,12899297264.0,,13008.25,1.75,12.59,0.279,48.8,0.0213
2020-12-31,2331408.0,270326757.6,0.66,2.52,0.58,277.31,0.0,107171309.55,1925545.0,924289.0,223266942.75,,,,,,,,,,,,,,,,,18422.0,230.26,2.66,,,1.75,1.75,108371560.0,12565682382.0,,12955.52,1.75,12.79,0.2848,49.45,0.0211
2021-01-01,2315337.0,268463325.15,0.66,2.6,0.58,270.2,0.0,107171309.55,1905452.0,924289.0,220937159.4,,,,,,,,2.45,,20093.0,,,,,,,,223.26,,,,1.73,1.73,108382448.0,12566944845.6,,12776.11,1.72,12.73,0.2866,49.56,0.021
2021-01-04,2323329.0,269854663.35,0.66,2.61,0.58,268.67,0.0,107026998.25,1979515.0,921455.0,229920667.25,,,,,,9526.0,,1.47,,11863.0,,,,,1.13,85926.0,12360.0,228.81,1.43,,,1.8,1.8,108020288.0,12546556451.2,,12513.78,1.8,12.77,0.2842,49.37,0.0211
2021-01-05,2451826.0,285392546.4,0.7,2.85,0.61,284.54,0.0,112436696.4,2059491.0,965951.0,239724752.4,,,48301.0,6.45,,,,2.94,55513.0,25325.0,,,6.45,48301.0,,57000.0,11017.0,239.18,1.28,,,1.88,1.88,107752912.0,12542438956.8,,12508.43,1.88,12.09,0.2853,49.78,0.0223
2021-01-06,2968360.0,345220268.0,0.84,3.59,0.74,344.23,0.0,117349607.5,2517118.0,1009025.0,292740823.4,,,610799.0,5.56,,,,34.85,47448.0,300320.0,,,5.56,610799.0,,147148.0,4374.0,291.94,0.51,,,2.3,2.3,107052816.0,12450242500.8,,12432.95,2.29,10.47,0.4279,63.42,0.0271
2021-01-07,3012221.0,348815191.8,0.85,3.72,0.75,350.02,0.0,113392749.6,2483555.0,979212.0,287595669.0,,,105996.0,1.91,,,,17.4,16674.0,151075.0,,,1.91,105996.0,,11516.0,46487.0,288.97,5.38,,,2.27,2.27,107043528.0,12395640542.4,,12445.3,2.27,9.98,0.4352,63.91,0.0275
2021-01-08,2953483.0,343637747.05,0.84,3.79,0.74,342.86,0.0,117355147.65,2478082.0,1008639.0,288324840.7,,,1171.0,5.75,,,,9.07,49427.0,75900.0,,,5.75,1171.0,,69256.0,20000.0,287.91,2.45,,,2.27,2.27,106839360.0,12430759536.0,,12400.87,2.27,10.16,0.4247,63.24,0.027
2021-01-11,2953833.0,344121544.5,0.84,3.94,0.74,345.32,0.0,119830618.5,2458002.0,1028589.0,286357233.0,,,,0.36,,18350.0,,4.45,3000.0,38430.0,,,0.36,,2.12,18350.0,1400.0,287.88,0.15,,,2.26,2.26,106287392.0,12382481168.0,,12419.74,2.27,10.18,0.4173,62.66,0.0272
2021-01-12,2506532.0,291509671.6,0.71,3.32,0.63,290.84,0.0,84853526.7,1977901.0,729609.0,230029886.3,,,,3.86,,,,56.26,32800.0,480101.0,,,3.86,,,,331780.0,229.77,39.05,,,1.81,1.81,107139984.0,12460380139.2,,12447.48,1.81,11.11,0.4826,67.91,0.023
2021-01-13,2472224.0,283069648.0,0.7,3.34,0.62,286.5,0.0,80454684.5,1967693.0,702661.0,225300848.5,,,3200.0,,,3200.0,,27.59,,237548.0,,,,3200.0,0.37,224140.0,30148.0,228.78,3.55,,,1.8,1.8,107302368.0,12286121136.0,,12451.49,1.8,10.0,0.3966,60.93,0.0226
2021-01-14,2614208.0,305731625.6,0.69,3.69,0.61,300.73,0.0,98781232.75,2109677.0,844645.0,246726725.15,,,,17.74,,,,1.09,151326.0,9342.0,,,17.74,,,151326.0,9342.0,242.14,1.09,,,1.93,1.93,107089256.0,12524088489.2,,12301.18,1.93,9.38,0.3559,57.22,0.0239
2021-01-15,2627708.0,301529493.0,0.69,3.74,0.62,306.33,0.0,96923013.75,2123177.0,844645.0,243634560.75,,,,,,,,,,,,,,,,13500.0,,248.77,,,,1.95,1.95,106944568.0,12271889178.0,,12501.58,1.95,9.45,0.3619,57.79,0.0241
2021-01-18,2924802.0,332549987.4,0.77,4.18,0.68,335.21,0.0,103946586.6,2199788.0,914218.0,250115895.6,,,68576.0,4.32,,27173.0,,15.42,42400.0,131283.0,,,4.32,68576.0,3.13,139318.0,,252.59,,,,2.01,2.01,107066464.0,12173456956.8,,12278.49,2.02,10.41,0.3518,56.71,0.0268
2021-01-19,2511618.0,284440738.5,0.66,3.67,0.59,284.53,0.0,83225726.25,1958387.0,734885.0,221787327.75,,,4349.0,0.69,,,,28.18,6300.0,245750.0,,,0.69,4349.0,,,185633.0,221.95,21.62,,,1.79,1.79,107206600.0,12141147450.0,,12155.49,1.79,10.16,0.3944,60.72,0.023
2021-01-20,2012153.0,231196379.7,0.53,2.98,0.47,228.42,0.0,76206735.6,1555679.0,663244.0,178747517.1,,,,5.81,,,,51.79,51202.0,458910.0,,,5.81,,,56202.0,122843.0,176.62,13.87,,,1.42,1.42,107658984.0,12370017261.6,,12227.33,1.42,8.63,0.4185,63.12,0.0184
2021-01-21,2010894.0,225119583.3,0.53,2.97,0.47,230.02,0.0,76353034.6,1574463.0,682028.0,176261132.85,,,66000.0,7.87,,,,5.35,66000.0,47216.0,,,7.87,66000.0,,,47216.0,179.91,5.35,,,1.44,1.44,107816832.0,12070094342.4,,12338.62,1.44,12.02,0.4243,63.14,0.0184
2021-01-22,1934695.0,213880532.25,0.51,2.82,0.45,216.07,0.0,66841735.95,1570264.0,604629.0,173592685.2,,,1200.0,0.12,,,,0.63,1200.0,5399.0,,,0.12,1200.0,,,78599.0,175.15,9.23,,,1.44,1.44,107543992.0,11888988315.6,,12067.88,1.43,12.33,0.4545,65.66,0.0177
2021-01-25,1982300.0,210421145.0,0.52,2.86,0.46,217.84,0.0,69326352.7,1617869.0,653098.0,171736794.35,,,38276.0,4.16,,9577.0,,0.37,38892.0,3195.0,,,4.16,38276.0,1.03,12524.0,,178.54,,,,1.58,1.58,100786760.0,10698514574.0,,11208.39,1.57,11.74,0.4386,64.47,0.0194
2021-01-26,2260597.0,244144476.0,0.6,3.21,0.53,241.39,0.0,64359252.0,1949702.0,595919.0,210567816.0,,,100829.0,0.74,,,,6.97,6000.0,63464.0,,,0.74,100829.0,,294468.0,63179.0,207.24,6.74,,,1.78,1.78,107435248.0,11603006784.0,,11479.42,1.77,11.25,0.5045,69.64,0.0207
2021-01-27,2420224.0,256422732.8,0.64,3.43,0.57,260.75,0.0,59028877.05,1987979.0,557139.0,210626375.05,,,3177.0,7.42,,35757.0,,17.44,70336.0,185673.0,,,7.42,3177.0,3.88,220773.0,144873.0,214.87,16.06,,,1.72,1.72,113448856.0,12019906293.2,,12249.68,1.72,12.47,0.5399,72.03,0.021
2021-01-28,2644653.0,281126613.9,0.7,3.66,0.62,280.2,0.0,92502685.2,2202838.0,870204.0,234161679.4,,,109273.0,38.0,,,,10.32,358065.0,71766.0,,,38.0,109273.0,,177352.0,45000.0,233.1,4.7,,,2.01,2.01,107239520.0,11399560976.0,,11357.2,2.01,16.45,0.4519,64.53,0.0242
2021-01-29,2686993.0,279715971.3,0.71,3.64,0.63,283.82,0.0,98061471.3,2226802.0,941993.0,231810088.2,,,1744.0,3.94,,37000.0,,1.86,36185.0,22096.0,,,3.94,1744.0,3.85,44316.0,1396.0,236.2,0.16,,,2.03,2.03,107565736.0,11197593117.6,,11439.88,2.02,15.21,0.4365,63.59,0.0245
