,AELIS FP Equity_DX_SI_QTY,AELIS FP Equity_DX_SHORT_INTEREST_VALUE,AELIS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AELIS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AELIS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AELIS FP Equity_DX_SI_MV,AELIS FP Equity_DX_DSS,AELIS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AELIS FP Equity_DX_SUPPLY_SI_QTY,AELIS FP Equity_DX_BROKER_SI_QTY,AELIS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AELIS FP Equity_DX_SUPPLY_SI_QTY_INC_x,AELIS FP Equity_DX_BROKER_SI_MV_INC_x,AELIS FP Equity_DX_BROKER_SI_QTY_ADD,AELIS FP Equity_DX_SUPPLY_SI_MV_DEC,AELIS FP Equity_DX_BROKER_SI_QTY_INC,AELIS FP Equity_DX_SUPPLY_SI_QTY_DEC,AELIS FP Equity_DX_BROKER_SI_MV_INC_y,AELIS FP Equity_DX_SUPPLY_SI_QTY_INC_y,AELIS FP Equity_DX_BROKER_SI_MV_ADD,AELIS FP Equity_DX_SUPPLY_SI_QTY_ADD,AELIS FP Equity_DX_BROKER_SI_QTY_DEC,AELIS FP Equity_DX_SUPPLY_SI_MV,AELIS FP Equity_DX_BROKER_SI_MV_DEC,AELIS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AELIS FP Equity_DX_UTILIZATION_QUANTITY,AELIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AELIS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AELIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AELIS FP Equity_DX_ACTIVE_UTILIZATION_MV,AELIS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AELIS FP Equity_DX_BROKER_SI_CON_RATIO,AELIS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AELIS FP Equity_DX_DEMAND_SUPPLY_RATIO,AELIS FP Equity_PX_LAST
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160200.0,0.16,0.0,,0.0,,0.0,13.35
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160200.0,0.16,0.0,,0.0,,0.0,13.35
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160200.0,0.16,0.0,,0.0,,0.0,13.35
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160200.0,0.16,0.0,,0.0,,0.0,13.35
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160800.0,0.16,0.0,,0.0,,0.0,13.4
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12000.0,160200.0,0.16,0.0,,0.0,,0.0,13.35
2023-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2023-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2023-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2023-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2023-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2023-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2023-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2023-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.05
2024-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.15
2024-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.15
2024-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2024-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2024-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45
2024-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4
2024-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4
2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2024-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2024-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2024-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2024-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45
2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45
2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4
2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4
2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45
2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.05
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.95
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2024-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2024-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2024-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2024-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2024-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4
2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7
2024-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6
2024-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6
2024-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7
2024-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2024-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6
2024-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6
2024-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5
2024-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5
2024-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5
2024-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4
2024-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5
2024-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4
2024-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5
2024-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4
2024-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2024-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95
2024-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2024-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2024-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2024-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25
2024-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34
2024-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38
2024-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8
2024-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15
2024-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15
2024-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3
2024-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
2024-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2
2024-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2
2024-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78
2024-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68
2024-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54
2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2024-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2024-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2024-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14
2024-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12
2024-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12
2024-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08
2024-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88
2024-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2024-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2024-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9
2024-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96
2024-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96
2024-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6
2024-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2024-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52
2024-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
2024-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6
2024-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6
2024-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
2024-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48
2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48
2024-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48
2024-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
2024-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32
2024-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08
2024-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06
2024-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98
2024-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98
2024-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98
2024-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2024-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2024-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94
2024-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8
2024-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96
2024-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82
2024-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88
2024-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86
2024-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86
2024-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9
2024-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2024-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68
2024-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66
2024-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2024-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66
2024-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54
2024-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58
2024-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4
2024-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2
2024-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2024-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18
2024-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12
2024-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18
2024-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2024-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08
2024-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99
2024-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2024-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2024-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400.0,856.0,0.0,0.0,,0.0,,0.0,2.14
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,400.0,856.0,0.0,0.0,,0.0,,0.0,2.14
2025-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
2025-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04
2025-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93
2025-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94
2025-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93
