,MTD FP Equity_DX_SI_QTY,MTD FP Equity_DX_SHORT_INTEREST_VALUE,MTD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTD FP Equity_DX_SI_MV,MTD FP Equity_DX_DSS,MTD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTD FP Equity_DX_SUPPLY_SI_QTY,MTD FP Equity_DX_BROKER_SI_QTY,MTD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTD FP Equity_DX_BROKER_SI_MV_NEW_x,MTD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MTD FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTD FP Equity_DX_BROKER_SI_MV_INC_x,MTD FP Equity_DX_SUPPLY_SI_MV_NEW,MTD FP Equity_DX_BROKER_SI_QTY_ADD,MTD FP Equity_DX_BROKER_SI_QTY_NEW,MTD FP Equity_DX_SUPPLY_SI_MV_DEC,MTD FP Equity_DX_BROKER_SI_QTY_INC,MTD FP Equity_DX_SUPPLY_SI_QTY_DEC,MTD FP Equity_DX_BROKER_SI_MV_NEW_y,MTD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MTD FP Equity_DX_BROKER_SI_MV_INC_y,MTD FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTD FP Equity_DX_BROKER_SI_MV_ADD,MTD FP Equity_DX_SUPPLY_SI_QTY_ADD,MTD FP Equity_DX_BROKER_SI_QTY_DEC,MTD FP Equity_DX_SUPPLY_SI_MV,MTD FP Equity_DX_BROKER_SI_MV_DEC,MTD FP Equity_DX_SUPPLY_SI_MV_RMV,MTD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTD FP Equity_DX_UTILIZATION_QUANTITY,MTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTD FP Equity_DX_ACTIVE_UTILIZATION_MV,MTD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTD FP Equity_DX_BROKER_SI_CON_RATIO,MTD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTD FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-06-25,21929.0,3550743.68,6.56,0.23,3.56,,184103.04,21177.0,1137.0,3428979.84,,,,,,,,1.03,,6343.0,,,,,,,,3.43,,,21.04,16.91,79464.0,12866810.88,,12.89,21.04,,1.0,100.0,0.1751
2024-06-26,21870.0,3527412.3,6.61,0.23,3.54,,183386.73,21118.0,1137.0,3406122.22,,,,,,,,0.02,,59.0,,,,,,,,3.42,,,20.98,17.45,79523.0,12826264.67,,12.87,20.99,,1.0,100.0,0.1807
2024-06-27,21870.0,3524350.5,6.38,0.23,3.51,,183227.55,21118.0,1137.0,3403165.7,,,,,,,,,,,,,,,,,,3.39,,,20.31,16.98,82843.0,13350149.45,,13.3,20.31,,1.0,100.0,0.1758
2024-06-28,21094.0,3394235.54,5.96,0.22,3.39,,182954.67,20342.0,1137.0,3273231.22,,,,,,,,0.12,,776.0,,,,,,,,3.27,,,19.53,16.33,83819.0,13487315.29,,13.49,19.52,,1.0,100.0,0.1693
2024-07-01,2200.0,351868.0,0.61,0.02,0.35,,181851.78,1448.0,1137.0,231593.12,,,,,,,,3.04,,18894.0,,,,,,,,0.23,,,1.39,1.16,102713.0,16427917.22,,16.52,1.39,,1.0,100.0,0.0177
2024-07-02,2200.0,352220.0,0.6,0.02,0.35,,182033.7,1448.0,1137.0,231824.8,,,,,,,,,,,,,,,,,,0.23,,,1.39,1.16,102713.0,16444351.3,,16.36,1.39,,1.0,100.0,0.0177
2024-07-03,2126.0,342009.62,0.59,0.02,0.34,,182909.19,1374.0,1137.0,221035.38,,,,,,,,0.01,,74.0,,,,,,,,0.22,,,1.32,1.1,102787.0,16535344.69,,16.42,1.32,,1.0,100.0,0.0171
2024-07-04,2126.0,341605.68,0.55,0.02,0.34,,182693.16,1374.0,1137.0,220774.32,,,,,,,,,,,,,,,,,,0.22,,,1.32,1.1,102787.0,16515815.16,,16.51,1.32,,1.0,100.0,0.0171
2024-07-05,2083.0,336196.2,0.52,0.02,0.34,,183511.8,1331.0,1137.0,214823.4,,,,,,,,0.01,,43.0,,,,,,,,0.21,,,1.28,1.07,102830.0,16596762.0,,16.55,1.28,,1.0,100.0,0.0167
2024-07-08,2056.0,332804.72,0.5,0.02,0.33,,184046.19,1304.0,1137.0,211078.48,,,,,,,,0.0,,27.0,,,,,,,,0.21,,,1.25,1.05,102857.0,16649462.59,,16.62,1.25,,1.0,100.0,0.0165
2024-07-09,2030.0,326931.5,0.49,0.02,0.33,,183113.85,1278.0,1137.0,205821.9,,,,,,,,0.0,,26.0,,,,,,,,0.21,,,1.23,1.03,102883.0,16569307.15,,16.62,1.23,,1.0,100.0,0.0163
2024-07-10,2030.0,328839.7,0.49,0.02,0.33,,184182.63,1278.0,1137.0,207023.22,,,,,,,,,,,,,,,,,,0.21,,,1.23,1.03,102883.0,16666017.17,,16.52,1.23,,1.0,100.0,0.0163
2024-07-11,2030.0,330626.1,0.49,0.02,0.33,,185183.19,1278.0,1137.0,208147.86,,,,,,,,,,,,,,,,,,0.21,,,1.23,1.03,102883.0,16756554.21,,16.63,1.23,,1.0,100.0,0.0163
2024-07-12,1613.0,262306.06,0.52,0.02,0.26,,184898.94,861.0,1137.0,140015.82,,,,,,,,0.07,,417.0,,,,,,,,0.14,,,0.83,0.69,103300.0,16798646.0,,16.85,0.83,,1.0,100.0,0.0129
2024-07-15,1511.0,246323.22,0.49,0.02,0.25,,185353.74,759.0,1137.0,123732.18,,,,,,,,0.02,,102.0,,,,,,,,0.12,,,0.73,0.61,103402.0,16856594.04,,16.8,0.73,,1.0,100.0,0.0121
2024-07-16,1381.0,225765.88,0.43,0.01,0.22,,185876.76,629.0,1137.0,102828.92,,,,,,,,0.02,,130.0,,,,,,,,0.1,,,0.6,0.5,103532.0,16925411.36,,16.83,0.6,,1.0,100.0,0.0111
2024-07-17,1184.0,193643.2,0.36,0.01,0.19,,185956.35,432.0,1137.0,70653.6,,,,,,,,0.03,,197.0,,,,,,,,0.07,,,0.41,0.35,103729.0,16964877.95,,17.03,0.41,,1.0,100.0,0.0095
2024-07-18,1184.0,193820.8,0.35,0.01,0.19,,186126.9,432.0,1137.0,70718.4,,,,,,,,,,,,,,,,,,0.07,,,100.0,0.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095
2024-07-19,1184.0,192920.96,0.33,0.01,0.19,,185262.78,432.0,1137.0,70390.08,,,,,,,,,,,,,,,,,,0.07,,,100.0,0.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0095
2024-07-22,1137.0,185149.08,0.33,0.01,0.19,,185149.08,385.0,1137.0,62693.4,,,,,,,,0.01,,47.0,,,,,,,,0.06,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0091
2024-07-23,1137.0,185581.14,0.32,0.01,0.19,,185581.14,385.0,1137.0,62839.7,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0091
2024-07-24,1137.0,185285.52,0.3,0.01,0.19,,185285.52,385.0,1137.0,62739.6,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0091
2024-07-25,3937.0,643463.28,1.03,0.04,0.64,,414647.28,1785.0,2537.0,291740.4,,,,,,1400.0,,,,,,,,,0.23,1400.0,,0.29,,,1.71,1.43,102776.0,16797709.44,,16.72,1.71,38.78,0.5252,61.22,0.0315
2024-07-26,2937.0,480316.98,0.74,0.03,0.48,,251360.98,1785.0,1537.0,291918.9,,,,,,,,,,,,,,,,,1000.0,0.29,0.16,,1.71,1.43,102776.0,16807987.04,,16.87,1.71,41.29,0.5152,58.71,0.0235
2024-07-29,1137.0,186797.73,0.3,0.01,0.19,,186797.73,385.0,1137.0,63251.65,,,,,,,,0.23,,1400.0,,,,,,,400.0,0.06,0.07,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0091
2024-07-30,1137.0,186797.73,0.29,0.01,0.19,,186797.73,385.0,1137.0,63251.65,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0091
2024-07-31,2737.0,451906.07,0.71,0.03,0.45,,319818.07,1185.0,1937.0,195655.35,,,,,,800.0,,,,,,,,,0.13,800.0,,0.2,,,1.14,0.95,102976.0,17002367.36,,16.98,1.14,41.18,0.5156,58.82,0.0219
2024-08-01,29337.0,4849699.47,6.76,0.3,4.79,,2518828.47,14485.0,15237.0,2394515.35,,,6200.0,,,13300.0,,,,,,,,6200.0,2.17,7100.0,,2.36,,,13.02,10.99,96776.0,15998040.56,,15.79,13.02,27.75,0.485,63.57,0.2225
2024-08-02,31837.0,5278574.6,7.47,0.33,5.25,,2144954.6,19285.0,12937.0,3197453.0,,,4800.0,,,,,,,,,,,4800.0,,,2300.0,3.18,0.36,,17.33,14.61,91976.0,15249620.8,,15.14,17.34,30.93,0.453,59.37,0.2411
2024-08-05,12337.0,2040663.17,3.03,0.13,2.05,,1114367.17,5985.0,6737.0,989978.85,,,,,,,,2.19,,13300.0,,,,,,,6200.0,1.0,1.03,,5.75,4.8,98176.0,16239292.16,,16.33,5.75,16.84,0.5505,71.28,0.0989
2024-08-06,2737.0,453301.94,0.63,0.03,0.45,,320805.94,1185.0,1937.0,196259.7,,,,,,,,0.8,,4800.0,,,,,,,4800.0,0.2,0.8,,1.08,0.91,108976.0,18048605.12,,18.03,1.08,41.27,0.5152,58.73,0.0209
2024-08-07,1137.0,187457.19,0.24,0.01,0.19,,187457.19,385.0,1137.0,63474.95,,,,,,,,0.13,,800.0,,,,,,,800.0,0.06,0.13,,100.0,0.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0087
2024-08-08,1137.0,187593.63,0.22,0.01,0.19,,187593.63,385.0,1137.0,63521.15,,,,,,,,,,,,,,,,,,0.06,,,100.0,0.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0088
2024-08-09,408.0,67585.2,0.08,0.0,0.07,,67585.2,392.0,408.0,64934.8,,,,,,7.0,,,,,,,,,0.0,7.0,736.0,0.06,0.12,,100.0,0.31,0.0,0.0,,0.0,100.0,1.71,0.9664,98.29,0.0032
2024-08-12,1493.0,247345.31,0.28,0.02,0.25,,183562.36,1092.0,1108.0,180911.64,,,,0.12,,,,,700.0,,,,0.12,,,700.0,,0.18,,,6.46,0.85,15809.0,2619077.03,,2.6,6.46,47.37,0.5014,52.63,0.0117
2024-08-13,707.0,117595.31,0.13,0.01,0.12,,117595.31,707.0,707.0,117595.31,,,,,,,,0.06,,385.0,,,,,,,401.0,0.12,0.07,,4.28,0.55,15809.0,2629510.97,,2.61,4.28,,1.0,100.0,0.0055
2024-08-14,700.0,116550.0,0.13,0.01,0.12,,116550.0,700.0,700.0,116550.0,,,,,,,,0.0,,7.0,,,,,,,7.0,0.12,0.0,,4.24,0.55,15809.0,2632198.5,,2.64,4.24,,1.0,100.0,0.0055
2024-08-15,700.0,115773.0,0.13,0.01,0.12,,115773.0,700.0,700.0,115773.0,,,,,,,,,,,,,,,,,,0.12,,,4.24,0.55,15809.0,2614650.51,,2.62,4.24,,1.0,100.0,0.0055
2024-08-16,700.0,115836.0,0.13,0.01,0.12,,115836.0,700.0,700.0,115836.0,,,,,,,,,,,,,,,,,,0.12,,,4.24,0.55,15809.0,2616073.32,,2.62,4.24,,1.0,100.0,0.0055
2024-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.12,,700.0,,,,,,,700.0,0.0,0.11,,0.0,0.0,127860.0,21171058.8,,20.84,0.0,,0.0,100.0,0.0
2024-08-20,28200.0,4684302.0,5.51,0.29,4.66,,2342151.0,14100.0,14100.0,2342151.0,,,,,,14100.0,,,,,,,,,2.33,14100.0,,2.33,,,100.0,10.94,0.0,0.0,,0.0,100.0,46.44,0.5025,53.56,0.2188
2024-08-21,26200.0,4357584.0,5.12,0.27,4.36,,2178792.0,13100.0,13100.0,2178792.0,,,,,,,,0.17,,1000.0,,,,,,,1000.0,2.18,0.15,,100.0,10.25,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.2049
2024-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,2.17,,13100.0,,,,,,,13100.0,0.0,2.17,,0.0,0.0,127860.0,21213252.6,,20.78,0.0,,0.0,100.0,0.0
2024-08-23,1400.0,232694.0,0.27,0.01,0.23,,116347.0,700.0,700.0,116347.0,,,,,,700.0,,,,,,,,,0.12,700.0,,0.12,,,0.64,0.55,108886.0,18097942.06,,18.11,0.64,,1.0,100.0,0.0109
2024-08-26,2500.0,414975.0,0.49,0.03,0.42,,298782.0,700.0,1800.0,116193.0,,,,,,1100.0,,,,,,,,,0.18,,,0.12,,,0.64,0.55,108886.0,18073987.14,,18.08,0.64,38.88,0.5247,61.12,0.0196
2024-08-27,1100.0,181808.0,0.22,0.01,0.18,,181808.0,0.0,1100.0,0.0,,,,,,,,0.12,,700.0,,,,,,,700.0,0.0,0.12,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0086
2024-08-28,12100.0,2003397.0,2.35,0.13,2.01,,1092762.0,5500.0,6600.0,910635.0,,,,0.91,,,,,5500.0,,,,0.91,,,5500.0,,0.91,,,4.97,4.27,105086.0,17399089.02,,17.45,4.97,,1.0,100.0,0.0939
2024-08-29,10100.0,1670944.0,1.46,0.1,1.68,,926464.0,4500.0,5600.0,744480.0,,,,,,,,0.17,,1000.0,,,,,,,1000.0,0.75,0.17,,4.11,3.52,105086.0,17385427.84,,17.44,4.11,,1.0,100.0,0.079
2024-08-30,1100.0,181885.0,0.15,0.01,0.18,,181885.0,0.0,1100.0,0.0,,,,,,,,0.75,,4500.0,,,,,,,4500.0,0.0,0.75,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0086
2024-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1100.0,0.0,0.18,,0.0,0.0,127860.0,21080278.2,,21.01,0.0,,0.0,,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,127860.0,21155715.6,,20.9,0.0,,0.0,,0.0
2024-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,127799.0,21259363.65,,20.91,0.0,,0.0,,0.0
2024-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,127799.0,21301537.32,,21.04,0.0,,0.0,,0.0
2024-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,127816.0,21326099.6,,21.09,0.0,,0.0,,0.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,127816.0,21358053.6,,21.0,0.0,,0.0,,0.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,127816.0,21401511.04,,21.01,0.0,,0.0,,0.0
2024-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,127816.0,21474366.16,,20.86,0.0,,0.0,,0.0
2024-09-12,23800.0,3988880.0,3.34,0.26,3.99,,1994440.0,11900.0,11900.0,1994440.0,,,,,,11900.0,,,,,,,,,2.0,11900.0,,2.0,,,66.82,9.22,5909.0,990348.4,,0.99,66.82,44.53,0.506,55.47,0.1843
2024-09-13,26400.0,4426224.0,3.49,0.29,4.41,,2213112.0,13200.0,13200.0,2213112.0,,,,0.1,,700.0,,,600.0,,,,0.1,,0.12,1300.0,,2.2,,,10.36,10.22,114195.0,19145933.7,,19.05,10.37,42.23,0.4814,54.98,0.2045
2024-09-16,5200.0,873392.0,0.69,0.06,0.87,,436696.0,2600.0,2600.0,436696.0,,,,,,,,1.77,,10600.0,,,,,,,10600.0,0.44,1.77,,2.34,2.01,108286.0,18187716.56,,18.17,2.34,17.95,0.7055,82.05,0.0403
2024-09-17,1400.0,234892.0,0.2,0.02,0.24,,117446.0,700.0,700.0,117446.0,,,,,,,,0.32,,1900.0,,,,,,,1900.0,0.12,0.32,,0.64,0.55,108886.0,18268893.08,,18.31,0.64,35.1,1.0,100.0,0.011
2024-09-18,1400.0,233772.0,0.21,0.02,0.23,,116886.0,700.0,700.0,116886.0,,,,,,,,,,,,,,,,,,0.12,,,0.64,0.55,108886.0,18181784.28,,18.2,0.64,,1.0,100.0,0.011
2024-09-19,14500.0,2422660.0,2.36,0.16,2.42,,116956.0,13800.0,700.0,2305704.0,,,,,,,,,,,,,,,,13100.0,,2.31,,,11.25,10.8,108886.0,18192672.88,,18.19,11.25,5.07,0.9037,94.93,0.1134
2024-09-20,1400.0,233660.0,0.23,0.02,0.24,,116830.0,700.0,700.0,116830.0,,,,,,,,2.2,,13100.0,,,,,,,,0.12,,,0.64,0.55,108886.0,18173073.4,,18.29,0.64,5.07,1.0,100.0,0.011
2024-09-23,5600.0,937496.0,0.96,0.06,0.93,,468748.0,2800.0,2800.0,468748.0,,,600.0,,,2100.0,,,,,,,,600.0,0.35,1500.0,,0.46,,,2.52,2.17,108286.0,18128159.26,,17.95,2.52,16.28,0.7274,83.72,0.0433
2024-09-24,5600.0,939792.0,0.96,0.06,0.94,,469896.0,2800.0,2800.0,469896.0,,,,,,,,,,,,,,,,,,0.47,,,2.52,2.17,108286.0,18172556.52,,18.19,2.52,16.28,0.7274,83.72,0.0433
2024-09-25,5600.0,936432.0,1.01,0.06,0.94,,468216.0,2800.0,2800.0,468216.0,,,,,,,,,,,,,,,,,,0.47,,,2.52,2.17,108286.0,18107584.92,,18.12,2.52,16.28,0.7274,83.72,0.0433
2024-09-26,17800.0,2983814.0,3.28,0.2,2.98,,1491907.0,8900.0,8900.0,1491907.0,,,6100.0,1.02,,,,,6100.0,,,,1.02,6100.0,,,,1.49,,,8.01,6.88,102186.0,17129439.18,,17.11,8.01,6.73,0.8744,93.27,0.1376
2024-09-27,13600.0,2285480.0,2.39,0.15,2.29,,1142740.0,6800.0,6800.0,1142740.0,,,,,,,,0.35,,2100.0,,,,,,,2100.0,1.14,0.35,,6.21,5.26,102786.0,17273187.3,,17.26,6.22,10.29,0.8153,89.71,0.1052
2024-09-30,1400.0,235284.0,0.24,0.02,0.24,,117642.0,700.0,700.0,117642.0,,,,,,,,1.03,,6100.0,,,,,,,6100.0,0.12,1.03,,0.64,0.54,108386.0,18215351.16,,18.32,0.64,,1.0,100.0,0.0109
2024-10-01,28800.0,4871232.0,4.76,0.32,4.85,,2435616.0,14400.0,14400.0,2435616.0,,,12200.0,,,13700.0,,,,,,,,12200.0,2.31,1500.0,,2.43,,,13.02,11.18,96186.0,16268900.04,,16.21,13.02,4.4,0.9158,95.6,0.2236
2024-10-02,68800.0,11597616.0,11.05,0.75,11.67,,5798808.0,34400.0,34400.0,5798808.0,,,20000.0,,,20000.0,,,,,,,,20000.0,3.4,,,5.83,,,31.11,26.7,76186.0,12842674.02,,12.9,31.14,42.29,0.4902,55.77,0.5341
2024-10-03,41400.0,6954372.0,6.62,0.44,7.03,,3477186.0,20700.0,20700.0,3477186.0,,,,,,,,2.35,,13700.0,,,,,,,13700.0,3.51,2.33,,18.98,16.26,88386.0,14847080.28,,14.98,19.0,3.38,0.9347,96.62,0.3252
2024-10-04,41400.0,6922494.0,6.75,0.38,6.99,,3461247.0,20700.0,20700.0,3461247.0,,,,,,,,,,,,,,,,,,3.49,,,18.92,16.22,88693.0,14830356.53,,14.88,19.02,3.36,0.935,96.64,0.3244
2024-10-07,12200.0,2034472.0,1.99,0.11,2.04,,1017236.0,6100.0,6100.0,1017236.0,,,,,,3400.0,,2.73,,16100.0,,,,,0.57,1500.0,18000.0,1.02,3.04,,5.5,4.72,104793.0,17475280.68,,17.52,5.5,26.35,0.4931,64.43,0.0945
2024-10-08,9200.0,1534744.0,1.49,0.08,1.54,,767372.0,4600.0,4600.0,767372.0,,,,,,,,0.25,,1500.0,,,,,,,1500.0,0.77,0.25,,4.21,3.6,104793.0,17481568.26,,17.54,4.21,41.34,0.3827,43.44,0.0721
2024-10-09,19500.0,3250650.0,3.2,0.17,3.26,,1300260.0,11700.0,7800.0,1950390.0,,,5700.0,0.87,,,,,5200.0,,,,0.87,5700.0,,1400.0,2000.0,1.95,0.33,,10.56,9.07,99093.0,16518803.1,,16.54,10.57,7.61,0.8593,92.39,0.1511
2024-10-10,12800.0,2136064.0,3.0,0.11,2.14,,1068032.0,6400.0,6400.0,1068032.0,,,,,,,,0.89,,5300.0,,,,,,,1400.0,1.07,0.23,,5.85,4.96,102993.0,17187471.84,,17.18,5.85,10.93,0.8053,89.07,0.0992
2024-10-11,12800.0,2131712.0,3.49,0.11,2.15,,1065856.0,6400.0,6400.0,1065856.0,,,,,,,,,,,,,,,,,,1.07,,,5.85,4.96,102993.0,17152454.22,,17.25,5.86,10.94,0.8052,89.06,0.0992
2024-10-14,20000.0,3332200.0,5.41,0.18,3.34,,1666100.0,10000.0,10000.0,1666100.0,,,,0.6,,,,,3600.0,,,,0.6,,,3600.0,,1.67,,,7.94,7.84,115902.0,19310432.22,,19.33,7.94,26.47,0.5404,68.38,0.1567
2024-10-15,27400.0,4590596.0,7.29,0.24,4.59,,2295298.0,13700.0,13700.0,2295298.0,,,2100.0,0.63,,,,,3700.0,,,,0.63,2100.0,,1600.0,,2.29,,,10.72,10.58,114102.0,19116649.08,,19.07,10.72,18.98,0.6354,77.33,0.2115
2024-10-16,4329.0,728051.22,1.14,0.04,0.73,,353178.0,2229.0,2100.0,374873.22,,,,,,,,1.94,,11600.0,,,,,,129.0,11600.0,0.37,1.95,,2.03,1.74,107593.0,18094990.74,,18.07,2.03,5.76,0.8915,94.24,0.0338
2024-10-17,4329.0,727878.06,1.15,0.04,0.73,,353094.0,2229.0,2100.0,374784.06,,,,,,,,,,,,,,,,,,0.37,,,2.03,1.74,107593.0,18090687.02,,18.04,2.03,5.81,0.8905,94.19,0.0338
2024-10-18,10800.0,1820880.0,2.72,0.1,1.83,,910440.0,5400.0,5400.0,910440.0,,,1700.0,0.56,,,,0.02,3300.0,129.0,,,0.56,1700.0,,1600.0,,0.91,,,4.85,4.21,105893.0,17853559.8,,17.88,4.86,,1.0,100.0,0.0841
2024-10-21,4900.0,818398.0,1.31,0.04,0.82,,267232.0,3300.0,1600.0,551166.0,,,,,,,,0.36,,2100.0,,,,,,,3800.0,0.56,0.65,,2.97,2.57,107993.0,18036990.86,,18.24,2.96,,1.0,100.0,0.0382
2024-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.56,,3300.0,,,,,,,1600.0,0.0,0.27,,0.0,0.0,126809.0,21128915.58,,21.22,0.0,,0.0,,0.0
2024-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,126809.0,21153009.29,,21.06,0.0,,0.0,,0.0
2024-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,128139.0,21467126.67,,21.43,0.0,,0.0,,0.0
2024-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,128139.0,21390243.27,,21.34,0.0,,0.0,,0.0
2024-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,128139.0,21432529.14,,21.35,0.0,,0.0,,0.0
2024-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,128139.0,21315922.65,,21.31,0.0,,0.0,,0.0
2024-10-30,1400.0,231938.0,0.23,0.01,0.23,,115969.0,700.0,700.0,115969.0,,,,,,700.0,,,,,,,,,0.12,700.0,,0.12,,,0.64,0.55,109223.0,18094974.41,,18.14,0.64,,1.0,100.0,0.0109
2024-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.12,,700.0,,,,,,,700.0,0.0,0.12,,0.0,0.0,128139.0,21186502.26,,21.2,0.0,,0.0,,0.0
2024-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,128139.0,21194190.6,,21.11,0.0,,0.0,,0.0
2024-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,122539.0,20296134.57,,20.56,0.0,,0.0,,0.0
2024-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,122539.0,20254471.31,,20.63,0.0,,0.0,,0.0
2024-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,122539.0,20261823.65,,20.17,0.0,,0.0,,0.0
2024-11-07,9400.0,1550530.0,0.8,0.09,1.57,,775265.0,4700.0,4700.0,775265.0,,,,,,4700.0,,,,,,,,,0.78,4700.0,,0.78,,,4.39,3.75,102423.0,16894673.85,,17.08,4.39,,1.0,100.0,0.075
2024-11-08,6500.0,1076985.0,0.56,0.08,1.08,,298242.0,4700.0,1800.0,778743.0,,,,,,,,,,,,,,,,,2900.0,0.78,0.49,,4.39,3.75,102423.0,16970466.87,,17.01,4.39,,1.0,100.0,0.0519
2024-11-11,1600.0,266288.0,0.14,0.02,0.27,,133144.0,800.0,800.0,133144.0,,,,,,800.0,,0.65,,3900.0,,,,,0.13,,1800.0,0.13,0.3,,0.76,0.65,104523.0,17395762.89,,17.37,0.76,,1.0,100.0,0.013
2024-11-12,1600.0,265504.0,0.14,0.02,0.27,,132752.0,800.0,800.0,132752.0,,,,,,,,,,,,,,,,,,0.13,,,0.76,0.65,104523.0,17344546.62,,17.51,0.76,,1.0,100.0,0.013
2024-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.13,,800.0,,,,,,,800.0,0.0,0.13,,0.0,0.0,122859.0,20388451.05,,20.43,0.0,,0.0,,0.0
2024-11-14,19338.0,3219777.0,1.63,0.24,3.21,,672327.0,15300.0,4038.0,2547450.0,,,,,,4038.0,,,,,,,,,0.67,15300.0,,2.54,,,79.98,12.23,3829.0,637528.5,,0.63,79.99,32.32,0.5625,67.68,0.1546
2024-11-15,12100.0,2015860.0,1.01,0.15,2.01,,2015860.0,0.0,12100.0,0.0,,,,1.34,,,,2.52,8062.0,15300.0,,,1.34,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.28,1.0,100.0,0.1103
