,EEMU FP Equity_DX_SI_QTY,EEMU FP Equity_DX_SHORT_INTEREST_VALUE,EEMU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EEMU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EEMU FP Equity_DX_SI_MV,EEMU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EEMU FP Equity_DX_SUPPLY_SI_QTY,EEMU FP Equity_DX_BROKER_SI_QTY,EEMU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EEMU FP Equity_DX_SUPPLY_SI_QTY_INC_x,EEMU FP Equity_DX_BROKER_SI_MV_INC_x,EEMU FP Equity_DX_BROKER_SI_QTY_ADD,EEMU FP Equity_DX_SUPPLY_SI_MV_DEC,EEMU FP Equity_DX_BROKER_SI_QTY_INC,EEMU FP Equity_DX_SUPPLY_SI_QTY_DEC,EEMU FP Equity_DX_BROKER_SI_MV_INC_y,EEMU FP Equity_DX_SUPPLY_SI_QTY_INC_y,EEMU FP Equity_DX_BROKER_SI_MV_ADD,EEMU FP Equity_DX_SUPPLY_SI_QTY_ADD,EEMU FP Equity_DX_BROKER_SI_QTY_DEC,EEMU FP Equity_DX_SUPPLY_SI_MV,EEMU FP Equity_DX_BROKER_SI_MV_DEC,EEMU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EEMU FP Equity_DX_UTILIZATION_QUANTITY,EEMU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EEMU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EEMU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EEMU FP Equity_DX_ACTIVE_UTILIZATION_MV,EEMU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EEMU FP Equity_DX_BROKER_SI_CON_RATIO,EEMU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EEMU FP Equity_DX_DEMAND_SUPPLY_RATIO,EEMU FP Equity_PX_LAST
2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.565
2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.499
2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.517
2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.323
2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.169
2020-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.189
2020-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.567
2020-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.521
2020-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.626
2020-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.531
2020-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.559
2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.741
2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.872
2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.967
2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.09
2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.96
2020-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.111
2020-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.256
2020-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.542
2020-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.533
2020-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.815
2020-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.769
2020-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.635
2020-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.572
2020-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.159
2020-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2020-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.162
2020-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.449
2020-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.507
2020-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.459
2020-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.492
2020-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.437
2020-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.588
2020-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.297
2020-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.369
2020-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.334
2020-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.397
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.41
2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.412
2020-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.641
2020-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.576
2020-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.732
2020-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.686
2020-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.571
2020-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.515
2020-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.596
2020-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.737
2020-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.658
2020-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.795
2020-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.781
2020-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.77
2020-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.852
2020-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89
2020-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.816
2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.825
2020-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.636
2020-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.621
2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.619
2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.646
2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.361
2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.294
2020-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.468
2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.475
2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.533
2020-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.472
2020-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.504
2020-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.521
2020-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.715
2020-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.837
2020-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.76
2020-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.644
2020-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.664
2020-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.615
2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.676
2020-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.558
2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.534
2020-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.722
2020-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.724
2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.733
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.694
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.597
2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.604
2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.764
2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.644
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.534
2020-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.688
2020-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.566
2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.73
2020-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.709
2020-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.704
2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.715
2020-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.758
2020-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.789
2020-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.755
2020-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.654
2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.305
2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.322
2020-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.362
2020-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.245
2020-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.495
2020-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.467
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.419
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.45
2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.446
2020-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.552
2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.599
2020-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.593
2020-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.672
2020-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.712
2020-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.783
2020-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.723
2020-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.726
2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.527
2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.658
2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.712
2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.628
2020-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.472
2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.468
2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.54
2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.316
2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.199
2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.897
2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.886
2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89
2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.047
2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.274
2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.45
2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.585
2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55
2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.064
2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.172
2020-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.244
2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.16
2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.18
2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.304
2020-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.292
2020-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.348
2020-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.268
2020-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.312
2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.306
2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.44
2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.454
2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.46
2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.522
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.416
2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.502
2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.492
2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.478
2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.55
2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.514
2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.516
2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.522
2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.482
2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4
2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.452
2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.508
2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.578
2020-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.612
2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.59
2020-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.326
2020-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.47
2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.578
2020-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.594
2020-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.684
2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.714
2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.664
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.608
2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7
2021-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.658
2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.812
2021-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.864
2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.936
2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.852
2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.846
2021-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.872
2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.936
2021-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.802
2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.822
2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.792
2021-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.882
2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.882
2021-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.808
2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.682
2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.768
2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.612
2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.674
2021-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.488
2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.63
2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.796
2021-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.856
2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.942
2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.98
2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.998
2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.972
2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.952
2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.006
2021-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.066
2021-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.164
2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.146
2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.062
2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.992
2021-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.084
2021-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.028
2021-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.982
2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.028
2021-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.006
2021-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.854
2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.038
2021-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.044
2021-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.06
2021-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.022
2021-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.922
2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.174
2021-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.252
2021-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.322
2021-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4
2021-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.374
2021-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.356
2021-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.424
2021-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.418
2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.468
2021-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.378
2021-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.376
2021-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.342
2021-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.344
2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.336
2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.454
2021-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.478
2021-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.59
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.558
2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.676
2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.71
2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7
2021-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.758
2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.764
2021-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72
2021-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.754
2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.778
2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.814
2021-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.916
2021-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.904
2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.684
2021-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.774
2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.89
2021-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.878
2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.924
2021-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.916
2021-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.942
2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.884
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.834
2021-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.924
2021-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.704
2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.944
2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.96
2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.062
2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.056
2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.842
2021-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.848
2021-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.854
2021-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.038
2021-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.022
2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.06
2021-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.852
2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.02
2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.084
2021-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.138
2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.128
2021-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.122
2021-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.146
2021-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.226
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.14
2021-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.236
2021-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.282
2021-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.278
2021-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3
2021-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.346
2021-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34
2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.352
2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.334
2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.422
2021-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.436
2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.468
2021-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.498
2021-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.504
2021-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.29
2021-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.364
2021-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.392
2021-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.276
2021-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.438
2021-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.46
2021-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.376
2021-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.42
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.276
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.362
2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.368
2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.39
2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.326
2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.408
2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.192
2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.384
