,ALTHO FP Equity_DX_SI_QTY,ALTHO FP Equity_DX_SHORT_INTEREST_VALUE,ALTHO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTHO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTHO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTHO FP Equity_DX_SI_MV,ALTHO FP Equity_DX_DSS,ALTHO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTHO FP Equity_DX_SUPPLY_SI_QTY,ALTHO FP Equity_DX_BROKER_SI_QTY,ALTHO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTHO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALTHO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTHO FP Equity_DX_BROKER_SI_MV_INC_x,ALTHO FP Equity_DX_SUPPLY_SI_MV_NEW,ALTHO FP Equity_DX_BROKER_SI_QTY_ADD,ALTHO FP Equity_DX_SUPPLY_SI_MV_DEC,ALTHO FP Equity_DX_BROKER_SI_QTY_INC,ALTHO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTHO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALTHO FP Equity_DX_BROKER_SI_MV_INC_y,ALTHO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTHO FP Equity_DX_BROKER_SI_MV_ADD,ALTHO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTHO FP Equity_DX_BROKER_SI_QTY_DEC,ALTHO FP Equity_DX_SUPPLY_SI_MV,ALTHO FP Equity_DX_BROKER_SI_MV_DEC,ALTHO FP Equity_DX_SUPPLY_SI_MV_RMV,ALTHO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTHO FP Equity_DX_UTILIZATION_QUANTITY,ALTHO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTHO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTHO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALTHO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTHO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTHO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTHO FP Equity_DX_BROKER_SI_CON_RATIO,ALTHO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTHO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALTHO FP Equity_PX_LAST
2025-03-18,669826.0,24381.67,1.08,0.2,1.01,0.03,1.0,12369.92,442533.0,339833.0,16108.2,,,0.0,,,0.0,43100.0,61100.0,,0.0,,,,,0.02,,,100.0,98.62,0.0,0.0,,0.0,100.0,29.69,0.2568,31.37,1.4928,0.036
2025-03-19,669826.0,23979.77,1.07,0.2,0.99,0.03,1.0,12166.02,352533.0,339833.0,12620.68,,,,,,0.01,,90000.0,,,,,,,0.01,,,100.0,98.28,0.0,0.0,,0.0,100.0,28.13,0.2571,31.85,1.8673,0.036
2025-03-20,669826.0,33491.3,1.07,0.19,0.99,0.03,1.0,16991.65,354193.0,339833.0,17709.65,,,,,,0.0,,2540.0,,,,,4200.0,,0.01,,,100.0,97.6,0.0,0.0,,0.0,100.0,26.31,0.2664,35.91,1.8457,0.05
2025-03-21,655286.0,26997.78,1.03,0.19,0.95,0.03,1.0,13896.47,342193.0,337293.0,14098.35,,,,,,0.0,,12000.0,,,,,,2540.0,0.02,0.0,,100.0,95.39,0.0,0.0,,0.0,100.0,31.77,0.2685,32.9,1.8268,0.041
2025-03-24,538986.0,21343.85,0.85,0.16,0.79,0.02,1.0,9535.4,298193.0,240793.0,11808.44,,,,,,0.0,,44000.0,,,,,,96500.0,0.01,0.0,,100.0,99.34,0.0,0.0,,0.0,100.0,37.28,0.3327,41.83,1.7956,0.04
2025-03-25,614986.0,22877.48,0.96,0.18,0.9,0.02,1.0,12826.3,270193.0,344793.0,10051.18,,,0.0,,,0.0,104000.0,28000.0,,0.0,,,,,0.01,,,100.0,99.27,0.0,0.0,,0.0,100.0,36.83,0.3917,49.84,2.2595,0.037
2025-03-26,592786.0,22644.43,0.89,0.19,0.83,0.02,1.0,12827.29,256993.0,335793.0,9817.13,,,,,,0.0,,13200.0,,,,,,9000.0,0.01,0.0,,100.0,94.42,0.0,0.0,,0.0,100.0,37.85,0.4102,51.03,2.178,0.038
2025-03-27,515586.0,18406.42,0.75,0.18,0.7,0.02,1.0,10609.79,218393.0,297193.0,7796.63,,,,,,0.0,,38600.0,,,,,,38600.0,0.01,0.0,,100.0,93.5,0.0,0.0,,0.0,100.0,42.99,0.3875,44.02,2.2074,0.036
2025-03-28,515586.0,17787.72,0.72,0.19,0.67,0.02,1.0,10253.16,218393.0,297193.0,7534.56,,,,,,,,,,,,,,,0.01,,,100.0,93.5,0.0,0.0,,0.0,100.0,43.2,0.3898,44.12,2.2074,0.035
2025-03-31,418168.0,12670.49,0.58,0.16,0.54,0.01,1.0,7529.07,169684.0,248484.0,5141.43,,,,,,0.0,,48709.0,,,,,,48709.0,0.01,0.0,,100.0,72.65,0.0,0.0,,0.0,100.0,28.66,0.4038,55.54,1.7903,0.03
2025-04-01,466168.0,13332.4,0.65,0.18,0.61,0.01,1.0,7793.04,193684.0,272484.0,5539.36,,24000.0,0.0,,,,24000.0,,,0.0,24000.0,,,,0.01,,,100.0,92.73,0.0,0.0,,0.0,100.0,27.29,0.4202,57.78,2.2319,0.029
2025-04-02,466168.0,12353.45,0.65,0.18,0.61,0.01,1.0,7220.83,193684.0,272484.0,5132.63,,,,,,,,,,,,,,,0.01,,,100.0,92.73,0.0,0.0,,0.0,100.0,26.85,0.4215,58.07,2.2319,0.027
2025-04-03,345768.0,9024.54,0.48,0.13,0.45,0.01,1.0,5540.61,133484.0,212284.0,3483.93,,,,,,0.0,,60200.0,,,,,,60200.0,0.0,0.0,,100.0,63.91,0.0,0.0,,0.0,100.0,36.02,0.3434,43.77,1.6555,0.026
2025-04-04,345768.0,9197.43,0.48,0.13,0.45,0.01,1.0,5646.75,133484.0,212284.0,3550.67,,,,,,,,,,,,,,,0.0,,,100.0,63.91,0.0,0.0,,0.0,100.0,36.82,0.3528,44.62,1.6555,0.027
2025-04-07,320568.0,8943.85,0.44,0.12,0.42,0.01,1.0,5922.72,108284.0,212284.0,3021.12,,,,,,0.0,,25200.0,,,,,,,0.0,,,100.0,87.7,0.0,0.0,,0.0,100.0,40.14,0.4016,47.44,2.5964,0.028
2025-04-08,320568.0,9232.36,0.44,0.12,0.42,0.01,1.0,6113.78,108284.0,212284.0,3118.58,,,,,,,,,,,,,,,0.0,,,100.0,87.7,0.0,0.0,,0.0,100.0,40.68,0.4005,46.85,2.5964,0.029
2025-04-09,320568.0,8527.11,0.44,0.12,0.42,0.01,1.0,5646.75,108284.0,212284.0,2880.35,,,,,,,,,,,,,,,0.0,,,100.0,87.7,0.0,0.0,,0.0,100.0,39.81,0.3984,47.24,2.5964,0.027
2025-04-10,300768.0,8120.74,0.42,0.12,0.39,0.01,1.0,5845.07,112484.0,216484.0,3037.07,,,0.0,,,,4200.0,,,0.0,,,4200.0,,0.0,,,100.0,91.11,0.0,0.0,,0.0,100.0,42.36,0.3958,44.67,2.4361,0.027
2025-04-11,320568.0,9104.13,0.44,0.12,0.42,0.01,1.0,6028.87,108284.0,212284.0,3075.27,,,,,,0.0,,4200.0,,,,,,4200.0,0.0,0.0,,100.0,87.7,0.0,0.0,,0.0,100.0,40.72,0.4012,46.92,2.5964,0.028
2025-04-14,320568.0,9937.61,0.44,0.13,0.42,0.01,1.0,6580.8,108284.0,212284.0,3356.8,,,,,,,,,,,,,,,0.0,,,100.0,79.94,0.0,0.0,,0.0,100.0,42.02,0.401,45.78,2.3666,0.031
2025-04-15,304768.0,8777.32,0.42,0.12,0.4,0.01,1.0,6234.74,112484.0,216484.0,3239.54,,,0.0,,,,4200.0,,,0.0,,,4200.0,,0.0,,,100.0,80.54,0.0,0.0,,0.0,100.0,38.91,0.4354,52.61,2.1823,0.029
2025-04-16,256768.0,7292.21,0.34,0.1,0.32,0.01,1.0,5466.55,88484.0,192484.0,2512.95,,,,,,0.0,,24000.0,,,,,,24000.0,0.0,0.0,,100.0,77.08,0.0,0.0,,0.0,100.0,38.24,0.4164,50.81,2.2366,0.028
2025-04-17,280968.0,7867.1,0.37,0.11,0.35,0.01,1.0,5389.55,88484.0,192484.0,2477.55,,,,,,,,,,,,,,,0.0,,,100.0,77.08,0.0,0.0,,0.0,100.0,35.33,0.3712,45.98,2.4474,0.028
2025-04-18,280968.0,7867.1,0.37,0.12,0.35,0.01,1.0,5389.55,88484.0,192484.0,2477.55,,,,,,,,,,,,,,,0.0,,,100.0,80.3,0.0,0.0,,0.0,100.0,35.28,0.3715,46.06,2.5497,
2025-04-21,222218.0,6222.1,0.29,0.09,0.28,0.01,0.0,3744.55,88484.0,133734.0,2477.55,,,,,,,,,,,,,,58750.0,0.0,0.0,,100.0,80.3,0.0,0.0,,0.0,100.0,31.74,0.3558,44.63,2.0165,
2025-04-22,195068.0,5442.4,0.23,0.08,0.22,0.01,0.0,4172.0,45534.0,149534.0,1270.4,,,0.0,,,0.0,15800.0,42950.0,,0.0,,,,,0.0,,,100.0,63.73,0.0,0.0,,0.0,100.0,42.72,0.4549,51.92,2.7302,0.028
2025-04-23,203130.0,5647.01,0.24,0.09,0.23,0.01,0.0,4269.11,49565.0,153565.0,1377.91,,4031.0,0.0,,,,4031.0,,,0.0,4031.0,,,,0.0,,,100.0,65.76,0.0,0.0,,0.0,100.0,45.03,0.454,49.87,2.6949,0.028
2025-04-24,203130.0,5972.02,0.24,0.09,0.23,0.01,0.0,4514.81,49565.0,153565.0,1457.21,,,,,,,,,,,,,,,0.0,,,100.0,65.91,0.0,0.0,,0.0,100.0,44.74,0.453,50.01,2.7013,0.029
2025-04-25,203130.0,5728.27,0.24,0.1,0.23,0.01,0.0,4330.53,49565.0,153565.0,1397.73,,,,,,,,,,,,,,,0.0,,,100.0,65.91,0.0,0.0,,0.0,100.0,45.78,0.4533,49.1,2.7013,0.028
2025-04-28,165735.0,5353.24,0.2,0.08,0.19,0.0,0.0,5174.49,56201.0,160201.0,1815.29,,2436.0,0.0,,,,6636.0,,,0.0,2436.0,,4200.0,,0.0,,,100.0,81.13,0.0,0.0,,0.0,100.0,33.86,0.4733,59.52,2.3926,0.032
2025-04-29,258340.0,7827.7,0.31,0.13,0.29,0.01,1.0,5489.45,77170.0,181170.0,2338.25,,20969.0,0.0,,,,20969.0,,,0.0,20969.0,,,,0.0,,,100.0,85.15,0.0,0.0,,0.0,100.0,42.78,0.4714,53.57,2.8506,0.03
2025-04-30,245068.0,7450.07,0.29,0.12,0.27,0.01,0.0,5305.83,70534.0,174534.0,2144.23,,,,,,0.0,,6636.0,,,,,,6636.0,0.0,0.0,,100.0,74.61,0.0,0.0,,0.0,100.0,39.48,0.4734,56.19,2.5925,0.03
2025-05-01,245068.0,7450.07,0.29,0.13,0.27,0.01,0.0,5305.83,70534.0,174534.0,2144.23,,,,,,,,,,,,,,,0.0,,,100.0,74.61,0.0,0.0,,0.0,100.0,39.49,0.4736,56.19,2.5925,
2025-05-02,603468.0,18586.81,0.72,0.32,0.68,0.02,1.0,10895.01,249734.0,353734.0,7691.81,,179200.0,0.01,,,,179200.0,,,0.01,179200.0,,,,0.01,,,100.0,92.05,0.0,0.0,,0.0,100.0,21.84,0.4652,62.75,2.2244,0.031
2025-05-05,603468.0,17681.61,0.72,0.32,0.68,0.02,1.0,10364.41,249734.0,353734.0,7317.21,,,,,,,,,,,,,,,0.01,,,100.0,93.43,0.0,0.0,,0.0,100.0,22.55,0.4588,61.97,2.2577,0.029
2025-05-06,598934.0,17908.13,0.71,0.33,0.67,0.02,1.0,10441.08,249734.0,349200.0,7467.05,,,,,,,,,,,,,,4534.0,0.01,0.0,,100.0,93.48,0.0,0.0,,0.0,100.0,21.74,0.4604,62.25,2.242,0.03
2025-05-07,594400.0,18188.64,0.7,0.36,0.67,0.02,1.0,10685.52,245200.0,349200.0,7503.12,,,,,,0.0,,4534.0,,,,,,,0.01,,,100.0,92.13,0.0,0.0,,0.0,100.0,22.21,0.4598,62.13,2.2335,0.031
2025-05-08,594400.0,18010.32,0.7,0.39,0.67,0.02,1.0,10580.76,245200.0,349200.0,7429.56,,,,,,,,,,,,,,,0.01,,,100.0,93.73,0.0,0.0,,0.0,100.0,22.53,0.4576,61.84,2.2722,0.03
2025-05-09,464400.0,13885.56,0.55,0.33,0.52,0.01,1.0,8497.58,180200.0,284200.0,5387.98,,,,,,0.0,,65000.0,,,,,,65000.0,0.01,0.0,,100.0,68.82,0.0,0.0,,0.0,100.0,20.45,0.6746,79.55,1.7737,0.03
2025-05-12,464400.0,13421.16,0.55,0.32,0.52,0.01,1.0,8213.38,180200.0,284200.0,5207.78,,,,,,,,,,,,,,,0.01,,,100.0,68.82,0.0,0.0,,0.0,100.0,20.97,0.6686,79.03,1.7735,0.029
2025-05-13,464400.0,13560.48,0.55,0.33,0.52,0.01,1.0,8298.64,180200.0,284200.0,5261.84,,,,,,,,,,,,,,,0.01,,,100.0,91.58,0.0,0.0,,0.0,100.0,21.1,0.667,78.9,2.3602,0.029
2025-05-14,464400.0,13049.64,0.55,0.33,0.52,0.01,1.0,7986.02,180200.0,284200.0,5063.62,,,,,,,,,,,,,,,0.01,,,100.0,91.58,0.0,0.0,,0.0,100.0,21.41,0.6634,78.59,2.3602,0.028
2025-05-15,464400.0,13467.6,0.47,0.33,0.45,0.01,1.0,8241.8,180200.0,284200.0,5225.8,,,,,,,,,,,,,,,0.01,,,100.0,91.91,0.0,0.0,,0.0,100.0,21.4,0.6636,78.6,2.3685,0.029
2025-05-16,464400.0,13328.28,0.47,0.35,0.45,0.01,1.0,8156.54,180200.0,284200.0,5171.74,,,,,,,,,,,,,,,0.01,,,100.0,91.91,0.0,0.0,,0.0,100.0,21.13,0.6666,78.87,2.3685,0.029
2025-05-19,464400.0,10263.24,0.47,0.35,0.45,0.01,1.0,6280.82,180200.0,284200.0,3982.42,,,,,,,,,,,,,,,0.01,,,100.0,92.23,0.0,0.0,,0.0,100.0,23.32,0.6423,76.68,2.3769,0.022
2025-05-20,464400.0,10216.8,0.47,0.33,0.45,0.01,1.0,6252.4,180200.0,284200.0,3964.4,,,,,,,,,,,,,,,0.0,,,100.0,92.23,0.0,0.0,,0.0,100.0,26.03,0.6149,73.97,2.3769,0.022
2025-05-21,464400.0,9334.44,0.47,0.32,0.45,0.01,1.0,5712.42,180200.0,284200.0,3622.02,,,,,,,,,,,,,,,0.0,,,100.0,92.23,0.0,0.0,,0.0,100.0,26.9,0.6067,73.1,2.3769,0.02
2025-05-22,360400.0,7928.8,0.35,0.25,0.33,0.01,1.0,3964.4,180200.0,180200.0,3964.4,,,,,,,,,,,,,,104000.0,0.0,0.0,,100.0,90.93,0.0,0.0,,0.0,100.0,26.98,1.0,100.0,1.8186,0.022
2025-05-23,360400.0,7928.8,0.35,0.25,0.33,0.01,1.0,3964.4,180200.0,180200.0,3964.4,,,,,,,,,,,,,,,0.0,,,100.0,92.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8446,0.022
2025-05-26,360400.0,7568.4,0.35,0.25,0.33,0.01,1.0,3784.2,180200.0,180200.0,3784.2,,,,,,,,,,,,,,,0.0,,,100.0,92.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8446,0.021
2025-05-27,360400.0,7928.8,0.35,0.25,0.33,0.01,1.0,3964.4,180200.0,180200.0,3964.4,,,,,,,,,,,,,,,0.0,,,100.0,92.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8446,0.022
2025-05-28,360400.0,8036.92,0.35,0.24,0.33,0.01,1.0,4018.46,180200.0,180200.0,4018.46,,,,,,,,,,,,,,,0.0,,,100.0,84.69,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6938,0.022
2025-05-29,360400.0,7928.8,0.35,0.24,0.33,0.01,1.0,3964.4,180200.0,180200.0,3964.4,,,,,,,,,,,,,,,0.0,,,100.0,84.69,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6938,0.022
2025-05-30,360400.0,8685.64,0.35,0.23,0.33,0.01,1.0,4342.82,180200.0,180200.0,4342.82,,,,,,,,,,,,,,,0.0,,,100.0,84.42,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6883,0.024
2025-06-02,360400.0,7532.36,0.35,0.22,0.33,0.01,1.0,3766.18,180200.0,180200.0,3766.18,,,,,,,,,,,,,,,0.0,,,100.0,84.0,0.0,0.0,,0.0,100.0,,1.0,100.0,1.68,0.021
2025-06-03,360400.0,8036.92,0.35,0.21,0.33,0.01,1.0,4018.46,180200.0,180200.0,4018.46,,,,,,,,,,,,,,,0.0,,,100.0,84.6,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6919,0.022
2025-06-04,360400.0,7640.48,0.35,0.2,0.33,0.01,1.0,3820.24,180200.0,180200.0,3820.24,,,,,,,,,,,,,,,0.0,,,100.0,84.9,0.0,0.0,,0.0,100.0,,1.0,100.0,1.698,0.021
2025-06-05,360400.0,7171.96,0.35,0.19,0.33,0.01,1.0,3585.98,180200.0,180200.0,3585.98,,,,,,,,,,,,,,,0.0,,,100.0,84.9,0.0,0.0,,0.0,100.0,,1.0,100.0,1.698,0.02
2025-06-06,360400.0,8577.52,0.35,0.18,0.33,0.01,1.0,4288.76,180200.0,180200.0,4288.76,,,,,,,,,,,,,,,0.0,,,100.0,92.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8446,0.024
2025-06-09,360400.0,7640.48,0.35,0.14,0.33,0.01,1.0,3820.24,180200.0,180200.0,3820.24,,,,,,,,,,,,,,,0.0,,,100.0,92.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8446,0.021
2025-06-10,360400.0,7208.0,0.35,0.14,0.33,0.01,1.0,3604.0,180200.0,180200.0,3604.0,,,,,,,,,,,,,,,0.0,,,100.0,92.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8446,0.02
2025-06-11,360400.0,7748.6,0.35,0.14,0.33,0.01,1.0,3874.3,180200.0,180200.0,3874.3,,,,,,,,,,,,,,,0.0,,,100.0,70.56,0.0,0.0,,0.0,100.0,,1.0,100.0,1.4112,0.022
2025-06-12,360400.0,8036.92,0.35,0.15,0.33,0.01,1.0,4018.46,180200.0,180200.0,4018.46,,,,,,,,,,,,,,,0.0,,,100.0,92.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8446,0.022
2025-06-13,446200.0,10708.8,0.43,0.18,0.41,0.01,1.0,5366.4,222600.0,223600.0,5342.4,,43400.0,,,43400.0,0.0,,1000.0,,,43400.0,0.0,,,0.0,,,100.0,97.3,0.0,0.0,,0.0,100.0,18.76,0.6951,81.24,1.9503,0.024
2025-06-16,445200.0,10551.24,0.43,0.18,0.41,0.01,1.0,5275.62,222600.0,222600.0,5275.62,,,,,,,,,,,,,,1000.0,0.01,0.0,,100.0,97.3,0.0,0.0,,0.0,100.0,19.5,0.6861,80.5,1.946,0.024
2025-06-17,445200.0,10551.24,0.43,0.17,0.41,0.01,1.0,5275.62,222600.0,222600.0,5275.62,,,,,,,,,,,,,,,0.01,,,100.0,97.3,0.0,0.0,,0.0,100.0,19.4,0.6873,80.6,1.946,0.024
2025-06-18,445200.0,8725.92,0.43,0.17,0.41,0.01,1.0,4362.96,222600.0,222600.0,4362.96,,,,,,,,,,,,,,,0.01,,,100.0,97.3,0.0,0.0,,0.0,100.0,20.8,0.6706,79.2,1.946,0.02
2025-06-19,445200.0,9260.16,0.43,0.16,0.41,0.01,1.0,4630.08,222600.0,222600.0,4630.08,,,,,,,,,,,,,,,0.0,,,100.0,97.3,0.0,0.0,,0.0,100.0,18.96,0.6927,81.04,1.946,0.021
2025-06-20,445200.0,8814.96,0.37,0.16,0.36,0.01,1.0,4407.48,222600.0,222600.0,4407.48,,,,,,,,,,,,,,,0.0,,,100.0,97.3,0.0,0.0,,0.0,100.0,19.8,0.6824,80.2,1.946,0.02
2025-06-23,358400.0,7383.04,0.3,0.13,0.29,0.01,1.0,3691.52,179200.0,179200.0,3691.52,,,,,,0.0,,43400.0,,,,,,43400.0,0.0,0.0,,100.0,91.72,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8344,0.021
2025-06-24,358400.0,7096.32,0.3,0.13,0.29,0.01,1.0,3548.16,179200.0,179200.0,3548.16,,,,,,,,,,,,,,,0.0,,,100.0,84.38,0.0,0.0,,0.0,100.0,,1.0,100.0,1.6875,0.02
2025-06-25,358400.0,6952.96,0.3,0.12,0.29,0.01,1.0,3476.48,179200.0,179200.0,3476.48,,,,,,,,,,,,,,,0.0,,,100.0,64.41,0.0,0.0,,0.0,100.0,,1.0,100.0,1.2882,0.019
2025-06-26,358400.0,6666.24,0.3,0.12,0.29,0.01,1.0,3333.12,179200.0,179200.0,3333.12,,,,,,,,,,,,,,,0.0,,,100.0,63.6,0.0,0.0,,0.0,100.0,,1.0,100.0,1.272,0.019
2025-06-27,358400.0,6952.96,0.3,0.12,0.29,0.01,1.0,3476.48,179200.0,179200.0,3476.48,,,,,,,,,,,,,,,0.0,,,100.0,52.8,0.0,0.0,,0.0,100.0,,1.0,100.0,1.056,0.019
2025-06-30,358400.0,6881.28,0.3,0.12,0.29,0.01,1.0,3440.64,179200.0,179200.0,3440.64,,,,,,,,,,,,,,,0.0,,,100.0,88.48,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7695,0.019
2025-07-01,358400.0,6845.44,0.3,0.13,0.29,0.01,1.0,3422.72,179200.0,179200.0,3422.72,,,,,,,,,,,,,,,0.0,,,100.0,90.71,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8143,0.019
2025-07-02,358400.0,7705.6,0.3,0.13,0.29,0.01,1.0,3852.8,179200.0,179200.0,3852.8,,,,,,,,,,,,,,,0.0,,,100.0,89.73,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7945,0.022
2025-07-03,358400.0,7526.4,0.3,0.13,0.29,0.01,1.0,3763.2,179200.0,179200.0,3763.2,,,,,,,,,,,,,,,0.0,,,100.0,88.78,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7756,0.021
2025-07-04,358400.0,7203.84,0.3,0.13,0.29,0.01,1.0,3601.92,179200.0,179200.0,3601.92,,,,,,,,,,,,,,,0.0,,,100.0,88.52,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7705,0.02
2025-07-07,358400.0,7275.52,0.3,0.13,0.29,0.01,1.0,3637.76,179200.0,179200.0,3637.76,,,,,,,,,,,,,,,0.0,,,100.0,88.69,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7739,0.02
2025-07-08,358400.0,6809.6,0.3,0.13,0.29,0.01,1.0,3404.8,179200.0,179200.0,3404.8,,,,,,,,,,,,,,,0.0,,,100.0,88.69,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7739,0.019
2025-07-09,358400.0,7132.16,0.3,0.13,0.29,0.01,1.0,3566.08,179200.0,179200.0,3566.08,,,,,,,,,,,,,,,0.0,,,100.0,88.61,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7722,0.02
2025-07-10,358400.0,6917.12,0.3,0.13,0.29,0.01,1.0,3458.56,179200.0,179200.0,3458.56,,,,,,,,,,,,,,,0.0,,,100.0,86.58,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7315,0.019
2025-07-11,358400.0,7168.0,0.3,0.13,0.29,0.01,1.0,3584.0,179200.0,179200.0,3584.0,,,,,,,,,,,,,,,0.0,,,100.0,87.09,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7418,0.02
2025-07-14,358400.0,7132.16,0.3,0.13,0.29,0.01,1.0,3566.08,179200.0,179200.0,3566.08,,,,,,,,,,,,,,,0.0,,,100.0,87.09,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7418,0.02
2025-07-15,358400.0,6881.28,0.3,0.14,0.29,0.01,1.0,3440.64,179200.0,179200.0,3440.64,,,,,,,,,,,,,,,0.0,,,100.0,87.27,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7453,0.019
2025-07-16,358400.0,7060.48,0.3,0.14,0.29,0.01,1.0,3530.24,179200.0,179200.0,3530.24,,,,,,,,,,,,,,,0.0,,,100.0,93.21,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8642,0.02
2025-07-17,358400.0,6917.12,0.3,0.15,0.29,0.01,1.0,3458.56,179200.0,179200.0,3458.56,,,,,,,,,,,,,,,0.0,,,100.0,95.36,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9071,0.019
2025-07-18,358400.0,6952.96,0.3,0.15,0.29,0.01,1.0,3476.48,179200.0,179200.0,3476.48,,,,,,,,,,,,,,,0.0,,,100.0,96.67,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9333,0.019
2025-07-21,358400.0,6272.0,0.15,0.2,0.15,0.01,1.0,3136.0,179200.0,179200.0,3136.0,,,,,,,,,,,,,,,0.0,,,100.0,96.67,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9333,0.018
2025-07-22,358400.0,5447.68,0.15,0.2,0.15,0.01,1.0,2723.84,179200.0,179200.0,2723.84,,,,,,,,,,,,,,,0.0,,,100.0,95.72,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9143,0.015
2025-07-23,358400.0,4874.24,0.15,0.21,0.15,0.01,1.0,2437.12,179200.0,179200.0,2437.12,,,,,,,,,,,,,,,0.0,,,100.0,96.67,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9333,0.014
2025-07-24,358400.0,4874.24,0.15,0.21,0.15,0.01,1.0,2437.12,179200.0,179200.0,2437.12,,,,,,,,,,,,,,,0.0,,,100.0,89.78,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7955,0.014
2025-07-25,358400.0,4229.12,0.15,0.21,0.15,0.0,1.0,2114.56,179200.0,179200.0,2114.56,,,,,,,,,,,,,,,0.0,,,100.0,91.35,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8269,0.012
2025-07-28,358400.0,3942.4,0.15,0.22,0.15,0.0,1.0,1971.2,179200.0,179200.0,1971.2,,,,,,,,,,,,,,,0.0,,,100.0,91.35,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8269,0.011
2025-07-29,358400.0,3834.88,0.15,0.22,0.15,0.0,1.0,1917.44,179200.0,179200.0,1917.44,,,,,,,,,,,,,,,0.0,,,100.0,96.67,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9333,0.011
2025-07-30,358400.0,3834.88,0.15,0.22,0.15,0.0,1.0,1917.44,179200.0,179200.0,1917.44,,,,,,,,,,,,,,,0.0,,,100.0,89.54,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7909,0.011
2025-07-31,358400.0,3870.72,0.15,0.23,0.15,0.0,1.0,1935.36,179200.0,179200.0,1935.36,,,,,,,,,,,,,,,0.0,,,100.0,89.54,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7909,0.011
2025-08-01,358400.0,3655.68,0.15,0.24,0.15,0.0,1.0,1827.84,179200.0,179200.0,1827.84,,,,,,,,,,,,,,,0.0,,,100.0,89.54,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7909,0.01
2025-08-04,358400.0,3834.88,0.15,0.23,0.15,0.0,1.0,1917.44,179200.0,179200.0,1917.44,,,,,,,,,,,,,,,0.0,,,100.0,89.99,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7999,0.011
2025-08-05,358400.0,3763.2,0.15,0.22,0.15,0.0,1.0,1881.6,179200.0,179200.0,1881.6,,,,,,,,,,,,,,,0.0,,,100.0,89.99,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7999,0.011
