,LVE FP Equity_DX_SI_QTY,LVE FP Equity_DX_SHORT_INTEREST_VALUE,LVE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LVE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LVE FP Equity_DX_SI_MV,LVE FP Equity_DX_DSS,LVE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LVE FP Equity_DX_SUPPLY_SI_QTY,LVE FP Equity_DX_BROKER_SI_QTY,LVE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LVE FP Equity_DX_BROKER_SI_MV_NEW_x,LVE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LVE FP Equity_DX_SUPPLY_SI_QTY_INC_x,LVE FP Equity_DX_BROKER_SI_MV_INC_x,LVE FP Equity_DX_SUPPLY_SI_MV_NEW,LVE FP Equity_DX_BROKER_SI_QTY_ADD,LVE FP Equity_DX_BROKER_SI_QTY_NEW,LVE FP Equity_DX_SUPPLY_SI_MV_DEC,LVE FP Equity_DX_BROKER_SI_QTY_INC,LVE FP Equity_DX_SUPPLY_SI_QTY_DEC,LVE FP Equity_DX_BROKER_SI_MV_NEW_y,LVE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LVE FP Equity_DX_BROKER_SI_MV_INC_y,LVE FP Equity_DX_SUPPLY_SI_QTY_INC_y,LVE FP Equity_DX_BROKER_SI_MV_ADD,LVE FP Equity_DX_SUPPLY_SI_QTY_ADD,LVE FP Equity_DX_BROKER_SI_QTY_DEC,LVE FP Equity_DX_SUPPLY_SI_MV,LVE FP Equity_DX_BROKER_SI_MV_DEC,LVE FP Equity_DX_SUPPLY_SI_MV_RMV,LVE FP Equity_DX_BROKER_SI_MV_RMV,LVE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LVE FP Equity_DX_UTILIZATION_QUANTITY,LVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LVE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LVE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LVE FP Equity_DX_ACTIVE_UTILIZATION_MV,LVE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LVE FP Equity_DX_BROKER_SI_CON_RATIO,LVE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LVE FP Equity_DX_DEMAND_SUPPLY_RATIO,LVE FP Equity_PX_LAST
2021-04-22,200.0,6874.0,0.01,0.01,0.01,,3437.0,100.0,100.0,3437.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0464,34.37
2021-04-23,200.0,6867.0,0.01,0.01,0.01,,3433.5,100.0,100.0,3433.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0464,34.335
2021-04-26,200.0,6894.0,0.01,0.01,0.01,,3447.0,100.0,100.0,3447.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0464,34.47
2021-04-27,200.0,6855.0,0.01,0.01,0.01,,3427.5,100.0,100.0,3427.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0464,34.275
2021-04-28,200.0,6886.0,0.01,0.01,0.01,,3443.0,100.0,100.0,3443.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0464,34.43
2021-04-29,200.0,6825.0,0.01,0.01,0.01,,3412.5,100.0,100.0,3412.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0464,34.125
2021-04-30,200.0,6764.0,0.01,0.01,0.01,,3382.0,100.0,100.0,3382.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0464,33.82
2021-05-03,200.0,6862.0,0.01,0.01,0.01,,3431.0,100.0,100.0,3431.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0464,34.31
2021-05-04,200.0,6595.0,0.01,0.01,0.01,,3297.5,100.0,100.0,3297.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0463,32.975
2021-05-05,200.0,6880.0,0.01,0.01,0.01,,3440.0,100.0,100.0,3440.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0463,34.4
2021-05-06,200.0,6890.0,0.01,0.01,0.01,,3445.0,100.0,100.0,3445.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0463,34.45
2021-05-07,200.0,7029.0,0.01,0.01,0.01,,3514.5,100.0,100.0,3514.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0463,35.145
2021-05-10,200.0,7004.0,0.01,0.01,0.01,,3502.0,100.0,100.0,3502.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0463,35.02
2021-05-11,200.0,6727.0,0.01,0.01,0.01,,3363.5,100.0,100.0,3363.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0464,33.635
2021-05-12,200.0,6738.0,0.01,0.01,0.01,,3369.0,100.0,100.0,3369.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0463,33.69
2021-05-13,200.0,6776.0,0.01,0.01,0.01,,3388.0,100.0,100.0,3388.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0461,33.88
2021-05-14,35900.0,1255243.5,0.94,1.58,1.22,,1251747.0,100.0,35800.0,3496.5,,,,,,35700.0,,,,,,,,,1.21,,,0.0,,,,100.0,2.31,0.0,0.0,,0.0,100.0,0.56,0.9889,99.44,8.2814,34.965
2021-05-17,37100.0,1293120.5,0.98,1.63,1.3,,1286149.5,200.0,36900.0,6971.0,,,,0.07,,100.0,,,1000.0,,,,0.07,,0.0,100.0,,0.01,,,,100.0,4.61,0.0,0.0,,0.0,100.0,0.54,0.9839,99.19,8.5582,34.855
2021-05-18,37100.0,1291451.0,0.97,1.57,1.29,,1284489.0,200.0,36900.0,6962.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.61,0.0,0.0,,0.0,100.0,0.54,0.9839,99.19,8.5582,34.81
2021-05-19,37100.0,1246003.5,0.97,1.59,1.29,,1239286.5,200.0,36900.0,6717.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.61,0.0,0.0,,0.0,100.0,0.54,0.9839,99.19,8.5582,33.585
2021-05-20,37100.0,1288112.0,0.88,1.59,1.25,,1281168.0,200.0,36900.0,6944.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.67,0.0,0.0,,0.0,100.0,0.54,0.9839,99.19,8.6662,34.72
2021-05-21,1400.0,49210.0,0.03,0.06,0.05,,42180.0,200.0,1200.0,7030.0,,,,,,,,,,,,,,,,,35700.0,0.01,1.2,,,100.0,4.66,0.0,0.0,,0.0,100.0,15.43,0.6205,76.86,0.3265,35.15
2021-05-24,1400.0,49833.0,0.03,0.06,0.05,,42714.0,200.0,1200.0,7119.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.69,0.0,0.0,,0.0,100.0,15.39,0.6212,76.92,0.328,35.595
2021-05-25,1400.0,49581.0,0.03,0.06,0.05,,42498.0,200.0,1200.0,7083.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.69,0.0,0.0,,0.0,100.0,15.37,0.6216,76.94,0.328,35.415
2021-05-26,1400.0,49427.0,0.03,0.06,0.05,,42366.0,200.0,1200.0,7061.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.7,0.0,0.0,,0.0,100.0,15.36,0.6217,76.95,0.3293,35.305
2021-05-27,1400.0,49623.0,0.03,0.06,0.05,,42534.0,200.0,1200.0,7089.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.66,0.0,0.0,,0.0,100.0,15.38,0.6213,76.92,0.326,35.445
2021-05-28,1400.0,50428.0,0.03,0.06,0.05,,43224.0,200.0,1200.0,7204.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,15.38,0.6213,76.93,0.3254,36.02
2021-05-31,1400.0,49630.0,0.03,0.06,0.05,,42540.0,200.0,1200.0,7090.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,15.39,0.6211,76.91,0.3254,35.45
2021-06-01,1400.0,50449.0,0.03,0.06,0.05,,43242.0,200.0,1200.0,7207.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.66,0.0,0.0,,0.0,100.0,15.39,0.6212,76.91,0.3259,36.035
2021-06-02,1400.0,50911.0,0.03,0.06,0.05,,43638.0,200.0,1200.0,7273.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,15.38,0.6215,76.94,0.3253,36.365
2021-06-03,1400.0,50673.0,0.03,0.06,0.05,,43434.0,200.0,1200.0,7239.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,15.41,0.6208,76.88,0.3253,36.195
2021-06-04,1400.0,50953.0,0.03,0.06,0.05,,43674.0,200.0,1200.0,7279.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,15.35,0.622,76.98,0.3258,36.395
2021-06-07,1400.0,51149.0,0.03,0.06,0.05,,43842.0,200.0,1200.0,7307.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,15.4,0.621,76.9,0.3258,36.535
2021-06-08,1400.0,51093.0,0.03,0.06,0.05,,43794.0,200.0,1200.0,7299.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,15.37,0.6215,76.94,0.3257,36.495
2021-06-09,1400.0,51107.0,0.03,0.06,0.05,,43806.0,200.0,1200.0,7301.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,15.37,0.6215,76.94,0.3257,36.505
2021-06-10,1400.0,51044.0,0.03,0.06,0.05,,43752.0,200.0,1200.0,7292.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,15.37,0.6216,76.94,0.3257,36.46
2021-06-11,1400.0,51821.0,0.03,0.06,0.05,,44418.0,200.0,1200.0,7403.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,15.38,0.6214,76.93,0.3257,37.015
2021-06-14,400.0,14856.0,0.01,0.02,0.01,,7428.0,200.0,200.0,7428.0,,,,,,,,,,,,,,,,,1000.0,0.01,0.04,,,100.0,4.65,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0929,37.14
2021-06-15,400.0,14916.0,0.01,0.02,0.01,,7458.0,200.0,200.0,7458.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0931,37.29
2021-06-16,400.0,14986.0,0.01,0.02,0.01,,7493.0,200.0,200.0,7493.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.093,37.465
2021-06-17,400.0,15034.0,0.01,0.02,0.01,,7517.0,200.0,200.0,7517.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.093,37.585
2021-06-18,400.0,14486.0,0.01,0.02,0.01,,7243.0,200.0,200.0,7243.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,33.41,0.555,66.59,0.093,36.215
2021-06-21,400.0,14710.0,0.01,0.02,0.01,,7355.0,200.0,200.0,7355.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.65,0.0,0.0,,0.0,100.0,32.95,0.5581,67.05,0.0931,36.775
2021-06-22,400.0,14786.0,0.01,0.02,0.01,,7393.0,200.0,200.0,7393.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.63,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0927,36.965
2021-06-23,400.0,14440.0,0.01,0.02,0.01,,7220.0,200.0,200.0,7220.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.63,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0927,36.1
2021-06-24,400.0,14782.0,0.01,0.02,0.01,,7391.0,200.0,200.0,7391.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.63,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0927,36.955
2021-06-25,400.0,14780.0,0.01,0.02,0.01,,7390.0,200.0,200.0,7390.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.63,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0927,36.95
2021-06-28,400.0,14552.0,0.01,0.02,0.01,,7276.0,200.0,200.0,7276.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.63,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0927,36.38
2021-06-29,400.0,14686.0,0.01,0.02,0.01,,7343.0,200.0,200.0,7343.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.63,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0927,36.715
2021-06-30,400.0,14368.0,0.01,0.02,0.01,,7184.0,200.0,200.0,7184.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.63,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0927,35.92
2021-07-01,400.0,14472.0,0.01,0.02,0.01,,7236.0,200.0,200.0,7236.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.63,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0927,36.18
2021-07-02,400.0,14510.0,0.01,0.02,0.01,,7255.0,200.0,200.0,7255.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.61,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0921,36.275
2021-07-05,400.0,14542.0,0.01,0.02,0.01,,7271.0,200.0,200.0,7271.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.61,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0921,36.355
2021-07-06,400.0,14280.0,0.01,0.02,0.01,,7140.0,200.0,200.0,7140.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.61,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0921,35.7
2021-07-07,400.0,14468.0,0.01,0.02,0.01,,7234.0,200.0,200.0,7234.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.61,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0921,36.17
2021-07-08,400.0,13866.0,0.01,0.02,0.01,,6933.0,200.0,200.0,6933.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.61,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0921,34.665
2021-07-09,400.0,14402.0,0.01,0.02,0.01,,7201.0,200.0,200.0,7201.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.61,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0921,36.005
2021-07-12,400.0,14578.0,0.01,0.02,0.01,,7289.0,200.0,200.0,7289.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.6,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.092,36.445
2021-07-13,400.0,14576.0,0.01,0.02,0.01,,7288.0,200.0,200.0,7288.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.6,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.092,36.44
2021-07-14,400.0,14622.0,0.01,0.02,0.01,,7311.0,200.0,200.0,7311.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.6,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.092,36.555
2021-07-15,400.0,14308.0,0.01,0.02,0.01,,7154.0,200.0,200.0,7154.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.59,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0919,35.77
2021-07-16,400.0,14178.0,0.01,0.02,0.01,,7089.0,200.0,200.0,7089.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.59,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0919,35.445
2021-07-19,400.0,13432.0,0.01,0.02,0.01,,6716.0,200.0,200.0,6716.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.59,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0919,33.58
2021-07-20,400.0,13620.0,0.01,0.02,0.01,,6810.0,200.0,200.0,6810.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.59,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0919,34.05
2021-07-21,400.0,14094.0,0.01,0.02,0.01,,7047.0,200.0,200.0,7047.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.0,0.0,0.0,,0.0,100.0,33.43,0.5549,66.57,0.0999,35.235
2021-07-22,400.0,14320.0,0.01,0.02,0.01,,7160.0,200.0,200.0,7160.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0999,35.8
2021-07-23,400.0,14698.0,0.01,0.02,0.01,,7349.0,200.0,200.0,7349.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0999,36.745
2021-07-26,400.0,14628.0,0.01,0.02,0.01,,7314.0,200.0,200.0,7314.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.1,36.57
2021-07-27,400.0,14360.0,0.01,0.02,0.01,,7180.0,200.0,200.0,7180.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.03,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.1007,35.9
2021-07-28,400.0,14636.0,0.01,0.02,0.01,,7318.0,200.0,200.0,7318.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.03,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.1007,36.59
2021-07-29,400.0,14750.0,0.01,0.02,0.01,,7375.0,200.0,200.0,7375.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.03,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.1007,36.875
2021-07-30,400.0,14546.0,0.01,0.02,0.01,,7273.0,200.0,200.0,7273.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.05,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.1011,36.365
2021-08-02,400.0,14730.0,0.01,0.02,0.01,,7365.0,200.0,200.0,7365.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.93,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0986,36.825
2021-08-03,400.0,14744.0,0.01,0.02,0.01,,7372.0,200.0,200.0,7372.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.92,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0983,36.86
2021-08-04,400.0,14950.0,0.01,0.02,0.01,,7475.0,200.0,200.0,7475.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.92,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0983,37.375
2021-08-05,400.0,15056.0,0.01,0.02,0.01,,7528.0,200.0,200.0,7528.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.91,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0981,37.64
2021-08-06,400.0,15154.0,0.01,0.02,0.02,,7577.0,200.0,200.0,7577.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.97,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0593,37.885
2021-08-09,400.0,15186.0,0.01,0.02,0.02,,7593.0,200.0,200.0,7593.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.97,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0594,37.965
2021-08-10,400.0,15262.0,0.01,0.02,0.02,,7631.0,200.0,200.0,7631.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.97,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0594,38.155
2021-08-11,400.0,15382.0,0.01,0.02,0.02,,7691.0,200.0,200.0,7691.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.97,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0595,38.455
2021-08-12,400.0,15548.0,0.01,0.02,0.02,,7774.0,200.0,200.0,7774.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.97,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0595,38.87
2021-08-13,400.0,15554.0,0.01,0.02,0.02,,7777.0,200.0,200.0,7777.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.97,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0595,38.885
2021-08-16,400.0,15344.0,0.01,0.02,0.02,,7672.0,200.0,200.0,7672.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.0,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.06,38.36
2021-08-17,400.0,15310.0,0.01,0.02,0.02,,7655.0,200.0,200.0,7655.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.99,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0599,38.275
2021-08-18,400.0,15264.0,0.01,0.02,0.02,,7632.0,200.0,200.0,7632.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.99,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0598,38.16
2021-08-19,400.0,14792.0,0.01,0.02,0.02,,7396.0,200.0,200.0,7396.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.99,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0597,36.98
2021-08-20,400.0,14954.0,0.01,0.02,0.01,,7477.0,200.0,200.0,7477.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.99,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0597,37.385
2021-08-23,400.0,15160.0,0.01,0.02,0.01,,7580.0,200.0,200.0,7580.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.99,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0597,37.9
2021-08-24,400.0,15172.0,0.01,0.02,0.02,,7586.0,200.0,200.0,7586.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.99,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0597,37.93
2021-08-25,400.0,15198.0,0.01,0.02,0.02,,7599.0,200.0,200.0,7599.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.97,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0594,37.995
2021-08-26,400.0,15114.0,0.01,0.02,0.02,,7557.0,200.0,200.0,7557.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.97,0.0,0.0,,0.0,100.0,33.33,0.5556,66.67,0.0594,37.785
2021-08-27,200.0,7636.0,0.01,0.01,0.01,,3818.0,100.0,100.0,3818.0,,,,,,,,0.0,,100.0,,,,,,,100.0,0.0,0.0,,,100.0,1.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0308,38.18
2021-08-30,200.0,7665.0,0.01,0.01,0.01,,3832.5,100.0,100.0,3832.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0308,38.325
2021-08-31,200.0,7642.0,0.01,0.01,0.01,,3821.0,100.0,100.0,3821.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0308,38.21
2021-09-01,200.0,7771.0,0.01,0.01,0.01,,3885.5,100.0,100.0,3885.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0308,38.855
2021-09-02,200.0,7789.0,0.01,0.01,0.01,,3894.5,100.0,100.0,3894.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0308,38.945
2021-09-03,200.0,7679.0,0.01,0.01,0.01,,3839.5,100.0,100.0,3839.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0308,38.395
2021-09-06,200.0,7841.0,0.01,0.01,0.01,,3920.5,100.0,100.0,3920.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0308,39.205
2021-09-07,200.0,7758.0,0.01,0.01,0.01,,3879.0,100.0,100.0,3879.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0307,38.79
2021-09-08,200.0,7587.0,0.01,0.01,0.01,,3793.5,100.0,100.0,3793.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0307,37.935
2021-09-09,200.0,7590.0,0.01,0.01,0.01,,3795.0,100.0,100.0,3795.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0307,37.95
2021-09-10,200.0,7557.0,0.01,0.01,0.01,,3778.5,100.0,100.0,3778.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0306,37.785
2021-09-13,200.0,7631.0,0.01,0.01,0.01,,3815.5,100.0,100.0,3815.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0306,38.155
2021-09-14,200.0,7636.0,0.01,0.01,0.01,,3818.0,100.0,100.0,3818.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0306,38.18
2021-09-15,200.0,7469.0,0.01,0.01,0.01,,3734.5,100.0,100.0,3734.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0307,37.345
2021-09-16,200.0,7556.0,0.01,0.01,0.01,,3778.0,100.0,100.0,3778.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0307,37.78
2021-09-17,200.0,7412.0,0.01,0.01,0.01,,3706.0,100.0,100.0,3706.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0307,37.06
2021-09-20,200.0,7114.0,0.01,0.01,0.01,,3557.0,100.0,100.0,3557.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0307,35.57
