,ALFRE FP Equity_DX_SI_QTY,ALFRE FP Equity_DX_SHORT_INTEREST_VALUE,ALFRE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALFRE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALFRE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALFRE FP Equity_DX_SI_MV,ALFRE FP Equity_DX_DSS,ALFRE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALFRE FP Equity_DX_SUPPLY_SI_QTY,ALFRE FP Equity_DX_BROKER_SI_QTY,ALFRE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALFRE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALFRE FP Equity_DX_BROKER_SI_MV_INC_x,ALFRE FP Equity_DX_BROKER_SI_QTY_ADD,ALFRE FP Equity_DX_SUPPLY_SI_MV_DEC,ALFRE FP Equity_DX_BROKER_SI_QTY_INC,ALFRE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALFRE FP Equity_DX_BROKER_SI_MV_INC_y,ALFRE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALFRE FP Equity_DX_BROKER_SI_MV_ADD,ALFRE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALFRE FP Equity_DX_BROKER_SI_QTY_DEC,ALFRE FP Equity_DX_SUPPLY_SI_MV,ALFRE FP Equity_DX_BROKER_SI_MV_DEC,ALFRE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALFRE FP Equity_DX_UTILIZATION_QUANTITY,ALFRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALFRE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALFRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALFRE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALFRE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALFRE FP Equity_DX_BROKER_SI_CON_RATIO,ALFRE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALFRE FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-06-28,3900.0,10296.0,0.04,0.22,0.01,0.01,0.0,8976.0,3400.0,3400.0,8976.0,,,,,,,,,,,,0.01,,100.0,78.05,0.0,0.0,0.0,100.0,25.64,0.6187,74.36,0.8953
2024-07-01,1000.0,2800.0,0.01,0.06,0.0,0.0,0.0,1400.0,500.0,500.0,1400.0,,,,0.01,,2900.0,,,,,2900.0,0.0,0.01,100.0,11.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.2296
2024-07-02,8800.0,24992.0,0.08,0.5,0.02,0.02,0.0,12496.0,4400.0,4400.0,12496.0,3900.0,,3900.0,,,,,3900.0,0.01,,,0.01,,100.0,53.29,0.0,0.0,0.0,100.0,11.44,0.7974,88.56,1.0659
2024-07-03,8800.0,24816.0,0.08,0.58,0.02,0.03,0.0,12408.0,4400.0,4400.0,12408.0,,,,,,,,,,,,0.01,,100.0,53.29,0.0,0.0,0.0,100.0,11.33,0.7991,88.67,1.0659
2024-07-04,8800.0,25080.0,0.08,0.59,0.02,0.02,0.0,12540.0,4400.0,4400.0,12540.0,,,,,,,,,,,,0.01,,100.0,53.29,0.0,0.0,0.0,100.0,11.42,0.7977,88.58,1.0659
2024-07-05,8800.0,27016.0,0.08,0.6,0.02,0.03,0.0,13508.0,4400.0,4400.0,13508.0,,,,,,,,,,,,0.01,,100.0,53.29,0.0,0.0,0.0,100.0,11.75,0.7926,88.25,1.0659
2024-07-08,8800.0,26224.0,0.08,0.61,0.02,0.03,0.0,13112.0,4400.0,4400.0,13112.0,,,,,,,,,,,,0.01,,100.0,53.29,0.0,0.0,0.0,100.0,11.22,0.8008,88.78,1.0659
2024-07-09,8800.0,25608.0,0.08,0.59,0.02,0.03,0.0,12804.0,4400.0,4400.0,12804.0,,,,,,,,,,,,0.01,,100.0,53.29,0.0,0.0,0.0,100.0,11.25,0.8004,88.75,1.0659
2024-07-10,1000.0,2900.0,0.01,0.07,0.0,0.0,0.0,1450.0,500.0,500.0,1450.0,,,,0.01,,3900.0,,,,,3900.0,0.0,0.01,100.0,11.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.2296
2024-07-11,1000.0,2920.0,0.01,0.07,0.0,0.0,0.0,1460.0,500.0,500.0,1460.0,,,,,,,,,,,,0.0,,100.0,11.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.2296
2024-07-12,1000.0,2930.0,0.01,0.08,0.0,0.0,0.0,1465.0,500.0,500.0,1465.0,,,,,,,,,,,,0.0,,100.0,6.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.1211
2024-07-15,1000.0,2920.0,0.01,0.08,0.0,0.0,0.0,1460.0,500.0,500.0,1460.0,,,,,,,,,,,,0.0,,100.0,11.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.2296
2024-07-16,1000.0,2920.0,0.01,0.08,0.0,0.0,0.0,1460.0,500.0,500.0,1460.0,,,,,,,,,,,,0.0,,100.0,11.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.2296
2024-07-17,1000.0,2930.0,0.01,0.08,0.0,0.0,0.0,1465.0,500.0,500.0,1465.0,,,,,,,,,,,,0.0,,100.0,11.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.2296
2024-07-18,1000.0,2850.0,0.01,0.08,0.0,0.0,0.0,1425.0,500.0,500.0,1425.0,,,,,,,,,,,,0.0,,100.0,11.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.2296
2024-07-19,1000.0,2820.0,0.01,0.08,0.0,0.0,0.0,1410.0,500.0,500.0,1410.0,,,,,,,,,,,,0.0,,100.0,11.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.2296
2024-07-22,1000.0,2800.0,0.01,0.08,0.0,0.0,0.0,1400.0,500.0,500.0,1400.0,,,,,,,,,,,,0.0,,100.0,11.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.2296
2024-07-23,1000.0,2810.0,0.01,0.08,0.0,0.0,0.0,1405.0,500.0,500.0,1405.0,,,,,,,,,,,,0.0,,100.0,11.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.2244
2024-07-24,3900.0,10920.0,0.04,0.32,0.01,0.01,0.0,9520.0,3400.0,3400.0,9520.0,,,2900.0,,,,,,0.01,2900.0,,0.01,,100.0,76.3,0.0,0.0,0.0,100.0,24.42,0.6308,75.58,0.8752
2024-07-25,3900.0,10881.0,0.04,0.32,0.01,0.01,0.0,9486.0,3400.0,3400.0,9486.0,,,,,,,,,,,,0.01,,100.0,78.05,0.0,0.0,0.0,100.0,25.54,0.6197,74.46,0.8953
2024-07-26,3900.0,10803.0,0.04,0.31,0.01,0.01,0.0,9418.0,3400.0,3400.0,9418.0,,,,,,,,,,,,0.01,,100.0,78.05,0.0,0.0,0.0,100.0,25.5,0.62,74.5,0.8953
2024-07-29,1000.0,2740.0,0.01,0.09,0.0,0.0,0.0,1370.0,500.0,500.0,1370.0,,,,0.01,,2900.0,,,,,2900.0,0.0,0.01,100.0,11.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.2296
2024-07-30,3900.0,10764.0,0.04,0.38,0.01,0.01,0.0,9384.0,3400.0,3400.0,9384.0,,,2900.0,,,,,,0.01,2900.0,,0.01,,100.0,76.3,0.0,0.0,0.0,100.0,24.64,0.6286,75.36,0.8752
2024-07-31,3900.0,10881.0,0.04,0.38,0.01,0.01,0.0,9486.0,3400.0,3400.0,9486.0,,,,,,,,,,,,0.01,,100.0,78.05,0.0,0.0,0.0,100.0,25.68,0.6183,74.32,0.8953
2024-08-01,3900.0,10530.0,0.04,0.38,0.01,0.01,0.0,9180.0,3400.0,3400.0,9180.0,,,,,,,,,,,,0.01,,100.0,78.05,0.0,0.0,0.0,100.0,25.26,0.6224,74.74,0.8953
2024-08-02,3900.0,10413.0,0.04,0.36,0.01,0.01,0.0,9078.0,3400.0,3400.0,9078.0,,,,,,,,,,,,0.01,,100.0,78.05,0.0,0.0,0.0,100.0,25.46,0.6204,74.54,0.8953
2024-08-05,3900.0,10140.0,0.04,0.37,0.01,0.01,0.0,8840.0,3400.0,3400.0,8840.0,,,,,,,,,,,,0.01,,100.0,76.3,0.0,0.0,0.0,100.0,25.32,0.6218,74.68,0.8752
2024-08-06,3900.0,10257.0,0.04,0.34,0.01,0.01,0.0,8942.0,3400.0,3400.0,8942.0,,,,,,,,,,,,0.01,,100.0,78.05,0.0,0.0,0.0,100.0,25.68,0.6183,74.32,0.8953
2024-08-07,3900.0,10218.0,0.04,0.3,0.01,0.01,0.0,8908.0,3400.0,3400.0,8908.0,,,,,,,,,,,,0.01,,100.0,76.3,0.0,0.0,0.0,100.0,25.53,0.6197,74.47,0.8752
2024-08-08,3900.0,9984.0,0.04,0.28,0.01,0.01,0.0,8704.0,3400.0,3400.0,8704.0,,,,,,,,,,,,0.01,,100.0,75.88,0.0,0.0,0.0,100.0,25.35,0.6215,74.65,0.8703
2024-08-09,3900.0,10452.0,0.04,0.3,0.01,0.01,0.0,9112.0,3400.0,3400.0,9112.0,,,,,,,,,,,,0.01,,100.0,75.88,0.0,0.0,0.0,100.0,26.01,0.6151,73.99,0.8703
2024-08-12,3900.0,10374.0,0.04,0.3,0.01,0.01,0.0,9044.0,3400.0,3400.0,9044.0,,,,,,,,,,,,0.01,,100.0,77.61,0.0,0.0,0.0,100.0,25.5,0.6201,74.5,0.8902
2024-08-13,5900.0,15753.0,0.05,0.44,0.01,0.02,0.0,11748.0,4400.0,4400.0,11748.0,1000.0,,1000.0,,,,,1000.0,0.0,,,0.01,,100.0,81.77,0.0,0.0,0.0,100.0,33.83,0.3855,49.23,1.0965
2024-08-14,5900.0,15635.0,0.05,0.48,0.01,0.02,0.0,11660.0,4400.0,4400.0,11660.0,,,,,,,,,,,,0.01,,100.0,81.77,0.0,0.0,0.0,100.0,33.86,0.3859,49.28,1.0965
2024-08-15,5900.0,15812.0,0.05,0.48,0.01,0.02,0.0,11792.0,4400.0,4400.0,11792.0,,,,,,,,,,,,0.01,,100.0,81.77,0.0,0.0,0.0,100.0,33.8,0.3852,49.2,1.0965
2024-08-16,5900.0,15812.0,0.05,0.48,0.01,0.02,0.0,11792.0,4400.0,4400.0,11792.0,,,,,,,,,,,,0.01,,100.0,81.77,0.0,0.0,0.0,100.0,33.84,0.3856,49.25,1.0965
2024-08-19,4901.0,14163.89,0.04,0.42,0.01,0.01,0.0,9828.89,4400.0,3401.0,12716.0,,,,,,,,,,,999.0,0.01,0.0,100.0,81.77,0.0,0.0,0.0,100.0,20.99,0.4306,58.79,0.9108
2024-08-20,3902.0,11276.78,0.04,0.34,0.01,0.01,0.0,9828.89,3401.0,3401.0,9828.89,,,,0.0,,999.0,,,,,,0.01,,100.0,75.9,0.0,0.0,0.0,100.0,25.56,0.6187,74.39,0.8708
2024-08-21,3901.0,11234.88,0.04,0.34,0.01,0.01,0.0,9792.0,3401.0,3400.0,9794.88,,,,,,,,,,,1.0,0.01,0.0,100.0,75.9,0.0,0.0,0.0,100.0,25.54,0.6193,74.44,0.8706
2024-08-22,3900.0,11154.0,0.04,0.33,0.01,0.01,0.0,9724.0,3400.0,3400.0,9724.0,,,,0.0,,1.0,,,,,,0.01,,100.0,75.88,0.0,0.0,0.0,100.0,25.51,0.62,74.49,0.8703
2024-08-23,3900.0,11310.0,0.04,0.33,0.01,0.01,0.0,9860.0,3400.0,3400.0,9860.0,,,,,,,,,,,,0.01,,100.0,75.88,0.0,0.0,0.0,100.0,25.57,0.6193,74.43,0.8703
2024-08-26,3900.0,11973.0,0.04,0.33,0.01,0.01,0.0,10438.0,3400.0,3400.0,10438.0,,,,,,,,,,,,0.01,,100.0,75.88,0.0,0.0,0.0,100.0,26.13,0.614,73.87,0.8703
2024-08-27,3900.0,11700.0,0.04,0.32,0.01,0.01,0.0,10200.0,3400.0,3400.0,10200.0,,,,,,,,,,,,0.01,,100.0,75.88,0.0,0.0,0.0,100.0,25.36,0.6214,74.64,0.8703
2024-08-28,3900.0,11973.0,0.04,0.29,0.01,0.01,0.0,10438.0,3400.0,3400.0,10438.0,,,,,,,,,,,,0.01,,100.0,75.88,0.0,0.0,0.0,100.0,25.86,0.6165,74.14,0.8703
2024-08-29,3900.0,11856.0,0.04,0.29,0.01,0.01,0.0,1520.0,3400.0,500.0,10336.0,,,,,,,,,,,2900.0,0.01,0.01,100.0,75.88,0.0,0.0,0.0,100.0,25.47,0.6204,74.53,0.8703
2024-08-30,1000.0,3030.0,0.01,0.07,0.0,0.0,0.0,1515.0,500.0,500.0,1515.0,,,,0.01,,2900.0,,,,,,0.0,,100.0,11.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.2232
2024-09-02,1000.0,2970.0,0.01,0.07,0.0,0.0,0.0,1485.0,500.0,500.0,1485.0,,,,,,,,,,,,0.0,,100.0,11.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.2232
2024-09-03,1000.0,2980.0,0.01,0.07,0.0,0.0,0.0,1490.0,500.0,500.0,1490.0,,,,,,,,,,,,0.0,,100.0,11.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.2232
2024-09-04,3900.0,11583.0,0.04,0.29,0.01,0.01,0.0,10098.0,3400.0,3400.0,10098.0,,,2900.0,,,,,,0.01,2900.0,,0.01,,100.0,46.06,0.0,0.0,0.0,100.0,24.57,0.6294,75.43,0.5284
2024-09-05,3900.0,11544.0,0.04,0.3,0.01,0.01,0.0,10064.0,3400.0,3400.0,10064.0,,,,,,,,,,,,0.01,,100.0,75.88,0.0,0.0,0.0,100.0,25.54,0.6196,74.46,0.8703
2024-09-06,3900.0,11466.0,0.04,0.31,0.01,0.01,0.0,9996.0,3400.0,3400.0,9996.0,,,,,,,,,,,,0.01,,100.0,37.86,0.0,0.0,0.0,100.0,25.51,0.6199,74.49,0.4343
2024-09-09,3900.0,11037.0,0.04,0.31,0.01,0.01,0.0,9622.0,3400.0,3400.0,9622.0,,,,,,,,,,,,0.01,,100.0,37.86,0.0,0.0,0.0,100.0,25.22,0.6228,74.78,0.4343
2024-09-10,3900.0,10686.0,0.04,0.31,0.01,0.01,0.0,9316.0,3400.0,3400.0,9316.0,,,,,,,,,,,,0.01,,100.0,37.86,0.0,0.0,0.0,100.0,25.27,0.6223,74.73,0.4343
2024-09-11,3900.0,10491.0,0.04,0.3,0.01,0.01,0.0,9146.0,3400.0,3400.0,9146.0,,,,,,,,,,,,0.01,,100.0,43.14,0.0,0.0,0.0,100.0,25.4,0.6211,74.6,0.4949
2024-09-12,1000.0,2660.0,0.01,0.08,0.0,0.0,0.0,1330.0,500.0,500.0,1330.0,,,,0.01,,2900.0,,,,,2900.0,0.0,0.01,100.0,6.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.1269
2024-09-13,1000.0,2620.0,0.01,0.08,0.0,0.0,0.0,1310.0,500.0,500.0,1310.0,,,,,,,,,,,,0.0,,100.0,6.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.1269
2024-09-16,3900.0,10491.0,0.04,0.29,0.01,0.01,0.0,9146.0,3400.0,3400.0,9146.0,,,2900.0,,,,,,0.01,2900.0,,0.01,,100.0,43.14,0.0,0.0,0.0,100.0,24.64,0.6286,75.36,0.4949
2024-09-17,3900.0,10374.0,0.04,0.32,0.01,0.01,0.0,9044.0,3400.0,3400.0,9044.0,,,,,,,,,,,,0.01,,100.0,43.14,0.0,0.0,0.0,100.0,25.46,0.6204,74.54,0.4949
2024-09-18,11500.0,30705.0,0.1,1.12,0.02,0.03,0.0,29370.0,11000.0,11000.0,29370.0,7600.0,,7600.0,,,,,7600.0,0.02,,,0.03,,100.0,91.81,0.0,0.0,0.0,100.0,25.28,0.5073,66.01,0.9599
2024-09-19,11500.0,32085.0,0.1,1.29,0.02,0.03,0.0,30690.0,11000.0,11000.0,30690.0,,,,,,,,,,,,0.03,,100.0,91.81,0.0,0.0,0.0,100.0,25.24,0.5058,65.9,0.9599
2024-09-20,7300.0,19856.0,0.07,0.83,0.01,0.02,0.0,18496.0,6800.0,6800.0,18496.0,,,,0.01,,4200.0,,,,,4200.0,0.02,0.01,100.0,56.76,0.0,0.0,0.0,100.0,39.88,0.3944,46.59,0.6093
2024-09-23,7300.0,19783.0,0.07,0.85,0.01,0.02,0.0,18428.0,6800.0,6800.0,18428.0,,,,,,,,,,,,0.02,,100.0,87.39,0.0,0.0,0.0,100.0,39.82,0.3936,46.52,0.9382
2024-09-24,4400.0,11924.0,0.04,0.54,0.01,0.01,0.0,10569.0,3900.0,3900.0,10569.0,,,,0.01,,2900.0,,,,,2900.0,0.01,0.01,100.0,50.12,0.0,0.0,0.0,100.0,22.73,0.6488,77.27,0.5655
2024-09-25,4400.0,11880.0,0.04,0.54,0.01,0.01,0.0,10530.0,3900.0,3900.0,10530.0,,,,,,,,,,,,0.01,,100.0,50.12,0.0,0.0,0.0,100.0,22.69,0.6491,77.31,0.5655
2024-09-26,4400.0,11880.0,0.04,0.54,0.01,0.01,0.0,10530.0,3900.0,3900.0,10530.0,,,,,,,,,,,,0.01,,100.0,50.12,0.0,0.0,0.0,100.0,22.73,0.6488,77.27,0.5655
2024-09-27,4400.0,11880.0,0.04,0.55,0.01,0.01,0.0,10530.0,3900.0,3900.0,10530.0,,,,,,,,,,,,0.01,,100.0,50.12,0.0,0.0,0.0,100.0,22.73,0.6488,77.27,0.5655
2024-09-30,4400.0,11792.0,0.04,0.52,0.01,0.01,0.0,10452.0,3900.0,3900.0,10452.0,,,,,,,,,,,,0.01,,100.0,50.12,0.0,0.0,0.0,100.0,22.66,0.6495,77.34,0.5655
2024-10-01,1000.0,2660.0,0.01,0.13,0.0,0.0,0.0,1330.0,500.0,500.0,1330.0,,,,0.01,,3400.0,,,,,3400.0,0.0,0.01,100.0,5.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.1152
2024-10-02,1000.0,2650.0,0.01,0.13,0.0,0.0,0.0,1325.0,500.0,500.0,1325.0,,,,,,,,,,,,0.0,,100.0,5.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.1152
2024-10-03,1000.0,2660.0,0.01,0.13,0.0,0.0,0.0,1330.0,500.0,500.0,1330.0,,,,,,,,,,,,0.0,,100.0,5.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.1101
2024-10-04,1000.0,2640.0,0.01,0.13,0.0,0.0,0.0,1320.0,500.0,500.0,1320.0,,,,,,,,,,,,0.0,,100.0,5.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.1101
2024-10-07,1000.0,2620.0,0.01,0.13,0.0,0.0,0.0,1310.0,500.0,500.0,1310.0,,,,,,,,,,,,0.0,,100.0,6.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.1253
2024-10-08,3900.0,10413.0,0.04,0.52,0.01,0.01,0.0,9078.0,3400.0,3400.0,9078.0,,,2900.0,,,,,,0.01,2900.0,,0.01,,100.0,21.14,0.0,0.0,0.0,100.0,24.57,0.6293,75.43,0.2425
2024-10-09,3900.0,10764.0,0.04,0.62,0.01,0.01,0.0,9384.0,3400.0,3400.0,9384.0,,,,,,,,,,,,0.01,,100.0,39.17,0.0,0.0,0.0,100.0,25.89,0.6163,74.11,0.4493
2024-10-10,3900.0,10725.0,0.04,0.6,0.01,0.01,0.0,9350.0,3400.0,3400.0,9350.0,,,,,,,,,,,,0.01,,100.0,39.17,0.0,0.0,0.0,100.0,25.54,0.6197,74.46,0.4493
2024-10-11,3900.0,10764.0,0.04,0.6,0.01,0.01,0.0,9384.0,3400.0,3400.0,9384.0,,,,,,,,,,,,0.01,,100.0,39.17,0.0,0.0,0.0,100.0,25.61,0.619,74.39,0.4493
2024-10-14,3900.0,10530.0,0.04,0.6,0.01,0.01,0.0,9180.0,3400.0,3400.0,9180.0,,,,,,,,,,,,0.01,,100.0,41.06,0.0,0.0,0.0,100.0,25.36,0.6214,74.64,0.471
2024-10-15,3900.0,10140.0,0.04,0.63,0.01,0.01,0.0,8840.0,3400.0,3400.0,8840.0,,,,,,,,,,,,0.01,,100.0,41.06,0.0,0.0,0.0,100.0,25.22,0.6228,74.78,0.471
2024-10-16,3400.0,8772.0,0.03,0.51,0.01,0.01,0.0,7482.0,3400.0,2900.0,8772.0,,,,,,,,,,,500.0,0.01,0.0,100.0,46.7,0.0,0.0,0.0,100.0,14.66,0.7498,85.34,0.467
2024-10-17,2900.0,7337.0,0.03,0.4,0.01,0.01,0.0,7337.0,2900.0,2900.0,7337.0,,,,0.0,,500.0,,,,,,0.01,,100.0,40.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.4095
2024-10-18,2900.0,7772.0,0.03,0.38,0.01,0.01,0.0,7772.0,2900.0,2900.0,7772.0,,,,,,,,,,,,0.01,,100.0,40.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.4095
2024-10-21,2900.0,8033.0,0.03,0.35,0.01,0.01,0.0,8033.0,2900.0,2900.0,8033.0,,,,,,,,,,,,0.01,,100.0,46.92,0.0,0.0,0.0,100.0,,1.0,100.0,0.4692
2024-10-22,2900.0,8352.0,0.03,0.37,0.01,0.01,0.0,8352.0,2900.0,2900.0,8352.0,,,,,,,,,,,,0.01,,100.0,47.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.4769
2024-10-23,2900.0,8555.0,0.03,0.34,0.01,0.01,0.0,8555.0,2900.0,2900.0,8555.0,,,,,,,,,,,,0.01,,100.0,60.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.6066
2024-10-24,2900.0,8584.0,0.03,0.33,0.01,0.01,0.0,8584.0,2900.0,2900.0,8584.0,,,,,,,,,,,,0.01,,100.0,60.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.6066
2024-10-25,8917.0,25770.13,0.08,1.01,0.02,0.03,0.0,17678.13,6117.0,6117.0,17678.13,417.0,,3217.0,,,,,417.0,0.01,2800.0,,0.02,,100.0,91.56,0.0,0.0,0.0,100.0,32.88,0.5586,67.12,1.3347
2024-10-28,8917.0,26572.66,0.08,1.05,0.02,0.03,0.0,18228.66,6117.0,6117.0,18228.66,,,,,,,,,,,,0.02,,100.0,91.56,0.0,0.0,0.0,100.0,32.6,0.5606,67.4,1.3347
2024-10-29,8917.0,26661.83,0.08,1.08,0.02,0.03,0.0,18289.83,6117.0,6117.0,18289.83,,,,,,,,,,,,0.02,,100.0,91.56,0.0,0.0,0.0,100.0,32.56,0.5609,67.44,1.3347
2024-10-30,8917.0,26305.15,0.08,1.09,0.02,0.03,0.0,18045.15,6117.0,6117.0,18045.15,,,,,,,,,,,,0.02,,100.0,91.56,0.0,0.0,0.0,100.0,32.75,0.5595,67.25,1.3347
2024-10-31,8917.0,26037.64,0.08,0.73,0.02,0.03,0.0,17861.64,6117.0,6117.0,17861.64,,,,,,,,,,,,0.02,,100.0,91.56,0.0,0.0,0.0,100.0,32.72,0.5597,67.28,1.3347
2024-11-01,8917.0,25680.96,0.08,0.73,0.02,0.03,0.0,17616.96,6117.0,6117.0,17616.96,,,,,,,,,,,,0.02,,100.0,91.56,0.0,0.0,0.0,100.0,32.76,0.5595,67.24,1.3347
2024-11-04,8917.0,26483.49,0.08,0.75,0.02,0.03,0.0,18167.49,6117.0,6117.0,18167.49,,,,,,,,,,,,0.02,,100.0,91.56,0.0,0.0,0.0,100.0,32.24,0.5631,67.76,1.3347
2024-11-05,8917.0,26126.81,0.08,0.74,0.02,0.03,0.0,17922.81,6117.0,6117.0,17922.81,,,,,,,,,,,,0.02,,100.0,91.56,0.0,0.0,0.0,100.0,32.75,0.5595,67.25,1.3347
2024-11-06,8917.0,25948.47,0.08,0.74,0.02,0.03,0.0,17800.47,6117.0,6117.0,17800.47,,,,,,,,,,,,0.02,,100.0,91.56,0.0,0.0,0.0,100.0,32.68,0.56,67.32,1.3347
2024-11-07,8917.0,25324.28,0.08,0.74,0.02,0.03,0.0,17372.28,6117.0,6117.0,17372.28,,,,,,,,,,,,0.02,,100.0,91.56,0.0,0.0,0.0,100.0,32.88,0.5586,67.12,1.3347
2024-11-08,8917.0,24878.43,0.08,0.71,0.02,0.03,0.0,17066.43,6117.0,6117.0,17066.43,,,,,,,,,,,,0.02,,100.0,91.56,0.0,0.0,0.0,100.0,32.81,0.5591,67.19,1.3347
2024-11-11,6017.0,17449.3,0.05,0.49,0.01,0.02,0.0,9329.3,3217.0,3217.0,9329.3,,,,0.01,,2900.0,,,,,2900.0,0.01,0.01,100.0,48.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.9006
2024-11-12,6017.0,17328.96,0.05,0.49,0.01,0.02,0.0,9264.96,3217.0,3217.0,9264.96,,,,,,,,,,,,0.01,,100.0,48.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.9006
2024-11-13,6017.0,17088.28,0.05,0.49,0.01,0.02,0.0,9136.28,3217.0,3217.0,9136.28,,,,,,,,,,,,0.01,,100.0,48.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.9006
2024-11-14,6017.0,16426.41,0.05,0.49,0.01,0.02,0.0,8782.41,3217.0,3217.0,8782.41,,,,,,,,,,,,0.01,,100.0,48.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.9006
2024-11-15,6017.0,16306.07,0.05,0.48,0.01,0.02,0.0,8718.07,3217.0,3217.0,8718.07,,,,,,,,,,,,0.01,,100.0,48.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.9006
2024-11-18,6203.0,17368.4,0.06,0.49,0.01,0.02,0.0,8100.4,3310.0,2893.0,9268.0,93.0,,93.0,,,,,93.0,0.0,,417.0,0.01,0.0,100.0,48.86,0.0,0.0,0.0,100.0,2.96,0.9426,97.04,0.9157
2024-11-19,5786.0,15853.64,0.05,0.45,0.01,0.02,0.0,7926.82,2893.0,2893.0,7926.82,,,,0.0,,417.0,,,,,,0.01,,100.0,42.71,0.0,0.0,0.0,100.0,3.25,0.9371,96.75,0.8541
2024-11-20,5804.0,15380.6,0.05,0.44,0.01,0.02,0.0,7690.3,2902.0,2902.0,7690.3,9.0,0.0,,,9.0,,0.0,9.0,,,,0.01,,100.0,42.78,0.0,0.0,0.0,100.0,3.57,0.9311,96.43,0.8557
2024-11-21,6354.0,17155.8,0.06,0.48,0.01,0.02,0.0,8577.9,3177.0,3177.0,8577.9,275.0,0.0,,,275.0,,0.0,275.0,,,,0.01,,100.0,45.01,0.0,0.0,0.0,100.0,11.77,0.7923,88.23,0.9003
2024-11-22,6354.0,17219.34,0.06,0.48,0.01,0.02,0.0,8609.67,3177.0,3177.0,8609.67,,,,,,,,,,,,0.01,,100.0,45.01,0.0,0.0,0.0,100.0,11.85,0.7911,88.15,0.9003
2024-11-25,9154.0,25448.12,0.08,0.69,0.02,0.03,0.0,12724.06,4577.0,4577.0,12724.06,1400.0,0.0,,,1400.0,,0.0,1400.0,,,,0.01,,100.0,54.11,0.0,0.0,0.0,100.0,38.52,0.5264,61.48,1.0823
2024-11-26,8968.0,24841.36,0.08,0.66,0.02,0.02,0.0,12420.68,4484.0,4484.0,12420.68,,,,0.0,,93.0,,,,,93.0,0.01,0.0,100.0,53.6,0.0,0.0,0.0,100.0,37.6,0.5308,62.4,1.0721
2024-11-27,6173.0,16543.64,0.06,0.46,0.01,0.02,0.0,4526.52,4484.0,1689.0,12017.12,,,,,,,,,,,2795.0,0.01,0.01,100.0,53.6,0.0,0.0,0.0,100.0,45.58,0.5039,54.42,0.738
2024-11-28,3378.0,8850.36,0.03,0.26,0.01,0.01,0.0,4425.18,1689.0,1689.0,4425.18,,,,0.01,,2795.0,,,,,,0.0,,100.0,30.32,0.0,0.0,0.0,100.0,0.82,0.9837,99.18,0.6065
