,REUSE FP Equity_DX_SI_QTY,REUSE FP Equity_DX_SHORT_INTEREST_VALUE,REUSE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,REUSE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,REUSE FP Equity_DX_SI_MV,REUSE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,REUSE FP Equity_DX_SUPPLY_SI_QTY,REUSE FP Equity_DX_BROKER_SI_QTY,REUSE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,REUSE FP Equity_DX_BROKER_SI_MV_NEW_x,REUSE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,REUSE FP Equity_DX_SUPPLY_SI_QTY_INC_x,REUSE FP Equity_DX_BROKER_SI_MV_INC_x,REUSE FP Equity_DX_SUPPLY_SI_MV_NEW,REUSE FP Equity_DX_BROKER_SI_QTY_ADD,REUSE FP Equity_DX_BROKER_SI_QTY_NEW,REUSE FP Equity_DX_SUPPLY_SI_MV_DEC,REUSE FP Equity_DX_BROKER_SI_QTY_INC,REUSE FP Equity_DX_SUPPLY_SI_QTY_DEC,REUSE FP Equity_DX_BROKER_SI_MV_NEW_y,REUSE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,REUSE FP Equity_DX_BROKER_SI_MV_INC_y,REUSE FP Equity_DX_SUPPLY_SI_QTY_INC_y,REUSE FP Equity_DX_BROKER_SI_MV_ADD,REUSE FP Equity_DX_SUPPLY_SI_QTY_ADD,REUSE FP Equity_DX_BROKER_SI_QTY_DEC,REUSE FP Equity_DX_SUPPLY_SI_MV,REUSE FP Equity_DX_BROKER_SI_MV_DEC,REUSE FP Equity_DX_SUPPLY_SI_MV_RMV,REUSE FP Equity_DX_BROKER_SI_MV_RMV,REUSE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,REUSE FP Equity_DX_UTILIZATION_QUANTITY,REUSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,REUSE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,REUSE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,REUSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,REUSE FP Equity_DX_ACTIVE_UTILIZATION_MV,REUSE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,REUSE FP Equity_DX_BROKER_SI_CON_RATIO,REUSE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,REUSE FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1571292.0,16504379.78,,16.61,0.0,,0.0,,0.0
2020-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1571292.0,16223432.77,,16.55,0.0,,0.0,,0.0
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1571292.0,15912159.83,,16.19,0.0,,0.0,,0.0
2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,17398317.71,,17.08,0.0,,0.0,,0.0
2020-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,17465769.39,,17.42,0.0,,0.0,,0.0
2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,17479596.98,,17.44,0.0,,0.0,,0.0
2020-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,17439631.86,,17.47,0.0,,0.0,,0.0
2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,17489546.11,,17.46,0.0,,0.0,,0.0
2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,17720230.85,,17.45,0.0,,0.0,,0.0
2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,17981100.23,,17.67,0.0,,0.0,,0.0
2020-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18038771.41,,17.96,0.0,,0.0,,0.0
2020-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,17973174.65,,18.02,0.0,,0.0,,0.0
2020-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,17917527.02,,17.96,0.0,,0.0,,0.0
2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,17939111.55,,17.91,0.0,,0.0,,0.0
2020-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,17837596.78,,17.92,0.0,,0.0,,0.0
2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,17935401.71,,17.77,0.0,,0.0,,0.0
2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,17792572.78,,17.93,0.0,,0.0,,0.0
2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,17892064.01,,17.81,0.0,,0.0,,0.0
2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18169796.3,,17.86,0.0,,0.0,,0.0
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18198463.26,,18.19,0.0,,0.0,,0.0
2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18233369.51,,18.18,0.0,,0.0,,0.0
2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18296605.46,,18.26,0.0,,0.0,,0.0
2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18159847.18,,18.3,0.0,,0.0,,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18114991.81,,18.14,0.0,,0.0,,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18173674.77,,18.07,0.0,,0.0,,0.0
2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18591369.3,,18.18,0.0,,0.0,,0.0
2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18453261.99,,18.61,0.0,,0.0,,0.0
2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18250401.06,,18.45,0.0,,0.0,,0.0
2020-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18418524.37,,18.24,0.0,,0.0,,0.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18223251.76,,18.38,0.0,,0.0,,0.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18414308.64,,18.21,0.0,,0.0,,0.0
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18376367.07,,18.34,0.0,,0.0,,0.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1686292.0,18447865.85,,18.38,0.0,,0.0,,0.0
2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126292.0,23485958.29,,23.25,0.0,,0.0,,0.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126292.0,23705604.25,,23.47,0.0,,0.0,,0.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126292.0,23769180.38,,23.66,0.0,,0.0,,0.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126292.0,23692208.61,,23.81,0.0,,0.0,,0.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126292.0,23565694.24,,23.62,0.0,,0.0,,0.0
2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126292.0,22958637.87,,23.61,0.0,,0.0,,0.0
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126292.0,23060699.89,,22.95,0.0,,0.0,,0.0
2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126292.0,23423232.67,,23.01,0.0,,0.0,,0.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2126292.0,23148090.49,,23.42,0.0,,0.0,,0.0
2020-09-25,9100.0,99529.43,0.59,0.16,0.1,99529.43,9100.0,9100.0,99529.43,,,,,,9100.0,,,,,,,,,0.1,9100.0,,0.1,,,,1.07,0.43,840900.0,9197175.57,,9.16,1.07,,1.0,100.0,0.0043
2020-09-28,9100.0,101552.36,0.59,0.15,0.1,101552.36,9100.0,9100.0,101552.36,,,,,,,,,,,,,,,,,,0.1,,,,1.07,0.41,840900.0,9384107.64,,9.2,1.07,,1.0,100.0,0.0041
2020-09-29,9100.0,100472.19,0.59,0.15,0.1,100472.19,9100.0,9100.0,100472.19,,,,,,,,,,,,,,,,,,0.1,,,,1.07,0.41,840900.0,9284292.81,,9.39,1.07,,1.0,100.0,0.0041
2020-09-30,9100.0,100619.61,0.58,0.15,0.1,100619.61,9100.0,9100.0,100619.61,,,,,,,,,,,,,,,,,,0.1,,,,1.07,0.41,840900.0,9297915.39,,9.28,1.07,,1.0,100.0,0.0041
2020-10-01,9100.0,101000.9,0.58,0.15,0.1,101000.9,9100.0,9100.0,101000.9,,,,,,,,,,,,,,,,,,0.1,,,,1.07,0.41,840900.0,9333149.1,,9.3,1.07,,1.0,100.0,0.0041
2020-10-02,9100.0,100888.06,0.58,0.15,0.1,100888.06,9100.0,9100.0,100888.06,,,,,,,,,,,,,,,,,,0.1,,,,1.07,0.41,840900.0,9322721.94,,9.33,1.07,,1.0,100.0,0.0041
2020-10-05,9100.0,101988.25,0.58,0.15,0.1,101988.25,9100.0,9100.0,101988.25,,,,,,,,,,,,,,,,,,0.1,,,,1.07,0.41,840900.0,9424386.75,,9.32,1.07,,1.0,100.0,0.0041
2020-10-06,9100.0,102352.25,0.58,0.15,0.1,102352.25,9100.0,9100.0,102352.25,,,,,,,,,,,,,,,,,,0.1,,,,1.07,0.41,840900.0,9458022.75,,9.38,1.07,,1.0,100.0,0.0041
2020-10-07,9100.0,102790.87,0.58,0.15,0.1,102790.87,9100.0,9100.0,102790.87,,,,,,,,,,,,,,,,,,0.1,,,,1.07,0.41,840900.0,9498554.13,,9.45,1.07,,1.0,100.0,0.0041
2020-10-08,9100.0,103336.87,0.58,0.15,0.1,103336.87,9100.0,9100.0,103336.87,,,,,,,,,,,,,,,,,,0.1,,,,1.07,0.41,840900.0,9549008.13,,9.5,1.07,,1.0,100.0,0.0041
2020-10-09,9100.0,103790.05,0.57,0.15,0.1,103790.05,9100.0,9100.0,103790.05,,,,,,,,,,,,,,,,,,0.1,,,,1.07,0.41,840900.0,9590884.95,,9.56,1.07,,1.0,100.0,0.0041
2020-10-12,9100.0,105015.82,0.57,0.15,0.1,105015.82,9100.0,9100.0,105015.82,,,,,,,,,,,,,,,,,,0.1,,,,1.07,0.41,840900.0,9704154.18,,9.6,1.07,,1.0,100.0,0.0041
2020-10-13,9100.0,104912.99,0.56,0.15,0.11,104912.99,9100.0,9100.0,104912.99,,,,,,,,,,,,,,,,,,0.11,,,,1.07,0.41,840900.0,9694652.01,,9.71,1.07,,1.0,100.0,0.0041
2020-10-14,9100.0,104832.91,0.57,0.15,0.1,104832.91,9100.0,9100.0,104832.91,,,,,,,,,,,,,,,,,,0.1,,,,1.07,0.41,840900.0,9687252.09,,9.69,1.07,,1.0,100.0,0.0041
2020-10-15,9100.0,104042.12,0.48,0.13,0.1,104042.12,9100.0,9100.0,104042.12,,,,,,,,,,,,,,,,,,0.1,,,,1.07,0.41,840900.0,9614177.88,,9.7,1.07,,1.0,100.0,0.0041
2020-10-16,9100.0,105246.96,0.26,0.13,0.1,105246.96,9100.0,9100.0,105246.96,,,,,,,,,,,,,,,,,,0.1,,,,1.07,0.41,840900.0,9725513.04,,9.61,1.07,,1.0,100.0,0.0041
2020-10-19,9100.0,106925.0,0.26,0.13,0.11,106925.0,0.0,9100.0,0.0,,,,,,,,0.1,,9100.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0041
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,9100.0,0.0,0.1,,,0.0,0.0,2216292.0,25325347.05,,26.01,0.0,,0.0,,0.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2216292.0,25221402.96,,25.29,0.0,,0.0,,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2216292.0,25090863.36,,25.2,0.0,,0.0,,0.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2216292.0,25198796.78,,25.12,0.0,,0.0,,0.0
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2216292.0,24749111.13,,25.18,0.0,,0.0,,0.0
2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2216292.0,24632312.55,,24.67,0.0,,0.0,,0.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2216292.0,24205897.97,,24.6,0.0,,0.0,,0.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2216292.0,24325134.48,,24.23,0.0,,0.0,,0.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2216292.0,24185064.82,,24.32,0.0,,0.0,,0.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2216292.0,24648934.74,,24.2,0.0,,0.0,,0.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2216292.0,25080225.16,,24.65,0.0,,0.0,,0.0
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2216292.0,25236252.12,,25.08,0.0,,0.0,,0.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2216292.0,25408236.38,,25.26,0.0,,0.0,,0.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2216292.0,25386516.71,,25.38,0.0,,0.0,,0.0
2020-11-09,8800.0,104860.8,0.28,0.13,0.1,104860.8,8800.0,8800.0,104860.8,,,,,,8800.0,,,,,,,,,0.1,8800.0,,0.1,,,,0.4,0.4,2206200.0,26289079.2,,25.28,0.4,,1.0,100.0,0.004
2020-11-10,95900.0,1142245.72,3.08,1.36,1.14,1142245.72,95900.0,95900.0,1142245.72,,,87100.0,1.04,,,,,87100.0,,,,1.04,87100.0,,,,1.14,,,,4.33,4.33,2119100.0,25240176.28,,25.24,4.33,,1.0,100.0,0.0433
2020-11-11,104300.0,1252580.42,3.35,1.48,1.24,1252580.42,104300.0,104300.0,1252580.42,,,8400.0,0.1,,,,,8400.0,,,,0.1,8400.0,,,,1.24,,,,4.71,4.71,2110700.0,25348240.58,,25.15,4.71,,1.0,100.0,0.0471
2020-11-12,104300.0,1239230.02,3.35,1.48,1.25,1239230.02,104300.0,104300.0,1239230.02,,,,,,,,,,,,,,,,,,1.25,,,,4.71,4.71,2110700.0,25078070.98,,25.36,4.71,,1.0,100.0,0.0471
2020-11-13,104300.0,1236403.49,3.36,1.48,1.24,1236403.49,104300.0,104300.0,1236403.49,,,,,,,,,,,,,,,,,,1.24,,,,4.71,4.71,2110700.0,25020871.01,,25.1,4.71,,1.0,100.0,0.0471
2020-11-16,104300.0,1259297.34,3.36,1.4,1.24,1259297.34,104300.0,104300.0,1259297.34,,,,,,,,,,,,,,,,,,1.24,,,,4.71,4.71,2110700.0,25484169.66,,25.03,4.71,,1.0,100.0,0.0471
2020-11-17,104300.0,1257326.07,2.32,1.4,1.26,1257326.07,104300.0,104300.0,1257326.07,,,,,,,,,,,,,,,,,,1.26,,,,4.71,4.71,2110700.0,25444277.43,,25.44,4.71,,1.0,100.0,0.0471
2020-11-18,104300.0,1264793.95,2.32,1.4,1.26,1264793.95,104300.0,104300.0,1264793.95,,,,,,,,,,,,,,,,,,1.26,,,,4.71,4.71,2110700.0,25595403.55,,25.41,4.71,,1.0,100.0,0.0471
2020-11-19,104300.0,1252288.38,2.3,1.4,1.27,1252288.38,104300.0,104300.0,1252288.38,,,,,,,,,,,,,,,,,,1.27,,,,4.71,4.71,2110700.0,25342330.62,,25.66,4.71,,1.0,100.0,0.0471
2020-11-20,104300.0,1257618.11,2.31,1.4,1.25,1257618.11,104300.0,104300.0,1257618.11,,,,,,,,,,,,,,,,,,1.25,,,,4.71,4.71,2110700.0,25450187.39,,25.38,4.71,,1.0,100.0,0.0471
2020-11-23,104300.0,1263834.39,2.31,1.39,1.26,1263834.39,104300.0,104300.0,1263834.39,,,,,,,,,,,,,,,,,,1.26,,,,4.71,4.71,2110700.0,25575985.11,,25.46,4.71,,1.0,100.0,0.0471
2020-11-24,104300.0,1277320.38,2.32,1.39,1.27,1277320.38,104300.0,104300.0,1277320.38,,,,,,,,,,,,,,,,,,1.27,,,,4.71,4.71,2110700.0,25848898.62,,25.63,4.71,,1.0,100.0,0.0471
2020-11-25,104300.0,1271490.01,2.31,1.39,1.28,1271490.01,104300.0,104300.0,1271490.01,,,,,,,,,,,,,,,,,,1.28,,,,4.71,4.71,2110700.0,25730910.49,,25.87,4.71,,1.0,100.0,0.0471
2020-11-26,208500.0,2542198.8,4.95,2.78,2.54,2542198.8,188900.0,208500.0,2303219.92,,,84600.0,0.23,,84700.0,,,19500.0,,,,0.23,84600.0,1.03,,,2.3,,,,8.53,8.52,2026100.0,24703832.08,,24.7,8.53,40.63,0.5176,59.37,0.0941
2020-11-27,223100.0,2712025.91,8.74,2.97,2.71,2712025.91,222400.0,223100.0,2703516.64,,,33500.0,0.18,,,,,14600.0,,,,0.18,33500.0,,,,2.71,,,,10.04,10.03,1992600.0,24222244.86,,24.31,10.04,37.97,0.529,62.03,0.1007
2020-11-30,316100.0,3796929.98,12.37,4.21,3.82,3796929.98,231400.0,316100.0,2779530.52,,,9000.0,1.12,,,,,93000.0,,,,1.12,9000.0,,,,2.77,,,,10.08,10.08,2063600.0,24787550.48,,24.74,10.08,26.56,0.6099,73.44,0.1377
2020-12-01,324400.0,3939481.16,12.68,4.32,3.91,3939481.16,239700.0,324400.0,2910892.83,,,8300.0,0.1,,,,,8300.0,,,,0.1,8300.0,,,,2.88,,,,10.44,10.44,2055300.0,24959357.67,,24.73,10.44,26.32,0.6121,73.68,0.1413
2020-12-02,324400.0,3919530.56,12.83,4.32,3.94,3919530.56,239700.0,324400.0,2896151.28,,,,,,,,,,,,,,,,,,2.92,,,,10.44,10.44,2055300.0,24832956.72,,25.01,10.44,26.01,0.6151,73.99,0.1413
2020-12-03,324400.0,3912458.64,14.41,4.32,3.92,3912458.64,239700.0,324400.0,2890925.82,,,,,,,,,,,,,,,,,,2.9,,,,10.44,10.44,2055300.0,24788151.18,,24.83,10.44,26.07,0.6145,73.93,0.1413
2020-12-04,324400.0,3935328.84,14.42,4.32,3.91,3935328.84,239700.0,324400.0,2907824.67,,,,,,,,,,,,,,,,,,2.88,,,,10.44,10.44,2055300.0,24933049.83,,24.73,10.44,26.22,0.6131,73.78,0.1413
2020-12-07,324400.0,3931533.36,14.43,4.3,3.93,3931533.36,239700.0,324400.0,2905020.18,,,,,,,,,,,,,,,,,,2.9,,,,10.44,10.44,2055300.0,24909002.82,,24.89,10.44,26.09,0.6143,73.91,0.1413
2020-12-08,324400.0,3938962.12,14.28,4.3,3.93,3938962.12,239700.0,324400.0,2910509.31,,,,,,,,,,,,,,,,,,2.9,,,,10.44,10.44,2055300.0,24956069.19,,24.89,10.44,26.15,0.6138,73.85,0.1413
2020-12-09,332700.0,4058540.76,14.75,4.41,4.05,4058540.76,248000.0,332700.0,3025302.4,,,8300.0,0.1,,,,,8300.0,,,,0.1,8300.0,,,,3.01,,,,10.81,10.8,2047000.0,24970943.6,,24.87,10.81,25.55,0.6196,74.45,0.1449
2020-12-10,332700.0,4026135.78,14.77,4.41,4.06,4026135.78,248000.0,332700.0,3001147.2,,,,,,,,,,,,,,,,,,3.03,,,,10.81,10.8,2047000.0,24771565.8,,25.01,10.81,25.31,0.622,74.69,0.1449
2020-12-11,332700.0,3999386.7,17.6,4.27,4.02,3999386.7,248000.0,332700.0,2981208.0,,,,,,,,,,,,,,,,,,3.0,,,,10.81,10.8,2047000.0,24606987.0,,24.76,10.81,25.33,0.6217,74.67,0.1449
2020-12-14,332700.0,4018017.9,16.79,4.11,4.0,4018017.9,248000.0,332700.0,2995096.0,,,,,,,,,,,,,,,,,,2.99,,,,10.81,10.8,2047000.0,24721619.0,,24.68,10.81,25.55,0.6196,74.45,0.1449
2020-12-15,332700.0,4021943.76,11.16,4.11,4.02,2998022.4,84700.0,248000.0,1023921.36,,,,,,,,1.97,,163300.0,,,,,,,84700.0,1.02,1.02,,,9.96,3.69,765300.0,9251558.64,,9.24,9.96,25.46,0.6205,74.54,0.1449
2020-12-16,8300.0,100794.37,0.31,0.1,0.1,100794.37,8300.0,8300.0,100794.37,,,,,,,,0.98,,81127.0,,,,,,4727.0,239700.0,0.1,2.89,,,0.36,0.36,2286700.0,27769456.13,,27.71,0.36,,1.0,100.0,0.0036
2020-12-17,8300.0,100367.75,0.31,0.1,0.1,100367.75,8300.0,8300.0,100367.75,,,241.0,,,,,0.0,,241.0,,,,241.0,,,,0.1,,,,0.36,0.36,2286700.0,27651919.75,,27.79,0.36,,1.0,100.0,0.0036
2020-12-18,8300.0,100398.46,0.31,0.1,0.1,100398.46,8300.0,8300.0,100398.46,,,,,,,,,,,,,,,,,,0.1,,,,0.36,0.36,2286700.0,27660380.54,,27.73,0.36,,1.0,100.0,0.0036
2020-12-21,8300.0,99390.84,0.31,0.1,0.1,99390.84,8300.0,8300.0,99390.84,,,,,,,,,,,,,,,,,,0.1,,,,0.36,0.36,2286700.0,27382775.16,,27.69,0.36,,1.0,100.0,0.0036
2020-12-22,8300.0,100129.54,0.31,0.1,0.1,100129.54,8300.0,8300.0,100129.54,,,,,,,,,,,,,,,,,,0.1,,,,0.36,0.36,2286700.0,27586291.46,,27.37,0.36,,1.0,100.0,0.0036
2020-12-23,8300.0,100384.35,0.31,0.1,0.1,100384.35,8300.0,8300.0,100384.35,,,,,,,,,,,,,,,,,,0.1,,,,0.36,0.36,2286700.0,27656493.15,,27.57,0.36,,1.0,100.0,0.0036
2020-12-24,8300.0,100360.28,0.31,0.1,0.1,100360.28,8300.0,8300.0,100360.28,,,,,,,,,,,,,,,,,,0.1,,,,0.36,0.36,2286700.0,27649861.72,,27.68,0.36,,1.0,100.0,0.0036
2020-12-25,8300.0,100360.28,0.31,0.1,0.1,100360.28,8300.0,8300.0,100360.28,,,,,,,,,,,,,,,,,,0.1,,,,0.36,0.36,2286700.0,27649861.72,,27.65,0.36,,1.0,100.0,0.0036
2020-12-28,8300.0,101020.13,0.31,0.1,0.1,101020.13,8300.0,8300.0,101020.13,,,,,,,,,,,,,,,,,,0.1,,,,0.36,0.36,2286700.0,27831654.37,,27.67,0.36,,1.0,100.0,0.0036
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.1,,8300.0,,,,,,,8300.0,0.0,0.1,,,0.0,0.0,2296292.0,27983992.09,,27.95,0.0,,0.0,,0.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2296292.0,27915332.96,,27.99,0.0,,0.0,,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2296292.0,27851725.67,,27.89,0.0,,0.0,,0.0
