,ETZ FP Equity_DX_SI_QTY,ETZ FP Equity_DX_SHORT_INTEREST_VALUE,ETZ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ETZ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ETZ FP Equity_DX_SI_MV,ETZ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ETZ FP Equity_DX_SUPPLY_SI_QTY,ETZ FP Equity_DX_BROKER_SI_QTY,ETZ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ETZ FP Equity_DX_SUPPLY_SI_QTY_INC_x,ETZ FP Equity_DX_BROKER_SI_MV_INC_x,ETZ FP Equity_DX_BROKER_SI_QTY_ADD,ETZ FP Equity_DX_SUPPLY_SI_MV_DEC,ETZ FP Equity_DX_BROKER_SI_QTY_INC,ETZ FP Equity_DX_SUPPLY_SI_QTY_DEC,ETZ FP Equity_DX_BROKER_SI_MV_INC_y,ETZ FP Equity_DX_SUPPLY_SI_QTY_INC_y,ETZ FP Equity_DX_BROKER_SI_MV_ADD,ETZ FP Equity_DX_SUPPLY_SI_QTY_ADD,ETZ FP Equity_DX_BROKER_SI_QTY_DEC,ETZ FP Equity_DX_SUPPLY_SI_MV,ETZ FP Equity_DX_BROKER_SI_MV_DEC,ETZ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ETZ FP Equity_DX_UTILIZATION_QUANTITY,ETZ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ETZ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ETZ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ETZ FP Equity_DX_ACTIVE_UTILIZATION_MV,ETZ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ETZ FP Equity_DX_BROKER_SI_CON_RATIO,ETZ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ETZ FP Equity_DX_DEMAND_SUPPLY_RATIO,ETZ FP Equity_PX_LAST
2021-12-20,1504.0,20325.06,0.05,0.0,0.02,0.0,1504.0,0.0,20325.06,,,,,,,,,,,,0.02,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,13.514
2021-12-21,1504.0,20625.86,0.05,0.0,0.02,0.0,1504.0,0.0,20625.86,,,,,,,,,,,,0.02,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,13.714
2021-12-22,1504.0,20815.36,0.05,0.0,0.02,0.0,1504.0,0.0,20815.36,,,,,,,,,,,,0.02,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,13.84
2021-12-23,1504.0,21013.89,0.06,0.0,0.02,0.0,1504.0,0.0,21013.89,,,,,,,,,,,,0.02,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,13.972
2021-12-24,69504.0,971248.9,2.41,0.17,0.97,475116.0,35504.0,34000.0,496132.9,,,34000.0,,,,,,0.48,34000.0,,0.5,,2.21,2.21,1572901.0,21979718.57,21.99,2.21,48.91,0.4791,48.92,0.0432,13.974
2021-12-27,69504.0,977504.26,2.47,0.17,0.97,478176.0,35504.0,34000.0,499328.26,,,,,,,,,,,,0.5,,2.21,2.21,1572901.0,22121279.66,22.13,2.21,48.76,0.4791,49.08,0.0432,14.064
2021-12-28,69504.0,984176.64,2.43,0.17,0.98,481440.0,35504.0,34000.0,502736.64,,,,,,,,,,,,0.5,,2.21,2.21,1572901.0,22272278.16,22.28,2.21,48.76,0.4791,49.09,0.0432,14.16
2021-12-29,69504.0,980562.43,2.47,0.17,0.98,479672.0,35504.0,34000.0,500890.43,,,,,,,,,,,,0.5,,2.21,2.21,1572901.0,22190487.31,22.21,2.21,48.83,0.479,49.01,0.0432,14.108
2021-12-30,69504.0,982508.54,2.45,0.17,0.98,480624.0,35504.0,34000.0,501884.54,,,,,,,,,,,,0.5,,2.21,2.21,1572901.0,22234528.54,22.24,2.21,48.87,0.4791,48.97,0.0432,14.136
2021-12-31,69504.0,980284.42,2.46,0.17,0.98,479536.0,35504.0,34000.0,500748.42,,,,,,,,,,,,0.5,,2.21,2.21,1572901.0,22184195.7,22.15,2.21,48.86,0.479,48.97,0.0432,14.104
2022-01-03,35504.0,503872.77,2.0,0.09,0.5,482528.0,1504.0,34000.0,21344.77,,,,0.48,,34000.0,,,,,,0.02,,100.0,0.09,0.0,0.0,0.0,100.0,4.24,0.9189,95.76,0.0221,14.192
2022-01-04,1504.0,21510.21,0.08,0.0,0.02,0.0,1504.0,0.0,21510.21,,,,,,,,,,,34000.0,0.02,0.48,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,14.302
2022-01-05,1504.0,21495.17,0.08,0.0,0.02,0.0,1504.0,0.0,21495.17,,,,,,,,,,,,0.02,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,14.292
2022-01-06,1504.0,21188.35,0.02,0.0,0.02,0.0,1504.0,0.0,21188.35,,,,,,,,,,,,0.02,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,14.088
2022-01-07,1504.0,21158.27,0.02,0.0,0.02,0.0,1504.0,0.0,21158.27,,,,,,,,,,,,0.02,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,14.068
2022-01-10,1504.0,20845.44,0.02,0.0,0.02,0.0,1504.0,0.0,20845.44,,,,,,,,,,,,0.02,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,13.86
2022-01-11,1504.0,21031.94,0.02,0.0,0.02,0.0,1504.0,0.0,21031.94,,,,,,,,,,,,0.02,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,13.984
2022-01-12,1504.0,21176.32,0.02,0.0,0.02,0.0,1504.0,0.0,21176.32,,,,,,,,,,,,0.02,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0009,14.08
2022-01-13,66904.0,940402.62,0.92,0.17,0.94,919262.4,1504.0,65400.0,21140.22,,,65400.0,,,,,,0.92,,,0.02,,100.0,0.09,0.0,0.0,0.0,100.0,2.25,0.9561,97.75,0.0416,14.056
2022-01-14,66904.0,929697.98,0.92,0.17,0.94,908798.4,1504.0,65400.0,20899.58,,,,,,,,,,,,0.02,,100.0,0.09,0.0,0.0,0.0,100.0,2.25,0.9559,97.75,0.0416,13.896
2022-01-17,65400.0,916515.6,0.9,0.17,0.91,916515.6,0.0,65400.0,0.0,,,,0.02,,1504.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0407,14.014
2022-01-18,65400.0,907098.0,0.81,0.17,0.92,907098.0,0.0,65400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0407,13.87
2022-01-19,65400.0,909321.6,0.81,0.17,0.91,909321.6,0.0,65400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0407,13.904
2022-01-20,65400.0,914030.4,0.81,0.17,0.91,914030.4,0.0,65400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0407,13.976
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,65400.0,0.0,0.91,0.0,0.0,1606901.0,22040254.12,22.05,0.0,,0.0,,0.0,13.716
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1606901.0,21182168.98,21.18,0.0,,0.0,,0.0,13.182
2022-01-25,609800.0,8112779.2,7.2,1.56,8.09,4056389.6,304900.0,304900.0,4056389.6,,,304900.0,,,,,,4.02,304900.0,,4.06,,18.97,18.97,1302001.0,17321821.3,17.34,18.97,49.77,0.5,50.23,0.3795,13.304
2022-01-26,609800.0,8255472.4,6.68,1.56,8.15,4127736.2,304900.0,304900.0,4127736.2,,,,,,,,,,,,4.11,,18.97,18.97,1302001.0,17626489.54,17.56,18.97,49.56,0.5,50.44,0.3795,13.538
2022-01-27,609800.0,8300597.6,6.55,1.56,8.29,4150298.8,304900.0,304900.0,4150298.8,,,,,,,,,,,,4.15,,18.97,18.97,1302001.0,17722837.61,17.74,18.97,49.86,0.5,50.14,0.3795,13.612
2022-01-28,609800.0,8220104.0,6.53,1.56,8.27,4110052.0,304900.0,304900.0,4110052.0,,,,,,,,,,,,4.11,,18.97,18.97,1302001.0,17550973.48,17.56,18.97,49.76,0.5,50.24,0.3795,13.48
2022-01-31,609800.0,8288401.6,6.38,1.56,8.27,4144200.8,304900.0,304900.0,4144200.8,,,,,,,,,,,,4.15,,18.97,18.97,1302001.0,17696797.59,17.72,18.97,49.79,0.5,50.21,0.3795,13.592
2022-02-01,609800.0,8387189.2,6.32,1.56,8.35,4193594.6,304900.0,304900.0,4193594.6,,,,,,,,,,,,4.2,,18.97,18.97,1302001.0,17907721.75,17.94,18.97,49.7,0.5,50.3,0.3795,13.754
2022-02-02,552500.0,7625605.0,5.72,1.4,7.61,5916917.4,123800.0,428700.0,1708687.6,123800.0,1.77,,2.47,123800.0,181100.0,1.77,123800.0,,,,1.71,,7.7,7.7,1483101.0,20469760.0,20.47,7.7,22.47,0.6516,77.53,0.3438,13.802
2022-02-03,247600.0,3355970.4,2.23,0.63,3.39,1677985.2,123800.0,123800.0,1677985.2,,,,,,,,,,,304900.0,1.68,4.12,7.7,7.7,1483101.0,20101950.95,20.09,7.7,49.55,0.5,50.45,0.1541,13.554
2022-02-04,247600.0,3313383.2,2.27,0.63,3.34,1656691.6,123800.0,123800.0,1656691.6,,,,,,,,,,,,1.66,,7.7,7.7,1483101.0,19846857.58,19.85,7.7,49.68,0.5,50.32,0.1541,13.382
2022-02-07,247600.0,3333191.2,2.26,0.63,3.33,1666595.6,123800.0,123800.0,1666595.6,,,,,,,,,,,,1.67,,7.7,7.7,1483101.0,19965505.66,20.01,7.7,49.85,0.5,50.15,0.1541,13.462
2022-02-08,247600.0,3334676.8,2.27,0.63,3.33,1667338.4,123800.0,123800.0,1667338.4,,,,,,,,,,,,1.67,,7.7,7.7,1483101.0,19974404.27,19.96,7.7,49.99,0.5,50.01,0.1541,13.468
2022-02-09,123800.0,1696802.8,1.14,0.31,1.67,1696802.8,0.0,123800.0,0.0,,,,1.66,,123800.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.56,1.0,100.0,0.077,13.706
2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,123800.0,0.0,1.66,0.0,0.0,1606901.0,21966336.67,21.89,0.0,,0.0,,0.0,13.67
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1606901.0,21837784.59,21.76,0.0,,0.0,,0.0,13.59
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1606901.0,21442486.94,21.44,0.0,,0.0,,0.0,13.344
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1606901.0,21805646.57,21.81,0.0,,0.0,,0.0,13.57
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1606901.0,21770294.75,21.77,0.0,,0.0,,0.0,13.548
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1606901.0,21612818.45,21.62,0.0,,0.0,,0.0,13.45
2022-02-18,59800.0,797851.6,0.82,0.15,0.8,797851.6,0.0,59800.0,0.0,,,59800.0,,,,,,0.8,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0372,13.342
2022-02-21,139600.0,1837694.4,1.77,0.35,1.86,1757394.0,6100.0,133500.0,80300.4,,0.97,,,73700.0,,0.97,,,6100.0,,0.08,,100.0,0.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0865,13.164
2022-02-22,127400.0,1677858.0,1.39,0.32,1.68,1677858.0,0.0,127400.0,0.0,,,,0.08,,6100.0,,,,,6100.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0793,13.17
2022-02-23,191200.0,2513897.6,1.77,0.48,2.52,2094476.4,31900.0,159300.0,419421.2,,0.42,,,31900.0,,0.42,,,31900.0,,0.42,,1.99,1.99,1575001.0,20708113.15,20.69,1.99,16.66,0.7223,83.34,0.119,13.148
2022-02-24,797500.0,10129845.0,7.29,1.97,10.5,7134713.4,434300.0,561700.0,5516478.6,198500.0,2.66,198500.0,,203900.0,,2.66,198500.0,2.62,203900.0,,5.62,,23.98,23.98,1376501.0,17484315.7,17.53,24.28,24.93,0.5706,71.2,0.4404,12.702
2022-02-25,743800.0,9783945.2,6.12,1.83,9.54,6682232.0,434300.0,508000.0,5712782.2,,,,,,,,,,,53700.0,5.71,0.83,23.98,23.98,1376501.0,18106494.15,18.14,23.95,26.47,0.5499,69.13,0.4108,13.154
2022-02-28,733000.0,9608164.0,5.96,1.8,9.66,6588080.8,230400.0,502600.0,3020083.2,,,,2.7,,203900.0,,,,,5400.0,3.03,0.0,12.76,12.76,1575001.0,20645113.11,20.68,12.8,27.06,0.5458,68.61,0.406,13.108
2022-03-01,180900.0,2318776.2,1.58,0.44,2.36,1631731.4,53600.0,127300.0,687044.8,21700.0,,,2.64,,198500.0,,21700.0,,,375300.0,0.69,5.02,3.34,3.34,1553301.0,19910212.22,19.93,3.34,29.17,0.5868,70.83,0.1126,12.818
2022-03-02,239800.0,3098695.6,1.96,0.59,3.08,2406076.4,53600.0,186200.0,692619.2,,0.72,,,58900.0,,0.72,,,,,0.69,,3.34,3.34,1553301.0,20071755.52,20.11,3.34,22.49,0.6513,77.51,0.1492,12.922
2022-03-03,239800.0,3039704.8,1.94,0.57,3.09,2360271.2,53600.0,186200.0,679433.6,,,,,,,,,,,,0.68,,3.34,3.34,1553301.0,19689643.48,19.71,3.34,22.02,0.6566,77.98,0.1492,12.676
2022-03-04,239800.0,2930835.6,1.95,0.57,3.01,2275736.4,53600.0,186200.0,655099.2,,,,,,,,,,,,0.65,,3.34,3.34,1553301.0,18984444.82,18.98,3.34,21.73,0.6599,78.27,0.1492,12.222
2022-03-07,223700.0,2704533.0,1.81,0.52,2.73,2346669.0,29600.0,194100.0,357864.0,,0.0,,0.3,7900.0,24000.0,0.0,,,,,0.36,,1.84,1.84,1577301.0,19069569.09,19.04,1.84,13.11,0.7722,86.89,0.1392,12.09
2022-03-08,96400.0,1158149.6,0.75,0.23,1.16,1063239.0,7900.0,88500.0,94910.6,,,,0.26,,21700.0,,,,,105600.0,0.09,1.29,0.5,0.5,1561227.0,18756581.18,18.7,0.5,8.15,0.8503,91.85,0.0614,12.014
2022-03-09,74700.0,941668.2,0.6,0.18,0.9,842080.8,7900.0,66800.0,99587.4,,,,,,,,,,,21700.0,0.1,0.25,0.5,0.5,1561227.0,19680827.56,19.65,0.5,11.04,0.8036,88.96,0.0476,12.606
2022-03-10,185100.0,2295240.0,1.48,0.43,2.33,2120400.0,14100.0,171000.0,174840.0,,1.35,,,104200.0,,1.35,,,6200.0,,0.18,,0.9,0.9,1561227.0,19359214.8,19.35,0.9,4.2,0.9195,95.8,0.1175,12.4
2022-03-11,126200.0,1579771.6,0.95,0.3,1.57,1403267.8,14100.0,112100.0,176503.8,,,,,,,,,,,58900.0,0.18,0.78,0.9,0.9,1561227.0,19543439.59,19.54,0.9,6.31,0.8818,93.69,0.0801,12.518
2022-03-14,118300.0,1499097.6,0.81,0.28,1.48,1420531.2,6200.0,112100.0,78566.4,,,,0.1,,7900.0,,,,,,0.08,,100.0,0.39,0.0,0.0,0.0,100.0,6.33,1.0,100.0,0.0751,12.672
2022-03-15,525200.0,6635376.8,3.44,1.23,6.66,3936754.4,213600.0,311600.0,2698622.4,,2.55,,0.08,199500.0,6200.0,2.55,,,213600.0,,2.7,,13.61,13.61,1355527.0,17125728.12,17.15,13.61,40.6,0.5177,59.4,0.3347,12.634
2022-03-16,525200.0,6841255.2,3.45,1.23,6.75,4058901.6,213600.0,311600.0,2782353.6,,,,,,,,,,,,2.79,,13.61,13.61,1355527.0,17657094.7,17.73,13.61,41.41,0.5148,58.59,0.3347,13.026
2022-03-17,525200.0,6881170.4,3.68,1.23,6.84,4082583.2,213600.0,311600.0,2798587.2,,,,,,,,,,,,2.79,,13.61,13.61,1355527.0,17760114.75,17.7,13.61,40.81,0.5169,59.19,0.3347,13.102
2022-03-18,427200.0,5647584.0,2.99,1.0,5.62,2823792.0,213600.0,213600.0,2823792.0,,,,,,,,,,,98000.0,2.82,1.27,13.61,13.61,1355527.0,17920066.94,17.92,13.61,49.78,0.5,50.22,0.2723,13.22
2022-03-21,427200.0,5645875.2,2.99,1.0,5.64,2822937.6,213600.0,213600.0,2822937.6,,,,,,,,,,,,2.82,,13.61,13.61,1355527.0,17914644.83,17.9,13.61,49.99,0.5,50.01,0.2723,13.216
2022-03-22,427200.0,5695430.4,2.99,1.0,5.68,2847715.2,213600.0,213600.0,2847715.2,,,,,,,,,,,,2.85,,13.61,13.61,1355527.0,18071885.96,18.09,13.61,49.78,0.5,50.22,0.2723,13.332
2022-03-23,427200.0,5639894.4,2.98,1.0,5.67,2819947.2,213600.0,213600.0,2819947.2,,,,,,,,,,,,2.82,,13.61,13.61,1355527.0,17895667.45,17.89,13.61,49.76,0.5,50.24,0.2723,13.202
2022-03-24,213600.0,2816102.4,1.48,0.5,2.82,2816102.4,0.0,213600.0,0.0,,,,2.82,,213600.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1391,13.184
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,213600.0,0.0,2.82,0.0,0.0,1535955.0,20256174.54,20.24,0.0,,0.0,,0.0,13.188
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20299181.28,20.27,0.0,,0.0,,0.0,13.216
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20661666.66,20.66,0.0,,0.0,,0.0,13.452
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20554149.81,20.55,0.0,,0.0,,0.0,13.382
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20360619.48,20.33,0.0,,0.0,,0.0,13.256
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20486567.79,20.5,0.0,,0.0,,0.0,13.338
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20649379.02,20.65,0.0,,0.0,,0.0,13.444
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20698529.58,20.67,0.0,,0.0,,0.0,13.476
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20385194.76,20.38,0.0,,0.0,,0.0,13.272
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20339116.11,20.34,0.0,,0.0,,0.0,13.242
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20640163.29,20.66,0.0,,0.0,,0.0,13.438
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20526502.62,20.54,0.0,,0.0,,0.0,13.364
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20458920.6,20.43,0.0,,0.0,,0.0,13.32
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20461992.51,20.48,0.0,,0.0,,0.0,13.322
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20591012.73,20.61,0.0,,0.0,,0.0,13.406
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20591012.73,20.61,0.0,,0.0,,0.0,
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20591012.73,20.6,0.0,,0.0,,0.0,
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20446632.96,20.43,0.0,,0.0,,0.0,13.312
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20630947.56,20.65,0.0,,0.0,,0.0,13.432
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20701601.49,20.69,0.0,,0.0,,0.0,13.478
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20323756.56,20.36,0.0,,0.0,,0.0,13.232
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,19958199.27,19.96,0.0,,0.0,,0.0,12.994
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,19786172.31,19.75,0.0,,0.0,,0.0,12.882
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,19936695.9,19.94,0.0,,0.0,,0.0,12.98
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20090291.4,20.07,0.0,,0.0,,0.0,13.08
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1535955.0,20231599.26,20.23,0.0,,0.0,,0.0,13.172
2022-05-02,209600.0,2714320.0,9.32,0.48,2.74,1357160.0,104800.0,104800.0,1357160.0,,,104800.0,,,,,,1.38,104800.0,,1.36,,6.82,6.82,1431155.0,18533457.25,18.53,6.82,49.58,0.5,50.42,0.1365,12.95
2022-05-03,224800.0,2937686.4,9.12,0.52,2.95,1468843.2,112400.0,112400.0,1468843.2,7600.0,0.1,,,7600.0,,0.1,7600.0,,,,1.47,,7.32,7.32,1423555.0,18603016.74,18.62,7.32,49.8,0.5,50.2,0.1464,13.068
2022-05-04,224800.0,2904416.0,9.14,0.51,2.94,1452208.0,112400.0,112400.0,1452208.0,,,,,,,,,,,,1.46,,7.32,7.32,1423555.0,18392330.6,18.5,7.32,49.72,0.5,50.28,0.1464,12.92
2022-05-05,263600.0,3386205.6,10.21,0.6,3.41,1693102.8,131800.0,131800.0,1693102.8,19400.0,0.23,,,19400.0,,0.23,19400.0,,,,1.7,,8.58,8.58,1404155.0,18037775.13,18.1,8.58,49.86,0.5,50.14,0.1716,12.846
2022-05-06,263600.0,3319251.2,10.22,0.6,3.35,1659625.6,131800.0,131800.0,1659625.6,,,,,,,,,,,,1.66,,8.58,8.58,1404155.0,17681119.76,17.65,8.58,49.5,0.5,50.5,0.1716,12.592
2022-05-09,158800.0,1943076.8,6.22,0.36,1.99,1612704.8,27000.0,131800.0,330372.0,,,,1.33,,104800.0,,,,,,0.33,,1.76,1.76,1508955.0,18463573.38,18.44,1.76,16.6,0.7231,83.4,0.1034,12.236
2022-05-10,46400.0,571369.6,2.15,0.11,0.57,332478.0,19400.0,27000.0,238891.6,,,,0.09,,7600.0,,,,,104800.0,0.24,1.33,1.26,1.26,1516555.0,18674858.27,18.68,1.26,41.97,0.5129,58.03,0.0302,12.314
2022-05-11,38800.0,486396.8,1.91,0.09,0.48,243198.4,19400.0,19400.0,243198.4,,,,,,,,,,,7600.0,0.24,0.09,1.26,1.26,1518555.0,19036605.48,19.0,1.26,49.55,0.5,50.45,0.0252,12.536
2022-05-12,19400.0,241336.0,1.0,0.04,0.24,241336.0,0.0,19400.0,0.0,,,,0.25,,19400.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.81,1.0,100.0,0.0126,12.44
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19400.0,0.0,0.24,0.0,0.0,1537955.0,19568939.42,19.58,0.0,,0.0,,0.0,12.724
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1537955.0,19593546.7,19.61,0.0,,0.0,,0.0,12.74
2022-05-17,426000.0,5494548.0,22.48,0.97,5.46,2747274.0,213000.0,213000.0,2747274.0,,,213000.0,,,,,,2.72,213000.0,,2.75,,13.79,13.79,1331155.0,17169237.19,17.18,13.79,48.85,0.5003,51.15,0.2759,12.898
2022-05-18,560000.0,7140000.0,29.12,1.27,7.17,3570000.0,280000.0,280000.0,3570000.0,67000.0,0.87,,,67000.0,,0.87,67000.0,,,,3.56,,18.13,18.13,1264155.0,16117976.25,16.08,18.14,48.6,0.5004,51.4,0.3627,12.75
2022-05-19,560000.0,7047040.0,31.75,1.26,7.08,3523520.0,280000.0,280000.0,3523520.0,,,,,,,,,,,,3.52,,18.13,18.13,1264155.0,15908126.52,15.89,18.14,48.57,0.5004,51.43,0.3627,12.584
2022-05-20,553800.0,7016646.0,31.78,1.24,7.0,3469046.0,280000.0,273800.0,3547600.0,,,,,,,,,,,6200.0,3.55,0.13,18.13,18.13,1264155.0,16016843.85,16.04,18.14,49.6,0.5,50.4,0.3586,12.67
2022-05-23,547600.0,7036660.0,30.1,1.24,7.0,3518330.0,273800.0,273800.0,3518330.0,,,,0.08,,6200.0,,,,,,3.52,,17.8,17.8,1264155.0,16244391.75,16.27,17.8,49.65,0.5,50.35,0.3561,12.85
2022-05-24,356600.0,4529533.2,18.78,0.81,4.57,3578153.4,74900.0,281700.0,951379.8,7900.0,0.16,,2.55,7900.0,198900.0,0.16,7900.0,,,,0.95,,4.87,4.87,1463055.0,18583724.61,18.59,4.87,20.81,0.6704,79.19,0.2319,12.702
2022-05-25,82800.0,1058680.8,4.36,0.19,1.05,957671.4,7900.0,74900.0,101009.4,,,,0.86,,67000.0,,,,,206800.0,0.1,2.69,0.51,0.51,1530055.0,19563283.23,19.59,0.51,9.6,0.8265,90.4,0.0538,12.786
2022-05-26,15800.0,203820.0,0.84,0.04,0.2,101910.0,7900.0,7900.0,101910.0,,,,,,,,,,,67000.0,0.1,0.85,0.51,0.51,1530055.0,19737709.5,19.77,0.51,49.78,0.5,50.22,0.0103,12.9
