,ALPAT FP Equity_DX_SI_QTY,ALPAT FP Equity_DX_SHORT_INTEREST_VALUE,ALPAT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALPAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALPAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALPAT FP Equity_DX_SI_MV,ALPAT FP Equity_DX_DSS,ALPAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALPAT FP Equity_DX_SUPPLY_SI_QTY,ALPAT FP Equity_DX_BROKER_SI_QTY,ALPAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALPAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALPAT FP Equity_DX_BROKER_SI_QTY_ADD,ALPAT FP Equity_DX_SUPPLY_SI_MV_DEC,ALPAT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALPAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALPAT FP Equity_DX_BROKER_SI_MV_ADD,ALPAT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALPAT FP Equity_DX_BROKER_SI_QTY_DEC,ALPAT FP Equity_DX_SUPPLY_SI_MV,ALPAT FP Equity_DX_BROKER_SI_MV_DEC,ALPAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALPAT FP Equity_DX_UTILIZATION_QUANTITY,ALPAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALPAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALPAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALPAT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALPAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALPAT FP Equity_DX_BROKER_SI_CON_RATIO,ALPAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALPAT FP Equity_DX_DEMAND_SUPPLY_RATIO,ALPAT FP Equity_PX_LAST
2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2019-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2019-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2019-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2019-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2019-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2019-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2019-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2019-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5
2019-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2019-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2019-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1
2019-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2019-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2019-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2
2019-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2
2019-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2
2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2
2019-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2019-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2019-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2019-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9
2019-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7
2019-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2019-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2019-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2019-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3
2019-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2019-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2019-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2019-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7
2019-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6
2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2019-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2019-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2019-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2019-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2019-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2019-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6
2019-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2019-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2019-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7
2019-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2019-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2019-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2019-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2020-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5
2020-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2020-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5
2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2020-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2020-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7
2020-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5
2020-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2020-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2020-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2020-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2020-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4
2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2020-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2020-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2020-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2020-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2020-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2020-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2020-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4
2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2020-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2
2020-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8
2020-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2020-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1
2020-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2020-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2020-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9
2020-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2020-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2
2020-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1
2020-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2020-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7
2020-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1
2020-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2020-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2020-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1
2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6
2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7
2020-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2
2020-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8
2020-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2020-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2020-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2020-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2020-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2020-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2020-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0
2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6
2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4
2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4
2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3
2020-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4
2020-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4
2020-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4
2020-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3
2020-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7
2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2020-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2020-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2020-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3
2020-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2020-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2020-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8
2020-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2020-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3
2020-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2020-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2020-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2020-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2020-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2020-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2020-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2020-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2020-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2020-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2020-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4
2020-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2020-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2020-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2020-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7
2020-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2020-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4
2020-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5
2020-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2020-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3
2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5
2020-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2020-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2020-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2020-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2020-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2020-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7
2020-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4
2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2020-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2020-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2020-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2020-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2020-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4
2020-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6
2020-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6
2020-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2020-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4
2020-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2020-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2020-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4
2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2020-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2020-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2020-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2020-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2020-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2020-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7
2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2020-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2020-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1
2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2020-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1
2020-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2020-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2020-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7
