,EMSRI FP Equity_DX_SI_QTY,EMSRI FP Equity_DX_SHORT_INTEREST_VALUE,EMSRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EMSRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EMSRI FP Equity_DX_SI_MV,EMSRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EMSRI FP Equity_DX_SUPPLY_SI_QTY,EMSRI FP Equity_DX_BROKER_SI_QTY,EMSRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EMSRI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EMSRI FP Equity_DX_BROKER_SI_MV_INC_x,EMSRI FP Equity_DX_BROKER_SI_QTY_ADD,EMSRI FP Equity_DX_SUPPLY_SI_MV_DEC,EMSRI FP Equity_DX_BROKER_SI_QTY_INC,EMSRI FP Equity_DX_SUPPLY_SI_QTY_DEC,EMSRI FP Equity_DX_BROKER_SI_MV_INC_y,EMSRI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EMSRI FP Equity_DX_BROKER_SI_MV_ADD,EMSRI FP Equity_DX_SUPPLY_SI_QTY_ADD,EMSRI FP Equity_DX_BROKER_SI_QTY_DEC,EMSRI FP Equity_DX_SUPPLY_SI_MV,EMSRI FP Equity_DX_BROKER_SI_MV_DEC,EMSRI FP Equity_DX_BROKER_SI_MV_RMV,EMSRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EMSRI FP Equity_DX_UTILIZATION_QUANTITY,EMSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EMSRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EMSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EMSRI FP Equity_DX_ACTIVE_UTILIZATION_MV,EMSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EMSRI FP Equity_DX_BROKER_SI_CON_RATIO,EMSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EMSRI FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-01-27,2600.0,142222.6,0.05,0.02,0.14,71111.3,1300.0,1300.0,71111.3,,,,,,,,,,,,0.07,,,100.0,0.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0064
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.07,,1300.0,,,,,1300.0,0.0,0.07,,0.0,0.0,403867.0,21756719.16,22.07,0.0,,0.0,100.0,0.0
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,22264519.46,21.81,0.0,,0.0,,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,22418643.86,22.31,0.0,,0.0,,0.0
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,22313742.44,22.41,0.0,,0.0,,0.0
2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,21973216.29,22.27,0.0,,0.0,,0.0
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,21884050.08,21.96,0.0,,0.0,,0.0
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,22011949.12,21.94,0.0,,0.0,,0.0
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,22117657.47,22.0,0.0,,0.0,,0.0
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,22331494.98,22.11,0.0,,0.0,,0.0
2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,22373859.02,22.26,0.0,,0.0,,0.0
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,22412995.32,22.3,0.0,,0.0,,0.0
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,22209647.95,22.39,0.0,,0.0,,0.0
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,22573171.72,22.25,0.0,,0.0,,0.0
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,22609887.21,22.58,0.0,,0.0,,0.0
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,22693808.35,22.62,0.0,,0.0,,0.0
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,22302848.83,22.67,0.0,,0.0,,0.0
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,22193912.74,22.26,0.0,,0.0,,0.0
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,21992179.24,22.16,0.0,,0.0,,0.0
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,21947797.87,21.97,0.0,,0.0,,0.0
2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,403467.0,21442657.18,21.95,0.0,,0.0,,0.0
2022-02-25,700.0,38015.6,0.01,0.0,0.04,38015.6,0.0,700.0,0.0,,,700.0,,,,,,0.04,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0017
2022-02-28,1400.0,76167.0,0.01,0.01,0.08,38083.5,700.0,700.0,38083.5,,,,,,,,,,700.0,,0.04,,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035
2022-03-01,1400.0,76893.6,0.01,0.01,0.08,38446.8,700.0,700.0,38446.8,,,,,,,,,,,,0.04,,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035
2022-03-02,1400.0,76889.4,0.01,0.01,0.08,38444.7,700.0,700.0,38444.7,,,,,,,,,,,,0.04,,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035
2022-03-03,1400.0,76147.4,0.01,0.01,0.08,38073.7,700.0,700.0,38073.7,,,,,,,,,,,,0.04,,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035
2022-03-04,1400.0,74809.0,0.01,0.01,0.08,37404.5,700.0,700.0,37404.5,,,,,,,,,,,,0.04,,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035
2022-03-07,1400.0,73197.6,0.01,0.01,0.07,36598.8,700.0,700.0,36598.8,,,,,,,,,,,,0.04,,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035
2022-03-08,1400.0,71538.6,0.01,0.01,0.07,35769.3,700.0,700.0,35769.3,,,,,,,,,,,,0.04,,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035
2022-03-09,1400.0,73239.6,0.02,0.01,0.07,36619.8,700.0,700.0,36619.8,,,,,,,,,,,,0.04,,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035
2022-03-10,1400.0,72339.4,0.02,0.01,0.07,36169.7,700.0,700.0,36169.7,,,,,,,,,,,,0.04,,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035
2022-03-11,1400.0,72107.0,0.02,0.01,0.07,36053.5,700.0,700.0,36053.5,,,,,,,,,,,,0.04,,,100.0,0.17,0.0,0.0,0.0,100.0,,1.0,100.0,0.0035
2022-03-14,1400.0,70428.4,0.02,0.01,0.07,35214.2,700.0,700.0,35214.2,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-03-15,1400.0,70105.0,0.01,0.01,0.07,35052.5,700.0,700.0,35052.5,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-03-16,1400.0,73605.0,0.01,0.01,0.07,36802.5,700.0,700.0,36802.5,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-03-17,1400.0,74440.8,0.01,0.01,0.07,37220.4,700.0,700.0,37220.4,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-03-18,1400.0,76074.6,0.01,0.01,0.07,38037.3,700.0,700.0,38037.3,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-03-21,1400.0,75493.6,0.01,0.01,0.08,37746.8,700.0,700.0,37746.8,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-03-22,1400.0,76494.6,0.01,0.01,0.08,38247.3,700.0,700.0,38247.3,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-03-23,1400.0,76802.6,0.01,0.01,0.08,38401.3,700.0,700.0,38401.3,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-03-24,1400.0,77099.4,0.02,0.01,0.08,38549.7,700.0,700.0,38549.7,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-03-25,1400.0,75929.0,0.02,0.01,0.08,37964.5,700.0,700.0,37964.5,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-03-28,1400.0,75955.6,0.02,0.01,0.08,37977.8,700.0,700.0,37977.8,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-03-29,1400.0,76658.4,0.02,0.01,0.08,38329.2,700.0,700.0,38329.2,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-03-30,1400.0,77186.2,0.02,0.01,0.08,38593.1,700.0,700.0,38593.1,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-03-31,1400.0,76330.8,0.02,0.01,0.08,38165.4,700.0,700.0,38165.4,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-01,1400.0,77875.0,0.02,0.01,0.08,38937.5,700.0,700.0,38937.5,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-04,1400.0,80085.6,0.02,0.01,0.08,40042.8,700.0,700.0,40042.8,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-05,1400.0,79500.4,0.03,0.01,0.08,39750.2,700.0,700.0,39750.2,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-06,1400.0,78351.0,0.03,0.01,0.08,39175.5,700.0,700.0,39175.5,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-07,1400.0,77411.6,0.04,0.01,0.08,38705.8,700.0,700.0,38705.8,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-08,1400.0,77985.6,0.04,0.01,0.08,38992.8,700.0,700.0,38992.8,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-11,1400.0,77040.6,0.07,0.01,0.08,38520.3,700.0,700.0,38520.3,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-12,1400.0,77845.6,0.08,0.01,0.08,38922.8,700.0,700.0,38922.8,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-13,1400.0,77691.6,0.08,0.01,0.08,38845.8,700.0,700.0,38845.8,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-14,1400.0,77511.0,0.08,0.01,0.08,38755.5,700.0,700.0,38755.5,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-15,1400.0,77511.0,0.08,0.01,0.08,38755.5,700.0,700.0,38755.5,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-18,1400.0,77511.0,0.08,0.01,0.08,38755.5,700.0,700.0,38755.5,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-19,1400.0,76636.0,0.08,0.01,0.08,38318.0,700.0,700.0,38318.0,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-20,1400.0,75878.6,0.08,0.01,0.08,37939.3,700.0,700.0,37939.3,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-21,1400.0,74345.6,0.08,0.01,0.08,37172.8,700.0,700.0,37172.8,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-22,1400.0,74754.4,0.08,0.01,0.07,37377.2,700.0,700.0,37377.2,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-25,1400.0,73649.8,0.08,0.01,0.07,36824.9,700.0,700.0,36824.9,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-26,1400.0,73683.4,0.08,0.01,0.07,36841.7,700.0,700.0,36841.7,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-27,1400.0,74478.6,0.21,0.01,0.07,37239.3,700.0,700.0,37239.3,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-28,1400.0,74691.4,0.31,0.01,0.07,37345.7,700.0,700.0,37345.7,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-04-29,1400.0,76314.0,0.33,0.01,0.07,38157.0,700.0,700.0,38157.0,,,,,,,,,,,,0.04,,,100.0,0.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2022-05-02,1400.0,75285.0,0.34,0.01,0.08,37642.5,700.0,700.0,37642.5,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-03,1400.0,75980.8,0.37,0.01,0.08,37990.4,700.0,700.0,37990.4,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-04,1400.0,74344.2,0.36,0.01,0.08,37172.1,700.0,700.0,37172.1,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-05,1400.0,73627.4,0.37,0.01,0.07,36813.7,700.0,700.0,36813.7,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-06,1400.0,72424.8,0.38,0.01,0.07,36212.4,700.0,700.0,36212.4,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-09,1400.0,70005.6,0.37,0.01,0.07,35002.8,700.0,700.0,35002.8,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-10,1400.0,70259.0,0.37,0.01,0.07,35129.5,700.0,700.0,35129.5,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-11,1400.0,71478.4,0.34,0.01,0.07,35739.2,700.0,700.0,35739.2,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-12,1400.0,70698.6,0.34,0.01,0.07,35349.3,700.0,700.0,35349.3,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-13,1400.0,72504.6,0.32,0.01,0.07,36252.3,700.0,700.0,36252.3,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-16,1400.0,72419.2,0.34,0.01,0.07,36209.6,700.0,700.0,36209.6,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-17,1400.0,73351.6,0.33,0.01,0.07,36675.8,700.0,700.0,36675.8,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-18,1400.0,72805.6,0.33,0.01,0.07,36402.8,700.0,700.0,36402.8,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-19,1400.0,72518.6,0.32,0.01,0.07,36259.3,700.0,700.0,36259.3,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-20,1400.0,73108.0,0.25,0.01,0.07,36554.0,700.0,700.0,36554.0,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-23,1400.0,73012.8,0.18,0.01,0.07,36506.4,700.0,700.0,36506.4,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-24,1400.0,70358.4,0.16,0.01,0.07,35179.2,700.0,700.0,35179.2,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-25,1400.0,71393.0,0.16,0.01,0.07,35696.5,700.0,700.0,35696.5,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-26,1400.0,72118.2,0.16,0.01,0.07,36059.1,700.0,700.0,36059.1,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-27,1400.0,73539.2,0.16,0.01,0.07,36769.6,700.0,700.0,36769.6,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-30,1400.0,74575.2,0.15,0.01,0.07,37287.6,700.0,700.0,37287.6,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-05-31,1400.0,74652.2,0.14,0.01,0.07,37326.1,700.0,700.0,37326.1,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-01,1400.0,74310.6,0.13,0.01,0.07,37155.3,700.0,700.0,37155.3,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-02,1400.0,74456.2,0.13,0.01,0.07,37228.1,700.0,700.0,37228.1,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-03,1400.0,73918.6,0.13,0.01,0.07,36959.3,700.0,700.0,36959.3,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-06,1400.0,74947.6,0.13,0.01,0.07,37473.8,700.0,700.0,37473.8,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-07,1400.0,73568.6,0.14,0.01,0.08,36784.3,700.0,700.0,36784.3,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-08,1400.0,74069.8,0.11,0.01,0.07,37034.9,700.0,700.0,37034.9,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-09,1400.0,73248.0,0.09,0.01,0.07,36624.0,700.0,700.0,36624.0,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-10,1400.0,72702.0,0.08,0.01,0.07,36351.0,700.0,700.0,36351.0,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-13,1400.0,71227.8,0.07,0.01,0.07,35613.9,700.0,700.0,35613.9,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-14,1400.0,72042.6,0.07,0.01,0.07,36021.3,700.0,700.0,36021.3,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-15,1400.0,72539.6,0.06,0.01,0.07,36269.8,700.0,700.0,36269.8,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-16,1400.0,70088.2,0.06,0.01,0.07,35044.1,700.0,700.0,35044.1,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-17,1400.0,70849.8,0.06,0.01,0.07,35424.9,700.0,700.0,35424.9,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-20,1400.0,70856.8,0.05,0.01,0.07,35428.4,700.0,700.0,35428.4,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-21,1400.0,71979.6,0.05,0.01,0.07,35989.8,700.0,700.0,35989.8,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-22,1400.0,70875.0,0.05,0.01,0.07,35437.5,700.0,700.0,35437.5,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0025
2022-06-23,1400.0,71265.6,0.05,0.01,0.07,35632.8,700.0,700.0,35632.8,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0025
2022-06-24,1400.0,72626.4,0.06,0.01,0.07,36313.2,700.0,700.0,36313.2,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0025
2022-06-27,1400.0,72795.8,0.05,0.01,0.07,36397.9,700.0,700.0,36397.9,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0025
2022-06-28,1400.0,73112.2,0.05,0.01,0.07,36556.1,700.0,700.0,36556.1,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-29,1400.0,72338.0,0.05,0.01,0.07,36169.0,700.0,700.0,36169.0,,,,,,,,,,,,0.04,,,100.0,0.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0026
2022-06-30,1400.0,71785.0,0.05,0.01,0.07,35892.5,700.0,700.0,35892.5,,,,,,,,,,,,0.04,,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003
2022-07-01,1400.0,71783.6,0.06,0.01,0.07,35891.8,700.0,700.0,35891.8,,,,,,,,,,,,0.04,,,100.0,0.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.003
2022-07-04,1400.0,72353.4,0.06,0.01,0.07,36176.7,700.0,700.0,36176.7,,,,,,,,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2022-07-05,1400.0,72182.6,0.07,0.01,0.07,36091.3,700.0,700.0,36091.3,,,,,,,,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2022-07-06,1400.0,73186.4,0.07,0.01,0.07,36593.2,700.0,700.0,36593.2,,,,,,,,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2022-07-07,1400.0,74958.8,0.07,0.01,0.07,37479.4,700.0,700.0,37479.4,,,,,,,,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2022-07-08,1400.0,74617.2,0.07,0.01,0.08,37308.6,700.0,700.0,37308.6,,,,,,,,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2022-07-11,1400.0,73161.2,0.07,0.01,0.07,36580.6,700.0,700.0,36580.6,,,,,,,,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2022-07-12,1400.0,73543.4,0.07,0.01,0.07,36771.7,700.0,700.0,36771.7,,,,,,,,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2022-07-13,1400.0,72763.6,0.07,0.01,0.07,36381.8,700.0,700.0,36381.8,,,,,,,,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2022-07-14,1400.0,72749.6,0.07,0.01,0.07,36374.8,700.0,700.0,36374.8,,,,,,,,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2022-07-15,1400.0,72986.2,0.07,0.01,0.07,36493.1,700.0,700.0,36493.1,,,,,,,,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2022-07-18,1400.0,73680.6,0.07,0.01,0.07,36840.3,700.0,700.0,36840.3,,,,,,,,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2022-07-19,1400.0,73397.8,0.07,0.01,0.07,36698.9,700.0,700.0,36698.9,,,,,,,,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2022-07-20,1400.0,73533.6,0.08,0.01,0.07,36766.8,700.0,700.0,36766.8,,,,,,,,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2022-07-21,1400.0,74373.6,0.09,0.01,0.07,37186.8,700.0,700.0,37186.8,,,,,,,,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2022-07-22,18900.0,1004913.0,1.35,0.09,1.0,967694.0,700.0,18200.0,37219.0,,0.93,,,17500.0,,0.93,,,,,0.04,,,100.0,0.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.096
