,ALATI FP Equity_DX_SI_QTY,ALATI FP Equity_DX_SHORT_INTEREST_VALUE,ALATI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALATI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALATI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALATI FP Equity_DX_SI_MV,ALATI FP Equity_DX_DSS,ALATI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALATI FP Equity_DX_SUPPLY_SI_QTY,ALATI FP Equity_DX_BROKER_SI_QTY,ALATI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALATI FP Equity_DX_BROKER_SI_MV_NEW_x,ALATI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALATI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALATI FP Equity_DX_BROKER_SI_MV_INC_x,ALATI FP Equity_DX_SUPPLY_SI_MV_NEW,ALATI FP Equity_DX_BROKER_SI_QTY_ADD,ALATI FP Equity_DX_BROKER_SI_QTY_NEW,ALATI FP Equity_DX_SUPPLY_SI_MV_DEC,ALATI FP Equity_DX_BROKER_SI_QTY_INC,ALATI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALATI FP Equity_DX_BROKER_SI_MV_NEW_y,ALATI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALATI FP Equity_DX_BROKER_SI_MV_INC_y,ALATI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALATI FP Equity_DX_BROKER_SI_MV_ADD,ALATI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALATI FP Equity_DX_BROKER_SI_QTY_DEC,ALATI FP Equity_DX_SUPPLY_SI_MV,ALATI FP Equity_DX_BROKER_SI_MV_DEC,ALATI FP Equity_DX_SUPPLY_SI_MV_RMV,ALATI FP Equity_DX_BROKER_SI_MV_RMV,ALATI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALATI FP Equity_DX_UTILIZATION_QUANTITY,ALATI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALATI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALATI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALATI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALATI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALATI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALATI FP Equity_DX_BROKER_SI_CON_RATIO,ALATI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALATI FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-09-12,14286.0,46000.92,0.22,2.13,0.07,0.05,0.0,38649.66,12475.0,12003.0,40169.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,14.58,0.0,0.0,,0.0,100.0,20.55,0.1998,31.2,0.167
2024-09-13,14286.0,48572.4,0.22,2.14,0.07,0.05,0.0,40810.2,12475.0,12003.0,42415.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,14.58,0.0,0.0,,0.0,100.0,20.46,0.197,30.57,0.167
2024-09-16,14286.0,46858.08,0.22,2.11,0.07,0.05,0.0,39369.84,12475.0,12003.0,40918.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,14.58,0.0,0.0,,0.0,100.0,21.28,0.1966,29.87,0.167
2024-09-17,14115.0,47002.95,0.21,2.1,0.07,0.05,0.0,39400.56,12475.0,11832.0,41541.75,,,,,,,,,,,,,,,,,171.0,0.04,0.0,,,100.0,14.58,0.0,0.0,,0.0,100.0,19.88,0.1969,30.69,0.165
2024-09-18,14115.0,47849.85,0.21,1.27,0.07,0.05,0.0,40110.48,12475.0,11832.0,42290.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,14.58,0.0,0.0,,0.0,100.0,19.94,0.1958,30.37,0.165
2024-09-19,14115.0,48979.05,0.21,1.32,0.07,0.05,0.0,41057.04,12475.0,11832.0,43288.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,14.58,0.0,0.0,,0.0,100.0,20.08,0.1943,29.87,0.165
2024-09-20,14115.0,49402.5,0.21,1.36,0.07,0.05,0.0,41412.0,12475.0,11832.0,43662.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,14.58,0.0,0.0,,0.0,100.0,19.94,0.1932,29.58,0.165
2024-09-23,14115.0,49684.8,0.21,1.36,0.07,0.05,0.0,41648.64,12475.0,11832.0,43912.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,14.58,0.0,0.0,,0.0,100.0,20.3,0.1931,29.39,0.165
2024-09-24,14115.0,51802.05,0.21,1.37,0.07,0.05,0.0,43423.44,12475.0,11832.0,45783.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,14.58,0.0,0.0,,0.0,100.0,20.21,0.1913,28.96,0.165
2024-09-25,14115.0,52507.8,0.21,1.26,0.07,0.05,0.0,44015.04,12475.0,11832.0,46407.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,14.58,0.0,0.0,,0.0,100.0,20.53,0.19,28.34,0.165
2024-09-26,14115.0,52084.35,0.21,1.28,0.07,0.05,0.0,43660.08,12475.0,11832.0,46032.75,,,,,,,,,,,,,,,,,,0.05,,,,100.0,14.58,0.0,0.0,,0.0,100.0,20.79,0.19,28.1,0.165
2024-09-27,14115.0,52225.5,0.21,1.28,0.07,0.05,0.0,43778.4,12475.0,11832.0,46157.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,14.58,0.0,0.0,,0.0,100.0,20.65,0.19,28.22,0.165
2024-09-30,14115.0,50108.25,0.21,1.31,0.07,0.05,0.0,42003.6,12475.0,11832.0,44286.25,,,,,,,,,,,,,,,,,,0.05,,,,100.0,14.58,0.0,0.0,,0.0,100.0,20.86,0.1915,28.49,0.165
2024-10-01,14115.0,50531.7,0.21,1.3,0.07,0.05,0.0,42358.56,12475.0,11832.0,44660.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,14.58,0.0,0.0,,0.0,100.0,20.49,0.1924,29.06,0.165
2024-10-02,14115.0,49543.65,0.21,1.3,0.07,0.05,0.0,41530.32,12475.0,11832.0,43787.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,14.58,0.0,0.0,,0.0,100.0,22.73,0.1943,28.38,0.165
2024-10-03,27358.0,94385.1,0.41,2.52,0.14,0.1,0.0,67533.75,20218.0,19575.0,69752.1,,,5500.0,0.03,,,,,7743.0,,,,0.03,5500.0,,2243.0,,0.07,,,,100.0,21.67,0.0,0.0,,0.0,100.0,15.63,0.3389,53.77,0.2933
2024-10-04,27358.0,94111.52,0.41,2.53,0.14,0.1,0.0,67338.0,20218.0,19575.0,69549.92,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.21,0.0,0.0,,0.0,100.0,15.84,0.3393,53.78,0.3005
2024-10-07,27358.0,91649.3,0.41,2.5,0.14,0.1,0.0,65576.25,20218.0,19575.0,67730.3,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.21,0.0,0.0,,0.0,100.0,16.02,0.3365,53.43,0.3005
2024-10-08,27358.0,90828.56,0.41,2.51,0.14,0.09,0.0,64989.0,20218.0,19575.0,67123.76,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.21,0.0,0.0,,0.0,100.0,16.26,0.3369,53.45,0.3005
2024-10-09,27243.0,87450.03,0.41,2.51,0.14,0.09,0.0,62466.6,20218.0,19460.0,64899.78,,,,,,,,,,,,,,,,,115.0,0.07,0.0,,,100.0,22.21,0.0,0.0,,0.0,100.0,16.65,0.3319,52.8,0.2992
2024-10-10,27243.0,88812.18,0.41,2.51,0.14,0.09,0.0,63439.6,20103.0,19460.0,65535.78,,,,,,,,0.0,,115.0,,,,,,,,0.06,,,,100.0,22.08,0.0,0.0,,0.0,100.0,16.83,0.3356,53.2,0.2992
2024-10-11,27243.0,88267.32,0.41,2.5,0.14,0.09,0.0,63050.4,20103.0,19460.0,65133.72,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.08,0.0,0.0,,0.0,100.0,16.75,0.3345,53.09,0.2992
2024-10-14,27243.0,87177.6,0.41,2.51,0.14,0.09,0.0,62272.0,20103.0,19460.0,64329.6,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.08,0.0,0.0,,0.0,100.0,16.9,0.3326,52.84,0.2992
2024-10-15,27243.0,86632.74,0.41,2.5,0.14,0.09,0.0,61882.8,20103.0,19460.0,63927.54,,,,,,,,,,,,,,,,,,0.06,,,,100.0,22.07,0.0,0.0,,0.0,100.0,17.05,0.3324,52.79,0.2991
2024-10-16,27243.0,85815.45,0.41,2.49,0.14,0.09,0.0,61299.0,20103.0,19460.0,63324.45,,,,,,,,,,,,,,,,,,0.06,,,,100.0,22.07,0.0,0.0,,0.0,100.0,17.21,0.3318,52.7,0.2991
2024-10-17,27243.0,85815.45,0.41,3.19,0.14,0.09,0.0,61299.0,20103.0,19460.0,63324.45,,,,,,,,,,,,,,,,,,0.06,,,,100.0,22.07,0.0,0.0,,0.0,100.0,17.33,0.3323,52.73,0.2991
2024-10-18,27243.0,88267.32,0.41,3.64,0.14,0.09,0.0,63050.4,20103.0,19460.0,65133.72,,,,,,,,,,,,,,,,,,0.06,,,,100.0,22.07,0.0,0.0,,0.0,100.0,17.1,0.3358,53.18,0.2991
2024-10-21,27243.0,87450.03,0.41,3.63,0.14,0.09,0.0,62466.6,20103.0,19460.0,64530.63,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.07,0.0,0.0,,0.0,100.0,17.01,0.3327,52.84,0.2991
2024-10-22,27243.0,87177.6,0.41,3.65,0.14,0.09,0.0,62272.0,20103.0,19460.0,64329.6,,,,,,,,,,,,,,,,,,0.06,,,,100.0,22.07,0.0,0.0,,0.0,100.0,17.1,0.332,52.74,0.2991
2024-10-23,27243.0,86905.17,0.41,3.67,0.14,0.09,0.0,62077.4,20103.0,19460.0,64128.57,,,,,,,,,,,,,,,,,,0.06,,,,100.0,22.07,0.0,0.0,,0.0,100.0,17.19,0.3324,52.77,0.2991
2024-10-24,27243.0,88539.75,0.41,3.69,0.14,0.09,0.0,63245.0,20103.0,19460.0,65334.75,,,,,,,,,,,,,,,,,,0.06,,,,100.0,22.07,0.0,0.0,,0.0,100.0,17.15,0.3325,52.79,0.2991
2024-10-25,27243.0,86905.17,0.41,3.67,0.14,0.09,0.0,62077.4,20103.0,19460.0,64128.57,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.07,0.0,0.0,,0.0,100.0,17.04,0.3321,52.76,0.2991
2024-10-28,27243.0,88539.75,0.41,3.69,0.14,0.09,0.0,63245.0,20103.0,19460.0,65334.75,,,,,,,,,,,,,,,,,,0.06,,,,100.0,22.08,0.0,0.0,,0.0,100.0,17.16,0.3322,52.76,0.2992
2024-10-29,27243.0,86632.74,0.41,3.69,0.14,0.09,0.0,61882.8,20103.0,19460.0,63927.54,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.08,0.0,0.0,,0.0,100.0,17.06,0.3319,52.73,0.2992
2024-10-30,27243.0,85815.45,0.41,9.88,0.14,0.09,0.0,61299.0,20103.0,19460.0,63324.45,,,,,,,,,,,,,,,,,,0.06,,,,100.0,22.08,0.0,0.0,,0.0,100.0,17.22,0.3319,52.7,0.2992
2024-10-31,27243.0,87177.6,0.41,9.78,0.14,0.09,0.0,62272.0,20103.0,19460.0,64329.6,,,,,,,,,,,,,,,,,,0.06,,,,100.0,22.06,0.0,0.0,,0.0,100.0,17.18,0.3346,53.02,0.299
2024-11-01,27243.0,87177.6,0.41,10.01,0.14,0.09,0.0,62272.0,20103.0,19460.0,64329.6,,,,,,,,,,,,,,,,,,0.06,,,,100.0,22.06,0.0,0.0,,0.0,100.0,17.1,0.3334,52.9,0.299
2024-11-04,27243.0,89901.9,0.41,9.87,0.14,0.09,0.0,64218.0,20103.0,19460.0,66339.9,,,,,,,,,,,,,,,,,,0.06,,,,100.0,22.06,0.0,0.0,,0.0,100.0,16.86,0.3372,53.38,0.299
2024-11-05,27243.0,92898.63,0.41,9.94,0.14,0.09,0.0,66358.6,20103.0,19460.0,68551.23,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.06,0.0,0.0,,0.0,100.0,16.35,0.3392,53.69,0.299
2024-11-06,27243.0,92898.63,0.41,14.13,0.14,0.1,0.0,66358.6,20103.0,19460.0,68551.23,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.07,0.0,0.0,,0.0,100.0,16.28,0.3347,53.19,0.2991
2024-11-07,27243.0,92353.77,0.41,14.85,0.14,0.1,0.0,65969.4,20103.0,19460.0,68149.17,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.07,0.0,0.0,,0.0,100.0,16.32,0.3367,53.42,0.2991
2024-11-08,27243.0,92626.2,0.41,14.85,0.14,0.1,0.0,66164.0,20103.0,19460.0,68350.2,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.07,0.0,0.0,,0.0,100.0,16.4,0.3359,53.31,0.2991
2024-11-11,27243.0,90991.62,0.41,15.65,0.14,0.1,0.0,64996.4,20103.0,19460.0,67144.02,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.07,0.0,0.0,,0.0,100.0,16.58,0.3332,52.97,0.2991
2024-11-12,27193.0,89736.9,0.41,16.04,0.14,0.09,0.0,64053.0,20103.0,19410.0,66339.9,,,,,,,,,,,,,,,,,50.0,0.07,0.0,,,100.0,22.07,0.0,0.0,,0.0,100.0,16.88,0.3324,52.83,0.2985
2024-11-13,27193.0,90280.76,0.41,25.19,0.14,0.09,0.0,64441.2,20053.0,19410.0,66575.96,,,,,,,,0.0,,50.0,,,,,,,,0.07,,,,100.0,22.01,0.0,0.0,,0.0,100.0,17.0,0.333,52.87,0.2985
2024-11-14,27193.0,88377.25,0.41,15.97,0.14,0.09,0.0,63082.5,20053.0,19410.0,65172.25,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.02,0.0,0.0,,0.0,100.0,17.14,0.3305,52.56,0.2986
2024-11-15,27193.0,88921.11,0.41,16.11,0.14,0.09,0.0,63470.7,20053.0,19410.0,65573.31,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.02,0.0,0.0,,0.0,100.0,17.23,0.332,52.71,0.2986
2024-11-18,27193.0,87833.39,0.41,17.1,0.14,0.09,0.0,62694.3,20053.0,19410.0,64771.19,,,,,,,,,,,,,,,,,,0.07,,,,100.0,22.02,0.0,0.0,,0.0,100.0,17.23,0.3314,52.65,0.2986
2024-11-19,27193.0,88377.25,0.41,16.82,0.14,0.09,0.0,63082.5,20053.0,19410.0,65172.25,,,,,,,,,,,,,,,,,,0.06,,,,100.0,22.02,0.0,0.0,,0.0,100.0,17.28,0.3328,52.8,0.2986
2024-11-20,27193.0,74780.75,0.41,16.16,0.14,0.09,0.0,53377.5,20053.0,19410.0,55145.75,,,,,,,,,,,,,,,,,,0.06,,,,100.0,22.02,0.0,0.0,,0.0,100.0,18.34,0.315,50.43,0.2986
2024-11-21,56801.0,155634.74,0.86,24.31,0.28,0.19,0.0,134309.32,49861.0,49018.0,136619.14,,,30208.0,0.1,,,,0.0,29808.0,400.0,,,0.1,30208.0,,,200.0,0.14,0.0,,,100.0,54.99,0.0,0.0,,0.0,100.0,21.85,0.4204,60.16,0.6265
2024-11-22,27460.0,73043.6,0.42,7.45,0.14,0.08,0.0,52872.82,19853.0,19877.0,52808.98,,,,,,,,0.08,,30008.0,,,,,,,29141.0,0.05,0.1,,,100.0,21.9,0.0,0.0,,0.0,100.0,20.04,0.3032,48.58,0.3029
2024-11-25,27260.0,70876.0,0.41,7.36,0.14,0.08,0.0,51160.2,19853.0,19677.0,51617.8,,,,,,,,,,,,,,,,,200.0,0.05,0.0,,,100.0,21.95,0.0,0.0,,0.0,100.0,20.53,0.3013,48.2,0.3013
2024-11-26,27060.0,69544.2,0.41,7.28,0.13,0.08,0.0,50569.89,19653.0,19677.0,50508.21,,,,,,,,0.0,,200.0,,,,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,20.95,0.2985,47.72,0.2998
2024-11-27,27060.0,70626.6,0.41,7.03,0.13,0.08,0.0,51356.97,19653.0,19677.0,51294.33,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,20.81,0.3006,48.04,0.2998
2024-11-28,27060.0,69814.8,0.41,6.98,0.13,0.08,0.0,50766.66,19653.0,19677.0,50704.74,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,20.83,0.2997,47.92,0.2998
2024-11-29,27049.0,70056.91,0.41,6.83,0.13,0.08,0.0,50934.94,19653.0,19666.0,50901.27,,,,,,,,,,,,,,,,,11.0,0.05,0.0,,,100.0,21.77,0.0,0.0,,0.0,100.0,20.83,0.3002,47.98,0.2996
2024-12-02,27049.0,68974.95,0.41,6.76,0.13,0.08,0.0,50148.3,19653.0,19666.0,50115.15,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,21.03,0.298,47.63,0.2996
2024-12-03,27049.0,68974.95,0.41,6.59,0.13,0.08,0.0,50148.3,19653.0,19666.0,50115.15,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,21.16,0.2991,47.73,0.2996
2024-12-04,27049.0,68704.46,0.41,6.63,0.13,0.08,0.0,49951.64,19653.0,19666.0,49918.62,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,21.18,0.2987,47.67,0.2996
2024-12-05,27049.0,68974.95,0.41,6.32,0.13,0.08,0.0,50148.3,19653.0,19666.0,50115.15,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,21.1,0.2997,47.83,0.2996
2024-12-06,27049.0,71679.85,0.41,6.35,0.13,0.08,0.0,52114.9,19653.0,19666.0,52080.45,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,20.81,0.3029,48.35,0.2996
2024-12-09,27049.0,72761.81,0.41,6.27,0.13,0.08,0.0,52901.54,19653.0,19666.0,52866.57,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,20.37,0.3024,48.41,0.2996
2024-12-10,27049.0,71409.36,0.41,6.16,0.13,0.08,0.0,51918.24,19653.0,19666.0,51883.92,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,20.41,0.2996,48.02,0.2996
2024-12-11,27049.0,72761.81,0.41,6.21,0.13,0.08,0.0,52901.54,19653.0,19666.0,52866.57,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,20.47,0.3019,48.31,0.2996
2024-12-12,27049.0,74114.26,0.41,6.28,0.13,0.08,0.0,53884.84,19653.0,19666.0,53849.22,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,20.21,0.3024,48.45,0.2996
2024-12-13,27049.0,73302.79,0.41,6.26,0.13,0.08,0.0,53294.86,19653.0,19666.0,53259.63,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,20.09,0.301,48.29,0.2996
2024-12-16,27049.0,73843.77,0.41,6.34,0.13,0.08,0.0,53688.18,19653.0,19666.0,53652.69,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,20.19,0.3017,48.37,0.2996
2024-12-17,29965.0,80306.2,0.45,6.94,0.15,0.09,0.0,54623.76,19653.0,20382.0,52670.04,,,,0.0,,,,,716.0,,,,0.0,,,,,0.05,,,,100.0,21.77,0.0,0.0,,0.0,100.0,18.45,0.2731,43.74,0.332
2024-12-18,27765.0,74410.2,0.42,6.38,0.14,0.08,0.0,54623.76,17453.0,20382.0,46774.04,,,,,,,,0.01,,2200.0,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.0,0.2903,46.78,0.3083
2024-12-19,27765.0,73577.25,0.42,6.4,0.14,0.08,0.0,54012.3,17453.0,20382.0,46250.45,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.12,0.29,46.69,0.3083
2024-12-20,27765.0,73577.25,0.42,6.38,0.14,0.08,0.0,54012.3,17453.0,20382.0,46250.45,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.19,0.2918,46.94,0.3083
2024-12-23,27765.0,72744.3,0.42,4.7,0.14,0.08,0.0,53400.84,17453.0,20382.0,45726.86,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.29,0.2905,46.72,0.3083
2024-12-24,27765.0,72744.3,0.42,4.71,0.14,0.08,0.0,53400.84,17453.0,20382.0,45726.86,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.35,0.2902,46.66,0.3083
2024-12-25,27765.0,72744.3,0.42,4.65,0.14,0.08,0.0,53400.84,17453.0,20382.0,45726.86,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.33,0.2902,46.67,0.3083
2024-12-26,27765.0,72744.3,0.42,4.65,0.14,0.08,0.0,53400.84,17453.0,20382.0,45726.86,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.36,0.2909,46.77,0.3083
2024-12-27,27765.0,71633.7,0.42,4.65,0.14,0.08,0.0,52585.56,17453.0,20382.0,45028.74,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.52,0.2894,46.51,0.3083
2024-12-30,27765.0,70245.45,0.42,4.28,0.14,0.08,0.0,51566.46,17453.0,20382.0,44156.09,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.76,0.2885,46.31,0.3083
2024-12-31,27765.0,76076.1,0.42,4.22,0.14,0.08,0.0,55846.68,17453.0,20382.0,47821.22,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.39,0.295,47.32,0.3083
2025-01-01,27765.0,76076.1,0.42,4.18,0.14,0.08,0.0,55846.68,17453.0,20382.0,47821.22,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.33,0.2938,47.2,0.3083
2025-01-02,27765.0,75243.15,0.42,4.18,0.14,0.08,0.0,55235.22,17453.0,20382.0,47297.63,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,19.9,0.2902,46.78,0.3083
2025-01-03,27765.0,74965.5,0.42,4.16,0.14,0.08,0.0,55031.4,17453.0,20382.0,47123.1,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.02,0.2918,46.98,0.3083
2025-01-06,27765.0,76076.1,0.42,4.2,0.14,0.08,0.0,55846.68,17453.0,20382.0,47821.22,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,19.85,0.2937,47.3,0.3083
2025-01-07,27765.0,73299.6,0.42,4.66,0.14,0.08,0.0,53808.48,17453.0,20382.0,46075.92,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.0,0.2888,46.56,0.3083
2025-01-08,27765.0,74687.85,0.42,5.86,0.14,0.08,0.0,54827.58,17453.0,20382.0,46948.57,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.25,0.292,46.94,0.3083
2025-01-09,27765.0,73577.25,0.42,5.84,0.14,0.08,0.0,54012.3,17453.0,20382.0,46250.45,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.22,0.2899,46.66,0.3083
2025-01-10,27765.0,73577.25,0.42,5.82,0.14,0.08,0.0,54012.3,17453.0,20382.0,46250.45,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.41,0.2902,46.65,0.3083
2025-01-13,27765.0,72189.0,0.42,6.02,0.14,0.08,0.0,52993.2,17453.0,20382.0,45377.8,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.58,0.2888,46.41,0.3083
2025-01-14,27765.0,71078.4,0.42,6.05,0.14,0.08,0.0,52177.92,17453.0,20382.0,44679.68,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.81,0.2898,46.48,0.3083
2025-01-15,27765.0,70800.75,0.42,6.04,0.14,0.08,0.0,51974.1,17453.0,20382.0,44505.15,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.38,0.0,0.0,,0.0,100.0,20.96,0.2891,46.34,0.3083
2025-01-16,27765.0,69134.85,0.42,5.83,0.14,0.08,0.0,50751.18,17453.0,20382.0,43457.97,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.38,0.0,0.0,,0.0,100.0,21.14,0.2875,46.05,0.3083
2025-01-17,27765.0,69690.15,0.42,5.87,0.14,0.08,0.0,51158.82,17453.0,20382.0,43807.03,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.38,0.0,0.0,,0.0,100.0,21.32,0.2886,46.15,0.3083
2025-01-20,25765.0,67761.95,0.39,5.34,0.13,0.07,0.0,50974.66,16453.0,19382.0,43271.39,,,,,,,,0.0,,1000.0,,,,,,,1000.0,0.04,0.0,,,100.0,18.47,0.0,0.0,,0.0,100.0,22.18,0.3307,50.27,0.2893
2025-01-21,25765.0,68277.25,0.39,5.52,0.13,0.07,0.0,51362.3,16453.0,19382.0,43600.45,,,,,,,,,,,,,,,,,,0.04,,,,100.0,18.47,0.0,0.0,,0.0,100.0,21.68,0.3295,50.24,0.2893
2025-01-22,25765.0,69565.5,0.39,5.52,0.13,0.08,0.0,52331.4,16453.0,19382.0,44423.1,,,,,,,,,,,,,,,,,,0.04,,,,100.0,18.47,0.0,0.0,,0.0,100.0,21.48,0.3309,50.48,0.2893
2025-01-23,27565.0,74425.5,0.42,5.9,0.14,0.08,0.0,54761.4,17353.0,20282.0,46853.1,,,900.0,,,900.0,,,,,,,,900.0,0.0,,,0.05,,,,100.0,19.29,0.0,0.0,,0.0,100.0,20.0,0.2948,47.32,0.3064
2025-01-24,27565.0,74425.5,0.42,5.88,0.14,0.08,0.0,54761.4,17353.0,20282.0,46853.1,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.29,0.0,0.0,,0.0,100.0,19.93,0.2963,47.56,0.3064
2025-01-27,27565.0,74149.85,0.42,5.84,0.14,0.08,0.0,54558.58,17353.0,20282.0,46679.57,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.29,0.0,0.0,,0.0,100.0,19.91,0.2949,47.37,0.3064
2025-01-28,27565.0,66982.95,0.42,5.55,0.14,0.08,0.0,49285.26,17353.0,20282.0,42167.79,,,,,,,,,,,,,,,,,,0.05,,,,100.0,19.29,0.0,0.0,,0.0,100.0,20.68,0.2863,45.91,0.3064
2025-01-29,27565.0,65604.7,0.42,5.11,0.14,0.07,0.0,48271.16,17353.0,20282.0,41300.14,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.29,0.0,0.0,,0.0,100.0,21.88,0.2894,46.02,0.3064
2025-01-30,27013.0,64831.2,0.41,4.75,0.13,0.07,0.0,47352.0,16801.0,19730.0,40322.4,,,,,,,,0.0,,552.0,,,,,,,552.0,0.04,0.0,,,100.0,18.68,0.0,0.0,,0.0,100.0,22.48,0.2988,47.06,0.3003
