,CRAV FP Equity_DX_SI_QTY,CRAV FP Equity_DX_SHORT_INTEREST_VALUE,CRAV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CRAV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CRAV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CRAV FP Equity_DX_SI_MV,CRAV FP Equity_DX_DSS,CRAV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CRAV FP Equity_DX_SUPPLY_SI_QTY,CRAV FP Equity_DX_BROKER_SI_QTY,CRAV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CRAV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CRAV FP Equity_DX_SUPPLY_SI_QTY_INC_x,CRAV FP Equity_DX_BROKER_SI_MV_INC_x,CRAV FP Equity_DX_SUPPLY_SI_MV_NEW,CRAV FP Equity_DX_BROKER_SI_QTY_ADD,CRAV FP Equity_DX_SUPPLY_SI_MV_DEC,CRAV FP Equity_DX_BROKER_SI_QTY_INC,CRAV FP Equity_DX_SUPPLY_SI_QTY_DEC,CRAV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CRAV FP Equity_DX_BROKER_SI_MV_INC_y,CRAV FP Equity_DX_SUPPLY_SI_QTY_INC_y,CRAV FP Equity_DX_BROKER_SI_MV_ADD,CRAV FP Equity_DX_SUPPLY_SI_QTY_ADD,CRAV FP Equity_DX_BROKER_SI_QTY_DEC,CRAV FP Equity_DX_SUPPLY_SI_MV,CRAV FP Equity_DX_BROKER_SI_MV_DEC,CRAV FP Equity_DX_SUPPLY_SI_MV_RMV,CRAV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CRAV FP Equity_DX_UTILIZATION_QUANTITY,CRAV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CRAV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CRAV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CRAV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CRAV FP Equity_DX_ACTIVE_UTILIZATION_MV,CRAV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CRAV FP Equity_DX_BROKER_SI_CON_RATIO,CRAV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CRAV FP Equity_DX_DEMAND_SUPPLY_RATIO,CRAV FP Equity_PX_LAST
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4197.3,,0.0,0.0,,0.0,,0.0,82.3
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4248.3,,0.0,0.0,,0.0,,0.0,83.3
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4248.3,,0.0,0.0,,0.0,,0.0,83.3
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4232.49,,0.0,0.0,,0.0,,0.0,82.99
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,12428.81,,0.01,0.0,,0.0,,0.0,82.31
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4166.7,,0.0,0.0,,0.0,,0.0,81.7
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4199.34,,0.0,0.0,,0.0,,0.0,82.34
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4182.0,,0.0,0.0,,0.0,,0.0,82.0
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4030.02,,0.0,0.0,,0.0,,0.0,79.02
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,11778.0,,0.01,0.0,,0.0,,0.0,78.0
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4028.49,,0.0,0.0,,0.0,,0.0,78.99
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,11704.01,,0.01,0.0,,0.0,,0.0,77.51
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4054.5,,0.0,0.0,,0.0,,0.0,79.5
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,11959.2,,0.01,0.0,,0.0,,0.0,79.2
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4028.49,,0.0,0.0,,0.0,,0.0,78.99
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,12231.0,,0.01,0.0,,0.0,,0.0,81.0
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,12231.0,,0.01,0.0,,0.0,,0.0,81.0
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,12378.98,,0.01,0.0,,0.0,,0.0,81.98
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,12231.0,,0.01,0.0,,0.0,,0.0,81.0
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,12235.53,,0.01,0.0,,0.0,,0.0,81.03
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,12080.0,,0.01,0.0,,0.0,,0.0,80.0
2024-07-25,6.0,466.38,0.0,0.01,0.0,0.0,0.0,233.19,3.0,3.0,233.19,,,,,3.0,,,,,,,0.0,3.0,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0397,77.73
2024-07-26,6.0,479.94,0.0,0.02,0.0,0.0,0.0,239.97,3.0,3.0,239.97,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0397,79.99
2024-07-29,6.0,474.0,0.0,0.02,0.0,0.0,0.0,237.0,3.0,3.0,237.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0397,79.0
2024-07-30,6.0,468.36,0.0,0.02,0.0,0.0,0.0,234.18,3.0,3.0,234.18,,,,,,,,,,,,,,,0.0,,,100.0,5.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1111,78.06
2024-07-31,6.0,474.0,0.0,0.02,0.0,0.0,0.0,237.0,3.0,3.0,237.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0397,79.0
2024-08-01,6.0,468.0,0.0,0.02,0.0,0.0,0.0,234.0,3.0,3.0,234.0,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0397,78.0
2024-08-02,6.0,460.32,0.0,0.02,0.0,0.0,0.0,230.16,3.0,3.0,230.16,,,,,,,,,,,,,,,0.0,,,100.0,1.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0397,76.72
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,3.0,,,,,,3.0,0.0,0.0,,0.0,0.0,51.0,3876.0,,0.0,0.0,,0.0,,0.0,76.0
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,11627.0,,0.01,0.0,,0.0,,0.0,77.0
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,11929.0,,0.01,0.0,,0.0,,0.0,79.0
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4029.0,,0.0,0.0,,0.0,,0.0,79.0
2024-08-09,12.0,936.0,0.0,0.04,0.0,0.0,0.0,936.0,12.0,12.0,936.0,,,,,12.0,,,,,,,0.0,12.0,,0.0,,,100.0,23.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2353,78.0
2024-08-12,12.0,948.0,0.0,0.04,0.0,0.0,0.0,948.0,12.0,12.0,948.0,,,,,,,,,,,,,,,0.0,,,100.0,23.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2353,79.0
2024-08-13,112.0,9172.8,0.01,0.41,0.01,0.01,0.0,9172.8,112.0,112.0,9172.8,,,0.01,,,,100.0,,,0.01,,,100.0,,0.01,,,100.0,74.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7417,81.9
2024-08-14,200.0,16380.0,0.02,0.76,0.02,0.02,0.0,8190.0,100.0,100.0,8190.0,,,,,,0.0,,12.0,,,,,,12.0,0.01,0.0,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,81.9
2024-08-15,200.0,16380.0,0.02,0.82,0.02,0.02,0.0,8190.0,100.0,100.0,8190.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,81.9
2024-08-16,200.0,16200.0,0.02,0.92,0.02,0.02,0.0,8100.0,100.0,100.0,8100.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,81.0
2024-08-19,200.0,16220.0,0.02,1.02,0.02,0.02,0.0,8110.0,100.0,100.0,8110.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,81.1
2024-08-20,200.0,16280.0,0.02,0.99,0.02,0.02,0.0,8140.0,100.0,100.0,8140.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,81.4
2024-08-21,200.0,16298.0,0.02,1.13,0.02,0.02,0.0,8149.0,100.0,100.0,8149.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,81.49
2024-08-22,200.0,16298.0,0.02,1.16,0.02,0.02,0.0,8149.0,100.0,100.0,8149.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,81.49
2024-08-23,200.0,16320.0,0.02,1.23,0.02,0.02,0.0,8160.0,100.0,100.0,8160.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,81.6
2024-08-26,200.0,16488.0,0.02,1.26,0.02,0.02,0.0,8244.0,100.0,100.0,8244.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,82.44
2024-08-27,200.0,16480.0,0.02,1.28,0.02,0.02,0.0,8240.0,100.0,100.0,8240.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,82.4
2024-08-28,200.0,16400.0,0.02,1.29,0.02,0.02,0.0,8200.0,100.0,100.0,8200.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,82.0
2024-08-29,200.0,16476.0,0.02,1.3,0.02,0.02,0.0,8238.0,100.0,100.0,8238.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,82.38
2024-08-30,200.0,16220.0,0.02,1.28,0.02,0.02,0.0,8110.0,100.0,100.0,8110.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,81.1
2024-09-02,200.0,16156.0,0.02,1.24,0.02,0.02,0.0,8078.0,100.0,100.0,8078.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,80.78
2024-09-03,200.0,16004.0,0.02,1.21,0.02,0.02,0.0,8002.0,100.0,100.0,8002.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,80.02
2024-09-04,200.0,15700.0,0.02,1.21,0.02,0.02,0.0,7850.0,100.0,100.0,7850.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,78.5
2024-09-05,200.0,16100.0,0.02,1.22,0.02,0.02,0.0,8050.0,100.0,100.0,8050.0,,,,,,,,,,,,,,,0.01,,,100.0,66.23,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3245,80.5
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,100.0,,,,,,100.0,0.0,0.01,,0.0,0.0,51.0,4104.48,,0.0,0.0,,0.0,,0.0,80.48
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4105.5,,0.0,0.0,,0.0,,0.0,80.5
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4104.48,,0.0,0.0,,0.0,,0.0,80.48
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4080.0,,0.0,0.0,,0.0,,0.0,80.0
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4029.0,,0.0,0.0,,0.0,,0.0,79.0
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4018.29,,0.0,0.0,,0.0,,0.0,78.79
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4069.8,,0.0,0.0,,0.0,,0.0,79.8
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4078.98,,0.0,0.0,,0.0,,0.0,79.98
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3982.59,,0.0,0.0,,0.0,,0.0,78.09
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3978.0,,0.0,0.0,,0.0,,0.0,78.0
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3983.1,,0.0,0.0,,0.0,,0.0,78.1
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3983.1,,0.0,0.0,,0.0,,0.0,78.1
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3983.1,,0.0,0.0,,0.0,,0.0,78.1
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3942.81,,0.0,0.0,,0.0,,0.0,77.31
2024-09-26,36.0,2794.32,0.0,0.25,0.0,0.0,0.0,2794.32,36.0,36.0,2794.32,,,,,36.0,,,,,,,0.0,36.0,,0.0,,,100.0,70.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7059,77.62
2024-09-27,36.0,2793.6,0.0,0.22,0.0,0.0,0.0,2793.6,36.0,36.0,2793.6,,,,,,,,,,,,,,,0.0,,,100.0,70.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7059,77.6
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,36.0,,,,,,36.0,0.0,0.0,,0.0,0.0,51.0,4008.6,,0.0,0.0,,0.0,,0.0,78.6
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4059.6,,0.0,0.0,,0.0,,0.0,79.6
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4100.4,,0.0,0.0,,0.0,,0.0,80.4
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4053.48,,0.0,0.0,,0.0,,0.0,79.48
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3960.15,,0.0,0.0,,0.0,,0.0,77.65
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3932.1,,0.0,0.0,,0.0,,0.0,77.1
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3887.22,,0.0,0.0,,0.0,,0.0,76.22
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3863.76,,0.0,0.0,,0.0,,0.0,75.76
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3876.0,,0.0,0.0,,0.0,,0.0,76.0
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3877.02,,0.0,0.0,,0.0,,0.0,76.02
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4030.02,,0.0,0.0,,0.0,,0.0,79.02
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3975.96,,0.0,0.0,,0.0,,0.0,77.96
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,351.0,27206.01,,0.03,0.0,,0.0,,0.0,77.51
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3947.91,,0.0,0.0,,0.0,,0.0,77.41
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,3998.4,,0.0,0.0,,0.0,,0.0,78.4
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4069.8,,0.0,0.0,,0.0,,0.0,79.8
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4019.31,,0.0,0.0,,0.0,,0.0,78.81
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4004.52,,0.0,0.0,,0.0,,0.0,78.52
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,12002.99,,0.01,0.0,,0.0,,0.0,79.49
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,11947.12,,0.01,0.0,,0.0,,0.0,79.12
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,11974.3,,0.01,0.0,,0.0,,0.0,79.3
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,11974.3,,0.01,0.0,,0.0,,0.0,79.3
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4054.5,,0.0,0.0,,0.0,,0.0,79.5
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4029.0,,0.0,0.0,,0.0,,0.0,79.0
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4304.4,,0.0,0.0,,0.0,,0.0,84.4
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,351.0,29775.33,,0.03,0.0,,0.0,,0.0,84.83
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,351.0,29835.0,,0.03,0.0,,0.0,,0.0,85.0
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,351.0,30186.0,,0.03,0.0,,0.0,,0.0,86.0
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,351.0,30182.49,,0.03,0.0,,0.0,,0.0,85.99
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,351.0,30147.39,,0.03,0.0,,0.0,,0.0,85.89
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,351.0,29733.21,,0.03,0.0,,0.0,,0.0,84.71
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,12865.2,,0.01,0.0,,0.0,,0.0,85.2
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,151.0,12638.7,,0.01,0.0,,0.0,,0.0,83.7
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4273.8,,0.0,0.0,,0.0,,0.0,83.8
2024-11-15,40.0,3360.4,0.0,0.04,0.0,0.0,0.0,3360.4,0.0,40.0,0.0,,,,,40.0,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.7843,84.01
2024-11-18,40.0,3392.0,0.0,0.04,0.0,0.0,0.0,3392.0,0.0,40.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.7843,84.8
2024-11-19,40.0,3424.0,0.0,0.04,0.0,0.0,0.0,3424.0,0.0,40.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.7843,85.6
2024-11-20,40.0,3368.4,0.0,0.04,0.0,0.0,0.0,3368.4,0.0,40.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2649,84.21
2024-11-21,40.0,3408.0,0.0,0.04,0.0,0.0,0.0,3408.0,0.0,40.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2649,85.2
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,40.0,0.0,0.0,,0.0,0.0,151.0,12761.01,,0.01,0.0,,0.0,,0.0,84.51
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4365.6,,0.0,0.0,,0.0,,0.0,85.6
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4339.59,,0.0,0.0,,0.0,,0.0,85.09
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,51.0,4183.02,,0.0,0.0,,0.0,,0.0,82.02
2024-11-28,20.0,1634.0,0.0,0.02,0.0,0.0,0.0,817.0,10.0,10.0,817.0,,,,,10.0,,,,,,,0.0,10.0,,0.0,,,100.0,16.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3279,81.7
2024-11-29,20.0,1673.6,0.0,0.02,0.0,0.0,0.0,836.8,10.0,10.0,836.8,,,,,,,,,,,,,,,0.0,,,100.0,16.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3279,83.68
2024-12-02,20.0,1624.0,0.0,0.02,0.0,0.0,0.0,812.0,10.0,10.0,812.0,,,,,,,,,,,,,,,0.0,,,100.0,6.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1325,81.2
