,ALWIT FP Equity_DX_SI_QTY,ALWIT FP Equity_DX_SHORT_INTEREST_VALUE,ALWIT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALWIT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALWIT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALWIT FP Equity_DX_SI_MV,ALWIT FP Equity_DX_DSS,ALWIT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALWIT FP Equity_DX_SUPPLY_SI_QTY,ALWIT FP Equity_DX_BROKER_SI_QTY,ALWIT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALWIT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALWIT FP Equity_DX_BROKER_SI_MV_INC_x,ALWIT FP Equity_DX_BROKER_SI_QTY_ADD,ALWIT FP Equity_DX_SUPPLY_SI_MV_DEC,ALWIT FP Equity_DX_BROKER_SI_QTY_INC,ALWIT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALWIT FP Equity_DX_BROKER_SI_MV_INC_y,ALWIT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALWIT FP Equity_DX_BROKER_SI_MV_ADD,ALWIT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALWIT FP Equity_DX_BROKER_SI_QTY_DEC,ALWIT FP Equity_DX_SUPPLY_SI_MV,ALWIT FP Equity_DX_BROKER_SI_MV_DEC,ALWIT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALWIT FP Equity_DX_UTILIZATION_QUANTITY,ALWIT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALWIT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALWIT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALWIT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALWIT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALWIT FP Equity_DX_BROKER_SI_CON_RATIO,ALWIT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALWIT FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-05-19,3529.0,24985.32,0.18,0.47,0.09,0.02,0.0,17296.44,1143.0,2443.0,8092.44,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9681,98.38,3.0875
2022-05-20,3529.0,24950.03,0.18,0.46,0.09,0.03,0.0,17272.01,1143.0,2443.0,8081.01,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,3.0875
2022-05-23,3529.0,24667.71,0.18,0.47,0.09,0.02,0.0,17076.57,1143.0,2443.0,7989.57,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9681,98.38,3.0875
2022-05-24,3529.0,24561.84,0.18,0.47,0.09,0.02,0.0,17003.28,1143.0,2443.0,7955.28,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9682,98.38,3.0875
2022-05-25,3529.0,24703.0,0.18,0.46,0.09,0.02,0.0,17101.0,1143.0,2443.0,8001.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,3.0875
2022-05-26,3529.0,25020.61,0.18,0.47,0.09,0.02,0.0,17320.87,1143.0,2443.0,8103.87,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9681,98.38,3.0875
2022-05-27,3529.0,25408.8,0.18,0.47,0.09,0.03,0.0,17589.6,1143.0,2443.0,8229.6,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9681,98.38,3.0875
2022-05-30,3529.0,24808.87,0.18,0.55,0.09,0.03,0.0,17174.29,1143.0,2443.0,8035.29,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9681,98.38,3.0875
2022-05-31,3529.0,24985.32,0.18,0.58,0.09,0.02,0.0,17296.44,1143.0,2443.0,8092.44,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,3.0875
2022-06-01,3529.0,25338.22,0.18,0.59,0.09,0.03,0.0,17540.74,1143.0,2443.0,8206.74,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.61,0.9682,98.39,3.0875
2022-06-02,3529.0,25373.51,0.18,0.57,0.09,0.03,0.0,17565.17,1143.0,2443.0,8218.17,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.63,0.9679,98.37,3.0875
2022-06-03,3529.0,25267.64,0.18,0.57,0.09,0.03,0.0,17491.88,1143.0,2443.0,8183.88,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.63,0.968,98.37,3.0875
2022-06-06,3529.0,25479.38,0.18,0.65,0.09,0.03,0.0,17638.46,1143.0,2443.0,8252.46,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.61,0.9682,98.39,3.0875
2022-06-07,3529.0,26044.02,0.18,0.72,0.09,0.03,0.0,18029.34,1143.0,2443.0,8435.34,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9682,98.38,3.0875
2022-06-08,3529.0,25655.83,0.18,0.77,0.09,0.03,0.0,17760.61,1143.0,2443.0,8309.61,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9682,98.38,3.0875
2022-06-09,3529.0,25655.83,0.18,0.81,0.09,0.03,0.0,17760.61,1143.0,2443.0,8309.61,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.61,0.9684,98.39,3.0875
2022-06-10,3529.0,25620.54,0.18,0.83,0.09,0.03,0.0,17736.18,1143.0,2443.0,8298.18,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,3.0875
2022-06-13,3529.0,25408.8,0.18,0.82,0.09,0.03,0.0,17589.6,1143.0,2443.0,8229.6,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,3.0875
2022-06-14,3529.0,25267.64,0.18,0.84,0.09,0.03,0.0,17491.88,1143.0,2443.0,8183.88,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.61,0.9682,98.39,3.0875
2022-06-15,3529.0,25338.22,0.18,0.85,0.09,0.03,0.0,17540.74,1143.0,2443.0,8206.74,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9682,98.38,3.0875
2022-06-16,3529.0,25055.9,0.18,0.85,0.09,0.03,0.0,17345.3,1143.0,2443.0,8115.3,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9681,98.38,3.0875
2022-06-17,3529.0,25126.48,0.18,0.84,0.09,0.03,0.0,17394.16,1143.0,2443.0,8138.16,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,3.0875
2022-06-20,3529.0,25161.77,0.18,0.92,0.09,0.03,0.0,17418.59,1143.0,2443.0,8149.59,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9682,98.38,3.0875
2022-06-21,3529.0,25161.77,0.18,0.93,0.09,0.03,0.0,17418.59,1143.0,2443.0,8149.59,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9682,98.38,3.0875
2022-06-22,3529.0,25126.48,0.18,0.94,0.09,0.03,0.0,17394.16,1143.0,2443.0,8138.16,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9682,98.38,3.0875
2022-06-23,2729.0,19348.61,0.14,0.76,0.07,0.02,0.0,17320.87,343.0,2443.0,2431.87,,,,0.01,,800.0,,,,,,0.0,,100.0,30.01,0.0,0.0,0.0,100.0,2.09,0.9592,97.91,2.3876
2022-06-24,2729.0,19375.9,0.14,0.8,0.07,0.02,0.0,17345.3,343.0,2443.0,2435.3,,,,,,,,,,,,0.0,,100.0,30.01,0.0,0.0,0.0,100.0,2.09,0.959,97.91,2.3876
2022-06-27,3529.0,25055.9,0.18,1.04,0.09,0.03,0.0,17345.3,1143.0,2443.0,8115.3,800.0,,,,,,,800.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9682,98.38,3.0875
2022-06-28,3529.0,25126.48,0.18,1.05,0.09,0.03,0.0,17394.16,1143.0,2443.0,8138.16,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,3.0875
2022-06-29,3529.0,25161.77,0.18,1.08,0.09,0.03,0.0,17418.59,1143.0,2443.0,8149.59,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,3.0875
2022-06-30,3529.0,24103.07,0.18,1.09,0.09,0.03,0.0,16685.69,1143.0,2443.0,7806.69,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.62,0.9682,98.38,3.0875
2022-07-01,3529.0,24455.97,0.18,1.12,0.09,0.02,0.0,16929.99,1143.0,2443.0,7920.99,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.58,0.9689,98.42,3.0875
2022-07-04,3529.0,24350.1,0.18,1.12,0.09,0.02,0.0,16856.7,1143.0,2443.0,7886.7,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.59,0.9686,98.41,3.0875
2022-07-05,3529.0,23997.2,0.18,1.15,0.09,0.02,0.0,16612.4,1143.0,2443.0,7772.4,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.58,0.9689,98.42,3.0875
2022-07-06,3529.0,23997.2,0.18,1.15,0.09,0.02,0.0,16612.4,1143.0,2443.0,7772.4,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.6,0.9686,98.4,3.0875
2022-07-07,3529.0,23997.2,0.18,1.16,0.09,0.02,0.0,16612.4,1143.0,2443.0,7772.4,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.6,0.9685,98.4,3.0875
2022-07-08,3529.0,24067.78,0.18,1.18,0.09,0.02,0.0,16661.26,1143.0,2443.0,7795.26,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.6,0.9685,98.4,3.0875
2022-07-11,3529.0,24032.49,0.18,1.16,0.09,0.02,0.0,16636.83,1143.0,2443.0,7783.83,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.59,0.9687,98.41,3.0875
2022-07-12,3529.0,23997.2,0.18,1.2,0.09,0.02,0.0,16612.4,1143.0,2443.0,7772.4,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.6,0.9686,98.4,3.0875
2022-07-13,3229.0,21957.2,0.16,1.09,0.08,0.02,0.0,16612.4,843.0,2443.0,5732.4,,,,0.0,,300.0,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.76,0.9653,98.24,3.8304
2022-07-14,3229.0,21989.49,0.16,1.15,0.08,0.02,0.0,16636.83,843.0,2443.0,5740.83,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.76,0.9654,98.24,3.8304
2022-07-15,3229.0,21924.91,0.16,1.16,0.08,0.02,0.0,16587.97,843.0,2443.0,5723.97,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.77,0.9652,98.23,3.8304
2022-07-18,3229.0,22925.9,0.16,1.2,0.08,0.02,0.0,17345.3,843.0,2443.0,5985.3,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.77,0.9652,98.23,3.8304
2022-07-19,3229.0,23055.06,0.16,1.18,0.08,0.02,0.0,17443.02,843.0,2443.0,6019.02,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.77,0.9652,98.23,3.8304
2022-07-20,3229.0,23539.41,0.16,1.23,0.08,0.02,0.0,17809.47,843.0,2443.0,6145.47,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.76,0.9654,98.24,3.8304
2022-07-21,3229.0,23571.7,0.16,1.19,0.08,0.02,0.0,17833.9,843.0,2443.0,6153.9,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.77,0.9653,98.23,3.8304
2022-07-22,3229.0,23442.54,0.16,1.19,0.08,0.02,0.0,17736.18,843.0,2443.0,6120.18,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.77,0.9653,98.23,3.8304
2022-07-25,3229.0,23700.86,0.16,1.32,0.08,0.02,0.0,17931.62,843.0,2443.0,6187.62,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.77,0.9653,98.23,3.8304
2022-07-26,3229.0,23636.28,0.16,1.31,0.08,0.02,0.0,17882.76,843.0,2443.0,6170.76,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.76,0.9655,98.24,3.8304
2022-07-27,3229.0,24378.95,0.16,1.28,0.08,0.02,0.0,18444.65,843.0,2443.0,6364.65,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.77,0.9652,98.23,3.8304
2022-07-28,3229.0,24637.27,0.16,0.88,0.08,0.02,0.0,18640.09,843.0,2443.0,6432.09,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.77,0.9652,98.23,3.8304
2022-07-29,3229.0,24927.88,0.16,0.65,0.08,0.02,0.0,18859.96,843.0,2443.0,6507.96,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.77,0.9652,98.23,3.8304
2022-08-01,3229.0,24604.98,0.16,0.61,0.08,0.02,0.0,18615.66,843.0,2443.0,6423.66,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.77,0.9652,98.23,3.8304
2022-08-02,3229.0,25057.04,0.16,0.6,0.08,0.02,0.0,18957.68,843.0,2443.0,6541.68,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.76,0.9655,98.24,3.8304
2022-08-03,3229.0,26445.51,0.16,0.58,0.08,0.03,0.0,20008.17,843.0,2443.0,6904.17,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.76,0.9654,98.24,3.8304
2022-08-04,3229.0,25799.71,0.16,0.51,0.08,0.03,0.0,19519.57,843.0,2443.0,6735.57,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.77,0.9652,98.23,3.8304
2022-08-05,3057.0,24394.86,0.15,0.47,0.07,0.02,0.0,18808.86,757.0,2357.0,6040.86,,,,0.0,,86.0,,,,,86.0,0.01,0.0,100.0,89.8,0.0,0.0,0.0,100.0,1.86,0.9635,98.14,3.6263
2022-08-08,3057.0,24700.56,0.15,0.47,0.07,0.02,0.0,19044.56,757.0,2357.0,6116.56,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.87,0.9633,98.13,4.0383
2022-08-09,3057.0,24303.15,0.15,0.46,0.07,0.02,0.0,18738.15,757.0,2357.0,6018.15,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.86,0.9634,98.14,4.0383
2022-08-10,3057.0,24303.15,0.15,0.45,0.07,0.02,0.0,18738.15,757.0,2357.0,6018.15,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.87,0.9633,98.13,4.0383
2022-08-11,2657.0,21202.86,0.13,0.38,0.07,0.02,0.0,17212.86,557.0,2157.0,4444.86,,,,0.0,,200.0,,,,,200.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,2.14,0.958,97.86,4.7702
2022-08-12,2657.0,21123.15,0.13,0.38,0.07,0.02,0.0,17148.15,557.0,2157.0,4428.15,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.13,0.9582,97.87,4.7702
2022-08-15,2657.0,21256.0,0.13,0.39,0.07,0.02,0.0,17256.0,557.0,2157.0,4456.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.13,0.9582,97.87,4.7702
2022-08-16,2657.0,21096.58,0.13,0.39,0.07,0.02,0.0,17126.58,557.0,2157.0,4422.58,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.14,0.9581,97.86,4.7702
2022-08-17,2657.0,20246.34,0.13,0.38,0.07,0.02,0.0,16436.34,557.0,2157.0,4244.34,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.15,0.958,97.85,4.7702
2022-08-18,2657.0,20830.88,0.13,0.38,0.07,0.02,0.0,16910.88,557.0,2157.0,4366.88,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.14,0.9582,97.86,4.7702
2022-08-19,2657.0,21256.0,0.13,0.38,0.07,0.02,0.0,17256.0,557.0,2157.0,4456.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.14,0.9582,97.86,4.7702
2022-08-22,2657.0,21202.86,0.13,0.37,0.07,0.02,0.0,17212.86,557.0,2157.0,4444.86,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.13,0.9583,97.87,4.7702
2022-08-23,2657.0,21309.14,0.13,0.37,0.07,0.02,0.0,17299.14,557.0,2157.0,4467.14,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.15,0.9579,97.85,4.7702
2022-08-24,2657.0,20910.59,0.13,0.38,0.07,0.02,0.0,16975.59,557.0,2157.0,4383.59,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.14,0.958,97.86,4.7702
2022-08-25,2657.0,20884.02,0.13,0.37,0.07,0.02,0.0,16954.02,557.0,2157.0,4378.02,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.14,0.9582,97.86,4.7702
2022-08-26,2657.0,20857.45,0.13,0.38,0.07,0.02,0.0,16932.45,557.0,2157.0,4372.45,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.14,0.9581,97.86,4.7702
2022-08-29,2657.0,20644.89,0.13,0.37,0.07,0.02,0.0,16759.89,557.0,2157.0,4327.89,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.14,0.9582,97.86,4.7702
2022-08-30,2657.0,20804.31,0.13,0.38,0.07,0.02,0.0,16889.31,557.0,2157.0,4361.31,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.13,0.9582,97.87,4.7702
2022-08-31,2295.0,18061.65,0.12,0.33,0.06,0.02,0.0,15551.12,376.0,1976.0,2959.12,,,,0.0,,181.0,,,,,181.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,2.48,0.9516,97.52,6.1037
2022-09-01,2495.0,19161.6,0.13,0.36,0.06,0.02,0.0,15943.68,476.0,2076.0,3655.68,100.0,0.0,,,100.0,,0.0,100.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.26,0.9558,97.74,5.2416
2022-09-02,2495.0,19136.65,0.13,0.35,0.06,0.02,0.0,15922.92,476.0,2076.0,3650.92,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.27,0.9556,97.73,5.2416
2022-09-05,2495.0,19336.25,0.13,0.35,0.06,0.02,0.0,16089.0,476.0,2076.0,3689.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.27,0.9557,97.73,5.2416
2022-09-06,2495.0,19311.3,0.13,0.36,0.06,0.02,0.0,16068.24,476.0,2076.0,3684.24,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.27,0.9556,97.73,5.2416
2022-09-07,2495.0,19311.3,0.13,0.36,0.06,0.02,0.0,16068.24,476.0,2076.0,3684.24,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.29,0.9553,97.71,5.2416
2022-09-08,2495.0,19236.45,0.13,0.44,0.06,0.02,0.0,16005.96,476.0,2076.0,3669.96,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.28,0.9554,97.72,5.2416
2022-09-09,2495.0,19211.5,0.13,0.59,0.06,0.02,0.0,15985.2,476.0,2076.0,3665.2,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.28,0.9554,97.72,5.2416
2022-09-12,2495.0,19610.7,0.13,0.64,0.06,0.02,0.0,16317.36,476.0,2076.0,3741.36,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.28,0.9554,97.72,5.2416
2022-09-13,2295.0,18061.65,0.12,0.58,0.06,0.02,0.0,15551.12,376.0,1976.0,2959.12,,,,0.0,,100.0,,,,,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,2.45,0.9522,97.55,6.1037
2022-09-14,2295.0,17969.85,0.12,0.62,0.06,0.02,0.0,15472.08,376.0,1976.0,2944.08,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.48,0.9517,97.52,6.1037
2022-09-15,2195.0,17538.05,0.11,0.72,0.05,0.02,0.0,15788.24,219.0,1976.0,1749.81,,,,0.0,,157.0,,,,,,0.0,,100.0,58.24,0.0,0.0,0.0,100.0,2.74,0.9467,97.26,5.8378
2022-09-16,2295.0,18405.9,0.12,0.75,0.06,0.02,0.0,15847.52,376.0,1976.0,3015.52,157.0,,,,,,,157.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.49,0.9514,97.51,6.1037
2022-09-19,2020.0,16059.0,0.1,0.64,0.05,0.02,0.0,15264.0,100.0,1920.0,795.0,,0.0,,0.0,1.0,276.0,0.0,,,,57.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,20.2
2022-09-20,2020.0,16038.8,0.1,0.65,0.05,0.02,0.0,15244.8,100.0,1920.0,794.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,20.2
2022-09-21,2020.0,15816.6,0.1,0.65,0.05,0.02,0.0,15033.6,100.0,1920.0,783.0,,,,,,,,,,,,0.0,,100.0,7.26,0.0,0.0,0.0,100.0,,1.0,100.0,1.467
2022-09-22,2020.0,15533.8,0.1,0.63,0.05,0.02,0.0,14764.8,100.0,1920.0,769.0,,,,,,,,,,,,0.0,,100.0,7.26,0.0,0.0,0.0,100.0,,1.0,100.0,1.467
2022-09-23,2020.0,14705.6,0.1,0.61,0.05,0.02,0.0,13977.6,100.0,1920.0,728.0,,,,,,,,,,,,0.0,,100.0,7.26,0.0,0.0,0.0,100.0,,1.0,100.0,1.467
2022-09-26,2020.0,14503.6,0.1,0.53,0.05,0.01,0.0,13785.6,100.0,1920.0,718.0,,,,,,,,,,,,0.0,,100.0,7.26,0.0,0.0,0.0,100.0,,1.0,100.0,1.467
2022-09-27,1820.0,12940.2,0.09,0.44,0.04,0.01,0.0,12940.2,0.0,1820.0,0.0,,,,0.0,,100.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.3217
2022-09-28,1820.0,12740.0,0.09,0.45,0.04,0.01,0.0,12740.0,0.0,1820.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4252
2022-09-29,1820.0,12630.8,0.09,0.45,0.04,0.01,0.0,12630.8,0.0,1820.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4252
2022-09-30,1820.0,12376.0,0.09,0.44,0.04,0.01,0.0,12376.0,0.0,1820.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4252
2022-10-03,1600.0,10832.0,0.08,0.39,0.04,0.01,0.0,10832.0,0.0,1600.0,0.0,,,,,,,,,,,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2529
2022-10-04,1600.0,10864.0,0.08,0.4,0.04,0.01,0.0,10864.0,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2529
2022-10-05,1600.0,11040.0,0.08,0.39,0.04,0.01,0.0,11040.0,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2529
2022-10-06,1600.0,11248.0,0.08,0.4,0.04,0.01,0.0,11248.0,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2529
2022-10-07,1600.0,11280.0,0.08,0.4,0.04,0.01,0.0,11280.0,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2529
2022-10-10,1600.0,11248.0,0.08,0.39,0.04,0.01,0.0,11248.0,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2529
2022-10-11,1600.0,11216.0,0.08,0.39,0.04,0.01,0.0,11216.0,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2529
2022-10-12,1600.0,11248.0,0.08,0.4,0.04,0.01,0.0,11248.0,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2529
2022-10-13,1600.0,11248.0,0.08,0.4,0.04,0.01,0.0,11248.0,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2529
2022-10-14,1600.0,11488.0,0.08,0.41,0.04,0.01,0.0,11488.0,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2529
2022-10-17,1600.0,11792.0,0.08,0.41,0.04,0.01,0.0,11792.0,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2529
2022-10-18,1600.0,11808.0,0.08,0.41,0.04,0.01,0.0,11808.0,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2529
2022-10-19,1600.0,11792.0,0.08,0.4,0.04,0.01,0.0,11792.0,0.0,1600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2529
2022-10-20,2100.0,15456.0,0.11,0.53,0.05,0.02,0.0,15456.0,800.0,2100.0,5888.0,,0.0,,,500.0,,0.0,,,800.0,,0.01,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.6445
2022-10-21,2100.0,15204.0,0.11,0.54,0.05,0.02,0.0,15204.0,800.0,2100.0,5792.0,,,,,,,,,,,,0.01,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.6445
2022-10-24,2100.0,15204.0,0.11,0.53,0.05,0.02,0.0,15204.0,800.0,2100.0,5792.0,,,,,,,,,,,,0.01,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.6445
