,SMCP FP Equity_DX_SI_QTY,SMCP FP Equity_DX_SHORT_INTEREST_VALUE,SMCP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SMCP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SMCP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SMCP FP Equity_DX_SI_MV,SMCP FP Equity_DX_DSS,SMCP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SMCP FP Equity_DX_SUPPLY_SI_QTY,SMCP FP Equity_DX_BROKER_SI_QTY,SMCP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SMCP FP Equity_DX_BROKER_SI_MV_NEW_x,SMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SMCP FP Equity_DX_SUPPLY_SI_QTY_INC_x,SMCP FP Equity_DX_BROKER_SI_MV_INC_x,SMCP FP Equity_DX_SUPPLY_SI_MV_NEW,SMCP FP Equity_DX_BROKER_SI_QTY_ADD,SMCP FP Equity_DX_BROKER_SI_QTY_NEW,SMCP FP Equity_DX_SUPPLY_SI_MV_DEC,SMCP FP Equity_DX_BROKER_SI_QTY_INC,SMCP FP Equity_DX_SUPPLY_SI_QTY_DEC,SMCP FP Equity_DX_BROKER_SI_MV_NEW_y,SMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SMCP FP Equity_DX_BROKER_SI_MV_INC_y,SMCP FP Equity_DX_SUPPLY_SI_QTY_INC_y,SMCP FP Equity_DX_BROKER_SI_MV_ADD,SMCP FP Equity_DX_SUPPLY_SI_QTY_ADD,SMCP FP Equity_DX_BROKER_SI_QTY_DEC,SMCP FP Equity_DX_SUPPLY_SI_MV,SMCP FP Equity_DX_BROKER_SI_MV_DEC,SMCP FP Equity_DX_SUPPLY_SI_MV_RMV,SMCP FP Equity_DX_BROKER_SI_MV_RMV,SMCP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SMCP FP Equity_DX_UTILIZATION_QUANTITY,SMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SMCP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SMCP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SMCP FP Equity_DX_ACTIVE_UTILIZATION_MV,SMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SMCP FP Equity_DX_BROKER_SI_CON_RATIO,SMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SMCP FP Equity_DX_DEMAND_SUPPLY_RATIO,SMCP FP Equity_PX_LAST
2021-08-03,610709.0,3404702.68,1.94,2.93,0.81,3.45,0.0,1873361.68,401689.0,336029.0,2239416.17,,,,,,,,0.05,,12161.0,,,,,,,33018.0,2.26,0.11,,,46.35,9.41,464968.0,2592196.6,,2.61,46.36,19.96,0.2213,39.04,0.1431,5.575
2021-08-04,592675.0,3256749.13,1.88,2.83,0.79,3.32,0.0,1751322.44,384372.0,318712.0,2112124.14,,,,,,,,0.1,,17317.0,,,,,,,17317.0,2.15,0.11,,,44.39,9.01,481568.0,2646216.16,,2.68,44.42,20.64,0.2288,40.11,0.1389,5.495
2021-08-05,590865.0,3282255.08,1.87,2.77,0.79,3.27,0.0,1765417.89,383467.0,317807.0,2130159.19,,,,,,,,0.01,,905.0,,,,,,,905.0,2.11,0.02,,,74.92,9.01,128392.0,713217.56,,0.71,74.92,20.62,0.2267,39.81,0.1389,5.555
2021-08-06,548331.0,3065170.29,1.74,2.58,0.73,3.07,0.0,1769005.81,342281.0,316459.0,1913350.79,,,,,,,,0.23,,41186.0,,,,,,,1348.0,1.91,0.0,,,72.72,8.06,128392.0,717711.28,,0.71,72.78,14.63,0.2332,42.64,0.1291,5.59
2021-08-09,544578.0,3071419.92,1.73,2.59,0.72,3.06,0.0,1772730.96,340136.0,314314.0,1918367.04,,,,,,,,0.1,,18121.0,,,,,,15976.0,2145.0,1.9,0.01,,,72.6,8.0,128392.0,724130.88,,0.72,72.61,14.75,0.231,42.3,0.1281,5.64
2021-08-10,500082.0,2812961.25,1.59,2.42,0.67,2.82,0.0,1540400.63,309530.0,273849.0,1741106.25,,,,,,,,0.17,,30606.0,,,,,,,40465.0,1.75,0.24,,,70.68,7.27,128392.0,722205.0,,0.72,70.69,16.27,0.2579,44.94,0.1175,5.625
2021-08-11,498492.0,2789062.74,1.58,2.39,0.66,2.8,0.0,1527737.13,308735.0,273054.0,1727372.33,,,,,,,,0.0,,795.0,,,,,,,795.0,1.74,0.01,,,70.63,7.25,128392.0,718353.24,,0.72,70.62,16.34,0.2565,44.73,0.1171,5.595
2021-08-12,497596.0,2794001.54,1.58,2.45,0.66,2.78,0.0,1530682.69,308287.0,272606.0,1731031.51,,,,,,,,0.0,,448.0,,,,,,,448.0,1.73,0.01,,,100.0,7.23,0.0,0.0,,0.0,100.0,16.36,0.2559,44.64,0.1168,5.615
2021-08-13,494462.0,2786293.37,1.57,2.49,0.66,2.77,0.0,1527304.77,306720.0,271039.0,1728367.2,,,,,,,,0.01,,1567.0,,,,,,,1567.0,1.72,0.01,,,100.0,7.18,0.0,0.0,,0.0,100.0,16.5,0.2531,44.24,0.1158,5.635
2021-08-16,492378.0,2552979.93,1.56,2.5,0.66,2.77,0.0,1399934.45,305678.0,269997.0,1584940.43,,,,,,,,0.01,,1042.0,,,,,,,1042.0,1.72,0.0,,,100.0,7.15,0.0,0.0,,0.0,100.0,16.55,0.2516,44.01,0.1151,5.185
2021-08-17,488040.0,2469482.4,1.55,2.42,0.65,2.54,0.0,1355209.68,303509.0,267828.0,1535755.54,,,,,,,,0.03,,2169.0,,,,,,,2169.0,1.57,0.08,,,100.0,7.1,0.0,0.0,,0.0,100.0,16.59,0.246,43.23,0.1141,5.06
2021-08-18,492712.0,2532539.68,1.56,2.41,0.66,2.51,0.0,1465742.96,290845.0,285164.0,1494943.3,,,,0.15,,,,0.07,30000.0,12664.0,,,0.15,,,,12664.0,1.47,0.08,,,100.0,6.79,0.0,0.0,,0.0,100.0,16.38,0.213,37.28,0.1151,5.14
2021-08-19,477900.0,2331196.2,1.52,2.35,0.64,2.47,0.0,1354903.52,283439.0,277758.0,1382615.44,,,,,,,,0.04,,7406.0,,,,,,,7406.0,1.45,0.03,,,100.0,6.6,0.0,0.0,,0.0,100.0,16.98,0.2028,35.17,0.1113,4.878
2021-08-20,477900.0,2366560.8,1.52,2.41,0.64,2.35,0.0,1375457.62,283439.0,277758.0,1403589.93,,,,,,,,,,,,,,,,,,1.38,,,,100.0,6.6,0.0,0.0,,0.0,100.0,16.91,0.2017,34.99,0.1113,4.952
2021-08-23,477900.0,2399058.0,1.52,2.44,0.64,2.38,0.0,1394345.16,283439.0,277758.0,1422863.78,,,,,,,,,,,,,,,,,,1.4,,,,100.0,6.59,0.0,0.0,,0.0,100.0,16.93,0.2018,35.0,0.1111,5.02
2021-08-24,481400.0,2428663.0,1.53,2.7,0.64,2.43,0.0,1418946.61,286939.0,281258.0,1447607.26,,,,0.02,,,,,3500.0,,,,0.02,,,3500.0,,1.44,,,,100.0,6.67,0.0,0.0,,0.0,100.0,16.82,0.2016,34.79,0.1119,5.045
2021-08-25,521400.0,2625249.0,1.65,2.94,0.69,2.65,0.0,1567184.03,316939.0,311258.0,1595787.87,,,10000.0,0.16,,,,,30000.0,,,,0.16,10000.0,,20000.0,,1.6,,,,100.0,7.36,0.0,0.0,,0.0,100.0,19.69,0.2122,35.98,0.121,5.035
2021-08-26,521400.0,2625249.0,1.65,2.93,0.69,2.65,0.0,1567184.03,316939.0,311258.0,1595787.87,,,,,,,,,,,,,,,,,,1.6,,,,100.0,7.52,0.0,0.0,,0.0,100.0,19.69,0.2121,35.98,0.1237,5.035
2021-08-27,511598.0,2553897.22,1.62,2.98,0.68,2.59,0.0,1529334.14,312038.0,306357.0,1557693.7,,,,,,,,0.02,,4901.0,,,,,,,4901.0,1.57,0.02,,,100.0,7.44,0.0,0.0,,0.0,100.0,20.07,0.2062,34.66,0.122,4.992
2021-08-30,495622.0,2475136.27,1.57,2.94,0.66,2.5,0.0,1450162.71,296062.0,290381.0,1478533.63,,,,,,,,0.08,,15976.0,,,,,,,15976.0,1.48,0.08,,,100.0,7.08,0.0,0.0,,0.0,100.0,17.33,0.2074,35.83,0.1186,4.994
2021-08-31,495622.0,2455311.39,1.57,3.07,0.66,2.5,0.0,1438547.47,296062.0,290381.0,1466691.15,,,,,,,,,,,,,,,,,,1.48,,,,100.0,7.17,0.0,0.0,,0.0,100.0,17.32,0.2074,35.84,0.12,4.954
2021-09-01,495622.0,2549975.19,1.57,3.11,0.66,2.48,0.0,1494010.25,296062.0,290381.0,1523238.99,,,,,,,,,,,,,,,,,,1.47,,,,100.0,7.2,0.0,0.0,,0.0,100.0,17.31,0.2073,35.81,0.1206,5.145
2021-09-02,518922.0,2755475.82,1.65,3.27,0.69,2.69,0.0,1612546.11,309362.0,303681.0,1642712.22,,,13300.0,0.1,,,,,13300.0,,,,0.1,13300.0,,,,1.59,,,,100.0,7.58,0.0,0.0,,0.0,100.0,17.19,0.2207,38.32,0.1272,5.31
2021-09-03,534722.0,2743123.86,1.7,3.32,0.71,2.84,0.0,1613287.53,320162.0,314481.0,1642431.06,,,10800.0,0.09,,,,,10800.0,,,,0.09,10800.0,,,,1.69,,,,100.0,7.83,0.0,0.0,,0.0,100.0,17.85,0.2269,39.19,0.1308,5.13
2021-09-06,528524.0,2938593.44,1.68,3.1,0.7,2.74,0.0,1731283.92,317063.0,311382.0,1762870.28,,,,,,,,0.02,,3099.0,,,,,,,3099.0,1.63,0.04,,,100.0,7.75,0.0,0.0,,0.0,100.0,18.3,0.2219,38.23,0.1292,5.56
2021-09-07,604754.0,3259624.06,1.92,3.29,0.8,3.37,0.0,1927528.68,368293.0,357612.0,1985099.27,,,39214.0,0.36,,,,,46230.0,,,,0.36,39214.0,,12016.0,,2.05,,,,45.85,9.01,434999.0,2344644.61,,2.42,45.85,18.76,0.2116,37.05,0.1479,5.39
2021-09-08,573202.0,3129682.92,1.82,3.24,0.76,3.1,0.0,1811824.56,342517.0,331836.0,1870142.82,,,,,,,,0.14,,25776.0,,,,,,,25776.0,1.85,0.18,,,44.05,8.68,434999.0,2375094.54,,2.34,44.06,15.79,0.2067,37.08,0.1453,5.46
2021-09-09,517592.0,2782057.0,1.64,2.92,0.69,2.83,0.0,1498904.75,319547.0,278866.0,1717565.13,,,,,,,,0.12,,22970.0,,,,,,,52970.0,1.74,0.28,,,42.35,8.51,434999.0,2338119.63,,2.38,42.35,16.69,0.2246,40.55,0.1378,5.375
2021-09-10,485148.0,2493660.72,1.54,2.74,0.65,2.59,0.0,1277259.16,289175.0,248494.0,1486359.5,,,,,,,,0.17,,30372.0,,,,,,,30372.0,1.54,0.19,,,39.93,7.99,434999.0,2235894.86,,2.24,40.84,17.98,0.2478,42.7,0.134,5.14
2021-09-13,454857.0,2378902.11,1.44,2.59,0.61,2.34,0.0,1274822.96,259433.0,243752.0,1356834.59,,,,,,,,0.16,,29742.0,,,,,,,4742.0,1.33,0.06,,,36.06,7.3,459999.0,2405794.77,,2.36,36.07,18.17,0.2426,41.89,0.128,5.23
2021-09-14,427493.0,2265712.9,1.36,2.51,0.57,2.24,0.0,1146856.4,257069.0,216388.0,1362465.7,,,,,,,,0.01,,2364.0,,,,,,,27364.0,1.34,0.13,,,35.85,7.08,459999.0,2437994.7,,2.41,35.85,19.49,0.2657,44.28,0.1177,5.3
2021-09-15,424508.0,2254137.48,1.35,2.51,0.56,2.25,0.0,1133169.93,254084.0,213403.0,1349186.04,,,,,,,,0.01,,2985.0,,,,,,,2985.0,1.35,0.01,,,35.58,6.99,459999.0,2442594.69,,2.44,35.59,19.65,0.2634,43.91,0.1168,5.31
2021-09-16,422939.0,2389605.35,1.34,2.52,0.56,2.25,0.0,1196862.1,252515.0,211834.0,1426709.75,,,,,,,,0.01,,1569.0,,,,,,,1569.0,1.34,0.01,,,35.44,6.95,459999.0,2598994.35,,2.44,35.47,19.73,0.2621,43.71,0.1164,5.65
2021-09-17,435063.0,2512488.83,1.38,2.44,0.58,2.45,0.0,1232032.73,263020.0,213339.0,1518940.5,,,11175.0,,,7719.0,,0.01,,3214.0,,,,11175.0,0.04,2544.0,6214.0,1.49,0.0,,,19.77,7.21,1067175.0,6162935.63,,6.09,19.66,19.25,0.2499,40.93,0.1193,5.775
2021-09-20,535903.0,3188622.85,1.7,2.93,0.71,3.07,0.0,1869365.05,363860.0,314179.0,2164967.0,,,,,,100840.0,,,,,,,,,0.57,100840.0,,2.1,,,,25.43,9.97,1067175.0,6349691.25,,6.16,25.42,20.18,0.2004,32.74,0.1469,5.95
2021-09-21,535903.0,3153789.16,1.7,2.71,0.71,3.15,0.0,1848943.42,363860.0,314179.0,2141316.1,,,,,,,,,,,,,,,,,,2.16,,,,25.43,10.93,1067175.0,6280324.88,,6.35,25.42,20.19,0.201,32.83,0.1611,5.885
2021-09-22,505248.0,3069381.6,1.6,2.51,0.67,2.95,0.0,1959290.78,422198.0,322517.0,2564852.85,,,57119.0,0.16,,,,0.12,28669.0,20331.0,,,0.16,57119.0,,21550.0,20331.0,2.49,0.12,,,29.33,12.63,1017175.0,6179338.13,,5.99,29.35,17.38,0.262,43.94,0.1511,6.075
2021-09-23,493706.0,3258459.6,1.57,2.41,0.66,2.97,0.0,2085435.0,430214.0,315975.0,2839412.4,,,8084.0,0.03,,,,0.04,5000.0,6542.0,,,0.03,8084.0,,6474.0,11542.0,2.59,0.04,,,29.72,11.74,1017175.0,6713355.0,,6.09,29.89,17.79,0.2455,41.5,0.1347,6.6
2021-09-24,924607.0,6319688.85,2.93,4.17,1.23,6.16,1.0,2370897.46,846557.0,346876.0,5786217.1,,,400451.0,0.21,,,,0.0,30901.0,451.0,,,0.21,400451.0,,16343.0,,5.69,,,,60.31,23.11,557176.0,3808297.96,,3.68,60.76,16.81,0.2262,38.99,0.2524,6.835
2021-09-27,924607.0,6384411.34,2.93,3.85,1.23,6.25,1.0,2395178.78,846557.0,346876.0,5845476.09,,,,,,,,,,,,,,,,,,5.79,,,,60.31,23.12,557176.0,3847300.28,,3.81,60.32,16.91,0.2253,38.77,0.2525,6.905
2021-09-28,583987.0,4087909.0,1.85,2.35,0.78,3.93,0.0,2428132.0,486289.0,346876.0,3404023.0,,,,,,,,2.45,,360268.0,,,,,,,,3.36,,,,34.33,13.3,930226.0,6511582.0,,6.42,34.33,18.62,0.1973,32.61,0.1597,7.0
2021-09-29,500380.0,3677793.0,1.59,2.01,0.67,3.39,0.0,2530884.3,338124.0,344338.0,2485211.4,,,,0.07,,,,1.0,10000.0,148165.0,,,0.07,,,,12538.0,2.37,0.08,,,25.83,9.76,970695.0,7134608.25,,6.79,25.86,19.51,0.239,40.14,0.1444,7.35
2021-09-30,474899.0,3262556.13,1.51,1.74,0.63,3.38,0.0,2205565.41,322595.0,321043.0,2216227.65,,,,0.03,,,,0.08,3000.0,18529.0,,,0.03,,,3000.0,26295.0,2.37,0.1,,,24.9,9.32,972881.0,6683692.47,,7.15,24.91,20.72,0.2377,40.19,0.1371,6.87
2021-10-01,437180.0,3023099.7,1.39,1.55,0.58,2.96,0.0,2091884.31,303405.0,302514.0,2098045.58,,,,,,,,0.19,,19190.0,,,,,,,18529.0,2.09,0.16,,,23.42,6.76,992071.0,6860170.97,,6.83,23.43,21.38,0.2567,42.93,0.0974,6.915
2021-10-04,511364.0,3490059.3,1.62,1.78,0.68,3.48,0.0,2272684.05,347109.0,332994.0,2369018.92,,,18034.0,0.17,,25670.0,,,24000.0,,,,0.17,18034.0,0.18,25670.0,19190.0,2.4,0.14,,,26.27,7.71,974037.0,6647802.53,,6.74,26.26,30.97,0.2298,32.14,0.1136,6.825
2021-10-05,505398.0,3679297.44,1.6,1.73,0.67,3.4,0.0,2380763.84,347109.0,327028.0,2526953.52,,,,,,,,,,,,,,,,,5966.0,2.37,0.06,,,26.27,7.76,974037.0,7090989.36,,6.65,26.29,29.38,0.2277,33.15,0.1129,7.28
2021-10-06,429722.0,3001608.17,1.36,1.36,0.57,3.07,0.0,2144185.45,275491.0,306970.0,1924304.64,,,,,,,,0.43,,71618.0,,,,,,,20058.0,2.01,0.11,,,39.88,6.17,415370.0,2901359.45,,2.88,41.13,31.65,0.2367,33.31,0.0963,6.985
2021-10-07,332712.0,2328984.0,1.06,1.02,0.44,2.27,0.0,1696870.0,243041.0,242410.0,1701287.0,,,,,,,,0.26,,32450.0,,,,,,,64560.0,1.7,0.49,,,36.17,5.43,428820.0,3001740.0,,3.0,36.18,21.84,0.2047,33.72,0.0744,7.0
2021-10-08,325533.0,2317794.96,1.03,0.97,0.43,2.23,0.0,1725959.2,235862.0,242410.0,1679337.44,,,,,,,,0.04,,7179.0,,,,,,,,1.66,,,,35.11,5.28,435999.0,3104312.88,,3.1,34.82,21.81,0.2045,33.7,0.0729,7.12
2021-10-11,299459.0,2244445.21,0.95,0.87,0.4,2.06,0.0,1641015.26,219029.0,218948.0,1641622.36,,,6000.0,0.14,,,,0.16,20000.0,22833.0,,,0.14,6000.0,,,43462.0,1.56,0.31,,,33.75,4.96,429999.0,3222842.51,,3.06,33.77,20.95,0.1895,30.67,0.0677,7.495
2021-10-12,267217.0,2022832.69,0.85,0.74,0.36,1.89,0.0,1489064.42,200787.0,196706.0,1519957.59,,,,,,,,0.1,,18242.0,,,,,,,22242.0,1.51,0.15,,,31.33,4.54,439999.0,3330792.43,,3.3,31.36,22.73,0.1891,29.3,0.0605,7.57
2021-10-13,231692.0,1726105.4,0.73,0.63,0.31,1.64,0.0,1200798.45,175262.0,161181.0,1305701.9,,,15013.0,0.11,,,,0.3,15013.0,40538.0,,,0.11,15013.0,,,50538.0,1.32,0.37,,,28.49,4.0,439999.0,3277992.55,,3.33,28.45,19.02,0.23,37.09,0.0529,7.45
2021-10-14,239115.0,1805318.25,0.76,0.64,0.32,1.69,0.0,1272960.2,182685.0,168604.0,1379271.75,,,,0.11,,,,0.05,14000.0,6577.0,,,0.11,,,14000.0,6577.0,1.36,0.05,,,16.95,4.13,895180.0,6758609.0,,6.67,16.94,18.43,0.2771,44.11,0.0541,7.55
2021-10-15,239115.0,1878248.33,0.76,0.64,0.32,1.72,0.0,1324384.42,182685.0,168604.0,1434990.68,,,,,,,,,,,,,,,,,,1.4,,,,16.95,4.15,895180.0,7031638.9,,6.89,16.87,18.59,0.2749,43.72,0.0543,7.855
2021-10-18,239115.0,1924875.75,0.76,0.64,0.32,1.74,0.0,1357262.2,182685.0,168604.0,1470614.25,,,,,,,,,,,,,,,,,,1.44,,,,16.95,4.17,895180.0,7206199.0,,7.03,16.95,18.32,0.2709,43.12,0.0546,8.05
2021-10-19,234115.0,1868237.7,0.74,0.62,0.31,1.73,0.0,1345459.92,177685.0,168604.0,1417926.3,,,,,,,,0.03,,5000.0,,,,,,,,1.43,,,,16.48,4.06,900180.0,7183436.4,,7.25,16.47,18.45,0.2677,42.54,0.0535,7.98
2021-10-20,227006.0,1802427.64,0.72,0.59,0.3,1.68,0.0,1249954.5,145738.0,157425.0,1157159.72,,,4864.0,,,10000.0,,0.34,,41947.0,,,,4864.0,0.08,5136.0,21179.0,1.16,0.16,,,13.93,3.34,900180.0,7147429.2,,7.18,13.93,18.11,0.2608,43.82,0.052,7.94
2021-10-21,226238.0,1766918.78,0.72,0.57,0.3,1.67,0.0,1223491.17,165738.0,156657.0,1294413.78,,,20000.0,0.16,,,,,20000.0,,,,0.16,20000.0,,,20768.0,1.32,0.17,,,15.85,3.8,880180.0,6874205.8,,6.99,15.85,22.78,0.2881,44.13,0.0518,7.81
2021-10-22,206017.0,1596631.75,0.65,0.52,0.27,1.49,0.0,1153486.75,148337.0,148837.0,1149611.75,,,,,,,,0.14,,17401.0,,,,,,,7820.0,1.16,0.07,,,14.42,3.43,880180.0,6821395.0,,6.85,14.43,20.57,0.3426,51.1,0.0476,7.75
2021-10-25,206017.0,1596631.75,0.65,0.51,0.27,1.49,0.0,1153486.75,148337.0,148837.0,1149611.75,,,,,,,,,,,,,,,,,,1.15,,,,14.42,3.42,880180.0,6821395.0,,6.82,14.42,20.58,0.3432,51.21,0.0474,7.75
2021-10-26,206017.0,1592511.41,0.65,0.51,0.27,1.49,0.0,1150510.01,148337.0,148837.0,1146645.01,,,,,,,,,,,,,,,,,,1.15,,,,14.42,3.38,880180.0,6803791.4,,6.82,14.42,20.55,0.3433,51.23,0.0469,7.73
2021-10-27,246017.0,1723349.09,0.78,0.6,0.33,1.8,0.0,1182703.19,168337.0,168837.0,1179200.69,,,20000.0,0.15,,,,,20000.0,,,,0.15,20000.0,,,,1.3,,,,16.05,3.85,880180.0,6165660.9,,6.8,16.05,36.34,0.3191,39.72,0.0563,7.005
2021-10-28,221657.0,1550490.72,0.7,0.51,0.29,1.51,0.0,1165765.72,146157.0,166657.0,1022368.22,,,,,,,,0.21,,22180.0,,,,,,,2180.0,1.02,0.05,,,25.14,3.34,435181.0,3044091.1,,3.05,25.11,33.28,0.3257,43.2,0.0507,6.995
2021-10-29,284333.0,2010234.31,0.9,0.65,0.38,1.95,0.0,1339729.65,185995.0,189495.0,1314984.65,,,,0.02,,39838.0,,,3000.0,,,,0.02,,0.28,39838.0,20000.0,1.3,0.14,,,29.94,4.27,435181.0,3076729.67,,3.04,30.0,24.81,0.2702,37.14,0.0652,7.07
2021-11-01,299333.0,2244997.5,0.95,0.67,0.4,2.06,0.0,1533712.5,200995.0,204495.0,1507462.5,,,,0.1,,,,,15000.0,,,,0.1,,,15000.0,,1.42,,,,31.59,4.59,435181.0,3263857.5,,3.08,31.54,28.09,0.2691,35.06,0.0684,7.5
2021-11-02,397170.0,3113812.8,1.26,0.9,0.53,2.89,0.0,2174282.88,273832.0,277332.0,2146842.88,,,26832.0,0.56,,,,,72837.0,,,,0.56,26832.0,,46005.0,,2.05,,,,38.62,6.24,435181.0,3411819.04,,3.26,38.61,25.71,0.2923,39.97,0.0905,7.84
2021-11-03,356183.0,2840559.43,1.13,0.8,0.47,2.67,0.0,2044351.38,252845.0,256345.0,2016438.88,,,,,,,,0.15,,20987.0,,,,,,,20987.0,1.98,0.13,,,36.75,5.76,435181.0,3470568.48,,3.41,36.73,29.57,0.2725,32.31,0.0811,7.975
2021-11-04,356183.0,2742609.1,1.11,0.79,0.47,2.7,0.0,1973856.5,252845.0,256345.0,1946906.5,,,,,,,,,,,,,,,,,,2.01,,,,36.75,5.76,435181.0,3350893.7,,3.47,36.72,29.52,0.2729,32.64,0.0811,7.7
2021-11-05,380493.0,3034431.68,1.19,0.86,0.5,2.83,0.0,2141287.5,265000.0,268500.0,2113375.0,,,,0.07,,,,,12155.0,,,,0.07,,,12155.0,,2.05,,,,37.85,6.03,435181.0,3470568.48,,3.35,37.91,27.17,0.2832,37.2,0.0865,7.975
2021-11-08,346879.0,2646686.77,1.08,0.79,0.46,2.63,0.0,1877109.71,253504.0,246017.0,1934235.52,,,,,,,,0.07,,11496.0,,,,,,,22483.0,2.01,0.15,,,36.81,5.74,435181.0,3320431.03,,3.47,36.72,27.16,0.2724,34.08,0.0786,7.63
2021-11-09,292875.0,2190705.0,0.91,0.68,0.39,2.14,0.0,1585872.2,208515.0,212015.0,1559692.2,,,,,,,,0.37,,44989.0,,,,,,,34002.0,1.59,0.3,,,31.7,4.72,449181.0,3359873.88,,3.43,31.7,28.5,0.2856,40.06,0.0663,7.48
2021-11-10,291991.0,2246870.75,0.91,0.67,0.39,2.11,0.0,1628054.24,208073.0,211573.0,1601121.74,,,,,,,,0.0,,442.0,,,,,,,442.0,1.56,0.01,,,31.66,4.68,449181.0,3456447.8,,3.36,31.71,28.98,0.2855,39.78,0.0657,7.695
2021-11-11,282363.0,2236314.96,0.88,0.68,0.37,2.07,0.0,1637531.28,203259.0,206759.0,1609811.28,,,,,,,,0.03,,4814.0,,,,,,,4814.0,1.57,0.03,,,31.15,4.57,449181.0,3557513.52,,3.46,31.17,29.66,0.2761,37.44,0.0635,7.92
2021-11-12,224994.0,1788702.3,0.7,0.55,0.3,1.68,0.0,1366135.95,133341.0,171841.0,1060060.95,,,,,,,,0.54,,69918.0,,,,,,,34918.0,1.06,0.24,,,22.89,3.0,449181.0,3570988.95,,3.56,22.91,24.44,0.2715,39.08,0.0506,7.95
2021-11-15,312114.0,2671695.84,3.09,0.74,0.41,2.52,0.0,1602372.08,205109.0,187193.0,1755733.04,,,21416.0,0.55,,,,0.12,65000.0,14648.0,,,0.55,21416.0,,65000.0,49648.0,1.64,0.29,,,31.35,4.6,449181.0,3844989.36,,3.57,31.42,33.06,0.4306,55.93,0.07,8.56
2021-11-16,298130.0,2522179.8,2.95,0.66,0.39,2.6,0.0,1611393.12,186972.0,190472.0,1581783.12,,,,0.08,,,,0.14,3279.0,18137.0,,,0.08,,,,,1.61,,,,29.39,4.16,449181.0,3800071.26,,3.85,29.49,30.17,0.4407,58.35,0.0664,8.46
2021-11-17,149904.0,1252447.92,1.48,0.35,0.2,1.28,0.0,896040.33,106746.0,107246.0,891862.83,,,,,,,,0.69,,80226.0,,,,,,,83226.0,0.91,0.75,,,19.2,2.37,449181.0,3752907.26,,3.8,19.29,28.45,0.3715,50.48,0.0333,8.355
2021-11-18,147497.0,1252987.01,1.46,0.35,0.19,1.24,0.0,890607.31,104339.0,104839.0,886359.81,,,,,,,,0.02,,2407.0,,,,,,,2407.0,0.88,0.03,,,18.85,2.32,449181.0,3815792.6,,3.75,19.0,28.95,0.3677,49.74,0.0328,8.495
2021-11-19,145948.0,1164665.04,1.44,0.35,0.19,1.24,0.0,824254.2,102790.0,103290.0,820264.2,,,,,,,,0.01,,1549.0,,,,,,,1549.0,0.87,0.0,,,18.62,2.29,449181.0,3584464.38,,3.82,18.61,29.08,0.3644,49.18,0.0324,7.98
2021-11-22,165948.0,1354965.42,1.64,0.39,0.22,1.33,0.0,1006662.85,122790.0,123290.0,1002580.35,,,,0.13,,,,,20000.0,,,,0.13,,,20000.0,,0.98,,,,100.0,2.73,0.0,0.0,,0.0,100.0,25.61,0.4009,55.33,0.0368,8.165
2021-11-23,165948.0,1342519.32,1.64,0.4,0.22,1.35,0.0,997416.1,122790.0,123290.0,993371.1,,,,,,,,,,,,,,,,,,1.0,,,,100.0,2.72,0.0,0.0,,0.0,100.0,25.58,0.4009,55.33,0.0368,8.09
2021-11-24,156785.0,1264471.02,1.55,0.38,0.21,1.27,0.0,901376.66,105153.0,111764.0,848058.95,,,,0.03,,,,0.3,4561.0,36087.0,,,0.03,,,18450.0,16087.0,0.85,0.13,,,100.0,2.32,0.0,0.0,,0.0,100.0,17.94,0.5739,73.28,0.0345,8.065
2021-11-25,156785.0,1269958.5,1.55,0.39,0.21,1.27,0.0,905288.4,95017.0,111764.0,769637.7,,,,,,,,0.08,,10136.0,,,,,,,,0.77,,,,100.0,2.07,0.0,0.0,,0.0,100.0,17.89,0.5745,73.33,0.0341,8.1
2021-11-26,242936.0,1795297.04,2.4,0.61,0.32,1.95,0.0,1084231.24,146216.0,146716.0,1080536.24,,,16087.0,0.28,,,,,34952.0,,,,0.28,16087.0,,35112.0,,1.18,,,,100.0,3.18,0.0,0.0,,0.0,100.0,11.59,0.6997,82.72,0.0529,7.39
2021-11-29,153900.0,1179643.5,1.52,0.38,0.2,1.14,0.0,747690.09,97046.0,97546.0,743857.59,,,,,,,,0.41,,49170.0,,,,,,,49170.0,0.72,0.43,,,100.0,2.11,0.0,0.0,,0.0,100.0,18.15,0.5692,72.89,0.0335,7.665
