,VRLA FP Equity_DX_SI_QTY,VRLA FP Equity_DX_SHORT_INTEREST_VALUE,VRLA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VRLA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VRLA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VRLA FP Equity_DX_SI_MV,VRLA FP Equity_DX_DSS,VRLA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VRLA FP Equity_DX_SUPPLY_SI_QTY,VRLA FP Equity_DX_BROKER_SI_QTY,VRLA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VRLA FP Equity_DX_BROKER_SI_MV_NEW_x,VRLA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VRLA FP Equity_DX_SUPPLY_SI_QTY_INC_x,VRLA FP Equity_DX_BROKER_SI_MV_INC_x,VRLA FP Equity_DX_SUPPLY_SI_MV_NEW,VRLA FP Equity_DX_BROKER_SI_QTY_ADD,VRLA FP Equity_DX_BROKER_SI_QTY_NEW,VRLA FP Equity_DX_SUPPLY_SI_MV_DEC,VRLA FP Equity_DX_BROKER_SI_QTY_INC,VRLA FP Equity_DX_SUPPLY_SI_QTY_DEC,VRLA FP Equity_DX_BROKER_SI_MV_NEW_y,VRLA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VRLA FP Equity_DX_BROKER_SI_MV_INC_y,VRLA FP Equity_DX_SUPPLY_SI_QTY_INC_y,VRLA FP Equity_DX_BROKER_SI_MV_ADD,VRLA FP Equity_DX_SUPPLY_SI_QTY_ADD,VRLA FP Equity_DX_BROKER_SI_QTY_DEC,VRLA FP Equity_DX_SUPPLY_SI_MV,VRLA FP Equity_DX_BROKER_SI_MV_DEC,VRLA FP Equity_DX_SUPPLY_SI_MV_RMV,VRLA FP Equity_DX_BROKER_SI_MV_RMV,VRLA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VRLA FP Equity_DX_UTILIZATION_QUANTITY,VRLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VRLA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VRLA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VRLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VRLA FP Equity_DX_ACTIVE_UTILIZATION_MV,VRLA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VRLA FP Equity_DX_BROKER_SI_CON_RATIO,VRLA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VRLA FP Equity_DX_DEMAND_SUPPLY_RATIO,VRLA FP Equity_PX_LAST
2025-04-04,2820295.0,77558112.5,4.14,8.02,2.33,80.16,1.0,69716350.0,2633786.0,2535140.0,72429115.0,,,296119.0,12.54,,,,7.55,442218.0,258838.0,,,12.54,296119.0,,83514.0,192143.0,74.38,5.75,,,13.62,13.62,16702894.0,459329585.0,,476.95,13.49,25.16,0.2028,28.58,0.1459,27.5
2025-04-07,2629951.0,69115112.28,3.86,7.07,2.18,72.96,1.0,61642972.44,2417347.0,2345623.0,63527879.16,,,58946.0,0.43,,,,9.54,12936.0,311455.0,,,0.43,58946.0,,36070.0,202453.0,66.34,7.1,,,12.51,12.51,16907192.0,444321005.76,,468.68,12.4,26.77,0.201,28.6,0.1361,26.28
2025-04-08,2681836.0,72409572.0,3.93,6.76,2.22,71.55,1.0,62712792.0,2448996.0,2322696.0,66122892.0,,,112287.0,1.14,,,,5.82,96268.0,176105.0,,,1.14,112287.0,,95467.0,119195.0,64.61,3.94,,,12.72,12.72,16797692.0,453537684.0,,453.13,12.48,26.12,0.2202,33.74,0.1393,27.0
2025-04-09,2567989.0,68668025.86,3.77,6.32,2.13,69.89,1.0,57549721.04,2282144.0,2152196.0,61024530.56,,,91587.0,1.63,,,,7.42,50345.0,295116.0,,,1.63,91587.0,,36677.0,220845.0,61.6,5.81,,,11.86,11.86,16956076.0,453405472.24,,458.71,11.84,29.65,0.2302,33.38,0.1335,26.74
2025-04-10,2445938.0,67263295.0,3.59,5.91,2.02,65.74,1.0,56568847.5,2163173.0,2057049.0,59487257.5,,,117948.0,0.32,,,,7.3,29735.0,261608.0,,,0.32,117948.0,,24689.0,124882.0,57.48,3.54,,,11.24,11.24,17079112.0,469675580.0,,463.64,11.03,31.34,0.2471,35.28,0.1271,27.5
2025-04-11,2573060.0,69729926.0,3.77,6.08,2.13,70.56,1.0,58509062.6,2301358.0,2159006.0,62366801.8,,,299734.0,8.37,,,,4.31,279010.0,179162.0,,,8.37,299734.0,,17613.0,177053.0,62.85,4.63,,,12.0,12.0,16876468.0,457352282.8,,463.16,11.95,30.32,0.2364,33.66,0.1342,27.1
2025-04-14,2510632.0,69544506.4,3.68,6.07,2.08,68.53,1.0,60406581.1,2227336.0,2180743.0,61697207.2,,,47760.0,1.2,,11501.0,,3.33,47760.0,121782.0,,,1.2,47760.0,0.33,,37524.0,60.35,1.22,,,11.62,11.62,16941256.0,469272791.2,,465.12,11.49,28.44,0.2312,33.7,0.131,27.7
2025-04-15,2633081.0,72146419.4,3.86,6.35,2.18,73.34,1.0,60627267.6,2356698.0,2212674.0,64573525.2,,,134601.0,1.44,,,,0.11,36310.0,5239.0,,,1.44,134601.0,,,4379.0,65.44,0.0,,,12.29,12.29,16817764.0,460806733.6,,471.18,12.2,30.11,0.2317,32.39,0.1373,27.4
2025-04-16,2451133.0,70494585.08,3.59,5.8,2.03,67.28,1.0,59914011.16,2175067.0,2083241.0,62554926.92,,,26198.0,1.02,,,,6.15,39839.0,207829.0,,,1.02,26198.0,,,169272.0,59.57,5.48,,,11.36,11.36,16969076.0,488030625.76,,469.29,11.26,29.96,0.2446,34.02,0.128,28.76
2025-04-17,2107623.0,60530932.56,3.09,4.75,1.74,59.91,1.0,50797351.2,1795403.0,1768710.0,51563974.16,,,,0.58,,30571.0,,9.8,16650.0,379664.0,,,0.58,,0.88,,361752.0,51.65,9.08,,,9.4,9.4,17312812.0,497223960.64,,501.07,9.34,34.31,0.2868,38.09,0.1103,28.72
2025-04-18,2139885.0,61457497.2,3.14,4.8,1.77,60.68,1.0,50797351.2,1827665.0,1768710.0,52490538.8,,,32262.0,,,,,,,,,,,32262.0,,,,52.4,,,,9.67,9.67,17078424.0,490492337.28,,492.33,9.62,35.28,0.2888,37.56,0.1132,
2025-04-21,2133633.0,61277939.76,3.13,4.79,1.77,61.15,1.0,50617793.76,1827665.0,1762458.0,52490538.8,,,,,,,,,,,,,,,,,6252.0,52.18,0.0,,,9.67,9.67,17073208.0,490342533.76,,489.88,9.63,34.79,0.2908,38.34,0.1129,
2025-04-22,2539758.0,73145030.4,3.72,5.7,2.1,72.86,1.0,62455190.4,2284610.0,2168583.0,65796768.0,,,156523.0,7.02,,191394.0,,0.59,238089.0,24007.0,,,7.02,156523.0,5.5,324429.0,23358.0,65.49,0.69,,,12.06,12.06,16663056.0,479896012.8,,483.75,11.92,29.12,0.2597,32.25,0.134,28.8
2025-04-23,2529595.0,73611214.5,3.71,5.59,2.09,73.46,1.0,63869873.1,2278050.0,2194841.0,66291255.0,,,45192.0,0.82,,39185.0,,1.94,26805.0,82613.0,,,0.82,45192.0,1.14,30861.0,39732.0,66.06,0.85,,,12.02,12.02,16672552.0,485171263.2,,487.16,11.94,27.56,0.2478,31.9,0.1335,29.1
2025-04-24,2511506.0,73587125.8,3.68,5.64,2.08,73.34,1.0,66788910.5,2333951.0,2279485.0,68384764.3,,,225288.0,5.62,,,,6.65,183889.0,231532.0,,,5.62,225288.0,,62145.0,99245.0,67.85,2.75,,,13.54,13.54,14900393.0,436581514.9,,436.09,13.46,26.24,0.2693,36.52,0.1457,29.3
2025-04-25,2509701.0,73383657.24,3.68,5.39,2.08,73.83,1.0,65839035.48,2314164.0,2251677.0,67666155.36,,,57730.0,1.65,,,,2.22,47787.0,77517.0,,,1.65,57730.0,,,75595.0,67.87,2.0,,,14.41,14.41,13750345.0,402060087.8,,406.65,14.3,26.07,0.2688,36.68,0.1562,29.24
2025-04-28,1739244.0,50820709.68,2.55,3.6,1.44,51.12,1.0,45324106.26,1563478.0,1551133.0,45684827.16,,,,0.24,,,,22.08,8500.0,750686.0,,,0.24,,,,709044.0,45.66,20.88,,,9.9,9.9,14234145.0,415921716.9,,418.71,9.83,36.46,0.3984,50.88,0.1101,29.22
2025-04-29,1646915.0,48221671.2,2.41,3.42,1.36,48.46,1.0,44013900.96,1557697.0,1503207.0,45609368.16,,,73513.0,,,,,2.33,,79294.0,,,,73513.0,,,47926.0,45.56,1.39,,,9.92,9.92,14142600.0,414095328.0,,415.85,9.88,34.96,0.4006,52.05,0.1049,29.28
2025-04-30,1633224.0,47951456.64,2.39,3.37,1.35,48.21,1.0,43732189.76,1561600.0,1489516.0,45848576.0,,,41269.0,0.33,,,,1.09,9102.0,37366.0,,,0.33,41269.0,,,22793.0,45.76,0.6,,,10.03,10.03,14003465.0,411141732.4,,413.45,9.96,35.81,0.3967,51.08,0.1049,29.36
2025-05-01,1619584.0,47550986.24,2.37,3.28,1.34,47.89,1.0,43331719.36,1561600.0,1475876.0,45848576.0,,,,,,,,,,,,,,,,,13640.0,45.82,0.34,,,10.03,10.03,14003985.0,411156999.6,,414.76,9.95,36.12,0.3952,50.7,0.104,
2025-05-02,1575310.0,46282607.8,2.31,3.19,1.3,46.62,1.0,43152080.66,1495439.0,1468757.0,43935997.82,,,11591.0,0.71,,,,2.9,25287.0,99348.0,,,0.71,11591.0,,21596.0,32406.0,43.9,0.9,,,9.71,9.71,13906596.0,408575790.48,,409.79,9.68,35.53,0.3925,50.57,0.1023,29.38
2025-05-05,1824527.0,53677584.34,2.68,3.64,1.51,54.16,1.0,50433382.1,1760323.0,1714255.0,51788702.66,,,223724.0,7.55,,,,0.28,249848.0,10014.0,,,7.55,223724.0,,51174.0,4350.0,51.74,0.12,,,11.42,11.42,13657735.0,401810563.7,,403.51,11.37,30.51,0.4187,56.19,0.1183,29.42
2025-05-06,1737634.0,51086439.6,2.55,3.47,1.44,51.5,1.0,47278316.4,1625597.0,1608106.0,47792551.8,,,31310.0,,,,,4.93,,167988.0,,,,31310.0,,1952.0,106149.0,47.74,3.23,,,10.59,10.59,13731192.0,403697044.8,,404.39,10.56,31.65,0.3905,52.82,0.1132,29.4
2025-05-07,2437434.0,71611810.92,3.57,4.93,2.02,72.15,1.0,57141338.28,1948660.0,1944906.0,57251630.8,,,102665.0,,,363000.0,,1.28,,43368.0,,,,102665.0,10.67,263766.0,26200.0,57.44,0.77,,,12.71,12.71,13380767.0,393126934.46,,395.2,12.69,29.65,0.279,36.63,0.159,29.38
2025-05-08,2726418.0,80156689.2,4.0,5.58,2.26,80.8,1.0,65676366.0,2215342.0,2233890.0,65131054.8,,,176741.0,9.7,,,,1.44,326500.0,49597.0,,,9.7,176741.0,,139538.0,37516.0,65.41,1.11,,,14.46,14.46,13102765.0,385221291.0,,388.58,14.41,35.2,0.299,36.02,0.178,29.4
2025-05-09,3505733.0,103349008.84,5.14,7.21,2.9,103.71,1.0,79024235.4,2600991.0,2680605.0,76677214.68,,,142302.0,8.08,,200000.0,,1.38,262828.0,46309.0,,,8.08,142302.0,5.57,289656.0,16113.0,76.53,0.47,,,16.99,16.99,12708270.0,374639799.6,,375.28,16.94,30.72,0.2765,38.32,0.229,29.48
2025-05-12,3111716.0,86256751.09,4.56,6.39,2.58,93.46,1.0,63342627.29,2574426.0,2285088.0,71363075.13,,,629.0,,,600.0,,1.07,,36331.0,,,,629.0,0.02,9137.0,396117.0,76.51,10.74,,,16.83,16.83,12723491.0,352695103.34,,379.56,16.78,34.55,0.2982,37.15,0.2034,29.42
2025-05-13,2837962.0,79462936.0,4.16,5.59,2.35,84.36,1.0,56070952.0,2232624.0,2002534.0,62513472.0,,,8799.0,2.4,,,,26.16,79317.0,876813.0,,,2.4,8799.0,,526212.0,361871.0,64.87,10.88,,,14.68,14.68,12974606.0,363288968.0,,381.05,14.55,37.97,0.3558,44.74,0.1866,28.0
2025-05-14,3234472.0,90435837.12,4.74,5.48,2.68,93.0,1.0,52098147.6,2149442.0,1863310.0,60098398.32,,,5183.0,,,5000.0,,2.69,,93365.0,,,,5183.0,0.14,5000.0,144224.0,60.2,4.79,,,14.16,14.16,13035277.0,364466344.92,,366.37,14.11,37.51,0.3316,41.16,0.213,27.96
2025-05-15,2916467.0,81661076.0,4.28,4.94,2.41,84.0,1.0,51075500.0,2112184.0,1824125.0,59141152.0,,,1180.0,0.03,,,,2.7,1180.0,96438.0,,,0.03,1180.0,,58000.0,40365.0,59.08,1.17,,,14.12,14.12,12841773.0,359569644.0,,360.83,14.07,40.48,0.3821,45.99,0.195,28.0
2025-05-16,2569597.0,71897324.06,3.77,4.47,2.13,74.03,1.0,52145626.5,1830897.0,1863675.0,51228498.06,,,,,,142000.0,,8.04,,288232.0,,,,,3.77,6945.0,102450.0,51.34,3.02,,,12.56,12.56,12741532.0,356508065.36,,358.95,12.51,40.16,0.3334,40.17,0.1763,27.98
2025-05-19,2545740.0,71229805.2,3.73,4.45,2.11,73.0,1.0,51433843.28,1832479.0,1838236.0,51272762.42,,,1582.0,,,6945.0,,,,,,,,1582.0,0.19,,32384.0,51.06,1.09,,,12.43,12.43,12909099.0,361196590.02,,361.62,12.37,39.13,0.3293,40.63,0.1727,27.98
2025-05-20,3417863.0,95836878.52,5.01,5.73,2.83,97.48,1.0,75889671.16,2662814.0,2706479.0,74665304.56,,,1114103.0,,,1126233.0,,8.2,,295898.0,,,,1114103.0,31.52,12130.0,257990.0,74.43,7.22,,,18.1,18.1,12047624.0,337815376.96,,338.29,18.03,28.73,0.2558,34.5,0.2323,28.04
2025-05-21,2628794.0,73711383.76,3.85,4.39,2.18,75.46,1.0,65695532.88,2227162.0,2342922.0,62449622.48,,,1107.0,,,14907.0,,12.22,,437943.0,,,,1107.0,0.42,1184.0,378464.0,62.38,10.53,,,15.34,15.34,12287229.0,344533901.16,,345.18,15.31,36.87,0.3351,43.5,0.1811,28.04
2025-05-22,2918996.0,81731888.0,4.28,4.97,2.42,84.21,1.0,73745504.0,2226518.0,2633768.0,62342504.0,,,,0.43,,277396.0,,0.02,15011.0,644.0,,,0.43,,8.21,,1561.0,62.49,0.0,,,15.29,15.29,12332554.0,345311512.0,,347.6,15.24,32.99,0.2873,38.72,0.2005,28.0
2025-05-23,2675182.0,74851592.36,3.92,4.7,2.21,77.4,1.0,69454865.92,2100660.0,2482304.0,58776466.8,,,,,,,,5.0,,176058.0,,,,,,50200.0,151464.0,58.75,4.05,,,14.78,14.78,12108577.0,338797984.46,,339.34,14.76,34.25,0.305,40.1,0.1883,27.98
2025-05-26,1958080.0,54826240.0,2.87,3.46,1.62,57.32,1.0,49750876.0,1383467.0,1776817.0,38737076.0,,,269.0,,,,,20.51,,732369.0,,,,269.0,,14907.0,705487.0,38.67,19.73,,,9.78,9.78,12769068.0,357533904.0,,357.89,9.75,19.95,0.3006,46.23,0.1384,28.0
2025-05-27,950384.0,26610752.0,1.39,1.69,0.79,27.23,0.0,20985776.0,904875.0,749492.0,25336500.0,,,72884.0,0.57,,,,18.46,19756.0,660042.0,,,0.57,72884.0,,108566.0,1047081.0,25.38,31.38,,,6.39,6.39,13261142.0,371311976.0,,373.54,6.36,25.31,0.301,44.7,0.0671,28.0
2025-05-28,933089.0,26126492.0,1.37,1.67,0.77,26.75,0.0,23521624.0,917834.0,840058.0,25699352.0,,,12959.0,2.66,,,,,93861.0,,,,2.66,12959.0,,,3295.0,25.74,0.09,,,6.5,6.5,13208337.0,369833436.0,,372.08,6.47,24.86,0.313,46.22,0.0661,28.0
2025-05-29,1042908.0,29180565.84,1.53,1.85,0.86,29.63,0.0,22871523.52,916943.0,817424.0,25656065.14,,,2404.0,0.03,,,,0.86,2404.0,30412.0,,,0.03,2404.0,,27117.0,25038.0,25.61,0.75,,,6.54,6.54,13095647.0,366416203.06,,367.3,6.52,26.59,0.3051,44.53,0.0744,27.98
2025-05-30,907174.0,25364585.04,1.33,1.61,0.75,25.94,0.0,22483362.96,896103.0,804126.0,25055039.88,,,13590.0,0.19,,,,1.11,6003.0,39945.0,,,0.19,13590.0,,5515.0,19301.0,25.08,0.52,,,6.45,6.45,13001537.0,363522974.52,,365.46,6.42,22.35,0.3285,48.87,0.0653,27.96
2025-06-02,1012611.0,28332855.78,1.48,1.78,0.84,28.7,0.0,21252572.74,1007296.0,759563.0,28184142.08,,,150000.0,,,5515.0,,1.09,,38807.0,,,,150000.0,0.15,,50078.0,28.06,1.5,,,7.26,7.26,12866915.0,360016281.7,,360.2,7.23,19.35,0.2781,43.02,0.073,27.98
2025-06-03,942037.0,26377036.0,1.38,1.69,0.78,26.88,0.0,18034912.0,863546.0,644104.0,24179288.0,,,,,,,,4.0,,143750.0,,,,,,,115459.0,24.27,3.33,,,6.27,6.27,12916108.0,361651024.0,,364.17,6.25,21.05,0.303,46.42,0.0684,28.0
2025-06-04,1025814.0,28804857.12,1.5,1.78,0.85,29.07,0.0,21799571.04,1014591.0,776338.0,28489715.28,,,13434.0,4.08,,,,0.24,145767.0,8156.0,,,4.08,13434.0,,145767.0,13533.0,28.35,0.39,,,7.39,7.39,12715520.0,357051801.6,,357.31,7.35,19.21,0.271,41.35,0.0747,28.08
2025-06-05,993163.0,27947606.82,1.46,1.69,0.82,28.18,0.0,19431063.96,964214.0,690514.0,27132981.96,,,54200.0,,,,,3.09,,110975.0,,,,54200.0,,6398.0,85824.0,27.04,2.4,,,7.03,7.03,12750373.0,358795496.22,,359.36,7.0,19.87,0.267,42.62,0.0724,28.14
2025-06-06,1231054.0,34617238.48,1.81,2.13,1.02,35.11,1.0,24844582.4,1004175.0,883520.0,28237401.0,,,4335.0,1.14,,212526.0,,2.23,40423.0,80348.0,,,1.14,4335.0,6.13,115974.0,59943.0,28.29,1.67,,,7.33,7.33,12689239.0,356821400.68,,359.22,7.3,16.04,0.1905,34.27,0.0899,28.12
2025-06-09,1189780.0,33456613.6,1.74,2.17,0.98,33.96,1.0,24942018.2,973863.0,886985.0,27385027.56,,,14427.0,0.19,,,,1.26,7003.0,44739.0,,,0.19,14427.0,,,3538.0,27.36,0.08,,,7.11,7.11,12714074.0,357519760.88,,358.8,7.09,16.55,0.1986,35.29,0.0869,28.12
2025-06-10,1087960.0,30615194.4,1.6,2.07,0.9,31.13,0.0,22386551.88,962865.0,795542.0,27095021.1,,,3567.0,0.34,,,,3.48,12012.0,123874.0,,,0.34,3567.0,,109309.0,103455.0,27.07,2.89,,,7.04,7.04,12712404.0,357727048.56,,358.95,7.01,18.08,0.2287,38.79,0.0796,28.14
2025-06-11,1522727.0,42788628.7,2.23,2.92,1.26,43.17,1.0,34571682.9,1408753.0,1230309.0,39585959.3,,,6962.0,12.46,,,,0.02,445888.0,365.0,,,12.46,6962.0,,439291.0,11121.0,39.5,0.31,,,10.33,10.33,12229655.0,343653305.5,,344.92,10.28,27.87,0.2036,29.32,0.1117,28.1
2025-06-12,1640301.0,46092458.1,2.41,3.18,1.36,46.15,1.0,37763112.3,1570322.0,1343883.0,44126048.2,,,169191.0,4.65,,,,0.35,170538.0,11990.0,,,4.65,169191.0,,4368.0,56964.0,43.85,1.69,,,11.53,11.53,12048891.0,338573837.1,,338.77,11.46,25.07,0.2373,37.5,0.1204,28.1
2025-06-13,1645065.0,46259227.8,2.41,3.28,1.36,46.68,1.0,37783353.64,1571086.0,1343647.0,44178938.32,,,,0.06,,4000.0,,0.18,764.0,6854.0,,,0.06,,0.11,7618.0,5000.0,44.24,0.14,,,11.5,11.5,12095877.0,340136061.24,,342.03,11.45,25.2,0.2357,37.2,0.1204,28.12
2025-06-16,1595511.0,44865769.32,2.34,3.22,1.32,45.17,1.0,37410932.36,1521532.0,1330403.0,42785479.84,,,,,,,,1.68,,59677.0,,,,,,10123.0,13244.0,42.73,0.4,,,11.18,11.18,12092940.0,340053472.8,,341.29,11.13,25.93,0.244,37.6,0.1172,28.12
2025-06-17,1569343.0,44129925.16,2.3,3.19,1.3,44.71,1.0,36675088.2,1495364.0,1304235.0,42049635.68,,,15630.0,0.29,,,,1.79,6773.0,65197.0,,,0.29,15630.0,,23399.0,32941.0,42.27,0.88,,,11.06,11.06,12027380.0,338209925.6,,340.85,11.03,26.25,0.2508,38.63,0.1161,28.12
2025-06-18,1697484.0,47733250.08,2.49,3.44,1.41,48.23,1.0,40278413.12,1525741.0,1432376.0,42903836.92,,,63780.0,1.67,,71997.0,,1.05,59130.0,36262.0,,,1.67,63780.0,2.02,2859.0,2986.0,42.96,0.09,,,11.38,11.38,11884878.0,334202769.36,,335.98,11.34,24.11,0.2419,39.27,0.1266,28.12
2025-06-19,1545175.0,43450321.0,2.27,3.16,1.28,43.73,1.0,35995484.04,1408270.0,1280067.0,39600552.4,,,,,,,,3.31,,117471.0,,,,,,,152309.0,39.57,4.45,,,10.5,10.5,12002126.0,337499783.12,,338.89,10.46,25.41,0.2793,43.25,0.1152,28.12
2025-06-20,1536034.0,43346879.48,2.25,3.2,1.27,43.36,1.0,35865531.72,1395572.0,1270926.0,39383041.84,,,686.0,0.14,,,,0.38,4243.0,13384.0,,,0.14,686.0,,,13384.0,39.11,0.4,,,10.43,10.43,11979970.0,338074753.4,,338.1,10.37,25.44,0.2753,42.7,0.1148,28.22
2025-06-23,1529464.0,43130884.8,2.24,3.13,1.27,43.14,1.0,35654839.2,1389002.0,1264356.0,39169856.4,,,2942.0,,,,,0.26,,9512.0,,,,2942.0,,,6570.0,39.02,0.18,,,10.41,10.41,11950613.0,337007286.6,,337.88,10.35,25.27,0.2749,42.72,0.1147,28.2
2025-06-24,1538121.0,43313487.36,2.26,3.35,1.27,43.44,1.0,35960686.08,1397659.0,1277013.0,39358077.44,,,28820.0,0.97,,,,0.67,32441.0,23784.0,,,0.97,28820.0,,3621.0,19784.0,39.24,0.58,,,10.44,10.44,11995660.0,337797785.6,,339.1,10.37,24.97,0.2884,44.66,0.1148,28.16
2025-06-25,1522607.0,42907065.26,2.23,4.08,1.26,42.93,1.0,35549041.82,1393655.0,1261499.0,39273197.9,,,99.0,,,,,0.12,,4103.0,,,,99.0,,,15514.0,39.13,0.5,,,10.32,10.32,12108334.0,341212852.12,,342.07,10.26,25.32,0.2868,44.28,0.1128,28.18
2025-06-26,1501676.0,42347263.2,2.2,4.53,1.24,42.16,1.0,34984017.6,1382145.0,1240568.0,38976489.0,,,6059.0,,,,,0.49,,17569.0,,,,6059.0,,,20931.0,38.77,0.75,,,10.24,10.24,12111003.0,341530284.6,,342.14,10.18,25.72,0.2814,43.3,0.1113,28.2
2025-06-27,1489877.0,42044328.94,2.18,4.59,1.23,41.87,1.0,34675861.18,1356972.0,1228769.0,38293749.84,,,,,,,,0.67,,25173.0,,,,,,,11799.0,38.26,0.35,,,10.06,10.06,12132918.0,342390945.96,,343.82,10.01,25.74,0.2843,43.57,0.1104,28.22
2025-06-30,1442143.0,40668432.6,2.18,4.55,1.19,40.29,1.0,33305187.0,1355330.0,1181035.0,38220306.0,,,796.0,0.64,,,,0.06,26701.0,2438.0,,,0.64,796.0,,,74435.0,38.06,2.15,,,10.06,10.06,12114491.0,341628646.2,,340.79,10.05,26.41,0.3166,46.83,0.1071,28.2
2025-07-01,1213070.0,34208574.0,1.83,4.26,1.0,33.84,1.0,32942817.0,1142280.0,1168185.0,32212296.0,,,,,,,,5.97,,213050.0,,,,,,,12850.0,32.08,0.38,,,8.25,8.25,12705601.0,358297948.2,,357.71,8.23,29.85,0.4097,55.69,0.0876,28.2
2025-07-02,1129198.0,31865967.56,1.71,4.18,0.93,31.67,0.0,30776252.26,1090583.0,1090583.0,30776252.26,,48022.0,29230.0,0.1,1.35,,,2.09,3325.0,75650.0,,48022.0,0.1,29230.0,,,80927.0,30.7,2.2,1.49,,7.88,7.88,12748154.0,359752905.88,53299.0,359.3,7.87,32.55,0.4063,53.97,0.0816,28.22
2025-07-03,1122526.0,31655233.2,1.7,4.31,0.93,31.57,0.0,30566290.2,1083911.0,1083911.0,30566290.2,,,1294.0,0.01,,,,0.22,294.0,7966.0,,,0.01,1294.0,,,6966.0,30.6,0.18,,,7.83,7.83,12755841.0,359714716.2,,360.22,7.83,32.12,0.4073,54.31,0.0811,28.2
2025-07-04,1068481.0,30152533.82,1.61,4.17,0.88,30.03,0.0,29062818.52,1029866.0,1029866.0,29062818.52,,,1706.0,0.05,,,,1.61,1706.0,55751.0,,,0.05,1706.0,,,55751.0,28.98,1.57,,,7.47,7.47,12754971.0,359945281.62,,359.67,7.46,33.4,0.3943,52.19,0.0775,28.22
2025-07-07,1063227.0,30004265.94,1.61,4.2,0.88,30.04,0.0,28914550.64,1024612.0,1024612.0,28914550.64,,,,,,,,0.14,,5254.0,,,,,,,5254.0,29.03,0.11,,,7.43,7.43,12759061.0,360060701.42,,360.73,7.45,33.05,0.3951,52.47,0.0771,28.22
2025-07-08,964954.0,27211702.8,1.46,3.85,0.8,27.3,0.0,26122759.8,926339.0,926339.0,26122759.8,,,1093.0,,,,,2.84,,99366.0,,,,1093.0,,,98273.0,26.16,2.74,,,7.15,7.15,12024801.0,339099388.2,,339.2,7.16,35.37,0.3753,48.74,0.0745,28.2
2025-07-09,958160.0,27020112.0,1.45,3.92,0.79,27.06,0.0,25931169.0,919010.0,919545.0,25916082.0,,,606.0,0.01,,,,0.23,535.0,7935.0,,,0.01,606.0,,,7329.0,25.87,0.22,,,7.74,7.74,10957185.0,308992617.0,,308.93,7.73,34.82,0.3757,49.15,0.0807,28.2
2025-07-10,1422533.0,40143881.26,2.15,5.87,1.18,40.38,1.0,24504272.6,969505.0,868330.0,27359431.1,,,81695.0,,,,,2.43,,86200.0,,,,81695.0,,55000.0,51215.0,27.37,1.26,,,8.14,8.14,10946407.0,308907605.54,,309.06,8.14,24.52,0.4701,63.46,0.1194,28.22
2025-07-11,1045148.0,29473173.6,1.58,4.31,0.87,29.56,0.0,28384230.6,1005998.0,1006533.0,28369143.6,,,680.0,4.01,,,,0.26,146822.0,9299.0,,,4.01,680.0,,45112.0,8619.0,28.36,0.26,,,8.46,8.46,10878563.0,306775476.6,,306.91,8.46,30.66,0.4034,54.64,0.0879,28.2
2025-07-14,795220.0,22441108.4,1.22,3.46,0.66,22.8,0.0,13995878.32,678171.0,495956.0,19137985.62,,,,,,,,9.24,,327827.0,,,,,,,510577.0,19.14,14.13,,,5.74,5.74,11131347.0,314126612.34,,314.21,5.74,38.98,0.3465,42.01,0.0673,28.22
2025-07-15,638352.0,18039827.52,0.98,2.81,0.53,18.47,0.0,11799171.72,599737.0,417522.0,16948567.62,,,,,,,,2.21,,78434.0,,,,,,,78434.0,17.0,2.22,,,5.11,5.11,11141991.0,314872665.66,,315.32,5.12,28.03,0.3406,48.4,0.0544,28.26
2025-07-16,456137.0,12881308.88,0.7,2.23,0.38,13.22,0.0,11790821.28,417522.0,417522.0,11790821.28,,,,,,,,5.18,,182215.0,,,,,,,,11.78,,,,3.69,3.69,10882989.0,307335609.36,,306.94,3.7,16.46,0.506,67.26,0.0404,28.24
2025-07-17,656337.0,18561210.36,1.01,3.5,0.54,18.95,0.0,11807522.16,617722.0,417522.0,17469178.16,,,,,,,,,,,,,,,,200200.0,,17.47,,,,5.47,5.47,10676124.0,301920786.72,,301.9,5.47,29.98,0.3381,47.12,0.0581,28.28
2025-07-18,646074.0,18270972.72,0.99,3.61,0.53,18.62,0.0,11517284.52,607459.0,407259.0,17178940.52,,,,,,8500.0,,0.53,,18763.0,,,,,0.24,8500.0,18763.0,17.17,0.53,,,5.37,5.37,10697503.0,302525384.84,,302.38,5.37,30.4,0.3429,47.87,0.0572,28.28
