,IPN FP Equity_DX_SI_QTY,IPN FP Equity_DX_SHORT_INTEREST_VALUE,IPN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IPN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IPN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IPN FP Equity_DX_SI_MV,IPN FP Equity_DX_DSS,IPN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IPN FP Equity_DX_SUPPLY_SI_QTY,IPN FP Equity_DX_BROKER_SI_QTY,IPN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IPN FP Equity_DX_BROKER_SI_MV_NEW_x,IPN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IPN FP Equity_DX_SUPPLY_SI_QTY_INC_x,IPN FP Equity_DX_BROKER_SI_MV_INC_x,IPN FP Equity_DX_SUPPLY_SI_MV_NEW,IPN FP Equity_DX_BROKER_SI_QTY_ADD,IPN FP Equity_DX_BROKER_SI_QTY_NEW,IPN FP Equity_DX_SUPPLY_SI_MV_DEC,IPN FP Equity_DX_BROKER_SI_QTY_INC,IPN FP Equity_DX_SUPPLY_SI_QTY_DEC,IPN FP Equity_DX_BROKER_SI_MV_NEW_y,IPN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IPN FP Equity_DX_BROKER_SI_MV_INC_y,IPN FP Equity_DX_SUPPLY_SI_QTY_INC_y,IPN FP Equity_DX_BROKER_SI_MV_ADD,IPN FP Equity_DX_SUPPLY_SI_QTY_ADD,IPN FP Equity_DX_BROKER_SI_QTY_DEC,IPN FP Equity_DX_SUPPLY_SI_MV,IPN FP Equity_DX_BROKER_SI_MV_DEC,IPN FP Equity_DX_SUPPLY_SI_MV_RMV,IPN FP Equity_DX_BROKER_SI_MV_RMV,IPN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IPN FP Equity_DX_UTILIZATION_QUANTITY,IPN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IPN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IPN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,IPN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IPN FP Equity_DX_ACTIVE_UTILIZATION_MV,IPN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IPN FP Equity_DX_BROKER_SI_CON_RATIO,IPN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IPN FP Equity_DX_DEMAND_SUPPLY_RATIO,IPN FP Equity_PX_LAST
2022-04-06,195106.0,22905444.4,0.56,1.53,0.23,23.12,0.0,22216893.4,141386.0,189241.0,16598716.4,,,769.0,0.68,,,,0.99,5069.0,8363.0,,,0.68,769.0,,2363.0,6300.0,16.89,0.67,,,1.08,1.08,12995284.0,1525646341.6,,1545.46,1.08,39.97,0.3642,44.56,0.0149,117.4
2022-04-07,118227.0,13749800.1,0.34,0.93,0.14,13.81,0.0,13067700.6,67817.0,112362.0,7887117.1,,,,,,,,8.83,,73569.0,,,,,,,76879.0,7.97,9.26,,,0.52,0.52,13060640.0,1518952432.0,,1530.31,0.52,10.66,0.4344,63.8,0.009,116.3
2022-04-08,99698.0,11495179.4,0.28,0.8,0.12,11.58,0.0,10818944.9,63479.0,93833.0,7319128.7,,,,,,,,0.52,,4338.0,,,,,,,18529.0,7.37,2.18,,,0.49,0.49,12955212.0,1493735943.6,,1503.14,0.49,12.6,0.4175,61.77,0.0077,115.3
2022-04-11,120064.0,13831372.8,0.34,0.96,0.14,14.0,0.0,13155724.8,83845.0,114199.0,9658944.0,,,20366.0,2.44,,,,,20366.0,,,,2.44,20366.0,,,,9.66,,,,0.64,0.64,12929693.0,1489500633.6,,1488.42,0.64,10.42,0.494,68.53,0.0092,115.2
2022-04-12,102008.0,11730920.0,0.29,0.85,0.12,11.95,0.0,11056445.0,83045.0,96143.0,9550175.0,,,,,,,,0.07,,800.0,,,,,,,18056.0,9.62,2.05,,,0.64,0.64,12921227.0,1485941105.0,,1489.86,0.64,12.2,0.4319,63.13,0.0078,115.0
2022-04-13,86647.0,9955740.3,0.25,0.72,0.1,10.01,0.0,7198829.7,52017.0,62653.0,5976753.3,,,,0.3,,,,3.61,2446.0,31028.0,,,0.3,,,,35936.0,5.96,4.3,,,0.4,0.4,12979945.0,1491395680.5,,1489.83,0.4,14.54,0.3335,53.04,0.0066,114.9
2022-04-14,79324.0,9066733.2,0.23,0.66,0.09,9.16,0.0,6782104.8,52175.0,59336.0,5963602.5,,,1718.0,0.26,,5710.0,,0.81,2000.0,7035.0,,,0.26,1718.0,0.66,5475.0,11027.0,5.99,1.3,,,0.4,0.4,12998383.0,1485715176.9,,1491.38,0.4,22.03,0.2231,35.96,0.0061,114.3
2022-04-15,79324.0,9066733.2,0.23,0.66,0.09,9.1,0.0,6782104.8,52175.0,59336.0,5963602.5,,,,,,,,,,,,,,,,,,5.95,,,,0.4,0.4,12973039.0,1482818357.7,,1480.3,0.4,22.04,0.2242,36.21,0.0061,
2022-04-18,79324.0,9066733.2,0.23,0.66,0.09,9.13,0.0,7071169.5,52175.0,61865.0,5963602.5,,,,,,2529.0,,,,,,,,,0.32,,,5.97,,,,0.4,0.4,12975332.0,1483080447.6,,1481.73,0.4,21.98,0.2228,36.05,0.0061,
2022-04-19,91833.0,10579161.6,0.26,0.76,0.11,10.58,0.0,8774668.8,68201.0,76169.0,7856755.2,,,16309.0,1.74,,,,0.34,15114.0,3005.0,,,1.74,16309.0,,2722.0,810.0,7.81,0.1,,,0.52,0.52,12959360.0,1492918272.0,,1483.03,0.52,32.65,0.2559,34.26,0.007,115.2
2022-04-20,192026.0,21698938.0,0.55,1.57,0.23,22.37,0.0,19928906.0,169231.0,176362.0,19123103.0,,,90065.0,11.81,,,,,100193.0,,,,11.81,90065.0,,10965.0,,19.36,,,,1.3,1.3,12842145.0,1451162385.0,,1469.17,1.3,39.98,0.3447,41.93,0.0148,113.0
2022-04-21,173374.0,19365875.8,0.49,1.42,0.21,19.91,0.0,17480491.5,145996.0,156495.0,16307753.2,,,2100.0,,,1215.0,,3.17,,26550.0,,,,2100.0,0.14,1215.0,21082.0,16.51,2.61,,,1.13,1.13,12798608.0,1429604513.6,,1443.32,1.13,32.89,0.339,46.93,0.0134,111.7
2022-04-22,218584.0,24219107.2,0.62,1.81,0.26,28.99,0.0,22483536.0,192421.0,202920.0,21320246.8,,,44376.0,11.93,,,,,69925.0,,,,11.93,44376.0,,2049.0,23500.0,21.56,2.62,,,1.5,1.5,12643996.0,1400954756.8,,1411.73,1.5,13.52,0.5608,73.34,0.017,110.8
2022-04-25,200398.0,22003700.4,0.57,1.7,0.24,26.6,0.0,20150386.2,189294.0,183519.0,20784481.2,,,9530.0,,,,,1.42,,12657.0,,,,9530.0,,,19401.0,21.06,2.47,,,1.46,1.46,12773172.0,1402494285.6,,1415.03,1.47,9.34,0.5908,75.92,0.0155,109.8
2022-04-26,260524.0,28657640.0,0.74,2.22,0.31,33.45,0.0,26800950.0,221263.0,243645.0,24338930.0,,,32049.0,6.98,,850.0,,0.01,60976.0,80.0,,,6.98,32049.0,0.1,,1700.0,24.45,0.21,,,1.71,1.71,12725883.0,1399847130.0,,1401.64,1.71,11.25,0.5306,71.41,0.0201,110.0
2022-04-27,154388.0,14883003.2,0.44,1.32,0.18,17.1,0.0,13255000.0,119560.0,137500.0,11525584.0,,,,0.37,,,,11.23,4041.0,101903.0,,,0.37,,,200.0,110186.0,13.05,16.46,,,0.92,0.92,12817593.0,1235615965.2,,1370.63,0.94,13.06,0.3545,56.29,0.0119,96.4
2022-04-28,151655.0,14793945.25,0.43,1.22,0.18,15.78,0.0,13195295.85,116300.0,135267.0,11345065.0,,,,,,,,1.61,,3260.0,,,,,,,2233.0,11.25,0.75,,,0.89,0.89,12923781.0,1260714836.55,,1252.45,0.89,12.01,0.3736,58.32,0.0116,97.55
2022-04-29,172454.0,17021209.8,0.49,1.39,0.21,19.28,0.0,13465739.7,126656.0,136431.0,12500947.2,,,4524.0,2.61,,,,2.63,26372.0,27700.0,,,2.61,4524.0,,33532.0,25208.0,12.36,1.05,,,0.99,0.99,12615790.0,1245178473.0,,1234.63,0.99,28.92,0.3066,45.01,0.0135,98.7
2022-05-02,151173.0,14762043.45,0.43,1.22,0.18,17.86,0.0,11917791.9,112192.0,122046.0,10955548.8,,,2629.0,0.73,,,,2.84,7807.0,29688.0,,,0.73,2629.0,,12595.0,22192.0,11.08,1.53,,,0.88,0.88,12601624.0,1230548583.6,,1242.47,0.88,37.47,0.3647,46.36,0.0119,97.65
2022-05-03,197907.0,19384990.65,0.56,1.6,0.24,25.35,0.0,11771043.3,123388.0,120174.0,12085854.6,,,,3.06,,2500.0,,3.52,31079.0,35372.0,,,3.06,,0.24,46568.0,35451.0,12.14,0.61,,,0.97,0.97,12623858.0,1236506891.1,,1235.49,0.97,36.04,0.3517,46.44,0.0155,97.95
2022-05-04,220001.0,21285096.75,0.63,1.84,0.26,27.49,0.0,15330618.0,169794.0,158456.0,16427569.5,,,328.0,4.91,,,,0.3,49540.0,3134.0,,,4.91,328.0,,49212.0,11258.0,16.62,1.17,,,1.34,1.34,12458183.0,1205329205.25,,1215.14,1.35,38.14,0.3601,45.77,0.0174,96.75
2022-05-05,245859.0,23442655.65,0.7,2.05,0.29,29.86,0.0,17488048.15,191895.0,183409.0,18297188.25,,,8527.0,4.22,,1819.0,,1.1,43208.0,11258.0,,,4.22,8527.0,0.17,24832.0,20074.0,18.59,2.0,,,1.51,1.51,12510074.0,1192835555.9,,1208.07,1.52,28.49,0.4021,56.27,0.0194,95.35
2022-05-06,244356.0,23128295.4,0.7,2.09,0.29,29.31,0.0,19232406.75,190392.0,203195.0,18020602.8,,,4579.0,1.5,,1000.0,,2.06,18786.0,21289.0,,,1.5,4579.0,0.1,15207.0,,18.2,,,,1.5,1.5,12490293.0,1182206232.45,,1190.28,1.51,22.95,0.4381,61.73,0.0193,94.65
2022-05-09,206572.0,19076924.2,0.59,1.77,0.25,25.48,0.0,16374393.8,164505.0,177308.0,15192036.75,,,,0.65,,,,3.25,7000.0,32887.0,,,0.65,,,7000.0,32887.0,15.51,3.24,,,1.3,1.3,12468662.0,1151480935.7,,1175.92,1.3,11.77,0.4842,67.69,0.0164,92.35
2022-05-10,209040.0,19628856.0,0.6,1.81,0.25,25.38,0.0,16880966.4,166973.0,179776.0,15678764.7,,,2468.0,0.27,,,,,2468.0,,,,0.27,2468.0,,,,15.45,,,,1.32,1.32,12501627.0,1173902775.3,,1161.66,1.31,12.81,0.477,67.0,0.0165,93.9
2022-05-11,191746.0,18052885.9,0.55,1.68,0.23,24.01,0.0,15616001.45,155573.0,165863.0,14647197.95,,,,,,,,1.6,,17413.0,,,,,,6013.0,13913.0,14.64,1.15,,,1.22,1.22,12549584.0,1181543333.6,,1180.59,1.23,10.97,0.4924,68.33,0.0151,94.15
2022-05-12,214679.0,19793403.8,0.61,1.89,0.26,26.31,0.0,17426629.8,175906.0,189009.0,16218533.2,,,20578.0,2.21,,1074.0,,0.02,22072.0,245.0,,,2.21,20578.0,0.1,,,16.67,,,,1.38,1.38,12546064.0,1156747100.8,,1181.84,1.39,11.16,0.4952,68.6,0.0169,92.2
2022-05-13,216207.0,20323458.0,0.62,1.91,0.26,26.08,0.0,17910478.0,189917.0,190537.0,17852198.0,,,9342.0,2.5,,,,1.18,27019.0,12638.0,,,2.5,9342.0,,17307.0,25491.0,17.57,2.65,,,1.49,1.49,12533341.0,1178134054.0,,1161.54,1.49,13.68,0.3843,59.0,0.017,94.0
2022-05-16,259474.0,24299740.1,0.74,2.3,0.31,30.47,0.0,21837400.65,232184.0,233181.0,21744031.6,,,3077.0,4.61,,,,0.51,48134.0,5490.0,,,4.61,3077.0,,44680.0,5490.0,21.79,0.53,,,1.83,1.83,12471808.0,1167984819.2,,1169.76,1.83,19.57,0.3223,51.19,0.0204,93.65
2022-05-17,248055.0,23503211.25,0.71,2.22,0.3,29.32,0.0,21011949.5,220765.0,221762.0,20917483.75,,,,,,,,1.11,,11419.0,,,,,,,11419.0,20.58,1.1,,,1.74,1.74,12467639.0,1181308795.25,,1165.67,1.73,20.12,0.3295,51.93,0.0196,94.75
2022-05-18,257918.0,24901982.9,0.73,2.38,0.31,30.42,0.0,22363393.75,230628.0,231625.0,22267133.4,,,19997.0,5.55,,,,6.25,58519.0,67114.0,,,5.55,19997.0,,56980.0,48656.0,21.92,4.58,,,1.83,1.83,12399996.0,1197219613.8,,1183.71,1.82,31.21,0.2527,35.01,0.0204,96.55
2022-05-19,198745.0,18711841.75,0.57,1.82,0.24,18.95,0.0,16126482.75,170683.0,171285.0,16069804.45,,,18574.0,3.6,,,,8.04,39243.0,85065.0,,,3.6,18574.0,,6546.0,99583.0,16.41,15.27,,,1.36,1.36,12417644.0,1169121182.6,,1187.16,1.36,25.2,0.2733,42.06,0.0158,94.15
2022-05-20,303412.0,28884822.4,0.86,2.78,0.36,29.18,0.0,18968885.6,201304.0,199253.0,19164140.8,,,75649.0,3.04,,,,4.35,27968.0,45028.0,,,3.04,75649.0,,,,19.01,,,,1.59,1.59,12424060.0,1182770512.0,,1174.1,1.59,23.7,0.3366,51.56,0.024,95.2
2022-05-23,202723.0,19380318.8,0.58,1.89,0.24,19.81,0.0,17786571.2,127151.0,186052.0,12155635.6,,,,7.38,,,,10.59,75589.0,111828.0,,,7.38,,,37675.0,88790.0,11.97,8.51,,,1.01,1.01,12482267.0,1193304725.2,,1184.09,1.0,14.07,0.551,72.32,0.0161,95.6
2022-05-24,141681.0,13459695.0,0.41,1.35,0.17,13.54,0.0,12165510.0,119491.0,128058.0,11351645.0,,,,,,,,7.81,,83244.0,,,,,,75584.0,57994.0,11.36,6.03,,,0.92,0.92,12846441.0,1220411895.0,,1223.66,0.92,20.71,0.4356,61.25,0.0109,95.0
2022-05-25,233558.0,22526669.1,0.67,2.29,0.28,22.79,0.0,20555038.2,211368.0,213116.0,20386443.6,,,5000.0,,,88000.0,,7.28,,76707.0,,,,5000.0,8.49,163584.0,2942.0,20.1,0.0,,,1.62,1.62,12873230.0,1241623033.5,,1229.94,1.61,37.33,0.3025,37.62,0.0179,96.45
2022-05-26,377837.0,36385703.1,1.08,3.72,0.45,36.71,0.0,35170108.2,358837.0,365214.0,34556003.1,,,,15.43,,,,1.19,160000.0,12531.0,,,15.43,,,160000.0,7902.0,34.55,0.79,,,2.72,2.72,12841948.0,1236679592.4,,1236.11,2.72,21.94,0.481,65.26,0.0286,96.3
2022-05-27,454055.0,43316847.0,1.3,4.59,0.54,44.46,0.0,41998132.8,435055.0,440232.0,41504247.0,,,74279.0,7.67,,,,,75018.0,,,,7.67,74279.0,,1939.0,,41.89,,,,3.29,3.29,12800486.0,1221166364.4,,1229.48,3.29,35.39,0.4195,53.79,0.0343,95.4
2022-05-30,364116.0,34135882.97,1.04,3.75,0.43,35.51,0.0,32839976.42,345116.0,350293.0,32354632.56,,,,,,,,8.66,,89939.0,,,,,,,89939.0,32.79,8.89,,,2.61,2.61,12900883.0,1209458063.78,,1226.86,2.6,43.05,0.3824,43.55,0.0275,94.95
2022-05-31,760993.0,70924547.6,2.18,7.94,0.91,73.04,0.0,69624407.6,745243.0,747043.0,69456647.6,,,113735.0,,,400000.0,,0.03,,298.0,,,,113735.0,37.98,286690.0,3250.0,71.01,0.32,,,5.66,5.66,12427101.0,1158205813.2,,1176.34,5.69,21.07,0.5768,72.87,0.0578,93.2
2022-06-01,842586.0,78697532.4,2.41,8.26,1.01,79.07,1.0,62060470.6,727288.0,664459.0,67928699.2,,,878.0,,,,,1.86,,18903.0,,,,878.0,,70.0,82584.0,68.21,8.38,,,82.53,5.54,153917.0,14375847.8,,14.38,82.58,9.72,0.7348,85.09,0.0642,93.4
2022-06-02,793153.0,74556382.0,2.27,7.84,0.95,74.83,0.0,58851802.0,613448.0,626083.0,57664112.0,,,,6.9,,,,10.76,71524.0,113960.0,,,6.9,,,120.0,109900.0,56.91,10.01,,,72.81,4.66,229095.0,21534930.0,,21.33,72.74,19.5,0.6227,76.42,0.0603,94.0
2022-06-03,697594.0,65713354.8,2.0,6.97,0.83,66.11,0.0,38855521.8,397344.0,412479.0,37429804.8,,,,0.28,,,,19.97,2500.0,216104.0,,,0.28,,,,216104.0,37.41,20.39,,,3.01,3.01,12804212.0,1206156770.4,,1203.7,3.01,14.13,0.6741,80.81,0.0528,94.2
2022-06-06,604088.0,56270797.2,1.73,6.1,0.72,56.77,0.0,29712334.95,305338.0,318973.0,28442234.7,,,2500.0,0.1,,,,8.88,1000.0,94506.0,,,0.1,2500.0,,,94506.0,28.9,9.33,,,2.31,2.31,12926382.0,1204092483.3,,1216.74,2.32,3.58,0.8839,93.93,0.0457,93.15
2022-06-07,604068.0,56510561.4,1.73,6.22,0.72,56.23,0.0,29839924.15,306318.0,318973.0,28656048.9,,,1000.0,,,,,0.0,,20.0,,,,1000.0,,,,28.5,,,,2.31,2.31,12933444.0,1209923686.2,,1206.61,2.31,3.52,0.8847,93.98,0.0456,93.55
2022-06-08,604570.0,56255238.5,1.73,6.17,0.72,56.52,0.0,29724357.25,306820.0,319445.0,28549601.0,,,472.0,,,472.0,,0.23,,2548.0,,,,472.0,0.05,2578.0,,28.67,,,,2.32,2.32,12896869.0,1200053660.45,,1204.43,2.32,3.51,0.8836,93.92,0.0458,93.05
2022-06-09,658445.0,59688039.25,1.89,7.3,0.79,61.1,0.0,33841458.0,360695.0,373320.0,32697001.75,,,53875.0,5.29,,,,,53875.0,,,,5.29,53875.0,,,,33.86,,,,2.74,2.74,12781228.0,1158618318.2,,1186.31,2.78,8.75,0.7437,85.71,0.0501,90.65
2022-06-10,641888.0,56935465.6,1.84,7.24,0.77,58.7,0.0,31644878.1,341138.0,356763.0,30258940.6,,,,,,3000.0,,1.95,,19557.0,,,,,0.27,,19557.0,31.22,1.92,,,2.59,2.59,12827879.0,1137832867.3,,1161.99,2.62,5.83,0.7809,88.1,0.0487,88.7
2022-06-13,632789.0,54419854.0,1.81,7.1,0.75,56.64,0.0,29899104.0,332039.0,347664.0,28555354.0,,,,,,,,0.91,,9099.0,,,,,,,9099.0,29.75,0.89,,,2.52,2.52,12834786.0,1103791596.0,,1135.02,2.55,4.46,0.8025,89.39,0.0481,86.0
2022-06-14,99226.0,8384597.0,0.28,1.09,0.12,8.78,0.0,7700231.5,64013.0,91127.0,5409098.5,,,,1.98,,,,24.16,23463.0,269045.0,,,1.98,,,1019.0,280000.0,5.5,24.87,,,0.49,0.49,13096054.0,1106616563.0,,1122.5,0.49,20.94,0.3306,51.68,0.0075,84.5
2022-06-15,95354.0,8043109.9,0.27,1.03,0.11,8.38,0.0,7445911.9,54757.0,88274.0,4618752.95,,,763.0,0.46,,,,0.86,6147.0,10019.0,,,0.46,763.0,,,9000.0,4.61,0.76,,,0.42,0.42,13107727.0,1105636772.45,,1106.65,0.42,27.48,0.3821,54.2,0.0072,84.35
2022-06-16,98199.0,7978668.75,0.28,1.03,0.12,8.56,0.0,7403418.75,60417.0,91119.0,4908881.25,,,5660.0,0.21,,,,,2845.0,,,,0.21,5660.0,,,,5.02,,,,0.46,0.46,13091582.0,1063691037.5,,1089.74,0.46,29.41,0.3793,53.0,0.0075,81.25
2022-06-17,111651.0,9244702.8,0.32,1.16,0.13,9.27,0.0,6069488.4,94530.0,73303.0,7827084.0,,,2845.0,,,,,0.06,,402.0,,,,2845.0,,31670.0,17816.0,7.7,1.75,,,0.73,0.73,12906703.0,1068675008.4,,1055.98,0.72,27.7,0.2452,29.94,0.0086,82.8
2022-06-20,118307.0,9843142.4,0.34,1.07,0.14,9.93,0.0,6411308.8,101186.0,77059.0,8418675.2,,,8525.0,0.33,,,,0.14,3756.0,1869.0,,,0.33,8525.0,,,,8.35,,,,0.78,0.78,12906241.0,1073799251.2,,1069.24,0.78,28.66,0.2506,31.3,0.0091,83.2
2022-06-21,208580.0,17291282.0,0.6,1.9,0.25,17.61,0.0,16538550.0,189459.0,199500.0,15706151.1,,,39925.0,3.06,,87464.0,,,34977.0,,,,3.06,39925.0,7.27,48348.0,,15.75,,,,1.46,1.46,12820163.0,1062791512.7,,1066.19,1.46,34.05,0.3111,41.43,0.016,82.9
2022-06-22,210600.0,17964180.0,0.6,1.91,0.25,17.75,0.0,17192215.0,204416.0,201550.0,17436684.8,,,1050.0,0.16,,,,0.0,2050.0,30.0,,,0.16,1050.0,,13937.0,,16.95,,,,1.57,1.57,12793215.0,1091261239.5,,1068.04,1.56,34.26,0.3082,40.9,0.0162,85.3
2022-06-23,325726.0,28175299.0,0.93,2.93,0.39,28.24,0.0,27392474.0,242050.0,316676.0,20937325.0,,,,0.38,,117218.0,,,1617.0,,,,0.38,,10.14,37634.0,3709.0,20.74,0.16,,,1.86,1.86,12763226.0,1104019049.0,,1093.98,1.86,27.02,0.2562,35.98,0.025,86.5
2022-06-24,326929.0,28737059.1,0.94,2.9,0.39,28.69,0.0,27941564.1,326116.0,317879.0,28665596.4,,,1110.0,1.29,,1464.0,,0.75,12051.0,9186.0,,,1.29,1110.0,0.13,92142.0,12312.0,28.18,1.0,,,2.51,2.51,12691229.0,1115559029.1,,1099.12,2.5,28.43,0.2733,38.08,0.0251,87.9
2022-06-27,227331.0,19448167.05,0.65,2.03,0.27,20.23,0.0,18091344.05,219708.0,211471.0,18796019.4,,,13387.0,1.47,,550.0,,10.51,14760.0,121718.0,,,1.47,13387.0,0.05,1923.0,121718.0,19.24,10.69,,,1.69,1.69,12799436.0,1094991749.8,,1117.59,1.69,36.48,0.3117,40.9,0.0175,85.55
2022-06-28,248332.0,21182719.6,0.71,2.18,0.3,21.91,0.0,19820819.8,236603.0,232366.0,20182235.9,,,17075.0,1.7,,,,0.02,21075.0,180.0,,,1.7,17075.0,,,180.0,20.29,0.02,,,1.83,1.83,12699428.0,1083261208.4,,1088.2,1.83,37.89,0.3151,40.07,0.0192,85.3
2022-06-29,212490.0,18985981.5,0.61,1.84,0.25,18.83,0.0,18177364.0,207677.0,203440.0,18555939.95,,,,,,,,2.52,,28926.0,,,,,,,28926.0,17.81,2.3,,,1.6,1.6,12758770.0,1139996099.5,,1103.91,1.59,37.44,0.3357,42.95,0.0164,89.35
2022-06-30,374297.0,33705444.85,1.07,3.24,0.45,33.35,0.0,26352322.05,308665.0,292641.0,27795283.25,,,8224.0,8.03,,,,0.03,95101.0,370.0,,,8.03,8224.0,,93134.0,5900.0,27.59,0.13,,,2.37,2.37,12718955.0,1145341897.75,,1137.05,2.37,25.14,0.263,37.81,0.0287,90.05
2022-07-01,257347.0,23701658.7,0.74,2.19,0.31,23.17,0.0,22868153.7,221480.0,248297.0,20398308.0,,,,,,5887.0,,7.67,,87185.0,,,,,0.53,,50231.0,19.99,4.24,,,1.71,1.71,12742085.0,1173546028.5,,1152.25,1.71,27.03,0.2467,35.43,0.0199,92.1
2022-07-04,353222.0,32443440.7,1.01,3.0,0.42,32.07,0.0,29177805.8,273447.0,317668.0,25116106.95,,,17.0,8.09,,,,1.69,89056.0,19685.0,,,8.09,17.0,,71635.0,19685.0,25.15,1.67,,,2.11,2.11,12709210.0,1167340938.5,,1166.99,2.11,25.61,0.326,47.25,0.0272,91.85
2022-07-05,385327.0,34795028.1,1.1,3.29,0.46,35.46,0.0,26407783.5,268341.0,292445.0,24231192.3,,,9773.0,,,76301.0,,6.58,,72207.0,,,,9773.0,6.89,57328.0,101524.0,24.8,8.87,,,2.06,2.06,12738064.0,1150247179.2,,1169.48,2.08,29.73,0.2512,36.32,0.0296,90.3
2022-07-06,286242.0,26148206.7,0.82,2.42,0.34,26.38,0.0,22798036.8,229651.0,249568.0,20978618.85,,,16998.0,1.84,,,,7.67,18451.0,82605.0,,,1.84,16998.0,,26917.0,61328.0,20.83,5.56,,,1.77,1.77,12748416.0,1164567801.6,,1156.05,1.77,19.67,0.3223,49.82,0.0221,91.35
2022-07-07,217767.0,20274107.7,0.62,1.84,0.26,20.3,0.0,19327280.7,169032.0,207597.0,15736879.2,,,3175.0,,,1100.0,,6.72,,74373.0,,,,3175.0,0.11,10579.0,43071.0,15.53,3.88,,,1.3,1.3,12799385.0,1191622743.5,,1175.56,1.3,22.54,0.3028,46.8,0.0168,93.1
2022-07-08,261167.0,24327706.05,0.75,2.17,0.31,24.58,0.0,19900566.0,188388.0,213640.0,17548342.2,,,16846.0,0.97,,4929.0,,3.18,9021.0,34847.0,,,0.97,16846.0,0.46,37357.0,7907.0,17.54,0.7,,,1.45,1.45,12783018.0,1190738126.7,,1188.87,1.45,31.67,0.2879,38.63,0.0201,93.15
2022-07-11,209454.0,19981911.6,0.6,1.74,0.25,19.7,0.0,16308439.2,181130.0,170948.0,17279802.0,,,4929.0,0.34,,,,4.04,3700.0,44267.0,,,0.34,4929.0,,32080.0,46392.0,17.03,4.42,,,1.4,1.4,12792022.0,1220358898.8,,1203.4,1.4,27.45,0.2486,33.48,0.0161,95.4
2022-07-12,218417.0,20946190.3,0.63,1.82,0.26,20.92,0.0,17253464.9,185660.0,179911.0,17804794.0,,,3334.0,0.89,,2500.0,,0.16,8373.0,1910.0,,,0.89,3334.0,0.24,3106.0,1910.0,17.76,0.13,,,1.43,1.43,12797473.0,1227277660.7,,1223.39,1.43,25.51,0.25,35.79,0.0168,95.9
2022-07-13,398774.0,38023100.9,1.14,3.53,0.48,38.31,0.0,26549635.4,298945.0,278444.0,28504405.75,,,83411.0,6.67,,32324.0,,3.9,69627.0,40626.0,,,6.67,83411.0,3.09,70500.0,3418.0,28.74,0.33,,,2.29,2.29,12740979.0,1214852347.65,,1218.61,2.3,13.06,0.3189,52.04,0.0306,95.35
2022-07-14,413129.0,38111150.25,1.18,3.62,0.49,39.63,0.0,27010707.75,318589.0,292799.0,29389835.25,,,23762.0,4.27,,,,2.31,43662.0,24046.0,,,4.27,23762.0,,19928.0,29307.0,30.57,2.88,,,2.45,2.45,12697487.0,1171343175.75,,1202.82,2.48,18.62,0.2588,43.59,0.0317,92.25
2022-07-15,285138.0,26688916.8,0.82,2.49,0.34,26.73,0.0,21048300.0,249211.0,224875.0,23326149.6,,,17276.0,1.26,,,,8.63,13600.0,86734.0,,,1.26,17276.0,,80.0,81524.0,23.03,8.0,,,1.91,1.91,12776043.0,1195837624.8,,1179.01,1.92,18.12,0.1724,24.82,0.0219,93.6
2022-07-18,242220.0,22320573.0,0.69,2.09,0.29,22.82,0.0,18644433.05,229347.0,202327.0,21134326.05,,,,0.83,,,,2.64,8259.0,28123.0,,,0.83,,,8259.0,30807.0,21.39,2.81,,,1.76,1.76,12778565.0,1177544764.75,,1187.98,1.77,22.3,0.2028,25.97,0.0186,92.15
2022-07-19,118542.0,10994770.5,0.34,1.01,0.14,10.91,0.0,10051503.0,115043.0,108372.0,10670238.25,,,,,,,,10.79,,115428.0,,,,,,1124.0,93955.0,10.61,9.01,,,0.89,0.89,12873536.0,1194020464.0,,1186.81,0.89,20.61,0.2279,39.56,0.0091,92.75
2022-07-20,108655.0,10056020.25,0.31,0.92,0.13,10.08,0.0,9059626.95,96905.0,97889.0,8968557.75,,,,0.14,,,,1.81,1400.0,19538.0,,,0.14,,,1400.0,11883.0,9.01,1.09,,,0.75,0.75,12864691.0,1190627152.05,,1193.44,0.75,23.54,0.2684,42.98,0.0084,92.55
2022-07-21,92921.0,8664883.25,0.27,0.8,0.11,8.6,0.0,7820970.75,78671.0,83871.0,7336070.75,,,,,,2500.0,,1.72,,18234.0,,,,,0.23,,16518.0,7.29,1.53,,,0.6,0.6,12982516.0,1210619617.0,,1202.84,0.6,14.0,0.2996,50.16,0.0071,93.25
