,ATEME FP Equity_DX_SI_QTY,ATEME FP Equity_DX_SHORT_INTEREST_VALUE,ATEME FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ATEME FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ATEME FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ATEME FP Equity_DX_SI_MV,ATEME FP Equity_DX_DSS,ATEME FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ATEME FP Equity_DX_SUPPLY_SI_QTY,ATEME FP Equity_DX_BROKER_SI_QTY,ATEME FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ATEME FP Equity_DX_BROKER_SI_MV_NEW_x,ATEME FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ATEME FP Equity_DX_SUPPLY_SI_QTY_INC_x,ATEME FP Equity_DX_BROKER_SI_MV_INC_x,ATEME FP Equity_DX_SUPPLY_SI_MV_NEW,ATEME FP Equity_DX_BROKER_SI_QTY_ADD,ATEME FP Equity_DX_BROKER_SI_QTY_NEW,ATEME FP Equity_DX_SUPPLY_SI_MV_DEC,ATEME FP Equity_DX_BROKER_SI_QTY_INC,ATEME FP Equity_DX_SUPPLY_SI_QTY_DEC,ATEME FP Equity_DX_BROKER_SI_MV_NEW_y,ATEME FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ATEME FP Equity_DX_BROKER_SI_MV_INC_y,ATEME FP Equity_DX_SUPPLY_SI_QTY_INC_y,ATEME FP Equity_DX_BROKER_SI_MV_ADD,ATEME FP Equity_DX_SUPPLY_SI_QTY_ADD,ATEME FP Equity_DX_BROKER_SI_QTY_DEC,ATEME FP Equity_DX_SUPPLY_SI_MV,ATEME FP Equity_DX_BROKER_SI_MV_DEC,ATEME FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ATEME FP Equity_DX_UTILIZATION_QUANTITY,ATEME FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ATEME FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ATEME FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ATEME FP Equity_DX_ACTIVE_UTILIZATION_MV,ATEME FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ATEME FP Equity_DX_BROKER_SI_CON_RATIO,ATEME FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ATEME FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-06-21,2000.0,33180.0,0.03,0.03,0.02,0.03,0.0,33180.0,0.0,2000.0,0.0,,,,,,,,0.03,,2000.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0318
2017-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.03,0.0,0.0,62976.0,1070592.0,1.07,0.0,,0.0,,0.0
2017-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1090744.32,1.07,0.0,,0.0,,0.0
2017-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1133568.0,1.08,0.0,,0.0,,0.0
2017-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1109637.12,1.13,0.0,,0.0,,0.0
2017-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1100820.48,1.1,0.0,,0.0,,0.0
2017-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1075630.08,1.08,0.0,,0.0,,0.0
2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1040993.28,1.05,0.0,,0.0,,0.0
2017-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1098301.44,1.09,0.0,,0.0,,0.0
2017-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1064294.4,1.07,0.0,,0.0,,0.0
2017-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1042882.56,1.05,0.0,,0.0,,0.0
2017-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1036584.96,1.04,0.0,,0.0,,0.0
2017-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1004467.2,1.01,0.0,,0.0,,0.0
2017-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1008875.52,1.01,0.0,,0.0,,0.0
2017-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,995020.8,1.0,0.0,,0.0,,0.0
2017-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1037214.72,1.03,0.0,,0.0,,0.0
2017-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1052328.96,1.05,0.0,,0.0,,0.0
2017-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1032176.64,1.04,0.0,,0.0,,0.0
2017-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1032806.4,1.03,0.0,,0.0,,0.0
2017-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1023989.76,1.03,0.0,,0.0,,0.0
2017-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1104599.04,1.09,0.0,,0.0,,0.0
2017-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,62976.0,1175132.16,1.16,0.0,,0.0,,0.0
2017-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,70617.0,1242153.03,1.26,0.0,,0.0,,0.0
2017-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,70617.0,1278167.7,1.27,0.0,,0.0,,0.0
2017-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,70617.0,1273224.51,1.27,0.0,,0.0,,0.0
2017-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,70617.0,1255570.26,1.26,0.0,,0.0,,0.0
2017-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,70617.0,1218143.25,1.23,0.0,,0.0,,0.0
2017-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,70617.0,1187071.77,1.19,0.0,,0.0,,0.0
2017-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,70617.0,1187777.94,1.19,0.0,,0.0,,0.0
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,70617.0,1145407.74,1.16,0.0,,0.0,,0.0
2017-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,71562.0,1225857.06,1.21,0.0,,0.0,,0.0
2017-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,71562.0,1270941.12,1.26,0.0,,0.0,,0.0
2017-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,71562.0,1243031.94,1.25,0.0,,0.0,,0.0
2017-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,71562.0,1248041.28,1.25,0.0,,0.0,,0.0
2017-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,68584.0,1202277.52,1.2,0.0,,0.0,,0.0
2017-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,68584.0,1218051.84,1.21,0.0,,0.0,,0.0
2017-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,68584.0,1211193.44,1.21,0.0,,0.0,,0.0
2017-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,68584.0,1213936.8,1.21,0.0,,0.0,,0.0
2017-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,66162.0,1169082.54,1.17,0.0,,0.0,,0.0
2017-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,64142.0,1136596.24,1.14,0.0,,0.0,,0.0
2017-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,64142.0,1136596.24,1.14,0.0,,0.0,,0.0
2017-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,64142.0,1144934.7,1.14,0.0,,0.0,,0.0
2017-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,61062.0,1058204.46,1.07,0.0,,0.0,,0.0
2017-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,61062.0,1045381.44,1.05,0.0,,0.0,,0.0
2017-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,55798.0,978696.92,0.98,0.0,,0.0,,0.0
2017-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,55798.0,999900.16,1.0,0.0,,0.0,,0.0
2017-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,58430.0,1049987.1,1.05,0.0,,0.0,,0.0
2017-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,58430.0,1051155.7,1.05,0.0,,0.0,,0.0
2017-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,58430.0,1040054.0,1.04,0.0,,0.0,,0.0
2017-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,58430.0,1006748.9,1.01,0.0,,0.0,,0.0
2017-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,58430.0,1017266.3,1.02,0.0,,0.0,,0.0
2017-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,58430.0,1064594.6,1.06,0.0,,0.0,,0.0
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,58430.0,1060504.5,1.06,0.0,,0.0,,0.0
2017-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,58430.0,1049987.1,1.05,0.0,,0.0,,0.0
2017-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,58430.0,1035379.6,1.04,0.0,,0.0,,0.0
2017-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,58430.0,1020772.1,1.02,0.0,,0.0,,0.0
2017-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,58430.0,1010254.7,1.01,0.0,,0.0,,0.0
2017-09-08,10000.0,171600.0,0.14,0.41,0.1,0.17,0.0,0.0,10000.0,0.0,171600.0,,,,,,,,,,,,,,,,10000.0,,0.17,,17.11,17.11,48430.0,831058.8,0.83,17.09,,1.0,100.0,0.1711
2017-09-11,10000.0,174300.0,0.14,0.41,0.1,0.17,0.0,0.0,10000.0,0.0,174300.0,,,,,,,,,,,,,,,,,,0.17,,17.11,17.11,48430.0,844134.9,0.84,17.16,,1.0,100.0,0.1711
2017-09-12,10000.0,169500.0,0.14,0.41,0.1,0.17,0.0,0.0,10000.0,0.0,169500.0,,,,,,,,,,,,,,,,,,0.17,,17.11,17.11,48430.0,820888.5,0.83,17.03,,1.0,100.0,0.1711
2017-09-13,4721.0,81437.25,0.07,0.19,0.05,0.08,0.0,0.0,4721.0,0.0,81437.25,,,,,,,,0.09,,5279.0,,,,,,,,0.08,,8.08,8.08,53709.0,926480.25,0.92,8.11,20.31,0.6763,79.69,0.0808
2017-09-14,8483.0,147010.39,0.12,0.36,0.08,0.15,0.0,65195.46,5746.0,3762.0,99578.18,,,1025.0,,,3762.0,,,,,,,,1025.0,0.06,,,0.1,,9.83,9.83,52684.0,913013.72,0.91,9.84,11.42,0.7977,88.58,0.1452
2017-09-15,9508.0,163537.6,0.13,0.4,0.09,0.16,0.0,82336.4,7612.0,4787.0,130926.4,,,1866.0,0.02,,,,,1025.0,,,,0.02,1866.0,,,,0.13,,13.03,13.03,50818.0,874069.6,0.88,13.01,10.05,0.8192,89.95,0.1627
2017-09-18,11374.0,202457.2,0.16,0.48,0.11,0.2,0.0,118423.4,9234.0,6653.0,164365.2,,,1622.0,0.03,,,,,1866.0,,,,0.03,1622.0,,,,0.16,,15.8,15.8,49196.0,875688.8,0.87,15.9,8.6,0.8428,91.4,0.1947
2017-09-19,12996.0,227430.0,0.18,0.55,0.13,0.23,0.0,144812.5,9583.0,8275.0,167702.5,,,349.0,0.03,,,,,1622.0,,,,0.03,349.0,,,,0.17,,16.4,16.4,48847.0,854822.5,0.86,16.35,7.3,0.8647,92.7,0.2224
2017-09-20,15223.0,267924.8,0.21,0.64,0.15,0.27,0.0,251046.4,10082.0,14264.0,177443.2,,,499.0,0.0,,5640.0,,,349.0,,,,0.0,499.0,0.1,,,0.18,,17.25,17.25,48348.0,850924.8,0.85,17.26,37.2,0.4614,56.48,0.2605
2017-09-21,13844.0,241439.36,0.19,0.62,0.14,0.24,0.0,159105.12,10420.0,9123.0,181724.8,,,338.0,0.01,,,,,499.0,,,,0.01,338.0,,,5640.0,0.18,0.1,17.83,17.83,48010.0,837294.4,0.84,17.8,6.89,0.8718,93.11,0.2369
2017-09-22,14657.0,254005.81,0.2,0.66,0.14,0.26,0.0,163959.13,10895.0,9461.0,188810.35,,,475.0,0.0,,,,,338.0,,,,0.0,475.0,,,,0.19,,18.65,18.65,47535.0,823781.55,0.83,18.62,6.52,0.8782,93.48,0.2508
2017-09-25,15537.0,263352.15,0.22,0.74,0.15,0.27,0.0,168415.2,11300.0,9936.0,191535.0,,,405.0,0.01,,,,,475.0,,,,0.01,405.0,,,,0.19,,19.34,19.34,47130.0,798853.5,0.8,19.26,6.09,0.8857,93.91,0.2659
2017-09-26,15942.0,272608.2,0.22,0.72,0.16,0.27,0.0,176831.1,13630.0,10341.0,233073.0,,,2330.0,0.0,,,,,405.0,,,,0.0,2330.0,,,,0.23,,23.33,23.33,44800.0,766080.0,0.76,23.37,6.05,0.8863,93.95,0.2728
2017-09-27,18272.0,309710.4,0.25,0.82,0.18,0.31,0.0,214773.45,14468.0,12671.0,245232.6,,,838.0,0.04,,,,,2330.0,,,,0.04,838.0,,,,0.25,,24.76,24.76,43962.0,745155.9,0.75,24.72,5.22,0.9011,94.78,0.3127
2017-09-28,14468.0,244653.88,0.2,0.65,0.14,0.25,0.0,228437.19,14468.0,13509.0,244653.88,,,,0.01,,,,,838.0,,,,0.01,,,,,0.24,,24.76,24.76,43962.0,743397.42,0.74,24.75,6.61,0.8765,93.39,0.2476
2017-09-29,19779.0,353846.31,0.28,0.87,0.19,0.34,0.0,253644.42,15137.0,14178.0,270800.93,,,669.0,0.01,,,,,669.0,,,,0.01,669.0,,,,0.27,,27.28,27.28,40355.0,721950.95,0.71,27.49,5.05,0.9042,94.95,0.3564
2017-10-02,19734.0,363500.28,0.28,0.78,0.19,0.36,0.0,260329.86,15137.0,14133.0,278823.54,,,,,,,,,,,,,,,,,45.0,0.28,0.0,23.47,23.47,49359.0,909192.78,0.9,23.65,4.96,0.9057,95.04,0.306
2017-10-03,19734.0,364486.98,0.27,0.74,0.19,0.36,0.0,261036.51,15137.0,14133.0,279580.39,,,,,,,,,,,,,,,,,,0.28,,23.03,23.03,50602.0,934618.94,0.93,23.04,4.87,0.9074,95.13,0.3002
2017-10-04,18092.0,325656.0,0.25,0.69,0.18,0.33,0.0,308394.0,18092.0,17133.0,325656.0,,,2955.0,0.06,,,,,3000.0,,,,0.06,2955.0,,,,0.33,,25.95,25.95,51614.0,929052.0,0.94,25.75,5.17,0.9019,94.83,0.2595
2017-10-05,25689.0,483980.76,0.36,0.99,0.25,0.47,0.0,322785.72,18092.0,17133.0,340853.28,,,,,,,,,,,,,,,,,,0.34,,25.57,25.57,52652.0,991963.68,0.97,25.94,3.85,0.926,96.15,0.3631
2017-10-06,24730.0,474321.4,0.34,0.97,0.24,0.47,0.0,328610.94,17133.0,17133.0,328610.94,,,,,,,,0.01,,959.0,,,,,,,,0.33,,24.26,24.26,53502.0,1026168.36,1.02,24.4,5.27,1.0,100.0,0.3501
2017-10-09,24917.0,475914.7,0.35,0.92,0.24,0.48,0.0,475914.7,24917.0,24917.0,475914.7,,,7784.0,,,7784.0,,,,,,,,7784.0,0.15,,,0.48,,33.71,33.71,49008.0,936052.8,0.94,33.71,31.22,0.5705,68.78,0.3371
2017-10-10,46525.0,902585.0,0.65,1.72,0.45,0.89,0.0,902585.0,39415.0,46525.0,764651.0,,,3890.0,0.28,,7108.0,,,14500.0,,,,0.28,3890.0,0.14,10608.0,,0.76,,49.07,49.07,40912.0,793692.8,0.79,49.15,16.63,0.5152,68.14,0.5792
2017-10-11,47047.0,888717.83,0.65,1.71,0.46,0.92,0.0,888717.83,47047.0,47047.0,888717.83,,,7632.0,0.01,,,,,522.0,,,,0.01,7632.0,,,,0.89,,57.65,57.65,34558.0,652800.62,0.66,57.36,17.54,0.5077,67.4,0.5765
2017-10-12,53308.0,1007521.2,0.74,1.86,0.52,1.01,0.0,889188.3,45786.0,47047.0,865355.4,,,6261.0,,,,,0.14,,7522.0,,,,6261.0,,,,0.87,,54.94,54.94,37547.0,709638.3,0.71,54.95,15.84,0.4073,59.25,0.6397
2017-10-13,56720.0,1080516.0,0.79,2.06,0.55,1.08,0.0,773906.25,49123.0,40625.0,935793.15,,,3337.0,,,,,,,,,,,3337.0,,,6422.0,0.93,0.13,58.08,58.08,35452.0,675360.6,0.67,58.12,14.95,0.5188,69.27,0.6706
2017-10-16,49123.0,931372.08,0.68,1.8,0.48,0.94,0.0,770250.0,49123.0,40625.0,931372.08,,,,,,,,,,,,,,,,,,0.93,,58.14,58.14,35365.0,670520.4,0.67,58.18,17.28,0.4679,64.48,0.5814
2017-10-17,49612.0,947589.2,0.69,1.81,0.48,0.95,0.0,640174.7,42015.0,33517.0,802486.5,,,,,,,,0.14,,7108.0,,,,,,,7108.0,0.8,0.14,48.11,48.11,45325.0,865707.5,0.86,48.2,17.08,0.6568,79.13,0.568
2017-10-18,42015.0,796184.25,0.58,1.52,0.41,0.81,0.0,635147.15,42015.0,33517.0,796184.25,,,,,,,,,,,,,,,,,,0.8,,40.41,40.41,61954.0,1174028.3,1.18,40.33,20.09,0.6116,75.44,0.4041
2017-10-19,42015.0,775596.9,0.58,1.49,0.41,0.8,0.0,618723.82,42015.0,33517.0,775596.9,,,,,,,,,,,,,,,,,,0.78,,33.84,33.84,82153.0,1516544.38,1.54,33.57,20.04,0.6123,75.51,0.3384
2017-10-20,48773.0,875475.35,0.68,1.72,0.48,0.91,0.0,601630.15,48773.0,33517.0,875475.35,,,6758.0,,,,,,,,,,,6758.0,,,,0.89,,35.67,35.67,87974.0,1579133.3,1.62,35.33,31.3,0.5199,64.84,0.3567
2017-10-23,47218.0,855117.98,0.66,1.67,0.46,0.85,0.0,606992.87,47218.0,33517.0,855117.98,,,,,,,,0.04,,1555.0,,,,,,,,0.85,,30.57,30.57,107225.0,1941844.75,1.93,30.58,28.96,0.5352,67.06,0.3057
2017-10-24,46905.0,835847.1,0.65,1.66,0.46,0.85,0.0,591695.28,46905.0,33204.0,835847.1,,,,,,,,0.0,,313.0,,,,,,,313.0,0.84,0.0,29.96,29.96,109630.0,1953606.6,1.98,29.8,29.08,0.534,66.92,0.2996
2017-10-25,46905.0,839599.5,0.65,1.65,0.46,0.84,0.0,594351.6,46905.0,33204.0,839599.5,,,,,,,,,,,,,,,,,,0.84,,29.76,29.76,110694.0,1981422.6,1.97,29.85,29.01,0.5346,67.0,0.2976
2017-10-26,56190.0,974896.5,0.78,1.99,0.55,1.01,0.0,570676.2,48593.0,32892.0,843088.55,,,2000.0,,,,,0.0,,312.0,,,,2000.0,,,312.0,0.86,0.0,30.83,30.83,109006.0,1891254.1,1.97,30.35,24.69,0.5345,68.47,0.3565
2017-10-27,48593.0,840658.9,0.68,1.72,0.47,0.85,0.0,603631.6,48593.0,34892.0,840658.9,,,,0.03,,,,,2000.0,,,,0.03,,,,,0.84,,30.76,30.76,109391.0,1892464.3,1.91,30.65,28.27,0.4928,63.76,0.3076
2017-10-30,48304.0,824066.24,0.67,1.68,0.47,0.84,0.0,590327.18,48304.0,34603.0,824066.24,,,,,,,,0.01,,289.0,,,,,,,289.0,0.83,0.01,30.82,30.82,108411.0,1849491.66,1.86,30.71,28.18,0.4932,63.82,0.3082
2017-10-31,57515.0,1023191.85,0.8,1.99,0.56,0.99,0.0,608720.43,47918.0,34217.0,852461.22,,,,,,,,0.01,,386.0,,,,,,,386.0,0.84,0.01,30.58,30.58,108797.0,1935498.63,1.86,31.1,23.58,0.5035,66.13,0.367
2017-11-01,53401.0,936119.53,0.74,1.83,0.52,0.96,0.0,695941.0,53401.0,39700.0,936119.53,,,5483.0,0.12,,,,,5483.0,,,,0.12,5483.0,,,,0.94,,34.08,34.08,103314.0,1811094.42,1.84,33.89,25.51,0.5226,67.25,0.3408
2017-11-02,53135.0,924549.0,0.74,1.81,0.52,0.94,0.0,686151.6,53135.0,39434.0,924549.0,,,,,,,,0.01,,266.0,,,,,,,266.0,0.93,0.01,33.91,33.91,103580.0,1802292.0,1.81,33.85,25.54,0.5223,67.21,0.3391
2017-11-03,62732.0,1104083.2,0.87,2.12,0.61,1.1,0.0,694038.4,53135.0,39434.0,935176.0,,,,,,,,,,,,,,,,,,0.93,,34.31,34.31,101741.0,1790641.6,1.78,34.39,21.76,0.5306,68.88,0.405
2017-11-06,52883.0,926510.16,0.74,1.76,0.52,0.94,0.0,686468.64,52883.0,39182.0,926510.16,,,,,,,,0.0,,252.0,,,,,,,252.0,0.93,0.0,34.15,34.15,101993.0,1786917.36,1.79,34.09,25.74,0.52,66.97,0.3415
2017-11-07,62883.0,1109256.12,0.87,2.1,0.61,1.11,0.0,691170.48,62883.0,39182.0,1109256.12,,,10000.0,,,,,,,,,,,10000.0,,,,1.11,,40.6,40.6,91993.0,1622756.52,1.61,40.67,21.66,0.3935,56.38,0.406
2017-11-08,62883.0,1096679.52,0.87,2.09,0.61,1.11,0.0,683334.08,62883.0,39182.0,1096679.52,,,,,,,,,,,,,,,,,,1.1,,40.6,40.6,91993.0,1604357.92,1.62,40.5,21.64,0.3939,56.42,0.406
2017-11-09,57584.0,991020.64,0.8,1.92,0.56,1.01,0.0,670105.77,57584.0,38937.0,991020.64,,,,,,,,0.1,,5299.0,,,,,,,245.0,0.99,0.01,37.18,37.18,97292.0,1674395.32,1.69,37.07,23.58,0.4421,61.22,0.3718
2017-11-10,57584.0,883914.4,0.8,1.93,0.56,1.0,0.0,597682.95,57584.0,38937.0,883914.4,,,,,,,,,,,,,,,,,,0.93,,37.18,37.18,97292.0,1493432.2,1.65,36.0,23.61,0.4417,61.17,0.3718
2017-11-13,74082.0,1123083.12,1.03,2.04,0.72,1.14,0.0,590284.92,64485.0,38937.0,977592.6,,,6901.0,,,,,,,,,,,6901.0,,,,0.98,,41.64,41.64,90391.0,1370327.56,1.39,41.47,18.45,0.4935,66.99,0.4783
2017-11-14,45838.0,660067.2,0.64,1.2,0.45,0.7,0.0,660067.2,43164.0,45838.0,621561.6,,,,0.1,,,,0.36,6901.0,21321.0,,,0.1,,,,,0.63,,58.82,58.82,30218.0,435139.2,0.45,58.21,8.42,0.8458,91.58,0.6246
2017-11-15,73882.0,1078677.2,1.03,1.86,0.72,1.07,0.0,633114.4,57974.0,43364.0,846420.4,,,6810.0,,,200.0,,,,,,,,6810.0,0.0,8000.0,2674.0,0.84,0.04,71.98,71.98,22570.0,329522.0,0.33,72.07,11.17,0.608,76.4,0.9173
