,IPH FP Equity_DX_SI_QTY,IPH FP Equity_DX_SHORT_INTEREST_VALUE,IPH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IPH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IPH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IPH FP Equity_DX_SI_MV,IPH FP Equity_DX_DSS,IPH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IPH FP Equity_DX_SUPPLY_SI_QTY,IPH FP Equity_DX_BROKER_SI_QTY,IPH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IPH FP Equity_DX_BROKER_SI_MV_NEW_x,IPH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IPH FP Equity_DX_SUPPLY_SI_QTY_INC_x,IPH FP Equity_DX_BROKER_SI_MV_INC_x,IPH FP Equity_DX_SUPPLY_SI_MV_NEW,IPH FP Equity_DX_BROKER_SI_QTY_ADD,IPH FP Equity_DX_BROKER_SI_QTY_NEW,IPH FP Equity_DX_SUPPLY_SI_MV_DEC,IPH FP Equity_DX_BROKER_SI_QTY_INC,IPH FP Equity_DX_SUPPLY_SI_QTY_DEC,IPH FP Equity_DX_BROKER_SI_MV_NEW_y,IPH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IPH FP Equity_DX_BROKER_SI_MV_INC_y,IPH FP Equity_DX_SUPPLY_SI_QTY_INC_y,IPH FP Equity_DX_BROKER_SI_MV_ADD,IPH FP Equity_DX_SUPPLY_SI_QTY_ADD,IPH FP Equity_DX_BROKER_SI_QTY_DEC,IPH FP Equity_DX_SUPPLY_SI_MV,IPH FP Equity_DX_BROKER_SI_MV_DEC,IPH FP Equity_DX_SUPPLY_SI_MV_RMV,IPH FP Equity_DX_BROKER_SI_MV_RMV,IPH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IPH FP Equity_DX_UTILIZATION_QUANTITY,IPH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IPH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IPH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,IPH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IPH FP Equity_DX_ACTIVE_UTILIZATION_MV,IPH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IPH FP Equity_DX_BROKER_SI_CON_RATIO,IPH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IPH FP Equity_DX_DEMAND_SUPPLY_RATIO,IPH FP Equity_PX_LAST
2022-10-31,729687.0,1544017.69,1.1,5.5,0.92,1.54,0.0,1221071.66,241354.0,577066.0,510705.06,,,,,,,,0.01,,4983.0,,,,,,,18371.0,0.49,0.04,,,100.0,60.86,0.0,0.0,,0.0,100.0,17.31,0.1456,22.07,1.8399,2.116
2022-11-01,746733.0,1575606.63,1.12,5.46,0.94,1.62,0.0,1257235.06,251620.0,595846.0,530918.2,,,12000.0,0.04,,12000.0,,0.0,12000.0,1734.0,,,0.04,12000.0,0.03,,5220.0,0.53,0.0,,,100.0,63.47,0.0,0.0,,0.0,100.0,17.06,0.1424,21.27,1.8837,2.11
2022-11-02,631050.0,1284817.8,0.95,4.58,0.79,1.38,0.0,991798.72,234452.0,487131.0,477344.27,,,1143.0,0.0,,,,0.04,1800.0,18311.0,,,0.0,1143.0,,,110515.0,0.49,0.24,,,100.0,59.01,0.0,0.0,,0.0,100.0,20.12,0.1565,24.45,1.5883,2.036
2022-11-03,630548.0,1305234.36,0.95,4.56,0.79,1.35,0.0,1007322.03,233852.0,486629.0,484073.64,,,,0.03,,,,0.0,15000.0,600.0,,,0.03,,,,15502.0,0.48,0.05,,,100.0,58.95,0.0,0.0,,0.0,100.0,22.37,0.161,23.78,1.5895,2.07
2022-11-04,623330.0,1279073.16,0.94,4.43,0.78,1.33,0.0,988423.78,228911.0,481688.0,469725.37,,,7000.0,0.02,,,,0.03,7000.0,11941.0,,,0.02,7000.0,,,11941.0,0.48,0.03,,,100.0,56.96,0.0,0.0,,0.0,100.0,22.45,0.1628,24.78,1.551,2.052
2022-11-07,621330.0,1266270.54,0.93,4.44,0.78,1.32,0.0,981680.14,228088.0,481688.0,464843.34,,,2935.0,,,,,0.01,,3758.0,,,,2935.0,,,,0.47,,,,100.0,56.75,0.0,0.0,,0.0,100.0,22.69,0.1639,24.74,1.546,2.038
2022-11-08,673203.0,1392183.8,1.01,4.9,0.84,1.42,0.0,1102184.03,276678.0,532971.0,572170.1,,,47128.0,0.0,,48000.0,,,3283.0,,,,0.0,47128.0,0.1,1462.0,,0.56,,,,100.0,68.45,0.0,0.0,,0.0,100.0,20.83,0.1455,22.93,1.6654,2.068
2022-11-09,686423.0,1389320.15,1.03,5.15,0.86,1.47,0.0,1115792.74,271588.0,551281.0,549694.11,,,,0.07,,,,0.01,33000.0,5090.0,,,0.07,,,,14690.0,0.56,0.03,,,100.0,68.04,0.0,0.0,,0.0,100.0,20.66,0.1438,21.87,1.7198,2.024
2022-11-10,686423.0,1414031.38,1.03,5.21,0.86,1.44,0.0,1161594.86,271588.0,563881.0,559471.28,,,10500.0,0.03,,,,0.03,12600.0,12600.0,,,0.03,10500.0,,2100.0,,0.55,,,,100.0,65.89,0.0,0.0,,0.0,100.0,20.26,0.1432,21.88,1.6654,2.06
2022-11-11,729587.0,1530673.53,1.1,5.52,0.92,1.55,0.0,1229522.41,293752.0,586045.0,616291.7,,,22164.0,0.05,,,,,22164.0,,,,0.05,22164.0,,,,0.6,,,,100.0,71.63,0.0,0.0,,0.0,100.0,19.1,0.1434,20.76,1.7792,2.098
2022-11-14,714961.0,1681588.27,1.07,5.25,0.9,1.56,0.0,1356473.66,288439.0,576732.0,678408.53,,,2687.0,0.01,,,,0.02,2687.0,8000.0,,,0.01,2687.0,,,12000.0,0.61,0.02,,,100.0,71.7,0.0,0.0,,0.0,100.0,19.35,0.1391,19.73,1.7772,2.352
2022-11-15,714268.0,1607103.0,1.07,4.28,0.9,1.71,0.0,1266837.75,289439.0,563039.0,651237.75,,,20000.0,0.08,,,,0.02,20000.0,19000.0,,,0.08,20000.0,,,33693.0,0.68,0.05,,,100.0,73.27,0.0,0.0,,0.0,100.0,20.35,0.1488,23.62,1.808,2.25
2022-11-16,639649.0,1386759.03,0.96,3.7,0.8,1.48,0.0,1041550.56,257820.0,480420.0,558953.76,,,8000.0,,,,,0.12,,46619.0,,,,8000.0,,7000.0,82619.0,0.59,0.21,,,100.0,63.97,0.0,0.0,,0.0,100.0,22.6,0.1698,26.13,1.587,2.168
2022-11-17,646649.0,1365722.69,0.97,3.67,0.81,1.45,0.0,1029431.04,257810.0,487420.0,544494.72,,,,0.01,,,,0.0,7000.0,10.0,,,0.01,,,,,0.56,,,,100.0,63.32,0.0,0.0,,0.0,100.0,22.19,0.1717,27.03,1.5883,2.112
2022-11-18,744004.0,1592168.56,1.12,4.26,0.93,1.63,0.0,1159494.8,326665.0,541820.0,699063.1,,,62288.0,0.11,,,,,54400.0,,,,0.11,62288.0,,6567.0,,0.7,,,,100.0,80.1,0.0,0.0,,0.0,100.0,21.72,0.1528,23.29,1.8242,2.14
2022-11-21,748004.0,1632144.73,1.12,4.32,0.94,1.65,0.0,1190979.24,326665.0,545820.0,712783.03,,,,0.01,,,,,4000.0,,,,0.01,,,,,0.7,,,,100.0,80.21,0.0,0.0,,0.0,100.0,21.75,0.1533,23.4,1.8366,2.182
2022-11-22,727568.0,1554085.25,1.09,4.17,0.91,1.62,0.0,1134089.98,311786.0,530941.0,665974.9,,,,,,,,0.03,,14879.0,,,,,,,14879.0,0.68,0.03,,,100.0,76.55,0.0,0.0,,0.0,100.0,21.17,0.1552,24.02,1.7864,2.136
2022-11-23,727568.0,1542444.16,1.09,4.22,0.91,1.6,0.0,1125594.92,311786.0,530941.0,660986.32,,,,,,,,,,,,,,,,,,0.66,,,,100.0,75.97,0.0,0.0,,0.0,100.0,21.01,0.1561,24.42,1.7729,2.12
2022-11-24,727568.0,1565726.34,1.09,4.33,0.91,1.6,0.0,1142585.03,311786.0,530941.0,670963.47,,,,,,,,,,,,,,,,,,0.66,,,,100.0,75.97,0.0,0.0,,0.0,100.0,20.9,0.1561,24.54,1.7729,2.152
2022-11-25,685568.0,1464373.25,1.03,4.13,0.86,1.52,0.0,1089233.98,290786.0,509941.0,621118.9,,,,,,,,0.04,,21000.0,,,,,,,21000.0,0.63,0.04,,,100.0,70.86,0.0,0.0,,0.0,100.0,22.42,0.1609,25.59,1.6705,2.136
2022-11-28,704558.0,1507754.12,1.06,4.3,0.88,1.55,0.0,1125492.34,293786.0,525931.0,628702.04,,,3000.0,0.02,,8000.0,,,8000.0,,,,0.02,3000.0,0.02,,10.0,0.63,0.0,,,100.0,75.45,0.0,0.0,,0.0,100.0,21.72,0.1563,24.87,1.8094,2.14
2022-11-29,704558.0,1520436.16,1.06,4.4,0.88,1.55,0.0,1134959.1,293786.0,525931.0,633990.19,,,,,,,,,,,,,,,,,,0.63,,,,100.0,75.45,0.0,0.0,,0.0,100.0,21.73,0.1563,24.86,1.8094,2.158
2022-11-30,704558.0,1499299.42,1.06,4.52,0.88,1.56,0.0,1119181.17,293786.0,525931.0,625176.61,,,,,,,,,,,,,,,,,,0.63,,,,100.0,75.47,0.0,0.0,,0.0,100.0,21.87,0.1565,24.77,1.8099,2.128
2022-12-01,688558.0,1521713.18,1.04,4.48,0.86,1.5,0.0,1144627.51,285786.0,517931.0,631587.06,,,,,,,,0.02,,8000.0,,,,,,,8000.0,0.6,0.02,,,100.0,75.55,0.0,0.0,,0.0,100.0,22.33,0.159,25.1,1.8202,2.21
2022-12-02,717580.0,1600203.4,1.08,4.64,0.9,1.62,0.0,1219705.19,294208.0,546953.0,656083.84,,,24100.0,0.08,,,,0.03,29022.0,15678.0,,,0.08,24100.0,,,,0.65,,,,100.0,73.03,0.0,0.0,,0.0,100.0,22.5,0.1598,24.45,1.7812,2.23
2022-12-05,716780.0,1555412.6,1.08,4.66,0.9,1.63,0.0,1190360.01,291808.0,548553.0,633223.36,,,,0.01,,,,0.01,4000.0,2400.0,,,0.01,,,,2400.0,0.65,0.0,,,100.0,72.43,0.0,0.0,,0.0,100.0,22.26,0.1593,24.56,1.7792,2.17
2022-12-06,697842.0,1489194.83,1.05,4.63,0.88,1.55,0.0,1130198.41,291808.0,529615.0,622718.27,,,4000.0,,,,,0.01,,4000.0,,,,4000.0,,,18938.0,0.64,0.05,,,100.0,72.49,0.0,0.0,,0.0,100.0,22.72,0.1627,25.12,1.7335,2.134
2022-12-07,625287.0,1313102.7,0.93,4.22,0.78,1.38,0.0,1036591.5,255253.0,493615.0,536031.3,,,,,,,,0.08,,36555.0,,,,,,,36000.0,0.55,0.08,,,100.0,63.29,0.0,0.0,,0.0,100.0,25.32,0.1921,27.93,1.5504,2.1
2022-12-08,600287.0,1248596.96,0.89,4.08,0.75,1.31,0.0,974719.2,255253.0,468615.0,530926.24,,,,,,,,,,,,,,,,,25000.0,0.54,0.06,,,100.0,63.2,0.0,0.0,,0.0,100.0,24.51,0.185,26.34,1.4862,2.08
2022-12-09,600287.0,1260602.7,0.89,4.11,0.75,1.3,0.0,984091.5,255253.0,468615.0,536031.3,,,,,,,,,,,,,,,,,,0.54,,,,100.0,63.2,0.0,0.0,,0.0,100.0,24.54,0.1847,26.19,1.4862,2.1
2022-12-12,606287.0,1314430.22,0.89,4.15,0.76,1.32,0.0,1028965.32,255253.0,474615.0,553388.5,,,,0.01,,,,,6000.0,,,,0.01,,,,,0.54,,,,100.0,63.05,0.0,0.0,,0.0,100.0,24.27,0.1812,25.97,1.4976,2.168
2022-12-13,585687.0,1242827.81,0.86,3.93,0.73,1.3,0.0,963419.83,255253.0,454015.0,541646.87,,,,,,,,,,,,,,,,,20600.0,0.55,0.04,,,100.0,63.05,0.0,0.0,,0.0,100.0,25.29,0.1949,27.35,1.4467,2.122
2022-12-14,575445.0,1215339.84,0.85,3.77,0.72,1.26,0.0,947430.53,250432.0,448594.0,528912.38,,,,,,,,0.01,,4821.0,,,,,,,5421.0,0.54,0.01,,,100.0,61.75,0.0,0.0,,0.0,100.0,25.71,0.1975,27.56,1.419,2.112
2022-12-15,577573.0,1208282.72,0.85,3.81,0.72,1.27,0.0,942910.42,277560.0,450722.0,580655.52,,,34728.0,0.01,,,,0.02,2128.0,7600.0,,,0.01,34728.0,,,,0.59,,,,100.0,69.75,0.0,0.0,,0.0,100.0,25.58,0.1989,28.11,1.4514,2.092
2022-12-16,521515.0,1070148.78,0.77,3.51,0.65,1.14,0.0,833653.73,246502.0,406264.0,505822.1,,,,,,,,0.07,,31058.0,,,,,,,44458.0,0.52,0.1,,,100.0,61.95,0.0,0.0,,0.0,100.0,25.3,0.204,28.44,1.3106,2.052
2022-12-19,526710.0,1342057.08,0.78,3.61,0.66,1.15,0.0,1042516.75,258389.0,409151.0,658375.17,,,8189.0,0.0,,,,0.0,2887.0,421.0,,,0.0,8189.0,,4119.0,,0.53,,,,100.0,64.93,0.0,0.0,,0.0,100.0,25.33,0.1994,27.49,1.3236,2.548
2022-12-20,555710.0,1395943.52,0.82,2.48,0.69,1.4,0.0,1037835.31,283389.0,413151.0,711873.17,,,25000.0,0.09,,,,,10000.0,,,,0.09,25000.0,,,6000.0,0.7,0.01,,,100.0,71.23,0.0,0.0,,0.0,100.0,27.78,0.2034,27.99,1.3967,2.512
2022-12-21,597609.0,1496412.94,0.88,2.41,0.75,1.5,0.0,1202283.08,327383.0,480145.0,819767.03,,,46391.0,0.17,,1200.0,,0.01,66096.0,2397.0,,,0.17,46391.0,0.0,,302.0,0.8,0.0,,,100.0,81.9,0.0,0.0,,0.0,100.0,25.8,0.1952,27.33,1.4951,2.504
2022-12-22,669783.0,1726700.57,0.99,2.63,0.84,1.68,0.0,1418498.1,329470.0,550232.0,849373.66,,,,0.17,,,,0.0,70087.0,213.0,,,0.17,,,2300.0,,0.8,,,,100.0,80.83,0.0,0.0,,0.0,100.0,22.86,0.1671,24.53,1.6432,2.578
2022-12-23,675087.0,1740374.29,1.0,2.65,0.84,1.72,0.0,1427912.95,331122.0,553884.0,853632.52,,,3652.0,0.02,,,,0.0,3652.0,2000.0,,,0.02,3652.0,,,,0.82,,,,100.0,82.64,0.0,0.0,,0.0,100.0,22.27,0.1694,25.77,1.6848,2.578
2022-12-26,675087.0,1740374.29,1.0,2.59,0.84,1.72,0.0,1427912.95,331122.0,553884.0,853632.52,,,,,,,,,,,,,,,,,,0.82,,,,100.0,82.92,0.0,0.0,,0.0,100.0,22.27,0.1694,25.77,1.6906,
2022-12-27,668296.0,2040975.98,0.99,2.57,0.83,1.73,0.0,1671127.42,324431.0,547193.0,990812.27,,,,,,,,0.02,,6691.0,,,,,,,6691.0,0.81,0.02,,,100.0,82.61,0.0,0.0,,0.0,100.0,22.8,0.1663,24.59,1.7017,3.054
2022-12-28,656851.0,1986317.42,0.97,2.46,0.82,1.94,0.0,1620101.95,333331.0,535748.0,1007992.94,,,8900.0,,,,,,,,,,,8900.0,,,11445.0,0.96,0.0,,,100.0,82.83,0.0,0.0,,0.0,100.0,24.24,0.1714,24.66,1.6323,3.024
2022-12-29,592306.0,2024501.91,0.87,2.15,0.74,1.78,0.0,1619458.65,328041.0,473803.0,1121244.14,,,,,,,,0.0,,5290.0,,,,,,,61945.0,0.99,0.2,,,100.0,87.13,0.0,0.0,,0.0,100.0,26.0,0.1866,26.02,1.5732,3.418
2022-12-30,582882.0,1917681.78,0.86,1.91,0.73,1.87,0.0,1527806.91,277448.0,464379.0,912803.92,,,,0.2,,,,0.13,41169.0,50593.0,,,0.2,,,,50593.0,0.94,0.15,,,100.0,74.92,0.0,0.0,,0.0,100.0,24.97,0.2023,29.8,1.5739,3.29
2023-01-02,574774.0,1881810.08,0.85,1.78,0.72,1.82,0.0,1493831.25,277448.0,456271.0,908364.75,,,,,,,,,,,,,,,,,8108.0,0.91,0.04,,,100.0,75.11,0.0,0.0,,0.0,100.0,25.64,0.1993,28.45,1.556,3.274
2023-01-03,651510.0,2149983.0,0.96,1.89,0.81,2.1,0.0,1757708.7,277816.0,532639.0,916792.8,,,368.0,0.25,,,,,79368.0,,,,0.25,368.0,,,3000.0,0.91,0.0,,,100.0,74.41,0.0,0.0,,0.0,100.0,23.6,0.1729,24.27,1.745,3.3
2023-01-04,727678.0,2251435.73,1.07,2.06,0.91,2.35,0.0,1891123.96,275400.0,611223.0,852087.6,,,2584.0,0.26,,,,0.02,78584.0,5000.0,,,0.26,2584.0,,,,0.91,,,,100.0,73.83,0.0,0.0,,0.0,100.0,22.23,0.1787,23.82,1.9507,3.094
2023-01-05,726878.0,2343454.67,1.07,1.99,0.91,2.24,0.0,1969293.35,275000.0,610823.0,886600.0,,,,,,,,0.01,,400.0,,,,,,,400.0,0.86,0.03,,,100.0,73.94,0.0,0.0,,0.0,100.0,21.91,0.1761,23.4,1.9544,3.224
2023-01-06,718878.0,2290345.31,1.06,1.91,0.9,2.27,0.0,1920594.08,275000.0,602823.0,876150.0,,,,,,,,,,,,,,,,,8000.0,0.88,0.0,,,100.0,73.94,0.0,0.0,,0.0,100.0,22.34,0.1765,22.88,1.9329,3.186
2023-01-09,718878.0,2283156.53,1.06,1.9,0.9,2.25,0.0,1912517.33,275000.0,602178.0,873400.0,,,,,,,,,,,,,,,,,645.0,0.87,0.0,,,100.0,73.94,0.0,0.0,,0.0,100.0,22.33,0.1762,22.84,1.9329,3.176
2023-01-10,658971.0,2123204.56,0.97,1.72,0.82,2.06,0.0,1744120.15,292493.0,541316.0,942412.45,,,22651.0,0.06,,,,0.02,18138.0,5158.0,,,0.06,22651.0,,,79000.0,0.93,0.25,,,100.0,79.02,0.0,0.0,,0.0,100.0,22.9,0.1681,24.44,1.7802,3.222
2023-01-11,603271.0,2045088.69,0.89,1.55,0.75,1.92,0.0,1645221.24,292793.0,485316.0,992568.27,,,300.0,,,,,,,,,,,300.0,,,56000.0,0.95,0.18,,,100.0,79.03,0.0,0.0,,0.0,100.0,25.07,0.1786,26.79,1.6284,3.39
2023-01-12,562426.0,1824509.94,0.83,1.39,0.7,1.84,0.0,1441215.12,292993.0,444271.0,950469.29,,,745.0,,,,,0.0,,545.0,,,,745.0,,,41045.0,0.99,0.11,,,100.0,78.93,0.0,0.0,,0.0,100.0,27.39,0.1999,29.06,1.5151,3.244
2023-01-13,542651.0,1814624.94,0.8,1.32,0.68,1.74,0.0,1424811.52,285802.0,426080.0,955721.89,,,1000.0,,,,,0.03,,8191.0,,,,1000.0,,,18191.0,0.93,0.08,,,100.0,77.41,0.0,0.0,,0.0,100.0,28.54,0.2084,28.99,1.4698,3.344
2023-01-16,542258.0,1984664.28,0.8,1.3,0.68,1.77,0.0,1539714.42,290802.0,420687.0,1064335.32,,,5000.0,,,,,,,,,,,5000.0,,,5393.0,0.97,0.02,,,100.0,79.04,0.0,0.0,,0.0,100.0,28.53,0.2065,28.64,1.4738,3.66
2023-01-17,542258.0,1952128.8,0.8,1.2,0.68,1.91,0.0,1514473.2,285409.0,420687.0,1027472.4,,,,,,,,0.0,,5393.0,,,,,,,,1.04,,,,100.0,77.57,0.0,0.0,,0.0,100.0,28.83,0.2098,29.41,1.4738,3.6
2023-01-18,542258.0,1901156.55,0.8,1.17,0.68,1.88,0.0,1474928.62,285409.0,420687.0,1000643.95,,,,,,,,,,,,,,,,,,1.03,,,,100.0,77.57,0.0,0.0,,0.0,100.0,28.74,0.2095,29.37,1.4738,3.506
2023-01-19,540469.0,1819218.65,0.8,1.15,0.67,1.83,0.0,1410010.67,298620.0,418898.0,1005154.92,,,13211.0,,,,,,,,,,,13211.0,,,1789.0,1.04,0.02,,,100.0,80.99,0.0,0.0,,0.0,100.0,28.73,0.2089,29.18,1.4658,3.366
2023-01-20,540469.0,1782466.76,0.8,1.13,0.67,1.76,0.0,1381525.6,298620.0,418898.0,984848.76,,,,,,,,,,,,,,,,,,1.0,,,,100.0,80.79,0.0,0.0,,0.0,100.0,28.52,0.2078,29.01,1.4622,3.298
2023-01-23,533469.0,1863940.69,0.79,1.11,0.67,1.73,0.0,1439171.61,305920.0,411898.0,1068884.48,,,7266.0,,,,,,,,,,,7266.0,,34.0,7000.0,1.01,0.03,,,100.0,82.71,0.0,0.0,,0.0,100.0,27.15,0.2036,29.12,1.4423,3.494
2023-01-24,538724.0,1810112.64,0.79,1.1,0.67,1.82,0.0,1408505.28,303875.0,419198.0,1021020.0,,,,0.05,,,,0.0,7300.0,2045.0,,,0.05,,,,,1.06,,,,100.0,82.47,0.0,0.0,,0.0,100.0,27.33,0.2112,30.82,1.462,3.36
2023-01-25,535379.0,1793519.65,0.79,1.1,0.67,1.75,0.0,1393107.55,296530.0,415853.0,993375.5,,,,0.0,,,,0.03,4000.0,7345.0,,,0.0,,,,7345.0,0.99,0.05,,,100.0,80.54,0.0,0.0,,0.0,100.0,28.13,0.2079,29.23,1.4541,3.35
2023-01-26,537584.0,1746072.83,0.79,1.11,0.67,1.75,0.0,1355666.48,297948.0,417385.0,967735.1,,,1418.0,0.01,,,,,1532.0,,,,0.01,1418.0,,,,1.0,,,,100.0,80.76,0.0,0.0,,0.0,100.0,28.29,0.2094,29.46,1.4571,3.248
2023-01-27,535464.0,1734903.36,0.79,1.09,0.67,1.7,0.0,1343602.08,295255.0,414692.0,956626.2,,,7216.0,,,,,0.06,,14733.0,,,,7216.0,,4824.0,2693.0,0.96,0.02,,,100.0,80.92,0.0,0.0,,0.0,100.0,28.22,0.2079,29.07,1.4675,3.24
2023-01-30,542201.0,1743718.42,0.8,1.09,0.68,1.72,0.0,1345024.46,298792.0,418229.0,960915.07,,,7997.0,0.01,,,,0.02,4137.0,4460.0,,,0.01,7997.0,,,600.0,0.97,0.0,,,100.0,83.55,0.0,0.0,,0.0,100.0,27.83,0.204,28.37,1.5161,3.216
2023-01-31,541441.0,1732611.2,0.8,1.09,0.68,1.7,0.0,1338332.8,298032.0,418229.0,953702.4,,,,,,,,0.0,,760.0,,,,,,,,0.96,,,,100.0,85.11,0.0,0.0,,0.0,100.0,27.87,0.2039,28.3,1.5463,3.2
2023-02-01,492330.0,1570532.7,0.73,1.17,0.61,1.53,0.0,1350866.11,249681.0,423469.0,796482.39,,,6000.0,0.02,,,,,6000.0,,,,0.02,6000.0,,,760.0,0.79,0.01,0.17,,100.0,85.61,0.0,0.0,54351.0,0.0,100.0,30.68,0.2338,31.12,1.688,3.19
2023-02-02,589555.0,1899546.21,0.87,1.48,0.73,1.86,0.0,1490313.55,324106.0,462543.0,1044269.53,,48151.0,22274.0,0.14,0.15,4000.0,,,41274.0,,,48151.0,0.14,22274.0,0.01,4000.0,6200.0,1.04,0.02,,,100.0,88.44,0.0,0.0,,0.0,100.0,28.08,0.219,32.19,1.6088,3.222
2023-02-03,589555.0,1914874.64,0.87,1.5,0.73,1.88,0.0,1502339.66,324106.0,462543.0,1052696.29,,,,,,,,,,,,,,,,,,1.05,,,,100.0,91.0,0.0,0.0,,0.0,100.0,28.28,0.2199,32.23,1.6554,3.248
2023-02-06,587673.0,1871150.83,0.87,1.5,0.73,1.88,0.0,1484068.77,318665.0,466102.0,1014629.36,,,4559.0,0.02,,,,0.03,3559.0,10000.0,,,0.02,4559.0,,,,1.04,,,,100.0,89.56,0.0,0.0,,0.0,100.0,29.0,0.2261,33.2,1.6517,3.184
2023-02-07,539660.0,1732308.6,0.8,1.41,0.67,1.72,0.0,1333719.69,317601.0,415489.0,1019499.21,,,2600.0,,,,,0.01,,3664.0,,,,2600.0,,,50613.0,1.01,0.16,,,100.0,89.0,0.0,0.0,,0.0,100.0,30.56,0.2453,35.52,1.5123,3.21
2023-02-08,600909.0,1961366.98,0.89,1.75,0.75,1.93,0.0,1695612.1,274850.0,519489.0,897110.4,,,1400.0,0.34,,,,0.14,104000.0,44151.0,,,0.34,1400.0,,,,0.88,,,,100.0,76.42,0.0,0.0,,0.0,100.0,28.09,0.3351,49.29,1.6709,3.264
2023-02-09,601109.0,1906717.75,0.89,1.85,0.75,1.96,0.0,1648136.31,274950.0,519589.0,872141.4,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.9,,,,100.0,76.65,0.0,0.0,,0.0,100.0,28.2,0.3373,49.52,1.6758,3.172
2023-02-10,583874.0,1856719.32,0.86,2.0,0.73,1.86,0.0,1556145.72,283468.0,489354.0,901428.24,,,13000.0,0.0,,,,0.02,1765.0,4482.0,,,0.0,13000.0,,,32000.0,0.9,0.12,,,100.0,79.79,0.0,0.0,,0.0,100.0,29.24,0.3042,45.15,1.6435,3.18
2023-02-13,582003.0,1844949.51,0.86,2.14,0.73,1.85,0.0,1548491.11,273103.0,488483.0,865736.51,,,,0.04,,,,0.03,11541.0,10365.0,,,0.04,,,,12412.0,0.87,0.04,,,100.0,78.56,0.0,0.0,,0.0,100.0,28.6,0.3052,45.96,1.6741,3.17
2023-02-14,592698.0,1871740.28,0.87,2.38,0.74,1.88,0.0,1552403.32,269398.0,491578.0,850758.88,,,10694.0,0.01,,,,0.05,3095.0,14399.0,,,0.01,10694.0,,,,0.85,,,,100.0,78.73,0.0,0.0,,0.0,100.0,28.07,0.2972,45.08,1.7321,3.158
2023-02-15,561522.0,1718257.32,0.83,2.36,0.7,1.77,0.0,1387410.12,255224.0,453402.0,780985.44,,,7000.0,,,,,0.07,,21174.0,,,,7000.0,,,38176.0,0.81,0.12,,,100.0,79.69,0.0,0.0,,0.0,100.0,29.87,0.2747,41.07,1.7533,3.06
2023-02-16,554542.0,1702443.94,0.82,2.4,0.69,1.7,0.0,1370515.54,255224.0,446422.0,783537.68,,,,,,,,,,,,,,,,,6980.0,0.78,0.02,,,100.0,79.68,0.0,0.0,,0.0,100.0,30.11,0.2773,41.41,1.7312,3.07
2023-02-17,549482.0,1661633.57,0.81,2.49,0.69,1.68,0.0,1334678.69,243184.0,441362.0,735388.42,,,,,,,,0.04,,12040.0,,,,,,,5060.0,0.74,0.02,,,100.0,77.52,0.0,0.0,,0.0,100.0,30.44,0.2815,41.87,1.7515,3.024
2023-02-20,512455.0,1479970.04,0.76,2.32,0.64,1.56,0.0,1203241.88,229534.0,416635.0,662894.19,,,,,,,,0.04,,13650.0,,,,,,,24727.0,0.69,0.08,,,100.0,73.48,0.0,0.0,,0.0,100.0,32.94,0.2701,38.31,1.6406,2.888
2023-02-21,501274.0,1454697.15,0.74,2.29,0.62,1.46,0.0,1187422.95,222612.0,409174.0,646020.02,,,,,,,,0.02,,6922.0,,,,,,,7461.0,0.64,0.05,,,100.0,71.41,0.0,0.0,,0.0,100.0,33.24,0.2611,36.62,1.6081,2.902
2023-02-22,504774.0,1423462.68,0.74,2.34,0.63,1.47,0.0,1151769.78,226112.0,408429.0,637635.84,,,3500.0,,,,,,,,,,,3500.0,,,745.0,0.66,0.0,,,100.0,72.62,0.0,0.0,,0.0,100.0,33.16,0.2594,36.5,1.6212,2.82
2023-02-23,503829.0,1425836.07,0.74,2.48,0.63,1.43,0.0,1155288.07,225367.0,408229.0,637788.61,,,,,,,,0.0,,745.0,,,,,,,200.0,0.64,0.01,,,100.0,72.47,0.0,0.0,,0.0,100.0,32.87,0.2578,36.45,1.6202,2.83
2023-02-24,503829.0,1403667.59,0.74,2.53,0.63,1.43,0.0,1137325.99,225367.0,408229.0,627872.46,,,,,,,,,,,,,,,,,,0.64,,,,100.0,72.55,0.0,0.0,,0.0,100.0,32.95,0.2583,36.49,1.622,2.786
2023-02-27,503829.0,1413744.17,0.74,2.65,0.63,1.41,0.0,1145490.57,225367.0,408229.0,632379.8,,,,,,,,,,,,,,,,,,0.63,,,,100.0,72.75,0.0,0.0,,0.0,100.0,32.75,0.2571,36.45,1.6265,2.806
