,PAR FP Equity_DX_SI_QTY,PAR FP Equity_DX_SHORT_INTEREST_VALUE,PAR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PAR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PAR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PAR FP Equity_DX_SI_MV,PAR FP Equity_DX_DSS,PAR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PAR FP Equity_DX_SUPPLY_SI_QTY,PAR FP Equity_DX_BROKER_SI_QTY,PAR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PAR FP Equity_DX_SUPPLY_SI_QTY_INC_x,PAR FP Equity_DX_BROKER_SI_MV_INC_x,PAR FP Equity_DX_BROKER_SI_QTY_ADD,PAR FP Equity_DX_SUPPLY_SI_MV_DEC,PAR FP Equity_DX_BROKER_SI_QTY_INC,PAR FP Equity_DX_SUPPLY_SI_QTY_DEC,PAR FP Equity_DX_BROKER_SI_MV_INC_y,PAR FP Equity_DX_SUPPLY_SI_QTY_INC_y,PAR FP Equity_DX_BROKER_SI_MV_ADD,PAR FP Equity_DX_SUPPLY_SI_QTY_ADD,PAR FP Equity_DX_BROKER_SI_QTY_DEC,PAR FP Equity_DX_SUPPLY_SI_MV,PAR FP Equity_DX_BROKER_SI_MV_DEC,PAR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PAR FP Equity_DX_UTILIZATION_QUANTITY,PAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PAR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PAR FP Equity_DX_ACTIVE_UTILIZATION_MV,PAR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PAR FP Equity_DX_BROKER_SI_CON_RATIO,PAR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PAR FP Equity_DX_DEMAND_SUPPLY_RATIO,PAR FP Equity_PX_LAST
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,332.0,23904.0,0.02,0.0,,0.0,,0.0,72.0
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,332.0,23406.0,0.02,0.0,,0.0,,0.0,70.5
2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,332.0,23738.0,0.02,0.0,,0.0,,0.0,71.5
2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,332.0,23572.0,0.02,0.0,,0.0,,0.0,71.0
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,332.0,23904.0,0.02,0.0,,0.0,,0.0,72.0
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,332.0,24070.0,0.02,0.0,,0.0,,0.0,72.5
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,332.0,23904.0,0.02,0.0,,0.0,,0.0,72.0
2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,332.0,23572.0,0.02,0.0,,0.0,,0.0,71.0
2023-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,332.0,23572.0,0.02,0.0,,0.0,,0.0,71.0
2023-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,332.0,22908.0,0.02,0.0,,0.0,,0.0,69.0
2023-02-17,11.0,704.0,0.01,0.03,0.0,0.0,0.0,0.0,11.0,0.0,704.0,,,,,,,,,,11.0,,0.0,,100.0,3.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0331,64.0
2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,11.0,,,,,,0.0,,0.0,0.0,332.0,21746.0,0.02,0.0,,0.0,,0.0,65.5
2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,452.0,30284.0,0.03,0.0,,0.0,,0.0,67.0
2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,392.0,24892.0,0.03,0.0,,0.0,,0.0,63.5
2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,392.0,25480.0,0.03,0.0,,0.0,,0.0,65.0
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,392.0,25480.0,0.03,0.0,,0.0,,0.0,65.0
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,392.0,25872.0,0.03,0.0,,0.0,,0.0,66.0
2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,392.0,25872.0,0.03,0.0,,0.0,,0.0,66.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,392.0,25284.0,0.03,0.0,,0.0,,0.0,64.5
2023-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,392.0,25284.0,0.03,0.0,,0.0,,0.0,64.5
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,392.0,24892.0,0.03,0.0,,0.0,,0.0,63.5
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,30615.0,0.03,0.0,,0.0,,0.0,65.0
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,30615.0,0.03,0.0,,0.0,,0.0,65.0
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,29908.5,0.03,0.0,,0.0,,0.0,63.5
2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,29437.5,0.03,0.0,,0.0,,0.0,62.5
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,29202.0,0.03,0.0,,0.0,,0.0,62.0
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,28966.5,0.03,0.0,,0.0,,0.0,61.5
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,29202.0,0.03,0.0,,0.0,,0.0,62.0
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,28731.0,0.03,0.0,,0.0,,0.0,61.0
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,28260.0,0.03,0.0,,0.0,,0.0,60.0
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,28260.0,0.03,0.0,,0.0,,0.0,60.0
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,28966.5,0.03,0.0,,0.0,,0.0,61.5
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,28260.0,0.03,0.0,,0.0,,0.0,60.0
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,292.0,17666.0,0.02,0.0,,0.0,,0.0,60.5
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,28495.5,0.03,0.0,,0.0,,0.0,60.5
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,28495.5,0.03,0.0,,0.0,,0.0,60.5
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,471.0,28731.0,0.03,0.0,,0.0,,0.0,61.0
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24454.5,0.02,0.0,,0.0,,0.0,59.5
2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.02,0.0,,0.0,,0.0,60.0
2023-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.02,0.0,,0.0,,0.0,60.0
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.02,0.0,,0.0,,0.0,60.0
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.02,0.0,,0.0,,0.0,60.0
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24865.5,0.02,0.0,,0.0,,0.0,60.5
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24865.5,0.03,0.0,,0.0,,0.0,60.5
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24865.5,0.02,0.0,,0.0,,0.0,60.5
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24865.5,0.02,0.0,,0.0,,0.0,
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24865.5,0.03,0.0,,0.0,,0.0,
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.02,0.0,,0.0,,0.0,60.0
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,25071.0,0.02,0.0,,0.0,,0.0,61.0
2023-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24865.5,0.02,0.0,,0.0,,0.0,60.5
2023-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24249.0,0.03,0.0,,0.0,,0.0,59.0
2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.02,0.0,,0.0,,0.0,60.0
2023-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,25482.0,0.02,0.0,,0.0,,0.0,62.0
2023-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,25071.0,0.03,0.0,,0.0,,0.0,61.0
2023-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,25071.0,0.03,0.0,,0.0,,0.0,61.0
2023-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,25071.0,0.03,0.0,,0.0,,0.0,61.0
2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,25071.0,0.02,0.0,,0.0,,0.0,61.0
2023-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24865.5,0.03,0.0,,0.0,,0.0,60.5
2023-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24865.5,0.02,0.0,,0.0,,0.0,60.5
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.02,0.0,,0.0,,0.0,60.0
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.02,0.0,,0.0,,0.0,60.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.02,0.0,,0.0,,0.0,
2023-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24454.5,0.02,0.0,,0.0,,0.0,59.5
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.02,0.0,,0.0,,0.0,60.0
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.02,0.0,,0.0,,0.0,60.0
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.02,0.0,,0.0,,0.0,60.0
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.02,0.0,,0.0,,0.0,60.0
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.02,0.0,,0.0,,0.0,60.0
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24865.5,0.02,0.0,,0.0,,0.0,60.5
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24660.0,0.03,0.0,,0.0,,0.0,60.0
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24865.5,0.02,0.0,,0.0,,0.0,60.5
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24865.5,0.02,0.0,,0.0,,0.0,60.5
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,24865.5,0.02,0.0,,0.0,,0.0,60.5
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2023-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5
2023-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2023-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,23632.5,0.02,0.0,,0.0,,0.0,57.5
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,23632.5,0.02,0.0,,0.0,,0.0,57.5
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,23838.0,0.02,0.0,,0.0,,0.0,58.0
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,23221.5,0.02,0.0,,0.0,,0.0,56.5
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,23427.0,0.02,0.0,,0.0,,0.0,57.0
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,23016.0,0.02,0.0,,0.0,,0.0,56.0
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,23427.0,0.02,0.0,,0.0,,0.0,57.0
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,23016.0,0.02,0.0,,0.0,,0.0,56.0
2023-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,22810.5,0.02,0.0,,0.0,,0.0,55.5
2023-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,411.0,23221.5,0.02,0.0,,0.0,,0.0,56.5
2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,465.0,26737.5,0.03,0.0,,0.0,,0.0,57.5
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,465.0,26272.5,0.03,0.0,,0.0,,0.0,56.5
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,465.0,26737.5,0.03,0.0,,0.0,,0.0,57.5
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,465.0,26970.0,0.03,0.0,,0.0,,0.0,58.0
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,465.0,26272.5,0.03,0.0,,0.0,,0.0,56.5
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,465.0,26040.0,0.03,0.0,,0.0,,0.0,56.0
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,465.0,26272.5,0.03,0.0,,0.0,,0.0,56.5
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,465.0,26505.0,0.03,0.0,,0.0,,0.0,57.0
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,465.0,26272.5,0.03,0.0,,0.0,,0.0,56.5
2023-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,465.0,26040.0,0.03,0.0,,0.0,,0.0,56.0
2023-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,552.0,31188.0,0.03,0.0,,0.0,,0.0,56.5
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,553.0,30968.0,0.03,0.0,,0.0,,0.0,56.0
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,553.0,30691.5,0.03,0.0,,0.0,,0.0,55.5
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,553.0,30691.5,0.03,0.0,,0.0,,0.0,55.5
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,553.0,31244.5,0.03,0.0,,0.0,,0.0,56.5
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,553.0,30691.5,0.03,0.0,,0.0,,0.0,55.5
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,553.0,32350.5,0.03,0.0,,0.0,,0.0,58.5
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,553.0,31797.5,0.03,0.0,,0.0,,0.0,57.5
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,587.0,33165.5,0.03,0.0,,0.0,,0.0,56.5
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,587.0,33459.0,0.03,0.0,,0.0,,0.0,57.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,587.0,32872.0,0.03,0.0,,0.0,,0.0,56.0
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,587.0,33165.5,0.03,0.0,,0.0,,0.0,56.5
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,587.0,31111.0,0.03,0.0,,0.0,,0.0,53.0
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,587.0,31111.0,0.03,0.0,,0.0,,0.0,53.0
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,587.0,31991.5,0.03,0.0,,0.0,,0.0,54.5
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,681.0,36433.5,0.04,0.0,,0.0,,0.0,53.5
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,681.0,36433.5,0.04,0.0,,0.0,,0.0,53.5
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,681.0,36433.5,0.04,0.0,,0.0,,0.0,53.5
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,695.0,38225.0,0.04,0.0,,0.0,,0.0,55.0
2023-07-20,500.0,27500.0,0.1,2.23,0.03,0.03,0.0,27500.0,500.0,500.0,27500.0,,,500.0,,,,,,0.03,500.0,,0.03,,100.0,71.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.7194,55.0
2023-07-21,500.0,27750.0,0.1,2.69,0.03,0.03,0.0,27750.0,500.0,500.0,27750.0,,,,,,,,,,,,0.03,,100.0,71.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.7133,55.5
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.03,,500.0,,,,,500.0,0.0,0.03,0.0,0.0,701.0,38204.5,0.04,0.0,,0.0,,0.0,54.5
2023-07-25,663.0,36133.5,0.13,3.74,0.04,0.04,0.0,36133.5,663.0,663.0,36133.5,,,663.0,,,,,,0.04,663.0,,0.04,,100.0,94.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.9458,54.5
2023-07-26,663.0,35470.5,0.13,3.77,0.04,0.04,0.0,35470.5,663.0,663.0,35470.5,,,,,,,,,,,,0.04,,100.0,94.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.9458,53.5
2023-07-27,663.0,34807.5,0.13,3.95,0.04,0.03,0.0,34807.5,663.0,663.0,34807.5,,,,,,,,,,,,0.04,,100.0,94.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.9458,52.5
2023-07-28,663.0,36465.0,0.13,3.96,0.04,0.04,0.0,36465.0,663.0,663.0,36465.0,,,,,,,,,,,,0.03,,100.0,94.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.9458,55.0
2023-07-31,663.0,35802.0,0.13,3.97,0.04,0.04,0.0,35802.0,663.0,663.0,35802.0,,,,,,,,,,,,0.04,,100.0,83.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.8361,54.0
2023-08-01,663.0,35802.0,0.13,3.98,0.04,0.04,0.0,35802.0,663.0,663.0,35802.0,,,,,,,,,,,,0.04,,100.0,83.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.8361,54.0
