,RIO FP Equity_DX_SI_QTY,RIO FP Equity_DX_SHORT_INTEREST_VALUE,RIO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RIO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RIO FP Equity_DX_SI_MV,RIO FP Equity_DX_DSS,RIO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RIO FP Equity_DX_SUPPLY_SI_QTY,RIO FP Equity_DX_BROKER_SI_QTY,RIO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RIO FP Equity_DX_BROKER_SI_MV_NEW_x,RIO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RIO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RIO FP Equity_DX_BROKER_SI_MV_INC_x,RIO FP Equity_DX_SUPPLY_SI_MV_NEW,RIO FP Equity_DX_BROKER_SI_QTY_ADD,RIO FP Equity_DX_BROKER_SI_QTY_NEW,RIO FP Equity_DX_SUPPLY_SI_MV_DEC,RIO FP Equity_DX_BROKER_SI_QTY_INC,RIO FP Equity_DX_SUPPLY_SI_QTY_DEC,RIO FP Equity_DX_BROKER_SI_MV_NEW_y,RIO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RIO FP Equity_DX_BROKER_SI_MV_INC_y,RIO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RIO FP Equity_DX_BROKER_SI_MV_ADD,RIO FP Equity_DX_SUPPLY_SI_QTY_ADD,RIO FP Equity_DX_BROKER_SI_QTY_DEC,RIO FP Equity_DX_SUPPLY_SI_MV,RIO FP Equity_DX_BROKER_SI_MV_DEC,RIO FP Equity_DX_SUPPLY_SI_MV_RMV,RIO FP Equity_DX_BROKER_SI_MV_RMV,RIO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RIO FP Equity_DX_UTILIZATION_QUANTITY,RIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RIO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RIO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RIO FP Equity_DX_ACTIVE_UTILIZATION_MV,RIO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RIO FP Equity_DX_BROKER_SI_CON_RATIO,RIO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RIO FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-04-01,25050.0,272894.7,1.37,0.25,0.29,,55014.7,25050.0,5050.0,272894.7,,,,,,,,,,,,,,,,,,0.29,,,,11.65,6.6,190000.0,2069860.0,,2.22,11.65,20.16,0.6781,79.84,0.066
2020-04-02,25050.0,280484.85,1.39,0.25,0.27,,56544.85,25050.0,5050.0,280484.85,,,,,,,,,,,,,,,,,,0.27,,,,11.65,6.6,190000.0,2127430.0,,2.07,11.65,20.16,0.6781,79.84,0.066
2020-04-03,25050.0,274573.05,1.4,0.25,0.28,,55353.05,25050.0,5050.0,274573.05,,,,,,,,,,,,,,,,,,0.28,,,,11.65,7.47,190000.0,2082590.0,,2.13,11.65,20.16,0.6781,79.84,0.0747
2020-04-06,15050.0,176656.9,0.83,0.15,0.16,,59276.9,15050.0,5050.0,176656.9,,,,,,,,0.11,,10000.0,,,,,,,,0.16,,,,100.0,4.49,0.0,0.0,,0.0,100.0,33.55,0.5541,66.45,0.0449
2020-04-07,25050.0,306211.2,1.41,0.25,0.29,,61731.2,25050.0,5050.0,306211.2,,,,,,,,,,,,,,,,10000.0,,0.29,,,,11.65,7.47,190000.0,2322560.0,,2.23,11.65,20.16,0.6781,79.84,0.0747
2020-04-08,15050.0,183850.8,0.82,0.15,0.18,,61690.8,15050.0,5050.0,183850.8,,,,,,,,0.12,,10000.0,,,,,,,,0.18,,,,100.0,4.49,0.0,0.0,,0.0,100.0,33.55,0.5541,66.45,0.0449
2020-04-09,15050.0,190834.0,0.82,0.15,0.18,,64034.0,15050.0,5050.0,190834.0,,,,,,,,,,,,,,,,,,0.18,,,,100.0,4.49,0.0,0.0,,0.0,100.0,33.55,0.5541,66.45,0.0449
2020-04-10,15050.0,190834.0,0.87,0.15,0.19,,64034.0,15050.0,5050.0,190834.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,4.49,0.0,0.0,,0.0,100.0,33.55,0.5541,66.45,0.0449
2020-04-13,15050.0,190834.0,0.87,0.15,0.19,,64034.0,15050.0,5050.0,190834.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,4.49,0.0,0.0,,0.0,100.0,33.55,0.5541,66.45,0.0449
2020-04-14,15050.0,189810.6,0.87,0.15,0.19,,63690.6,15050.0,5050.0,189810.6,,,,,,,,,,,,,,,,,,0.19,,,,100.0,4.49,0.0,0.0,,0.0,100.0,33.55,0.5541,66.45,0.0449
2020-04-15,15050.0,181322.4,0.91,0.16,0.19,,60842.4,15050.0,5050.0,181322.4,,,,,,,,,,,,,,,,,,0.19,,,,100.0,4.49,0.0,0.0,,0.0,100.0,33.55,0.5541,66.45,0.0449
2020-04-16,15050.0,182195.3,0.92,0.16,0.18,,61135.3,15050.0,5050.0,182195.3,,,,,,,,,,,,,,,,,,0.18,,,,100.0,4.49,0.0,0.0,,0.0,100.0,33.55,0.5541,66.45,0.0449
2020-04-17,25050.0,302052.9,1.56,0.26,0.3,,181472.9,15050.0,15050.0,181472.9,,,,0.12,,,,,10000.0,,,,0.12,,,,,0.18,,,,100.0,4.49,0.0,0.0,,0.0,100.0,39.84,0.5207,60.16,0.0747
2020-04-20,25050.0,298946.7,1.49,0.26,0.3,,179606.7,15050.0,15050.0,179606.7,,,,,,,,,,,,,,,,,,0.18,,,,100.0,4.49,0.0,0.0,,0.0,100.0,39.91,0.5204,60.09,0.0747
2020-04-21,25050.0,289978.8,1.5,0.26,0.3,,174218.8,15050.0,15050.0,174218.8,,,,,,,,,,,,,,,,,,0.18,,,,100.0,4.49,0.0,0.0,,0.0,100.0,39.9,0.5204,60.1,0.0747
2020-04-22,28050.0,343051.5,1.72,0.29,0.33,,220751.5,18050.0,18050.0,220751.5,,,3000.0,0.03,,,,,3000.0,,,,0.03,3000.0,,,,0.21,,,,100.0,5.29,0.0,0.0,,0.0,100.0,35.59,0.5415,64.41,0.0822
2020-04-23,28050.0,338198.85,2.05,0.29,0.34,,217628.85,18050.0,18050.0,217628.85,,,,,,,,,,,,,,,,,,0.22,,,,100.0,5.27,0.0,0.0,,0.0,100.0,35.71,0.5409,64.29,0.0819
2020-04-24,18050.0,189127.9,1.37,0.19,0.22,,189127.9,8050.0,18050.0,84347.9,,,,,,,,0.12,,10000.0,,,,,,,,0.1,,,,100.0,2.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0527
2020-04-27,23050.0,259427.75,1.44,0.24,0.24,,259427.75,8050.0,23050.0,90602.75,,,,0.02,,,,,5000.0,,,,0.02,,,,,0.08,,,,100.0,3.48,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0996
2020-04-28,23050.0,272842.85,1.38,0.24,0.26,,272842.85,8050.0,23050.0,95287.85,,,,,,,,,,,,,,,,,,0.09,,,,100.0,3.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0959
2020-04-29,23050.0,283515.0,1.47,0.24,0.27,,283515.0,8050.0,23050.0,99015.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0959
2020-04-30,23050.0,278190.45,1.69,0.24,0.28,,278190.45,8050.0,23050.0,97155.45,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0959
2020-05-01,23050.0,278190.45,1.67,0.24,0.28,,278190.45,8050.0,23050.0,97155.45,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0952
2020-05-04,18350.0,205960.4,1.33,0.19,0.22,,205960.4,3350.0,18350.0,37600.4,,,,,,,,0.06,,4700.0,,,,,,,4700.0,0.04,0.06,,,100.0,1.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0687
2020-05-05,18350.0,215722.6,1.32,0.19,0.21,,215722.6,3350.0,18350.0,39382.6,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0578
2020-05-06,20350.0,230646.9,1.38,0.21,0.25,,219312.9,4350.0,19350.0,49302.9,,,,,,1000.0,,,,,,,,,0.01,1000.0,,0.06,,,,100.0,1.42,0.0,0.0,,0.0,100.0,5.21,0.9012,94.79,0.0662
2020-05-07,20350.0,225071.0,1.37,0.21,0.23,,214011.0,4350.0,19350.0,48111.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.42,0.0,0.0,,0.0,100.0,5.16,0.9021,94.84,0.0662
2020-05-08,86350.0,981281.4,5.86,0.89,2.66,,901733.4,64350.0,79350.0,731273.4,,,36000.0,2.36,,,,,60000.0,,,,2.36,36000.0,,24000.0,,0.72,,,,100.0,17.52,0.0,0.0,,0.0,100.0,13.4,0.7679,86.6,0.2351
2020-05-11,86350.0,973941.65,5.78,0.89,2.67,,894988.65,64350.0,79350.0,725803.65,,,,,,,,,,,,,,,,,,0.73,,,,100.0,17.52,0.0,0.0,,0.0,100.0,13.56,0.7655,86.44,0.2351
2020-05-12,86350.0,969537.8,5.77,0.89,2.67,,890941.8,40350.0,79350.0,453049.8,,,,,,,,0.27,,24000.0,,,,,,,,0.45,,,,100.0,11.29,0.0,0.0,,0.0,100.0,13.54,0.7658,86.46,0.2417
2020-05-13,86350.0,922304.35,6.0,0.87,2.66,,847537.35,64350.0,79350.0,687322.35,,,,,,,,,,,,,,,,24000.0,,0.71,,,,100.0,17.52,0.0,0.0,,0.0,100.0,13.47,0.7669,86.53,0.2351
2020-05-14,86350.0,916518.9,5.86,0.87,2.65,,842220.9,64350.0,79350.0,683010.9,,,,,,,,,,,,,,,,,,0.69,,,,100.0,17.06,0.0,0.0,,0.0,100.0,13.18,0.7711,86.82,0.2289
2020-05-15,86350.0,946482.35,5.65,0.87,2.64,,869755.35,64350.0,79350.0,705340.35,,,,,,,,,,,,,,,,,,0.7,,,,100.0,17.06,0.0,0.0,,0.0,100.0,12.92,0.775,87.08,0.2289
2020-05-18,86350.0,986203.35,5.99,0.87,2.65,,906256.35,64350.0,79350.0,734941.35,,,,,,,,,,,,,,,,,,0.71,,,,100.0,17.52,0.0,0.0,,0.0,100.0,13.19,0.771,86.81,0.2351
2020-05-19,87350.0,1009329.25,6.04,0.83,2.66,,928444.25,40350.0,80350.0,466244.25,,,1000.0,0.02,,,,0.27,1000.0,24000.0,,,0.02,1000.0,,,,0.46,,,,100.0,11.14,0.0,0.0,,0.0,100.0,13.9,0.7607,86.1,0.2411
2020-05-20,90350.0,1047066.15,5.89,0.86,2.71,,948559.65,41850.0,81850.0,484999.65,,,1500.0,0.03,,,,,1500.0,,,,0.03,1500.0,,,,0.48,,,,100.0,11.54,0.0,0.0,,0.0,100.0,14.79,0.7479,85.21,0.2491
2020-05-21,90350.0,1073990.45,6.1,0.96,2.72,,972950.95,41850.0,81850.0,497470.95,,,,,,,,,,,,,,,,,,0.49,,,,100.0,11.54,0.0,0.0,,0.0,100.0,14.76,0.7483,85.24,0.2491
2020-05-22,90350.0,1076068.5,6.14,0.96,2.73,,974833.5,41850.0,81850.0,498433.5,,,,,,,,,,,,,,,,,,0.5,,,,100.0,11.54,0.0,0.0,,0.0,100.0,15.09,0.7437,84.91,0.2491
2020-05-25,90350.0,1142114.35,5.97,0.96,2.74,,1034665.85,61850.0,81850.0,781845.85,,,,,,,,,,,,,,,,20000.0,,0.75,,,,100.0,7.1,0.0,0.0,,0.0,100.0,15.08,0.7439,84.92,0.1038
2020-05-26,78100.0,1008271.0,5.11,0.91,2.37,,930811.0,34600.0,72100.0,446686.0,,,,,,,,0.31,,27250.0,,,,,,,9750.0,0.44,0.32,,,100.0,4.11,0.0,0.0,,0.0,100.0,15.68,0.7356,84.32,0.0929
2020-05-27,24850.0,324615.55,1.46,0.29,0.32,,282160.8,6600.0,21600.0,86215.8,,,,,,,,0.35,,28000.0,,,,,,,50500.0,0.08,2.02,,,100.0,0.86,0.0,0.0,,0.0,100.0,15.09,0.7437,84.91,0.0322
2020-05-28,32850.0,428626.8,1.75,0.38,0.43,,334028.8,10600.0,25600.0,138308.8,,,4000.0,0.05,,,,,4000.0,,,,0.05,4000.0,,,,0.14,,,,100.0,1.38,0.0,0.0,,0.0,100.0,28.2,0.595,71.8,0.0426
2020-05-29,32850.0,412563.15,1.56,0.38,0.42,,321510.4,10600.0,25600.0,133125.4,,,,,,,,,,,,,,,,,,0.13,,,,100.0,1.38,0.0,0.0,,0.0,100.0,28.21,0.595,71.79,0.0428
2020-06-01,22850.0,297507.0,1.06,0.27,0.29,,203112.0,10600.0,15600.0,138012.0,,,,,,,,,,,,,,,,,10000.0,0.14,0.13,,,100.0,1.38,0.0,0.0,,0.0,100.0,47.35,0.5014,52.65,0.0297
2020-06-02,22850.0,309274.75,1.06,0.27,0.3,,211146.0,10600.0,15600.0,143471.0,,,,,,,,,,,,,,,,,,0.14,,,,100.0,1.38,0.0,0.0,,0.0,100.0,46.36,0.5027,53.64,0.0297
2020-06-03,16350.0,237451.05,0.73,0.19,0.22,,179359.05,7350.0,12350.0,106744.05,,,,,,,,0.04,,3250.0,,,,,,,3250.0,0.1,0.04,,,100.0,0.9,0.0,0.0,,0.0,100.0,32.44,0.5617,67.56,0.0199
2020-06-04,11350.0,160511.7,0.48,0.13,0.16,,103943.7,7350.0,7350.0,103943.7,,,,,,,,,,,,,,,,,5000.0,0.11,0.06,,,100.0,0.9,0.0,0.0,,0.0,100.0,45.71,0.5037,54.29,0.0138
2020-06-05,11350.0,170760.75,0.45,0.13,0.16,,110580.75,7350.0,7350.0,110580.75,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.9,0.0,0.0,,0.0,100.0,45.7,0.5037,54.3,0.0138
2020-06-08,15350.0,234808.95,0.56,0.19,0.23,,143026.95,9350.0,9350.0,143026.95,,,2000.0,0.03,,,,,2000.0,,,,0.03,2000.0,,,,0.14,,,,100.0,1.14,0.0,0.0,,0.0,100.0,35.68,0.541,64.32,0.0187
2020-06-09,20350.0,309055.45,0.78,0.24,0.31,,179965.95,11850.0,11850.0,179965.95,,,2500.0,0.04,,,,,2500.0,,,,0.04,2500.0,,,,0.18,,,,100.0,1.44,0.0,0.0,,0.0,100.0,28.3,0.5941,71.7,0.0248
2020-06-10,20350.0,306389.6,0.74,0.23,0.31,,178413.6,11850.0,11850.0,178413.6,,,,,,,,,,,,,,,,,,0.18,,,,100.0,1.44,0.0,0.0,,0.0,100.0,28.22,0.5949,71.78,0.0248
2020-06-11,20350.0,281501.55,0.75,0.23,0.3,,163921.05,11850.0,11850.0,163921.05,,,,,,,,,,,,,,,,,,0.17,,,,100.0,1.44,0.0,0.0,,0.0,100.0,28.26,0.5946,71.74,0.0248
2020-06-12,20350.0,286894.3,0.75,0.23,0.29,,167061.3,11850.0,11850.0,167061.3,,,,,,,,,,,,,,,,,,0.17,,,,100.0,1.44,0.0,0.0,,0.0,100.0,28.14,0.5956,71.86,0.0248
2020-06-15,10050.0,135795.6,0.36,0.11,0.14,,90530.4,6700.0,6700.0,90530.4,,,,,,,,0.07,,5150.0,,,,,,,5150.0,0.1,0.07,,,100.0,0.82,0.0,0.0,,0.0,100.0,49.41,0.5001,50.59,0.0122
2020-06-16,6700.0,95508.5,0.24,0.07,0.09,,95508.5,3350.0,6700.0,47754.25,,,,,,,,0.05,,3350.0,,,,,,,,0.05,,,,100.0,0.41,0.0,0.0,,0.0,100.0,49.92,0.5,50.08,0.0083
2020-06-17,7300.0,103338.8,0.27,0.08,0.1,,103338.8,0.0,7300.0,0.0,,,,0.06,,,,0.05,3950.0,3350.0,,,0.06,,,,3350.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0091
2020-06-18,7300.0,103302.3,0.27,0.08,0.1,,103302.3,0.0,7300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0091
2020-06-19,7300.0,103565.1,0.26,0.08,0.1,,103565.1,0.0,7300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0091
2020-06-22,7300.0,104192.9,0.26,0.08,0.1,,104192.9,0.0,7300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0091
2020-06-23,7300.0,106127.4,0.26,0.08,0.1,,106127.4,0.0,7300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0091
2020-06-24,7300.0,100448.0,0.26,0.08,0.11,,100448.0,0.0,7300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0091
2020-06-25,7300.0,100791.1,0.27,0.08,0.1,,100791.1,0.0,7300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0091
2020-06-26,7300.0,99433.3,0.27,0.08,0.1,,99433.3,0.0,7300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0239
2020-06-29,17300.0,234570.7,0.68,0.19,0.23,,234570.7,0.0,17300.0,0.0,,,,0.13,,,,,10000.0,,,,0.13,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0571
2020-06-30,17300.0,237113.8,0.68,0.2,0.23,,237113.8,0.0,17300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0658
2020-07-01,17300.0,243013.1,0.66,0.2,0.24,,243013.1,0.0,17300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0658
2020-07-02,17300.0,245002.6,0.65,0.2,0.24,,245002.6,0.0,17300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0658
2020-07-03,17300.0,245850.3,0.65,0.2,0.25,,245850.3,0.0,17300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0653
2020-07-06,17300.0,252216.7,0.68,0.2,0.24,,252216.7,0.0,17300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0653
2020-07-07,17300.0,247044.0,0.67,0.2,0.25,,247044.0,0.0,17300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0653
2020-07-08,17300.0,246801.8,0.73,0.2,0.25,,246801.8,0.0,17300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0653
2020-07-09,10000.0,144490.0,0.46,0.11,0.14,,144490.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,7300.0,0.0,0.11,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0378
2020-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.14,,,0.0,0.0,266745.0,3847529.88,,3.81,0.0,,0.0,,0.0
2020-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,266745.0,3860066.9,,3.79,0.0,,0.0,,0.0
2020-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,266745.0,3765372.42,,3.81,0.0,,0.0,,0.0
2020-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,266745.0,3860333.64,,3.72,0.0,,0.0,,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,266745.0,3860600.39,,3.8,0.0,,0.0,,0.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,266545.0,3895288.63,,3.81,0.0,,0.0,,0.0
2020-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,278545.0,4119959.1,,4.02,0.0,,0.0,,0.0
2020-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,281045.0,4302236.86,,4.11,0.0,,0.0,,0.0
2020-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,281045.0,4321910.01,,4.24,0.0,,0.0,,0.0
2020-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,279945.0,4260203.01,,4.24,0.0,,0.0,,0.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,276845.0,4102289.21,,4.17,0.0,,0.0,,0.0
2020-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,276845.0,4180913.19,,4.05,0.0,,0.0,,0.0
2020-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,276845.0,4169285.7,,4.07,0.0,,0.0,,0.0
2020-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,276845.0,4191433.3,,4.12,0.0,,0.0,,0.0
2020-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,276845.0,4149352.86,,4.15,0.0,,0.0,,0.0
2020-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,274995.0,4078450.85,,4.06,0.0,,0.0,,0.0
2020-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,274995.0,3979727.64,,4.02,0.0,,0.0,,0.0
2020-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,274995.0,3877429.5,,3.93,0.0,,0.0,,0.0
2020-08-05,45400.0,656166.2,5.1,0.53,0.64,,656166.2,45400.0,45400.0,656166.2,,,,,,45400.0,,,,,,,,,0.64,45400.0,,0.64,,,,22.7,16.51,154600.0,2234433.8,,2.18,22.7,,1.0,100.0,0.1651
2020-08-06,58900.0,843389.1,6.44,0.69,0.85,,843389.1,58900.0,58900.0,843389.1,,,13500.0,0.21,,,,,13500.0,,,,0.21,13500.0,,,,0.85,,,,29.45,21.42,141100.0,2020410.9,,2.04,29.45,,1.0,100.0,0.2142
2020-08-07,58900.0,831432.4,6.4,0.69,0.84,,831432.4,58900.0,58900.0,831432.4,,,,,,,,,,,,,,,,,,0.84,,,,29.45,21.41,141100.0,1991767.6,,2.02,29.45,,1.0,100.0,0.2141
2020-08-10,58900.0,830431.1,6.15,0.69,0.83,,830431.1,58900.0,58900.0,830431.1,,,,,,,,,,,,,,,,,,0.83,,,,29.45,23.84,141100.0,1989368.9,,1.99,29.45,,1.0,100.0,0.2384
2020-08-11,58900.0,839737.3,6.34,0.69,0.83,,839737.3,58900.0,58900.0,839737.3,,,,,,,,,,,,,,,,,,0.83,,,,29.45,23.84,141100.0,2011662.7,,1.98,29.45,,1.0,100.0,0.2384
2020-08-12,58900.0,813055.6,7.5,0.69,0.84,,813055.6,58900.0,58900.0,813055.6,,,,,,,,,,,,,,,,,,0.84,,,,29.45,23.85,141100.0,1947744.4,,2.01,29.45,,1.0,100.0,0.2385
2020-08-13,13500.0,190444.5,1.83,0.16,0.19,,190444.5,13500.0,13500.0,190444.5,,,,,,,,0.65,,45400.0,,,,,,,45400.0,0.19,0.65,,,6.75,5.46,186500.0,2630955.5,,2.57,6.75,,1.0,100.0,0.0546
2020-08-14,13500.0,187839.0,1.83,0.16,0.19,,187839.0,13500.0,13500.0,187839.0,,,,,,,,,,,,,,,,,,0.19,,,,6.75,5.46,186500.0,2594961.0,,2.63,6.75,,1.0,100.0,0.0546
2020-08-17,13500.0,183195.0,1.83,0.16,0.19,,0.0,13500.0,0.0,183195.0,,,,,,,,,,,,,,,,,13500.0,0.19,0.19,,,6.75,5.46,186500.0,2530805.0,,2.6,6.75,,1.0,100.0,0.0546
2020-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.19,,13500.0,,,,,,,,0.0,,,,0.0,0.0,247095.0,3365928.09,,3.3,0.0,,0.0,,0.0
2020-08-19,39100.0,532268.3,4.35,0.47,0.53,,532268.3,0.0,39100.0,0.0,,,,,,39100.0,,,,,,,,,0.53,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1583
2020-08-20,223400.0,2934359.0,25.06,2.7,3.04,,2934359.0,223400.0,223400.0,2934359.0,,,,2.51,,,,,184300.0,,,,2.51,,,223400.0,,3.04,,,,100.0,90.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9045
2020-08-21,223400.0,2977028.4,26.17,2.7,2.94,,2977028.4,223400.0,223400.0,2977028.4,,,,,,,,,,,,,,,,,,2.94,,,,100.0,90.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9045
2020-08-24,330100.0,4453049.0,38.79,3.93,4.4,,4453049.0,223400.0,330100.0,3013666.0,,,,1.46,,,,,106700.0,,,,1.46,,,,,2.97,,,,100.0,90.45,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3365
2020-08-25,330100.0,4439514.9,39.27,3.88,4.45,,4439514.9,223400.0,330100.0,3004506.6,,,,,,,,,,,,,,,,,,3.02,,,,100.0,90.45,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3365
2020-08-26,330100.0,4396271.8,39.27,3.88,4.44,,4396271.8,223400.0,330100.0,2975241.2,,,4100.0,,,,,0.06,,4100.0,,,,4100.0,,,,3.0,,,,100.0,90.45,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3365
2020-08-27,184200.0,2437887.0,20.97,2.16,2.46,,2383623.5,223400.0,180100.0,2956699.0,,,,,,,,,,,,,,,,,150000.0,2.98,2.05,,,100.0,90.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7458
2020-08-28,184200.0,2529066.0,20.5,2.16,2.44,,2472773.0,223400.0,180100.0,3067282.0,,,,,,,,,,,,,,,,,,2.96,,,,100.0,90.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7458
