,HCO FP Equity_DX_SI_QTY,HCO FP Equity_DX_SHORT_INTEREST_VALUE,HCO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,HCO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HCO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HCO FP Equity_DX_SI_MV,HCO FP Equity_DX_DSS,HCO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HCO FP Equity_DX_SUPPLY_SI_QTY,HCO FP Equity_DX_BROKER_SI_QTY,HCO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HCO FP Equity_DX_BROKER_SI_MV_NEW_x,HCO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,HCO FP Equity_DX_SUPPLY_SI_QTY_INC_x,HCO FP Equity_DX_BROKER_SI_MV_INC_x,HCO FP Equity_DX_SUPPLY_SI_MV_NEW,HCO FP Equity_DX_BROKER_SI_QTY_ADD,HCO FP Equity_DX_BROKER_SI_QTY_NEW,HCO FP Equity_DX_SUPPLY_SI_MV_DEC,HCO FP Equity_DX_BROKER_SI_QTY_INC,HCO FP Equity_DX_SUPPLY_SI_QTY_DEC,HCO FP Equity_DX_BROKER_SI_MV_NEW_y,HCO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,HCO FP Equity_DX_BROKER_SI_MV_INC_y,HCO FP Equity_DX_SUPPLY_SI_QTY_INC_y,HCO FP Equity_DX_BROKER_SI_MV_ADD,HCO FP Equity_DX_SUPPLY_SI_QTY_ADD,HCO FP Equity_DX_BROKER_SI_QTY_DEC,HCO FP Equity_DX_SUPPLY_SI_MV,HCO FP Equity_DX_BROKER_SI_MV_DEC,HCO FP Equity_DX_SUPPLY_SI_MV_RMV,HCO FP Equity_DX_BROKER_SI_MV_RMV,HCO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HCO FP Equity_DX_UTILIZATION_QUANTITY,HCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HCO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HCO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,HCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HCO FP Equity_DX_ACTIVE_UTILIZATION_MV,HCO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HCO FP Equity_DX_BROKER_SI_CON_RATIO,HCO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HCO FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-10,3000.0,27040.64,0.04,0.22,0.03,0.03,0.0,27040.64,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,3000.0,0.0,0.03,,,0.0,0.0,118800.0,1070809.32,,2.64,0.0,,1.0,100.0,0.0253
2006-10-11,3000.0,26707.39,0.04,0.22,0.03,0.03,0.0,26707.39,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118788.0,1057505.9,,2.65,0.0,,1.0,100.0,0.0253
2006-10-12,3000.0,26874.02,0.04,0.22,0.03,0.03,0.0,26874.02,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118748.0,1063745.21,,2.65,0.0,,1.0,100.0,0.0253
2006-10-13,3000.0,26850.21,0.04,0.22,0.03,0.03,0.0,26850.21,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118768.0,1062982.01,,2.65,0.0,,1.0,100.0,0.0253
2006-10-16,3000.0,27373.89,0.04,0.22,0.03,0.03,0.0,27373.89,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118765.0,1083686.55,,2.66,0.0,,1.0,100.0,0.0253
2006-10-17,3000.0,27397.69,0.04,0.24,0.03,0.03,0.0,27397.69,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118829.0,1085213.37,,2.67,0.0,,1.0,100.0,0.0252
2006-10-18,3000.0,27183.46,0.04,0.24,0.03,0.03,0.0,27183.46,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118832.0,1076754.96,,2.65,0.0,,1.0,100.0,0.0252
2006-10-19,3000.0,27016.84,0.04,0.26,0.03,0.03,0.0,27016.84,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118806.0,1069920.74,,2.64,0.0,,1.0,100.0,0.0253
2006-10-20,3000.0,27254.87,0.04,0.28,0.03,0.03,0.0,27254.87,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118786.0,1079165.65,,2.65,0.0,,1.0,100.0,0.0253
2006-10-23,3000.0,27254.87,0.04,0.28,0.03,0.03,0.0,27254.87,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118814.0,1079420.03,,2.65,0.0,,1.0,100.0,0.0253
2006-10-24,3000.0,27445.3,0.04,0.28,0.03,0.03,0.0,27445.3,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118814.0,1086961.83,,2.65,0.0,,1.0,100.0,0.0253
2006-10-25,3000.0,26064.7,0.04,0.28,0.03,0.03,0.0,26064.7,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118838.0,1032492.3,,2.64,0.0,,1.0,100.0,0.0252
2006-10-26,3000.0,26159.91,0.04,0.25,0.03,0.03,0.0,26159.91,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118670.0,1034799.01,,2.64,0.0,,1.0,100.0,0.0253
2006-10-27,3000.0,26112.31,0.04,0.24,0.03,0.03,0.0,26112.31,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118681.0,1033011.59,,2.65,0.0,,1.0,100.0,0.0253
2006-10-30,4000.0,34816.41,0.05,0.33,0.04,0.05,0.0,34816.41,0.0,4000.0,0.0,,,,0.01,,,,,1000.0,,,,0.01,,,,,0.0,,,,0.0,0.0,118706.0,1033229.19,,2.65,0.0,,1.0,100.0,0.0337
2006-10-31,4000.0,34276.87,0.05,0.35,0.04,0.05,0.0,34276.87,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118706.0,1017217.44,,2.64,0.0,,1.0,100.0,0.0337
2006-11-01,4000.0,33991.23,0.05,0.37,0.04,0.05,0.0,33991.23,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118656.0,1008315.74,,2.65,0.0,,1.0,100.0,0.0337
2006-11-02,4000.0,33546.9,0.05,0.37,0.04,0.05,0.0,33546.9,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118630.0,994917.08,,2.65,0.0,,1.0,100.0,0.0337
2006-11-03,4000.0,33642.11,0.05,0.36,0.04,0.05,0.0,33642.11,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118589.0,997396.05,,2.65,0.0,,1.0,100.0,0.0337
2006-11-06,4000.0,33642.11,0.05,0.35,0.04,0.05,0.0,33642.11,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118598.0,997471.74,,2.64,0.0,,1.0,100.0,0.0337
2006-11-07,4000.0,33483.42,0.05,0.37,0.04,0.05,0.0,33483.42,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118598.0,992766.69,,2.65,0.0,,1.0,100.0,0.0337
2006-11-08,4000.0,33324.73,0.05,0.38,0.04,0.05,0.0,33324.73,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118583.0,987936.66,,2.65,0.0,,1.0,100.0,0.0337
2006-11-09,4000.0,33324.73,0.05,0.38,0.04,0.05,0.0,33324.73,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118568.0,987811.69,,2.63,0.0,,1.0,100.0,0.0337
2006-11-10,4000.0,33324.73,0.05,0.35,0.04,0.05,0.0,33324.73,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118568.0,987811.69,,2.65,0.0,,1.0,100.0,0.0337
2006-11-13,4000.0,33324.73,0.05,0.36,0.04,0.05,0.0,33324.73,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118568.0,987811.69,,2.64,0.0,,1.0,100.0,0.0337
2006-11-14,4000.0,33324.73,0.05,0.34,0.04,0.05,0.0,33324.73,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118568.0,987811.69,,2.64,0.0,,1.0,100.0,0.0337
2006-11-15,4000.0,34276.87,0.05,0.34,0.04,0.05,0.0,34276.87,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118568.0,1016034.89,,2.63,0.0,,1.0,100.0,0.0337
2006-11-16,4000.0,34276.87,0.05,0.35,0.04,0.05,0.0,34276.87,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118656.0,1016788.98,,2.65,0.0,,1.0,100.0,0.0337
2006-11-17,4000.0,33959.49,0.05,0.35,0.04,0.05,0.0,33959.49,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118656.0,1007374.26,,2.65,0.0,,1.0,100.0,0.0337
2006-11-20,4000.0,34562.51,0.05,0.36,0.04,0.05,0.0,34562.51,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118627.0,1025011.64,,2.65,0.0,,1.0,100.0,0.0337
2006-11-21,4000.0,35229.0,0.05,0.35,0.04,0.05,0.0,35229.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118682.0,1045262.1,,2.64,0.0,,1.0,100.0,0.0337
2006-11-22,4000.0,35006.84,0.05,0.33,0.04,0.05,0.0,35006.84,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118744.0,1039212.97,,2.64,0.0,,1.0,100.0,0.0337
2006-11-23,4000.0,34911.62,0.05,0.33,0.04,0.05,0.0,34911.62,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118723.0,1036203.17,,2.65,0.0,,1.0,100.0,0.0337
2006-11-24,4000.0,34181.65,0.05,0.32,0.04,0.05,0.0,34181.65,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118715.0,1014468.74,,2.64,0.0,,1.0,100.0,0.0337
2006-11-27,4000.0,33769.06,0.05,0.32,0.04,0.05,0.0,33769.06,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118647.0,1001649.46,,2.65,0.0,,1.0,100.0,0.0337
2006-11-28,4000.0,33642.11,0.05,0.32,0.04,0.05,0.0,33642.11,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118609.0,997564.26,,2.65,0.0,,1.0,100.0,0.0337
2006-11-29,4000.0,32467.81,0.05,0.3,0.04,0.05,0.0,32467.81,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118598.0,962654.33,,2.64,0.0,,1.0,100.0,0.0337
2006-11-30,4000.0,31261.77,0.05,0.28,0.04,0.05,0.0,31261.77,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118490.0,926051.84,,2.65,0.0,,1.0,100.0,0.0338
2006-12-01,4000.0,31230.03,0.05,0.25,0.04,0.05,0.0,31230.03,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118378.0,924237.25,,2.65,0.0,,1.0,100.0,0.0338
2006-12-04,4000.0,31547.41,0.05,0.23,0.04,0.05,0.0,31547.41,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118378.0,933629.9,,2.64,0.0,,1.0,100.0,0.0338
2006-12-05,4000.0,31483.94,0.05,0.21,0.04,0.05,0.0,31483.94,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118405.0,931963.89,,2.64,0.0,,1.0,100.0,0.0338
2006-12-06,4000.0,30753.97,0.05,0.21,0.04,0.05,0.0,30753.97,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118399.0,910309.72,,2.64,0.0,,1.0,100.0,0.0338
2006-12-07,4000.0,30849.18,0.05,0.22,0.04,0.05,0.0,30849.18,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118336.0,912642.14,,2.64,0.0,,1.0,100.0,0.0338
2006-12-08,4000.0,31833.05,0.05,0.21,0.04,0.05,0.0,31833.05,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118340.0,941780.88,,2.65,0.0,,1.0,100.0,0.0338
2006-12-11,4000.0,33197.78,0.05,0.2,0.04,0.05,0.0,33197.78,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118431.0,982911.58,,2.65,0.0,,1.0,100.0,0.0338
2006-12-12,4000.0,33324.73,0.05,0.19,0.04,0.05,0.0,33324.73,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118557.0,987720.05,,2.65,0.0,,1.0,100.0,0.0337
2006-12-13,4000.0,33578.63,0.05,0.19,0.04,0.05,0.0,33578.63,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118568.0,995337.88,,2.65,0.0,,1.0,100.0,0.0337
2006-12-14,4000.0,33642.11,0.05,0.19,0.04,0.05,0.0,33642.11,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118592.0,997421.28,,2.65,0.0,,1.0,100.0,0.0337
2006-12-15,4195.0,36014.43,0.06,0.19,0.04,0.05,0.0,36014.43,0.0,4195.0,0.0,,,,,,195.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,118598.0,1018173.98,,2.65,0.0,4.65,0.9113,95.35,0.0354
2006-12-18,4194.0,36172.23,0.06,0.19,0.04,0.05,0.0,36172.23,0.0,4194.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,0.0,0.0,118662.0,1023431.02,,2.64,0.0,4.63,0.9116,95.37,0.0353
2006-12-19,4000.0,34435.56,0.05,0.19,0.04,0.05,0.0,34435.56,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,194.0,0.0,0.0,,,0.0,0.0,118677.0,1021677.12,,2.65,0.0,,1.0,100.0,0.0337
2006-12-20,4192.0,36254.77,0.06,0.19,0.04,0.05,0.0,36254.77,0.0,4192.0,0.0,,,,,,192.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,118671.0,1026333.42,,2.65,0.0,4.58,0.9126,95.42,0.0353
2006-12-21,4000.0,34594.25,0.05,0.19,0.04,0.05,0.0,34594.25,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,192.0,0.0,0.0,,,0.0,0.0,118685.0,1026454.5,,2.64,0.0,,1.0,100.0,0.0337
2006-12-22,4000.0,34625.98,0.05,0.19,0.04,0.05,0.0,34625.98,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118685.0,1027396.2,,2.65,0.0,,1.0,100.0,0.0337
2006-12-25,4000.0,34625.98,0.05,0.19,0.04,0.05,0.0,34625.98,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,115500.0,999825.26,,2.66,0.0,,1.0,100.0,0.0346
2006-12-26,4000.0,34625.98,0.05,0.19,0.04,0.05,0.0,34625.98,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118688.0,1027422.17,,2.65,0.0,,1.0,100.0,0.0337
2006-12-27,4000.0,34372.08,0.05,0.19,0.04,0.05,0.0,34372.08,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118644.0,1019510.27,,2.65,0.0,,1.0,100.0,0.0337
2006-12-28,4000.0,34149.92,0.05,0.2,0.04,0.05,0.0,34149.92,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118665.0,1013099.93,,2.65,0.0,,1.0,100.0,0.0337
2006-12-29,4000.0,35260.74,0.05,0.21,0.04,0.05,0.0,35260.74,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118644.0,1045868.8,,2.64,0.0,,1.0,100.0,0.0337
2007-01-01,4000.0,35260.74,0.05,0.19,0.04,0.05,0.0,35260.74,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,115500.0,1018153.86,,2.64,0.0,,1.0,100.0,0.0346
2007-01-02,4000.0,35197.26,0.05,0.19,0.04,0.05,0.0,35197.26,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,149580.0,1316201.69,,2.99,0.0,,1.0,100.0,0.0267
2007-01-03,4000.0,35165.53,0.05,0.19,0.04,0.05,0.0,35165.53,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,118741.0,1043897.44,,2.64,0.0,,1.0,100.0,0.0337
2007-01-04,4000.0,34594.25,0.05,0.19,0.04,0.04,0.0,34594.25,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0337
2007-01-05,4000.0,34879.89,0.05,0.19,0.04,0.04,0.0,34879.89,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0337
2007-01-08,1226.0,10807.42,0.02,0.06,0.01,0.01,0.0,10807.42,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,2774.0,0.0,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0103
2007-01-09,1226.0,10583.68,0.02,0.06,0.01,0.01,0.0,10583.68,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0103
2007-01-10,1226.0,10593.41,0.02,0.06,0.01,0.01,0.0,10593.41,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0103
2007-01-11,1226.0,10758.78,0.02,0.06,0.01,0.01,0.0,10758.78,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0103
2007-01-12,226.0,1981.47,0.0,0.01,0.0,0.0,0.0,1981.47,0.0,226.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0019
2007-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,226.0,0.0,0.0,,,0.0,0.0,117306.0,1028489.53,,2.65,0.0,,0.0,,0.0
2007-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,117311.0,1023879.37,,2.64,0.0,,0.0,,0.0
2007-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,117295.0,1023739.72,,2.66,0.0,,0.0,,0.0
2007-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148268.0,1282304.89,,2.98,0.0,,0.0,,0.0
2007-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148253.0,1279822.54,,2.98,0.0,,0.0,,0.0
2007-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148249.0,1276259.19,,2.98,0.0,,0.0,,0.0
2007-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148249.0,1273906.63,,2.97,0.0,,0.0,,0.0
2007-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148249.0,1269201.53,,2.97,0.0,,0.0,,0.0
2007-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148235.0,1257320.03,,2.98,0.0,,0.0,,0.0
2007-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148226.0,1243130.57,,2.97,0.0,,0.0,,0.0
2007-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148210.0,1237116.55,,2.96,0.0,,0.0,,0.0
2007-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148196.0,1241703.11,,2.97,0.0,,0.0,,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148210.0,1235940.58,,2.96,0.0,,0.0,,0.0
2007-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148194.0,1219345.41,,2.97,0.0,,0.0,,0.0
2007-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148174.0,1199194.28,,2.97,0.0,,0.0,,0.0
2007-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148156.0,1163782.46,,2.95,0.0,,0.0,,0.0
2007-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148098.0,1206804.74,,2.96,0.0,,0.0,,0.0
2007-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148242.0,1237383.66,,2.96,0.0,,0.0,,0.0
2007-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148286.0,1258929.17,,2.96,0.0,,0.0,,0.0
2007-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148305.0,1268504.24,,2.97,0.0,,0.0,,0.0
2007-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148315.0,1247407.39,,2.98,0.0,,0.0,,0.0
2007-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148297.0,1259022.56,,2.96,0.0,,0.0,,0.0
2007-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148302.0,1259065.01,,2.98,0.0,,0.0,,0.0
2007-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148312.0,1270917.67,,2.96,0.0,,0.0,,0.0
2007-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148317.0,1299204.08,,2.98,0.0,,0.0,,0.0
2007-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148359.0,1294863.39,,2.98,0.0,,0.0,,0.0
2007-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148340.0,1294697.56,,3.0,0.0,,0.0,,0.0
2007-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148346.0,1305343.34,,2.99,0.0,,0.0,,0.0
2007-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148358.0,1288968.96,,2.99,0.0,,0.0,,0.0
2007-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,148339.0,1282918.93,,2.99,0.0,,0.0,,0.0
2007-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,120547.0,1031080.42,,2.68,0.0,,0.0,,0.0
2007-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,120537.0,1011866.96,,2.67,0.0,,0.0,,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,120498.0,989549.58,,2.68,0.0,,0.0,,0.0
2007-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,120463.0,971101.79,,2.68,0.0,,0.0,,0.0
2007-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,120439.0,982375.73,,2.67,0.0,,0.0,,0.0
2007-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,120462.0,965358.92,,2.66,0.0,,0.0,,0.0
2007-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,120424.0,999452.37,,2.68,0.0,,0.0,,0.0
2007-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,120482.0,1000889.7,,2.68,0.0,,0.0,,0.0
2007-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,120481.0,1003749.25,,2.68,0.0,,0.0,,0.0
