,WAT FP Equity_DX_SI_QTY,WAT FP Equity_DX_SHORT_INTEREST_VALUE,WAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WAT FP Equity_DX_SI_MV,WAT FP Equity_DX_DSS,WAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WAT FP Equity_DX_SUPPLY_SI_QTY,WAT FP Equity_DX_BROKER_SI_QTY,WAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WAT FP Equity_DX_BROKER_SI_MV_NEW_x,WAT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,WAT FP Equity_DX_BROKER_SI_MV_INC_x,WAT FP Equity_DX_SUPPLY_SI_MV_NEW,WAT FP Equity_DX_BROKER_SI_QTY_ADD,WAT FP Equity_DX_BROKER_SI_QTY_NEW,WAT FP Equity_DX_SUPPLY_SI_MV_DEC,WAT FP Equity_DX_BROKER_SI_QTY_INC,WAT FP Equity_DX_SUPPLY_SI_QTY_DEC,WAT FP Equity_DX_BROKER_SI_MV_NEW_y,WAT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WAT FP Equity_DX_BROKER_SI_MV_INC_y,WAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,WAT FP Equity_DX_BROKER_SI_MV_ADD,WAT FP Equity_DX_SUPPLY_SI_QTY_ADD,WAT FP Equity_DX_BROKER_SI_QTY_DEC,WAT FP Equity_DX_SUPPLY_SI_MV,WAT FP Equity_DX_BROKER_SI_MV_DEC,WAT FP Equity_DX_SUPPLY_SI_MV_RMV,WAT FP Equity_DX_BROKER_SI_MV_RMV,WAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WAT FP Equity_DX_UTILIZATION_QUANTITY,WAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WAT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WAT FP Equity_DX_ACTIVE_UTILIZATION_MV,WAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WAT FP Equity_DX_BROKER_SI_CON_RATIO,WAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WAT FP Equity_DX_DEMAND_SUPPLY_RATIO
2008-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30500.0,438950.85,,0.55,0.0,,0.0,,0.0
2008-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30500.0,444774.41,,0.55,0.0,,0.0,,0.0
2008-05-20,5800.0,83241.91,1.13,0.27,0.11,0.0,83241.91,0.0,5800.0,0.0,,,,,,5800.0,,,,,,,,,0.11,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1902
2008-05-21,5800.0,82734.33,1.07,0.27,0.1,0.0,82734.33,0.0,5800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1902
2008-05-22,5800.0,82872.76,1.02,0.27,0.1,0.0,82872.76,0.0,5800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1902
2008-05-23,5800.0,81857.62,0.97,0.27,0.1,0.0,81857.62,0.0,5800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1902
2008-05-26,5800.0,81765.33,0.89,0.27,0.1,0.0,81765.33,0.0,5800.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1902
2008-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5800.0,0.0,0.1,,,0.0,0.0,30500.0,429972.86,,0.54,0.0,,0.0,,0.0
2008-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30500.0,441134.68,,0.54,0.0,,0.0,,0.0
2008-05-29,298.0,4329.07,0.04,0.01,0.01,0.0,4329.07,0.0,298.0,0.0,,,,,,298.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0098
2008-05-30,298.0,4395.45,0.04,0.01,0.01,0.0,4395.45,0.0,298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0098
2008-06-02,298.0,4383.6,0.04,0.01,0.01,0.0,4383.6,0.0,298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0098
2008-06-03,298.0,4445.24,0.04,0.01,0.01,0.0,4445.24,0.0,298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0098
2008-06-04,298.0,4419.16,0.04,0.01,0.01,0.0,4419.16,0.0,298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0098
2008-06-05,298.0,4442.87,0.04,0.01,0.01,0.0,4442.87,0.0,298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0098
2008-06-06,298.0,4340.92,0.04,0.01,0.01,0.0,4340.92,0.0,298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0098
2008-06-09,298.0,4340.92,0.04,0.01,0.01,0.0,4340.92,0.0,298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0098
2008-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,298.0,0.0,0.01,,,0.0,0.0,30500.0,444046.46,,0.56,0.0,,0.0,,0.0
2008-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22800.0,325594.29,,0.42,0.0,,0.0,,0.0
2008-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22800.0,323054.84,,0.41,0.0,,0.0,,0.0
2008-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22800.0,324505.96,,0.41,0.0,,0.0,,0.0
2008-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22800.0,319971.22,,0.41,0.0,,0.0,,0.0
2008-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22800.0,320152.61,,0.4,0.0,,0.0,,0.0
2008-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31500.0,439058.25,,0.55,0.0,,0.0,,0.0
2008-06-19,613.0,8529.58,0.09,0.03,0.01,0.0,8529.58,0.0,613.0,0.0,,,,,,613.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0195
2008-06-20,863.0,11815.96,0.13,0.04,0.02,0.0,11815.96,0.0,863.0,0.0,,,,0.0,,,,,250.0,,,,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0274
2008-06-23,863.0,11740.44,0.13,0.04,0.01,0.0,11740.44,0.0,863.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0274
2008-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,863.0,0.0,0.01,,,0.0,0.0,31500.0,421014.76,,0.54,0.0,,0.0,,0.0
2008-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31500.0,424523.22,,0.53,0.0,,0.0,,0.0
2008-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31500.0,415000.26,,0.54,0.0,,0.0,,0.0
2008-06-27,1697.0,22276.31,0.25,0.08,0.0,0.0,0.0,1697.0,0.0,22276.31,,,,,,,,,,,,,,,,1697.0,,0.0,,,,5.39,5.39,29803.0,391220.33,,0.52,0.07,,1.0,100.0,0.0539
2008-06-30,1697.0,22289.81,0.26,0.08,0.03,0.0,22289.81,1697.0,1697.0,22289.81,,,,,,1697.0,,,,,,,,,0.03,,,0.0,,,,5.39,5.39,29803.0,391457.43,,0.52,0.07,,1.0,100.0,0.0539
2008-07-01,1697.0,22114.3,0.27,0.08,0.03,0.0,22114.3,1697.0,1697.0,22114.3,,,,,,,,,,,,,,,,,,0.03,,,,5.39,5.39,29803.0,388375.09,,0.49,5.39,,1.0,100.0,0.0539
2008-07-02,1973.0,25349.95,0.31,0.09,0.03,0.0,25349.95,1697.0,1973.0,21803.78,,,,,,276.0,,,,,,,,,0.0,,,0.03,,,,5.39,5.39,29803.0,382921.71,,0.49,5.39,13.92,0.7603,86.08,0.0626
2008-07-03,1973.0,25208.68,0.33,0.09,0.03,0.0,25208.68,1697.0,1973.0,21682.28,,,,,,,,,,,,,,,,,,0.03,,,,5.39,5.39,29803.0,380787.79,,0.48,5.39,14.09,0.7579,85.91,0.0626
2008-07-04,1973.0,24926.14,0.32,0.09,0.03,0.0,24926.14,1697.0,1973.0,21439.26,,,,,,,,,,,,,,,,,,0.03,,,,5.39,5.39,29803.0,376519.93,,0.48,5.39,14.16,0.7569,85.84,0.0626
2008-07-07,1973.0,25334.25,0.34,0.09,0.03,0.0,25334.25,1697.0,1973.0,21790.28,,,,,,,,,,,,,,,,,,0.03,,,,5.39,5.39,29803.0,382684.61,,0.47,5.42,14.3,0.7549,85.7,0.0626
2008-07-08,1973.0,25114.5,0.34,0.09,0.03,0.0,25114.5,1697.0,1973.0,21601.27,,,,,,,,,,,,,,,,,,0.03,,,,5.22,5.22,30803.0,392094.26,,0.5,5.22,14.1,0.7578,85.9,0.0607
2008-07-09,1973.0,25271.47,0.31,0.09,0.03,0.0,25271.47,1697.0,1973.0,21736.28,,,,,,,,,,,,,,,,,,0.03,,,,5.22,5.22,30803.0,394544.85,,0.49,5.21,14.21,0.7562,85.79,0.0607
2008-07-10,1697.0,21223.25,0.27,0.08,0.03,0.0,21223.25,1697.0,1697.0,21223.25,,,,,,,,,,,,,,,,,276.0,0.03,0.0,,,5.22,5.22,30803.0,385232.61,,0.5,5.22,,1.0,100.0,0.0522
2008-07-11,1697.0,20777.72,0.28,0.08,0.03,0.0,20777.72,1697.0,1697.0,20777.72,,,,,,,,,,,,,,,,,,0.03,,,,5.22,5.22,30803.0,377145.67,,0.48,5.22,,1.0,100.0,0.0522
2008-07-14,1697.0,21047.74,0.29,0.08,0.03,0.0,21047.74,1697.0,1697.0,21047.74,,,,,,,,,,,,,,,,,,0.03,,,,5.22,5.22,30803.0,382046.84,,0.47,5.22,,1.0,100.0,0.0522
2008-07-15,1697.0,20440.2,0.29,0.08,0.03,0.0,20440.2,1697.0,1697.0,20440.2,,,,,,,,,,,,,,,,,,0.03,,,,5.22,5.22,30803.0,371019.19,,0.48,5.22,,1.0,100.0,0.0522
2008-07-16,1697.0,20899.23,0.29,0.08,0.03,0.0,20899.23,1697.0,1697.0,20899.23,,,,,,,,,,,,,,,,,,0.03,,,,5.22,5.22,30803.0,379351.2,,0.47,5.22,,1.0,100.0,0.0522
2008-07-17,1697.0,21533.77,0.31,0.08,0.03,0.0,21533.77,1697.0,1697.0,21533.77,,,,,,,,,,,,,,,,,,0.03,,,,5.22,5.22,30803.0,390868.96,,0.48,5.22,,1.0,100.0,0.0522
2008-07-18,1697.0,21655.27,0.32,0.08,0.03,0.0,21655.27,1697.0,1697.0,21655.27,,,,,,,,,,,,,,,,,,0.03,,,,5.22,5.22,30803.0,393074.5,,0.49,5.22,,1.0,100.0,0.0522
2008-07-21,1697.0,21965.79,0.34,0.08,0.03,0.0,21965.79,1697.0,1697.0,21965.79,,,,,,,,,,,,,,,,,,0.03,,,,5.22,5.22,30803.0,398710.85,,0.49,5.22,,1.0,100.0,0.0522
2008-07-22,1697.0,22465.32,0.34,0.08,0.03,0.0,22465.32,1697.0,1697.0,22465.32,,,,,,,,,,,,,,,,,,0.03,,,,5.22,5.22,30803.0,407778.03,,0.5,5.22,,1.0,100.0,0.0522
2008-07-23,1697.0,22613.83,0.33,0.08,0.03,0.0,22613.83,0.0,1697.0,0.0,,,,,,,,0.03,,1697.0,,,,,,,,0.0,,,,0.0,0.0,32500.0,433087.51,,0.54,0.0,,1.0,100.0,0.0522
2008-07-24,1697.0,22627.33,0.34,0.08,0.03,0.0,22627.33,0.0,1697.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,433346.07,,0.54,0.0,,1.0,100.0,0.0522
2008-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1697.0,0.0,0.03,,,0.0,0.0,32500.0,430501.91,,0.54,0.0,,0.0,,0.0
2008-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,422486.56,,0.54,0.0,,0.0,,0.0
2008-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,422486.56,,0.53,0.0,,0.0,,0.0
2008-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,428691.99,,0.53,0.0,,0.0,,0.0
2008-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,428433.43,,0.54,0.0,,0.0,,0.0
2008-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34500.0,452877.27,,0.57,0.0,,0.0,,0.0
2008-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34500.0,452877.27,,0.57,0.0,,0.0,,0.0
2008-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34500.0,452328.33,,0.56,0.0,,0.0,,0.0
2008-08-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34500.0,458915.63,,0.57,0.0,,0.0,,0.0
2008-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34500.0,463581.64,,0.58,0.0,,0.0,,0.0
2008-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34500.0,475658.37,,0.58,0.0,,0.0,,0.0
2008-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34500.0,475109.43,,0.6,0.0,,0.0,,0.0
2008-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34500.0,480598.85,,0.6,0.0,,0.0,,0.0
2008-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34500.0,474286.01,,0.6,0.0,,0.0,,0.0
2008-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34500.0,474011.54,,0.6,0.0,,0.0,,0.0
2008-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34500.0,485539.33,,0.6,0.0,,0.0,,0.0
2008-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34500.0,481696.73,,0.61,0.0,,0.0,,0.0
2008-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35100.0,485047.67,,0.62,0.0,,0.0,,0.0
2008-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35100.0,488398.6,,0.61,0.0,,0.0,,0.0
2008-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35100.0,483092.96,,0.61,0.0,,0.0,,0.0
2008-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35100.0,485047.67,,0.61,0.0,,0.0,,0.0
2008-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35100.0,488119.36,,0.61,0.0,,0.0,,0.0
2008-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35100.0,484209.93,,0.61,0.0,,0.0,,0.0
2008-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35100.0,482255.22,,0.61,0.0,,0.0,,0.0
2008-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,35100.0,484489.18,,0.61,0.0,,0.0,,0.0
2008-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34100.0,476383.13,,0.59,0.0,,0.0,,0.0
2008-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34100.0,474755.4,,0.6,0.0,,0.0,,0.0
2008-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34100.0,478553.44,,0.6,0.0,,0.0,,0.0
2008-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34100.0,474755.4,,0.6,0.0,,0.0,,0.0
2008-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34600.0,464099.56,,0.6,0.0,,0.0,,0.0
2008-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34600.0,454740.49,,0.59,0.0,,0.0,,0.0
2008-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34600.0,467168.17,,0.58,0.0,,0.0,,0.0
2008-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34600.0,460954.32,,0.57,0.0,,0.0,,0.0
2008-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34600.0,454740.48,,0.57,0.0,,0.0,,0.0
2008-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34600.0,453610.69,,0.56,0.0,,0.0,,0.0
2008-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34600.0,459542.09,,0.56,0.0,,0.0,,0.0
2008-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34600.0,453045.79,,0.56,0.0,,0.0,,0.0
2008-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34600.0,446267.05,,0.56,0.0,,0.0,,0.0
2008-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34000.0,436863.02,,0.54,0.0,,0.0,,0.0
2008-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34000.0,438250.77,,0.53,0.0,,0.0,,0.0
2008-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34000.0,453516.0,,0.53,0.0,,0.0,,0.0
2008-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34000.0,444634.41,,0.55,0.0,,0.0,,0.0
2008-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34000.0,436585.47,,0.55,0.0,,0.0,,0.0
2008-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34000.0,427981.43,,0.53,0.0,,0.0,,0.0
2008-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34000.0,433809.98,,0.53,0.0,,0.0,,0.0
2008-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34000.0,427426.34,,0.53,0.0,,0.0,,0.0
2008-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34000.0,416046.8,,0.52,0.0,,0.0,,0.0
2008-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34000.0,412438.66,,0.51,0.0,,0.0,,0.0
2008-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,34000.0,418822.3,,0.51,0.0,,0.0,,0.0
2008-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,393181.62,,0.49,0.0,,0.0,,0.0
2008-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,395304.05,,0.5,0.0,,0.0,,0.0
2008-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,377528.64,,0.5,0.0,,0.0,,0.0
2008-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,368773.58,,0.47,0.0,,0.0,,0.0
2008-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,344630.85,,0.46,0.0,,0.0,,0.0
2008-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,335610.49,,0.44,0.0,,0.0,,0.0
2008-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,321284.03,,0.41,0.0,,0.0,,0.0
2008-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,348079.81,,0.39,0.0,,0.0,,0.0
2008-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,376732.72,,0.43,0.0,,0.0,,0.0
2008-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,362140.96,,0.46,0.0,,0.0,,0.0
2008-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,32500.0,342243.11,,0.44,0.0,,0.0,,0.0
2008-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31000.0,349222.66,,0.4,0.0,,0.0,,0.0
2008-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31000.0,347451.24,,0.42,0.0,,0.0,,0.0
2008-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31000.0,354030.8,,0.42,0.0,,0.0,,0.0
2008-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31000.0,335304.37,,0.43,0.0,,0.0,,0.0
2008-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31000.0,324422.79,,0.41,0.0,,0.0,,0.0
2008-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31000.0,317084.06,,0.4,0.0,,0.0,,0.0
2008-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31000.0,319867.71,,0.39,0.0,,0.0,,0.0
