,PROAC FP Equity_DX_SI_QTY,PROAC FP Equity_DX_SHORT_INTEREST_VALUE,PROAC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PROAC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PROAC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PROAC FP Equity_DX_SI_MV,PROAC FP Equity_DX_DSS,PROAC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PROAC FP Equity_DX_SUPPLY_SI_QTY,PROAC FP Equity_DX_BROKER_SI_QTY,PROAC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PROAC FP Equity_DX_BROKER_SI_MV_NEW_x,PROAC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PROAC FP Equity_DX_SUPPLY_SI_QTY_INC_x,PROAC FP Equity_DX_BROKER_SI_MV_INC_x,PROAC FP Equity_DX_SUPPLY_SI_MV_NEW,PROAC FP Equity_DX_BROKER_SI_QTY_ADD,PROAC FP Equity_DX_BROKER_SI_QTY_NEW,PROAC FP Equity_DX_SUPPLY_SI_MV_DEC,PROAC FP Equity_DX_BROKER_SI_QTY_INC,PROAC FP Equity_DX_SUPPLY_SI_QTY_DEC,PROAC FP Equity_DX_BROKER_SI_MV_NEW_y,PROAC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PROAC FP Equity_DX_BROKER_SI_MV_INC_y,PROAC FP Equity_DX_SUPPLY_SI_QTY_INC_y,PROAC FP Equity_DX_BROKER_SI_MV_ADD,PROAC FP Equity_DX_SUPPLY_SI_QTY_ADD,PROAC FP Equity_DX_BROKER_SI_QTY_DEC,PROAC FP Equity_DX_SUPPLY_SI_MV,PROAC FP Equity_DX_BROKER_SI_MV_DEC,PROAC FP Equity_DX_SUPPLY_SI_MV_RMV,PROAC FP Equity_DX_BROKER_SI_MV_RMV,PROAC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PROAC FP Equity_DX_UTILIZATION_QUANTITY,PROAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PROAC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PROAC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PROAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PROAC FP Equity_DX_ACTIVE_UTILIZATION_MV,PROAC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PROAC FP Equity_DX_BROKER_SI_CON_RATIO,PROAC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PROAC FP Equity_DX_DEMAND_SUPPLY_RATIO
2008-06-06,2000.0,1320.0,0.01,0.01,0.0,0.0,0.0,660.0,1000.0,1000.0,660.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-09,2000.0,1300.0,0.01,0.01,0.0,0.0,0.0,650.0,1000.0,1000.0,650.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-10,2000.0,1300.0,0.01,0.01,0.0,0.0,0.0,650.0,1000.0,1000.0,650.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-11,2000.0,1280.0,0.01,0.02,0.0,0.0,0.0,640.0,1000.0,1000.0,640.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-12,2000.0,1260.0,0.01,0.02,0.0,0.0,0.0,630.0,1000.0,1000.0,630.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-13,2000.0,1280.0,0.01,0.02,0.0,0.0,0.0,640.0,1000.0,1000.0,640.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-16,2000.0,1260.0,0.01,0.02,0.0,0.0,0.0,630.0,1000.0,1000.0,630.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-17,2000.0,1240.0,0.01,0.02,0.0,0.0,0.0,620.0,1000.0,1000.0,620.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-18,2000.0,1220.0,0.01,0.02,0.0,0.0,0.0,610.0,1000.0,1000.0,610.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-19,2000.0,1200.0,0.01,0.02,0.0,0.0,0.0,600.0,1000.0,1000.0,600.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-20,2000.0,1180.0,0.01,0.02,0.0,0.0,0.0,590.0,1000.0,1000.0,590.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-23,2000.0,1160.0,0.01,0.02,0.0,0.0,0.0,580.0,1000.0,1000.0,580.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-24,2000.0,1120.0,0.01,0.02,0.0,0.0,0.0,560.0,1000.0,1000.0,560.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-25,2000.0,1160.0,0.01,0.02,0.0,0.0,0.0,580.0,1000.0,1000.0,580.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-26,2000.0,1080.0,0.01,0.03,0.0,0.0,0.0,540.0,1000.0,1000.0,540.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-27,2000.0,1080.0,0.01,0.03,0.0,0.0,0.0,540.0,1000.0,1000.0,540.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-06-30,2000.0,960.0,0.01,0.03,0.0,0.0,0.0,480.0,1000.0,1000.0,480.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-01,2000.0,960.0,0.01,0.03,0.0,0.0,0.0,480.0,1000.0,1000.0,480.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-02,2000.0,940.0,0.01,0.03,0.0,0.0,0.0,470.0,1000.0,1000.0,470.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-03,2000.0,920.0,0.01,0.03,0.0,0.0,0.0,460.0,1000.0,1000.0,460.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-04,2000.0,880.0,0.01,0.03,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-07,2000.0,860.0,0.01,0.03,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-08,2000.0,820.0,0.01,0.03,0.0,0.0,0.0,410.0,1000.0,1000.0,410.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-09,2000.0,1100.0,0.01,0.02,0.0,0.0,0.0,550.0,1000.0,1000.0,550.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-10,2000.0,980.0,0.01,0.01,0.0,0.0,0.0,490.0,1000.0,1000.0,490.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-11,2000.0,860.0,0.01,0.01,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-14,2000.0,820.0,0.01,0.01,0.0,0.0,0.0,410.0,1000.0,1000.0,410.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-15,2000.0,860.0,0.01,0.01,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-16,2000.0,860.0,0.01,0.01,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-17,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-18,2000.0,960.0,0.01,0.01,0.0,0.0,0.0,480.0,1000.0,1000.0,480.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-21,2000.0,1000.0,0.01,0.01,0.0,0.0,0.0,500.0,1000.0,1000.0,500.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-22,2000.0,980.0,0.01,0.01,0.0,0.0,0.0,490.0,1000.0,1000.0,490.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-23,2000.0,980.0,0.01,0.01,0.0,0.0,0.0,490.0,1000.0,1000.0,490.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-24,2000.0,980.0,0.01,0.01,0.0,0.0,0.0,490.0,1000.0,1000.0,490.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-25,2000.0,960.0,0.01,0.01,0.0,0.0,0.0,480.0,1000.0,1000.0,480.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-28,2000.0,940.0,0.01,0.01,0.0,0.0,0.0,470.0,1000.0,1000.0,470.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-29,2000.0,940.0,0.01,0.01,0.0,0.0,0.0,470.0,1000.0,1000.0,470.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-30,2000.0,960.0,0.01,0.01,0.0,0.0,0.0,480.0,1000.0,1000.0,480.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-07-31,2000.0,1040.0,0.01,0.01,0.0,0.0,0.0,520.0,1000.0,1000.0,520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-01,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-04,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-05,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-06,2000.0,860.0,0.01,0.01,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-07,2000.0,860.0,0.01,0.01,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-08,2000.0,860.0,0.01,0.01,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-11,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-12,2000.0,920.0,0.01,0.01,0.0,0.0,0.0,460.0,1000.0,1000.0,460.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-13,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-14,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-15,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-18,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-19,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-20,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-21,2000.0,860.0,0.01,0.01,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-22,2000.0,840.0,0.01,0.01,0.0,0.0,0.0,420.0,1000.0,1000.0,420.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-25,2000.0,840.0,0.01,0.01,0.0,0.0,0.0,420.0,1000.0,1000.0,420.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-26,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-27,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-28,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-08-29,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-01,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-02,2000.0,920.0,0.01,0.01,0.0,0.0,0.0,460.0,1000.0,1000.0,460.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-03,2000.0,920.0,0.01,0.01,0.0,0.0,0.0,460.0,1000.0,1000.0,460.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-04,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-05,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-08,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-09,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-10,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-11,2000.0,780.0,0.01,0.01,0.0,0.0,0.0,390.0,1000.0,1000.0,390.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-12,2000.0,800.0,0.01,0.01,0.0,0.0,0.0,400.0,1000.0,1000.0,400.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-15,2000.0,780.0,0.01,0.01,0.0,0.0,0.0,390.0,1000.0,1000.0,390.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-16,2000.0,740.0,0.01,0.01,0.0,0.0,0.0,370.0,1000.0,1000.0,370.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-17,2000.0,740.0,0.01,0.01,0.0,0.0,0.0,370.0,1000.0,1000.0,370.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-18,2000.0,740.0,0.01,0.01,0.0,0.0,0.0,370.0,1000.0,1000.0,370.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-19,2000.0,760.0,0.01,0.01,0.0,0.0,0.0,380.0,1000.0,1000.0,380.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-22,2000.0,760.0,0.01,0.01,0.0,0.0,0.0,380.0,1000.0,1000.0,380.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-23,2000.0,740.0,0.01,0.01,0.0,0.0,0.0,370.0,1000.0,1000.0,370.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-24,2000.0,740.0,0.01,0.02,0.0,0.0,0.0,370.0,1000.0,1000.0,370.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-25,2000.0,760.0,0.01,0.02,0.0,0.0,0.0,380.0,1000.0,1000.0,380.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-26,2000.0,720.0,0.01,0.02,0.0,0.0,0.0,360.0,1000.0,1000.0,360.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-29,2000.0,680.0,0.01,0.02,0.0,0.0,0.0,340.0,1000.0,1000.0,340.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-09-30,2000.0,680.0,0.01,0.02,0.0,0.0,0.0,340.0,1000.0,1000.0,340.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-01,2000.0,680.0,0.01,0.02,0.0,0.0,0.0,340.0,1000.0,1000.0,340.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-02,2000.0,640.0,0.01,0.02,0.0,0.0,0.0,320.0,1000.0,1000.0,320.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-03,2000.0,680.0,0.01,0.02,0.0,0.0,0.0,340.0,1000.0,1000.0,340.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-06,2000.0,640.0,0.01,0.02,0.0,0.0,0.0,320.0,1000.0,1000.0,320.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-07,2000.0,600.0,0.01,0.02,0.0,0.0,0.0,300.0,1000.0,1000.0,300.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-08,2000.0,620.0,0.01,0.02,0.0,0.0,0.0,310.0,1000.0,1000.0,310.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-09,2000.0,660.0,0.01,0.01,0.0,0.0,0.0,330.0,1000.0,1000.0,330.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-10,1000.0,300.0,0.0,0.01,0.0,0.0,0.0,0.0,1000.0,0.0,300.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,100.0,19.55,0.0,0.0,,0.0,100.0,,0.0,,0.1955
2008-10-13,2000.0,640.0,0.01,0.01,0.0,0.0,0.0,320.0,1000.0,1000.0,320.0,0.0,,,,,,1000.0,,,,0.0,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-14,2000.0,640.0,0.01,0.01,0.0,0.0,0.0,320.0,1000.0,1000.0,320.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-15,2000.0,640.0,0.01,0.01,0.0,0.0,0.0,320.0,1000.0,1000.0,320.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-16,2000.0,620.0,0.01,0.01,0.0,0.0,0.0,310.0,1000.0,1000.0,310.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-17,2000.0,620.0,0.01,0.01,0.0,0.0,0.0,310.0,1000.0,1000.0,310.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-20,2000.0,600.0,0.01,0.01,0.0,0.0,0.0,300.0,1000.0,1000.0,300.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-21,2000.0,600.0,0.01,0.01,0.0,0.0,0.0,300.0,1000.0,1000.0,300.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-22,2000.0,580.0,0.01,0.01,0.0,0.0,0.0,290.0,1000.0,1000.0,290.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-23,2000.0,560.0,0.01,0.01,0.0,0.0,0.0,280.0,1000.0,1000.0,280.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-24,2000.0,560.0,0.01,0.01,0.0,0.0,0.0,280.0,1000.0,1000.0,280.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-27,2000.0,520.0,0.01,0.01,0.0,0.0,0.0,260.0,1000.0,1000.0,260.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-28,2000.0,520.0,0.01,0.02,0.0,0.0,0.0,260.0,1000.0,1000.0,260.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-29,2000.0,520.0,0.01,0.02,0.0,0.0,0.0,260.0,1000.0,1000.0,260.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-30,2000.0,520.0,0.01,0.01,0.0,0.0,0.0,260.0,1000.0,1000.0,260.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-10-31,2000.0,500.0,0.01,0.02,0.0,0.0,0.0,250.0,1000.0,1000.0,250.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-11-03,2000.0,500.0,0.01,0.02,0.0,0.0,0.0,250.0,1000.0,1000.0,250.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
2008-11-04,2000.0,580.0,0.01,0.02,0.0,0.0,0.0,290.0,1000.0,1000.0,290.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,19.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3909
