,DBV FP Equity_DX_SI_QTY,DBV FP Equity_DX_SHORT_INTEREST_VALUE,DBV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,DBV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DBV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DBV FP Equity_DX_SI_MV,DBV FP Equity_DX_DSS,DBV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DBV FP Equity_DX_SUPPLY_SI_QTY,DBV FP Equity_DX_BROKER_SI_QTY,DBV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DBV FP Equity_DX_BROKER_SI_MV_NEW_x,DBV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,DBV FP Equity_DX_SUPPLY_SI_QTY_INC_x,DBV FP Equity_DX_BROKER_SI_MV_INC_x,DBV FP Equity_DX_SUPPLY_SI_MV_NEW,DBV FP Equity_DX_BROKER_SI_QTY_ADD,DBV FP Equity_DX_BROKER_SI_QTY_NEW,DBV FP Equity_DX_SUPPLY_SI_MV_DEC,DBV FP Equity_DX_BROKER_SI_QTY_INC,DBV FP Equity_DX_SUPPLY_SI_QTY_DEC,DBV FP Equity_DX_BROKER_SI_MV_NEW_y,DBV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,DBV FP Equity_DX_BROKER_SI_MV_INC_y,DBV FP Equity_DX_SUPPLY_SI_QTY_INC_y,DBV FP Equity_DX_BROKER_SI_MV_ADD,DBV FP Equity_DX_SUPPLY_SI_QTY_ADD,DBV FP Equity_DX_BROKER_SI_QTY_DEC,DBV FP Equity_DX_SUPPLY_SI_MV,DBV FP Equity_DX_BROKER_SI_MV_DEC,DBV FP Equity_DX_SUPPLY_SI_MV_RMV,DBV FP Equity_DX_BROKER_SI_MV_RMV,DBV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DBV FP Equity_DX_UTILIZATION_QUANTITY,DBV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DBV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DBV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,DBV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DBV FP Equity_DX_ACTIVE_UTILIZATION_MV,DBV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DBV FP Equity_DX_BROKER_SI_CON_RATIO,DBV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DBV FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-03-09,180620.0,12529609.4,1.11,5.76,0.73,12.81,0.0,10568103.28,107201.0,152344.0,7436533.37,,,,,,,,1.39,,20000.0,,,,,,,25702.0,7.43,1.71,,,36.35,10.01,187723.0,13022344.51,,13.0,36.37,26.75,0.2274,28.69,0.1686
2017-03-10,145653.0,10068991.89,0.9,4.63,0.59,10.32,0.0,8114272.01,107201.0,117377.0,7410805.13,,,,,,,,,,,,,,,,,34967.0,7.39,2.45,,,36.35,9.99,187723.0,12977290.99,,12.89,36.44,25.56,0.2409,35.4,0.1357
2017-03-13,154889.0,10653265.42,0.96,4.94,0.63,10.98,0.0,8020642.14,121775.0,116613.0,8375684.5,,,,0.17,,,,,2418.0,,,,0.17,,,14574.0,3182.0,8.42,0.22,,,37.25,11.34,205149.0,14110148.22,,14.18,37.25,22.9,0.2335,33.45,0.1443
2017-03-14,152836.0,10403546.52,0.94,4.93,0.62,10.8,0.0,7798099.2,121775.0,114560.0,8289224.25,,,,,,,,,,,,,,,,,2053.0,8.39,0.16,,,37.25,11.34,205149.0,13964492.43,,14.18,37.18,23.13,0.2394,34.04,0.1423
2017-03-15,148495.0,9837793.75,0.89,4.93,0.6,10.3,0.0,7302008.75,118484.0,110219.0,7849565.0,,,,,,,,0.24,,3291.0,,,,,,,4341.0,8.0,0.32,,,85.12,11.03,20717.0,1372501.25,,1.37,85.36,23.9,0.2466,34.82,0.1382
2017-03-16,147212.0,9799902.84,0.88,4.85,0.6,9.96,0.0,7251869.52,117201.0,108936.0,7802070.57,,,,,,,,0.08,,1283.0,,,,,,,1283.0,7.72,0.11,,,84.2,10.9,22000.0,1464540.0,,1.46,84.05,24.28,0.2487,34.92,0.1369
2017-03-17,160512.0,10500695.04,0.96,5.25,0.65,10.99,0.0,7996679.12,130501.0,122236.0,8537375.42,,,,0.95,,,,,13300.0,,,,0.95,,,13300.0,,8.67,,,,79.39,12.14,33884.0,2216691.28,,2.23,79.55,21.95,0.2306,32.16,0.1493
2017-03-20,154018.0,10257598.8,0.92,5.09,0.62,10.36,0.0,7708417.2,124007.0,115742.0,8258866.2,,,,,,,,0.44,,6494.0,,,,,,,6494.0,8.13,0.5,,,75.44,11.59,40378.0,2689174.8,,2.67,75.28,23.11,0.2376,33.55,0.1439
2017-03-21,154018.0,10034272.7,0.92,4.92,0.62,10.5,0.0,7540591.3,124007.0,115742.0,8079056.05,,,,,,,,,,,,,,,,,,8.22,,,,75.44,11.58,40378.0,2630626.7,,2.65,75.61,22.98,0.2373,33.53,0.1439
2017-03-22,147689.0,9385635.95,0.89,4.61,0.6,9.88,0.0,6953196.15,116538.0,109413.0,7405989.9,,,,,,,,0.5,,7469.0,,,,,,,6329.0,7.58,0.46,,,73.4,10.86,42234.0,2683970.7,,2.72,73.61,23.87,0.2519,35.09,0.1376
2017-03-23,146352.0,9398725.44,0.88,4.57,0.59,9.58,0.0,6940640.72,120814.0,108076.0,7758675.08,,,,0.22,,,,,4276.0,,,,0.22,,,4276.0,5613.0,7.69,0.39,,,74.1,11.19,42234.0,2712267.48,,2.7,74.01,26.22,0.2622,35.32,0.1355
2017-03-24,167252.0,10871380.0,1.0,5.14,0.68,11.03,0.0,7024940.0,141714.0,108076.0,9211410.0,,,20900.0,,,,,,,,,,,20900.0,,,,9.12,,,,87.51,13.12,20234.0,1315210.0,,1.3,87.54,22.95,0.2164,30.89,0.1548
2017-03-27,175510.0,11278272.6,1.05,5.49,0.71,11.63,0.0,7475622.84,143879.0,116334.0,9245664.54,,,,0.55,,,,,8258.0,,,,0.55,,,2165.0,,9.31,,,,87.67,13.3,20234.0,1300236.84,,1.31,87.67,21.96,0.2027,29.51,0.1622
2017-03-28,185386.0,11890658.04,1.11,5.79,0.75,12.19,0.0,8095109.4,143755.0,126210.0,9220445.7,,,,0.63,,,,0.01,10000.0,124.0,,,0.63,,,,124.0,9.26,0.04,,,87.6,13.28,20358.0,1305762.12,,1.32,87.55,26.16,0.2075,28.14,0.1713
2017-03-29,185528.0,11920174.0,1.11,5.84,0.75,12.2,0.0,8118116.0,143897.0,126352.0,9245382.25,,,142.0,0.01,,,,,142.0,,,,0.01,142.0,,,,9.27,,,,87.61,13.3,20358.0,1308001.5,,1.32,87.55,26.09,0.2073,28.15,0.1715
2017-03-30,187999.0,12212415.04,1.13,5.91,0.76,12.4,0.0,8273305.6,145360.0,127360.0,9442585.6,,,,0.07,,,,,1100.0,,,,0.07,,,1463.0,92.0,9.39,0.0,,,87.72,13.41,20358.0,1322455.68,,1.32,87.7,25.75,0.2048,27.68,0.1735
2017-03-31,187759.0,12253152.34,1.13,5.87,0.76,12.5,0.0,8295851.2,145860.0,127120.0,9518823.6,,,500.0,0.03,,,,,287.0,,,,0.03,500.0,,,527.0,9.52,0.03,,,87.75,13.43,20358.0,1328563.08,,1.33,87.72,25.77,0.2057,27.78,0.1729
2017-04-03,188365.0,12202284.7,1.13,6.26,0.76,12.54,0.0,8185989.48,147220.0,126366.0,9536911.6,,,,,,,,,,,,,,,,1360.0,754.0,9.6,0.05,,,87.85,13.55,20358.0,1318791.24,,1.33,87.82,25.76,0.2066,27.66,0.1734
2017-04-04,192365.0,12565281.8,1.15,6.36,0.78,12.73,0.0,8515507.12,147220.0,130366.0,9616410.4,,,,,,4000.0,,,,,,,,,0.27,,,9.54,,,,87.85,13.53,20358.0,1329784.56,,1.32,87.88,25.16,0.1991,26.91,0.1768
2017-04-05,203435.0,13089007.9,1.22,6.69,0.82,13.52,0.0,9099992.24,161290.0,141436.0,10377398.6,,,,0.41,,5000.0,,,6070.0,,,,0.41,,0.32,14070.0,,10.5,,,,74.86,14.85,54163.0,3484847.42,,3.51,74.96,23.9,0.1848,25.61,0.1873
2017-04-06,224032.0,14087132.16,1.34,7.39,0.91,14.66,0.0,10188635.04,180837.0,162033.0,11371030.56,,,,1.63,,,,0.03,25220.0,453.0,,,1.63,,,20000.0,4623.0,11.58,0.32,,,76.95,16.65,54163.0,3405769.44,,3.44,77.1,21.71,0.1727,23.28,0.2062
2017-04-07,237826.0,14876016.3,1.43,7.59,0.96,15.26,0.0,9746978.85,182097.0,155827.0,11390167.35,,,,0.79,,,,0.04,13794.0,500.0,,,0.79,,,1760.0,20000.0,11.47,1.3,,,77.07,16.73,54163.0,3387895.65,,3.41,77.09,20.4,0.1795,27.13,0.2185
2017-04-10,250832.0,15679508.32,1.5,7.93,1.02,16.01,1.0,10664518.55,193503.0,170605.0,12095872.53,,,13178.0,0.73,,3200.0,,0.11,11578.0,1772.0,,,0.73,13178.0,0.21,,,12.11,,,,44.49,17.57,241430.0,15091789.3,,15.12,44.47,19.31,0.1733,25.62,0.2278
2017-04-11,265112.0,16219552.16,1.59,8.48,1.07,16.82,1.0,11311264.3,207783.0,184885.0,12712163.94,,,11293.0,0.9,,,,,14280.0,,,,0.9,11293.0,,2987.0,,12.92,,,,46.38,18.69,240228.0,14697149.04,,14.97,46.32,18.33,0.1668,24.24,0.2384
2017-04-12,235836.0,14402504.52,1.41,7.49,0.96,14.65,0.0,9548783.06,179607.0,156358.0,10968599.49,,,2619.0,,,,,1.98,,30795.0,,,,2619.0,,,28527.0,10.96,1.92,,,40.36,16.15,265428.0,16209687.96,,16.18,40.39,18.36,0.1571,20.57,0.212
2017-04-13,237458.0,14601292.42,1.42,7.5,0.96,14.75,0.0,9714190.2,181229.0,157980.0,11143771.21,,,,0.1,,,,,1622.0,,,,0.1,,,1622.0,,11.09,,,,40.43,16.22,267028.0,16419551.72,,16.32,40.46,18.21,0.1569,20.46,0.2125
2017-04-14,237458.0,14601292.42,1.42,7.61,0.96,14.79,0.0,9714190.2,181229.0,157980.0,11143771.21,,,,,,,,,,,,,,,,,,11.14,,,,40.43,16.22,267028.0,16419551.72,,16.42,40.43,18.24,0.1569,20.43,0.2125
2017-04-17,237458.0,14601292.42,1.42,7.61,0.96,14.82,0.0,9714190.2,181229.0,157980.0,11143771.21,,,,,,,,,,,,,,,,,,11.14,,,,42.35,16.22,246670.0,15167738.3,,15.15,42.37,18.25,0.157,20.47,0.2125
2017-04-18,255845.0,15281621.85,1.53,8.2,1.04,15.81,1.0,10534400.91,189042.0,176367.0,11291478.66,,,11513.0,1.3,,,,0.23,21587.0,3700.0,,,1.3,11513.0,,,3200.0,11.48,0.2,,,45.17,17.13,229442.0,13704570.66,,14.0,45.07,19.12,0.155,19.35,0.2318
2017-04-19,258191.0,15718668.08,1.55,8.23,1.05,15.71,1.0,10880047.44,193488.0,178713.0,11779549.44,,,5516.0,0.06,,,,0.06,2346.0,1070.0,,,0.06,5516.0,,,,11.63,,,,45.75,17.15,229442.0,13968428.96,,13.71,45.9,18.78,0.1546,19.88,0.2289
2017-04-20,277191.0,16964089.2,1.66,9.61,1.12,17.15,1.0,12100035.6,213488.0,197713.0,13065465.6,,,9420.0,1.25,,,,,19000.0,,,,1.25,9420.0,,10580.0,,13.03,,,,48.75,18.92,224442.0,13735850.4,,13.67,48.8,17.51,0.1581,23.71,0.2456
2017-04-21,324829.0,19804824.13,1.95,11.55,1.32,20.3,1.0,14959050.47,261126.0,245351.0,15920852.22,,,20343.0,3.11,,,,0.04,47638.0,737.0,,,3.11,20343.0,,28032.0,,15.94,,,,55.3,23.15,211067.0,12868754.99,,12.96,55.16,14.86,0.1987,35.44,0.288
2017-04-24,325829.0,20299146.7,1.95,11.84,1.32,20.19,1.0,15347667.3,261126.0,246351.0,16268149.8,,,,0.03,,,,,1000.0,,,,0.03,,,,,16.0,,,,55.3,23.15,211067.0,13149474.1,,12.66,55.84,15.08,0.1959,34.9,0.2888
2017-04-25,345829.0,22216054.96,2.07,12.28,1.4,22.02,1.0,17110388.24,256126.0,266351.0,16453534.24,,,,1.65,,,,0.28,25000.0,5000.0,,,1.65,,,,5000.0,16.15,0.28,,,54.82,23.11,211067.0,13558944.08,,13.07,55.27,18.07,0.1949,33.02,0.3121
2017-04-26,346326.0,22247982.24,2.08,12.14,1.4,22.68,1.0,17142315.52,250623.0,266848.0,16100021.52,,,1500.0,0.57,,,,0.37,7000.0,7003.0,,,0.57,1500.0,,,6503.0,16.09,0.34,,,53.83,22.2,214997.0,13811407.28,,13.83,53.77,17.67,0.1964,33.27,0.3068
2017-04-27,346326.0,22549285.86,2.08,11.8,1.4,22.73,1.0,17374473.28,250623.0,266848.0,16318063.53,,,,,,,,,,,,,,,,,,16.2,,,,53.83,22.2,214997.0,13998454.67,,13.82,53.97,17.63,0.1958,33.18,0.3068
2017-04-28,350436.0,22929027.48,2.1,11.6,1.42,23.23,1.0,17728781.94,251533.0,270958.0,16457804.19,,,910.0,0.13,,3200.0,,,910.0,,,,0.13,910.0,0.21,,,16.4,,,,53.92,22.26,214997.0,14067253.71,,13.96,54.02,17.45,0.193,33.04,0.3102
2017-05-01,350436.0,22929027.48,2.1,11.79,1.42,23.34,1.0,17728781.94,251533.0,270958.0,16457804.19,,,,,,,,,,,,,,,,,,16.46,,,,53.92,22.26,214997.0,14067253.71,,14.05,53.95,17.47,0.1934,33.09,0.3101
2017-05-02,353036.0,23028538.28,2.12,11.87,1.43,23.49,1.0,17844188.34,251533.0,273558.0,16407497.59,,,,0.17,,,,,2600.0,,,,0.17,,,,,16.42,,,,52.69,22.21,225809.0,14729521.07,,14.76,52.65,17.62,0.1918,32.88,0.3117
2017-05-03,355036.0,22793311.2,2.13,12.04,1.44,23.55,1.0,17690823.6,251533.0,275558.0,16148418.6,,,,0.13,,,,,2000.0,,,,0.13,,,,,16.31,,,,52.69,21.88,225809.0,14496937.8,,14.75,52.51,18.12,0.1923,32.79,0.3088
2017-05-04,355036.0,22835915.52,2.13,12.13,1.44,23.14,1.0,17723890.56,251533.0,275558.0,16178602.56,,,,,,,,,,,,,,,,,,16.11,,,,52.69,21.84,225834.0,14525642.88,,14.4,52.8,18.08,0.1911,32.59,0.3082
2017-05-05,350471.0,22647436.02,2.1,12.54,1.42,22.94,1.0,17511567.66,250168.0,270993.0,16165856.16,,,,,,,,0.09,,1365.0,,,,,,,4565.0,16.1,0.26,,,52.56,22.12,225834.0,14593393.08,,14.46,52.69,18.31,0.1936,32.64,0.3098
2017-05-08,354077.0,22919404.21,2.12,12.93,1.44,23.37,1.0,17774793.27,249774.0,274599.0,16167871.02,,,,0.26,,,,0.02,4000.0,394.0,,,0.26,,,,394.0,16.18,0.0,,,53.74,21.91,214997.0,13916755.81,,13.97,53.66,18.11,0.1902,32.36,0.3105
2017-05-09,352955.0,23065609.25,2.12,12.65,1.43,23.36,1.0,17871721.95,248652.0,273477.0,16249408.2,,,,,,,,0.06,,1122.0,,,,,,,1122.0,16.2,0.07,,,53.63,21.76,214997.0,14050053.95,,13.99,53.66,18.14,0.189,32.09,0.3089
2017-05-10,350424.0,22788072.72,2.1,12.49,1.42,23.32,1.0,17619618.38,248321.0,270946.0,16148314.63,,,,,,,,0.02,,331.0,,,,,,,2531.0,16.2,0.09,,,100.0,21.61,0.0,0.0,,0.0,100.0,17.7,0.1892,32.24,0.305
2017-05-11,351148.0,22821108.52,2.11,12.42,1.42,23.26,1.0,17655833.3,244045.0,271670.0,15860484.55,,,,0.03,,,,0.28,724.0,4276.0,,,0.03,,,,,15.87,,,,100.0,21.96,0.0,0.0,,0.0,100.0,17.86,0.1889,32.14,0.316
2017-05-12,349451.0,22585018.13,2.1,12.32,1.42,23.03,1.0,17448354.99,242348.0,269973.0,15662951.24,,,,,,,,0.12,,1697.0,,,,,,,1697.0,15.68,0.17,,,100.0,21.75,0.0,0.0,,0.0,100.0,17.98,0.1875,31.74,0.3136
2017-05-15,346162.0,22431297.6,2.08,12.08,1.4,22.73,1.0,17281123.2,239059.0,266684.0,15491023.2,,,,,,,,0.21,,3289.0,,,,,,,3289.0,15.45,0.25,,,96.07,21.5,9774.0,633355.2,,0.63,96.06,18.13,0.1847,31.03,0.3114
2017-05-16,338011.0,21838890.71,2.03,11.55,1.37,22.18,1.0,16703817.13,230708.0,258533.0,14906043.88,,,,0.34,,,,0.55,5200.0,8351.0,,,0.34,,,,13351.0,14.88,0.89,,,94.62,20.73,13119.0,847618.59,,0.85,94.61,18.59,0.1869,30.72,0.3037
2017-05-17,333937.0,21001297.93,2.0,11.02,1.35,21.82,1.0,16002926.51,230708.0,254459.0,14509226.12,,,,,,,,,,,,,,,,,4074.0,14.7,0.26,,,94.62,20.67,13119.0,825053.91,,0.82,94.69,18.87,0.1921,31.23,0.2992
2017-05-18,327770.0,20331573.1,1.97,10.6,1.33,20.98,1.0,15519471.79,223069.0,250193.0,13836970.07,,,,0.34,,,,0.61,6355.0,9494.0,,,0.34,,,1855.0,10621.0,13.97,0.8,,,92.84,19.97,17202.0,1067040.06,,1.07,92.89,19.07,0.1807,28.49,0.2935
2017-05-19,347009.0,21878917.45,2.08,11.16,1.41,21.99,1.0,17058618.85,227684.0,270557.0,14355476.2,,,128.0,1.2,,,,1.74,20364.0,28943.0,,,1.2,128.0,,33430.0,,14.14,,,,87.68,20.41,31980.0,2016339.0,,2.01,87.53,17.86,0.1813,28.83,0.311
2017-05-22,341162.0,21172513.72,2.05,10.96,1.38,21.83,1.0,16427902.6,227684.0,264710.0,14130069.04,,,,,,,,,,,,,,,,,5847.0,14.27,0.22,,,100.0,20.41,0.0,0.0,,0.0,100.0,17.46,0.1803,28.54,0.3058
2017-05-23,310757.0,19058726.81,1.86,9.97,1.26,19.59,1.0,13140811.12,197279.0,214264.0,12099121.07,,,10850.0,,,,,2.75,,43663.0,,,,10850.0,,2408.0,50446.0,12.25,3.28,,,92.94,17.04,14984.0,918968.72,,0.92,92.99,18.03,0.1604,19.21,0.2684
2017-05-24,304618.0,18843669.48,1.83,9.69,1.23,19.06,1.0,13465375.5,187729.0,217675.0,11612915.94,,,,0.5,,,,0.6,8411.0,9550.0,,,0.5,,,,5000.0,11.53,0.36,,,92.61,16.21,14984.0,926910.24,,0.92,92.58,18.11,0.1596,18.3,0.263
2017-05-25,300603.0,18360831.24,1.82,9.73,1.22,18.84,1.0,13050352.8,183714.0,213660.0,11221251.12,,,,,,,,0.24,,4015.0,,,,,,,4015.0,11.32,0.26,,,92.46,15.81,14984.0,915222.72,,0.92,92.52,18.23,0.1594,18.66,0.2586
2017-05-26,303646.0,18385765.3,1.84,9.83,1.23,18.85,1.0,13014738.1,185057.0,214942.0,11205201.35,,,2000.0,,,1700.0,,0.16,,2357.0,,,,2000.0,0.1,1700.0,418.0,11.29,0.04,,,91.62,15.92,16923.0,1024687.65,,1.02,91.68,18.16,0.1577,18.53,0.2613
2017-05-29,303646.0,18574025.82,1.84,9.93,1.23,18.87,1.0,13148002.14,185057.0,214942.0,11319936.69,,,,,,,,,,,,,,,,,,11.24,,,,91.62,15.92,16923.0,1035179.91,,1.04,91.56,18.23,0.1576,18.39,0.2612
2017-05-30,296281.0,17782785.62,1.79,9.72,1.2,18.32,1.0,12458771.54,177547.0,207577.0,10656370.94,,,1500.0,,,,,0.66,,10854.0,,,,1500.0,,1844.0,7365.0,10.81,0.48,,,83.46,15.26,35184.0,2111743.68,,2.1,83.72,18.63,0.1576,19.0,0.2546
2017-05-31,292458.0,17372005.2,1.77,9.39,1.19,17.76,1.0,12203967.6,175847.0,205454.0,10445311.8,,,,,,,,0.1,,1700.0,,,,,,,2123.0,10.5,0.21,,,83.33,15.11,35184.0,2089929.6,,2.09,83.42,18.72,0.1579,19.26,0.2512
2017-06-01,291608.0,17939724.16,1.77,9.13,1.18,17.78,1.0,12534946.08,176697.0,203754.0,10870399.44,,,,,,,,0.06,,750.0,,,,,,1600.0,1700.0,10.59,0.1,,,79.73,15.18,44930.0,2764093.6,,2.76,79.33,18.67,0.1594,19.27,0.2506
2017-06-02,367020.0,22968111.6,2.22,10.64,1.49,23.17,1.0,18721808.28,269819.0,299166.0,16885273.02,,,100164.0,8.39,,,,0.56,130000.0,9678.0,,,8.39,100164.0,,2636.0,34588.0,16.59,2.09,,,64.48,23.16,148603.0,9299575.74,,9.13,64.5,22.72,0.2005,31.75,0.315
2017-06-05,304723.0,18844070.32,1.85,8.29,1.24,19.35,1.0,14558682.0,212146.0,235425.0,13119108.64,,,1444.0,,,,,3.49,,59117.0,,,,1444.0,,,63741.0,13.26,3.98,,,51.89,18.16,196667.0,12161887.28,,12.31,51.86,19.09,0.1797,27.21,0.2609
2017-06-06,282139.0,16852162.47,1.71,7.56,1.14,17.56,1.0,12787655.43,189562.0,214091.0,11322538.26,,,,,,,,1.49,,22584.0,,,,,,,21334.0,11.63,1.34,,,47.86,16.23,206523.0,12335618.79,,12.7,47.8,20.73,0.2018,29.16,0.2416
2017-06-07,326842.0,19257530.64,1.98,8.66,1.32,19.74,1.0,14365226.28,204265.0,243809.0,12035293.8,,,10113.0,1.67,,,,0.18,30000.0,2850.0,,,1.67,10113.0,,7440.0,282.0,12.17,0.02,,,44.93,17.58,250370.0,14751800.4,,14.94,44.89,17.84,0.2104,34.41,0.2812
2017-06-08,345253.0,20186942.91,2.09,8.95,1.4,20.67,1.0,15332003.4,214265.0,262220.0,12528074.55,,,3399.0,1.13,,,,,18411.0,,,,1.13,3399.0,,6601.0,,12.63,,,,46.11,18.35,250370.0,14639133.9,,14.79,46.07,19.28,0.198,32.59,0.2956
2017-06-09,346544.0,20446096.0,2.1,9.0,1.4,20.73,1.0,15368497.0,229256.0,260483.0,13526104.0,,,3028.0,0.73,,,,0.02,11963.0,309.0,,,0.73,3028.0,,12272.0,13700.0,13.44,0.81,,,43.56,19.6,297002.0,17523118.0,,17.41,43.58,19.01,0.1995,32.64,0.2963
2017-06-12,340197.0,19952554.05,2.06,8.89,1.38,20.39,1.0,15277327.95,222909.0,260483.0,13073612.85,,,2894.0,,,,,0.98,,16835.0,,,,2894.0,,7594.0,,13.13,,,,46.82,19.19,253155.0,14847540.75,,14.91,46.82,19.44,0.2012,33.08,0.2929
2017-06-13,338797.0,19975471.12,2.05,8.69,1.37,20.29,1.0,15358077.68,240154.0,260483.0,14159479.84,,,7756.0,,,,,0.08,,1400.0,,,,7756.0,,10889.0,,14.1,,,,48.65,21.02,253443.0,14942999.28,,14.87,48.67,19.48,0.2022,33.35,0.2965
2017-06-14,389442.0,22829090.04,2.35,10.04,1.58,23.35,1.0,18238323.36,240154.0,311128.0,14077827.48,,,,3.05,,,,,50645.0,,,,3.05,,,,,14.14,,,,48.65,20.97,253443.0,14856828.66,,14.93,48.64,25.1,0.1949,28.87,0.34
2017-06-15,353072.0,20848901.6,2.13,9.09,1.43,21.15,1.0,16224459.9,203784.0,274758.0,12033445.2,,,,,,,,2.13,,36370.0,,,,,,,36370.0,12.01,2.24,,,41.29,17.78,289813.0,17113457.65,,17.14,41.21,17.48,0.1918,32.1,0.308
2017-06-16,316710.0,18742897.8,1.91,7.98,1.28,18.98,1.0,14250780.72,186406.0,240804.0,11031507.08,,,,,,,,1.04,,17378.0,,,,,,,33954.0,10.99,2.05,,,69.01,16.26,83716.0,4954312.88,,4.95,68.97,17.33,0.2056,35.79,0.2763
2017-06-19,327501.0,19528884.63,1.98,8.14,1.33,19.78,1.0,15002609.85,195497.0,251595.0,11657486.11,,,,0.87,,,,0.17,13700.0,2909.0,,,0.87,,,12000.0,2909.0,11.59,0.16,,,69.3,17.05,86625.0,5165448.75,,5.14,69.27,20.53,0.2045,34.63,0.2857
2017-06-20,336606.0,20364663.0,2.03,8.26,1.36,20.5,1.0,16733997.5,179602.0,276595.0,10865921.0,,,,1.51,,,,0.94,25000.0,15895.0,,,1.51,,,,,10.75,,,,74.01,16.55,63069.0,3815674.5,,3.76,74.08,19.93,0.1991,33.81,0.3102
2017-06-21,334007.0,20908838.2,1.78,8.13,1.35,20.72,1.0,17061504.8,175003.0,272548.0,10955187.8,,,,0.13,,,,0.48,2000.0,8299.0,,,0.13,,,3700.0,6047.0,10.63,0.38,,,95.16,15.25,8894.0,556764.4,,0.58,94.82,19.95,0.1996,34.42,0.291
2017-06-22,327689.0,21280123.66,1.75,7.73,1.33,21.04,1.0,17444962.08,168685.0,268632.0,10954403.9,,,,,,,,0.36,,6318.0,,,,,,,3916.0,10.63,0.22,,,93.11,14.79,12481.0,810516.14,,0.83,92.79,20.36,0.2049,35.16,0.2874
2017-06-23,324046.0,21341669.56,1.73,7.35,1.31,21.38,1.0,17639152.08,165042.0,267828.0,10869666.12,,,,,,,,0.58,,9643.0,,,,,,6000.0,804.0,10.7,0.0,,,100.0,14.47,0.0,0.0,,0.0,100.0,20.76,0.207,35.27,0.2842
2017-06-26,338285.0,21981759.3,1.8,7.38,1.37,22.48,1.0,18363867.84,164501.0,282608.0,10689274.98,,,,1.36,,,,0.03,20000.0,541.0,,,1.36,,,,5220.0,10.81,0.35,,,100.0,14.41,0.0,0.0,,0.0,100.0,20.07,0.2025,33.34,0.2963
2017-06-27,338974.0,21389259.4,1.81,7.33,1.37,22.06,1.0,17735201.5,165190.0,281065.0,10423489.0,,,2232.0,,,,,0.1,,1543.0,,,,2232.0,,,1543.0,10.66,0.16,,,91.51,14.45,15321.0,966755.1,,1.0,91.46,20.01,0.1994,32.98,0.2965
2017-06-28,350185.0,21960101.35,1.87,7.64,1.42,22.34,1.0,18201828.34,164190.0,290254.0,10296354.9,,,3800.0,0.58,,,,0.74,9800.0,10800.0,,,0.58,3800.0,,6000.0,611.0,10.32,0.13,,,90.57,14.38,17099.0,1072278.29,,1.08,90.53,19.48,0.1948,32.58,0.3068
2017-06-29,356139.0,21866934.6,1.9,7.84,1.44,22.46,1.0,18065230.8,181122.0,294222.0,11120890.8,,,11104.0,0.25,,,,0.06,4429.0,766.0,,,0.25,11104.0,,6594.0,461.0,11.32,0.05,,,87.02,15.82,27027.0,1659457.8,,1.66,87.24,20.5,0.1933,31.84,0.3111
2017-06-30,356665.0,22059730.25,1.9,7.9,1.44,22.29,1.0,18254285.3,182023.0,295138.0,11258122.55,,,3000.0,0.23,,,,0.16,5000.0,2099.0,,,0.23,3000.0,,,4084.0,11.24,0.34,,,91.22,15.91,17515.0,1083302.75,,1.08,91.27,21.69,0.1958,32.15,0.3117
2017-07-03,361656.0,22400972.64,1.93,7.99,1.46,22.66,1.0,18589990.26,182023.0,300129.0,11274504.62,,,,0.34,,,,,4991.0,,,,0.34,,,,,11.33,,,,91.22,15.8,17515.0,1084879.1,,1.08,91.27,21.33,0.1936,31.62,0.3138
2017-07-04,355017.0,21744791.25,1.89,7.75,1.44,22.2,1.0,18042841.25,164980.0,294577.0,10105025.0,,,,0.37,,,,1.47,6000.0,23043.0,,,0.37,,,6000.0,11552.0,10.21,0.74,,,92.55,14.32,13285.0,813706.25,,0.81,92.65,21.77,0.1939,32.27,0.3081
2017-07-05,360620.0,22192554.8,1.92,8.05,1.46,22.44,1.0,18473077.2,167583.0,300180.0,10313057.82,,,,0.26,,,,,5603.0,,,,0.26,,,2603.0,,10.27,,,,79.84,14.54,42326.0,2604742.04,,2.6,79.81,21.76,0.1931,31.93,0.3129
2017-07-06,374442.0,23129282.34,1.99,8.06,1.52,23.31,1.0,19346549.31,168382.0,313203.0,10400956.14,,,799.0,0.92,,,,,15000.0,,,,0.92,799.0,,,1977.0,10.32,0.11,,,79.91,14.6,42326.0,2614477.02,,2.61,79.81,20.97,0.1879,30.66,0.3247
