,ALSRS FP Equity_DX_SI_QTY,ALSRS FP Equity_DX_SHORT_INTEREST_VALUE,ALSRS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSRS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSRS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSRS FP Equity_DX_SI_MV,ALSRS FP Equity_DX_DSS,ALSRS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSRS FP Equity_DX_SUPPLY_SI_QTY,ALSRS FP Equity_DX_BROKER_SI_QTY,ALSRS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSRS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSRS FP Equity_DX_BROKER_SI_MV_INC_x,ALSRS FP Equity_DX_BROKER_SI_QTY_ADD,ALSRS FP Equity_DX_SUPPLY_SI_MV_DEC,ALSRS FP Equity_DX_BROKER_SI_QTY_INC,ALSRS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSRS FP Equity_DX_BROKER_SI_MV_INC_y,ALSRS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSRS FP Equity_DX_BROKER_SI_MV_ADD,ALSRS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSRS FP Equity_DX_BROKER_SI_QTY_DEC,ALSRS FP Equity_DX_SUPPLY_SI_MV,ALSRS FP Equity_DX_BROKER_SI_MV_DEC,ALSRS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSRS FP Equity_DX_UTILIZATION_QUANTITY,ALSRS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSRS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSRS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSRS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSRS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSRS FP Equity_DX_BROKER_SI_CON_RATIO,ALSRS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSRS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSRS FP Equity_PX_LAST
2024-10-22,179800.0,4045.5,0.39,0.3,0.39,0.0,1.0,3966.75,176300.0,176300.0,3966.75,22300.0,0.0,,0.0,21300.0,1000.0,0.0,22300.0,,,,0.0,,100.0,81.05,0.0,0.0,0.0,100.0,42.3,0.4766,54.45,0.8266,0.0225
2024-10-23,101600.0,2336.8,0.22,0.18,0.22,0.0,1.0,2256.3,98100.0,98100.0,2256.3,,,,0.0,,78200.0,,,,,78200.0,0.0,0.0,100.0,70.42,0.0,0.0,0.0,100.0,5.39,0.8237,90.5,0.7293,0.023
2024-10-24,101600.0,2235.2,0.22,0.19,0.22,0.0,1.0,2158.2,98100.0,98100.0,2158.2,,,,,,,,,,,,0.0,,100.0,70.42,0.0,0.0,0.0,100.0,5.44,0.8214,90.37,0.7293,0.022
2024-10-25,101600.0,2225.04,0.22,0.2,0.22,0.0,1.0,2148.39,98100.0,98100.0,2148.39,,,,,,,,,,,,0.0,,100.0,70.42,0.0,0.0,0.0,100.0,5.21,0.8281,90.76,0.7293,0.0219
2024-10-28,101600.0,2225.04,0.22,0.21,0.22,0.0,1.0,2148.39,98100.0,98100.0,2148.39,,,,,,,,,,,,0.0,,100.0,70.42,0.0,0.0,0.0,100.0,5.2,0.8285,90.79,0.7293,0.0219
2024-10-29,101600.0,2113.28,0.22,0.23,0.22,0.0,1.0,2040.48,98100.0,98100.0,2040.48,,,,,,,,,,,,0.0,,100.0,70.42,0.0,0.0,0.0,100.0,5.08,0.8306,90.91,0.7293,0.0208
2024-10-30,101600.0,1991.36,0.22,0.23,0.22,0.0,1.0,1922.76,98100.0,98100.0,1922.76,,,,,,,,,,,,0.0,,100.0,70.42,0.0,0.0,0.0,100.0,4.83,0.8381,91.34,0.7293,0.0196
2024-10-31,101600.0,2225.04,0.22,0.25,0.22,0.0,1.0,2148.39,98100.0,98100.0,2148.39,,,,,,,,,,,,0.0,,100.0,70.42,0.0,0.0,0.0,100.0,7.14,0.7763,87.66,0.7293,0.0219
2024-11-01,101600.0,2021.84,0.22,0.29,0.22,0.0,1.0,1952.19,98100.0,98100.0,1952.19,,,,,,,,,,,,0.0,,100.0,70.42,0.0,0.0,0.0,100.0,4.98,0.8322,91.0,0.7293,0.0199
2024-11-04,101600.0,2377.44,0.22,0.34,0.22,0.0,1.0,2295.54,98100.0,98100.0,2295.54,,,,,,,,,,,,0.0,,100.0,70.42,0.0,0.0,0.0,100.0,7.42,0.7708,87.32,0.7293,0.0234
2024-11-05,98100.0,1471.5,0.21,0.24,0.21,0.0,0.0,1419.0,98100.0,94600.0,1471.5,,,,,,,,,,,3500.0,0.0,0.0,100.0,70.42,0.0,0.0,0.0,100.0,4.38,0.8635,92.78,0.7042,0.015
2024-11-06,94600.0,1362.24,0.2,0.2,0.2,0.0,0.0,1362.24,94600.0,94600.0,1362.24,,,,0.0,,3500.0,,,,,,0.0,,100.0,69.66,0.0,0.0,0.0,100.0,4.34,0.9169,95.66,0.6966,0.0144
2024-11-07,59600.0,935.72,0.13,0.11,0.13,0.0,0.0,935.72,59600.0,59600.0,935.72,,,,0.0,,35000.0,,,,,35000.0,0.0,0.0,100.0,39.9,0.0,0.0,0.0,100.0,6.69,0.8751,93.31,0.399,0.0157
2024-11-08,59600.0,1084.72,0.13,0.11,0.13,0.0,0.0,1084.72,59600.0,59600.0,1084.72,,,,,,,,,,,,0.0,,100.0,39.9,0.0,0.0,0.0,100.0,7.25,0.8654,92.75,0.399,0.0182
2024-11-11,59600.0,1251.6,0.13,0.11,0.13,0.0,0.0,1251.6,59600.0,59600.0,1251.6,,,,,,,,,,,,0.0,,100.0,39.9,0.0,0.0,0.0,100.0,8.31,0.8476,91.69,0.399,0.021
2024-11-12,59600.0,941.68,0.13,0.06,0.13,0.0,0.0,941.68,59600.0,59600.0,941.68,,,,,,,,,,,,0.0,,100.0,33.99,0.0,0.0,0.0,100.0,6.52,0.8781,93.48,0.3399,0.0158
2024-11-13,59600.0,762.88,0.13,0.04,0.13,0.0,0.0,762.88,59600.0,59600.0,762.88,,,,,,,,,,,,0.0,,100.0,33.99,0.0,0.0,0.0,100.0,7.3,0.8647,92.7,0.3399,0.0128
2024-11-14,43326.0,688.88,0.08,0.03,0.08,0.0,0.0,387.37,24363.0,24363.0,387.37,18963.0,,,0.0,,54200.0,,18963.0,,,35237.0,0.0,0.0,100.0,22.98,0.0,0.0,0.0,100.0,12.46,0.7818,87.54,0.4086,0.0159
2024-11-15,43326.0,615.23,0.08,0.02,0.08,0.0,0.0,345.95,24363.0,24363.0,345.95,,,,,,,,,,,,0.0,,100.0,15.62,0.0,0.0,0.0,100.0,12.46,0.7818,87.54,0.2777,0.0142
2024-11-18,43326.0,597.9,0.08,0.02,0.08,0.0,0.0,336.21,24363.0,24363.0,336.21,,,,,,,,,,,,0.0,,100.0,15.62,0.0,0.0,0.0,100.0,12.46,0.7818,87.54,0.2777,0.0138
2024-11-19,37926.0,534.76,0.06,0.02,0.06,0.0,0.0,267.38,18963.0,18963.0,267.38,,,,0.0,,5400.0,,,,,5400.0,0.0,0.0,100.0,12.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.2518,0.0141
2024-11-20,37926.0,538.55,0.06,0.02,0.06,0.0,0.0,269.27,18963.0,18963.0,269.27,,,,,,,,,,,,0.0,,100.0,12.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.2518,0.0142
2024-11-21,37926.0,561.3,0.06,0.02,0.06,0.0,0.0,280.65,18963.0,18963.0,280.65,,,,,,,,,,,,0.0,,100.0,12.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.2518,0.0148
2024-11-22,37926.0,568.89,0.06,0.02,0.06,0.0,0.0,284.45,18963.0,18963.0,284.45,,,,,,,,,,,,0.0,,100.0,12.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.2518,0.015
2024-11-25,37926.0,553.72,0.06,0.02,0.06,0.0,0.0,276.86,18963.0,18963.0,276.86,,,,,,,,,,,,0.0,,100.0,12.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.2518,0.0146
2024-11-26,37926.0,530.96,0.06,0.02,0.06,0.0,0.0,265.48,18963.0,18963.0,265.48,,,,,,,,,,,,0.0,,100.0,12.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.2518,0.014
2024-11-27,37926.0,466.49,0.06,0.02,0.06,0.0,0.0,233.24,18963.0,18963.0,233.24,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.0123
2024-11-28,37926.0,523.38,0.06,0.02,0.06,0.0,0.0,261.69,18963.0,18963.0,261.69,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.0138
2024-11-29,37926.0,549.93,0.06,0.02,0.06,0.0,0.0,274.96,18963.0,18963.0,274.96,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.0145
2024-12-02,37926.0,530.96,0.06,0.02,0.06,0.0,0.0,265.48,18963.0,18963.0,265.48,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.014
2024-12-03,37926.0,523.38,0.06,0.02,0.06,0.0,0.0,261.69,18963.0,18963.0,261.69,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.0138
2024-12-04,37926.0,534.76,0.06,0.02,0.06,0.0,0.0,267.38,18963.0,18963.0,267.38,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.0141
2024-12-05,37926.0,493.04,0.06,0.01,0.06,0.0,0.0,246.52,18963.0,18963.0,246.52,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.013
2024-12-06,37926.0,530.96,0.06,0.01,0.06,0.0,0.0,265.48,18963.0,18963.0,265.48,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.014
2024-12-09,37926.0,519.59,0.06,0.01,0.06,0.0,0.0,259.79,18963.0,18963.0,259.79,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.0137
2024-12-10,37926.0,504.42,0.06,0.01,0.06,0.0,0.0,252.21,18963.0,18963.0,252.21,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.0133
2024-12-11,37926.0,489.25,0.06,0.01,0.06,0.0,0.0,244.62,18963.0,18963.0,244.62,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.0129
2024-12-12,37926.0,481.66,0.06,0.01,0.06,0.0,0.0,240.83,18963.0,18963.0,240.83,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.0127
2024-12-13,37926.0,508.21,0.06,0.01,0.06,0.0,0.0,254.1,18963.0,18963.0,254.1,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.0134
2024-12-16,37926.0,481.66,0.06,0.01,0.06,0.0,0.0,240.83,18963.0,18963.0,240.83,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.0127
2024-12-17,37926.0,493.04,0.06,0.01,0.06,0.0,0.0,246.52,18963.0,18963.0,246.52,,,,,,,,,,,,0.0,,100.0,18.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.3769,0.013
2024-12-18,37926.0,493.04,0.06,0.01,0.06,0.0,0.0,246.52,18963.0,18963.0,246.52,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.013
2024-12-19,37926.0,496.83,0.06,0.01,0.06,0.0,0.0,248.42,18963.0,18963.0,248.42,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.0131
2024-12-20,37926.0,481.66,0.06,0.01,0.06,0.0,0.0,240.83,18963.0,18963.0,240.83,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.0127
2024-12-23,37926.0,443.73,0.06,0.01,0.06,0.0,0.0,221.87,18963.0,18963.0,221.87,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.0117
2024-12-24,37926.0,481.66,0.06,0.02,0.06,0.0,0.0,240.83,18963.0,18963.0,240.83,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.0127
2024-12-25,37926.0,481.66,0.06,0.02,0.06,0.0,0.0,240.83,18963.0,18963.0,240.83,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,
2024-12-26,37926.0,481.66,0.06,0.02,0.06,0.0,0.0,240.83,18963.0,18963.0,240.83,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,
2024-12-27,37926.0,474.08,0.06,0.02,0.06,0.0,0.0,237.04,18963.0,18963.0,237.04,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.0125
2024-12-30,37926.0,470.28,0.06,0.02,0.06,0.0,0.0,235.14,18963.0,18963.0,235.14,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.0124
2024-12-31,37926.0,493.04,0.06,0.03,0.06,0.0,0.0,246.52,18963.0,18963.0,246.52,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.013
2025-01-01,37926.0,493.04,0.06,0.03,0.06,0.0,0.0,246.52,18963.0,18963.0,246.52,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,
2025-01-02,37926.0,515.79,0.06,0.03,0.06,0.0,0.0,257.9,18963.0,18963.0,257.9,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.0136
2025-01-03,37926.0,462.7,0.06,0.03,0.06,0.0,0.0,231.35,18963.0,18963.0,231.35,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.0122
2025-01-06,37926.0,474.08,0.06,0.03,0.06,0.0,0.0,237.04,18963.0,18963.0,237.04,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.0125
2025-01-07,37926.0,458.9,0.05,0.03,0.05,0.0,0.0,229.45,18963.0,18963.0,229.45,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.0121
2025-01-08,37926.0,455.11,0.05,0.03,0.05,0.0,0.0,227.56,18963.0,18963.0,227.56,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.012
2025-01-09,37926.0,515.79,0.05,0.04,0.05,0.0,0.0,257.9,18963.0,18963.0,257.9,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.0136
2025-01-10,37926.0,455.11,0.05,0.04,0.05,0.0,0.0,227.56,18963.0,18963.0,227.56,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.012
2025-01-13,37926.0,470.28,0.05,0.04,0.05,0.0,0.0,235.14,18963.0,18963.0,235.14,,,,,,,,,,,,0.0,,100.0,46.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.9336,0.0124
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,18963.0,,,,,18963.0,0.0,0.0,0.0,0.0,22260.0,267.12,0.0,0.0,,0.0,,0.0,0.012
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22160.0,274.78,0.0,0.0,,0.0,,0.0,0.0124
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22360.0,266.08,0.0,0.0,,0.0,,0.0,0.0119
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22360.0,268.32,0.0,0.0,,0.0,,0.0,0.012
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22260.0,269.35,0.0,0.0,,0.0,,0.0,0.0121
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21660.0,255.59,0.0,0.0,,0.0,,0.0,0.0118
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21860.0,262.32,0.0,0.0,,0.0,,0.0,0.012
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21660.0,257.75,0.0,0.0,,0.0,,0.0,0.0119
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21660.0,259.92,0.0,0.0,,0.0,,0.0,0.012
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21660.0,259.92,0.0,0.0,,0.0,,0.0,0.012
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21660.0,259.92,0.0,0.0,,0.0,,0.0,0.012
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21660.0,257.75,0.0,0.0,,0.0,,0.0,0.0119
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21660.0,262.09,0.0,0.0,,0.0,,0.0,0.0121
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21660.0,251.26,0.0,0.0,,0.0,,0.0,0.0116
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,21660.0,253.42,0.0,0.0,,0.0,,0.0,0.0117
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,69160.0,829.92,0.0,0.0,,0.0,,0.0,0.012
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,69360.0,811.51,0.0,0.0,,0.0,,0.0,0.0117
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,69660.0,717.5,0.0,0.0,,0.0,,0.0,0.0103
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,69660.0,689.63,0.0,0.0,,0.0,,0.0,0.0099
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70160.0,645.47,0.0,0.0,,0.0,,0.0,0.0092
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,69660.0,557.28,0.0,0.0,,0.0,,0.0,0.008
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70360.0,555.84,0.0,0.0,,0.0,,0.0,0.0079
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70560.0,663.26,0.0,0.0,,0.0,,0.0,0.0094
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70560.0,642.1,0.0,0.0,,0.0,,0.0,0.0091
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,69960.0,594.66,0.0,0.0,,0.0,,0.0,0.0085
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,69860.0,593.81,0.0,0.0,,0.0,,0.0,0.0085
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,69960.0,608.65,0.0,0.0,,0.0,,0.0,0.0087
2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,69960.0,692.6,0.0,0.0,,0.0,,0.0,0.0099
2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,69960.0,1105.37,0.0,0.0,,0.0,,0.0,0.0158
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,69860.0,1334.33,0.0,0.0,,0.0,,0.0,0.0191
2025-02-25,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,1.0,1.0,0.02,,,1.0,,,,,,0.0,1.0,,0.0,,100.0,0.0,0.0,0.0,0.0,100.07,,1.0,100.0,0.0,0.019
2025-02-26,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,1.0,1.0,0.02,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.09,,1.0,100.0,0.0,0.0152
2025-02-27,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,1.0,1.0,0.02,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,99.82,,1.0,100.0,0.0,0.017
2025-02-28,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,1.0,1.0,0.02,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.12,,1.0,100.0,0.0,0.0159
2025-03-03,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,0.01,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,99.9,,1.0,100.0,0.0,0.0149
2025-03-04,2.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,0.01,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.09,,1.0,100.0,0.0,0.013
2025-03-05,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,0.01,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.1,,1.0,100.0,0.0,0.0102
2025-03-06,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,0.01,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.18,,1.0,100.0,0.0,0.0105
2025-03-07,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,0.01,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,99.93,,1.0,100.0,0.0,0.0092
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,1.0,,,,,1.0,0.0,0.0,0.0,0.0,68310.0,642.11,0.0,0.0,,0.0,,0.0,0.0094
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,73410.0,638.67,0.0,0.0,,0.0,,0.0,0.0087
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,73410.0,836.87,0.0,0.0,,0.0,,0.0,0.0114
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,68010.0,659.7,0.0,0.0,,0.0,,0.0,0.0097
2025-03-14,1000.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,9.2,,,,,,,,,,1000.0,,0.0,,100.0,1.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0147,0.0092
2025-03-17,51000.0,428.4,0.04,0.0,0.04,0.0,0.0,0.0,51000.0,0.0,428.4,50000.0,,,,,,,50000.0,,,,0.0,,100.0,44.31,0.0,0.0,0.0,100.0,1.97,0.9614,98.03,0.4431,0.0084
2025-03-18,366000.0,2964.6,0.25,0.02,0.25,0.0,1.0,1275.75,208500.0,157500.0,1688.85,157500.0,,157500.0,,,,,157500.0,0.0,,,0.0,,100.0,90.96,0.0,0.0,0.0,100.0,13.85,0.7566,85.88,1.5968,0.0081
2025-03-19,366000.0,3220.8,0.25,0.02,0.25,0.0,1.0,1386.0,208500.0,157500.0,1834.8,,,,,,,,,,,,0.0,,100.0,90.96,0.0,0.0,0.0,100.0,13.21,0.7661,86.53,1.5968,0.0088
2025-03-20,366000.0,3440.4,0.25,0.02,0.25,0.0,1.0,1480.5,208500.0,157500.0,1959.9,,,,,,,,,,,,0.0,,100.0,72.09,0.0,0.0,0.0,100.0,13.32,0.7645,86.41,1.2655,0.0094
2025-03-21,366000.0,3074.4,0.25,0.02,0.25,0.0,1.0,1323.0,208500.0,157500.0,1751.4,,,,,,,,,,,,0.0,,100.0,48.69,0.0,0.0,0.0,100.0,14.36,0.7492,85.36,0.8547,0.0084
2025-03-24,264107.0,2271.32,0.18,0.02,0.18,0.0,1.0,478.22,208500.0,55607.0,1793.1,,,50000.0,,,,,,0.0,,151893.0,0.0,0.0,100.0,58.21,0.0,0.0,0.0,100.0,38.0,0.5242,61.63,0.7373,0.0086
2025-03-25,112214.0,931.38,0.08,0.01,0.08,0.0,1.0,461.54,56607.0,55607.0,469.84,,,,0.0,,151893.0,,,,,,0.0,,100.0,45.98,0.0,0.0,0.0,100.0,9.88,0.8059,89.22,0.9115,0.0083
2025-03-26,112214.0,976.26,0.08,0.01,0.08,0.0,1.0,483.78,56607.0,55607.0,492.48,,,,,,,,,,,,0.0,,100.0,28.57,0.0,0.0,0.0,100.0,10.07,0.8033,89.06,0.5664,0.0087
2025-03-27,62214.0,472.83,0.04,0.0,0.04,0.0,0.0,42.61,56607.0,5607.0,430.21,,,,,,,,,,,50000.0,0.0,0.0,100.0,37.16,0.0,0.0,0.0,100.0,17.14,0.6894,81.23,0.4085,0.0076
2025-03-28,112214.0,1211.91,0.08,0.01,0.08,0.0,1.0,600.56,56607.0,55607.0,611.36,,,50000.0,,,,,,0.0,,,0.0,,100.0,37.16,0.0,0.0,0.0,100.0,11.3,0.785,87.87,0.7367,0.0108
