,RBO FP Equity_DX_SI_QTY,RBO FP Equity_DX_SHORT_INTEREST_VALUE,RBO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RBO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RBO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RBO FP Equity_DX_SI_MV,RBO FP Equity_DX_DSS,RBO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RBO FP Equity_DX_SUPPLY_SI_QTY,RBO FP Equity_DX_BROKER_SI_QTY,RBO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RBO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RBO FP Equity_DX_BROKER_SI_MV_INC_x,RBO FP Equity_DX_BROKER_SI_QTY_ADD,RBO FP Equity_DX_SUPPLY_SI_MV_DEC,RBO FP Equity_DX_BROKER_SI_QTY_INC,RBO FP Equity_DX_SUPPLY_SI_QTY_DEC,RBO FP Equity_DX_BROKER_SI_MV_INC_y,RBO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RBO FP Equity_DX_BROKER_SI_MV_ADD,RBO FP Equity_DX_SUPPLY_SI_QTY_ADD,RBO FP Equity_DX_BROKER_SI_QTY_DEC,RBO FP Equity_DX_SUPPLY_SI_MV,RBO FP Equity_DX_BROKER_SI_MV_DEC,RBO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RBO FP Equity_DX_UTILIZATION_QUANTITY,RBO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RBO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RBO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RBO FP Equity_DX_ACTIVE_UTILIZATION_MV,RBO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RBO FP Equity_DX_BROKER_SI_CON_RATIO,RBO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RBO FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-12-11,1230.0,61992.0,0.11,1.2,0.01,0.06,0.0,28476.0,665.0,565.0,33516.0,,,,,,,,,,,,0.03,,100.0,45.36,0.0,0.0,0.0,100.0,43.44,0.4303,48.48,0.839
2023-12-12,1230.0,61500.0,0.11,1.16,0.01,0.06,0.0,28250.0,665.0,565.0,33250.0,,,,,,,,,,,,0.03,,100.0,45.42,0.0,0.0,0.0,100.0,42.99,0.4302,48.86,0.8402
2023-12-13,1230.0,61746.0,0.11,1.1,0.01,0.06,0.0,28363.0,665.0,565.0,33383.0,,,,,,,,,,,,0.03,,100.0,45.24,0.0,0.0,0.0,100.0,43.14,0.4302,48.74,0.8367
2023-12-14,1230.0,60639.0,0.11,1.09,0.01,0.06,0.0,27854.5,665.0,565.0,32784.5,,,,,,,,,,,,0.03,,100.0,44.6,0.0,0.0,0.0,100.0,42.87,0.4302,48.97,0.825
2023-12-15,1230.0,60885.0,0.11,1.04,0.01,0.06,0.0,27967.5,665.0,565.0,32917.5,,,,,,,,,,,,0.03,,100.0,44.19,0.0,0.0,0.0,100.0,43.14,0.4302,48.74,0.8173
2023-12-18,630.0,30681.0,0.05,0.56,0.01,0.03,0.0,12905.5,365.0,265.0,17775.5,,,,0.01,,300.0,,,,,300.0,0.02,0.01,100.0,20.22,0.0,0.0,0.0,100.0,15.98,0.7314,84.02,0.349
2023-12-19,570.0,28272.0,0.05,0.49,0.01,0.03,0.0,14136.0,285.0,285.0,14136.0,,,20.0,0.0,,80.0,,,0.0,,,0.01,,100.0,15.72,0.0,0.0,0.0,100.0,6.96,0.8705,93.04,0.3144
2023-12-20,570.0,28728.0,0.05,0.5,0.01,0.03,0.0,14364.0,285.0,285.0,14364.0,,,,,,,,,,,,0.01,,100.0,15.62,0.0,0.0,0.0,100.0,6.97,0.8704,93.03,0.3123
2023-12-21,606.0,30663.6,0.05,0.54,0.01,0.03,0.0,15331.8,303.0,303.0,15331.8,18.0,0.0,,,18.0,,0.0,18.0,,,,0.02,,100.0,16.58,0.0,0.0,0.0,100.0,12.52,0.781,87.48,0.3315
2023-12-22,666.0,34365.6,0.06,0.59,0.01,0.03,0.0,17182.8,333.0,333.0,17182.8,30.0,0.0,,,30.0,,0.0,30.0,,,,0.02,,100.0,18.18,0.0,0.0,0.0,100.0,20.26,0.6769,79.74,0.3635
2023-12-25,666.0,34365.6,0.06,0.6,0.01,0.03,0.0,17182.8,333.0,333.0,17182.8,,,,,,,,,,,,0.02,,100.0,18.23,0.0,0.0,0.0,100.0,20.43,0.6749,79.57,0.3645
2023-12-26,666.0,34365.6,0.06,0.6,0.01,0.03,0.0,17182.8,333.0,333.0,17182.8,,,,,,,,,,,,0.02,,100.0,18.23,0.0,0.0,0.0,100.0,20.44,0.6748,79.56,0.3645
2023-12-27,666.0,34498.8,0.06,0.6,0.01,0.03,0.0,17249.4,333.0,333.0,17249.4,,,,,,,,,,,,0.02,,100.0,17.27,0.0,0.0,0.0,100.0,20.39,0.6754,79.61,0.3454
2023-12-28,666.0,35697.6,0.06,0.6,0.01,0.04,0.0,17848.8,333.0,333.0,17848.8,,,,,,,,,,,,0.02,,100.0,17.27,0.0,0.0,0.0,100.0,20.14,0.6783,79.86,0.3454
2023-12-29,626.0,33178.0,0.05,0.57,0.01,0.03,0.0,16589.0,313.0,313.0,16589.0,,,,0.0,,20.0,,,,,20.0,0.02,0.0,100.0,16.22,0.0,0.0,0.0,100.0,15.41,0.7393,84.59,0.3244
2024-01-01,626.0,33178.0,0.05,0.55,0.01,0.03,0.0,16589.0,313.0,313.0,16589.0,,,,,,,,,,,,0.02,,100.0,16.22,0.0,0.0,0.0,100.0,15.34,0.7403,84.66,0.3244
2024-01-02,626.0,31300.0,0.05,0.55,0.01,0.03,0.0,15650.0,313.0,313.0,15650.0,,,,,,,,,,,,0.02,,100.0,16.34,0.0,0.0,0.0,100.0,15.71,0.7351,84.29,0.3267
2024-01-03,626.0,31174.8,0.05,0.48,0.01,0.03,0.0,15587.4,313.0,313.0,15587.4,,,,,,,,,,,,0.02,,100.0,16.34,0.0,0.0,0.0,100.0,15.36,0.74,84.64,0.3267
2024-01-04,530.0,25705.0,0.05,0.4,0.01,0.03,0.0,12852.5,265.0,265.0,12852.5,,,,0.0,,48.0,,,,,48.0,0.01,0.0,100.0,13.52,0.0,0.0,0.0,100.0,,1.0,100.0,0.2704
2024-01-05,530.0,25705.0,0.05,0.38,0.01,0.03,0.0,12852.5,265.0,265.0,12852.5,,,,,,,,,,,,0.01,,100.0,13.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.2682
2024-01-08,546.0,26098.8,0.05,0.35,0.01,0.03,0.0,13049.4,273.0,273.0,13049.4,8.0,,8.0,,,,,8.0,0.0,,,0.01,,100.0,13.82,0.0,0.0,0.0,100.0,2.95,0.9427,97.05,0.2763
2024-01-09,546.0,26317.2,0.05,0.33,0.01,0.03,0.0,13158.6,273.0,273.0,13158.6,,,,,,,,,,,,0.01,,100.0,16.47,0.0,0.0,0.0,100.0,2.92,0.9433,97.08,0.3293
2024-01-10,546.0,26754.0,0.05,0.31,0.01,0.03,0.0,13377.0,273.0,273.0,13377.0,,,,,,,,,,,,0.01,,100.0,18.56,0.0,0.0,0.0,100.0,2.91,0.9436,97.09,0.3712
2024-01-11,644.0,30139.2,0.06,0.36,0.01,0.03,0.0,15069.6,322.0,322.0,15069.6,49.0,0.0,,,49.0,,0.0,49.0,,,,0.02,,100.0,19.91,0.0,0.0,0.0,100.0,18.04,0.7044,81.96,0.3983
2024-01-12,718.0,31879.2,0.06,0.36,0.01,0.03,0.0,15939.6,359.0,359.0,15939.6,37.0,0.0,,,37.0,,0.0,37.0,,,,0.02,,100.0,21.46,0.0,0.0,0.0,100.0,26.69,0.6087,73.31,0.4292
2024-01-15,718.0,32812.6,0.06,0.35,0.01,0.03,0.0,16406.3,359.0,359.0,16406.3,,,,,,,,,,,,0.02,,100.0,21.46,0.0,0.0,0.0,100.0,26.7,0.6086,73.3,0.4292
2024-01-16,702.0,30537.0,0.06,0.35,0.01,0.03,0.0,15268.5,351.0,351.0,15268.5,,,,0.0,,8.0,,,,,8.0,0.02,0.0,100.0,21.06,0.0,0.0,0.0,100.0,24.95,0.6255,75.05,0.4211
2024-01-17,702.0,30186.0,0.06,0.34,0.01,0.03,0.0,15093.0,351.0,351.0,15093.0,,,,,,,,,,,,0.02,,100.0,20.99,0.0,0.0,0.0,100.0,24.61,0.6289,75.39,0.4199
2024-01-18,702.0,30888.0,0.06,0.34,0.01,0.03,0.0,15444.0,351.0,351.0,15444.0,,,,,,,,,,,,0.02,,100.0,20.91,0.0,0.0,0.0,100.0,24.29,0.6322,75.71,0.4181
2024-01-19,604.0,27300.8,0.05,0.3,0.01,0.03,0.0,13650.4,302.0,302.0,13650.4,,,,0.0,,49.0,,,,,49.0,0.01,0.0,100.0,17.99,0.0,0.0,0.0,100.0,12.11,0.7872,87.89,0.3597
2024-01-22,530.0,23850.0,0.05,0.26,0.01,0.02,0.0,11925.0,265.0,265.0,11925.0,,,,0.0,,37.0,,,,,37.0,0.01,0.0,100.0,15.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.3157
2024-01-23,530.0,24221.0,0.05,0.26,0.01,0.02,0.0,12110.5,265.0,265.0,12110.5,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3181
2024-01-24,530.0,24910.0,0.05,0.26,0.01,0.02,0.0,12455.0,265.0,265.0,12455.0,,,,,,,,,,,,0.01,,100.0,15.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.3005
2024-01-25,540.0,25920.0,0.05,0.26,0.01,0.03,0.0,12960.0,270.0,270.0,12960.0,5.0,,5.0,,,,,5.0,0.0,,,0.01,,100.0,15.31,0.0,0.0,0.0,100.0,1.83,0.964,98.17,0.3061
2024-01-26,586.0,28186.6,0.05,0.29,0.01,0.03,0.0,14093.3,293.0,293.0,14093.3,23.0,0.0,,,23.0,,0.0,23.0,,,,0.01,,100.0,16.49,0.0,0.0,0.0,100.0,9.55,0.8273,90.45,0.3298
2024-01-29,586.0,27659.2,0.05,0.3,0.01,0.03,0.0,13829.6,293.0,293.0,13829.6,,,,,,,,,,,,0.01,,100.0,16.49,0.0,0.0,0.0,100.0,9.64,0.8258,90.36,0.3298
2024-01-30,586.0,27366.2,0.05,0.28,0.01,0.03,0.0,13683.1,293.0,293.0,13683.1,,,,,,,,,,,,0.01,,100.0,16.48,0.0,0.0,0.0,100.0,9.6,0.8264,90.4,0.3296
2024-01-31,586.0,27190.4,0.05,0.27,0.01,0.03,0.0,13595.2,293.0,293.0,13595.2,,,,,,,,,,,,0.01,,100.0,16.3,0.0,0.0,0.0,100.0,9.58,0.8267,90.42,0.3259
2024-02-01,754.0,34684.0,0.07,0.35,0.01,0.03,0.0,17342.0,377.0,377.0,17342.0,84.0,0.0,,,84.0,,0.0,84.0,,,,0.02,,100.0,23.68,0.0,0.0,0.0,100.0,29.9,0.5808,70.1,0.4736
2024-02-02,744.0,34075.2,0.06,0.34,0.01,0.03,0.0,17037.6,372.0,372.0,17037.6,,,,0.0,,5.0,,,,,5.0,0.02,0.0,100.0,23.43,0.0,0.0,0.0,100.0,28.81,0.5898,71.19,0.4685
2024-02-05,698.0,31340.2,0.06,0.32,0.01,0.03,0.0,15670.1,349.0,349.0,15670.1,,,,0.0,,23.0,,,,,23.0,0.02,0.0,100.0,20.68,0.0,0.0,0.0,100.0,24.25,0.6326,75.75,0.4135
2024-02-06,698.0,31061.0,0.06,0.32,0.01,0.03,0.0,15530.5,349.0,349.0,15530.5,,,,,,,,,,,,0.02,,100.0,21.36,0.0,0.0,0.0,100.0,24.15,0.6336,75.85,0.4272
2024-02-07,698.0,32247.6,0.06,0.32,0.01,0.03,0.0,16123.8,349.0,349.0,16123.8,,,,,,,,,,,,0.02,,100.0,21.62,0.0,0.0,0.0,100.0,23.72,0.6381,76.28,0.4325
2024-02-08,698.0,32247.6,0.06,0.32,0.01,0.03,0.0,16123.8,349.0,349.0,16123.8,,,,,,,,,,,,0.02,,100.0,23.79,0.0,0.0,0.0,100.0,24.07,0.6345,75.93,0.4758
2024-02-09,530.0,24539.0,0.05,0.25,0.01,0.02,0.0,12269.5,265.0,265.0,12269.5,,,,0.0,,84.0,,,,,84.0,0.01,0.0,100.0,18.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.3778
2024-02-12,530.0,25122.0,0.05,0.25,0.01,0.02,0.0,12561.0,265.0,265.0,12561.0,,,,,,,,,,,,0.01,,100.0,18.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.3778
2024-02-13,556.0,25075.6,0.05,0.26,0.01,0.03,0.0,12537.8,278.0,278.0,12537.8,13.0,,13.0,,,,,13.0,0.0,,,0.01,,100.0,17.56,0.0,0.0,0.0,100.0,4.79,0.9088,95.21,0.3512
2024-02-14,636.0,29637.6,0.06,0.31,0.01,0.03,0.0,14818.8,318.0,318.0,14818.8,40.0,0.0,,,40.0,,0.0,40.0,,,,0.01,,100.0,21.44,0.0,0.0,0.0,100.0,16.44,0.7253,83.56,0.4289
2024-02-15,636.0,30082.8,0.06,0.31,0.01,0.03,0.0,15041.4,318.0,318.0,15041.4,,,,,,,,,,,,0.01,,100.0,21.46,0.0,0.0,0.0,100.0,16.56,0.7236,83.44,0.4292
2024-02-16,636.0,30337.2,0.06,0.32,0.01,0.03,0.0,15168.6,318.0,318.0,15168.6,,,,,,,,,,,,0.02,,100.0,21.41,0.0,0.0,0.0,100.0,16.61,0.723,83.39,0.4283
2024-02-19,636.0,30400.8,0.06,0.36,0.01,0.03,0.0,15200.4,318.0,318.0,15200.4,,,,,,,,,,,,0.02,,100.0,21.41,0.0,0.0,0.0,100.0,16.67,0.7221,83.33,0.4283
2024-02-20,676.0,32448.0,0.06,0.4,0.01,0.03,0.0,16224.0,338.0,338.0,16224.0,20.0,0.0,,,20.0,,0.0,20.0,,,,0.02,,100.0,22.84,0.0,0.0,0.0,100.0,21.56,0.6617,78.44,0.4568
2024-02-21,676.0,32650.8,0.06,0.44,0.01,0.03,0.0,16325.4,338.0,338.0,16325.4,,,,,,,,,,,,0.02,,100.0,22.92,0.0,0.0,0.0,100.0,21.54,0.6619,78.46,0.4583
2024-02-22,650.0,31850.0,0.06,0.43,0.01,0.03,0.0,15925.0,325.0,325.0,15925.0,,,,0.0,,13.0,,,,,13.0,0.02,0.0,100.0,22.11,0.0,0.0,0.0,100.0,18.35,0.7003,81.65,0.4422
2024-02-23,658.0,32110.4,0.06,0.5,0.01,0.03,0.0,16055.2,329.0,329.0,16055.2,4.0,0.0,,,4.0,,0.0,4.0,,,,0.02,,100.0,22.6,0.0,0.0,0.0,100.0,19.48,0.6862,80.52,0.4519
2024-02-26,1658.0,80081.4,0.14,1.34,0.02,0.08,0.0,40040.7,829.0,829.0,40040.7,500.0,0.02,,,500.0,,0.02,500.0,,,,0.04,,100.0,76.41,0.0,0.0,0.0,100.0,31.85,0.5659,68.15,1.5281
2024-02-27,1578.0,76375.2,0.14,1.3,0.02,0.08,0.0,38187.6,789.0,789.0,38187.6,,,,0.0,,40.0,,,,,40.0,0.04,0.0,100.0,75.0,0.0,0.0,0.0,100.0,33.61,0.5537,66.39,1.5
2024-02-28,1538.0,73516.4,0.13,1.37,0.02,0.07,0.0,36758.2,769.0,769.0,36758.2,,,,0.0,,20.0,,,,,20.0,0.04,0.0,100.0,68.91,0.0,0.0,0.0,100.0,34.32,0.5492,65.68,1.3781
2024-02-29,1538.0,72132.2,0.13,1.39,0.02,0.07,0.0,36066.1,769.0,769.0,36066.1,,,,,,,,,,,,0.04,,100.0,71.8,0.0,0.0,0.0,100.0,34.25,0.5496,65.75,1.436
2024-03-01,1538.0,71055.6,0.13,1.41,0.02,0.07,0.0,35527.8,769.0,769.0,35527.8,,,,,,,,,,,,0.04,,100.0,73.8,0.0,0.0,0.0,100.0,34.29,0.5494,65.71,1.476
2024-03-04,1530.0,69003.0,0.13,1.42,0.02,0.07,0.0,34501.5,765.0,765.0,34501.5,,,,0.0,,4.0,,,,,4.0,0.04,0.0,100.0,84.34,0.0,0.0,0.0,100.0,34.37,0.5489,65.63,1.6869
2024-03-05,1530.0,67932.0,0.13,1.43,0.02,0.07,0.0,33966.0,765.0,765.0,33966.0,,,,,,,,,,,,0.03,,100.0,84.16,0.0,0.0,0.0,100.0,34.19,0.55,65.81,1.6832
2024-03-06,1030.0,46041.0,0.09,0.9,0.01,0.05,0.0,11845.5,765.0,265.0,34195.5,,,,,,,,,,,500.0,0.03,0.02,100.0,84.44,0.0,0.0,0.0,100.0,48.46,0.5005,51.54,1.1369
2024-03-07,530.0,24221.0,0.05,0.46,0.01,0.02,0.0,12110.5,265.0,265.0,12110.5,,,,0.02,,500.0,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,,1.0,100.0,1.3054
2024-03-08,530.0,23797.0,0.05,0.47,0.01,0.02,0.0,11898.5,265.0,265.0,11898.5,,,,,,,,,,,,0.01,,100.0,65.27,0.0,0.0,0.0,100.0,,1.0,100.0,1.3054
2024-03-11,558.0,25221.6,0.05,0.5,0.01,0.03,0.0,12610.8,279.0,279.0,12610.8,14.0,,14.0,,,,,14.0,0.0,,,0.01,,100.0,66.43,0.0,0.0,0.0,100.0,5.0,0.905,95.0,1.3286
2024-03-12,558.0,25389.0,0.05,0.56,0.01,0.03,0.0,12694.5,279.0,279.0,12694.5,,,,,,,,,,,,0.01,,100.0,62.28,0.0,0.0,0.0,100.0,4.99,0.9052,95.01,1.2455
2024-03-13,1358.0,60159.4,0.12,1.59,0.01,0.06,0.0,30079.7,679.0,679.0,30079.7,400.0,0.02,,,400.0,,0.02,400.0,,,,0.03,,100.0,80.64,0.0,0.0,0.0,100.0,38.71,0.5255,61.29,1.6128
2024-03-14,1358.0,59480.4,0.12,1.65,0.01,0.06,0.0,29740.2,679.0,679.0,29740.2,,,,,,,,,,,,0.03,,100.0,83.11,0.0,0.0,0.0,100.0,38.89,0.5247,61.11,1.6622
2024-03-15,1358.0,57986.6,0.12,1.74,0.01,0.06,0.0,28993.3,679.0,679.0,28993.3,,,,,,,,,,,,0.03,,100.0,83.72,0.0,0.0,0.0,100.0,38.73,0.5254,61.27,1.6745
2024-03-18,1344.0,58195.2,0.12,1.66,0.01,0.06,0.0,28794.5,679.0,665.0,29400.7,,,,,,,,,,,14.0,0.03,0.0,100.0,83.72,0.0,0.0,0.0,100.0,39.6,0.5216,60.4,1.6572
2024-03-19,1330.0,59451.0,0.12,1.66,0.01,0.06,0.0,29725.5,665.0,665.0,29725.5,,,,0.0,,14.0,,,,,,0.03,,100.0,81.2,0.0,0.0,0.0,100.0,40.23,0.5191,59.77,1.6239
2024-03-20,930.0,40827.0,0.08,1.18,0.01,0.04,0.0,11633.5,665.0,265.0,29193.5,,,,,,,,,,,400.0,0.03,0.02,100.0,80.8,0.0,0.0,0.0,100.0,42.84,0.5103,57.16,1.13
2024-03-21,530.0,23267.0,0.05,0.66,0.01,0.02,0.0,11633.5,265.0,265.0,11633.5,,,,0.02,,400.0,,,,,,0.01,,100.0,64.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.2895
2024-03-22,530.0,23108.0,0.05,0.66,0.01,0.02,0.0,11554.0,265.0,265.0,11554.0,,,,,,,,,,,,0.01,,100.0,62.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.2559
2024-03-25,530.0,23426.0,0.05,0.65,0.01,0.02,0.0,11713.0,265.0,265.0,11713.0,,,,,,,,,,,,0.01,,100.0,62.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.2559
2024-03-26,530.0,23373.0,0.05,0.67,0.01,0.02,0.0,11686.5,265.0,265.0,11686.5,,,,,,,,,,,,0.01,,100.0,63.25,0.0,0.0,0.0,100.0,,1.0,100.0,1.2649
2024-03-27,530.0,23585.0,0.05,0.74,0.01,0.02,0.0,11792.5,265.0,265.0,11792.5,,,,,,,,,,,,0.01,,100.0,62.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.2589
2024-03-28,1060.0,47064.0,0.09,1.49,0.01,0.05,0.0,23532.0,530.0,530.0,23532.0,265.0,0.01,,,265.0,,0.01,265.0,,,,0.02,,100.0,76.92,0.0,0.0,0.0,100.0,,1.0,100.0,1.5385
2024-03-29,1060.0,47064.0,0.09,1.27,0.01,0.05,0.0,23532.0,530.0,530.0,23532.0,,,,,,,,,,,,0.02,,100.0,71.82,0.0,0.0,0.0,100.0,,1.0,100.0,1.4363
2024-04-01,1060.0,47064.0,0.09,1.27,0.01,0.05,0.0,23532.0,530.0,530.0,23532.0,,,,,,,,,,,,0.02,,100.0,71.82,0.0,0.0,0.0,100.0,,1.0,100.0,1.4363
2024-04-02,3460.0,156392.0,0.3,4.16,0.03,0.15,0.0,78196.0,1730.0,1730.0,78196.0,1200.0,,1200.0,,,,,1200.0,0.05,,,0.08,,100.0,89.27,0.0,0.0,0.0,100.0,30.83,0.5735,69.17,1.7853
2024-04-03,3460.0,163312.0,0.3,4.04,0.03,0.16,0.0,81656.0,1730.0,1730.0,81656.0,,,,,,,,,,,,0.08,,100.0,89.27,0.0,0.0,0.0,100.0,31.1,0.5714,68.9,1.7853
2024-04-04,3460.0,164696.0,0.3,3.9,0.03,0.16,0.0,82348.0,1730.0,1730.0,82348.0,,,,,,,,,,,,0.08,,100.0,88.99,0.0,0.0,0.0,100.0,30.73,0.5743,69.27,1.7798
2024-04-05,3460.0,161582.0,0.3,3.81,0.03,0.16,0.0,80791.0,1730.0,1730.0,80791.0,,,,,,,,,,,,0.08,,100.0,89.68,0.0,0.0,0.0,100.0,30.43,0.5766,69.57,1.7937
2024-04-08,3460.0,164696.0,0.3,3.63,0.03,0.16,0.0,82348.0,1730.0,1730.0,82348.0,,,,,,,,,,,,0.08,,100.0,89.68,0.0,0.0,0.0,100.0,30.84,0.5734,69.16,1.7937
2024-04-09,3460.0,164004.0,0.3,3.68,0.03,0.16,0.0,82002.0,1730.0,1730.0,82002.0,,,,,,,,,,,,0.08,,100.0,89.64,0.0,0.0,0.0,100.0,30.59,0.5753,69.41,1.7927
2024-04-10,3460.0,166080.0,0.3,3.66,0.03,0.16,0.0,83040.0,1730.0,1730.0,83040.0,,,,,,,,,,,,0.08,,100.0,89.5,0.0,0.0,0.0,100.0,30.77,0.574,69.23,1.79
2024-04-11,3460.0,164696.0,0.3,3.64,0.03,0.17,0.0,82348.0,1730.0,1730.0,82348.0,,,,,,,,,,,,0.08,,100.0,89.54,0.0,0.0,0.0,100.0,30.55,0.5757,69.45,1.7909
2024-04-12,3460.0,166772.0,0.3,3.64,0.03,0.17,0.0,83386.0,1730.0,1730.0,83386.0,,,,,,,,,,,,0.08,,100.0,89.59,0.0,0.0,0.0,100.0,30.77,0.574,69.23,1.7918
2024-04-15,3460.0,171270.0,0.3,3.59,0.03,0.17,0.0,85635.0,1730.0,1730.0,85635.0,,,,,,,,,,,,0.08,,100.0,89.59,0.0,0.0,0.0,100.0,30.92,0.5728,69.08,1.7918
2024-04-16,3460.0,166080.0,0.3,3.35,0.03,0.17,0.0,83040.0,1730.0,1730.0,83040.0,,,,,,,,,,,,0.09,,100.0,89.41,0.0,0.0,0.0,100.0,30.31,0.5775,69.69,1.7881
2024-04-17,3460.0,167810.0,0.3,3.25,0.03,0.17,0.0,83905.0,1730.0,1730.0,83905.0,,,,,,,,,,,,0.08,,100.0,88.81,0.0,0.0,0.0,100.0,30.75,0.5741,69.25,1.7762
2024-04-18,1060.0,50880.0,0.09,0.99,0.01,0.05,0.0,25440.0,530.0,530.0,25440.0,,,,0.06,,1200.0,,,,,1200.0,0.03,0.06,100.0,40.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.803
2024-04-19,1060.0,50456.0,0.09,1.1,0.01,0.05,0.0,25228.0,530.0,530.0,25228.0,,,,,,,,,,,,0.03,,100.0,40.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8067
2024-04-22,1060.0,50668.0,0.09,1.16,0.01,0.05,0.0,25334.0,530.0,530.0,25334.0,,,,,,,,,,,,0.03,,100.0,40.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8067
2024-04-23,1060.0,51622.0,0.09,1.16,0.01,0.05,0.0,25811.0,530.0,530.0,25811.0,,,,,,,,,,,,0.03,,100.0,40.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.8135
2024-04-24,1060.0,51516.0,0.09,1.17,0.01,0.05,0.0,25758.0,530.0,530.0,25758.0,,,,,,,,,,,,0.03,,100.0,44.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.8826
2024-04-25,1060.0,50880.0,0.09,1.19,0.01,0.05,0.0,25440.0,530.0,530.0,25440.0,,,,,,,,,,,,0.03,,100.0,40.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.8173
2024-04-26,1060.0,50880.0,0.09,1.2,0.01,0.05,0.0,25440.0,530.0,530.0,25440.0,,,,,,,,,,,,0.03,,100.0,41.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.8211
2024-04-29,1060.0,50880.0,0.09,1.19,0.01,0.05,0.0,25440.0,530.0,530.0,25440.0,,,,,,,,,,,,0.03,,100.0,41.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.8211
2024-04-30,1060.0,51410.0,0.09,1.21,0.01,0.05,0.0,25705.0,530.0,530.0,25705.0,,,,,,,,,,,,0.03,,100.0,41.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.8217
2024-05-01,1060.0,51410.0,0.09,1.26,0.01,0.05,0.0,25705.0,530.0,530.0,25705.0,,,,,,,,,,,,0.03,,100.0,42.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.85
2024-05-02,1060.0,51304.0,0.09,1.26,0.01,0.05,0.0,25652.0,530.0,530.0,25652.0,,,,,,,,,,,,0.03,,100.0,42.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.8555
2024-05-03,1060.0,50880.0,0.09,0.82,0.01,0.05,0.0,25440.0,530.0,530.0,25440.0,,,,,,,,,,,,0.03,,100.0,38.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.7749
2024-05-06,1267.0,61576.2,0.11,0.98,0.01,0.06,0.0,33388.2,687.0,687.0,33388.2,157.0,,157.0,,,,,157.0,0.01,,,0.03,,100.0,58.82,0.0,0.0,0.0,100.0,8.4,0.7146,83.75,1.0848
2024-05-07,1267.0,62716.5,0.11,1.0,0.01,0.06,0.0,34006.5,687.0,687.0,34006.5,,,,,,,,,,,,0.03,,100.0,59.07,0.0,0.0,0.0,100.0,8.38,0.7152,83.79,1.0894
2024-05-08,1360.0,67320.0,0.12,1.06,0.01,0.07,0.0,33660.0,680.0,680.0,33660.0,,0.01,,0.0,100.0,7.0,0.01,,,,107.0,0.03,0.01,100.0,58.93,0.0,0.0,0.0,100.0,22.06,0.6561,77.94,1.1785
2024-05-09,1360.0,68000.0,0.12,1.04,0.01,0.07,0.0,34000.0,680.0,680.0,34000.0,,,,,,,,,,,,0.03,,100.0,58.77,0.0,0.0,0.0,100.0,21.97,0.6571,78.03,1.1755
2024-05-10,1360.0,67048.0,0.12,1.04,0.01,0.07,0.0,33524.0,680.0,680.0,33524.0,,,,,,,,,,,,0.03,,100.0,58.37,0.0,0.0,0.0,100.0,22.18,0.6548,77.82,1.1674
2024-05-13,1310.0,64452.0,0.11,1.01,0.01,0.06,0.0,30996.0,680.0,630.0,33456.0,,,,,,,,,,,50.0,0.03,0.0,100.0,58.37,0.0,0.0,0.0,100.0,19.1,0.691,80.9,1.1245
2024-05-14,1260.0,61362.0,0.11,0.97,0.01,0.06,0.0,30681.0,630.0,630.0,30681.0,,,,0.0,,50.0,,,,,,0.03,,100.0,53.98,0.0,0.0,0.0,100.0,15.94,0.732,84.06,1.0797
