,AEJ FP Equity_DX_SI_QTY,AEJ FP Equity_DX_SHORT_INTEREST_VALUE,AEJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AEJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AEJ FP Equity_DX_SI_MV,AEJ FP Equity_DX_DSS,AEJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AEJ FP Equity_DX_SUPPLY_SI_QTY,AEJ FP Equity_DX_BROKER_SI_QTY,AEJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AEJ FP Equity_DX_BROKER_SI_MV_NEW_x,AEJ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AEJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,AEJ FP Equity_DX_BROKER_SI_MV_INC_x,AEJ FP Equity_DX_SUPPLY_SI_MV_NEW,AEJ FP Equity_DX_BROKER_SI_QTY_ADD,AEJ FP Equity_DX_BROKER_SI_QTY_NEW,AEJ FP Equity_DX_SUPPLY_SI_MV_DEC,AEJ FP Equity_DX_BROKER_SI_QTY_INC,AEJ FP Equity_DX_SUPPLY_SI_QTY_DEC,AEJ FP Equity_DX_BROKER_SI_MV_NEW_y,AEJ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AEJ FP Equity_DX_BROKER_SI_MV_INC_y,AEJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,AEJ FP Equity_DX_BROKER_SI_MV_ADD,AEJ FP Equity_DX_SUPPLY_SI_QTY_ADD,AEJ FP Equity_DX_BROKER_SI_QTY_DEC,AEJ FP Equity_DX_SUPPLY_SI_MV,AEJ FP Equity_DX_BROKER_SI_MV_DEC,AEJ FP Equity_DX_SUPPLY_SI_MV_RMV,AEJ FP Equity_DX_BROKER_SI_MV_RMV,AEJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AEJ FP Equity_DX_UTILIZATION_QUANTITY,AEJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AEJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AEJ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AEJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AEJ FP Equity_DX_ACTIVE_UTILIZATION_MV,AEJ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AEJ FP Equity_DX_BROKER_SI_CON_RATIO,AEJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AEJ FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-10-06,257730.0,8345277.9,4.93,1.48,8.62,,8345277.9,35000.0,257730.0,1133297.35,,,,,,,,,,,,,,,,,11.0,1.17,0.0,,,100.0,5.64,0.0,0.0,,0.0,100.0,0.28,0.9943,99.72,0.4155
2010-10-07,257730.0,8300517.76,4.9,1.44,8.68,,8300517.76,35000.0,257730.0,1127218.88,,,,,,,,,,,,,,,,,,1.18,,,,100.0,5.64,0.0,0.0,,0.0,100.0,0.28,0.9944,99.72,0.4155
2010-10-08,252730.0,8168747.68,4.73,1.41,8.47,,7683917.17,50000.0,237730.0,1616101.71,,,15000.0,,,,,,,,,,,15000.0,,,20000.0,1.67,0.7,,,100.0,7.87,0.0,0.0,,0.0,100.0,0.31,0.9939,99.69,0.3978
2010-10-11,267730.0,8684576.08,5.06,1.5,8.96,,8198008.87,50000.0,252730.0,1621890.73,,,,,,15000.0,,,,,,,,,0.5,,,1.67,,,,100.0,7.87,0.0,0.0,,0.0,100.0,5.94,0.8829,93.78,0.4214
2010-10-12,295830.0,9547555.97,5.62,1.64,10.0,,9063449.08,50000.0,280830.0,1613689.61,,,,1.7,,,,,50000.0,,,,1.7,,,,21900.0,1.69,0.68,,,100.0,7.87,0.0,0.0,,0.0,100.0,18.16,0.6212,76.51,0.4656
2010-10-13,245830.0,7997906.53,4.58,1.37,8.25,,7509892.06,50000.0,230830.0,1626714.91,,,,0.5,,,,,15000.0,,,,0.5,,,,65000.0,1.67,2.19,,,100.0,7.87,0.0,0.0,,0.0,100.0,28.61,0.5073,64.9,0.3869
2010-10-14,255830.0,8298566.09,4.67,1.42,8.64,,7811998.87,50000.0,240830.0,1621890.73,,,,,,10000.0,,,,,,,,,0.34,,,1.69,,,,100.0,7.87,0.0,0.0,,0.0,100.0,27.27,0.4687,62.35,0.4026
2010-10-15,255830.0,8271414.33,4.6,1.42,8.58,,7786439.09,50000.0,240830.0,1616584.12,,,,,,,,,,,,,,,,,,1.68,,,,100.0,7.87,0.0,0.0,,0.0,100.0,27.26,0.4687,62.35,0.4026
2010-10-18,240830.0,7805028.02,4.32,1.34,8.05,,7805028.02,35000.0,240830.0,1134310.43,,,,,,,,0.51,,15000.0,,,,,,,,1.17,,,,100.0,5.64,0.0,0.0,,0.0,100.0,27.34,0.4683,62.28,0.3882
2010-10-19,220790.0,7093776.65,3.91,1.21,7.36,,7093776.65,28100.0,220790.0,902826.78,,,,,,1860.0,,0.24,,6900.0,,,,,0.06,,21900.0,0.94,0.8,,,100.0,4.56,0.0,0.0,,0.0,100.0,29.63,0.5123,64.99,0.358
2010-10-20,214254.0,6900318.68,4.18,1.18,7.18,,6900318.68,28100.0,214254.0,904995.73,,,,,,,,,,,,,,,,,6536.0,0.94,0.22,,,100.0,4.56,0.0,0.0,,0.0,100.0,30.59,0.5419,66.93,0.3474
2010-10-21,130254.0,4188709.68,2.57,0.72,4.35,,4188709.68,28100.0,130254.0,903640.13,,,,,,,,,,,,,,,,,84000.0,0.94,2.83,,,100.0,4.56,0.0,0.0,,0.0,100.0,45.51,0.4621,50.4,0.2112
2010-10-22,129144.0,4170458.69,2.55,0.71,4.33,,4170458.69,28100.0,129144.0,907435.8,,,,,,,,,,,,,,,,,1110.0,0.94,0.04,,,100.0,4.56,0.0,0.0,,0.0,100.0,45.73,0.4701,51.01,0.2094
2010-10-25,128427.0,4204303.65,2.56,0.71,4.32,,4204303.65,0.0,128427.0,0.0,,,,,,,,,,,,,,,,,717.0,0.0,0.02,0.94,,0.0,0.0,0.0,0.0,28100.0,0.0,0.0,45.88,0.4755,51.41,0.2402
2010-10-26,124963.0,4090902.98,2.48,0.69,4.24,,4090902.98,28100.0,124963.0,919907.28,,28100.0,,,0.95,,,,,,,28100.0,,,,,3464.0,0.95,0.12,,,100.0,4.77,0.0,0.0,,0.0,100.0,47.43,0.501,52.54,0.2123
2010-10-27,154963.0,4987787.41,3.13,0.85,5.27,,4987787.41,28100.0,154963.0,904453.49,,,,1.0,,,,,30000.0,,,,1.0,,,,,0.95,,,,100.0,4.77,0.0,0.0,,0.0,100.0,42.49,0.511,57.49,0.2633
2010-10-28,224931.0,7255035.93,4.69,1.24,7.52,,7255035.93,28100.0,224931.0,906351.32,,,,,,70000.0,,,,,,,,,2.34,,32.0,0.94,0.0,,,100.0,4.81,0.0,0.0,,0.0,100.0,31.08,0.3394,39.61,0.3849
2010-10-29,224930.0,7233301.61,4.59,1.24,7.54,,7233301.61,28100.0,224930.0,903640.13,,,,,,,,,,,,,,,,,1.0,0.94,0.0,,,100.0,4.81,0.0,0.0,,0.0,100.0,31.13,0.3395,39.67,0.3849
2010-11-01,159930.0,5244873.03,3.08,0.88,5.33,,5244873.03,28100.0,159930.0,921534.0,,,,,,,,,,,,,,,,,65000.0,0.94,2.18,,,100.0,4.81,0.0,0.0,,0.0,100.0,43.77,0.5027,55.77,0.2737
2010-11-02,159930.0,5229442.39,3.19,0.88,5.39,,5229442.39,28100.0,159930.0,918822.81,,,,,,,,,,,,,,,,,,0.96,,,,100.0,4.81,0.0,0.0,,0.0,100.0,43.29,0.5038,56.25,0.2737
2010-11-03,89930.0,2950972.09,1.84,0.49,3.07,,2950972.09,28100.0,89930.0,922076.24,,,,,,,,,,,,,,,,,70000.0,0.96,2.33,,,100.0,4.8,0.0,0.0,,0.0,100.0,0.81,0.9839,99.19,0.1538
2010-11-04,89930.0,3006503.47,1.93,0.49,3.06,,3006503.47,0.0,89930.0,0.0,,,,,,,,0.95,,28100.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.83,0.9836,99.17,0.1539
2010-11-05,30738.0,1035924.42,0.66,0.17,1.06,,1035924.42,0.0,30738.0,0.0,,,,,,8.0,,,,,,,,,0.0,,59200.0,0.0,2.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.39,0.9528,97.58,0.0526
2010-11-08,738.0,25007.18,0.02,0.0,0.03,,25007.18,0.0,738.0,0.0,,,,,,,,,,,,,,,,,30000.0,0.0,1.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.07,0.9789,98.93,0.0013
2010-11-09,738.0,25099.75,0.02,0.0,0.03,,25099.75,0.0,738.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.06,0.9789,98.94,0.0013
2010-11-10,738.0,25071.27,0.02,0.0,0.03,0.0,25071.27,0.0,738.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.05,0.9791,98.95,0.0013
2010-11-11,738.0,25078.39,0.02,0.0,0.03,0.0,25078.39,0.0,738.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.08,0.9786,98.92,0.0013
2010-11-12,738.0,24579.95,0.02,0.0,0.03,0.0,24579.95,0.0,738.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.09,0.9785,98.91,0.0013
2010-11-15,738.0,24765.08,0.02,0.0,0.03,0.0,24765.08,0.0,738.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.1,0.9783,98.9,0.0013
2010-11-16,730.0,24109.25,0.02,0.0,0.02,0.0,24109.25,0.0,730.0,0.0,,,,,,,,,,,,,,,,,8.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0012
2010-11-17,100730.0,3319942.59,2.22,0.55,3.45,1.0,1672001.26,50000.0,50730.0,1647941.32,,,,1.71,,,,,50000.0,,,,1.71,,,50000.0,,1.71,,,,100.0,8.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1723
2010-11-18,100730.0,3358817.79,2.25,0.55,3.42,1.0,1691579.73,50000.0,50730.0,1667238.06,,,,,,,,,,,,,,,,,,1.71,,,,100.0,8.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.171
2010-11-19,100730.0,3315083.19,2.24,0.55,3.46,1.0,1669553.96,50000.0,50730.0,1645529.23,,,,,,,,,,,,,,,,,,1.73,,,,100.0,8.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.171
2010-11-22,100730.0,3321886.35,2.25,0.55,3.44,1.0,1672980.19,50000.0,50730.0,1648906.16,,,,,,,,,,,,,,,,,,1.71,,,,100.0,8.5,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1712
2010-11-23,101236.0,3295595.74,2.3,0.56,3.48,1.0,1667915.99,50000.0,51236.0,1627679.75,,,,,,506.0,,,,,,,,,0.02,,,1.71,,,,100.0,8.5,0.0,0.0,,0.0,100.0,0.98,0.9807,99.02,0.1721
2010-11-24,101236.0,3366899.38,2.23,0.56,3.45,1.0,1704003.09,50000.0,51236.0,1662896.29,,,,,,,,,,,,,,,,,,1.69,,,,100.0,8.5,0.0,0.0,,0.0,100.0,0.97,0.9808,99.03,0.1721
2010-11-25,50730.0,1690111.35,1.14,0.28,1.75,1.0,1690111.35,0.0,50730.0,0.0,,,,,,,,1.69,,50000.0,,,,,,,506.0,0.0,0.02,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0862
2010-11-26,50730.0,1675427.5,1.1,0.28,1.74,1.0,1675427.5,0.0,50730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0862
2010-11-29,730.0,24200.81,0.02,0.0,0.03,0.0,24200.81,0.0,730.0,0.0,,,,,,,,,,,,,,,,,50000.0,0.0,1.71,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0012
2010-11-30,730.0,24398.02,0.01,0.0,0.03,0.0,24398.02,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0012
2010-12-01,730.0,24884.01,0.02,0.0,0.03,0.0,24884.01,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0012
2010-12-02,730.0,25102.35,0.02,0.0,0.03,0.0,25102.35,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0012
2010-12-03,730.0,24848.79,0.02,0.0,0.03,0.0,24848.79,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0012
2010-12-06,730.0,24954.44,0.02,0.0,0.03,0.0,24954.44,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0012
2010-12-07,730.0,25098.83,0.02,0.0,0.03,0.0,25098.83,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0012
2010-12-08,730.0,24799.49,0.02,0.0,0.03,0.0,24799.49,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0012
2010-12-09,730.0,25074.18,0.02,0.0,0.03,0.0,25074.18,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0012
2010-12-10,1730.0,59439.06,0.04,0.01,0.06,0.0,25081.22,1000.0,730.0,34357.84,,,,,,,,,,,,,,,,1000.0,,0.04,,,,2.0,0.17,48929.0,1681094.75,,1.74,2.0,42.2,0.5122,57.8,0.003
2010-12-13,4730.0,162170.31,0.11,0.03,0.17,0.0,162170.31,1000.0,4730.0,34285.48,,,,,,4000.0,,,,,,,,,0.14,,,0.04,,,,2.0,0.17,48929.0,1677554.11,,1.74,2.0,21.14,0.4714,63.49,0.0081
2010-12-14,4730.0,162672.31,0.11,0.03,0.17,0.0,162672.31,0.0,4730.0,0.0,,,,,,,,0.04,,1000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.09,0.4713,63.48,0.0081
2010-12-15,3730.0,127255.03,0.09,0.02,0.13,0.0,127255.03,0.0,3730.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.47,0.6864,80.53,0.0064
2010-12-16,3730.0,127776.86,0.09,0.02,0.13,0.0,127776.86,0.0,3730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.51,0.6859,80.49,0.0064
2010-12-17,3730.0,128082.77,0.09,0.02,0.13,0.0,128082.77,0.0,3730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.55,0.6855,80.45,0.0064
2010-12-20,3730.0,128442.65,0.09,0.02,0.13,0.0,128442.65,0.0,3730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.54,0.6856,80.46,0.0064
2010-12-21,3730.0,130008.15,0.09,0.02,0.13,0.0,130008.15,0.0,3730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.54,0.6856,80.46,0.0064
2010-12-22,1230.0,43079.0,0.03,0.01,0.04,0.0,43079.0,0.0,1230.0,0.0,,,,,,,,,,,,,,,,,2500.0,0.0,0.09,,,0.0,0.0,0.0,0.0,,0.0,0.0,40.5,0.518,59.5,0.0021
2010-12-23,920.0,32128.49,0.02,0.01,0.03,0.0,32128.49,0.0,920.0,0.0,,,,,,,,,,,,,,,,,310.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.6,0.6728,79.4,0.0016
2010-12-24,920.0,32128.49,0.03,0.01,0.03,0.0,32128.49,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.6,0.6728,79.4,0.0016
2010-12-27,920.0,32004.22,0.03,0.01,0.03,0.0,32004.22,0.0,920.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.67,0.672,79.33,0.0016
2010-12-28,730.0,25553.12,0.02,0.0,0.03,0.0,25553.12,0.0,730.0,0.0,,,,,,,,,,,,,,,,,190.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0012
2010-12-29,730.0,25708.08,0.02,0.0,0.03,0.0,25708.08,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2010-12-30,730.0,25605.95,0.02,0.0,0.03,0.0,25605.95,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2010-12-31,730.0,25605.95,0.02,0.0,0.03,0.0,25605.95,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2011-01-03,730.0,25912.33,0.02,0.0,0.03,,25912.33,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2011-01-04,730.0,25729.21,0.02,0.0,0.03,,25729.21,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2011-01-05,730.0,26039.11,0.02,0.0,0.03,,26039.11,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2011-01-06,730.0,26141.24,0.02,0.0,0.03,,26141.24,0.0,730.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2011-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,730.0,0.0,0.03,,,0.0,0.0,584754.0,20841259.91,,21.68,0.0,,0.0,,0.0
2011-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,588984.0,20838587.81,,21.76,0.0,,0.0,,0.0
2011-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,588984.0,21065897.19,,21.61,0.0,,0.0,,0.0
2011-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,588984.0,21213648.29,,21.91,0.0,,0.0,,0.0
2011-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,588984.0,20719250.38,,21.99,0.0,,0.0,,0.0
2011-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,588984.0,20702202.18,,21.52,0.0,,0.0,,0.0
2011-01-17,3000.0,105258.87,0.1,0.02,0.11,,0.0,3000.0,0.0,105258.87,,,,,,,,,,,,,,,,3000.0,,0.11,,,,5.47,0.51,51809.0,1817785.68,,1.89,5.47,,1.0,100.0,0.0051
2011-01-18,3000.0,104781.28,0.08,0.02,0.11,,104781.28,3000.0,3000.0,104781.28,,,,,,3000.0,,,,,,,,,0.11,,,0.11,,,,5.47,0.51,51809.0,1809537.79,,1.89,5.47,,1.0,100.0,0.0051
2011-01-19,3000.0,104231.32,0.08,0.02,0.11,,104231.32,3000.0,3000.0,104231.32,,,,,,,,,,,,,,,,,,0.11,,,,5.47,0.51,51809.0,1800040.22,,1.87,5.47,,1.0,100.0,0.0051
2011-01-20,3000.0,102856.43,0.08,0.02,0.11,,102856.43,0.0,3000.0,0.0,,,,,,,,0.11,,3000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0051
2011-01-21,3000.0,101770.99,0.08,0.02,0.11,,101770.99,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0051
2011-01-24,1000.0,33788.59,0.03,0.01,0.04,,0.0,1000.0,0.0,33788.59,,,,,,,,,,,,,,,,1000.0,3000.0,0.04,0.11,,,1.91,0.17,51392.0,1736463.02,,1.81,1.93,,1.0,100.0,0.0017
2011-01-25,1000.0,33682.45,0.03,0.01,0.04,,33682.45,1000.0,1000.0,33682.45,,,,,,1000.0,,,,,,,,,0.04,,,0.04,,,,1.91,0.17,51392.0,1731008.68,,1.81,1.91,,1.0,100.0,0.0017
2011-01-26,1000.0,33976.73,0.03,0.01,0.03,,33976.73,1000.0,1000.0,33976.73,,,,,,,,,,,,,,,,,,0.03,,,,1.91,0.17,51392.0,1746132.07,,1.8,1.91,,1.0,100.0,0.0017
2011-01-27,1000.0,33914.01,0.03,0.01,0.04,,33914.01,1000.0,1000.0,33914.01,,,,,,,,,,,,,,,,,,0.04,,,,1.91,0.17,51392.0,1742909.05,,1.81,1.91,,1.0,100.0,0.0017
2011-01-28,1000.0,33547.38,0.02,0.01,0.04,,33547.38,1000.0,1000.0,33547.38,,,,,,,,,,,,,,,,,,0.04,,,,1.91,0.17,51392.0,1724066.79,,1.81,1.91,,1.0,100.0,0.0017
2011-01-31,1000.0,33489.49,0.02,0.01,0.03,,33489.49,0.0,1000.0,0.0,,,,,,,,0.03,,1000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0017
2011-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.03,,,0.0,0.0,593857.0,20002561.12,,20.62,0.0,,0.0,,0.0
2011-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,593857.0,20051264.0,,20.75,0.0,,0.0,,0.0
2011-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,593857.0,20194507.78,,20.76,0.0,,0.0,,0.0
2011-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,593857.0,20377859.82,,20.94,0.0,,0.0,,0.0
2011-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,594672.0,20560741.66,,21.21,0.0,,0.0,,0.0
2011-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,594672.0,20213615.98,,21.25,0.0,,0.0,,0.0
2011-02-09,1840.0,61407.62,0.03,0.01,0.06,,61407.62,0.0,1840.0,0.0,,,,,,1840.0,,,,,,,,,0.06,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0031
2011-02-10,1840.0,61132.45,0.03,0.01,0.06,,61132.45,0.0,1840.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0031
2011-02-11,1840.0,61389.87,0.03,0.01,0.07,,61389.87,0.0,1840.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0031
2011-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1840.0,0.0,0.07,,,0.0,0.0,594672.0,20064438.0,,20.55,0.0,,0.0,,0.0
2011-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,594672.0,19949685.71,,20.75,0.0,,0.0,,0.0
2011-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,594672.0,20012799.47,,20.7,0.0,,0.0,,0.0
2011-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,594672.0,19995586.63,,20.76,0.0,,0.0,,0.0
2011-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,594672.0,20081650.85,,20.77,0.0,,0.0,,0.0
2011-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,594672.0,19817720.58,,20.81,0.0,,0.0,,0.0
2011-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,594672.0,19519364.62,,20.53,0.0,,0.0,,0.0
2011-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,594672.0,19278384.81,,20.24,0.0,,0.0,,0.0
2011-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,594672.0,19132075.64,,20.0,0.0,,0.0,,0.0
2011-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,594672.0,19430431.6,,19.81,0.0,,0.0,,0.0
2011-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,594672.0,19470594.9,,20.15,0.0,,0.0,,0.0
2011-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,594672.0,19479201.32,,20.14,0.0,,0.0,,0.0
2011-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,594672.0,19453382.06,,20.18,0.0,,0.0,,0.0
2011-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,593389.0,19563130.29,,20.16,0.0,,0.0,,0.0
2011-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,593389.0,19545954.58,,20.28,0.0,,0.0,,0.0
