,ALDRV FP Equity_DX_SI_QTY,ALDRV FP Equity_DX_SHORT_INTEREST_VALUE,ALDRV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDRV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDRV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDRV FP Equity_DX_SI_MV,ALDRV FP Equity_DX_DSS,ALDRV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDRV FP Equity_DX_SUPPLY_SI_QTY,ALDRV FP Equity_DX_BROKER_SI_QTY,ALDRV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDRV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALDRV FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDRV FP Equity_DX_BROKER_SI_MV_INC_x,ALDRV FP Equity_DX_SUPPLY_SI_MV_NEW,ALDRV FP Equity_DX_BROKER_SI_QTY_ADD,ALDRV FP Equity_DX_SUPPLY_SI_MV_DEC,ALDRV FP Equity_DX_BROKER_SI_QTY_INC,ALDRV FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDRV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALDRV FP Equity_DX_BROKER_SI_MV_INC_y,ALDRV FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDRV FP Equity_DX_BROKER_SI_MV_ADD,ALDRV FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDRV FP Equity_DX_BROKER_SI_QTY_DEC,ALDRV FP Equity_DX_SUPPLY_SI_MV,ALDRV FP Equity_DX_BROKER_SI_MV_DEC,ALDRV FP Equity_DX_SUPPLY_SI_MV_RMV,ALDRV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDRV FP Equity_DX_UTILIZATION_QUANTITY,ALDRV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDRV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDRV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALDRV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDRV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDRV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDRV FP Equity_DX_BROKER_SI_CON_RATIO,ALDRV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDRV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALDRV FP Equity_PX_LAST
2024-09-02,1064122.0,4894.96,0.05,0.12,0.05,0.01,2.0,3974.96,694122.0,864122.0,3192.96,,,,,,,,,,,,,,,0.0,,,100.0,7.22,0.0,0.0,,0.0,100.0,22.5,0.4924,65.35,0.1106,0.0046
2024-09-03,1064122.0,4788.55,0.05,0.12,0.05,0.01,2.0,3888.55,694122.0,864122.0,3123.55,,,,,,,,,,,,,,,0.0,,,100.0,7.22,0.0,0.0,,0.0,100.0,22.11,0.4947,65.64,0.1106,0.0045
2024-09-04,1912513.0,8415.06,0.1,0.22,0.1,0.05,3.0,7535.06,4423622.0,1712513.0,19463.94,,3729500.0,0.04,,,,848391.0,,,0.04,3729500.0,,,,0.02,,,100.0,33.14,0.0,0.0,,0.0,100.0,3.27,0.9027,94.94,0.1433,0.0044
2024-09-05,1418391.0,6099.08,0.07,0.16,0.07,0.01,3.0,5239.08,1048391.0,1218391.0,4508.08,,,,,,0.02,,3375231.0,,,,,,494122.0,0.0,0.04,,100.0,10.9,0.0,0.0,,0.0,100.0,14.49,0.6279,77.49,0.1475,0.0043
2024-09-06,1418391.0,6240.92,0.07,0.16,0.07,0.01,3.0,5360.92,1048391.0,1218391.0,4612.92,,,,,,,,,,,,,,,0.0,,,100.0,17.97,0.0,0.0,,0.0,100.0,26.54,0.4436,59.47,0.2431,0.0044
2024-09-09,1418391.0,6382.76,0.07,0.16,0.07,0.01,3.0,5482.76,1048391.0,1218391.0,4717.76,,,,,,,,,,,,,,,0.0,,,100.0,17.97,0.0,0.0,,0.0,100.0,15.09,0.6202,76.88,0.2431,0.0045
2024-09-10,1418391.0,6524.6,0.07,0.16,0.07,0.01,3.0,5604.6,1048391.0,1218391.0,4822.6,,,,,,,,,,,,,,,0.0,,,100.0,17.97,0.0,0.0,,0.0,100.0,15.35,0.6156,76.51,0.2431,0.0046
2024-09-11,1418391.0,6524.6,0.07,0.17,0.07,0.01,3.0,5604.6,1048391.0,1218391.0,4822.6,,,,,,,,,,,,,,,0.0,,,100.0,17.97,0.0,0.0,,0.0,100.0,15.32,0.6139,76.39,0.2431,0.0046
2024-09-12,570000.0,2793.0,0.03,0.08,0.03,0.0,1.0,1813.0,200000.0,370000.0,980.0,,,,,,0.0,,848391.0,,,,,,848391.0,0.0,0.01,,100.0,3.43,0.0,0.0,,0.0,100.0,33.6,0.5538,66.4,0.0977,0.0049
2024-09-13,570000.0,2736.0,0.03,0.08,0.03,0.0,1.0,1776.0,200000.0,370000.0,960.0,,,,,,,,,,,,,,,0.0,,,100.0,3.43,0.0,0.0,,0.0,100.0,35.46,0.5423,64.54,0.0977,0.0048
2024-09-16,570000.0,2793.0,0.03,0.08,0.03,0.0,1.0,1813.0,200000.0,370000.0,980.0,,,,,,,,,,,,,,,0.0,,,100.0,3.43,0.0,0.0,,0.0,100.0,34.55,0.5478,65.45,0.0977,0.0049
2024-09-17,570000.0,2793.0,0.03,0.08,0.03,0.0,1.0,1813.0,200000.0,370000.0,980.0,,,,,,,,,,,,,,,0.0,,,100.0,3.43,0.0,0.0,,0.0,100.0,35.09,0.5445,64.91,0.0977,0.0049
2024-09-18,570000.0,2850.0,0.03,0.08,0.03,0.0,1.0,1850.0,200000.0,370000.0,1000.0,,,,,,,,,,,,,,,0.0,,,100.0,3.43,0.0,0.0,,0.0,100.0,34.63,0.5472,65.37,0.0977,0.005
2024-09-19,570000.0,2622.0,0.03,0.08,0.03,0.0,1.0,1702.0,200000.0,370000.0,920.0,,,,,,,,,,,,,,,0.0,,,100.0,2.04,0.0,0.0,,0.0,100.0,36.99,0.5339,63.01,0.0581,0.0046
2024-09-20,570000.0,2565.0,0.03,0.08,0.03,0.0,1.0,1665.0,200000.0,370000.0,900.0,,,,,,,,,,,,,,,0.0,,,100.0,2.04,0.0,0.0,,0.0,100.0,35.56,0.5417,64.44,0.0581,0.0045
2024-09-23,4694800.0,21126.6,0.23,0.62,0.23,0.21,5.0,20226.6,4324800.0,4494800.0,19461.6,,4124800.0,,,4124800.0,,,,,,4124800.0,0.21,,,0.02,,,100.0,43.96,0.0,0.0,,0.0,100.0,0.8,0.9756,98.77,0.4772,0.0045
2024-09-24,723796.0,3184.7,0.04,0.1,0.04,0.0,2.0,2304.7,353796.0,523796.0,1556.7,,,,,,0.02,,3971004.0,,,,,,3971004.0,0.0,0.2,,100.0,3.54,0.0,0.0,,0.0,100.0,37.9,0.3525,40.01,0.0723,0.0044
2024-09-25,824796.0,3629.1,0.04,0.11,0.04,0.01,2.0,2749.1,454796.0,624796.0,2001.1,,101000.0,0.01,,,,101000.0,,,0.01,101000.0,,,,0.0,,,100.0,4.6,0.0,0.0,,0.0,100.0,17.95,0.5653,72.37,0.0834,0.0044
2024-09-26,824796.0,3629.1,0.04,0.11,0.04,0.01,2.0,2749.1,454796.0,624796.0,2001.1,,,,,,,,,,,,,,,0.0,,,100.0,7.85,0.0,0.0,,0.0,100.0,32.18,0.388,50.42,0.1424,0.0044
2024-09-27,824796.0,3464.14,0.04,0.1,0.04,0.01,2.0,2624.14,454796.0,624796.0,1910.14,,,,,,,,,,,,,,,0.0,,,100.0,7.85,0.0,0.0,,0.0,100.0,31.19,0.3902,51.17,0.1424,0.0042
2024-09-30,824796.0,3464.14,0.04,0.1,0.04,0.0,2.0,2624.14,454796.0,624796.0,1910.14,,,,,,,,,,,,,,,0.0,,,100.0,7.85,0.0,0.0,,0.0,100.0,31.48,0.3931,51.48,0.1424,0.0042
2024-10-01,824796.0,3381.66,0.04,0.11,0.04,0.0,2.0,2561.66,454796.0,624796.0,1864.66,,,,,,,,,,,,,,,0.0,,,100.0,7.85,0.0,0.0,,0.0,100.0,30.9,0.3942,51.86,0.1424,0.0041
2024-10-02,570000.0,2394.0,0.03,0.07,0.03,0.0,1.0,1554.0,200000.0,370000.0,840.0,,,,,,0.0,,254796.0,,,,,,254796.0,0.0,0.0,,100.0,3.45,0.0,0.0,,0.0,100.0,34.62,0.5473,65.38,0.0984,0.0042
2024-10-03,570000.0,2337.0,0.03,0.07,0.03,0.0,1.0,1517.0,200000.0,370000.0,820.0,,,,,,,,,,,,,,,0.0,,,100.0,3.45,0.0,0.0,,0.0,100.0,35.68,0.541,64.32,0.0984,0.0041
2024-10-04,570000.0,2223.0,0.03,0.08,0.03,0.0,1.0,1443.0,200000.0,370000.0,780.0,,,,,,,,,,,,,,,0.0,,,100.0,3.38,0.0,0.0,,0.0,100.0,36.34,0.5373,63.66,0.0964,0.0039
2024-10-07,570000.0,2223.0,0.03,0.09,0.03,0.0,1.0,1443.0,200000.0,370000.0,780.0,,,,,,,,,,,,,,,0.0,,,100.0,3.38,0.0,0.0,,0.0,100.0,35.08,0.5445,64.92,0.0964,0.0039
2024-10-08,570000.0,2337.0,0.03,0.09,0.03,0.0,1.0,1517.0,200000.0,370000.0,820.0,,,,,,,,,,,,,,,0.0,,,100.0,3.38,0.0,0.0,,0.0,100.0,33.97,0.5514,66.03,0.0964,0.0041
2024-10-09,570000.0,2280.0,0.03,0.08,0.03,0.0,1.0,1480.0,200000.0,370000.0,800.0,,,,,,,,,,,,,,,0.0,,,100.0,3.38,0.0,0.0,,0.0,100.0,35.7,0.5409,64.3,0.0964,0.004
2024-10-10,570000.0,2337.0,0.03,0.08,0.03,0.0,1.0,1517.0,200000.0,370000.0,820.0,,,,,,,,,,,,,,,0.0,,,100.0,3.38,0.0,0.0,,0.0,100.0,34.58,0.5475,65.42,0.0964,0.0041
2024-10-11,570000.0,2394.0,0.03,0.08,0.03,0.0,1.0,1554.0,200000.0,370000.0,840.0,,,,,,,,,,,,,,,0.0,,,100.0,3.38,0.0,0.0,,0.0,100.0,34.5,0.548,65.5,0.0964,0.0042
2024-10-14,570000.0,2394.0,0.03,0.08,0.03,0.0,1.0,1554.0,200000.0,370000.0,840.0,,,,,,,,,,,,,,,0.0,,,100.0,3.38,0.0,0.0,,0.0,100.0,35.16,0.5441,64.84,0.0964,0.0042
2024-10-15,570000.0,2451.0,0.03,0.08,0.03,0.0,1.0,1591.0,200000.0,370000.0,860.0,,,,,,,,,,,,,,,0.0,,,100.0,3.38,0.0,0.0,,0.0,100.0,34.58,0.5476,65.42,0.0964,0.0043
2024-10-16,570000.0,2394.0,0.03,0.08,0.03,0.0,1.0,1554.0,200000.0,370000.0,840.0,,,,,,,,,,,,,,,0.0,,,100.0,3.38,0.0,0.0,,0.0,100.0,35.68,0.541,64.32,0.0964,0.0042
2024-10-17,570000.0,2337.0,0.03,0.07,0.03,0.0,1.0,1517.0,200000.0,370000.0,820.0,,,,,,,,,,,,,,,0.0,,,100.0,3.38,0.0,0.0,,0.0,100.0,35.74,0.5406,64.26,0.0964,0.0041
2024-10-18,570000.0,2394.0,0.03,0.06,0.03,0.0,1.0,1554.0,200000.0,370000.0,840.0,,,,,,,,,,,,,,,0.0,,,100.0,3.38,0.0,0.0,,0.0,100.0,34.48,0.5482,65.52,0.0964,0.0042
2024-10-21,570000.0,2280.0,0.03,0.06,0.03,0.0,1.0,1480.0,200000.0,370000.0,800.0,,,,,,,,,,,,,,,0.0,,,100.0,3.38,0.0,0.0,,0.0,100.0,36.25,0.5378,63.75,0.0964,0.004
2024-10-22,570000.0,2280.0,0.03,0.06,0.03,0.0,1.0,1480.0,200000.0,370000.0,800.0,,,,,,,,,,,,,,,0.0,,,100.0,3.38,0.0,0.0,,0.0,100.0,35.14,0.5442,64.86,0.0964,0.004
2024-10-23,570000.0,2280.0,0.03,0.06,0.03,0.0,1.0,1480.0,200000.0,370000.0,800.0,,,,,,,,,,,,,,,0.0,,,100.0,3.33,0.0,0.0,,0.0,100.0,35.16,0.544,64.84,0.0948,0.004
2024-10-24,570000.0,2223.0,0.03,0.06,0.03,0.0,1.0,1443.0,200000.0,370000.0,780.0,,,,,,,,,,,,,,,0.0,,,100.0,3.3,0.0,0.0,,0.0,100.0,35.0,0.545,65.0,0.094,0.0039
2024-10-25,570000.0,2280.0,0.03,0.06,0.03,0.0,1.0,1480.0,200000.0,370000.0,800.0,,,,,,,,,,,,,,,0.0,,,100.0,3.3,0.0,0.0,,0.0,100.0,34.45,0.5484,65.55,0.094,0.004
2024-10-28,570000.0,2280.0,0.03,0.07,0.03,0.0,1.0,1480.0,200000.0,370000.0,800.0,,,,,,,,,,,,,,,0.0,,,100.0,3.3,0.0,0.0,,0.0,100.0,35.09,0.5445,64.91,0.094,0.004
2024-10-29,570000.0,2280.0,0.03,0.07,0.03,0.0,1.0,1480.0,200000.0,370000.0,800.0,,,,,,,,,,,,,,,0.0,,,100.0,3.3,0.0,0.0,,0.0,100.0,35.13,0.5442,64.87,0.094,0.004
2024-10-30,570000.0,2337.0,0.03,0.07,0.03,0.0,1.0,1517.0,200000.0,370000.0,820.0,,,,,,,,,,,,,,,0.0,,,100.0,3.3,0.0,0.0,,0.0,100.0,34.39,0.5487,65.61,0.094,0.0041
2024-10-31,570000.0,2223.0,0.03,0.07,0.03,0.0,1.0,1443.0,200000.0,370000.0,780.0,,,,,,,,,,,,,,,0.0,,,100.0,3.3,0.0,0.0,,0.0,100.0,36.25,0.5378,63.75,0.094,0.0039
2024-11-01,570000.0,2280.0,0.03,0.07,0.03,0.0,1.0,1480.0,200000.0,370000.0,800.0,,,,,,,,,,,,,,,0.0,,,100.0,3.3,0.0,0.0,,0.0,100.0,34.53,0.5478,65.47,0.094,0.004
2024-11-04,570000.0,2223.0,0.03,0.07,0.03,0.0,1.0,1443.0,200000.0,370000.0,780.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,35.56,0.5417,64.44,1.4373,0.0039
2024-11-05,570000.0,2280.0,0.03,0.07,0.03,0.0,1.0,1480.0,200000.0,370000.0,800.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,34.51,0.548,65.49,1.4373,0.004
2024-11-06,570000.0,2223.0,0.03,0.07,0.03,0.0,1.0,1443.0,200000.0,370000.0,780.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,36.01,0.5391,63.99,1.4373,0.0039
2024-11-07,570000.0,2166.0,0.03,0.07,0.03,0.0,1.0,1406.0,200000.0,370000.0,760.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,35.53,0.5419,64.47,1.4373,0.0038
2024-11-08,570000.0,2223.0,0.03,0.07,0.03,0.0,1.0,1443.0,200000.0,370000.0,780.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,34.63,0.5472,65.37,1.4373,0.0039
2024-11-11,570000.0,2223.0,0.03,0.08,0.03,0.0,1.0,1443.0,200000.0,370000.0,780.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,35.3,0.5432,64.7,1.4373,0.0039
2024-11-12,570000.0,2109.0,0.03,0.08,0.03,0.0,1.0,1369.0,200000.0,370000.0,740.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,36.38,0.5371,63.62,1.4373,0.0037
2024-11-13,570000.0,2109.0,0.03,0.1,0.03,0.0,1.0,1369.0,200000.0,370000.0,740.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,35.13,0.5442,64.87,1.4373,0.0037
2024-11-14,570000.0,2109.0,0.03,0.08,0.03,0.0,1.0,1369.0,200000.0,370000.0,740.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,35.12,0.5443,64.88,1.4373,0.0037
2024-11-15,570000.0,2052.0,0.03,0.07,0.03,0.0,1.0,1332.0,200000.0,370000.0,720.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,35.8,0.5403,64.2,1.4373,0.0036
2024-11-18,200000.0,720.0,0.01,0.03,0.01,0.0,1.0,0.0,200000.0,0.0,720.0,,,,,,,,,,,,,,370000.0,0.0,0.0,,100.0,50.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5043,0.0036
2024-11-19,200000.0,760.0,0.01,0.03,0.01,0.0,1.0,0.0,200000.0,0.0,760.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5043,0.0038
2024-11-20,200000.0,740.0,0.01,0.03,0.01,0.0,1.0,0.0,200000.0,0.0,740.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5043,0.0037
2024-11-21,200000.0,700.0,0.01,0.03,0.01,0.0,1.0,0.0,200000.0,0.0,700.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5043,0.0035
2024-11-22,200000.0,700.0,0.01,0.03,0.01,0.0,1.0,0.0,200000.0,0.0,700.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5043,0.0035
2024-11-25,200000.0,720.0,0.01,0.03,0.01,0.0,1.0,0.0,200000.0,0.0,720.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5043,0.0036
2024-11-26,200000.0,700.0,0.01,0.03,0.01,0.0,1.0,0.0,200000.0,0.0,700.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5043,0.0035
2024-11-27,200000.0,720.0,0.01,0.03,0.01,0.0,1.0,0.0,200000.0,0.0,720.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5043,0.0036
2024-11-28,200000.0,740.0,0.01,0.03,0.01,0.0,1.0,0.0,200000.0,0.0,740.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5043,0.0037
2024-11-29,200000.0,760.0,0.01,0.03,0.01,0.0,0.0,0.0,200000.0,0.0,760.0,,,,,,,,,,,,,,,0.0,,,100.0,50.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5043,0.0038
2024-12-02,1999.0,659.67,0.01,0.0,0.01,0.0,0.0,0.0,1999.0,0.0,659.67,,,,,,0.0,,198001.0,,,,,,,0.0,,,100.0,9.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0905,0.33
2024-12-03,164609.0,59144.01,0.82,0.02,0.82,0.0,0.0,57847.3,3609.0,161000.0,1296.71,,,,,161000.0,,,,,,,0.0,1610.0,,0.0,,,100.0,9.75,0.0,0.0,,0.0,100.0,24.9,0.626,75.1,4.4478,0.3593
2024-12-04,91809.0,33859.16,0.46,0.01,0.46,0.03,0.0,16264.08,47709.0,44100.0,17595.08,,44100.0,,,,,,,,,44100.0,,,116900.0,0.02,0.0,,100.0,51.46,0.0,0.0,,0.0,100.0,2.18,0.9574,97.82,0.9903,0.3688
2024-12-05,91809.0,32592.2,0.46,0.01,0.46,0.03,0.0,15655.5,47709.0,44100.0,16936.7,,,,,,,,,,,,,,,0.02,,,100.0,39.14,0.0,0.0,,0.0,100.0,2.17,0.9576,97.83,0.7532,0.355
2024-12-06,6199.0,2126.88,0.03,0.0,0.03,0.0,0.0,720.51,4099.0,2100.0,1406.37,,,,,,0.02,,43610.0,,,,,,42000.0,0.0,0.02,,100.0,3.66,0.0,0.0,,0.0,100.0,32.25,0.563,67.75,0.0554,0.3431
2024-12-09,6199.0,2129.98,0.03,0.0,0.03,0.0,0.0,721.56,4099.0,2100.0,1408.42,,,,,,,,,,,,,,,0.0,,,100.0,4.08,0.0,0.0,,0.0,100.0,32.26,0.5629,67.74,0.0616,0.3436
2024-12-10,6199.0,2169.65,0.03,0.0,0.03,0.0,0.0,735.0,4099.0,2100.0,1434.65,,,,,,,,,,,,,,,0.0,,,100.0,4.12,0.0,0.0,,0.0,100.0,32.38,0.5621,67.62,0.0624,0.35
2024-12-11,49799.0,17877.84,0.25,0.01,0.25,0.02,0.0,16406.3,47699.0,45700.0,17123.94,,43600.0,,,43600.0,,,,,,43600.0,0.02,,,0.02,,,100.0,42.63,0.0,0.0,,0.0,100.0,8.43,0.7753,87.55,0.4451,0.359
2024-12-12,139386.0,50875.89,0.69,0.03,0.69,0.05,0.0,35035.25,97986.0,95987.0,35764.89,,50287.0,0.0,,43687.0,,6600.0,,,0.0,50287.0,0.02,,,0.04,,,100.0,82.64,0.0,0.0,,0.0,100.0,30.96,0.47,60.76,1.1755,0.365
2024-12-13,139229.0,51305.89,0.69,0.03,0.69,0.05,0.0,35313.36,97829.0,95830.0,36049.99,,,,,,0.0,,157.0,,,,,,157.0,0.04,0.0,,100.0,90.93,0.0,0.0,,0.0,100.0,31.38,0.4737,60.92,1.2941,0.3685
2024-12-16,102875.0,36829.25,0.51,0.02,0.51,0.04,0.0,21292.41,61475.0,59476.0,22008.05,,1500.0,,,,0.01,,37854.0,,,1500.0,,,36354.0,0.02,0.01,,100.0,56.36,0.0,0.0,,0.0,100.0,8.49,0.6957,82.67,0.9431,0.358
2024-12-17,100820.0,34601.42,0.5,0.02,0.5,0.04,0.0,19706.89,59420.0,57421.0,20392.94,,,,,,0.0,,2055.0,,,,,,2055.0,0.02,0.0,,100.0,54.47,0.0,0.0,,0.0,100.0,8.83,0.7173,84.05,0.9243,0.3432
2024-12-18,98404.0,37393.52,0.49,0.02,0.49,0.04,0.0,20901.9,57004.0,55005.0,21661.52,,,,,,0.0,,2416.0,,,,,,2416.0,0.02,0.0,,100.0,52.26,0.0,0.0,,0.0,100.0,8.59,0.7635,86.9,0.9021,0.38
2024-12-19,95730.0,35803.02,0.48,0.02,0.48,0.04,0.0,20319.42,54330.0,54330.0,20319.42,,,,,,0.0,,2674.0,,,,,,675.0,0.02,0.0,,100.0,49.81,0.0,0.0,,0.0,100.0,9.15,0.7974,88.8,0.8776,0.374
2024-12-20,95287.0,35256.19,0.47,0.02,0.47,0.04,0.0,19938.19,53887.0,53887.0,19938.19,,,,,,0.0,,443.0,,,,,,443.0,0.02,0.0,,100.0,49.4,0.0,0.0,,0.0,100.0,9.31,0.803,89.11,0.8736,0.37
2024-12-23,95287.0,34160.39,0.47,0.02,0.47,0.03,0.0,19318.49,53887.0,53887.0,19318.49,,,,,,,,,,,,,,,0.02,,,100.0,49.4,0.0,0.0,,0.0,100.0,9.26,0.8034,89.14,0.8736,0.3585
2024-12-24,93787.0,34513.62,0.47,0.02,0.47,0.03,0.0,19278.42,52387.0,52387.0,19278.42,,,,,,0.0,,1500.0,,,,,,1500.0,0.02,0.0,,100.0,49.03,0.0,0.0,,0.0,100.0,9.2,0.833,90.8,0.8777,0.368
2024-12-25,93787.0,34513.62,0.47,0.02,0.47,0.03,0.0,19278.42,52387.0,52387.0,19278.42,,,,,,,,,,,,,,,0.02,,,100.0,49.03,0.0,0.0,,0.0,100.0,9.43,0.8292,90.57,0.8777,
2024-12-26,93787.0,34513.62,0.47,0.02,0.47,0.03,0.0,19278.42,52387.0,52387.0,19278.42,,,,,,,,,,,,,,,0.02,,,100.0,49.73,0.0,0.0,,0.0,100.0,9.4,0.8296,90.6,0.8902,
2024-12-27,93787.0,33735.18,0.47,0.02,0.47,0.03,0.0,18843.6,52387.0,52387.0,18843.6,,,,,,,,,,,,,,,0.02,,,100.0,49.73,0.0,0.0,,0.0,100.0,9.42,0.8293,90.58,0.8902,0.3597
2024-12-30,93787.0,34279.15,0.47,0.02,0.47,0.03,0.0,19147.45,52387.0,52387.0,19147.45,,,,,,,,,,,,,,,0.02,,,100.0,49.73,0.0,0.0,,0.0,100.0,9.21,0.8327,90.79,0.8902,0.3655
2024-12-31,93787.0,34194.74,0.47,0.03,0.47,0.03,0.0,19100.3,52387.0,52387.0,19100.3,,,,,,,,,,,,,,,0.02,,,100.0,49.73,0.0,0.0,,0.0,100.0,9.39,0.8298,90.61,0.8902,0.3646
2025-01-01,93787.0,34194.74,0.47,0.03,0.47,0.03,0.0,19100.3,52387.0,52387.0,19100.3,,,,,,,,,,,,,,,0.02,,,100.0,49.73,0.0,0.0,,0.0,100.0,9.39,0.8298,90.61,0.8902,
2025-01-02,93787.0,34485.48,0.47,0.03,0.47,0.03,0.0,19262.7,52387.0,52387.0,19262.7,,,,,,,,,,,,,,,0.02,,,100.0,49.73,0.0,0.0,,0.0,100.0,9.36,0.8303,90.64,0.8902,0.3677
2025-01-03,95387.0,35283.65,0.47,0.03,0.47,0.04,0.0,19969.79,43687.0,53987.0,16159.82,,,,,10300.0,0.0,,8700.0,,,,0.0,,8700.0,0.02,0.0,,100.0,43.53,0.0,0.0,,0.0,100.0,11.25,0.8003,88.75,0.9505,0.3699
2025-01-06,85087.0,31116.32,0.42,0.03,0.42,0.03,0.0,15976.34,43687.0,43687.0,15976.34,,,,,,,,,,,,,,10300.0,0.02,0.0,,100.0,43.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8479,0.3657
2025-01-07,85087.0,31907.63,0.42,0.03,0.42,0.03,0.0,16382.63,43687.0,43687.0,16382.63,,,,,,,,,,,,,,,0.02,,,100.0,43.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8479,0.375
2025-01-08,85087.0,39735.63,0.42,0.03,0.42,0.04,0.0,20401.83,43687.0,43687.0,20401.83,,,,,,,,,,,,,,,0.02,,,100.0,43.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8479,0.467
2025-01-09,85087.0,42415.87,0.42,0.04,0.42,0.04,0.0,21777.97,43687.0,43687.0,21777.97,,,,,,,,,,,,,,,0.02,,,100.0,43.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8479,0.4985
2025-01-10,103987.0,46586.18,0.52,0.05,0.52,0.05,0.0,28038.98,62587.0,62587.0,28038.98,,18900.0,,,18900.0,,,,,,18900.0,0.01,,,0.03,,,100.0,61.75,0.0,0.0,,0.0,100.0,20.46,0.6745,79.54,1.026,0.448
2025-01-13,87087.0,40617.38,0.43,0.04,0.43,0.04,0.0,20842.02,44687.0,44687.0,20842.02,,,,,,0.01,,17900.0,,,,,,17900.0,0.02,0.01,,100.0,36.82,0.0,0.0,,0.0,100.0,2.25,0.956,97.75,0.7176,0.4664
2025-01-14,87087.0,39189.15,0.43,0.07,0.43,0.04,0.0,20109.15,44687.0,44687.0,20109.15,,,,,,,,,,,,,,,0.02,,,100.0,44.09,0.0,0.0,,0.0,100.0,2.34,0.9543,97.66,0.8593,0.45
2025-01-15,124487.0,48300.96,0.62,0.26,0.62,0.06,0.0,32237.76,83087.0,83087.0,32237.76,,38400.0,0.02,,,,38400.0,,,0.02,38400.0,,,,0.04,,,100.0,81.98,0.0,0.0,,0.0,100.0,35.58,0.5416,64.42,1.2283,0.388
2025-01-16,87640.0,30674.0,0.44,0.61,0.44,0.03,0.0,16184.0,46240.0,46240.0,16184.0,,,,,,0.02,,36847.0,,,,,,36847.0,0.02,0.02,,100.0,100.0,0.0,0.0,,0.0,100.0,3.07,0.9404,96.93,1.8953,0.35
2025-01-17,87640.0,28027.27,0.44,0.57,0.44,0.03,0.0,14787.55,46240.0,46240.0,14787.55,,,,,,,,,,,,,,,0.02,,,100.0,100.0,0.0,0.0,,0.0,100.0,3.04,0.941,96.96,1.8953,0.3198
