,AB FP Equity_DX_SI_QTY,AB FP Equity_DX_SHORT_INTEREST_VALUE,AB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AB FP Equity_DX_SI_MV,AB FP Equity_DX_DSS,AB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AB FP Equity_DX_SUPPLY_SI_QTY,AB FP Equity_DX_BROKER_SI_QTY,AB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AB FP Equity_DX_BROKER_SI_MV_NEW_x,AB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AB FP Equity_DX_SUPPLY_SI_QTY_INC_x,AB FP Equity_DX_BROKER_SI_MV_INC_x,AB FP Equity_DX_SUPPLY_SI_MV_NEW,AB FP Equity_DX_BROKER_SI_QTY_ADD,AB FP Equity_DX_BROKER_SI_QTY_NEW,AB FP Equity_DX_SUPPLY_SI_MV_DEC,AB FP Equity_DX_BROKER_SI_QTY_INC,AB FP Equity_DX_SUPPLY_SI_QTY_DEC,AB FP Equity_DX_BROKER_SI_MV_NEW_y,AB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AB FP Equity_DX_BROKER_SI_MV_INC_y,AB FP Equity_DX_SUPPLY_SI_QTY_INC_y,AB FP Equity_DX_BROKER_SI_MV_ADD,AB FP Equity_DX_SUPPLY_SI_QTY_ADD,AB FP Equity_DX_BROKER_SI_QTY_DEC,AB FP Equity_DX_SUPPLY_SI_MV,AB FP Equity_DX_BROKER_SI_MV_DEC,AB FP Equity_DX_SUPPLY_SI_MV_RMV,AB FP Equity_DX_BROKER_SI_MV_RMV,AB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AB FP Equity_DX_UTILIZATION_QUANTITY,AB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AB FP Equity_DX_ACTIVE_UTILIZATION_MV,AB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AB FP Equity_DX_BROKER_SI_CON_RATIO,AB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AB FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-12-14,1192472.0,3774173.88,4.34,13.55,2.34,3.47,1.0,2543982.69,597411.0,803786.0,1890805.82,,,13180.0,0.02,,,,,13180.0,,,,0.02,13180.0,,,,1.73,,,,100.0,67.78,0.0,0.0,,0.0,100.0,27.55,0.2069,29.78,1.3529
2023-12-15,1179458.0,4399378.34,4.29,11.91,2.32,3.76,1.0,2974943.56,590611.0,797572.0,2202979.03,,,,0.06,,,,0.0,3786.0,6800.0,,,0.06,,,,10000.0,1.88,0.01,,,100.0,67.1,0.0,0.0,,0.0,100.0,26.93,0.2049,29.49,1.3399
2023-12-18,1179458.0,4092719.26,4.29,10.51,2.32,4.22,1.0,2757164.84,587611.0,794572.0,2039010.17,,,3000.0,0.01,,,,0.01,3000.0,6000.0,,,0.01,3000.0,,,6000.0,2.19,0.0,,,100.0,67.29,0.0,0.0,,0.0,100.0,26.24,0.2079,31.27,1.3506
2023-12-19,1149769.0,4185159.16,4.18,9.73,2.26,3.91,1.0,2849552.16,558222.0,782844.0,2031928.08,,,,0.0,,,,0.22,820.0,29389.0,,,0.0,,,,12548.0,1.93,0.12,,,100.0,63.86,0.0,0.0,,0.0,100.0,26.2,0.2019,29.72,1.3153
2023-12-20,1193795.0,4297662.0,4.34,9.81,2.35,4.21,1.0,2951532.0,582870.0,819870.0,2098332.0,,,24648.0,0.16,,,,,37026.0,,,,0.16,24648.0,,,,2.12,,,,100.0,64.6,0.0,0.0,,0.0,100.0,27.81,0.2059,29.58,1.3231
2023-12-21,1186556.0,4188542.68,4.31,9.57,2.33,4.14,1.0,2868587.43,582870.0,812631.0,2057531.1,,,,,,,,,,,,,,,,,7239.0,2.09,0.03,,,100.0,63.56,0.0,0.0,,0.0,100.0,27.49,0.2054,29.76,1.2939
2023-12-22,1183056.0,4117034.88,4.3,9.37,2.32,4.15,1.0,2815775.88,578470.0,809131.0,2013075.6,,,,0.0,,,,0.02,900.0,4400.0,,,0.0,,,,4400.0,2.04,0.0,,,100.0,63.33,0.0,0.0,,0.0,100.0,28.64,0.207,29.11,1.2952
2023-12-25,1183056.0,4117034.88,4.3,9.32,2.32,4.11,1.0,2815775.88,578470.0,809131.0,2013075.6,,,,,,,,,,,,,,,,,,2.02,,,,100.0,63.33,0.0,0.0,,0.0,100.0,28.65,0.2066,28.95,1.2952
2023-12-26,1180056.0,4106594.88,4.29,9.29,2.32,4.08,1.0,2815775.88,575470.0,809131.0,2002635.6,,,,,,,,0.01,,3000.0,,,,,,,,2.0,,,,100.0,63.11,0.0,0.0,,0.0,100.0,28.86,0.2069,28.87,1.2942
2023-12-27,1183909.0,4285750.58,4.31,9.33,2.33,4.12,1.0,2923092.08,577970.0,807484.0,2092251.4,,,5500.0,0.0,,,,0.01,1353.0,3000.0,,,0.0,5500.0,,,3000.0,2.01,0.01,,,100.0,63.6,0.0,0.0,,0.0,100.0,28.42,0.2064,29.11,1.3027
2023-12-28,1154833.0,4215140.45,4.2,8.83,2.27,4.14,1.0,2841189.2,548894.0,778408.0,2003463.1,,,,,,,,0.1,,29076.0,,,,,,,29076.0,1.99,0.1,,,100.0,60.1,0.0,0.0,,0.0,100.0,28.86,0.2107,30.17,1.2645
2023-12-29,1137355.0,4043297.03,4.14,8.86,2.23,4.08,1.0,2741505.8,538408.0,771169.0,1914040.44,,,,,,,,0.03,,10486.0,,,,,,,7239.0,1.97,0.02,,,100.0,58.92,0.0,0.0,,0.0,100.0,28.71,0.2087,29.88,1.2447
2024-01-01,1140355.0,4053962.03,4.15,8.86,2.24,4.03,1.0,2741505.8,541408.0,771169.0,1924705.44,,,3000.0,,,,,,,,,,,3000.0,,,,1.93,,,,100.0,59.25,0.0,0.0,,0.0,100.0,28.67,0.2084,29.78,1.248
2024-01-02,1115692.0,4105746.56,4.06,8.67,2.19,3.96,1.0,2769468.64,525093.0,752573.0,1932342.24,,,,,,,,0.06,,16315.0,,,,,,,18596.0,1.87,0.06,,,100.0,57.85,0.0,0.0,,0.0,100.0,28.32,0.2076,29.78,1.2291
2024-01-03,1119692.0,4165254.24,4.05,8.72,2.19,4.07,1.0,2807011.56,524812.0,754573.0,1952300.64,,,2000.0,0.01,,,,0.01,2000.0,2281.0,,,0.01,2000.0,,,,1.93,,,,100.0,61.58,0.0,0.0,,0.0,100.0,27.98,0.2075,30.13,1.3139
2024-01-04,1090285.0,4094020.18,3.94,9.52,2.14,4.0,1.0,2711733.33,494338.0,722166.0,1856239.19,,,3000.0,0.01,,,,0.12,972.0,33474.0,,,0.01,3000.0,,,33379.0,1.84,0.12,,,100.0,58.3,0.0,0.0,,0.0,100.0,28.69,0.2146,31.33,1.2859
2024-01-05,1059526.0,3740126.78,3.83,9.19,2.07,3.89,1.0,2500133.09,478492.0,708253.0,1689076.76,,,1000.0,0.02,,,,0.05,6933.0,16846.0,,,0.02,1000.0,,,20846.0,1.8,0.08,,,100.0,55.47,0.0,0.0,,0.0,100.0,29.62,0.2162,30.82,1.2283
2024-01-08,1063926.0,3888649.53,3.84,9.33,2.08,3.74,1.0,2604746.72,482892.0,712653.0,1764970.26,,,5400.0,0.01,,,,0.01,5400.0,1000.0,,,0.01,5400.0,,,1000.0,1.71,0.0,,,100.0,56.01,0.0,0.0,,0.0,100.0,29.83,0.2134,30.15,1.2341
2024-01-09,1044845.0,3834581.15,3.78,8.97,2.05,3.78,1.0,2620765.35,484344.0,714105.0,1777542.48,,,25000.0,0.02,,,,0.05,1467.0,23548.0,,,0.02,25000.0,,,15.0,1.77,0.0,,,100.0,56.18,0.0,0.0,,0.0,100.0,28.85,0.2088,30.07,1.2119
2024-01-10,989194.0,3491854.82,3.57,8.67,1.94,3.58,1.0,2465210.8,459541.0,698360.0,1622179.73,,,15103.0,0.04,,,,0.14,11455.0,39906.0,,,0.04,15103.0,,,27200.0,1.69,0.1,,,72.59,53.3,173493.0,612430.29,,0.64,72.58,26.46,0.2177,33.16,1.1473
2024-01-11,973767.0,3276725.96,3.52,8.51,1.91,3.44,1.0,2298069.55,465486.0,682933.0,1566360.39,,,5945.0,,,,,,,,,,,5945.0,,,15427.0,1.67,0.08,,,72.85,53.65,173493.0,583803.94,,0.64,72.43,27.4,0.2158,32.08,1.1224
2024-01-12,972922.0,3322528.63,3.52,8.43,1.91,3.39,1.0,2329330.52,464641.0,682088.0,1586749.02,,,,,,,,0.01,,845.0,,,,,,,845.0,1.64,0.03,,,72.81,53.57,173493.0,592478.6,,0.64,71.92,27.73,0.2156,31.68,1.1218
2024-01-15,974708.0,3338374.9,3.52,8.54,1.91,3.33,1.0,2370401.4,466427.0,692088.0,1597512.48,,,10000.0,0.03,,,,0.04,10000.0,8214.0,,,0.03,10000.0,,,,1.59,,,,72.89,53.75,173493.0,594213.53,,0.59,72.91,25.55,0.2087,31.98,1.1232
2024-01-16,951608.0,3249741.32,3.44,8.37,1.86,3.25,1.0,2315329.02,452327.0,677988.0,1544696.71,,,,,,,,0.05,,14100.0,,,,,,,14100.0,1.55,0.05,,,71.48,52.43,180492.0,616380.18,,0.62,71.52,25.34,0.2099,32.31,1.1031
2024-01-17,944864.0,3170018.72,3.41,8.04,1.85,3.22,1.0,2252023.62,469527.0,671244.0,1575263.09,,,17200.0,,,,,,,,,,,17200.0,,,6744.0,1.61,0.02,,,72.23,54.43,180492.0,605550.66,,0.62,72.2,25.64,0.2088,31.88,1.0953
2024-01-18,935504.0,3002967.84,3.38,7.92,1.83,3.13,1.0,2189130.12,455460.0,681972.0,1462026.6,,,6377.0,0.03,,,,0.08,10728.0,20444.0,,,0.03,6377.0,,,,1.53,,,,69.72,52.46,197780.0,634873.8,,0.66,69.72,23.51,0.2107,33.68,1.0776
2024-01-19,944704.0,2999435.2,3.41,7.95,1.85,3.09,1.0,2194471.1,455460.0,691172.0,1446085.5,,,,0.01,,,,,9200.0,,,,0.01,,,,,1.49,,,,69.72,52.55,197780.0,627951.5,,0.66,69.2,23.66,0.2118,33.94,1.09
2024-01-22,934647.0,2925445.11,3.38,7.93,1.83,3.0,1.0,2104227.01,445403.0,672277.0,1394111.39,,,4543.0,,,,,0.05,,14600.0,,,,4543.0,,,18895.0,1.41,0.06,,,69.51,51.39,195330.0,611382.9,,0.62,69.52,23.63,0.2145,34.64,1.0784
2024-01-23,934097.0,3339396.78,3.38,7.88,1.83,3.01,1.0,2402117.58,448088.0,671921.0,1601914.6,,,4200.0,0.0,,,,0.01,1817.0,1515.0,,,0.0,4200.0,,,2173.0,1.41,0.01,,,69.64,51.7,195330.0,698304.75,,0.62,69.49,23.6,0.214,34.57,1.0777
2024-01-24,924930.0,3352871.25,3.34,7.59,1.81,3.26,1.0,2374110.38,447015.0,654927.0,1620429.38,,,7827.0,,,,,0.01,,8900.0,,,,7827.0,,,16994.0,1.6,0.0,,,69.36,51.26,197503.0,715948.38,,0.71,69.34,25.25,0.2085,32.27,1.0607
2024-01-25,924230.0,3488968.25,3.34,7.19,1.81,3.31,1.0,2469706.92,447015.0,654227.0,1687481.63,,,,,,,,,,,,,,,,,700.0,1.62,0.0,,,69.91,51.76,192401.0,726313.78,,0.7,69.93,25.24,0.2076,32.08,1.0702
2024-01-26,960801.0,3699083.85,3.47,6.08,1.88,3.55,1.0,2569439.95,462226.0,667387.0,1779570.1,,,28411.0,0.07,,,,0.03,13160.0,13200.0,,,0.07,28411.0,,,,1.75,,,,100.0,59.73,0.0,0.0,,0.0,100.0,26.62,0.2151,32.44,1.2416
2024-01-29,948606.0,3215774.34,3.43,5.74,1.86,3.55,1.0,2228111.4,457558.0,657260.0,1551121.62,,,4000.0,,,,,0.03,,8668.0,,,,4000.0,,,10127.0,1.76,0.02,,,100.0,59.17,0.0,0.0,,0.0,100.0,27.22,0.2158,32.1,1.2267
2024-01-30,899897.0,3014654.95,3.25,5.16,1.76,3.05,1.0,2110111.4,436225.0,629884.0,1461353.75,,,,,,13000.0,,0.14,,21333.0,,,,,0.04,,40376.0,1.48,0.22,,,100.0,56.44,0.0,0.0,,0.0,100.0,25.59,0.2042,31.37,1.1643
2024-01-31,908399.0,3070388.62,3.28,5.59,1.78,3.05,1.0,2123606.68,446325.0,628286.0,1508578.5,,,22000.0,0.0,,,,0.04,1000.0,11900.0,,,0.0,22000.0,,,2598.0,1.49,0.02,,,100.0,57.9,0.0,0.0,,0.0,100.0,26.02,0.2029,31.03,1.1785
2024-02-01,909079.0,2936325.17,3.28,6.13,1.78,3.07,1.0,2032128.66,446149.0,629142.0,1441061.27,,,7000.0,0.01,,5000.0,,0.02,856.0,7176.0,,,0.01,7000.0,0.02,,5000.0,1.51,0.01,,,100.0,58.61,0.0,0.0,,0.0,100.0,26.71,0.203,30.85,1.1943
2024-02-02,897857.0,2805803.13,3.24,6.3,1.76,2.92,1.0,1956593.75,437959.0,626110.0,1368621.88,,,,,,,,0.05,,8190.0,,,,,,,3032.0,1.42,0.03,,,100.0,57.54,0.0,0.0,,0.0,100.0,25.89,0.2017,31.24,1.1796
2024-02-05,893808.0,2743990.56,3.23,6.36,1.75,2.8,1.0,1902991.69,440153.0,619867.0,1351269.71,,,5633.0,,,,,0.02,,3439.0,,,,5633.0,,,6243.0,1.38,0.07,,,100.0,57.82,0.0,0.0,,0.0,100.0,25.9,0.1971,30.21,1.1742
2024-02-06,896221.0,2854463.89,3.24,6.4,1.75,2.77,1.0,1966632.4,444966.0,617467.0,1417216.71,,,10000.0,,,,,0.02,,5187.0,,,,10000.0,,,2400.0,1.36,0.01,,,100.0,56.15,0.0,0.0,,0.0,100.0,26.7,0.1993,30.03,1.131
2024-02-07,893910.0,2802407.85,3.23,6.42,1.75,2.85,1.0,1902528.05,459855.0,606867.0,1441645.43,,,22478.0,,,,,0.02,,7589.0,,,,22478.0,,,10600.0,1.47,0.03,,,100.0,57.55,0.0,0.0,,0.0,100.0,28.75,0.2091,29.81,1.1187
2024-02-08,891902.0,2827329.34,3.22,6.49,1.75,2.81,1.0,1895213.03,464255.0,597859.0,1471688.35,,,7000.0,,,,,0.01,,2600.0,,,,7000.0,,,9008.0,1.46,0.04,,,100.0,58.1,0.0,0.0,,0.0,100.0,29.23,0.2102,29.51,1.1162
2024-02-09,888045.0,2788461.3,3.21,6.62,1.74,2.82,1.0,1877277.26,460398.0,597859.0,1445649.72,,,,,,,,0.01,,3857.0,,,,,,,,1.46,,,,100.0,57.5,0.0,0.0,,0.0,100.0,29.12,0.2102,29.61,1.1092
2024-02-12,881445.0,2952840.75,3.18,6.61,1.73,2.78,1.0,1980717.65,453798.0,591259.0,1520223.3,,,,,,,,0.02,,6600.0,,,,,,,6600.0,1.43,0.02,,,100.0,58.2,0.0,0.0,,0.0,100.0,28.58,0.2081,29.66,1.1305
2024-02-13,880445.0,2918675.18,3.18,6.53,1.72,2.92,1.0,1960023.59,452798.0,591259.0,1501025.37,,,,,,,,0.0,,1000.0,,,,,,,,1.52,,,,100.0,57.51,0.0,0.0,,0.0,100.0,28.16,0.2089,30.12,1.1183
2024-02-14,879445.0,3025290.8,3.18,6.56,1.72,2.9,1.0,2030490.96,452798.0,590259.0,1557625.12,,,,,,,,,,,,,,,,,1000.0,1.5,0.0,,,100.0,57.51,0.0,0.0,,0.0,100.0,28.26,0.2089,30.07,1.117
2024-02-15,861984.0,3090212.64,3.11,6.43,1.69,2.9,1.0,2053480.83,452798.0,572798.0,1623280.83,,,,,,,,,,,,,,,,,17461.0,1.52,0.03,,,100.0,57.51,0.0,0.0,,0.0,100.0,26.99,0.2046,30.21,1.0948
2024-02-16,812195.0,2911719.08,2.93,6.09,1.59,2.82,1.0,2048827.5,404307.0,571500.0,1449440.6,,,,,,,,0.11,,48491.0,,,,,,,1298.0,1.45,0.0,,,71.14,51.35,164003.0,587950.76,,0.59,71.11,27.1,0.1967,28.21,1.0315
2024-02-19,814695.0,2892167.25,2.94,6.09,1.6,2.83,1.0,2030600.0,406307.0,572000.0,1442389.85,,,2000.0,0.0,,,,,500.0,,,,0.0,2000.0,,,,1.46,,,,71.24,51.6,164003.0,582210.65,,0.59,71.27,27.07,0.197,28.33,1.0347
2024-02-20,853227.0,2909504.07,3.08,6.49,1.67,2.99,1.0,2015698.74,425725.0,591114.0,1451722.25,,,19418.0,0.1,,,,,19114.0,,,,0.1,19418.0,,,,1.51,,,,100.0,53.73,0.0,0.0,,0.0,100.0,25.83,0.199,28.9,1.0768
2024-02-21,836983.0,2762043.9,3.02,6.29,1.64,2.86,1.0,1953171.0,409481.0,591870.0,1351287.3,,,756.0,0.0,,,,0.08,756.0,17000.0,,,0.0,756.0,,,,1.4,,,,100.0,51.63,0.0,0.0,,0.0,100.0,25.08,0.2048,30.4,1.0552
2024-02-22,836279.0,2826623.02,3.02,6.27,1.64,2.79,1.0,2045846.4,408777.0,605280.0,1381666.26,,,13410.0,0.03,,,,0.05,13410.0,14114.0,,,0.03,13410.0,,,,1.35,,,,100.0,50.68,0.0,0.0,,0.0,100.0,24.43,0.2079,31.74,1.0368
2024-02-23,827986.0,2769613.17,2.99,6.3,1.62,2.79,1.0,2002868.93,406999.0,598765.0,1361411.66,,,,,,,,0.01,,1778.0,,,,,,,6515.0,1.36,0.01,,,100.0,50.46,0.0,0.0,,0.0,100.0,24.44,0.2057,31.13,1.0265
2024-02-26,824442.0,2708291.97,2.98,6.26,1.61,2.77,1.0,1955300.99,392833.0,595221.0,1290456.41,,,,,,,,0.05,,14166.0,,,,,,,3544.0,1.31,0.02,,,100.0,49.57,0.0,0.0,,0.0,100.0,24.9,0.2055,30.76,1.0404
2024-02-27,823390.0,1786756.3,2.98,6.23,1.61,2.69,1.0,1290488.15,392307.0,594695.0,851306.19,,,,,,,,0.0,,526.0,,,,,,,526.0,1.29,0.01,,,100.0,49.56,0.0,0.0,,0.0,100.0,25.17,0.2101,31.32,1.0403
2024-02-28,823390.0,1612197.62,2.98,5.18,1.61,1.98,1.0,1164412.81,392307.0,594695.0,768137.11,,,,,,,,,,,,,,,,,,0.85,,,,100.0,56.37,0.0,0.0,,0.0,100.0,22.51,0.214,34.46,1.1831
2024-02-29,850390.0,1743299.5,3.07,4.46,1.67,1.9,1.0,1264224.75,419307.0,616695.0,859579.35,,,27000.0,0.01,,,,,22000.0,,,,0.01,27000.0,,,,0.82,,,,100.0,59.01,0.0,0.0,,0.0,100.0,21.11,0.2193,36.51,1.1967
2024-03-01,1053580.0,2454841.4,3.81,5.27,2.06,2.36,1.0,1669945.95,522477.0,716715.0,1217371.41,,,103170.0,0.19,,,,,100020.0,,,,0.19,103170.0,,,,1.07,,,,100.0,73.6,0.0,0.0,,0.0,100.0,26.93,0.2425,37.55,1.4842
2024-03-04,1064765.0,2267949.45,3.85,4.99,2.08,2.62,1.0,1535548.95,529462.0,720915.0,1127754.06,,,6985.0,0.09,,,,,4200.0,,,,0.09,6985.0,,,,1.23,,,,100.0,79.31,0.0,0.0,,0.0,100.0,27.72,0.2454,37.4,1.595
2024-03-05,1145069.0,2450447.66,4.14,5.29,2.24,2.62,1.0,1633530.48,567349.0,763332.0,1214126.86,,,42872.0,0.04,,,,0.01,42417.0,4985.0,,,0.04,42872.0,,,,1.21,,,,100.0,84.61,0.0,0.0,,0.0,100.0,28.77,0.2566,38.62,1.7077
2024-03-06,1209432.0,2600278.8,4.37,5.68,2.37,2.74,1.0,1761718.6,575640.0,819404.0,1237626.0,,,28000.0,0.07,,20000.0,,0.04,40072.0,19709.0,,,0.07,28000.0,0.04,,4000.0,1.23,0.01,,,100.0,92.14,0.0,0.0,,0.0,100.0,28.34,0.2461,37.67,1.9358
2024-03-07,1158512.0,2560311.52,4.19,5.62,2.27,2.64,1.0,1771418.87,542614.0,801547.0,1199176.94,,,3037.0,,,,,0.07,,36063.0,,,,3037.0,,,17857.0,1.16,0.04,,,100.0,92.16,0.0,0.0,,0.0,100.0,26.82,0.242,38.02,1.9677
2024-03-08,1143620.0,2624607.9,4.13,6.39,2.24,2.66,1.0,1862901.99,538147.0,811722.0,1235047.37,,,16653.0,0.06,,,,0.03,22182.0,21120.0,,,0.06,16653.0,,,12007.0,1.19,0.02,,,100.0,89.2,0.0,0.0,,0.0,100.0,25.71,0.2532,40.41,1.8957
2024-03-11,1116541.0,2551296.19,4.03,6.37,2.19,2.6,1.0,1841906.51,509568.0,806086.0,1164362.88,,,,,,,,0.04,,28579.0,,,,,,,5636.0,1.17,0.06,,,100.0,89.51,0.0,0.0,,0.0,100.0,25.79,0.2482,39.63,1.9613
2024-03-12,1064314.0,2479851.62,3.85,6.26,2.08,2.48,1.0,1744841.47,485767.0,748859.0,1131837.11,,,,0.01,,,,0.06,3900.0,23801.0,,,0.01,,,,61127.0,1.11,0.15,,,100.0,86.78,0.0,0.0,,0.0,100.0,27.08,0.2414,37.66,1.9013
2024-03-13,1019029.0,2573048.23,3.68,6.04,2.0,2.42,1.0,1810728.0,486522.0,717120.0,1228468.05,,,14301.0,,,,,0.03,,13546.0,,,,14301.0,,,31739.0,1.13,0.06,,,100.0,86.92,0.0,0.0,,0.0,100.0,26.96,0.2461,38.11,1.8206
2024-03-14,1010264.0,2454941.52,3.65,5.54,1.98,2.56,1.0,1721302.65,486522.0,708355.0,1182248.46,,,,,,,,,,,,,,,,,8765.0,1.23,0.0,,,100.0,85.4,0.0,0.0,,0.0,100.0,27.55,0.2454,37.51,1.7733
2024-03-15,1050163.0,2583400.98,3.79,5.64,2.06,2.58,1.0,1840763.88,488110.0,748278.0,1200750.6,,,7953.0,0.06,,,,0.02,39923.0,6365.0,,,0.06,7953.0,,,,1.19,,,,100.0,84.74,0.0,0.0,,0.0,100.0,26.4,0.2546,39.74,1.8232
2024-03-18,1108208.0,2737273.76,4.0,5.98,2.17,2.74,1.0,1893941.66,527755.0,766778.0,1303554.85,,,39645.0,0.06,,,,,18500.0,,,,0.06,39645.0,,,,1.29,,,,100.0,82.23,0.0,0.0,,0.0,100.0,28.31,0.2573,38.91,1.7267
2024-03-19,1115325.0,2738122.88,4.03,6.04,2.18,2.77,1.0,1899912.23,538372.0,773895.0,1321703.26,,,10617.0,0.03,,,,,7117.0,,,,0.03,10617.0,,,,1.33,,,,100.0,80.94,0.0,0.0,,0.0,100.0,28.13,0.2577,39.12,1.6769
2024-03-20,1048265.0,2563007.92,3.79,5.68,2.05,2.59,1.0,1728211.58,539335.0,706835.0,1318674.08,,,963.0,0.0,,,,,2000.0,,,,0.0,963.0,,,69060.0,1.32,0.18,,,100.0,79.55,0.0,0.0,,0.0,100.0,29.96,0.2416,34.99,1.5461
2024-03-21,1051679.0,2655489.48,3.8,5.68,2.06,2.59,1.0,1788328.73,541335.0,708249.0,1366870.88,,,2000.0,0.0,,,,,1414.0,,,,0.0,2000.0,,,,1.32,,,,100.0,77.24,0.0,0.0,,0.0,100.0,29.81,0.2407,34.92,1.5005
2024-03-22,1048241.0,2657290.94,3.79,5.66,2.05,2.65,1.0,1786695.89,541144.0,704811.0,1371800.04,,,,,,,,0.0,,191.0,,,,,,,3438.0,1.36,0.0,,,100.0,76.45,0.0,0.0,,0.0,100.0,30.06,0.2421,34.91,1.4808
2024-03-25,1043892.0,2714119.2,3.77,5.6,2.04,2.66,1.0,1829643.4,537295.0,703709.0,1396967.0,,,3695.0,,,,,0.02,,7544.0,,,,3695.0,,,1102.0,1.36,0.0,,,100.0,76.37,0.0,0.0,,0.0,100.0,29.85,0.242,35.06,1.4837
2024-03-26,1040117.0,2709504.79,3.76,5.62,2.04,2.7,1.0,1824630.57,533820.0,700434.0,1390601.1,,,,,,,,0.01,,3475.0,,,,,,,3275.0,1.39,0.0,,,100.0,75.85,0.0,0.0,,0.0,100.0,30.07,0.2418,34.82,1.4779
2024-03-27,1029111.0,2639669.72,3.72,5.49,2.02,2.71,1.0,1768382.82,528125.0,689428.0,1354640.63,,,,,,,,0.01,,5695.0,,,,,,,11006.0,1.38,0.0,,,100.0,75.55,0.0,0.0,,0.0,100.0,30.09,0.2421,34.83,1.4721
2024-03-28,1009077.0,2552964.81,3.65,5.4,1.98,2.63,1.0,1718909.83,518108.0,679411.0,1310813.24,,,,,,,,0.03,,10017.0,,,,,,,10017.0,1.33,0.03,,,100.0,74.13,0.0,0.0,,0.0,100.0,29.55,0.2441,35.48,1.4438
2024-03-29,1009077.0,2552964.81,3.65,5.46,1.98,2.6,1.0,1718909.83,518108.0,679411.0,1310813.24,,,,,,,,,,,,,,,,,,1.31,,,,100.0,74.14,0.0,0.0,,0.0,100.0,29.46,0.2435,35.42,1.4439
2024-04-01,1009077.0,2552964.81,3.65,5.46,1.98,2.6,1.0,1718909.83,518108.0,679411.0,1310813.24,,,,,,,,,,,,,,,,,,1.31,,,,100.0,74.14,0.0,0.0,,0.0,100.0,29.54,0.2441,35.55,1.4439
2024-04-02,1014039.0,2474255.16,3.66,5.48,1.99,2.6,1.0,1669870.12,524484.0,684373.0,1279740.96,,,7205.0,0.01,,,,0.0,4962.0,829.0,,,0.01,7205.0,,,,1.33,,,,100.0,74.28,0.0,0.0,,0.0,100.0,29.46,0.246,35.95,1.4362
2024-04-03,1018135.0,2392617.25,3.55,5.55,1.96,2.53,1.0,1617902.15,528580.0,688469.0,1242163.0,,,4096.0,0.0,,,,,4096.0,,,,0.0,4096.0,,,,1.29,,,,100.0,74.51,0.0,0.0,,0.0,100.0,29.18,0.2469,36.35,1.4351
2024-04-04,1016490.0,2297267.4,3.54,5.38,1.95,2.45,1.0,1552222.24,532326.0,686824.0,1203056.76,,,4099.0,,,,,0.0,,353.0,,,,4099.0,,,1645.0,1.25,0.03,,,100.0,80.21,0.0,0.0,,0.0,100.0,29.06,0.2463,36.34,1.5317
2024-04-05,1008648.0,2279544.48,3.52,5.26,1.94,2.35,1.0,1534499.32,524484.0,678982.0,1185333.84,,,,,,,,0.03,,7842.0,,,,,,,7842.0,1.19,0.04,,,100.0,79.34,0.0,0.0,,0.0,100.0,29.07,0.2438,35.9,1.5257
2024-04-08,1081056.0,2432376.0,3.77,5.63,2.08,2.51,1.0,1611310.5,537402.0,716138.0,1209154.5,,,40187.0,0.09,,,,0.06,43355.0,27269.0,,,0.09,40187.0,,,6199.0,1.21,0.01,,,100.0,84.57,0.0,0.0,,0.0,100.0,30.53,0.2508,36.06,1.7012
2024-04-09,1059286.0,2383393.5,3.69,5.49,2.03,2.43,1.0,1527993.0,505532.0,679108.0,1137447.0,,,15260.0,,,,,0.11,,47130.0,,,,15260.0,,,37030.0,1.14,0.11,,,100.0,85.61,0.0,0.0,,0.0,100.0,31.82,0.2552,35.61,1.7939
2024-04-10,1056012.0,2317946.34,3.68,5.45,2.03,2.42,1.0,1482101.32,509258.0,675217.0,1117821.31,,,7109.0,0.01,,3300.0,,0.01,3288.0,3383.0,,,0.01,7109.0,0.01,,10479.0,1.15,0.02,,,100.0,86.0,0.0,0.0,,0.0,100.0,31.79,0.2536,35.58,1.7833
2024-04-11,1069147.0,2394889.28,3.73,5.5,2.05,2.4,1.0,1479188.48,523188.0,660352.0,1171941.12,,,40000.0,0.01,,,,0.06,5000.0,26070.0,,,0.01,40000.0,,,19865.0,1.15,0.07,,,100.0,91.11,0.0,0.0,,0.0,100.0,35.08,0.2661,35.09,1.8619
