,SRIJ FP Equity_DX_SI_QTY,SRIJ FP Equity_DX_SHORT_INTEREST_VALUE,SRIJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIJ FP Equity_DX_SI_MV,SRIJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIJ FP Equity_DX_SUPPLY_SI_QTY,SRIJ FP Equity_DX_BROKER_SI_QTY,SRIJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIJ FP Equity_DX_BROKER_SI_MV_INC_x,SRIJ FP Equity_DX_BROKER_SI_QTY_ADD,SRIJ FP Equity_DX_SUPPLY_SI_MV_DEC,SRIJ FP Equity_DX_BROKER_SI_QTY_INC,SRIJ FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIJ FP Equity_DX_BROKER_SI_MV_INC_y,SRIJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIJ FP Equity_DX_BROKER_SI_MV_ADD,SRIJ FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIJ FP Equity_DX_BROKER_SI_QTY_DEC,SRIJ FP Equity_DX_SUPPLY_SI_MV,SRIJ FP Equity_DX_BROKER_SI_MV_DEC,SRIJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIJ FP Equity_DX_UTILIZATION_QUANTITY,SRIJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIJ FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIJ FP Equity_DX_BROKER_SI_CON_RATIO,SRIJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIJ FP Equity_DX_DEMAND_SUPPLY_RATIO,SRIJ FP Equity_PX_LAST
2021-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6925
2021-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8385
2021-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0181
2021-06-28,12000.0,286777.2,0.45,0.12,0.29,286777.2,0.0,12000.0,0.0,,,12000.0,,,,,,0.29,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,23.8981
2021-06-29,12000.0,288771.6,0.4,0.12,0.29,288771.6,0.0,12000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,24.0643
2021-06-30,12000.0,286338.0,0.4,0.12,0.29,286338.0,0.0,12000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,23.8615
2021-07-01,12000.0,286053.6,0.41,0.12,0.29,286053.6,0.0,12000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,23.8378
2021-07-02,12000.0,287018.4,0.36,0.12,0.29,287018.4,0.0,12000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,23.9182
2021-07-05,12000.0,287761.2,0.37,0.12,0.29,287761.2,0.0,12000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,23.9801
2021-07-06,12000.0,286464.0,0.38,0.12,0.29,286464.0,0.0,12000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,23.872
2021-07-07,12000.0,288249.6,0.38,0.12,0.29,288249.6,0.0,12000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,24.0208
2021-07-08,12000.0,283928.4,0.38,0.12,0.29,283928.4,0.0,12000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,23.6607
2021-07-09,12000.0,290149.2,0.41,0.12,0.28,290149.2,0.0,12000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,24.1791
2021-07-12,12000.0,291422.4,0.41,0.12,0.29,291422.4,0.0,12000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,24.2852
2021-07-13,12000.0,291656.4,0.41,0.12,0.29,291656.4,0.0,12000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,24.3047
2021-07-14,12000.0,292365.6,0.41,0.12,0.29,292365.6,0.0,12000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,24.3638
2021-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1593
2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8706
2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5646
2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8209
2021-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8247
2021-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0518
2021-07-23,8900.0,215719.09,0.31,0.09,0.21,215719.09,0.0,8900.0,0.0,,,8900.0,,,,,,0.21,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,24.2381
2021-07-26,8900.0,213535.92,0.33,0.09,0.22,213535.92,0.0,8900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,23.9928
2021-07-27,8900.0,211642.0,0.36,0.09,0.21,211642.0,0.0,8900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,23.78
2021-07-28,8900.0,212970.77,0.32,0.09,0.21,212970.77,0.0,8900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,23.9293
2021-07-29,8900.0,213202.17,0.32,0.09,0.21,213202.17,0.0,8900.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,23.9553
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6167
2021-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.922
2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.879
2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9047
2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1101
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2198
2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1932
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2395
2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4843
2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3912
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3749
2021-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.251
2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2581
2021-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3239
2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1555
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1779
2021-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5398
2021-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6758
2021-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6086
2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5133
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5426
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5481
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.758
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9764
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1506
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7224
2021-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3759
2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0298
2021-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0439
2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2036
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3295
2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4876
2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4083
2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.578
2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6684
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5291
2021-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1976
2021-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4828
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3199
2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4239
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3525
2021-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1987
2021-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6632
2021-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8843
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6569
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3011
2021-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5712
2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8137
2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4322
2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.882
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7224
2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8984
2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.714
2021-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4956
2021-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8717
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1256
2021-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9535
2021-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0614
2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0191
2021-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6153
2021-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8884
2021-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9848
2021-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2339
2021-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0996
2021-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9822
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1849
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5245
2021-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5773
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5484
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.84
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9135
2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6885
2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4959
2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.527
2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6895
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9738
2021-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0322
2021-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0947
2021-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8915
2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9104
2021-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0255
2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1766
2021-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9561
2021-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7971
2021-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8082
2021-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8978
2021-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0404
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4979
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0469
2021-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7649
2021-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0101
2021-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2059
2021-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8494
2021-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6138
2021-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5379
2021-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.447
2021-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3708
2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3128
2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4773
2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7433
2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5465
2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0968
2021-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3706
2021-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2915
2021-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4228
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2425
2021-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3325
2021-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4763
2021-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1889
2021-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.243
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1069
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2278
2022-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5227
2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6048
2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2643
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8329
2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7858
2022-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0031
2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1972
2022-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0756
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8942
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9431
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7434
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5456
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6971
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5741
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1779
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3281
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3404
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1983
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9366
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0247
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1197
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3505
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9057
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7832
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0392
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1834
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2691
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1139
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0828
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1236
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3864
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2982
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1813
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0733
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8702
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8909
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7369
2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.368
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9087
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0762
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9328
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8614
2022-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9055
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8908
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5282
2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0118
2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1629
2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1944
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1522
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0808
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4227
2022-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6179
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7669
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1573
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2976
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.266
2022-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1376
2022-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1151
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1572
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8821
2022-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9471
2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6392
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5781
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4229
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7302
2022-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.355
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9221
2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8727
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9633
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.564
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4768
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5402
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7596
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2941
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4149
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5557
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3166
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3034
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3897
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5605
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0565
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3024
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8112
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0583
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8479
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8243
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3669
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4523
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5271
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.806
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0282
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.896
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7505
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7868
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6267
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7361
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8393
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5216
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6525
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.749
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9748
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9312
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7583
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8665
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7258
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5218
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6644
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6039
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4305
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5423
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1925
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8213
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6418
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6979
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3899
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2613
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1908
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3346
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2768
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5387
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8627
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6608
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8535
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7814
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.687
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8896
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8346
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9615
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3483
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7742
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7897
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7871
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8009
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5102
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.41
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5984
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6423
