,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_y,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity
2022-01-26,732264.0,480731316.0,1.01,4.48,0.59,491.7,0.0,438752080.0,542575.0,668320.0,356200487.5,,,3841.0,4.15,,2045.0,,38.99,7479.0,59682.0,,,4.15,3841.0,1.32,3818.0,27863.0,350.57,18.09,,,1.87,1.87,28427424.0,18662603856.0,,18433.59,1.87,20.74,0.3425,53.37,0.0253
2022-01-27,575857.0,376034621.0,0.79,3.51,0.46,393.08,0.0,331080795.0,548850.0,507015.0,358399050.0,,,15377.0,25.1,,,,5.85,39200.0,9102.0,,,25.1,15377.0,,,200505.0,362.88,127.74,,,1.89,1.89,28439642.0,18571086226.0,,18752.85,1.9,32.0,0.2651,38.15,0.0199
2022-01-28,567034.0,367324625.2,0.78,3.49,0.45,385.1,0.0,323389533.6,364683.0,499212.0,236241647.4,,,351.0,0.91,,,,122.14,1636.0,185833.0,,,0.91,351.0,,1315.0,9439.0,237.95,6.38,,,1.26,1.26,28629100.0,18545930980.0,,18654.89,1.26,32.44,0.2642,37.55,0.0196
2022-01-31,565051.0,370842971.3,0.78,3.59,0.45,384.01,0.0,322551761.0,364287.0,491470.0,239081558.1,,,350.0,1.28,,,,27.23,2000.0,41633.0,,,1.28,350.0,,40887.0,9742.0,234.81,6.68,,,1.26,1.26,28636884.0,18794386969.2,,18556.07,1.25,32.95,0.265,37.41,0.0195
2022-02-01,540509.0,363059895.3,0.75,3.41,0.43,363.84,0.0,276849215.4,318920.0,412162.0,214218564.0,,,10319.0,10.66,,7319.0,,64.47,11600.0,100133.0,,,10.66,10319.0,4.8,44447.0,98227.0,208.85,73.2,,,1.1,1.1,28692508.0,19272757623.6,,18888.18,1.09,20.67,0.1979,36.25,0.0186
2022-02-02,539522.0,366335438.0,0.74,3.36,0.43,368.73,0.0,279375908.0,314933.0,411452.0,213839507.0,,,1551.0,2.22,,15319.0,,13.4,3000.0,20857.0,,,2.22,1551.0,9.96,15319.0,19029.0,211.11,11.08,,,1.09,1.09,28709580.0,19493804820.0,,19282.01,1.08,17.95,0.1874,36.17,0.0186
2022-02-03,568121.0,374618987.4,0.78,3.47,0.46,381.99,0.0,251569012.8,330787.0,381512.0,218120947.8,,,41577.0,10.12,,770.0,,35.77,14651.0,53455.0,,,10.12,41577.0,0.51,27732.0,45361.0,221.79,31.68,,,1.14,1.14,28679160.0,18911038104.0,,19230.01,1.14,13.77,0.1651,33.93,0.0196
2022-02-04,589598.0,384535815.6,0.81,3.49,0.47,390.46,0.0,238866293.4,358669.0,366247.0,233923921.8,,,8843.0,3.79,,,,17.1,5812.0,25077.0,,,3.79,8843.0,,44116.0,21077.0,235.21,14.2,,,1.23,1.23,28693636.0,18713989399.2,,18857.68,1.23,13.45,0.1635,32.81,0.0203
2022-02-07,666613.0,432898482.2,0.92,3.83,0.53,437.48,0.0,262757630.4,431146.0,404616.0,279986212.4,,,34620.0,23.63,,,,4.04,38369.0,6507.0,,,23.63,34620.0,,44364.0,,280.54,,,,1.49,1.49,28573270.0,18555481538.0,,18625.78,1.48,12.11,0.1363,29.15,0.023
2022-02-08,626249.0,402991231.5,0.86,3.58,0.5,399.98,0.0,239241717.0,379384.0,371782.0,244133604.0,,,29777.0,13.51,,4906.0,,60.66,20808.0,92995.0,,,13.51,29777.0,3.36,11456.0,58548.0,239.19,40.07,,,1.32,1.32,28360670.0,18250091145.0,,18425.96,1.28,12.44,0.1448,31.63,0.0218
2022-02-09,638965.0,412132425.0,0.88,3.61,0.51,412.46,0.0,250676670.0,373418.0,388646.0,240854610.0,,,32987.0,39.64,,,,38.45,62072.0,69758.0,,,39.64,32987.0,,30805.0,45208.0,240.94,31.27,,,1.3,1.3,28273130.0,18236168850.0,,18201.52,1.31,14.73,0.1482,31.08,0.0223
2022-02-10,605059.0,380461099.2,0.83,3.32,0.49,385.3,0.0,253797513.6,307274.0,403622.0,193213891.2,,,16285.0,12.68,,33100.0,,54.83,20325.0,83329.0,,,12.68,16285.0,21.35,900.0,38449.0,197.14,25.22,,,1.07,1.07,28397478.0,17856334166.4,,18221.57,1.07,12.63,0.1489,32.06,0.0211
2022-02-11,513413.0,318213377.4,0.71,2.74,0.41,320.63,0.0,199139880.6,275800.0,321297.0,170940840.0,,,,,,,,20.33,,31474.0,,,,,,,82325.0,173.36,54.13,,,0.96,0.96,28374888.0,17586755582.4,,17842.06,0.96,14.94,0.19,37.97,0.0179
2022-02-14,530674.0,327001318.8,0.73,2.74,0.43,327.86,0.0,215772905.4,281861.0,350167.0,173682748.2,,,17379.0,17.22,,,,7.54,28870.0,11952.0,,,17.22,17379.0,,634.0,,175.15,,,,0.98,0.98,28430516.0,17518883959.2,,17672.08,0.98,14.52,0.1827,36.91,0.0185
2022-02-15,441181.0,278605801.5,0.61,2.21,0.35,272.0,0.0,203089137.0,220996.0,321598.0,139558974.0,,,6783.0,98.78,,400.0,,42.51,161500.0,67648.0,,,98.78,6783.0,0.25,,190469.0,136.47,117.12,,,0.77,0.77,28603956.0,18063398214.0,,17737.9,0.76,14.59,0.1909,37.54,0.0153
2022-02-16,455745.0,288304287.0,0.63,2.27,0.37,286.9,0.0,215029596.4,228479.0,339914.0,144535815.4,,,16568.0,20.68,,,,5.65,26874.0,9195.0,,,20.68,16568.0,,110.0,8558.0,144.14,4.93,,,0.8,0.8,28371564.0,17947851386.4,,17826.37,0.8,16.5,0.2085,39.51,0.0159
2022-02-17,464769.0,308560139.1,0.64,2.34,0.37,296.0,0.0,189886686.3,237150.0,286017.0,157443885.0,,,12471.0,1.28,,,,34.14,2000.0,54250.0,,,1.28,12471.0,,50450.0,55897.0,151.42,35.22,,,0.82,0.82,28558318.0,18959867320.2,,18269.15,0.82,16.74,0.2066,39.02,0.0161
2022-02-18,414233.0,276127717.8,0.57,2.03,0.33,273.06,0.0,179548043.4,161471.0,269349.0,107636568.6,,,950.0,1.23,,,,50.36,1742.0,78571.0,,,1.23,950.0,,1942.0,18410.0,106.87,11.69,,,0.56,0.56,28582868.0,19053339808.8,,19020.09,0.56,18.77,0.2529,44.46,0.0144
2022-02-21,409424.0,266862563.2,0.56,2.0,0.33,270.33,0.0,175152347.8,156662.0,268721.0,102112291.6,,,10032.0,,,,,21.7,,32655.0,,,,10032.0,,17814.0,628.0,104.03,0.41,,,0.54,0.54,28606146.0,18645485962.8,,18988.42,0.54,14.0,0.2476,45.14,0.0142
2022-02-22,416575.0,267899382.5,0.57,2.05,0.33,272.75,0.0,174794580.0,203956.0,271800.0,131164103.6,,,36730.0,10.97,,26513.0,,5.1,16709.0,7646.0,,,10.97,36730.0,19.02,18210.0,40143.0,133.47,25.95,,,0.71,0.71,28583384.0,18381974250.4,,18582.04,0.71,7.28,0.2203,43.09,0.0145
2022-02-23,425525.0,275101912.5,0.59,2.08,0.34,274.98,0.0,177240561.0,206822.0,274154.0,133710423.0,,,3645.0,8.32,,,,7.55,13429.0,11535.0,,,8.32,3645.0,,10756.0,11075.0,133.2,7.21,,,0.72,0.72,28588684.0,18482584206.0,,18430.36,0.72,10.86,0.218,42.17,0.0148
2022-02-24,393366.0,243965593.2,0.54,1.92,0.32,255.34,0.0,173937570.8,172963.0,280454.0,107271652.6,,,,6.34,,,,22.41,8702.0,34810.0,,,6.34,,,951.0,2402.0,112.44,1.49,,,0.6,0.6,28483772.0,17665635394.4,,18335.89,0.61,12.39,0.2504,45.63,0.0137
2022-02-25,396164.0,252990330.4,0.55,1.88,0.32,246.96,0.0,180757007.2,168122.0,283052.0,107362709.2,,,200.0,2.68,,,,3.5,7639.0,5041.0,,,2.68,200.0,,,5041.0,103.82,3.61,,,0.59,0.59,28519798.0,18212743002.8,,17701.75,0.58,13.9,0.2502,45.26,0.0138
2022-02-28,398159.0,253667098.9,0.55,1.88,0.32,255.47,0.0,181603443.7,162756.0,285047.0,103691847.6,,,2248.0,,,5000.0,,4.24,,7614.0,,,,2248.0,3.19,,3005.0,104.13,0.35,,,0.57,0.57,28492320.0,18152457072.0,,18199.3,0.57,13.87,0.2475,45.05,0.0139
2022-03-01,393689.0,240819561.3,0.54,1.81,0.32,251.7,0.0,172240650.9,158286.0,281577.0,96823546.2,,,,3.82,,,,2.85,6000.0,4470.0,,,3.82,,,,9470.0,101.38,6.32,,,0.55,0.55,28468048.0,17413904961.6,,18056.6,0.56,14.2,0.2404,44.09,0.0138
2022-03-02,495025.0,306667987.5,0.68,2.27,0.4,303.83,0.0,225143646.0,169266.0,363428.0,104860287.0,,,543.0,,,94781.0,,10.07,,14981.0,,,,543.0,57.99,25418.0,12930.0,103.59,10.19,,,0.59,0.59,28439942.0,17618544069.0,,17457.13,0.59,14.79,0.1785,34.95,0.0173
2022-03-03,574142.0,346954010.6,0.79,2.57,0.46,355.61,0.0,232108608.5,199268.0,384095.0,120417652.4,,,9.0,41.28,,,,17.42,64130.0,28448.0,,,41.28,9.0,,58441.0,43463.0,123.77,26.74,,,0.69,0.69,28492272.0,17217879969.6,,17557.6,0.7,17.03,0.1634,31.4,0.02
2022-03-04,595535.0,332665851.0,0.82,2.63,0.48,358.78,0.0,231188899.2,212951.0,413872.0,118954428.6,,,12661.0,14.76,,,,4.54,29777.0,7325.0,,,14.76,12661.0,,8347.0,,129.63,,,,0.74,0.74,28445252.0,15889517767.2,,17010.62,0.76,16.61,0.1578,30.3,0.0208
2022-03-07,778487.0,421939954.0,1.07,3.33,0.62,441.62,0.0,273938724.0,329376.0,505422.0,178521792.0,,,87866.0,34.04,,19986.0,,36.4,72799.0,59285.0,,,34.04,87866.0,12.24,87844.0,1235.0,190.41,3.02,,,1.15,1.15,28276984.0,15326125328.0,,15737.54,1.2,22.44,0.1601,28.03,0.0272
2022-03-08,677327.0,362505410.4,0.93,2.84,0.54,370.46,0.0,236965687.2,299019.0,442761.0,160034968.8,,,19651.0,21.25,,,,46.17,38820.0,78448.0,,,21.25,19651.0,,28440.0,101481.0,163.54,58.12,,,1.05,1.05,28278228.0,15134507625.6,,15269.53,1.06,25.47,0.1627,26.26,0.0237
2022-03-09,803975.0,466948680.0,1.11,3.32,0.64,436.29,0.0,320211302.4,453174.0,551328.0,263203459.2,,,47.0,71.16,,,,42.78,136074.0,78208.0,,,71.16,47.0,,232316.0,27507.0,243.59,15.31,,,1.59,1.59,28113874.0,16328538019.2,,15143.88,1.58,21.22,0.1602,24.06,0.0281
2022-03-10,789049.0,435397238.2,1.09,3.17,0.63,453.11,0.0,304323769.8,426711.0,551511.0,235459129.8,,,8393.0,15.92,,22454.0,,34.82,26804.0,80571.0,,,15.92,8393.0,12.02,45715.0,49075.0,248.53,20.29,,,1.49,1.49,28135316.0,15525067368.8,,16254.93,1.51,21.67,0.159,23.03,0.0276
2022-03-11,749608.0,417606616.8,1.03,2.97,0.6,416.81,0.0,313642843.2,443971.0,562992.0,247336244.1,,,14973.0,23.31,,7520.0,,40.58,41634.0,66318.0,,,23.31,14973.0,4.19,68605.0,37673.0,248.57,23.04,,,1.55,1.55,28191240.0,15705339804.0,,15659.21,1.56,19.67,0.1419,22.59,0.0262
2022-03-14,745806.0,421082067.6,1.03,2.96,0.6,418.09,0.0,294130063.8,371218.0,520953.0,209589682.8,,,5691.0,11.1,,18088.0,,59.01,20973.0,106662.0,,,11.1,5691.0,10.48,28218.0,81100.0,209.04,43.2,,,1.29,1.29,28300962.0,15978723145.2,,15839.34,1.3,21.68,0.1307,22.65,0.026
2022-03-15,898418.0,500598509.6,1.24,3.52,0.72,512.28,0.0,394572264.8,488692.0,708134.0,272299182.4,,,94934.0,111.7,,500.0,,28.18,190479.0,50826.0,,,111.7,94934.0,0.28,73366.0,3798.0,277.62,2.09,,,1.7,1.7,28224270.0,15726563244.0,,15903.32,1.72,18.62,0.1567,27.42,0.0313
2022-03-16,736503.0,433063764.0,1.02,2.84,0.59,415.6,0.0,302800008.0,346158.0,514966.0,203540904.0,,,17529.0,6.0,,,,94.31,3376.0,166534.0,,,6.0,17529.0,,6471.0,196544.0,197.77,118.18,,,1.21,1.21,28355688.0,16673144544.0,,15952.15,1.22,22.7,0.1424,23.39,0.0257
2022-03-17,733235.0,435174972.5,1.01,2.8,0.59,430.85,0.0,297082360.0,452322.0,500560.0,268453107.0,,,22514.0,19.45,,,,13.36,27605.0,26813.0,,,19.45,22514.0,,110463.0,42011.0,268.27,18.4,,,1.58,1.58,28266432.0,16776127392.0,,16582.82,1.59,22.84,0.152,24.07,0.0255
2022-03-18,713736.0,431453412.0,0.98,2.74,0.57,426.41,0.0,296296279.5,432689.0,490151.0,261560500.5,,,29867.0,36.75,,,,57.12,57662.0,98145.0,,,36.75,29867.0,,48645.0,68071.0,259.83,38.68,,,1.53,1.53,27786608.0,16797004536.0,,16584.76,1.54,23.45,0.1423,23.53,0.0253
2022-03-21,641812.0,382327408.4,0.88,2.41,0.51,387.49,0.0,276492963.6,355337.0,464148.0,211674250.9,,,,15.03,,5012.0,,60.17,25303.0,102617.0,,,15.03,,3.13,25265.0,56318.0,217.3,34.55,,,1.26,1.26,27956968.0,16653965837.6,,16858.19,1.27,21.72,0.1521,26.11,0.0227
2022-03-22,751824.0,448613380.8,1.04,2.82,0.6,451.14,0.0,296090893.8,462938.0,496214.0,276235104.6,,,54572.0,37.3,,38394.0,,22.48,61911.0,35055.0,,,37.3,54572.0,23.25,88084.0,68239.0,278.47,41.79,,,1.61,1.61,28310582.0,16892924279.4,,16875.3,1.62,22.3,0.1521,23.86,0.0261
2022-03-23,573123.0,332869838.4,0.79,2.14,0.46,337.61,0.0,247891248.0,269650.0,426810.0,156612720.0,,,2938.0,20.33,,,,120.71,34076.0,199428.0,,,20.33,2938.0,,3202.0,103480.0,157.66,63.31,,,0.94,0.94,28473326.0,16537307740.8,,16896.67,0.92,16.45,0.1577,29.99,0.0199
2022-03-24,700809.0,404506954.8,0.97,2.61,0.56,404.22,0.0,233292118.8,336557.0,404179.0,194260700.4,,,54456.0,,,13865.0,,23.29,,38192.0,,,,54456.0,8.03,50643.0,36496.0,192.14,23.54,,,1.17,1.17,28414700.0,16400964840.0,,16489.74,1.15,24.05,0.1875,28.12,0.0244
2022-03-25,941194.0,548057266.2,1.3,3.53,0.75,544.78,0.0,393772805.1,591613.0,676237.0,344496249.9,,,7831.0,187.24,,13019.0,,38.29,316997.0,65308.0,,,187.24,7831.0,7.7,312533.0,57958.0,338.52,34.44,,,2.07,2.07,28027716.0,16320539026.8,,16223.51,2.04,20.01,0.1954,32.81,0.0329
2022-03-28,589560.0,344479908.0,0.81,2.23,0.47,343.35,0.0,269321983.3,220068.0,460931.0,128585732.4,,,21742.0,42.52,,,,228.97,72303.0,402339.0,,,42.52,21742.0,,9052.0,287609.0,128.03,170.54,,,0.76,0.76,28592240.0,16706445832.0,,16661.39,0.76,22.09,0.16,28.39,0.0205
2022-03-29,679174.0,407436482.6,0.94,2.59,0.54,399.73,0.0,308409789.8,441600.0,514102.0,264915840.0,,,98026.0,138.34,,,,12.9,231702.0,22147.0,,,138.34,98026.0,,145653.0,178531.0,255.97,103.88,,,1.53,1.53,28359368.0,17012784863.2,,16589.0,1.52,18.1,0.1557,25.34,0.0236
2022-03-30,653948.0,383475107.2,0.9,2.48,0.52,393.29,0.0,289761936.8,365002.0,494137.0,214037172.8,,,15077.0,19.92,,,,59.87,28247.0,103783.0,,,19.92,15077.0,,12108.0,48212.0,217.75,26.96,,,1.27,1.27,28352746.0,16626050254.4,,16879.36,1.27,18.83,0.1437,18.86,0.0228
2022-03-31,564558.0,325016040.6,0.78,2.12,0.45,333.91,0.0,253385143.8,353838.0,440134.0,203704536.6,,,12765.0,,,,,21.19,,35854.0,,,,12765.0,,11925.0,54003.0,208.85,34.75,,,1.23,1.23,28341842.0,16316398439.4,,16618.88,1.24,21.68,0.152,21.98,0.0197
2022-04-01,533352.0,306837405.6,0.74,2.06,0.43,310.89,0.0,237685770.3,274521.0,413151.0,157931931.3,,,4652.0,31.11,,,,50.77,54298.0,83969.0,,,31.11,4652.0,,,81281.0,158.8,50.22,,,0.96,0.96,28346040.0,16307476812.0,,16384.64,0.96,16.37,0.1577,29.06,0.0186
2022-04-04,527923.0,309204501.1,0.73,2.06,0.42,312.3,0.0,239065169.0,401879.0,408170.0,235380530.3,,,12448.0,74.93,,,,17.34,122175.0,30080.0,,,74.93,12448.0,,144990.0,127156.0,232.43,73.21,,,1.41,1.41,28133448.0,16477760493.6,,16274.68,1.41,16.12,0.3132,51.78,0.0185
2022-04-05,569550.0,332958930.0,0.79,2.23,0.46,340.09,0.0,230683744.6,499294.0,394601.0,291887272.4,,,29544.0,52.93,,10300.0,,20.77,85781.0,36813.0,,,52.93,29544.0,6.03,104684.0,109650.0,294.12,64.76,,,1.75,1.75,28004050.0,16371167630.0,,16461.76,1.76,22.69,0.2321,39.71,0.02
2022-04-06,571978.0,318648943.8,0.79,2.26,0.46,339.1,0.0,214915809.6,546508.0,385776.0,304459606.8,,,47221.0,,,7835.0,,11.26,,18281.0,,,,47221.0,5.05,18274.0,16660.0,320.06,12.23,,,1.92,1.92,27932088.0,15560966224.8,,16222.93,1.93,22.41,0.2239,38.87,0.0201
2022-04-07,775131.0,425081840.4,1.07,3.02,0.62,439.06,0.0,225584340.0,737684.0,411350.0,404545905.6,,,37182.0,16.7,,5665.0,,32.4,28982.0,53023.0,,,16.7,37182.0,3.33,207017.0,9073.0,411.97,8.33,,,2.6,2.6,27645948.0,15161037883.2,,15392.91,2.61,14.48,0.309,51.9,0.0273
2022-04-08,1035352.0,570789557.6,1.43,4.14,0.83,575.04,0.0,288323835.7,847653.0,522989.0,467311098.9,,,68647.0,76.05,,29500.0,,37.1,138684.0,66402.0,,,76.05,68647.0,16.18,107724.0,56545.0,465.38,33.06,,,3.0,3.0,27366676.0,15087248478.8,,15036.54,3.0,27.99,0.2174,34.42,0.0367
2022-04-11,1376839.0,737021916.7,1.9,5.61,1.1,761.67,1.0,308235375.4,1168962.0,575818.0,625745358.6,,,107784.0,8.46,,68943.0,,24.1,15197.0,43868.0,,,8.46,107784.0,38.95,257393.0,31311.0,642.13,18.86,,,4.15,4.15,27018730.0,14463126169.0,,14820.34,4.15,23.57,0.1853,25.76,0.0488
2022-04-12,1387993.0,738134677.4,1.91,5.72,1.11,758.11,1.0,428244713.2,1181526.0,805274.0,628335526.8,,,107303.0,160.68,,,,65.88,291847.0,117961.0,,,160.68,107303.0,,23222.0,62391.0,634.51,35.71,,,4.23,4.23,26780940.0,14242103892.0,,14359.97,4.23,25.28,0.1979,27.37,0.0496
2022-04-13,1210126.0,636889313.8,1.67,4.98,0.97,654.88,0.0,340387156.5,1135353.0,646755.0,597536283.9,,,86027.0,,,100.0,,74.27,,135090.0,,,,86027.0,0.05,2890.0,158619.0,602.4,87.3,,,4.06,4.06,26799512.0,14104583165.6,,14207.04,4.07,25.15,0.2125,28.85,0.0433
2022-04-14,1297243.0,692468313.4,1.79,5.34,1.04,696.15,1.0,399310691.4,1109700.0,748053.0,592357860.0,,,802.0,81.75,,,,57.28,155952.0,107714.0,,,81.75,802.0,,81259.0,54654.0,586.23,31.52,,,3.98,3.98,26798552.0,14305067057.6,,14159.95,3.98,27.12,0.204,28.34,0.0465
2022-04-15,1297243.0,692468313.4,1.79,5.35,1.04,699.17,1.0,399310691.4,1109700.0,748053.0,592357860.0,,,,,,,,,,,,,,,,,,591.91,,,,3.98,3.98,26752108.0,14280275250.4,,14251.62,3.99,27.17,0.2041,28.37,0.0466
2022-04-18,1142072.0,609638033.6,1.57,4.71,0.92,619.35,0.0,424341641.0,1109700.0,794945.0,592357860.0,,,,33.09,,,,,60048.0,,,,33.09,,,,13156.0,593.27,6.92,,,3.98,3.98,26749924.0,14279109431.2,,14278.7,3.99,22.1,0.2217,37.47,0.041
2022-04-19,1444240.0,765302776.0,1.99,5.96,1.16,780.1,1.0,531870698.1,1206721.0,1003719.0,639441457.9,,,15772.0,17.34,,216607.0,,75.62,31388.0,141652.0,,,17.34,15772.0,115.09,222901.0,39221.0,644.02,21.63,,,4.34,4.34,26629980.0,14111226402.0,,14195.82,4.34,22.34,0.1777,27.53,0.0519
2022-04-20,1350511.0,731841910.9,1.86,5.78,1.08,724.57,1.0,533540108.7,1203297.0,984573.0,652066644.3,,,139326.0,28.81,,36000.0,,123.36,54286.0,230087.0,,,28.81,139326.0,19.08,87337.0,109432.0,637.02,59.82,,,4.34,4.34,26541996.0,14383107632.4,,14095.07,4.32,17.14,0.144,25.43,0.0487
2022-04-21,1365131.0,755053956.1,1.88,5.96,1.09,755.87,1.0,565462338.1,1307624.0,1022351.0,723246834.4,,,7979.0,117.1,,,,40.64,200363.0,81588.0,,,117.1,7979.0,,177936.0,162585.0,714.16,83.22,,,4.73,4.73,26356760.0,14577923956.0,,14358.84,4.74,19.61,0.1636,26.26,0.0493
2022-04-22,1107683.0,586185843.6,1.53,4.85,0.89,641.42,0.0,442042876.8,859106.0,835304.0,454638895.2,,,27881.0,74.46,,125283.0,,271.55,88076.0,501971.0,,,74.46,27881.0,70.75,25572.0,400406.0,467.67,223.14,,,3.12,3.12,26645182.0,14100630314.4,,14624.87,3.1,15.44,0.1993,38.84,0.0403
2022-04-25,851548.0,431053597.6,1.17,3.67,0.68,457.3,0.0,284123479.4,805901.0,561287.0,407947086.2,,,38769.0,14.97,,,,58.42,34284.0,106272.0,,,14.97,38769.0,,14298.0,308301.0,420.78,198.73,,,2.91,2.91,26891848.0,13612653457.6,,14139.06,2.89,17.16,0.1285,23.31,0.0307
2022-04-26,1280525.0,649738385.0,1.77,5.45,1.03,697.4,1.0,526205766.2,1102134.0,1037063.0,559222791.6,,,302813.0,286.53,,,,46.98,503656.0,89059.0,,,286.53,302813.0,,82479.0,27880.0,562.14,15.07,,,3.99,3.99,26536810.0,13464777394.0,,13483.82,4.0,25.38,0.1897,29.02,0.0463
2022-04-27,1377825.0,698832840.0,1.9,5.86,1.1,747.14,1.0,523537419.2,1200346.0,1032211.0,608815491.2,,,14161.0,5.08,,15842.0,,52.92,7865.0,103867.0,,,5.08,14161.0,8.04,187918.0,28559.0,612.88,16.26,,,4.35,4.35,26407690.0,13393980368.0,,13449.51,4.36,24.28,0.1736,26.87,0.0499
2022-04-28,1284337.0,649746088.3,1.77,5.5,1.03,666.08,1.0,461741506.7,1186501.0,912713.0,600250855.9,,,6623.0,20.56,,,,46.94,40073.0,90330.0,,,20.56,6623.0,,69862.0,159571.0,604.3,114.7,,,4.12,4.12,27632024.0,13979040941.6,,14022.87,4.13,16.5,0.1632,27.74,0.0446
2022-04-29,1407231.0,709877903.39,1.97,6.09,1.13,748.54,1.0,467425031.79,1158273.0,926603.0,584291000.41,,,4213.0,59.1,,,,35.36,72070.0,66893.0,,,59.1,4213.0,,34452.0,58180.0,589.13,30.28,,,3.99,3.99,27891680.0,14069962444.25,,14125.54,4.0,21.3,0.1726,24.51,0.0484
2022-05-02,1367947.0,678091596.56,1.91,5.96,1.1,743.23,1.0,456037240.89,1097845.0,919986.0,544201982.12,,,114.0,16.07,,,,105.41,15083.0,211267.0,,,16.07,114.0,,150725.0,21700.0,562.51,7.21,,,3.78,3.78,27979468.0,13869427782.77,,14332.56,3.78,23.63,0.1811,25.04,0.047
2022-05-03,2179982.0,1068845174.6,3.05,9.52,1.75,1134.07,1.0,633812280.9,1702971.0,1292703.0,834966681.3,,,94222.0,1.95,,508140.0,,55.42,4612.0,105022.0,,,1.95,94222.0,256.29,615926.0,140035.0,853.67,80.89,,,5.86,5.86,27338324.0,13403980257.2,,13710.41,5.86,15.28,0.2589,44.7,0.0751
2022-05-04,2429522.0,1168235653.7,3.4,10.83,1.95,1206.74,1.0,560566755.55,1647563.0,1165783.0,792230668.55,,,2969.0,5.74,,,,48.52,16102.0,96384.0,,,5.74,2969.0,,38007.0,143022.0,800.48,74.49,,,5.67,5.67,27390352.0,13170650759.2,,13345.07,5.66,20.34,0.2479,40.66,0.0837
2022-05-05,2404022.0,1132053959.8,3.36,10.64,1.93,1200.85,1.0,626765545.5,1695319.0,1330995.0,798325717.1,,,31623.0,98.01,,,,7.29,203803.0,14605.0,,,98.01,31623.0,,30738.0,38591.0,814.08,2.28,,,5.84,5.84,27334468.0,12871800981.2,,13098.51,5.85,20.28,0.2451,40.29,0.0828
2022-05-06,2525484.0,1156419123.6,3.53,11.09,2.03,1201.07,1.0,665080060.3,1676509.0,1452457.0,767673471.1,,,1547.0,60.25,,,,24.04,129628.0,48050.0,,,60.25,1547.0,,27693.0,8166.0,784.15,4.59,,,5.83,5.83,27077432.0,12398756112.8,,12682.43,5.82,21.37,0.2408,39.26,0.0878
2022-05-09,2521982.0,1115850935.9,3.53,10.95,2.02,1169.31,1.0,644140832.5,1674422.0,1455850.0,740848013.9,,,7406.0,2.0,,350.0,,6.28,6161.0,10221.0,,,2.0,7406.0,0.17,728.0,3118.0,761.07,1.65,,,5.82,5.82,27093822.0,11987661543.9,,12348.17,5.81,21.47,0.2405,39.23,0.0877
2022-05-10,2110552.0,934763480.8,2.95,9.07,1.69,950.24,1.0,631865056.6,1218725.0,1426654.0,539773302.5,,,9583.0,0.0,,5880.0,,58.64,6429.0,132004.0,,,0.0,9583.0,2.6,63354.0,41505.0,540.93,22.76,181.39,,4.3,4.3,27115296.0,12009364598.4,396630.0,12006.54,4.31,26.06,0.2155,30.72,0.0745
2022-05-11,1603398.0,736921720.8,2.24,6.81,1.29,730.73,1.0,497995443.6,1060091.0,1083541.0,487217823.6,,,5140.0,13.21,,,,77.59,27296.0,175827.0,,,13.21,5140.0,,12053.0,370409.0,475.68,163.84,,,3.7,3.7,27611860.0,12690410856.0,,12340.2,3.71,21.07,0.2305,33.28,0.0559
2022-05-12,1613171.0,724313779.0,2.25,6.75,1.29,757.1,1.0,490774960.0,1048665.0,1093040.0,470850585.0,,,15122.0,4.06,,,,16.62,9499.0,35860.0,,,4.06,15122.0,,9312.0,,485.6,,,,3.67,3.67,27562204.0,12375429596.0,,12710.91,3.68,21.04,0.2276,32.59,0.0564
2022-05-13,1709965.0,786754896.5,2.39,7.12,1.37,786.13,1.0,540893099.9,1132128.0,1175599.0,520892092.8,,,73831.0,23.95,,35879.0,,6.13,58440.0,13312.0,,,23.95,73831.0,16.5,22944.0,11760.0,511.71,5.44,,,3.97,3.97,27386116.0,12600351971.6,,12357.11,3.98,21.48,0.217,31.14,0.06
2022-05-16,1650851.0,760629598.25,2.31,6.92,1.32,772.3,1.0,538788609.75,1092938.0,1169373.0,503571183.5,,,25451.0,13.13,,24000.0,,28.57,28342.0,67983.0,,,13.13,25451.0,11.04,3342.0,58568.0,503.26,21.08,,,3.84,3.84,27389846.0,12619871544.5,,12582.56,3.85,20.62,0.205,28.78,0.058
2022-05-17,1180018.0,555021466.3,1.65,4.95,0.95,555.56,0.0,375958280.6,757997.0,799316.0,356523888.95,,,26195.0,15.79,,,,172.03,33496.0,374035.0,,,15.79,26195.0,,12899.0,403553.0,350.74,187.78,,,2.66,2.66,27724900.0,13040406715.0,,12742.96,2.68,30.62,0.2579,36.16,0.0414
