,CRP FP Equity_DX_SI_QTY,CRP FP Equity_DX_SHORT_INTEREST_VALUE,CRP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CRP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CRP FP Equity_DX_SI_MV,CRP FP Equity_DX_DSS,CRP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CRP FP Equity_DX_SUPPLY_SI_QTY,CRP FP Equity_DX_BROKER_SI_QTY,CRP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CRP FP Equity_DX_BROKER_SI_MV_NEW_x,CRP FP Equity_DX_SUPPLY_SI_QTY_INC_x,CRP FP Equity_DX_BROKER_SI_MV_INC_x,CRP FP Equity_DX_BROKER_SI_QTY_ADD,CRP FP Equity_DX_BROKER_SI_QTY_NEW,CRP FP Equity_DX_SUPPLY_SI_MV_DEC,CRP FP Equity_DX_BROKER_SI_QTY_INC,CRP FP Equity_DX_SUPPLY_SI_QTY_DEC,CRP FP Equity_DX_BROKER_SI_MV_NEW_y,CRP FP Equity_DX_BROKER_SI_MV_INC_y,CRP FP Equity_DX_SUPPLY_SI_QTY_INC_y,CRP FP Equity_DX_BROKER_SI_MV_ADD,CRP FP Equity_DX_SUPPLY_SI_QTY_ADD,CRP FP Equity_DX_BROKER_SI_QTY_DEC,CRP FP Equity_DX_SUPPLY_SI_MV,CRP FP Equity_DX_BROKER_SI_MV_DEC,CRP FP Equity_DX_SUPPLY_SI_MV_RMV,CRP FP Equity_DX_BROKER_SI_MV_RMV,CRP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CRP FP Equity_DX_UTILIZATION_QUANTITY,CRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CRP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CRP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CRP FP Equity_DX_ACTIVE_UTILIZATION_MV,CRP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CRP FP Equity_DX_BROKER_SI_CON_RATIO,CRP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CRP FP Equity_DX_DEMAND_SUPPLY_RATIO,CRP FP Equity_PX_LAST
2021-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,1.22,,7700.0,,,,,,7700.0,0.0,1.22,,,0.0,0.0,12010.0,1902828.37,,1.84,0.0,,0.0,,0.0,158.437
2021-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12010.0,1902792.34,,1.84,0.0,,0.0,,0.0,158.434
2021-08-12,720.0,113935.68,0.16,0.02,0.11,,0.0,720.0,0.0,113935.68,,,,,,,,,,,,,720.0,,0.11,,,,100.0,6.0,0.0,0.0,,0.0,100.0,,0.0,,0.06,158.244
2021-08-13,720.0,114095.52,0.16,0.02,0.11,,0.0,720.0,0.0,114095.52,,,,,,,,,,,,,,,0.11,,,,100.0,6.0,0.0,0.0,,0.0,100.0,,0.0,,0.06,158.466
2021-08-16,720.0,114105.6,0.16,0.02,0.11,,0.0,720.0,0.0,114105.6,,,,,,,,,,,,,,,0.11,,,,100.0,6.0,0.0,0.0,,0.0,100.0,,0.0,,0.06,158.48
2021-08-17,720.0,113996.88,0.16,0.02,0.11,,0.0,720.0,0.0,113996.88,,,,,,,,,,,,,,,0.11,,,,100.0,6.0,0.0,0.0,,0.0,100.0,,0.0,,0.06,158.329
2021-08-18,720.0,114138.0,0.16,0.02,0.11,,0.0,720.0,0.0,114138.0,,,,,,,,,,,,,,,0.11,,,,100.0,6.0,0.0,0.0,,0.0,100.0,,0.0,,0.06,158.525
2021-08-19,720.0,114114.24,0.16,0.02,0.11,,0.0,720.0,0.0,114114.24,,,,,,,,,,,,,,,0.11,,,,100.0,6.0,0.0,0.0,,0.0,100.0,,0.0,,0.06,158.492
2021-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.11,,720.0,,,,,,,0.0,,,,0.0,0.0,12010.0,1904341.63,,1.84,0.0,,0.0,,0.0,158.563
2021-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12010.0,1900834.71,,1.84,0.0,,0.0,,0.0,158.271
2021-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12010.0,1902636.21,,1.84,0.0,,0.0,,0.0,158.421
2021-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12010.0,1898300.6,,1.84,0.0,,0.0,,0.0,158.06
2021-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12010.0,1897027.54,,1.84,0.0,,0.0,,0.0,157.954
2021-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11960.0,1887455.44,,1.84,0.0,,0.0,,0.0,157.814
2021-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11960.0,1888591.64,,1.84,0.0,,0.0,,0.0,157.909
2021-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11960.0,1885111.28,,1.84,0.0,,0.0,,0.0,157.618
2021-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11960.0,1886462.76,,1.83,0.0,,0.0,,0.0,157.731
2021-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11960.0,1886331.2,,1.84,0.0,,0.0,,0.0,157.72
2021-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11960.0,1886187.68,,1.83,0.0,,0.0,,0.0,157.708
2021-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11960.0,1886402.96,,1.83,0.0,,0.0,,0.0,157.726
2021-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11960.0,1879334.6,,1.83,0.0,,0.0,,0.0,157.135
2021-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11960.0,1882635.56,,1.83,0.0,,0.0,,0.0,157.411
2021-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11960.0,1886785.68,,1.83,0.0,,0.0,,0.0,157.758
2021-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11960.0,1885302.64,,1.84,0.0,,0.0,,0.0,157.634
2021-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,629308.86,,0.58,0.0,,0.0,,0.0,157.682
2021-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,629512.4,,0.58,0.0,,0.0,,0.0,157.733
2021-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,628047.71,,0.58,0.0,,0.0,,0.0,157.366
2021-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,628861.87,,0.58,0.0,,0.0,,0.0,157.57
2021-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,627955.91,,0.58,0.0,,0.0,,0.0,157.343
2021-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,628626.4,,0.58,0.0,,0.0,,0.0,157.511
2021-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,628007.8,,0.58,0.0,,0.0,,0.0,157.356
2021-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,629085.37,,0.58,0.0,,0.0,,0.0,157.626
2021-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,626974.13,,0.58,0.0,,0.0,,0.0,157.097
2021-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,626563.05,,0.58,0.0,,0.0,,0.0,156.994
2021-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,625429.61,,0.58,0.0,,0.0,,0.0,156.71
2021-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,626267.72,,0.58,0.0,,0.0,,0.0,156.92
2021-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,626028.26,,0.58,0.0,,0.0,,0.0,156.86
2021-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,625453.56,,0.58,0.0,,0.0,,0.0,156.716
2021-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,626028.26,,0.58,0.0,,0.0,,0.0,156.86
2021-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,626279.69,,0.58,0.0,,0.0,,0.0,156.923
2021-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,625625.17,,0.58,0.0,,0.0,,0.0,156.759
2021-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,624435.85,,0.58,0.0,,0.0,,0.0,156.461
2021-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,624328.09,,0.57,0.0,,0.0,,0.0,156.434
2021-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,623278.46,,0.57,0.0,,0.0,,0.0,156.171
2021-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,621985.38,,0.57,0.0,,0.0,,0.0,155.847
2021-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,621362.78,,0.57,0.0,,0.0,,0.0,155.691
2021-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,621558.34,,0.57,0.0,,0.0,,0.0,155.74
2021-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,624188.41,,0.57,0.0,,0.0,,0.0,156.399
2021-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,623745.41,,0.57,0.0,,0.0,,0.0,156.288
2021-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,622807.52,,0.57,0.0,,0.0,,0.0,156.053
2021-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,621382.74,,0.57,0.0,,0.0,,0.0,155.696
2021-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,622851.42,,0.57,0.0,,0.0,,0.0,156.064
2021-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,620676.33,,0.57,0.0,,0.0,,0.0,155.519
2021-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,621793.81,,0.57,0.0,,0.0,,0.0,155.799
2021-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,622715.73,,0.57,0.0,,0.0,,0.0,156.03
2021-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,622456.31,,0.57,0.0,,0.0,,0.0,155.965
2021-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,622803.53,,0.57,0.0,,0.0,,0.0,156.052
2021-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,622599.99,,0.57,0.0,,0.0,,0.0,156.001
2021-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,620552.61,,0.57,0.0,,0.0,,0.0,155.488
2021-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,620596.51,,0.57,0.0,,0.0,,0.0,155.499
2021-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,623426.13,,0.57,0.0,,0.0,,0.0,156.208
2021-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,623082.9,,0.57,0.0,,0.0,,0.0,156.122
2021-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,624878.85,,0.57,0.0,,0.0,,0.0,156.572
2021-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,627157.71,,0.58,0.0,,0.0,,0.0,157.143
2021-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,626235.79,,0.58,0.0,,0.0,,0.0,156.912
2021-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,626942.2,,0.58,0.0,,0.0,,0.0,157.089
2021-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,625505.44,,0.57,0.0,,0.0,,0.0,156.729
2021-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4011.0,627163.97,,0.57,0.0,,0.0,,0.0,156.361
2021-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4011.0,628226.89,,0.57,0.0,,0.0,,0.0,156.626
2021-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4011.0,626421.94,,0.57,0.0,,0.0,,0.0,156.176
2021-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4011.0,626233.42,,0.57,0.0,,0.0,,0.0,156.129
2021-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4011.0,625355.01,,0.57,0.0,,0.0,,0.0,155.91
2021-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4011.0,626939.36,,0.57,0.0,,0.0,,0.0,156.305
2021-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4011.0,629041.12,,0.58,0.0,,0.0,,0.0,156.829
2021-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4011.0,627573.09,,0.57,0.0,,0.0,,0.0,156.463
2021-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4011.0,625748.09,,0.57,0.0,,0.0,,0.0,156.008
2021-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4011.0,624099.57,,0.57,0.0,,0.0,,0.0,155.597
2021-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4011.0,623810.78,,0.57,0.0,,0.0,,0.0,155.525
2021-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4011.0,624733.31,,0.57,0.0,,0.0,,0.0,155.755
2021-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4011.0,624817.54,,0.57,0.0,,0.0,,0.0,155.776
2021-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,622244.79,,0.57,0.0,,0.0,,0.0,155.912
2021-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,623569.8,,0.57,0.0,,0.0,,0.0,156.244
2021-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,624172.44,,0.57,0.0,,0.0,,0.0,156.395
2021-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,624663.34,,0.57,0.0,,0.0,,0.0,156.518
2021-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,626032.25,,0.58,0.0,,0.0,,0.0,156.861
2021-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,625792.79,,0.58,0.0,,0.0,,0.0,156.801
2021-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3991.0,624020.79,,0.57,0.0,,0.0,,0.0,156.357
2021-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,512676.91,,0.46,0.0,,0.0,,0.0,156.734
2021-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,512771.77,,0.46,0.0,,0.0,,0.0,156.763
2021-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,512729.25,,0.46,0.0,,0.0,,0.0,156.75
2021-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,512909.16,,0.46,0.0,,0.0,,0.0,156.805
2021-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,512918.97,,0.46,0.0,,0.0,,0.0,156.808
2021-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,513190.46,,0.46,0.0,,0.0,,0.0,156.891
2021-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,512987.66,,0.46,0.0,,0.0,,0.0,156.829
2021-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,513458.68,,0.46,0.0,,0.0,,0.0,156.973
2021-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,512752.15,,0.46,0.0,,0.0,,0.0,156.757
2021-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,511767.58,,0.46,0.0,,0.0,,0.0,156.456
2021-12-23,4000.0,625984.0,4.73,0.08,0.63,,312992.0,2000.0,2000.0,312992.0,,,,2000.0,,,,,,,,0.31,2000.0,,0.31,,,,100.0,46.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9365,156.496
2021-12-24,1000.0,156370.0,1.18,0.02,0.16,,78185.0,500.0,500.0,78185.0,,,,,,0.23,,1500.0,,,,,,1500.0,0.08,0.23,,,100.0,11.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2341,156.37
2021-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.08,,500.0,,,,,,500.0,0.0,0.08,,,0.0,0.0,3271.0,511747.95,,0.46,0.0,,0.0,,0.0,156.45
2021-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,511747.95,,0.46,0.0,,0.0,,0.0,156.45
2021-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,510616.18,,0.46,0.0,,0.0,,0.0,156.104
2021-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,510321.79,,0.46,0.0,,0.0,,0.0,156.014
2021-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,510341.42,,0.46,0.0,,0.0,,0.0,156.02
2022-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3271.0,509029.75,,0.46,0.0,,0.0,,0.0,155.619
2022-01-04,3200.0,497568.0,3.31,0.06,0.5,,419823.0,500.0,2700.0,77745.0,,,,2700.0,,,,,,,,0.42,500.0,,0.08,,,,100.0,11.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7492,155.49
2022-01-05,3200.0,498153.6,3.11,0.06,0.5,,420317.1,500.0,2700.0,77836.5,,,,,,,,,,,,,,,0.08,,,,100.0,11.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7492,155.673
2022-01-06,4200.0,651877.8,4.01,0.08,0.65,,574273.3,500.0,3700.0,77604.5,,,0.15,,,,1000.0,,,0.15,,,,,0.08,,,,100.0,11.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9834,155.209
2022-01-07,3200.0,496739.2,2.88,0.06,0.5,,496739.2,0.0,3200.0,0.0,,,,,,0.08,,500.0,,,,,,500.0,0.0,0.08,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9783,155.231
2022-01-10,3200.0,495996.8,2.82,0.06,0.5,,495996.8,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9783,154.999
2022-01-11,3200.0,494752.0,2.84,0.06,0.5,,494752.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9783,154.61
2022-01-12,3200.0,495289.6,2.4,0.06,0.49,,495289.6,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.9783,154.778
2022-01-13,1000.0,154960.0,0.73,0.02,0.15,,154960.0,0.0,1000.0,0.0,,,,,,,,,,,,,,2200.0,0.0,0.34,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3057,154.96
2022-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.16,,,0.0,0.0,3271.0,506197.06,,0.46,0.0,,0.0,,0.0,154.753
2022-01-17,3000.0,463869.0,2.22,0.06,0.46,,309246.0,2000.0,2000.0,309246.0,,,,2000.0,,,,,,,,0.31,2000.0,,0.31,,,,100.0,43.75,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.6563,154.623
2022-01-18,3000.0,463299.0,2.24,0.06,0.46,,308866.0,2000.0,2000.0,308866.0,,,,,,,,,,,,,,,0.31,,,,100.0,37.94,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.5692,154.433
2022-01-19,3000.0,463446.0,2.25,0.06,0.46,,308964.0,2000.0,2000.0,308964.0,,,,,,,,,,,,,,,0.31,,,,100.0,43.85,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.6577,154.482
2022-01-20,3000.0,463566.0,2.16,0.06,0.46,,309044.0,2000.0,2000.0,309044.0,,,,,,,,,,,,,,,0.31,,,,100.0,43.85,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.6577,154.522
