,CA FP Equity_DX_SI_QTY,CA FP Equity_DX_SHORT_INTEREST_VALUE,CA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CA FP Equity_DX_SI_MV,CA FP Equity_DX_DSS,CA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CA FP Equity_DX_SUPPLY_SI_QTY,CA FP Equity_DX_BROKER_SI_QTY,CA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CA FP Equity_DX_BROKER_SI_MV_NEW_x,CA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CA FP Equity_DX_SUPPLY_SI_QTY_INC_x,CA FP Equity_DX_BROKER_SI_MV_INC_x,CA FP Equity_DX_SUPPLY_SI_MV_NEW,CA FP Equity_DX_BROKER_SI_QTY_ADD,CA FP Equity_DX_BROKER_SI_QTY_NEW,CA FP Equity_DX_SUPPLY_SI_MV_DEC,CA FP Equity_DX_BROKER_SI_QTY_INC,CA FP Equity_DX_SUPPLY_SI_QTY_DEC,CA FP Equity_DX_BROKER_SI_MV_NEW_y,CA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CA FP Equity_DX_BROKER_SI_MV_INC_y,CA FP Equity_DX_SUPPLY_SI_QTY_INC_y,CA FP Equity_DX_BROKER_SI_MV_ADD,CA FP Equity_DX_SUPPLY_SI_QTY_ADD,CA FP Equity_DX_BROKER_SI_QTY_DEC,CA FP Equity_DX_SUPPLY_SI_MV,CA FP Equity_DX_BROKER_SI_MV_DEC,CA FP Equity_DX_SUPPLY_SI_MV_RMV,CA FP Equity_DX_BROKER_SI_MV_RMV,CA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CA FP Equity_DX_UTILIZATION_QUANTITY,CA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CA FP Equity_DX_ACTIVE_UTILIZATION_MV,CA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CA FP Equity_DX_BROKER_SI_CON_RATIO,CA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CA FP Equity_DX_DEMAND_SUPPLY_RATIO,CA FP Equity_PX_LAST
2012-11-16,24565014.0,378595400.77,4.62,7.34,3.46,439.09,1.0,306101196.41,17085048.0,19861256.0,263314345.95,,,6000.0,,,,,0.34,,18624.0,,,,6000.0,,,183526.0,305.65,4.28,,,12.72,12.72,117229960.0,1806745304.06,,2086.06,12.78,6.02,0.5069,70.37,0.1829,17.575
2012-11-19,24418336.0,388219059.93,4.6,7.48,3.44,428.87,1.0,315491199.3,16953234.0,19843874.0,269533868.57,,,5732.0,,,,,3.31,,140231.0,,,,5732.0,,,17381.0,297.3,0.4,,,12.82,12.82,115242512.0,1832202639.53,,2042.69,12.71,6.14,0.5038,70.14,0.1847,18.13
2012-11-20,24544110.0,401410851.65,4.62,7.45,3.46,445.47,1.0,321819895.15,17245328.0,19677552.0,282041671.07,,,144108.0,,,,,0.35,,38574.0,,,,144108.0,,186561.0,166321.0,313.56,2.78,,,12.89,12.89,116491400.0,1905178557.44,,2131.2,12.83,5.66,0.5063,70.32,0.1835,18.65
2012-11-21,25032516.0,416093829.38,4.71,7.56,3.53,464.38,1.0,322626906.34,17586812.0,19409476.0,292330341.53,,,875164.0,0.78,,,,10.65,39264.0,637402.0,,,0.78,875164.0,,103721.0,307341.0,327.63,0.0,,,13.17,13.17,115929904.0,1927002371.43,,2171.89,13.11,5.64,0.5099,70.59,0.1875,18.955
2012-11-22,29382204.0,486977794.0,5.53,8.93,4.14,549.65,1.0,390290053.55,17760264.0,23548470.0,294356889.75,,,318460.0,1.02,,4382000.0,,3.48,54000.0,250761.0,,,1.02,318460.0,81.72,105753.0,297006.0,335.27,2.86,,,13.27,13.27,116078200.0,1923868807.36,,2193.68,13.26,16.85,0.3673,57.51,0.2195,18.9
2012-11-23,29666828.0,490394343.76,5.58,9.28,4.18,556.48,1.0,400670552.41,17900566.0,24238910.0,295897367.81,,,428758.0,16.05,,387213.0,,6.57,838730.0,317703.0,,,16.05,428758.0,7.64,29247.0,535503.0,336.48,9.13,,,13.37,13.37,115966928.0,1916939874.89,,2185.08,13.34,16.6,0.3541,56.3,0.2216,18.85
2012-11-26,29686620.0,483952934.13,5.59,9.26,4.19,557.72,1.0,404692306.5,17348128.0,24824618.0,282810149.74,,,259799.0,9.14,,124101.0,,17.48,461607.0,936316.0,,,9.14,259799.0,2.34,124078.0,,326.19,,,,12.88,12.88,117364416.0,1913281252.17,,2200.77,12.91,16.1,0.3368,54.76,0.2204,18.59
2012-11-27,28839080.0,476205827.71,5.43,9.0,4.07,537.31,1.0,397361460.44,18089620.0,24064256.0,298705175.93,,,50000.0,1.29,,,,1.97,75930.0,100329.0,,,1.29,50000.0,,791821.0,836291.0,337.16,16.06,,,13.43,13.43,116569488.0,1924855769.27,,2176.4,13.41,16.7,0.3517,56.14,0.2142,18.83
2012-11-28,29835636.0,491876567.18,5.62,9.38,4.21,560.66,1.0,414700132.89,17956992.0,25154364.0,296042745.06,,,2454.0,24.76,,,,2.46,1124108.0,137756.0,,,24.76,2454.0,,2675.0,34000.0,337.65,0.66,,,13.51,13.51,114987840.0,1895713703.14,,2161.55,13.51,15.92,0.3401,55.11,0.2244,18.8
2012-11-29,29053036.0,490566660.07,5.47,9.07,4.1,545.22,1.0,411708027.87,17325752.0,24382758.0,292548988.4,,,,,,,,15.09,,798600.0,,,,,,167360.0,771607.0,325.57,16.25,,,13.02,13.02,115745112.0,1954380706.14,,2188.78,12.95,16.41,0.344,55.45,0.2183,19.255
2012-11-30,29218420.0,486441157.42,5.5,9.13,4.12,558.76,1.0,408541268.1,17292160.0,24539310.0,287887514.95,,,13952.0,8.32,,4203.0,,1.35,374712.0,97545.0,,,8.32,13952.0,0.09,50000.0,222363.0,332.35,4.08,,,13.0,13.0,115679408.0,1925881862.09,,2217.09,13.04,16.01,0.3454,55.61,0.2197,18.985
2012-12-03,29182150.0,482894400.79,5.49,10.21,4.11,551.0,1.0,406058621.76,17219520.0,24538830.0,284941643.86,,,3152.0,0.8,,,,1.55,43020.0,76246.0,,,0.8,3152.0,,455.0,43500.0,325.72,0.91,,,12.99,12.99,115359208.0,1908917458.89,,2184.71,12.97,16.23,0.3442,55.42,0.2201,18.87
2012-12-04,30012276.0,496236211.47,5.65,10.72,4.23,564.84,1.0,416838817.1,17360162.0,25210336.0,287040577.04,,,188886.0,13.48,,35000.0,,1.26,700000.0,48244.0,,,13.48,188886.0,0.66,,63495.0,327.02,2.62,,,13.13,13.13,114836384.0,1898755433.76,,2165.04,13.12,18.37,0.3305,53.52,0.227,18.855
2012-12-05,29895880.0,501652282.14,5.63,10.95,4.22,564.32,1.0,416403940.62,17543912.0,24815520.0,294386500.49,,,46624.0,,,,,3.19,,177796.0,,,,46624.0,,314922.0,394815.0,331.77,6.74,,,13.38,13.38,113578824.0,1905850447.01,,2152.09,13.36,18.39,0.3273,53.22,0.228,19.135
2012-12-06,30132876.0,509724837.61,5.67,11.08,4.25,577.1,1.0,419675120.25,17786930.0,24809500.0,300882000.31,,,241700.0,,,,,,,,,,,241700.0,,1318.0,6021.0,342.46,0.0,,,13.56,13.56,113388520.0,1918069318.84,,2179.44,13.58,17.97,0.3251,53.09,0.2297,19.29
2012-12-07,29604596.0,497932789.21,5.57,11.03,4.17,568.66,1.0,416170318.96,17324784.0,24743408.0,291393201.9,,,152.0,,,,,8.81,,462298.0,,,,152.0,,,66090.0,335.0,1.13,,,13.42,13.42,111782568.0,1880120433.63,,2154.6,13.46,18.27,0.3377,54.18,0.2293,19.18
2012-12-10,27459564.0,464984948.62,5.17,10.69,3.87,524.02,1.0,420462525.54,15158207.0,24830304.0,256680626.94,,,48490.0,0.3,,137000.0,,43.84,15000.0,2265417.0,,,0.3,48490.0,2.68,50350.0,65104.0,290.77,1.64,,,11.69,11.69,114554712.0,1939805631.04,,2200.86,11.67,18.46,0.3384,54.22,0.2117,19.31
2012-12-11,27392764.0,470219473.35,5.16,10.74,3.86,524.29,1.0,423639861.94,15342403.0,24679256.0,263365049.93,,,105208.0,,,,,0.55,,31992.0,,,,105208.0,,110980.0,151050.0,295.45,2.33,,,11.82,11.82,114408808.0,1963921911.8,,2214.33,11.77,18.53,0.3364,54.01,0.2111,19.575
2012-12-12,27490224.0,467914817.39,5.17,10.72,3.88,529.98,1.0,419973088.19,15258391.0,24673624.0,259715135.04,,,35955.0,2.36,,,,9.41,120406.0,502155.0,,,2.36,35955.0,,382188.0,126036.0,297.0,0.0,,,11.79,11.79,114169096.0,1943287610.4,,2225.91,11.77,18.58,0.3389,54.3,0.2124,19.41
2012-12-13,27061142.0,455865230.47,5.09,10.65,3.82,519.6,1.0,414310303.05,14848769.0,24594352.0,250138649.08,,,192707.0,2.69,,,,16.26,140000.0,795400.0,,,2.69,192707.0,,208050.0,219273.0,287.41,5.36,,,11.5,11.5,114215016.0,1924037595.77,,2210.26,11.51,18.96,0.3463,54.84,0.2097,19.21
2012-12-14,29551708.0,497561535.82,5.56,11.47,4.17,562.64,1.0,426848506.91,17072136.0,25351844.0,287443223.51,,,213100.0,14.7,,,,0.53,757493.0,27161.0,,,14.7,213100.0,,2037427.0,,326.37,,,,13.21,13.21,112202296.0,1889147886.82,,2151.49,13.17,19.34,0.3305,53.05,0.2286,19.2
2012-12-17,29795652.0,504412317.56,5.61,11.88,4.2,569.39,1.0,436714301.67,16714365.0,25796728.0,282958452.67,,,13923.0,12.77,,,,6.94,635395.0,371693.0,,,12.77,13923.0,,,190513.0,320.29,2.49,,,12.93,12.93,112517224.0,1904810598.67,,2162.27,12.9,18.97,0.3174,51.66,0.2306,19.305
2012-12-18,35720324.0,613168935.39,6.36,14.25,5.04,685.01,2.0,407776645.69,15356315.0,23755140.0,263603860.93,,,76110.0,1.03,,,,27.43,47707.0,1434229.0,,,1.03,76110.0,,69.0,2089293.0,295.65,39.38,,,11.81,11.81,114717728.0,1969224779.36,,2221.55,11.75,15.16,0.4061,61.12,0.2746,19.575
2012-12-19,35200308.0,599149199.0,6.27,13.97,4.96,683.2,2.0,400246375.55,15033209.0,23514670.0,255882281.79,,,16911.0,0.66,,,,3.66,22129.0,296457.0,,,0.66,16911.0,,2.0,262600.0,293.79,1.52,0.84,,11.55,11.55,115126528.0,1959584189.84,43562.0,2247.95,11.56,15.22,0.4033,60.85,0.2704,19.41
2012-12-20,35790256.0,602599847.79,6.38,14.19,5.05,691.36,2.0,407045793.14,15040685.0,24175700.0,253239722.33,17.68,,45562.0,1.82,,,899000.0,0.86,102571.0,38086.0,17.68,,1.82,45562.0,,,3135.0,291.75,0.07,,6.51,11.53,11.53,115462864.0,1944046007.15,,2235.21,11.55,15.02,0.3888,59.67,0.2742,19.2
2012-12-21,34328080.0,581593601.38,6.12,13.35,4.84,659.98,1.0,403016251.18,14666511.0,23787700.0,248483135.45,,,416038.0,,,,,21.76,,1080587.0,,,,416038.0,,290375.0,388000.0,282.56,8.46,,,11.27,11.27,115487944.0,1956621205.36,,2223.54,11.27,15.76,0.3724,58.01,0.2637,19.32
2012-12-24,33640896.0,577621335.04,5.99,12.67,4.74,647.21,1.0,408883337.57,13945102.0,23813528.0,239440365.52,,,70764.0,0.48,,,,15.77,25827.0,829041.0,,,0.48,70764.0,,36868.0,,269.33,,,,10.69,10.69,116518512.0,2000647618.25,,2249.34,10.69,15.81,0.3656,57.39,0.2579,19.58
2012-12-25,33662888.0,577998942.35,6.0,12.87,4.75,650.04,1.0,409260944.89,13960486.0,23835520.0,239704512.07,,,15384.0,0.81,,,,,21992.0,,,,0.81,15384.0,,,,271.82,,,,10.7,10.7,116542024.0,2001051324.29,,2269.97,10.69,15.74,0.3656,57.4,0.2579,
2012-12-26,33555884.0,576161660.93,5.98,12.83,4.73,650.25,1.0,407044545.17,14128393.0,23706436.0,242587510.95,,,17623.0,,,,,,,,,,,17623.0,,150284.0,129084.0,275.99,2.26,,,10.84,10.84,116151728.0,1994349859.01,,2269.69,10.84,15.75,0.3684,57.65,0.2576,
2012-12-27,33649800.0,579249637.97,6.0,12.87,4.74,654.67,1.0,409958699.06,14368513.0,23815342.0,247340428.57,,,795814.0,5.99,,,,10.72,233828.0,556776.0,,,5.99,795814.0,,1082.0,124921.0,281.34,1.9,,,11.09,11.09,115141808.0,1982057860.63,,2252.21,11.1,15.59,0.3707,57.89,0.2598,19.63
2012-12-28,35299844.0,596354888.42,6.29,13.64,4.98,687.4,2.0,419246367.18,14721147.0,24816316.0,248698775.46,,,511918.0,38.15,,189183.0,,9.03,1883947.0,465163.0,,,38.15,511918.0,3.63,305879.0,1072155.0,288.43,21.55,,,11.26,11.26,115976816.0,1959310108.14,,2263.04,11.3,14.92,0.3901,59.92,0.2701,19.265
2012-12-31,35706260.0,605725812.58,6.36,13.85,5.03,687.45,2.0,428996779.82,14613326.0,25288456.0,247902434.08,,,660.0,10.24,,956000.0,,2.67,529135.0,108481.0,,,10.24,660.0,18.42,,1012997.0,283.35,20.7,,,11.23,11.23,115559024.0,1960358875.81,,2240.97,11.22,14.9,0.3773,58.89,0.2743,19.345
2013-01-01,36010920.0,610894105.93,6.42,14.16,5.08,692.66,2.0,433901993.36,14626694.0,25577608.0,248129210.63,,,15509.0,5.08,,,,0.2,289153.0,2141.0,,,5.08,15509.0,,,,282.46,,,,11.08,11.08,117404216.0,1991660961.88,,2272.57,11.05,14.79,0.3718,58.42,0.2727,
2013-01-02,27954272.0,490154031.68,4.98,10.99,3.94,539.53,1.0,442998074.63,15014348.0,25264892.0,263263633.02,,,455200.0,,,,,0.94,,71551.0,,,,455200.0,,4005.0,312715.0,292.25,5.12,,,11.35,11.35,117308992.0,2056911923.18,,2290.55,11.32,19.17,0.27,46.85,0.2113,19.995
2013-01-03,27523548.0,486342756.23,4.9,10.84,3.88,546.18,1.0,431359712.71,14978320.0,24411898.0,264667819.44,,,1.0,1.8,,,,8.75,22005.0,454879.0,,,1.8,1.0,,418850.0,875000.0,302.79,16.87,,,11.25,11.25,118143216.0,2087597765.34,,2379.43,11.29,18.94,0.2818,48.24,0.2068,20.15
2013-01-04,27666200.0,498082686.32,4.93,11.02,3.9,549.72,1.0,443884854.95,15109833.0,24655760.0,272026740.59,,,12887.0,4.95,,,,2.01,272816.0,101211.0,,,4.95,12887.0,,219837.0,28955.0,305.45,0.55,,,11.28,11.28,118899288.0,2140578639.95,,2412.46,11.24,18.74,0.2756,47.66,0.2065,20.53
2013-01-07,27573152.0,487098363.82,4.91,11.1,3.89,553.22,1.0,432994581.86,15173274.0,24510502.0,268046139.2,,,94884.0,0.71,,,,0.6,14019.0,32575.0,,,0.71,94884.0,,1132.0,159276.0,309.56,2.51,,,11.35,11.35,118517584.0,2093693214.72,,2415.91,11.36,18.63,0.2799,48.22,0.2062,20.145
2013-01-08,27519436.0,485063471.39,4.9,11.21,3.88,545.28,1.0,432175275.62,15175258.0,24518894.0,267482346.83,,,70000.0,0.0,,,,1.52,14191.0,68016.0,,,0.0,70000.0,,,5799.0,305.92,0.14,,,11.24,11.24,119877336.0,2112983592.43,,2414.74,11.24,18.9,0.2788,47.98,0.2038,20.1
2013-01-09,27198840.0,466294323.03,4.85,10.92,3.84,536.68,1.0,424683117.39,14540700.0,24771668.0,249284376.21,,,173878.0,8.2,,,,16.32,411640.0,808436.0,,,8.2,173878.0,,,158866.0,291.21,3.8,,,10.91,10.91,118794800.0,2036606739.33,,2368.58,10.95,18.8,0.2696,47.03,0.204,19.55
2013-01-10,28085036.0,472867207.73,5.0,10.85,3.96,538.52,1.0,423258458.55,15364569.0,25138620.0,258692950.97,,,427678.0,7.25,,,,0.05,447951.0,821.0,,,7.25,427678.0,,397012.0,81000.0,295.92,1.75,,,11.46,11.46,118663752.0,1997939296.47,,2296.06,11.42,19.0,0.257,45.51,0.2095,19.2
2013-01-11,27518944.0,462491304.9,4.9,10.34,3.88,524.34,1.0,412709902.69,15254911.0,24556874.0,256378431.33,,,78523.0,6.68,,,,15.06,419884.0,727188.0,,,6.68,78523.0,,539007.0,1001629.0,291.01,20.2,,,11.36,11.36,119057296.0,2000911233.53,,2279.15,11.32,19.52,0.2729,47.1,0.2049,19.165
2013-01-14,27105584.0,454355777.92,4.83,10.06,3.82,516.09,1.0,404042302.7,13336533.0,24104024.0,223552860.03,,,49001.0,3.15,,,,37.1,153535.0,1967379.0,,,3.15,49001.0,,,606384.0,254.74,11.75,,,9.9,9.9,121439496.0,2035622500.34,,2324.43,9.88,19.83,0.2714,46.82,0.2011,19.115
2013-01-15,25446732.0,421751663.48,4.53,9.8,3.59,485.5,1.0,378579132.7,12997778.0,22841882.0,215423909.56,,,,12.71,,,,14.13,656679.0,739361.0,,,12.71,,,400606.0,1918822.0,248.89,36.99,,,9.6,9.6,122374128.0,2028216906.25,,2336.31,9.63,21.13,0.3084,50.25,0.188,18.9
2013-01-16,25702304.0,435453877.62,4.58,9.91,3.62,486.87,1.0,391163174.85,13130798.0,23088082.0,222464760.57,,,121637.0,7.83,,,,3.33,390726.0,175262.0,,,7.83,121637.0,,186645.0,144526.0,249.68,3.06,,,9.65,9.65,123003376.0,2083949245.93,,2344.35,9.63,21.06,0.2993,49.26,0.1888,19.32
2013-01-17,25879788.0,465240549.03,4.61,9.94,3.65,497.91,1.0,418880854.1,13099457.0,23300952.0,235488736.1,,,31278.0,4.96,,,,0.73,236753.0,62619.0,,,4.96,31278.0,,,23884.0,253.98,0.0,,,9.61,9.61,123202640.0,2214811955.78,,2403.84,9.56,20.59,0.2927,48.65,0.1899,20.5
2013-01-18,25853112.0,458413039.94,4.61,9.02,3.65,519.37,1.0,408778185.44,12972371.0,23053856.0,230018886.13,,,226442.0,,,90001.0,,0.38,,353528.0,,,,226442.0,1.74,,337097.0,266.07,0.0,,,9.59,9.59,122227712.0,2167273983.2,,2488.69,9.66,19.75,0.293,49.07,0.1912,20.22
2013-01-21,27223324.0,495122757.19,4.85,9.2,3.84,545.25,1.0,427392159.65,13836145.0,23499294.0,251644151.22,,,497084.0,7.2,,,,1.56,459439.0,67835.0,,,7.2,497084.0,,434525.0,14000.0,280.79,0.3,,,10.94,10.94,112655376.0,2048913658.64,,2293.37,10.91,18.95,0.2777,47.62,0.2152,20.74
2013-01-22,26491176.0,482968394.53,4.72,8.85,3.74,536.71,1.0,428855911.13,12871546.0,23523066.0,234664927.93,,,118702.0,4.81,,80000.0,,21.78,229523.0,1085801.0,,,4.81,118702.0,1.64,2500.0,285751.0,266.95,5.79,,,10.16,10.16,113864112.0,2075890000.79,,2362.56,10.15,19.34,0.2955,49.51,0.209,20.79
2013-01-23,26284072.0,482419507.14,4.68,8.6,3.71,533.1,1.0,429071441.48,12460449.0,23377464.0,228699862.99,,,,4.56,,,,8.63,218769.0,417020.0,,,4.56,,,5923.0,364370.0,258.97,7.33,,,9.79,9.79,114837088.0,2107727120.6,,2390.03,9.78,19.48,0.3,49.83,0.2065,20.93
2013-01-24,26003584.0,480691895.91,4.63,8.44,3.67,528.45,1.0,431769529.26,12639395.0,23357072.0,233646821.37,,,168229.0,0.1,,49760.0,,2.47,3818.0,119356.0,,,0.1,168229.0,1.03,132774.0,73970.0,263.47,1.52,0.06,,9.94,9.94,114492512.0,2116462971.46,2701.0,2396.52,9.91,19.48,0.3009,49.93,0.2045,21.08
2013-01-25,25881220.0,486940892.51,4.61,8.4,3.65,529.21,1.0,444576774.09,12649382.0,23629540.0,237991151.91,,,813581.0,8.39,,,,16.65,400133.0,803594.0,,,8.39,813581.0,,,127665.0,265.98,2.53,,,9.82,9.82,116109256.0,2184531669.88,,2455.6,9.77,19.13,0.2942,49.41,0.201,21.455
2013-01-28,26560386.0,500534228.87,4.73,8.53,3.75,551.73,1.0,454590038.06,12766997.0,24122400.0,240595863.27,,,262175.0,12.77,,,,7.66,574820.0,507324.0,,,12.77,262175.0,,377113.0,81962.0,274.21,1.43,,,9.95,9.95,115482600.0,2176285922.17,,2480.7,9.95,18.43,0.285,48.71,0.2071,21.49
2013-01-29,27172536.0,511355433.0,4.84,8.75,3.83,564.95,1.0,466467170.35,12340803.0,24787252.0,232239517.93,,,7798.0,17.71,,,,10.72,827263.0,499472.0,,,17.71,7798.0,,65480.0,162409.0,264.61,3.34,,,9.61,9.61,116084208.0,2184569391.9,,2492.89,9.6,17.96,0.2713,47.18,0.2116,21.46
2013-01-30,22630732.0,421914883.56,4.03,7.51,3.19,477.77,1.0,377185559.52,12354718.0,20231534.0,230334547.13,,,117130.0,0.82,,,,2.34,49007.0,107466.0,,,0.82,117130.0,,4251.0,4604726.0,263.44,86.67,,,9.62,9.62,116006792.0,2162766636.91,,2479.59,9.6,7.98,0.3346,55.76,0.1763,21.26
2013-01-31,28749056.0,528922518.03,5.12,9.52,4.05,606.35,1.0,367570647.77,12269361.0,19978936.0,225730587.98,,,40977.0,3.13,,,,2.72,155048.0,126924.0,,,3.13,40977.0,,590.0,407647.0,260.32,9.06,,,9.74,9.74,113677816.0,2091434121.61,,2411.23,9.74,6.02,0.4507,66.11,0.2283,20.98
2013-02-01,30061336.0,555174651.69,5.36,9.89,4.24,625.44,1.0,382216032.27,12959116.0,20696054.0,239329772.68,,,108236.0,15.48,,,,1.1,727919.0,45508.0,,,15.48,108236.0,,627027.0,10800.0,271.1,0.17,,,10.3,10.3,112884960.0,2084766570.22,,2369.37,10.27,8.27,0.4101,62.72,0.2389,21.06
2013-02-04,30226824.0,546302883.96,5.39,9.82,4.26,638.75,1.0,377899896.12,12955901.0,20909122.0,234157782.52,,,284997.0,5.62,,,,7.6,227748.0,473212.0,,,5.62,284997.0,,185000.0,14680.0,274.48,0.06,,,10.34,10.34,112310200.0,2029832381.92,,2365.09,10.4,8.1,0.4101,62.74,0.2413,20.61
2013-02-05,30407928.0,555309140.96,5.42,9.9,4.29,624.6,1.0,382536367.46,13229452.0,20947140.0,241596060.92,,,237561.0,1.81,,131450.0,,1.47,123634.0,68830.0,,,1.81,237561.0,2.93,104820.0,217066.0,272.62,5.19,,,10.51,10.51,112625488.0,2056765031.54,,2328.44,10.48,8.17,0.397,61.65,0.2416,20.825
2013-02-06,31806744.0,577925621.37,5.67,10.43,4.48,660.77,1.0,405677216.56,13179035.0,22326872.0,239461857.25,,,62347.0,29.57,,,,2.88,1409951.0,140702.0,,,29.57,62347.0,,27938.0,30219.0,274.53,0.5,,,10.36,10.36,113982088.0,2071044085.27,,2373.52,10.37,7.76,0.3705,59.21,0.2501,20.72
2013-02-07,31569064.0,575821696.4,5.63,10.55,4.45,657.69,1.0,401649894.42,13201367.0,22020204.0,240793757.48,,,150577.0,,,,,2.56,,126114.0,,,,150577.0,,3536.0,306668.0,275.74,6.33,,,10.41,10.41,113580824.0,2071721314.09,,2366.51,10.44,7.8,0.3754,59.65,0.249,20.8
2013-02-08,30092828.0,550478410.82,5.36,9.91,4.24,623.62,1.0,376805458.19,13062910.0,20598704.0,238955605.55,,,13000.0,,,26000.0,,3.15,,151457.0,,,,13000.0,0.57,,1447499.0,272.21,32.72,,,10.31,10.31,113623464.0,2078477433.05,,2367.84,10.31,8.22,0.4069,62.49,0.2375,20.86
2013-02-11,25034804.0,457624301.7,4.46,8.22,3.53,518.64,1.0,400515339.56,13033867.0,21910600.0,238252885.24,,,24725.0,30.61,,,,1.76,1441265.0,83963.0,,,30.61,24725.0,,30195.0,129370.0,271.09,2.76,,,10.32,10.32,113272384.0,2070565267.07,,2362.22,10.29,9.9,0.2746,49.3,0.1982,20.845
2013-02-12,24468844.0,451141148.4,4.36,8.08,3.45,506.18,1.0,393994886.54,12838793.0,21369364.0,236713586.39,,,1601.0,,,,,4.39,,211675.0,,,,1601.0,,15000.0,541236.0,266.83,11.87,,,10.19,10.19,113213168.0,2087353151.02,,2362.74,10.15,10.13,0.2867,50.45,0.1941,21.025
2013-02-13,24469870.0,445259041.7,4.36,7.94,3.45,510.27,1.0,388860270.31,12800804.0,21370392.0,232926195.44,,,123.0,0.52,,,,0.8,4685.0,38112.0,,,0.52,123.0,,,3658.0,268.28,0.0,,,10.12,10.12,113684912.0,2068635222.51,,2383.22,10.12,10.09,0.2888,50.67,0.1935,20.75
2013-02-14,24471868.0,433063186.81,4.36,7.94,3.45,508.58,1.0,375285040.12,12782812.0,21206896.0,226209347.86,,,,,,,,0.41,,17992.0,,,,,,,163494.0,264.95,3.84,,,10.2,10.2,112488256.0,1990633596.99,,2323.32,10.24,10.1,0.2916,51.0,0.1954,20.18
2013-02-15,24202028.0,424467788.71,4.31,7.82,3.41,486.86,1.0,360497504.73,13150355.0,20554612.0,230637784.06,,,156341.0,0.4,,,,0.01,20000.0,564.0,,,0.4,156341.0,,211766.0,445130.0,264.72,9.77,,4.8,10.38,10.38,113522880.0,1991023472.99,,2287.01,10.37,10.44,0.2916,50.94,0.1911,20.0
2013-02-18,23970466.0,421983058.1,4.27,7.66,3.38,479.86,1.0,363498012.23,12825143.0,20648262.0,225777549.07,,,,1.95,,,,7.37,93649.0,325212.0,,,1.95,,,,,256.65,,,,10.13,10.13,113805104.0,2003458164.43,,2279.19,10.12,10.94,0.2968,51.3,0.1893,20.075
2013-02-19,23799760.0,438178879.73,4.24,7.6,3.36,478.23,1.0,380174936.35,12821797.0,20649266.0,236062911.79,,,31754.0,5.89,,,,0.99,286873.0,54510.0,,,5.89,31754.0,,19410.0,285869.0,258.83,5.78,,,10.15,10.15,113484808.0,2089375944.79,,2303.68,10.1,10.96,0.2981,51.49,0.1884,20.995
2013-02-20,22782846.0,415360743.35,4.06,7.15,3.21,475.82,1.0,360110663.72,12701812.0,19752338.0,231570457.62,,,14619.0,,,,,2.7,,137006.0,,,,14619.0,,2402.0,896928.0,267.65,3.72,,,10.02,10.02,114068992.0,2079625228.12,,2395.24,10.05,11.19,0.3272,54.59,0.1797,20.79
2013-02-21,22852634.0,410621047.64,4.07,7.42,3.22,475.08,1.0,356207973.15,13446453.0,19824338.0,241608762.38,,,,3.08,,,,0.34,150000.0,15212.0,,,3.08,,,759853.0,78000.0,281.4,2.16,,,10.7,10.7,112275936.0,2017398189.84,,2337.31,10.75,11.2,0.3259,54.45,0.1818,20.49
2013-02-22,23741824.0,437216315.51,4.23,7.68,3.35,488.57,1.0,381276962.62,14893521.0,20704192.0,274270855.37,,,35746.0,18.44,,,,0.45,879853.0,26409.0,,,18.44,35746.0,,1437731.0,,309.03,,,,11.83,11.83,110983920.0,2043818561.84,,2303.19,11.83,10.82,0.3036,51.91,0.1886,21.0
2013-02-25,31456200.0,574590592.86,5.61,10.2,4.44,662.65,1.0,403747680.5,14844779.0,22103334.0,271160228.08,,,19920.0,32.92,,,,1.27,1437731.0,68662.0,,,32.92,19920.0,,,38588.0,313.23,0.0,,,11.69,11.69,112128656.0,2048183535.46,,2356.99,11.73,12.58,0.3822,59.46,0.2477,20.83
2013-02-26,23106152.0,411225148.14,4.12,7.38,3.26,480.28,1.0,357462360.91,15053965.0,20085298.0,267918647.26,,,56554.0,2.05,,,,1.79,179548.0,81631.0,,,2.05,56554.0,,234263.0,2197584.0,314.45,48.94,,,11.79,11.79,112576440.0,2003547073.34,,2339.46,11.85,11.08,0.3263,54.48,0.181,20.295
2013-02-27,22952294.0,417141714.27,4.09,7.24,3.24,464.18,1.0,361388981.12,15177786.0,19884624.0,275845528.59,,,7959.0,,,,,0.44,,10734.0,,,,7959.0,,126596.0,200674.0,307.89,13.8,,,11.94,11.94,111941288.0,2034453757.61,,2281.85,11.89,11.33,0.3154,53.36,0.1806,20.725
