,ACWI FP Equity_DX_SI_QTY,ACWI FP Equity_DX_SHORT_INTEREST_VALUE,ACWI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ACWI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ACWI FP Equity_DX_SI_MV,ACWI FP Equity_DX_DSS,ACWI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ACWI FP Equity_DX_SUPPLY_SI_QTY,ACWI FP Equity_DX_BROKER_SI_QTY,ACWI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ACWI FP Equity_DX_BROKER_SI_MV_NEW_x,ACWI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ACWI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ACWI FP Equity_DX_BROKER_SI_MV_INC_x,ACWI FP Equity_DX_SUPPLY_SI_MV_NEW,ACWI FP Equity_DX_BROKER_SI_QTY_ADD,ACWI FP Equity_DX_BROKER_SI_QTY_NEW,ACWI FP Equity_DX_SUPPLY_SI_MV_DEC,ACWI FP Equity_DX_BROKER_SI_QTY_INC,ACWI FP Equity_DX_SUPPLY_SI_QTY_DEC,ACWI FP Equity_DX_BROKER_SI_MV_NEW_y,ACWI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ACWI FP Equity_DX_BROKER_SI_MV_INC_y,ACWI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ACWI FP Equity_DX_BROKER_SI_MV_ADD,ACWI FP Equity_DX_SUPPLY_SI_QTY_ADD,ACWI FP Equity_DX_BROKER_SI_QTY_DEC,ACWI FP Equity_DX_SUPPLY_SI_MV,ACWI FP Equity_DX_BROKER_SI_MV_DEC,ACWI FP Equity_DX_SUPPLY_SI_MV_RMV,ACWI FP Equity_DX_BROKER_SI_MV_RMV,ACWI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ACWI FP Equity_DX_UTILIZATION_QUANTITY,ACWI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ACWI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ACWI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ACWI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ACWI FP Equity_DX_ACTIVE_UTILIZATION_MV,ACWI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ACWI FP Equity_DX_BROKER_SI_CON_RATIO,ACWI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ACWI FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,1005609.86,,0.84,0.0,,0.0,,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,1002595.1,,0.83,0.0,,0.0,,0.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,1000941.06,,0.83,0.0,,0.0,,0.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,1005949.36,,0.83,0.0,,0.0,,0.0
2023-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,999191.96,,0.83,0.0,,0.0,,0.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,1004452.85,,0.83,0.0,,0.0,,0.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,997149.52,,0.83,0.0,,0.0,,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,995272.77,,0.83,0.0,,0.0,,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,996562.89,,0.83,0.0,,0.0,,0.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,988721.65,,0.83,0.0,,0.0,,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,987950.38,,0.82,0.0,,0.0,,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,997971.42,,0.82,0.0,,0.0,,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1005213.7,,0.82,0.0,,0.0,,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1002968.26,,0.83,0.0,,0.0,,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1001701.96,,0.83,0.0,,0.0,,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1010021.83,,0.82,0.0,,0.0,,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1018027.17,,0.83,0.0,,0.0,,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1016730.78,,0.83,0.0,,0.0,,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1025080.74,,0.84,0.0,,0.0,,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1029765.79,,0.84,0.0,,0.0,,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1030219.8,,0.84,0.0,,0.0,,0.0
2023-09-05,1500.0,567252.0,5.13,0.06,0.56,,340351.2,600.0,900.0,226900.8,,,,,,900.0,,,,,,,,,0.34,600.0,,0.23,,,,100.0,17.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4498
2023-09-06,1500.0,562588.5,5.06,0.06,0.57,,337553.1,600.0,900.0,225035.4,,,,,,,,,,,,,,,,,,0.23,,,,100.0,17.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4498
2023-09-07,300.0,112146.6,1.02,0.01,0.11,,112146.6,0.0,300.0,0.0,,,,,,,,0.23,,600.0,,,,,,,600.0,0.0,0.23,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1097
2023-09-08,300.0,112440.9,1.02,0.01,0.11,,112440.9,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1097
2023-09-11,300.0,112560.3,1.03,0.01,0.11,,112560.3,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1097
2023-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,300.0,0.0,0.11,,,0.0,0.0,2735.0,1025879.36,,0.84,0.0,,0.0,,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1025737.14,,0.84,0.0,,0.0,,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1039516.07,,0.84,0.0,,0.0,,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1034199.23,,0.84,0.0,,0.0,,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1029248.88,,0.84,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1024276.65,,0.84,0.0,,0.0,,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1027484.8,,0.83,0.0,,0.0,,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2735.0,1010443.02,,0.83,0.0,,0.0,,0.0
2023-09-22,2400.0,888345.6,7.93,0.1,0.89,,703273.6,500.0,1900.0,185072.0,,,,,,1900.0,,,,,,,,,0.7,500.0,,0.18,,,,100.0,15.55,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7463
2023-09-25,4800.0,1774584.0,16.22,0.19,1.78,,1146085.5,1700.0,3100.0,628498.5,,,,0.44,,,,,1200.0,,,,0.44,,,1200.0,,0.63,,,,100.0,52.86,0.0,0.0,,0.0,100.0,,1.0,100.0,1.4925
2023-09-26,5800.0,2126523.6,19.93,0.23,2.15,,1503232.2,1700.0,4100.0,623291.4,,,,0.37,,,,,1000.0,,,,0.37,,,,,0.63,,,,100.0,52.86,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8035
2023-09-27,5800.0,2133617.0,19.83,0.23,2.13,,1508246.5,1700.0,4100.0,625370.5,,,,,,,,,,,,,,,,,,0.62,,,,100.0,52.86,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8035
2023-09-28,5800.0,2135763.0,19.89,0.23,2.14,,1509763.5,1700.0,4100.0,625999.5,,,,,,,,,,,,,,,,,,0.63,,,,100.0,52.86,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8035
2023-09-29,5800.0,2141319.4,19.37,0.23,2.1,,1513691.3,1700.0,4100.0,627628.1,,,,,,,,,,,,,,,,,,0.59,,,,100.0,52.86,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8035
2023-10-02,5600.0,2065268.8,17.91,0.22,2.06,,1475192.0,1600.0,4000.0,590076.8,,,,,,,,0.0,,100.0,,,,,,,100.0,0.59,0.05,,,100.0,51.35,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7972
2023-10-03,5600.0,2039592.8,14.59,0.22,2.07,,1456852.0,1600.0,4000.0,582740.8,,,,,,,,,,,,,,,,,,0.59,,,,100.0,51.35,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7972
2023-10-04,5600.0,2033735.2,14.05,0.22,2.04,,1452668.0,1600.0,4000.0,581067.2,,,,,,,,,,,,,,,,,,0.58,,,,100.0,51.35,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7972
2023-10-05,5600.0,2031316.0,13.74,0.22,2.04,,1450940.0,1600.0,4000.0,580376.0,,,,,,,,,,,,,,,,,,0.58,,,,100.0,51.35,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7972
2023-10-06,6000.0,2187558.0,14.11,0.24,2.18,,1531290.6,1800.0,4200.0,656267.4,,,200.0,0.08,,,,,200.0,,,,0.08,200.0,,,,0.65,,,,100.0,54.28,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8094
2023-10-09,6000.0,2201682.0,12.55,0.24,2.2,,1541177.4,1800.0,4200.0,660504.6,,,,,,,,,,,,,,,,,,0.66,,,,100.0,54.28,0.0,0.0,,0.0,100.0,,1.0,100.0,1.8094
2023-10-10,3000.0,1116816.0,6.25,0.12,1.1,,1005134.4,300.0,2700.0,111681.6,,,,,,,,0.54,,1500.0,,,,,,,1500.0,0.11,0.54,,,100.0,9.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9947
2023-10-11,3400.0,1261121.2,7.05,0.13,1.27,,1075662.2,500.0,2900.0,185459.0,,,200.0,0.09,,,,,200.0,,,,0.09,200.0,,,,0.19,,,,100.0,15.55,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0572
2023-10-12,3700.0,1382275.6,7.59,0.14,1.37,,1195481.6,500.0,3200.0,186794.0,,,,0.1,,,,,300.0,,,,0.1,,,,,0.19,,,,100.0,15.55,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1505
2023-10-13,300.0,111392.7,0.62,0.01,0.11,,111392.7,0.0,300.0,0.0,,,,,,,,0.19,,500.0,,,,,,,2900.0,0.0,1.08,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0933
2023-10-16,300.0,111977.7,0.94,0.01,0.11,,111977.7,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1105
2023-10-17,300.0,111565.5,0.93,0.01,0.11,,111565.5,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1105
2023-10-18,300.0,110940.6,0.94,0.01,0.11,,110940.6,0.0,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1105
2023-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,300.0,0.0,0.11,,,0.0,0.0,2716.0,992983.18,,0.97,0.0,,0.0,,0.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,975261.28,,0.97,0.0,,0.0,,0.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,972268.25,,0.96,0.0,,0.0,,0.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,978425.42,,0.96,0.0,,0.0,,0.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,974427.47,,0.96,0.0,,0.0,,0.0
2023-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,966184.41,,0.97,0.0,,0.0,,0.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,959937.61,,0.96,0.0,,0.0,,0.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,959052.19,,0.95,0.0,,0.0,,0.0
2023-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,966333.79,,0.96,0.0,,0.0,,0.0
2023-11-01,360.0,129535.92,0.63,0.01,0.13,,64767.96,180.0,180.0,64767.96,,,,,,180.0,,,,,,,,,0.06,180.0,,0.06,,,,100.0,6.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1325
2023-11-02,360.0,131379.12,0.63,0.01,0.13,,65689.56,180.0,180.0,65689.56,,,,,,,,,,,,,,,,,,0.06,,,,100.0,6.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1325
2023-11-03,360.0,132165.0,0.63,0.01,0.13,,66082.5,180.0,180.0,66082.5,,,,,,,,,,,,,,,,,,0.07,,,,100.0,6.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1325
2023-11-06,360.0,132075.0,0.6,0.01,0.13,,66037.5,180.0,180.0,66037.5,,,,,,,,,,,,,,,,,,0.07,,,,100.0,6.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1325
2023-11-07,360.0,132679.08,0.57,0.01,0.13,,66339.54,180.0,180.0,66339.54,,,,,,,,,,,,,,,,,,0.07,,,,100.0,6.63,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1325
2023-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.07,,180.0,,,,,,,180.0,0.0,0.07,,,0.0,0.0,2716.0,997328.78,,0.96,0.0,,0.0,,0.0
2023-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,1001362.04,,0.96,0.0,,0.0,,0.0
2023-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,999314.18,,0.97,0.0,,0.0,,0.0
2023-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2716.0,1005536.53,,0.96,0.0,,0.0,,0.0
2023-11-14,2300.0,857674.6,2.75,0.09,0.85,,596643.2,700.0,1600.0,261031.4,,,,,,1600.0,,,,,,,,,0.59,700.0,,0.26,,,,100.0,32.53,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0688
2023-11-15,900.0,336930.3,1.09,0.03,0.34,,336930.3,0.0,900.0,0.0,,,,,,,,0.26,,700.0,,,,,,,700.0,0.0,0.26,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6198
2023-11-16,900.0,334567.8,1.1,0.03,0.34,,334567.8,0.0,900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6198
2023-11-17,900.0,335654.1,1.11,0.03,0.34,,335654.1,0.0,900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6198
2023-11-20,900.0,336205.8,1.19,0.03,0.34,,336205.8,0.0,900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.6198
2023-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,900.0,0.0,0.34,,,0.0,0.0,1452.0,542443.97,,0.51,0.0,,0.0,,0.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1452.0,546728.82,,0.51,0.0,,0.0,,0.0
2023-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1452.0,546281.6,,0.51,0.0,,0.0,,0.0
2023-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1452.0,544874.62,,0.51,0.0,,0.0,,0.0
2023-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1452.0,544103.6,,0.51,0.0,,0.0,,0.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1452.0,542856.34,,0.51,0.0,,0.0,,0.0
2023-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1452.0,543554.75,,0.51,0.0,,0.0,,0.0
2023-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1452.0,546110.27,,0.51,0.0,,0.0,,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1452.0,552253.68,,0.51,0.0,,0.0,,0.0
2023-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1452.0,551163.23,,0.51,0.0,,0.0,,0.0
2023-12-05,2700.0,1028708.1,4.62,0.1,1.03,,800106.3,600.0,2100.0,228601.8,,,,,,2100.0,,,,,,,,,0.8,600.0,,0.23,,,,100.0,29.24,0.0,0.0,,0.0,100.0,,1.0,100.0,1.3158
2023-12-06,1500.0,573319.5,2.57,0.06,0.57,,573319.5,0.0,1500.0,0.0,,,,,,,,0.23,,600.0,,,,,,,600.0,0.0,0.23,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.731
2023-12-07,1500.0,572796.0,2.59,0.06,0.57,,572796.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0331
2023-12-08,1500.0,576303.0,2.7,0.06,0.57,,576303.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0331
2023-12-11,1500.0,578629.5,2.71,0.06,0.58,,578629.5,0.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0331
2023-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1500.0,0.0,0.57,,,0.0,0.0,1452.0,559455.6,,0.52,0.0,,0.0,,0.0
2023-12-13,350.0,135144.1,0.65,0.01,0.14,,67572.05,175.0,175.0,67572.05,,,,,,175.0,,,,,,,,,0.07,175.0,,0.07,,,,100.0,12.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.241
2023-12-14,350.0,135365.65,0.33,0.01,0.13,,67682.83,175.0,175.0,67682.83,,,,,,,,,,,,,,,,,,0.07,,,,100.0,12.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.241
2023-12-15,350.0,136369.1,0.33,0.01,0.14,,68184.55,175.0,175.0,68184.55,,,,,,,,,,,,,,,,,,0.07,,,,100.0,12.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.241
2023-12-18,350.0,136243.8,0.33,0.01,0.14,,68121.9,175.0,175.0,68121.9,,,,,,,,,,,,,,,,,,0.07,,,,100.0,12.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.241
2023-12-19,2050.0,800268.75,2.0,0.08,0.8,,497728.13,775.0,1275.0,302540.63,,,,,,1100.0,,,,,,,,,0.43,600.0,,0.3,,,,100.0,23.98,0.0,0.0,,0.0,100.0,9.36,0.8303,90.64,0.6343
2023-12-20,3230.0,1263146.41,3.66,0.12,1.26,,960069.49,1955.0,2455.0,764535.99,,,,0.46,,,,,1180.0,,,,0.46,,,1180.0,,0.76,,,,100.0,60.49,0.0,0.0,,0.0,100.0,44.42,0.5062,55.58,0.9994
2023-12-21,2957.0,1147614.66,3.32,0.11,1.16,,846836.38,1955.0,2182.0,758737.46,,,,0.32,,,,,800.0,,,,0.32,,,,1073.0,0.76,0.42,,,100.0,71.72,0.0,0.0,,0.0,100.0,10.06,0.8191,89.94,1.0847
2023-12-22,4157.0,1618931.18,4.68,0.16,1.61,,1083441.55,1482.0,2782.0,577160.45,,,,0.23,,,,0.42,600.0,1073.0,,,0.23,,,600.0,,0.57,,,,100.0,53.0,0.0,0.0,,0.0,100.0,7.11,0.868,92.89,1.4868
2023-12-25,4157.0,1618931.18,4.67,0.16,1.62,,1083441.55,1482.0,2782.0,577160.45,,,,,,,,,,,,,,,,,,0.57,,,,100.0,53.0,0.0,0.0,,0.0,100.0,7.09,0.8683,92.91,1.4868
2023-12-26,4157.0,1618931.18,4.67,0.16,1.62,,1083441.55,1482.0,2782.0,577160.45,,,,,,,,,,,,,,,,,,0.58,,,,26.22,21.72,4170.0,1623993.99,,1.63,26.18,7.07,0.8686,92.93,0.6094
2023-12-27,1757.0,681658.02,1.97,0.07,0.68,,613763.79,282.0,1582.0,109406.69,,,,,,,,0.46,,1200.0,,,,,,,1200.0,0.11,0.46,,,100.0,4.53,0.0,0.0,,0.0,100.0,17.77,0.7077,82.23,0.2824
2023-12-28,457.0,178401.83,0.51,0.02,0.18,,110086.03,282.0,282.0,110086.03,,,,,,,,,,,,,,,,,1300.0,0.11,0.51,,,100.0,4.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0708
2023-12-29,457.0,177846.58,0.51,0.02,0.18,,109743.4,282.0,282.0,109743.4,,,,,,,,,,,,,,,,,,0.11,,,,100.0,4.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0708
2024-01-01,457.0,177846.58,0.51,0.02,0.18,,109743.4,282.0,282.0,109743.4,,,,,,,,,,,,,,,,,,0.11,,,,100.0,4.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0708
2024-01-02,457.0,178577.32,0.51,0.02,0.18,,110194.32,282.0,282.0,110194.32,,,,,,,,,,,,,,,,,,0.11,,,,100.0,4.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0708
2024-01-03,457.0,177820.53,0.51,0.02,0.18,,109727.33,282.0,282.0,109727.33,,,,,,,,,,,,,,,,,,0.11,,,,100.0,4.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0708
2024-01-04,3657.0,1421658.75,4.06,0.14,1.42,,731627.5,1882.0,1882.0,731627.5,,,,,,1600.0,,,,,,,,,0.62,1600.0,,0.73,,,,32.55,27.07,3900.0,1516125.0,,1.52,32.54,8.1,0.8512,91.9,0.526
2024-01-05,5757.0,2235155.25,6.6,0.22,2.24,,730686.5,3982.0,1882.0,1546011.5,,,2100.0,,,,,,,,,,,2100.0,,,,1.55,,,,68.87,57.28,1800.0,698850.0,,0.7,68.87,5.05,0.904,94.95,0.8281
2024-01-08,4757.0,1849521.6,5.3,0.18,1.85,,537321.6,3482.0,1382.0,1353801.6,,,,,,,,0.19,,500.0,,,,,,,500.0,1.35,0.19,,,65.92,53.97,1800.0,699840.0,,0.7,65.92,6.15,0.8845,93.85,0.7373
2024-01-09,7957.0,3111624.64,8.83,0.3,3.09,,1791814.01,3482.0,4582.0,1361653.51,,,,1.24,,,,,3200.0,,,,1.24,,,,,1.35,,,,65.92,53.97,1800.0,703899.0,,0.7,65.93,3.64,0.9298,96.36,1.2333
