,EMBI FP Equity_DX_SI_QTY,EMBI FP Equity_DX_SHORT_INTEREST_VALUE,EMBI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EMBI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EMBI FP Equity_DX_SI_MV,EMBI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EMBI FP Equity_DX_SUPPLY_SI_QTY,EMBI FP Equity_DX_BROKER_SI_QTY,EMBI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EMBI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EMBI FP Equity_DX_BROKER_SI_MV_INC_x,EMBI FP Equity_DX_BROKER_SI_QTY_ADD,EMBI FP Equity_DX_SUPPLY_SI_MV_DEC,EMBI FP Equity_DX_BROKER_SI_QTY_INC,EMBI FP Equity_DX_SUPPLY_SI_QTY_DEC,EMBI FP Equity_DX_BROKER_SI_MV_INC_y,EMBI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EMBI FP Equity_DX_BROKER_SI_MV_ADD,EMBI FP Equity_DX_SUPPLY_SI_QTY_ADD,EMBI FP Equity_DX_BROKER_SI_QTY_DEC,EMBI FP Equity_DX_SUPPLY_SI_MV,EMBI FP Equity_DX_BROKER_SI_MV_DEC,EMBI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EMBI FP Equity_DX_UTILIZATION_QUANTITY,EMBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EMBI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EMBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EMBI FP Equity_DX_ACTIVE_UTILIZATION_MV,EMBI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EMBI FP Equity_DX_BROKER_SI_CON_RATIO,EMBI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EMBI FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-12-15,194600.0,1744121.96,17.68,3.6,1.74,872060.98,97300.0,97300.0,872060.98,,,,,,,,,,,,0.87,,12.36,12.36,689700.0,6181505.22,6.19,12.36,,1.0,100.0,0.2473
2023-12-18,115000.0,1028847.5,10.54,2.11,1.03,870494.45,17700.0,97300.0,158353.05,,,,0.71,,79600.0,,,,,,0.16,,2.25,2.25,769300.0,6882542.45,6.89,2.25,,1.0,100.0,0.1461
2023-12-19,35400.0,317743.32,3.21,0.65,0.32,158871.66,17700.0,17700.0,158871.66,,,,,,,,,,,79600.0,0.16,0.72,2.25,2.25,769300.0,6905082.94,6.88,2.25,,1.0,100.0,0.045
2023-12-20,35400.0,317576.94,2.91,0.65,0.32,158788.47,17700.0,17700.0,158788.47,,,,,,,,,,,,0.16,,2.25,2.25,769300.0,6901467.23,6.91,2.25,,1.0,100.0,0.045
2023-12-21,35400.0,318582.3,2.9,0.65,0.32,159291.15,17700.0,17700.0,159291.15,,,,,,,,,,,,0.16,,2.25,2.25,769300.0,6923315.35,6.9,2.25,,1.0,100.0,0.045
2023-12-22,60000.0,540162.0,4.84,1.1,0.54,270081.0,30000.0,30000.0,270081.0,12300.0,0.11,,,12300.0,,0.11,12300.0,,,,0.27,,3.81,3.81,757000.0,6815043.9,6.82,3.81,,1.0,100.0,0.0762
2023-12-25,60000.0,540162.0,5.03,1.1,0.54,270081.0,30000.0,30000.0,270081.0,,,,,,,,,,,,0.27,,3.81,3.81,757000.0,6815043.9,6.82,3.81,,1.0,100.0,0.0762
2023-12-26,60000.0,540162.0,5.03,1.1,0.54,270081.0,30000.0,30000.0,270081.0,,,,,,,,,,,,0.27,,3.81,3.81,757000.0,6815043.9,6.82,3.81,,1.0,100.0,0.0762
2023-12-27,60000.0,542274.0,5.03,1.1,0.54,271137.0,30000.0,30000.0,271137.0,,,,,,,,,,,,0.27,,3.81,3.81,757000.0,6841690.3,6.82,3.81,,1.0,100.0,0.0762
2023-12-28,84600.0,763015.86,7.04,1.55,0.76,381507.93,42300.0,42300.0,381507.93,12300.0,0.11,,,12300.0,,0.11,12300.0,,,,0.38,,5.37,5.37,744700.0,6716523.77,6.73,5.37,,1.0,100.0,0.1075
2023-12-29,84600.0,761848.38,6.99,1.55,0.76,380924.19,42300.0,42300.0,380924.19,,,,,,,,,,,,0.38,,5.37,5.37,744700.0,6706246.91,6.71,5.37,,1.0,100.0,0.1075
2024-01-01,84600.0,761848.38,7.02,1.49,0.76,380924.19,42300.0,42300.0,380924.19,,,,,,,,,,,,0.38,,5.37,5.37,744700.0,6706246.91,6.71,5.37,,1.0,100.0,0.1075
2024-01-02,84600.0,756163.26,7.02,1.49,0.76,378081.63,42300.0,42300.0,378081.63,,,,,,,,,,,,0.38,,5.37,5.37,744700.0,6656203.07,6.71,5.37,,1.0,100.0,0.1075
2024-01-03,84600.0,746950.32,6.9,1.49,0.76,373475.16,42300.0,42300.0,373475.16,,,,,,,,,,,,0.38,,5.37,5.37,744700.0,6575105.24,6.66,5.37,,1.0,100.0,0.1075
2024-01-04,84600.0,747246.42,5.89,1.49,0.75,373623.21,42300.0,42300.0,373623.21,,,,,,,,,,,,0.37,,5.37,5.37,744700.0,6577711.69,6.58,5.37,,1.0,100.0,0.1075
2024-01-05,44600.0,394482.54,6.41,0.77,0.39,374139.27,2300.0,42300.0,20343.27,,,,0.35,,40000.0,,,,,,0.02,,0.29,0.29,784700.0,6940593.03,6.95,0.29,,1.0,100.0,0.0567
2024-01-08,4600.0,40640.54,0.67,0.08,0.04,20320.27,2300.0,2300.0,20320.27,,,,,,,,,,,40000.0,0.02,0.35,0.29,0.29,784700.0,6932746.03,6.94,0.29,,1.0,100.0,0.0058
2024-01-09,29400.0,258622.98,4.22,0.51,0.26,129311.49,14700.0,14700.0,129311.49,12400.0,0.11,,,12400.0,,0.11,12400.0,,,,0.13,,1.87,1.87,772300.0,6793691.41,6.82,1.87,,1.0,100.0,0.0374
2024-01-10,29400.0,259240.38,4.23,0.51,0.26,129620.19,14700.0,14700.0,129620.19,,,,,,,,,,,,0.13,,1.87,1.87,772300.0,6809909.71,6.79,1.87,,1.0,100.0,0.0374
2024-01-11,29400.0,259798.98,4.17,0.51,0.26,129899.49,14700.0,14700.0,129899.49,,,,,,,,,,,,0.13,,1.87,1.87,772300.0,6824583.41,6.81,1.87,,1.0,100.0,0.0374
2024-01-12,54200.0,484623.88,7.57,0.94,0.48,242311.94,27100.0,27100.0,242311.94,12400.0,0.11,,,12400.0,,0.11,12400.0,,,,0.24,,3.44,3.44,759900.0,6794569.86,6.8,3.44,,1.0,100.0,0.0689
2024-01-15,54200.0,483572.4,7.4,0.94,0.48,241786.2,27100.0,27100.0,241786.2,,,,,,,,,,,,0.24,,3.44,3.44,759900.0,6779827.8,6.79,3.44,,1.0,100.0,0.0689
2024-01-16,54200.0,481122.56,7.36,0.94,0.48,240561.28,27100.0,27100.0,240561.28,,,,,,,,,,,,0.24,,3.44,3.44,759900.0,6745480.32,6.78,3.44,,1.0,100.0,0.0689
2024-01-17,54200.0,479453.2,7.42,0.94,0.48,239726.6,27100.0,27100.0,239726.6,,,,,,,,,,,,0.24,,3.44,3.44,759900.0,6722075.4,6.75,3.44,,1.0,100.0,0.0689
2024-01-18,54200.0,478163.24,7.52,0.94,0.48,239081.62,27100.0,27100.0,239081.62,,,,,,,,,,,,0.24,,3.44,3.44,759900.0,6703989.78,6.72,3.44,,1.0,100.0,0.0689
2024-01-19,54200.0,478038.58,7.43,0.94,0.48,239019.29,27100.0,27100.0,239019.29,,,,,,,,,,,,0.24,,3.44,3.44,759900.0,6702242.01,6.7,3.44,,1.0,100.0,0.0689
2024-01-22,114200.0,1009345.28,15.59,1.98,1.01,504672.64,57100.0,57100.0,504672.64,30000.0,0.26,,,30000.0,,0.26,30000.0,,,,0.5,,7.26,7.26,729900.0,6451148.16,6.44,7.26,,1.0,100.0,0.1451
2024-01-23,126600.0,1111370.76,16.97,2.2,1.12,610112.7,57100.0,69500.0,501258.06,,0.11,,,12400.0,,0.11,,,,,0.5,,7.26,7.26,729900.0,6407500.14,6.45,7.26,,1.0,100.0,0.1609
2024-01-24,114200.0,1002710.26,15.0,1.98,1.0,501355.13,57100.0,57100.0,501355.13,,,,,,,,,,,12400.0,0.5,0.11,7.26,7.26,729900.0,6408740.97,6.41,7.26,,1.0,100.0,0.1451
2024-01-25,117000.0,1027669.5,14.63,2.03,1.03,610453.25,47500.0,69500.0,417216.25,,0.11,,0.08,12400.0,9600.0,0.11,,,,,0.42,,6.04,6.04,739500.0,6495398.25,6.49,6.04,,1.0,100.0,0.1487
2024-01-26,95000.0,836551.0,11.88,1.65,0.84,418275.5,47500.0,47500.0,418275.5,,,,,,,,,,,22000.0,0.42,0.19,6.04,6.04,739500.0,6511889.1,6.51,6.04,,1.0,100.0,0.1207
2024-01-29,95000.0,838650.5,11.88,1.65,0.84,419325.25,47500.0,47500.0,419325.25,,,,,,,,,,,,0.42,,6.04,6.04,739500.0,6528232.05,6.51,6.04,,1.0,100.0,0.1207
2024-01-30,95000.0,840911.5,11.59,1.65,0.84,420455.75,47500.0,47500.0,420455.75,,,,,,,,,,,,0.42,,6.04,6.04,739500.0,6545832.15,6.53,6.04,,1.0,100.0,0.1207
2024-01-31,695800.0,6212659.04,85.28,11.84,6.14,4283145.36,216100.0,479700.0,1929513.68,168600.0,1.91,216100.0,,216100.0,,1.91,168600.0,1.9,,,1.91,,27.46,27.46,570900.0,5097451.92,5.05,27.46,44.92,0.5052,55.08,0.8841
2024-02-01,648300.0,5808119.7,78.46,10.76,5.78,3872079.8,216100.0,432200.0,1936039.9,,,,,,,,,,,47500.0,1.93,0.39,27.46,27.46,570900.0,5114693.1,5.1,27.46,49.62,0.5,50.38,0.8238
2024-02-02,648300.0,5754181.14,79.15,10.76,5.78,3836120.76,216100.0,432200.0,1918060.38,,,,,,,,,,,,1.92,,27.46,27.46,570900.0,5067194.22,5.07,27.46,49.84,0.5,50.16,0.8238
2024-02-05,648300.0,5713921.71,94.54,10.76,5.77,3809281.14,216100.0,432200.0,1904640.57,,,,,,,,,,,,1.92,,27.46,27.46,570900.0,5031741.33,5.07,27.46,49.62,0.5,50.38,0.8238
2024-02-06,254200.0,2251042.68,36.69,4.22,2.24,1913651.94,38100.0,216100.0,337390.74,,,,1.58,,178000.0,,,,,216100.0,0.34,1.94,4.84,4.84,748900.0,6631809.06,6.6,4.84,,1.0,100.0,0.323
2024-02-07,114300.0,1015795.53,16.68,1.9,1.01,677197.02,38100.0,76200.0,338598.51,,,38100.0,,,,,,0.34,,178000.0,0.34,1.57,4.84,4.84,748900.0,6655549.19,6.63,4.84,49.99,0.5,50.01,0.1452
2024-02-08,138700.0,1229298.1,21.94,2.3,1.23,783489.2,50300.0,88400.0,445808.9,12200.0,0.11,,,12200.0,,0.11,12200.0,,,,0.45,,6.39,6.39,736700.0,6529372.1,6.55,6.39,43.05,0.5097,56.95,0.1762
2024-02-09,138700.0,1228992.96,21.9,2.3,1.23,783294.72,50300.0,88400.0,445698.24,,,,,,,,,,,,0.45,,6.39,6.39,736700.0,6527751.36,6.54,6.39,43.07,0.5096,56.93,0.1762
2024-02-12,138700.0,1231808.57,21.03,2.3,1.23,785089.24,50300.0,88400.0,446719.33,,,,,,,,,,,,0.45,,6.39,6.39,736700.0,6542706.37,6.53,6.39,43.13,0.5094,56.87,0.1762
2024-02-13,138700.0,1220809.66,19.31,2.3,1.23,778079.12,50300.0,88400.0,442730.54,,,,,,,,,,,,0.45,,6.39,6.39,736700.0,6484286.06,6.54,6.39,43.17,0.5093,56.83,0.1762
2024-02-14,183100.0,1613806.78,26.36,3.04,1.62,974806.28,72500.0,110600.0,639000.5,22200.0,0.2,,,22200.0,,0.2,22200.0,,,,0.64,,9.21,9.21,714500.0,6297460.1,6.29,9.21,34.57,0.5476,65.43,0.2327
2024-02-15,183100.0,1623218.12,38.2,3.04,1.62,980491.12,72500.0,110600.0,642727.0,,,,,,,,,,,,0.64,,9.21,9.21,714500.0,6334185.4,6.3,9.21,34.5,0.5481,65.5,0.2327
2024-02-16,183100.0,1620325.14,38.57,3.04,1.62,978743.64,72500.0,110600.0,641581.5,,,,,,,,,,,,0.64,,9.21,9.21,714500.0,6322896.3,6.33,9.21,34.46,0.5483,65.54,0.2327
2024-02-19,183100.0,1616846.24,39.51,3.04,1.62,976642.24,72500.0,110600.0,640204.0,,,,,,,,,,,,0.64,,9.21,9.21,714500.0,6309320.8,6.32,9.21,34.52,0.5479,65.48,0.2327
2024-02-20,183100.0,1616516.66,41.0,3.04,1.62,976443.16,72500.0,110600.0,640073.5,,,,,,,,,,,,0.64,,9.21,9.21,714500.0,6308034.7,6.31,9.21,34.46,0.5483,65.54,0.2327
2024-02-21,183100.0,1617450.47,40.28,3.04,1.62,977007.22,72500.0,110600.0,640443.25,,,,,,,,,,,,0.64,,9.21,9.21,714500.0,6311678.65,6.31,9.21,34.56,0.5477,65.44,0.2327
2024-02-22,207700.0,1838352.7,31.92,3.45,1.84,1087787.9,84800.0,122900.0,750564.8,12300.0,0.11,,,12300.0,,0.11,12300.0,,,,0.75,,10.78,10.78,702200.0,6215172.2,6.2,10.78,31.11,0.5714,68.89,0.2639
2024-02-23,837100.0,7459649.23,136.21,13.89,7.42,4834380.25,294600.0,542500.0,2625268.98,209800.0,3.72,,,419600.0,,3.72,209800.0,,,,2.61,,37.43,37.43,492400.0,4387924.12,4.36,37.43,45.75,0.5036,54.25,1.0637
2024-02-26,837100.0,7458477.29,139.99,13.89,7.46,4833620.75,294600.0,542500.0,2624856.54,,,,,,,,,,,,2.63,,37.43,37.43,492400.0,4387234.76,4.39,37.43,45.51,0.504,54.49,1.0637
2024-02-27,726400.0,6457478.08,121.13,12.05,6.46,4592419.02,209800.0,516600.0,1865059.06,,0.1,,0.76,12200.0,84800.0,0.1,,,,38100.0,1.87,0.34,26.66,26.66,577200.0,5131134.84,5.14,26.66,40.51,0.518,59.49,0.923
2024-02-28,726400.0,6454064.0,118.17,11.44,6.45,4589991.0,209800.0,516600.0,1864073.0,,,,,,,,,,,,1.87,,26.66,26.66,577200.0,5128422.0,5.13,26.66,40.58,0.5177,59.42,0.923
2024-02-29,306800.0,2741963.64,49.68,4.96,2.72,2741963.64,0.0,306800.0,0.0,,,,1.87,,209800.0,,,,,209800.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3898
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,306800.0,0.0,2.72,0.0,0.0,787004.0,7047856.92,7.06,0.0,,0.0,,0.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787003.0,7062486.22,7.05,0.0,,0.0,,0.0
2024-03-05,24400.0,219499.96,4.07,0.4,0.22,109749.98,12200.0,12200.0,109749.98,,,12200.0,,,,,,0.11,12200.0,,0.11,,1.55,1.55,774800.0,6970023.32,6.95,1.55,,1.0,100.0,0.031
2024-03-06,24400.0,220288.08,4.13,0.39,0.22,110144.04,12200.0,12200.0,110144.04,,,,,,,,,,,,0.11,,1.55,1.55,774800.0,6995049.36,6.97,1.55,,1.0,100.0,0.031
2024-03-07,132600.0,1198438.8,24.16,2.08,1.2,599219.4,66300.0,66300.0,599219.4,54100.0,0.49,,,54100.0,,0.49,54100.0,,,,0.6,,8.42,8.42,720700.0,6513686.6,6.51,8.42,,1.0,100.0,0.1685
2024-03-08,132600.0,1201382.52,23.76,2.08,1.2,600691.26,66300.0,66300.0,600691.26,,,,,,,,,,,,0.6,,8.42,8.42,720700.0,6529686.14,6.55,8.42,,1.0,100.0,0.1685
2024-03-11,132600.0,1199207.88,23.21,2.08,1.2,599603.94,66300.0,66300.0,599603.94,,,,,,,,,,,,0.6,,8.42,8.42,720700.0,6517866.66,6.53,8.42,,1.0,100.0,0.1685
2024-03-12,156800.0,1418365.76,27.88,2.38,1.42,709182.88,78400.0,78400.0,709182.88,12100.0,0.11,,,12100.0,,0.11,12100.0,,,,0.71,,9.96,9.96,708600.0,6409783.02,6.41,9.96,,1.0,100.0,0.1992
2024-03-13,156800.0,1417989.44,27.85,2.38,1.42,708994.72,78400.0,78400.0,708994.72,,,,,,,,,,,,0.71,,9.96,9.96,708600.0,6408082.38,6.41,9.96,,1.0,100.0,0.1992
2024-03-14,205400.0,1853714.46,36.94,3.12,1.85,926857.23,102700.0,102700.0,926857.23,24300.0,0.21,,,24300.0,,0.21,24300.0,,,,0.93,,13.05,13.05,684300.0,6175739.07,6.19,13.05,,1.0,100.0,0.261
2024-03-15,205400.0,1844594.7,36.92,3.12,1.85,922297.35,102700.0,102700.0,922297.35,,,,,,,,,,,,0.93,,13.05,13.05,684300.0,6145356.15,6.17,13.05,,1.0,100.0,0.261
2024-03-18,229600.0,2059672.72,40.96,3.49,2.06,1029836.36,114800.0,114800.0,1029836.36,12100.0,0.1,,,12100.0,,0.1,12100.0,,,,1.03,,14.59,14.59,672200.0,6030104.54,6.04,14.59,,1.0,100.0,0.2917
2024-03-19,229600.0,2065206.08,41.79,3.53,2.06,1032603.04,114800.0,114800.0,1032603.04,,,,,,,,,,,,1.03,,14.59,14.59,672200.0,6046304.56,6.03,14.59,,1.0,100.0,0.2917
2024-03-20,229600.0,2077420.8,42.74,3.57,2.07,1038710.4,114800.0,114800.0,1038710.4,,,,,,,,,,,,1.03,,14.59,14.59,672200.0,6082065.6,6.05,14.59,,1.0,100.0,0.2917
2024-03-21,229600.0,2088257.92,39.66,3.57,2.07,1044128.96,114800.0,114800.0,1044128.96,,,,,,,,,,,,1.04,,14.59,14.59,672200.0,6113793.44,6.08,14.59,,1.0,100.0,0.2917
2024-03-22,229600.0,2095145.92,40.3,3.49,2.09,1047572.96,114800.0,114800.0,1047572.96,,,,,,,,,,,,1.05,,14.59,14.59,672200.0,6133959.44,6.13,14.59,,1.0,100.0,0.2917
2024-03-25,229600.0,2088877.84,42.77,3.46,2.1,1044438.92,114800.0,114800.0,1044438.92,,,,,,,,,,,,1.05,,14.59,14.59,672200.0,6115608.38,6.13,14.59,,1.0,100.0,0.2917
2024-03-26,229600.0,2089245.2,46.04,3.46,2.09,1044622.6,114800.0,114800.0,1044622.6,,,,,,,,,,,,1.04,,14.59,14.59,672200.0,6116683.9,6.12,14.59,,1.0,100.0,0.2917
2024-03-27,229600.0,2093630.56,45.22,3.46,2.09,1046815.28,114800.0,114800.0,1046815.28,,,,,,,,,,,,1.04,,14.59,14.59,672200.0,6129522.92,6.12,14.59,,1.0,100.0,0.2917
2024-03-28,229600.0,2092207.04,45.08,3.46,2.09,1046103.52,114800.0,114800.0,1046103.52,,,,,,,,,,,,1.05,,14.59,14.59,672200.0,6125355.28,6.13,14.59,,1.0,100.0,0.2917
2024-03-29,229600.0,2092207.04,45.06,3.46,2.09,1046103.52,114800.0,114800.0,1046103.52,,,,,,,,,,,,1.04,,14.59,14.59,672200.0,6125355.28,6.12,14.59,,1.0,100.0,0.2917
2024-04-01,229600.0,2092207.04,45.06,3.46,2.09,1046103.52,114800.0,114800.0,1046103.52,,,,,,,,,,,,1.05,,14.59,14.59,672200.0,6125355.28,6.12,14.59,,1.0,100.0,0.2917
2024-04-02,229600.0,2071611.92,45.06,3.46,2.09,1035805.96,114800.0,114800.0,1035805.96,,,,,,,,,,,,1.05,,14.59,14.59,672200.0,6065058.94,6.13,14.59,,1.0,100.0,0.2917
2024-04-03,229600.0,2076433.52,44.86,3.46,2.08,1038216.76,114800.0,114800.0,1038216.76,,,,,,,,,,,,1.04,,14.59,14.59,672200.0,6079175.14,6.07,14.59,,1.0,100.0,0.2917
2024-04-04,229600.0,2086352.24,43.63,3.46,2.08,1043176.12,114800.0,114800.0,1043176.12,,,,,,,,,,,,1.04,,14.59,14.59,672200.0,6108214.18,6.08,14.59,,1.0,100.0,0.2917
2024-04-05,229600.0,2086191.52,43.17,3.46,2.08,1043095.76,114800.0,114800.0,1043095.76,,,,,,,,,,,,1.04,,14.59,14.59,672200.0,6107743.64,6.09,14.59,,1.0,100.0,0.2917
2024-04-08,229600.0,2084079.2,70.96,3.46,2.09,1042039.6,114800.0,114800.0,1042039.6,,,,,,,,,,,,1.04,,14.59,14.59,672200.0,6101559.4,6.11,14.59,,1.0,100.0,0.2917
2024-04-09,229600.0,2097143.44,74.46,3.46,2.08,1048571.72,114800.0,114800.0,1048571.72,,,,,,,,,,,,1.04,,14.59,14.59,672200.0,6139807.58,6.1,14.59,,1.0,100.0,0.2917
2024-04-10,229600.0,2078040.72,74.46,3.54,2.09,1039020.36,114800.0,114800.0,1039020.36,,,,,,,,,,,,1.05,,14.59,14.59,672200.0,6083880.54,6.14,14.59,,1.0,100.0,0.2917
2024-04-11,217400.0,1947143.1,64.19,3.36,1.97,1028206.2,102600.0,114800.0,918936.9,,,,0.12,,12200.0,,,,,,0.93,,13.04,13.04,684400.0,6129828.6,6.19,13.04,,1.0,100.0,0.2762
2024-04-12,205200.0,1839576.96,61.95,3.13,1.83,919788.48,102600.0,102600.0,919788.48,,,,,,,,,,,12200.0,0.92,0.13,13.04,13.04,684400.0,6135509.12,6.14,13.04,,1.0,100.0,0.2607
2024-04-15,229200.0,2036762.88,69.48,3.5,2.05,1018381.44,114600.0,114600.0,1018381.44,12000.0,0.11,,,12000.0,,0.11,12000.0,,,,1.03,,14.56,14.56,672400.0,5975215.36,6.03,14.56,,1.0,100.0,0.2912
2024-04-16,217100.0,1916146.31,74.01,3.31,1.93,1011471.06,102500.0,114600.0,904675.25,,,,0.12,,12100.0,,,,,,0.91,,13.02,13.02,684500.0,6041465.45,6.08,13.02,,1.0,100.0,0.2759
2024-04-17,205000.0,1827841.5,70.85,3.13,1.81,913920.75,102500.0,102500.0,913920.75,,,,,,,,,,,12100.0,0.9,0.11,13.02,13.02,684500.0,6103207.35,6.04,13.02,,1.0,100.0,0.2605
2024-04-18,229200.0,2042997.12,46.69,3.5,2.04,1021498.56,114600.0,114600.0,1021498.56,12100.0,0.11,,,12100.0,,0.11,12100.0,,,,1.02,,14.56,14.56,672400.0,5993504.64,6.0,14.56,,1.0,100.0,0.2912
2024-04-19,229200.0,2045907.96,47.32,3.61,2.04,1022953.98,114600.0,114600.0,1022953.98,,,,,,,,,,,,1.02,,14.56,14.56,672400.0,6002044.12,5.99,14.56,,1.0,100.0,0.2912
2024-04-22,287800.0,2568874.02,57.37,4.53,2.57,1284437.01,143900.0,143900.0,1284437.01,29300.0,0.26,,,29300.0,,0.26,29300.0,,,,1.28,,18.28,18.28,643100.0,5740246.29,5.74,18.28,,1.0,100.0,0.3657
2024-04-23,287800.0,2580529.92,57.05,4.53,2.57,1290264.96,143900.0,143900.0,1290264.96,,,,,,,,,,,,1.28,,18.28,18.28,643100.0,5766291.84,5.74,18.28,,1.0,100.0,0.3657
2024-04-24,275700.0,2453426.73,53.17,4.21,2.47,1280551.71,131800.0,143900.0,1172875.02,,,,0.1,,12100.0,,,,,,1.18,,16.75,16.75,655200.0,5830559.28,5.87,16.75,,1.0,100.0,0.3503
2024-04-25,131800.0,1166126.86,25.6,2.01,1.18,1166126.86,0.0,131800.0,0.0,,,,1.18,,131800.0,,,,,12100.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1675
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,131800.0,0.0,1.18,0.0,0.0,787005.0,7014969.07,7.0,0.0,,0.0,,0.0
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787005.0,7041805.94,7.02,0.0,,0.0,,0.0
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787005.0,7011506.25,7.04,0.0,,0.0,,0.0
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787005.0,7011506.25,7.01,0.0,,0.0,,0.0
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787005.0,7027010.24,7.01,0.0,,0.0,,0.0
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787005.0,7093512.17,7.1,0.0,,0.0,,0.0
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7123112.61,7.09,0.0,,0.0,,0.0
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7153805.84,7.12,0.0,,0.0,,0.0
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7119649.78,7.15,0.0,,0.0,,0.0
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7119807.18,7.12,0.0,,0.0,,0.0
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7135862.1,7.14,0.0,,0.0,,0.0
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7143181.26,7.14,0.0,,0.0,,0.0
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7151130.02,7.14,0.0,,0.0,,0.0
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7198035.58,7.15,0.0,,0.0,,0.0
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7217159.82,7.2,0.0,,0.0,,0.0
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7191188.62,7.2,0.0,,0.0,,0.0
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,787006.0,7203623.32,7.19,0.0,,0.0,,0.0
2024-05-21,92200.0,842975.38,13.42,0.55,0.84,421487.69,46100.0,46100.0,421487.69,,,46100.0,,,,,,0.42,46100.0,,0.42,,5.86,5.86,740900.0,6773974.61,6.78,5.86,,1.0,100.0,0.1172
2024-05-22,116000.0,1059184.4,16.67,0.69,1.06,529592.2,58000.0,58000.0,529592.2,11900.0,0.11,,,11900.0,,0.11,11900.0,,,,0.53,,7.37,7.37,729000.0,6656426.1,6.67,7.37,,1.0,100.0,0.1474
2024-05-23,116000.0,1051377.6,16.67,0.69,1.06,525688.8,58000.0,58000.0,525688.8,,,,,,,,,,,,0.53,,7.37,7.37,729000.0,6607364.4,6.66,7.37,,1.0,100.0,0.1474
2024-05-24,116000.0,1053906.4,16.87,0.66,1.05,526953.2,58000.0,58000.0,526953.2,,,,,,,,,,,,0.53,,7.37,7.37,729000.0,6623256.6,6.63,7.37,,1.0,100.0,0.1474
2024-05-27,116000.0,1055681.2,16.82,0.66,1.05,527840.6,58000.0,58000.0,527840.6,,,,,,,,,,,,0.53,,7.37,7.37,729000.0,6634410.3,6.62,7.37,,1.0,100.0,0.1474
