,PVL FP Equity_DX_SI_QTY,PVL FP Equity_DX_SHORT_INTEREST_VALUE,PVL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PVL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PVL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PVL FP Equity_DX_SI_MV,PVL FP Equity_DX_DSS,PVL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PVL FP Equity_DX_SUPPLY_SI_QTY,PVL FP Equity_DX_BROKER_SI_QTY,PVL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PVL FP Equity_DX_BROKER_SI_MV_NEW_x,PVL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PVL FP Equity_DX_SUPPLY_SI_QTY_INC_x,PVL FP Equity_DX_BROKER_SI_MV_INC_x,PVL FP Equity_DX_SUPPLY_SI_MV_NEW,PVL FP Equity_DX_BROKER_SI_QTY_ADD,PVL FP Equity_DX_BROKER_SI_QTY_NEW,PVL FP Equity_DX_SUPPLY_SI_MV_DEC,PVL FP Equity_DX_BROKER_SI_QTY_INC,PVL FP Equity_DX_SUPPLY_SI_QTY_DEC,PVL FP Equity_DX_BROKER_SI_MV_NEW_y,PVL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PVL FP Equity_DX_BROKER_SI_MV_INC_y,PVL FP Equity_DX_SUPPLY_SI_QTY_INC_y,PVL FP Equity_DX_BROKER_SI_MV_ADD,PVL FP Equity_DX_SUPPLY_SI_QTY_ADD,PVL FP Equity_DX_BROKER_SI_QTY_DEC,PVL FP Equity_DX_SUPPLY_SI_MV,PVL FP Equity_DX_BROKER_SI_MV_DEC,PVL FP Equity_DX_SUPPLY_SI_MV_RMV,PVL FP Equity_DX_BROKER_SI_MV_RMV,PVL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PVL FP Equity_DX_UTILIZATION_QUANTITY,PVL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PVL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PVL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PVL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PVL FP Equity_DX_ACTIVE_UTILIZATION_MV,PVL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PVL FP Equity_DX_BROKER_SI_CON_RATIO,PVL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PVL FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-11-29,47599.0,126137.35,0.43,4.07,0.22,0.13,0.0,111297.35,41999.0,41999.0,111297.35,,,,,,,,0.0,,1523.0,,,,,,,1523.0,0.11,0.0,,,100.0,23.1,0.0,0.0,,0.0,100.0,19.0,0.3199,50.07,0.2618
2023-11-30,47599.0,126137.35,0.43,4.27,0.22,0.13,0.0,111297.35,41999.0,41999.0,111297.35,,,,,,,,,,,,,,,,,,0.11,,,,100.0,23.1,0.0,0.0,,0.0,100.0,19.08,0.3193,49.98,0.2618
2023-12-01,47599.0,127565.32,0.43,4.48,0.22,0.13,0.0,112557.32,41999.0,41999.0,112557.32,,,,,,,,,,,,,,,,,,0.11,,,,100.0,23.1,0.0,0.0,,0.0,100.0,19.0,0.3192,49.99,0.2618
2023-12-04,47599.0,125185.37,0.43,4.63,0.22,0.13,0.0,110457.37,41999.0,41999.0,110457.37,,,,,,,,,,,,,,,,,,0.11,,,,100.0,23.1,0.0,0.0,,0.0,100.0,19.02,0.32,50.09,0.2618
2023-12-05,47599.0,123757.4,0.43,4.68,0.22,0.13,0.0,109197.4,41999.0,41999.0,109197.4,,,,,,,,,,,,,,,,,,0.11,,,,100.0,23.1,0.0,0.0,,0.0,100.0,19.0,0.3199,50.08,0.2618
2023-12-06,47599.0,124709.38,0.43,4.71,0.22,0.12,0.0,110037.38,41999.0,41999.0,110037.38,,,,,,,,,,,,,,,,,,0.11,,,,100.0,23.22,0.0,0.0,,0.0,100.0,19.01,0.3193,50.0,0.2632
2023-12-07,23599.0,62065.37,0.21,2.38,0.11,0.06,0.0,47337.37,17999.0,17999.0,47337.37,,,,,,,,0.06,,24000.0,,,,,,,24000.0,0.05,0.06,,,100.0,11.47,0.0,0.0,,0.0,100.0,24.47,0.2771,37.97,0.1504
2023-12-08,23599.0,61357.4,0.21,2.41,0.11,0.06,0.0,46797.4,17999.0,17999.0,46797.4,,,,,,,,,,,,,,,,,,0.05,,,,100.0,11.47,0.0,0.0,,0.0,100.0,24.32,0.2773,38.07,0.1504
2023-12-11,23599.0,61357.4,0.21,2.34,0.11,0.06,0.0,46797.4,17999.0,17999.0,46797.4,,,,,,,,,,,,,,,,,,0.05,,,,100.0,11.47,0.0,0.0,,0.0,100.0,24.44,0.2771,37.97,0.1504
2023-12-12,23599.0,60413.44,0.21,2.11,0.11,0.06,0.0,46077.44,17999.0,17999.0,46077.44,,,,,,,,,,,,,,,,,,0.05,,,,100.0,11.47,0.0,0.0,,0.0,100.0,24.34,0.2768,37.94,0.1504
2023-12-13,23599.0,60413.44,0.21,2.18,0.11,0.06,0.0,46077.44,17999.0,17999.0,46077.44,,,,,,,,,,,,,,,,,,0.05,,,,100.0,11.47,0.0,0.0,,0.0,100.0,24.51,0.2765,37.79,0.1504
2023-12-14,23599.0,60413.44,0.21,2.15,0.11,0.06,0.0,46077.44,17999.0,17999.0,46077.44,,,,,,,,,,,,,,,,,,0.05,,,,100.0,11.47,0.0,0.0,,0.0,100.0,24.62,0.2756,37.52,0.1504
2023-12-15,18251.0,48365.15,0.16,1.85,0.08,0.05,0.0,40611.25,15325.0,15325.0,40611.25,,,,,,,,0.01,,2674.0,,,,,,,2674.0,0.04,0.01,,,100.0,9.94,0.0,0.0,,0.0,100.0,31.69,0.377,48.87,0.1184
2023-12-18,19351.0,52828.23,0.17,1.94,0.09,0.05,0.0,44840.25,16425.0,16425.0,44840.25,,,,,,1100.0,,,,,,,,,0.0,1100.0,,0.04,,,,100.0,10.57,0.0,0.0,,0.0,100.0,29.98,0.3372,45.83,0.1245
2023-12-19,19351.0,59407.57,0.17,2.0,0.09,0.05,0.0,50424.75,16425.0,16425.0,50424.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,10.56,0.0,0.0,,0.0,100.0,31.06,0.337,45.19,0.1245
2023-12-20,61820.0,189787.4,0.56,4.74,0.28,0.19,0.0,180804.58,58894.0,58894.0,180804.58,,,469.0,,,42556.0,,,,,,,,469.0,0.13,42000.0,87.0,0.18,0.0,,,100.0,37.88,0.0,0.0,,0.0,100.0,14.66,0.4896,67.47,0.3976
2023-12-21,24369.0,73594.38,0.22,1.73,0.11,0.08,0.0,64757.86,21443.0,21443.0,64757.86,,,1549.0,0.0,,,,0.12,1549.0,39000.0,,,0.0,1549.0,,,39000.0,0.07,0.12,,,100.0,13.79,0.0,0.0,,0.0,100.0,23.46,0.2426,36.64,0.1567
2023-12-22,22713.0,68820.39,0.21,1.54,0.1,0.07,0.0,59954.61,19787.0,19787.0,59954.61,,,,,,,,0.01,,1656.0,,,,,,,1656.0,0.06,0.01,,,100.0,12.73,0.0,0.0,,0.0,100.0,25.26,0.2666,39.75,0.1461
2023-12-25,22713.0,68820.39,0.21,1.36,0.1,0.07,0.0,59954.61,19787.0,19787.0,59954.61,,,,,,,,,,,,,,,,,,0.06,,,,100.0,12.73,0.0,0.0,,0.0,100.0,25.22,0.2662,39.69,0.1461
2023-12-26,22713.0,68820.39,0.21,1.36,0.1,0.07,0.0,59954.61,19787.0,19787.0,59954.61,,,,,,,,,,,,,,,,,,0.06,,,,100.0,12.83,0.0,0.0,,0.0,100.0,25.35,0.2648,39.37,0.1473
2023-12-27,22576.0,69759.84,0.2,1.36,0.1,0.07,0.0,60718.5,19650.0,19650.0,60718.5,,,,,,,,0.0,,137.0,,,,,,,137.0,0.06,0.0,,,100.0,12.74,0.0,0.0,,0.0,100.0,25.77,0.2658,39.41,0.1464
2023-12-28,22499.0,74471.69,0.2,1.27,0.1,0.07,0.0,64786.63,19573.0,19573.0,64786.63,,,,,,,,0.0,,77.0,,,,,,,77.0,0.06,0.0,,,100.0,12.69,0.0,0.0,,0.0,100.0,26.23,0.2677,39.56,0.1459
2023-12-29,41344.0,152559.36,0.37,2.23,0.19,0.14,0.0,141762.42,38418.0,38418.0,141762.42,,,23500.0,,,23500.0,,0.01,,4655.0,,,,23500.0,0.08,,4655.0,0.13,0.01,,,100.0,21.62,0.0,0.0,,0.0,100.0,20.61,0.3918,56.65,0.2327
2024-01-01,41344.0,152559.36,0.37,2.02,0.19,0.15,0.0,141762.42,38418.0,38418.0,141762.42,,,,,,,,,,,,,,,,,,0.13,,,,100.0,21.62,0.0,0.0,,0.0,100.0,19.18,0.4086,58.82,0.2327
2024-01-02,57442.0,223449.38,0.52,2.8,0.26,0.21,0.0,197576.99,53316.0,50791.0,207399.24,,,1200.0,,,12500.0,,0.0,,127.0,,,,1200.0,0.05,13825.0,127.0,0.2,0.0,,,100.0,29.8,0.0,0.0,,0.0,100.0,15.85,0.4016,59.94,0.3211
2024-01-03,83501.0,322313.86,0.75,3.85,0.38,0.33,0.0,292796.44,77350.0,75854.0,298571.0,,,3138.0,0.09,,3225.0,,0.04,21968.0,11300.0,,,0.09,3138.0,0.01,32196.0,130.0,0.3,0.0,,,100.0,42.85,0.0,0.0,,0.0,100.0,10.87,0.4413,64.56,0.4626
2024-01-04,63508.0,259112.64,0.57,2.66,0.29,0.25,0.0,234016.56,57357.0,57357.0,234016.56,,,4003.0,0.02,,,,0.09,4003.0,23996.0,,,0.02,4003.0,,,22500.0,0.22,0.09,,,100.0,31.99,0.0,0.0,,0.0,100.0,14.17,0.2965,49.53,0.3542
2024-01-05,54249.0,206146.2,0.49,2.1,0.25,0.22,0.0,182772.4,48098.0,48098.0,182772.4,,,,,,,,0.03,,9259.0,,,,,,,9259.0,0.2,0.04,,,100.0,26.82,0.0,0.0,,0.0,100.0,16.74,0.2544,43.19,0.3026
2024-01-08,56754.0,200341.62,0.51,1.93,0.26,0.22,0.0,157085.0,44500.0,44500.0,157085.0,,,,,,,,0.01,,3598.0,,,,,,,3598.0,0.17,0.02,,,100.0,24.82,0.0,0.0,,0.0,100.0,21.45,0.2587,41.29,0.3165
2024-01-09,64981.0,246927.8,0.59,2.1,0.29,0.23,0.0,188962.6,54100.0,49727.0,205580.0,,,,0.01,,30100.0,,0.08,3000.0,20500.0,,,0.01,,0.11,30100.0,27873.0,0.19,0.11,,,100.0,34.06,0.0,0.0,,0.0,100.0,18.71,0.2859,46.15,0.4091
2024-01-10,29247.0,113770.83,0.26,0.93,0.13,0.11,0.0,68923.02,18402.0,17718.0,71583.78,,,,,,,,0.12,,35698.0,,,,,,,32009.0,0.07,0.11,,,100.0,11.67,0.0,0.0,,0.0,100.0,25.26,0.2397,33.47,0.1855
2024-01-11,47447.0,174604.96,0.43,1.48,0.21,0.18,0.0,98690.24,26818.0,26818.0,98690.24,,,9100.0,0.04,,,,0.0,10000.0,684.0,,,0.04,9100.0,,,900.0,0.1,0.0,,,100.0,16.09,0.0,0.0,,0.0,100.0,16.93,0.3878,57.95,0.2846
2024-01-12,47447.0,168436.85,0.43,1.46,0.21,0.17,0.0,95203.9,26818.0,26818.0,95203.9,,,,,,,,,,,,,,,,,,0.1,,,,100.0,16.08,0.0,0.0,,0.0,100.0,16.87,0.3857,57.73,0.2845
2024-01-15,51447.0,179035.56,0.46,1.54,0.23,0.18,0.0,100286.64,28818.0,28818.0,100286.64,,,2000.0,0.01,,,,,2000.0,,,,0.01,2000.0,,,,0.1,,,,100.0,17.57,0.0,0.0,,0.0,100.0,15.69,0.4113,60.47,0.3137
2024-01-16,54947.0,189017.68,0.5,1.62,0.25,0.19,0.0,100853.92,29318.0,29318.0,100853.92,,,3000.0,0.01,,,,0.01,3000.0,2500.0,,,0.01,3000.0,,,2500.0,0.1,0.01,,,100.0,17.55,0.0,0.0,,0.0,100.0,14.57,0.5005,68.08,0.329
2024-01-17,40941.0,133058.25,0.37,1.19,0.19,0.14,0.0,72523.75,22315.0,22315.0,72523.75,,,,,,,,0.03,,7003.0,,,,,,,7003.0,0.08,0.03,,,100.0,13.95,0.0,0.0,,0.0,100.0,13.95,0.6206,77.0,0.2559
2024-01-18,20941.0,68058.25,0.19,0.59,0.09,0.07,0.0,40023.75,12315.0,12315.0,40023.75,,,,,,,,0.04,,10000.0,,,,,,,10000.0,0.04,0.04,,,100.0,8.21,0.0,0.0,,0.0,100.0,27.95,0.4056,54.45,0.1396
2024-01-19,24201.0,76959.18,0.22,0.68,0.11,0.08,0.0,44345.1,13945.0,13945.0,44345.1,,,1630.0,,,2330.0,,,,,,,,1630.0,0.01,,700.0,0.05,0.0,,,100.0,9.2,0.0,0.0,,0.0,100.0,23.99,0.2899,41.45,0.1596
2024-01-22,24371.0,75793.81,0.22,0.68,0.11,0.08,0.0,51143.95,16445.0,16445.0,51143.95,,,,0.01,,,,,2500.0,,,,0.01,,,2500.0,,0.05,,,,100.0,10.84,0.0,0.0,,0.0,100.0,23.68,0.2875,40.92,0.1607
2024-01-23,14371.0,47424.3,0.13,0.4,0.06,0.05,0.0,37768.5,11445.0,11445.0,37768.5,,,,,,,,0.02,,5000.0,,,,,,,5000.0,0.04,0.02,,,100.0,7.8,0.0,0.0,,0.0,100.0,33.21,0.3461,41.4,0.098
2024-01-24,14371.0,48573.98,0.13,0.39,0.06,0.05,0.0,38684.1,11445.0,11445.0,38684.1,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.8,0.0,0.0,,0.0,100.0,33.52,0.3455,41.04,0.098
2024-01-25,14371.0,47711.72,0.13,0.39,0.06,0.05,0.0,37997.4,11445.0,11445.0,37997.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.8,0.0,0.0,,0.0,100.0,33.73,0.344,40.44,0.098
2024-01-26,14371.0,48430.27,0.13,0.4,0.06,0.05,0.0,38569.65,11445.0,11445.0,38569.65,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.8,0.0,0.0,,0.0,100.0,33.56,0.3451,40.9,0.098
2024-01-29,44371.0,149973.98,0.4,1.24,0.2,0.15,0.0,140084.1,41445.0,41445.0,140084.1,,,,0.04,,20000.0,,,10000.0,,,,0.04,,0.07,30000.0,,0.14,,,,100.0,28.26,0.0,0.0,,0.0,100.0,31.69,0.3271,44.5,0.3025
2024-01-30,44371.0,146868.01,0.4,1.25,0.2,0.15,0.0,124972.36,41445.0,37756.0,137182.95,,,,,,,,,,,,,,,,,3689.0,0.14,0.01,,,100.0,28.26,0.0,0.0,,0.0,100.0,31.66,0.3278,44.64,0.3025
2024-01-31,18652.0,60245.96,0.17,0.53,0.08,0.06,0.0,50794.98,15726.0,15726.0,50794.98,,,,,,,,0.09,,25719.0,,,,,,,22030.0,0.05,0.07,,,100.0,10.9,0.0,0.0,,0.0,100.0,30.12,0.4177,55.29,0.1292
2024-02-01,15852.0,50250.84,0.14,0.45,0.07,0.05,0.0,40975.42,12926.0,12926.0,40975.42,,,,,,,,0.01,,2800.0,,,,,,,2800.0,0.04,0.01,,,100.0,8.96,0.0,0.0,,0.0,100.0,35.5,0.5421,64.5,0.1098
2024-02-02,16286.0,50975.18,0.15,0.47,0.07,0.05,0.0,41137.59,13143.0,13143.0,41137.59,,,217.0,,,217.0,,,,,,,,217.0,0.0,,,0.04,,,,100.0,9.09,0.0,0.0,,0.0,100.0,34.4,0.5163,63.03,0.1127
2024-02-05,25746.0,81614.82,0.23,0.82,0.12,0.08,0.0,56657.41,17873.0,17873.0,56657.41,,,4730.0,0.01,,,,,4730.0,,,,0.01,4730.0,,,,0.06,,,,100.0,11.97,0.0,0.0,,0.0,100.0,37.35,0.3523,40.42,0.1725
2024-02-06,23124.0,72609.36,0.21,0.77,0.1,0.07,0.0,47888.14,15251.0,15251.0,47888.14,,,,,,,,0.01,,2622.0,,,,,,,2622.0,0.05,0.01,,,100.0,10.22,0.0,0.0,,0.0,100.0,33.14,0.3483,42.09,0.1549
2024-02-07,23124.0,73071.84,0.21,0.79,0.1,0.07,0.0,48193.16,15251.0,15251.0,48193.16,,,,,,,,,,,,,,,,,,0.05,,,,100.0,10.22,0.0,0.0,,0.0,100.0,32.94,0.348,42.09,0.1549
2024-02-08,23124.0,73534.32,0.21,0.8,0.1,0.07,0.0,48498.18,15251.0,15251.0,48498.18,,,,,,,,,,,,,,,,,,0.05,,,,100.0,10.22,0.0,0.0,,0.0,100.0,33.09,0.3479,41.99,0.1549
2024-02-09,23124.0,72840.6,0.21,0.83,0.1,0.07,0.0,48040.65,15251.0,15251.0,48040.65,,,,,,,,,,,,,,,,,,0.05,,,,100.0,10.22,0.0,0.0,,0.0,100.0,32.97,0.3481,42.11,0.1549
2024-02-12,22690.0,71246.6,0.2,0.86,0.1,0.07,0.0,47206.76,15034.0,15034.0,47206.76,,,,,,,,0.0,,217.0,,,,,,,217.0,0.05,0.0,,,100.0,10.07,0.0,0.0,,0.0,100.0,33.84,0.3456,40.9,0.152
2024-02-13,22690.0,75330.8,0.2,0.95,0.1,0.07,0.0,49912.88,15034.0,15034.0,49912.88,,,,,,,,,,,,,,,,,,0.05,,,,100.0,10.08,0.0,0.0,,0.0,100.0,33.79,0.3442,40.46,0.1522
2024-02-14,22690.0,74650.1,0.2,0.97,0.1,0.08,0.0,49461.86,15034.0,15034.0,49461.86,,,,,,,,,,,,,,,,,,0.05,,,,100.0,10.08,0.0,0.0,,0.0,100.0,33.68,0.3458,41.05,0.1522
2024-02-15,22690.0,70112.1,0.2,1.05,0.1,0.08,0.0,46455.06,15034.0,15034.0,46455.06,,,,,,,,,,,,,,,,,,0.05,,,,100.0,10.13,0.0,0.0,,0.0,100.0,34.02,0.347,41.24,0.1529
2024-02-16,27770.0,86364.7,0.25,1.37,0.13,0.09,0.0,62554.54,20114.0,20114.0,62554.54,,,,,,5080.0,,,,,,,,,0.02,5080.0,,0.06,,,,100.0,13.55,0.0,0.0,,0.0,100.0,28.93,0.2653,32.94,0.1871
2024-02-19,27770.0,84976.2,0.25,1.66,0.13,0.09,0.0,61548.84,20114.0,20114.0,61548.84,,,,,,,,,,,,,,,,,,0.06,,,,100.0,13.55,0.0,0.0,,0.0,100.0,28.8,0.2653,33.04,0.1871
2024-02-20,13230.0,40351.5,0.12,0.85,0.06,0.04,0.0,31427.2,10304.0,10304.0,31427.2,,,,,,,,0.03,,9810.0,,,,,,,9810.0,0.03,0.03,,,100.0,7.14,0.0,0.0,,0.0,100.0,42.8,0.5104,57.2,0.0917
2024-02-21,33230.0,101351.5,0.3,2.18,0.15,0.1,0.0,31427.2,30304.0,10304.0,92427.2,,,,,,,,,,,,,,,,20000.0,,0.09,,,,21.09,21.09,113356.0,345735.8,,0.35,21.09,23.23,0.4369,59.39,0.2313
2024-02-22,33230.0,101019.2,0.3,2.28,0.15,0.11,0.0,92124.16,14941.0,30304.0,45420.64,,,,,,20000.0,,0.05,,15363.0,,,,,0.06,,,0.05,,,,100.0,10.39,0.0,0.0,,0.0,100.0,22.55,0.4465,60.61,0.2312
2024-02-23,17867.0,54315.68,0.16,1.26,0.08,0.06,0.0,45420.64,14941.0,14941.0,45420.64,,,,,,,,,,,,,,,,,15363.0,0.05,0.05,,,100.0,10.39,0.0,0.0,,0.0,100.0,31.52,0.3466,42.24,0.1243
2024-02-26,17867.0,54315.68,0.16,1.34,0.08,0.06,0.0,45420.64,14941.0,14941.0,45420.64,,,,,,,,,,,,,,,,,,0.05,,,,100.0,10.4,0.0,0.0,,0.0,100.0,31.56,0.3466,42.21,0.1244
2024-02-27,17867.0,54494.35,0.16,1.38,0.08,0.06,0.0,45570.05,14941.0,14941.0,45570.05,,,,,,,,,,,,,,,,,,0.05,,,,100.0,10.4,0.0,0.0,,0.0,100.0,31.56,0.3464,42.17,0.1244
2024-02-28,17867.0,54315.68,0.16,1.43,0.08,0.06,0.0,45420.64,14941.0,14941.0,45420.64,,,,,,,,,,,,,,,,,,0.05,,,,100.0,10.4,0.0,0.0,,0.0,100.0,31.52,0.3463,42.14,0.1244
2024-02-29,17867.0,53601.0,0.16,1.45,0.08,0.06,0.0,44823.0,14941.0,14941.0,44823.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,10.4,0.0,0.0,,0.0,100.0,31.32,0.3468,42.36,0.1244
2024-03-01,23371.0,70346.71,0.21,1.99,0.11,0.07,0.0,61539.45,20445.0,20445.0,61539.45,,,,0.02,,,,,5504.0,,,,0.02,,,5504.0,,0.06,,,,100.0,14.23,0.0,0.0,,0.0,100.0,32.08,0.3532,43.87,0.1627
2024-03-04,23371.0,70346.71,0.21,2.02,0.11,0.07,0.0,61539.45,20445.0,20445.0,61539.45,,,,,,,,,,,,,,,,,,0.06,,,,100.0,14.12,0.0,0.0,,0.0,100.0,32.07,0.353,43.82,0.1614
2024-03-05,23371.0,71047.84,0.21,2.08,0.11,0.07,0.0,62152.8,20445.0,20445.0,62152.8,,,,,,,,,,,,,,,,,,0.06,,,,100.0,14.12,0.0,0.0,,0.0,100.0,31.99,0.353,43.85,0.1614
2024-03-06,23371.0,71982.68,0.21,2.17,0.11,0.07,0.0,62970.6,20445.0,20445.0,62970.6,,,,,,,,,,,,,,,,,,0.06,,,,100.0,14.09,0.0,0.0,,0.0,100.0,32.03,0.3527,43.77,0.161
2024-03-07,23371.0,70113.0,0.21,2.2,0.11,0.07,0.0,61335.0,20445.0,20445.0,61335.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,14.12,0.0,0.0,,0.0,100.0,32.15,0.3536,43.94,0.1614
2024-03-08,23371.0,70346.71,0.21,2.23,0.11,0.07,0.0,61539.45,20445.0,20445.0,61539.45,,,,,,,,,,,,,,,,,,0.06,,,,100.0,14.12,0.0,0.0,,0.0,100.0,31.56,0.3552,44.57,0.1614
2024-03-11,28371.0,81141.06,0.25,2.7,0.13,0.09,0.0,72772.7,20939.0,25445.0,59885.54,,,494.0,0.02,,,,,5000.0,,,,0.02,494.0,,,,0.06,,,,100.0,14.45,0.0,0.0,,0.0,100.0,26.59,0.4006,54.09,0.1958
2024-03-12,23865.0,67299.3,0.21,2.15,0.11,0.07,0.0,59047.98,20939.0,20939.0,59047.98,,,,,,,,,,,,,,,,,4506.0,0.06,0.02,,,100.0,14.45,0.0,0.0,,0.0,100.0,31.42,0.3575,45.15,0.1647
2024-03-13,25347.0,71478.54,0.23,2.15,0.11,0.07,0.0,62688.6,22230.0,22230.0,62688.6,,,191.0,,,1291.0,,,,,,,,191.0,0.0,1100.0,,0.06,,,,100.0,15.37,0.0,0.0,,0.0,100.0,29.51,0.3694,48.26,0.1753
2024-03-14,25347.0,71732.01,0.23,2.18,0.11,0.07,0.0,62910.9,18607.0,22230.0,52657.81,,,,,,,,0.01,,3623.0,,,,,,,,0.05,,,,100.0,12.83,0.0,0.0,,0.0,100.0,29.5,0.3699,48.36,0.1748
2024-03-15,20624.0,57128.48,0.18,1.69,0.09,0.06,0.0,48494.39,17507.0,17507.0,48494.39,,,,,,,,0.0,,1100.0,,,,,,,4723.0,0.05,0.01,,,100.0,12.07,0.0,0.0,,0.0,100.0,36.35,0.339,36.48,0.1422
2024-03-18,21630.0,60564.0,0.19,1.77,0.1,0.06,0.0,51836.4,18513.0,18513.0,51836.4,,,,0.0,,,,,1006.0,,,,0.0,,,1006.0,,0.05,,,,100.0,12.78,0.0,0.0,,0.0,100.0,34.76,0.3422,39.16,0.1493
2024-03-19,34639.0,97681.98,0.31,2.91,0.16,0.1,0.0,89430.66,24701.0,31713.0,69656.82,,,,0.04,,,,0.02,13200.0,7012.0,,,0.04,,,13200.0,,0.07,,,,100.0,15.62,0.0,0.0,,0.0,100.0,22.1,0.4534,61.44,0.2191
2024-03-20,26430.0,74796.9,0.23,2.21,0.12,0.08,0.0,66516.32,23695.0,23504.0,67056.85,,,,,,,,0.0,,1006.0,,,,,,,8209.0,0.07,0.02,,,100.0,16.35,0.0,0.0,,0.0,100.0,28.97,0.3742,49.3,0.1824
2024-03-21,26430.0,75061.2,0.23,2.53,0.12,0.08,0.0,66751.36,23504.0,23504.0,66751.36,,,,,,,,0.0,,191.0,,,,,,,,0.07,,,,100.0,16.21,0.0,0.0,,0.0,100.0,28.99,0.3738,49.22,0.1823
2024-03-22,26430.0,74532.6,0.23,2.62,0.12,0.08,0.0,66281.28,23504.0,23504.0,66281.28,,,,,,,,,,,,,,,,,,0.07,,,,100.0,16.21,0.0,0.0,,0.0,100.0,29.02,0.3742,49.29,0.1823
2024-03-25,26430.0,73475.4,0.23,2.59,0.12,0.08,0.0,65341.12,23504.0,23504.0,65341.12,,,,,,,,,,,,,,,,,,0.07,,,,100.0,16.27,0.0,0.0,,0.0,100.0,29.16,0.3741,49.24,0.1829
2024-03-26,26430.0,72946.8,0.23,2.54,0.12,0.07,0.0,64871.04,23504.0,23504.0,64871.04,,,,,,,,,,,,,,,,,,0.07,,,,100.0,16.27,0.0,0.0,,0.0,100.0,29.13,0.3739,49.21,0.1829
2024-03-27,22051.0,61301.78,0.2,2.35,0.1,0.06,0.0,53167.5,19125.0,19125.0,53167.5,,,,,,,,0.01,,4379.0,,,,,,,4379.0,0.05,0.01,,,100.0,13.22,0.0,0.0,,0.0,100.0,34.56,0.3423,39.34,0.1524
2024-03-28,22051.0,61301.78,0.2,2.47,0.1,0.06,0.0,53167.5,19125.0,19125.0,53167.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.22,0.0,0.0,,0.0,100.0,34.48,0.3425,39.45,0.1524
2024-03-29,22051.0,61301.78,0.2,2.75,0.1,0.06,0.0,53167.5,19125.0,19125.0,53167.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.22,0.0,0.0,,0.0,100.0,34.45,0.3425,39.48,0.1524
2024-04-01,22051.0,61301.78,0.2,2.75,0.1,0.06,0.0,53167.5,19125.0,19125.0,53167.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.22,0.0,0.0,,0.0,100.0,34.97,0.3426,39.16,0.1524
2024-04-02,22051.0,61301.78,0.2,2.75,0.1,0.06,0.0,53167.5,19125.0,19125.0,53167.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.22,0.0,0.0,,0.0,100.0,34.55,0.3425,39.4,0.1524
2024-04-03,22051.0,61522.29,0.2,2.71,0.1,0.06,0.0,53358.75,19125.0,19125.0,53358.75,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.22,0.0,0.0,,0.0,100.0,34.39,0.3424,39.47,0.1524
2024-04-04,22051.0,63065.86,0.2,2.75,0.1,0.06,0.0,54697.5,19125.0,19125.0,54697.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.22,0.0,0.0,,0.0,100.0,34.57,0.342,39.19,0.1524
2024-04-05,22051.0,63506.88,0.2,2.68,0.1,0.06,0.0,55080.0,19125.0,19125.0,55080.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,13.22,0.0,0.0,,0.0,100.0,34.78,0.3424,39.21,0.1524
2024-04-08,22051.0,67035.04,0.2,2.52,0.1,0.07,0.0,58140.0,19125.0,19125.0,58140.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,13.3,0.0,0.0,,0.0,100.0,34.37,0.3413,39.08,0.1533
2024-04-09,22051.0,69240.14,0.2,2.39,0.1,0.07,0.0,60052.5,19125.0,19125.0,60052.5,,,,,,,,,,,,,,,,,,0.06,,,,100.0,13.3,0.0,0.0,,0.0,100.0,34.58,0.3418,39.12,0.1533
2024-04-10,22051.0,67476.06,0.2,2.38,0.1,0.07,0.0,58522.5,19125.0,19125.0,58522.5,,,,,,,,,,,,,,,,,,0.06,,,,100.0,13.3,0.0,0.0,,0.0,100.0,34.99,0.3431,39.33,0.1533
