,ECRP3 FP Equity_DX_SI_QTY,ECRP3 FP Equity_DX_SHORT_INTEREST_VALUE,ECRP3 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ECRP3 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ECRP3 FP Equity_DX_SI_MV,ECRP3 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ECRP3 FP Equity_DX_SUPPLY_SI_QTY,ECRP3 FP Equity_DX_BROKER_SI_QTY,ECRP3 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_INC_x,ECRP3 FP Equity_DX_BROKER_SI_MV_INC_x,ECRP3 FP Equity_DX_BROKER_SI_QTY_ADD,ECRP3 FP Equity_DX_SUPPLY_SI_MV_DEC,ECRP3 FP Equity_DX_BROKER_SI_QTY_INC,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_DEC,ECRP3 FP Equity_DX_BROKER_SI_MV_INC_y,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_INC_y,ECRP3 FP Equity_DX_BROKER_SI_MV_ADD,ECRP3 FP Equity_DX_SUPPLY_SI_QTY_ADD,ECRP3 FP Equity_DX_BROKER_SI_QTY_DEC,ECRP3 FP Equity_DX_SUPPLY_SI_MV,ECRP3 FP Equity_DX_BROKER_SI_MV_DEC,ECRP3 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ECRP3 FP Equity_DX_UTILIZATION_QUANTITY,ECRP3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ECRP3 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ECRP3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ECRP3 FP Equity_DX_ACTIVE_UTILIZATION_MV,ECRP3 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ECRP3 FP Equity_DX_BROKER_SI_CON_RATIO,ECRP3 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ECRP3 FP Equity_DX_DEMAND_SUPPLY_RATIO,ECRP3 FP Equity_PX_LAST
2023-10-12,646933.0,31840101.46,226.46,1.75,31.77,31840101.46,96033.0,646933.0,4726456.16,19600.0,,,,,,,19600.0,,,32900.0,4.7,1.87,2.99,2.57,3111582.0,153142731.29,152.85,2.99,11.48,0.7968,88.52,0.1731,49.217
2023-10-13,646933.0,31822634.27,236.62,1.75,31.83,31822634.27,106833.0,646933.0,5255115.27,10800.0,,,,,,,10800.0,,,,5.24,,3.33,2.86,3100782.0,152527466.58,152.52,3.32,11.47,0.7969,88.53,0.1731,49.19
2023-10-16,629333.0,30975140.93,214.89,1.72,31.0,30975140.93,87233.0,629333.0,4293521.03,,,,0.94,,19600.0,,,,,17600.0,4.29,0.74,2.72,2.33,3120382.0,153582081.66,153.75,2.71,11.8,0.7918,88.2,0.1684,49.219
2023-10-17,65492.0,3218473.36,22.58,0.18,3.22,3218473.36,14392.0,65492.0,707266.06,,,,3.57,,72841.0,,,,,563841.0,0.71,27.68,0.45,0.39,3193223.0,156924557.89,157.03,0.45,2.12,0.9585,97.88,0.0179,49.143
2023-10-18,81492.0,4003620.47,28.36,0.22,4.01,3610588.47,41992.0,73492.0,2063024.97,27600.0,,8000.0,,,,,27600.0,0.39,,,2.06,,1.31,1.14,3173623.0,155916924.37,156.01,1.31,19.63,0.6576,78.66,0.0222,49.129
2023-10-19,92692.0,4554328.73,31.6,0.25,4.55,3886106.33,47592.0,79092.0,2338385.33,5600.0,0.28,,,5600.0,,0.28,5600.0,,,,2.34,,1.48,1.29,3173623.0,155932792.48,155.75,1.48,29.34,0.5646,69.15,0.0252,49.134
2023-10-20,92692.0,4557572.95,31.84,0.25,4.56,3888874.55,47592.0,79092.0,2340051.05,,,,,,,,,,,,2.34,,1.48,1.29,3173623.0,156043869.29,156.08,1.48,29.34,0.5645,69.15,0.0252,49.169
2023-10-23,101692.0,4998771.95,38.34,0.28,5.0,4109048.35,30292.0,83592.0,1489033.55,2300.0,0.23,,0.95,4500.0,19600.0,0.23,2300.0,,,,1.49,,0.94,0.82,3193223.0,156966069.79,157.12,0.94,35.6,0.5242,63.03,0.0276,49.156
2023-10-24,109892.0,5409104.02,44.1,0.3,5.4,4316375.62,34392.0,87692.0,1692843.02,4100.0,0.19,,,4100.0,,0.19,4100.0,,,,1.69,,1.07,0.93,3193223.0,157176822.51,157.17,1.06,40.4,0.5036,58.33,0.0298,49.222
2023-10-25,65492.0,3222795.83,25.3,0.18,3.22,3222795.83,25292.0,65492.0,1244594.03,13100.0,,,1.09,,22200.0,,13100.0,,,22200.0,1.24,1.09,0.91,0.78,2769418.0,136280290.36,136.28,0.9,2.12,0.9584,97.88,0.0202,49.209
2023-10-26,65492.0,3225481.0,25.6,0.18,3.23,3225481.0,1392.0,65492.0,68556.0,,,,1.18,,23900.0,,,,,,0.07,,0.05,0.04,2793318.0,137570911.5,137.97,0.05,2.13,0.9584,97.87,0.0202,49.25
2023-10-27,71496.0,3522679.42,26.6,0.2,3.52,3522679.42,12696.0,71496.0,625544.62,5300.0,,6004.0,,,,,5300.0,0.3,6004.0,,0.62,,0.45,0.39,2788018.0,137368434.88,137.24,0.45,1.95,0.9618,98.05,0.022,49.271
2023-10-30,65492.0,3228559.12,24.35,0.18,3.23,3228559.12,5604.0,65492.0,276260.39,,,,0.35,,7092.0,,,,,6004.0,0.28,0.29,0.2,0.17,2789106.0,137494558.48,137.55,0.2,2.13,0.9584,97.87,0.0202,49.297
2023-10-31,111404.0,5495447.92,41.8,0.31,5.49,4336216.42,39904.0,87904.0,1968424.42,10800.0,,23500.0,,,,,10800.0,1.16,23500.0,1088.0,1.97,0.05,1.42,1.22,2778306.0,137051056.67,137.09,1.41,42.19,0.5091,57.54,0.034,49.329
2023-11-01,111404.0,5500572.5,40.23,0.3,5.52,4340260.0,39904.0,87904.0,1970260.0,,,,,,,,,,,,1.97,,1.42,1.23,2778306.0,137178858.75,137.62,1.41,42.19,0.5091,57.54,0.0342,49.375
2023-11-02,64404.0,3183940.55,22.89,0.17,3.18,3183940.55,16404.0,64404.0,810964.55,,,,1.15,,23500.0,,,,,23500.0,0.81,1.15,0.59,0.51,2778306.0,137351113.72,137.17,0.58,0.47,0.9906,99.53,0.0199,49.437
2023-11-03,64404.0,3184455.78,21.82,0.17,3.18,3184455.78,19220.0,64404.0,950332.9,,,,,,,,,,2816.0,,0.94,,0.69,0.59,2778306.0,137373340.17,137.28,0.68,0.47,0.9906,99.53,0.0199,49.445
2023-11-06,65075.0,3214444.7,22.04,0.18,3.21,3214444.7,9091.0,65075.0,449059.04,671.0,,671.0,0.53,,10800.0,,671.0,0.03,,,0.45,,0.32,0.28,2789106.0,137770679.98,137.74,0.32,0.47,0.9907,99.53,0.0201,49.396
2023-11-07,64771.0,3199493.09,21.27,0.18,3.21,3199493.09,13187.0,64771.0,651398.24,4096.0,,,,,,,4096.0,,,304.0,0.65,0.02,0.47,0.41,2785010.0,137571138.97,137.97,0.47,,1.0,100.0,0.02,49.397
2023-11-08,616958.0,30508573.1,203.54,1.67,30.34,3202925.95,552187.0,64771.0,27305647.15,539000.0,,,,,,,539000.0,,,,27.14,,19.73,17.08,2246010.0,111065194.5,111.17,19.62,,1.0,100.0,0.1908,49.45
2023-11-09,64771.0,3202537.32,19.91,0.18,3.19,3202537.32,61187.0,64771.0,3025330.03,,,,24.15,,491000.0,,,,,,3.0,,2.19,1.89,2737010.0,135328722.44,134.86,2.17,,1.0,100.0,0.02,49.444
2023-11-10,138758.0,6855338.99,42.77,0.38,6.85,3200011.26,73987.0,64771.0,3655327.74,6400.0,,,,,,,6400.0,,6400.0,,3.64,,2.57,2.29,2809210.0,138789020.05,139.09,2.55,,1.0,100.0,0.0429,49.405
2023-11-13,127443.0,6297850.73,39.59,0.35,6.3,3226930.1,93959.0,65300.0,4643171.9,529.0,,1200.0,2.04,,41500.0,,529.0,0.06,60943.0,671.0,4.64,0.03,3.19,2.85,2850710.0,140873536.07,140.96,3.19,47.83,0.482,50.29,0.0387,49.417
2023-11-14,235086.0,11639578.03,74.56,0.64,11.61,7508148.22,116543.0,151643.0,5770277.02,22584.0,1.31,60943.0,,25400.0,,1.31,22584.0,3.01,,,5.75,,3.93,3.52,2846610.0,140941354.32,140.8,3.92,25.9,0.2552,29.05,0.071,49.512
2023-11-15,235086.0,11640988.55,72.64,0.63,11.65,7509058.07,116543.0,151643.0,5770976.27,,,,,,,,,,,,5.77,,3.93,3.52,2846610.0,140958433.98,140.89,3.94,26.01,0.2552,28.96,0.071,49.518
2023-11-16,313768.0,15543439.18,95.83,0.85,15.53,9460965.39,183813.0,190984.0,9105728.39,93870.0,3.07,,1.31,61841.0,26600.0,3.07,93870.0,,,22500.0,9.08,1.11,6.12,5.48,2818681.0,139631819.38,139.53,6.11,39.06,0.3536,39.22,0.0936,49.538
2023-11-17,193282.0,9578862.64,56.92,0.53,9.59,6514084.52,122870.0,131441.0,6089314.33,,0.09,,2.98,1400.0,60943.0,0.09,,,,60943.0,6.09,3.01,4.18,3.73,2818681.0,139691011.68,140.14,4.17,31.98,0.3345,36.06,0.0587,49.559
2023-11-20,193282.0,9575963.41,49.7,0.53,9.57,6512112.9,156099.0,131441.0,7733768.86,32629.0,,,,,,,32629.0,,600.0,,7.72,,5.31,4.74,2786052.0,138032160.29,138.16,5.29,32.01,0.3344,36.05,0.0587,49.544
2023-11-21,244120.0,12095413.64,61.68,0.66,12.1,4183798.23,159679.0,84441.0,7911615.41,9980.0,,,0.32,,6400.0,,9980.0,,,47000.0,7.91,2.34,5.41,4.84,2792452.0,138357619.24,138.26,5.41,25.4,0.3713,49.23,0.0739,49.547
2023-11-22,429783.0,21293598.74,108.79,1.16,21.32,17735227.29,358200.0,357962.0,17747019.0,198521.0,4.92,174221.0,,99300.0,,4.92,198521.0,8.64,,,17.77,,11.74,10.3,2693152.0,133432215.84,133.67,11.73,17.45,0.361,53.77,0.1236,49.545
2023-11-23,522478.0,25881992.69,136.27,1.43,25.89,17732363.59,346095.0,357962.0,17144508.02,,,,8.02,,162105.0,,,,150000.0,,17.14,,10.68,10.13,2894626.0,143391088.16,143.5,10.67,14.36,0.2716,44.23,0.153,49.537
2023-11-24,311043.0,15409692.31,80.51,0.85,15.4,9975628.49,281165.0,201357.0,13929476.43,20170.0,,,4.19,,85100.0,,20170.0,,,156605.0,13.91,7.73,8.62,8.18,2979726.0,147621585.49,147.63,8.61,24.11,0.3554,48.86,0.0905,49.542
2023-11-27,405843.0,20124131.0,106.58,1.11,20.14,12334864.6,328565.0,248757.0,16292224.09,47400.0,,47400.0,,,,,47400.0,2.35,,,16.3,,9.93,9.63,2979726.0,147752693.44,147.95,9.92,18.48,0.236,37.44,0.119,49.586
2023-11-28,439043.0,21790582.18,112.19,1.21,21.79,13170198.62,345165.0,265357.0,17131229.28,16600.0,0.83,,,16600.0,,0.83,16600.0,,,,17.12,,10.38,10.07,2979726.0,147889760.83,147.93,10.37,17.1,0.2209,34.61,0.1281,49.632
2023-11-29,264822.0,13165096.09,67.81,0.73,13.14,4530643.97,245944.0,91136.0,12226614.07,,,,4.93,,99221.0,,,,,174221.0,12.2,8.65,7.62,7.39,2979726.0,148131118.64,147.88,7.62,24.16,0.2372,28.32,0.0795,49.713
2023-11-30,410022.0,20410895.16,106.06,1.13,20.38,8150778.08,318544.0,163736.0,15857120.32,72600.0,3.59,,,72600.0,,3.59,72600.0,,,,15.83,,9.66,9.36,2979726.0,148330760.28,148.13,9.65,33.31,0.2722,33.31,0.1205,49.78
2023-12-01,454022.0,22649795.51,113.96,1.25,22.61,11136574.33,303044.0,223236.0,15117956.03,59500.0,2.97,,3.73,59500.0,75000.0,2.97,59500.0,,,,15.08,,9.74,8.76,2808052.0,140085290.12,139.81,9.74,37.55,0.3931,48.83,0.1312,49.887
2023-12-04,148480.0,7401728.0,37.11,0.41,7.4,2100479.6,121344.0,42136.0,6048998.4,15000.0,0.75,,9.85,15000.0,196700.0,0.75,15000.0,,,196100.0,6.04,9.81,4.16,3.72,2793052.0,139233642.2,139.5,4.15,3.07,0.8832,93.88,0.0455,49.85
2023-12-05,136680.0,6818555.16,33.9,0.38,6.82,2102038.63,94544.0,42136.0,4716516.53,,,,1.34,,26800.0,,,,,,4.71,,72.46,2.9,35942.0,1793038.55,1.79,72.43,3.32,0.8738,93.36,0.0419,49.887
2023-12-06,238008.0,11881835.38,56.19,0.67,11.85,4100393.39,155872.0,82136.0,7781441.98,5400.0,,61400.0,,,,,5400.0,3.06,55928.0,21400.0,7.76,1.07,4.85,4.63,3055726.0,152547953.37,152.32,4.85,21.27,0.4875,65.82,0.0707,49.922
2023-12-07,242808.0,12120975.36,56.29,0.67,12.09,4354821.12,155572.0,87236.0,7766154.24,5100.0,0.26,,0.27,5100.0,5400.0,0.26,5100.0,,,,7.74,,5.24,4.62,2814452.0,140497443.84,140.33,5.23,20.86,0.4724,64.52,0.072,49.92
2023-12-08,185994.0,9283146.53,43.04,0.52,9.29,2038165.6,145158.0,40836.0,7244980.94,,,,0.53,,10414.0,,,,,46400.0,7.25,2.33,4.89,4.35,2824866.0,140991886.93,141.52,4.87,10.82,0.7236,84.3,0.0557,49.911
2023-12-11,182994.0,9125544.79,41.32,0.51,9.15,2230894.85,138258.0,44736.0,6894649.94,,0.19,,0.34,3900.0,6900.0,0.19,,,,,6.91,,4.67,4.13,2821352.0,140695181.54,141.09,4.67,10.99,0.7198,84.05,0.0546,49.868
2023-12-12,211179.0,10537620.92,46.08,0.59,10.53,1907938.16,172943.0,38236.0,8629682.76,34685.0,,,,,,,34685.0,,,6500.0,8.63,0.32,5.84,5.1,2786667.0,139051896.63,139.22,5.83,13.9,0.5828,74.43,0.0622,49.899
2023-12-13,216779.0,10824425.81,47.85,0.61,10.9,3426452.39,172943.0,68621.0,8635562.82,,1.54,,,30385.0,,1.54,,,,,8.7,,5.84,5.1,2786667.0,139146643.31,140.28,5.84,13.53,0.5915,75.11,0.0639,49.933
2023-12-14,216779.0,10858676.89,47.19,0.6,10.82,3437294.51,172943.0,68621.0,8662887.81,,,,,,,,,,,,8.63,,5.84,5.1,2786667.0,139586936.7,139.15,5.84,13.56,0.5913,75.09,0.0639,50.091
2023-12-15,235379.0,11803786.09,49.21,0.65,11.77,3907582.31,182243.0,77921.0,9139121.96,9300.0,0.46,,,9300.0,,0.46,9300.0,,,,9.1,,6.16,5.37,2777367.0,139279400.32,138.86,6.15,12.48,0.6168,77.04,0.0694,50.148
2023-12-18,296779.0,14871892.47,61.04,0.82,14.86,5443106.93,212943.0,108621.0,10670786.67,30700.0,1.54,,,30700.0,,1.54,30700.0,,,,10.65,,7.19,6.27,2746667.0,137638230.04,137.69,7.18,9.88,0.6838,81.8,0.0874,50.111
2023-12-19,296779.0,14874563.48,58.7,0.82,14.87,5444084.52,212943.0,108621.0,10672703.16,,,,,,,,,,,,10.66,,7.19,6.27,2746667.0,137662950.04,137.74,7.18,9.89,0.6837,81.8,0.0874,50.12
2023-12-20,296779.0,14890292.77,58.58,0.81,14.85,5449841.43,212943.0,108621.0,10683989.14,,,,,,,,,,,,10.64,,7.28,6.27,2710725.0,136005205.43,135.69,7.27,9.9,0.6836,81.79,0.0874,50.173
2023-12-21,120696.0,6055076.93,22.87,0.33,6.07,4314949.68,93500.0,86010.0,4690708.0,,,,5.95,,119443.0,,,,,22611.0,4.69,1.13,3.25,2.76,2781110.0,139522726.48,139.86,3.25,16.65,0.5803,74.03,0.0356,50.168
2023-12-22,132098.0,6631847.99,23.62,0.35,6.61,2028743.64,91688.0,40410.0,4603104.35,,,,0.09,,1812.0,,,,,45600.0,4.59,2.29,3.19,2.7,2782836.0,139709498.54,139.6,3.18,15.24,0.5853,74.59,0.0389,50.204
2023-12-25,132098.0,6631847.99,23.3,0.35,6.61,2028743.64,91688.0,40410.0,4603104.35,,,,,,,,,,,,4.58,,3.19,2.7,2782836.0,139709498.54,139.72,3.18,15.23,0.5853,74.59,0.0389,
2023-12-26,132098.0,6631847.99,23.3,0.35,6.63,2028743.64,91688.0,40410.0,4603104.35,,,,,,,,,,,,4.6,,3.19,2.7,2782836.0,139709498.54,140.05,3.18,15.24,0.5855,74.6,0.0389,
2023-12-27,122926.0,6177031.5,21.68,0.33,6.16,1702168.5,89052.0,33874.0,4474863.0,1900.0,,,0.22,,4536.0,,1900.0,,,6536.0,4.46,0.32,3.1,2.63,2780936.0,139742034.0,139.69,3.09,16.38,0.6694,80.08,0.0363,50.25
2023-12-28,167241.0,8409044.72,28.12,0.44,8.38,3141255.19,119067.0,62474.0,5986807.83,14300.0,0.72,14300.0,,14300.0,,0.72,14300.0,0.72,15715.0,,5.97,,4.01,3.5,2850221.0,143311962.1,143.03,4.0,20.6,0.4286,59.68,0.0491,50.281
2023-12-29,167241.0,8406201.62,28.32,0.44,8.38,3140193.14,119067.0,62474.0,5984783.69,,,,,,,,,,,,5.96,,4.01,3.5,2850221.0,143263508.34,143.09,4.0,20.6,0.4286,59.68,0.0491,50.264
2024-01-01,167241.0,8406201.62,27.85,0.44,8.38,3140193.14,119067.0,62474.0,5984783.69,,,,,,,,,,,,5.96,,4.01,3.5,2850221.0,143263508.34,143.1,4.0,20.6,0.4286,59.68,0.0491,
2024-01-02,138641.0,6961025.97,23.09,0.36,6.95,2418768.37,104767.0,48174.0,5260246.3,,,,0.75,,14300.0,,,,,14300.0,5.25,0.72,3.55,3.09,2850221.0,143106746.19,143.22,3.54,24.86,0.5814,72.01,0.0409,50.209
2024-01-03,138641.0,6961441.89,23.55,0.36,6.96,2418912.89,104767.0,48174.0,5260560.6,1415.0,,,,,,,1415.0,,,,5.25,,3.55,3.09,2850221.0,143115296.85,143.34,3.54,24.85,0.5814,72.02,0.0409,50.212
2024-01-04,138641.0,6956450.82,24.93,0.36,6.95,2417178.62,90467.0,48174.0,4539272.19,,,,0.72,,14300.0,,,,,,4.53,,3.06,2.67,2864521.0,143730205.7,143.75,3.05,24.85,0.5814,72.02,0.0409,50.176
2024-01-05,124341.0,6229857.12,22.66,0.33,6.23,1697189.02,110567.0,33874.0,5539738.4,20100.0,,,,,,,20100.0,,,14300.0,5.54,0.72,3.74,3.26,2844421.0,142514025.36,142.64,3.74,16.19,0.6725,80.31,0.0367,50.103
2024-01-08,124341.0,6237317.58,23.27,0.32,6.21,1699221.46,90467.0,33874.0,4538096.12,,,,1.01,,20100.0,,,,,,4.52,,3.06,2.69,2864521.0,143692966.92,143.44,3.05,16.19,0.6724,80.31,0.0369,50.163
2024-01-09,20761.0,1040977.3,3.96,0.05,1.04,419880.73,12387.0,8374.0,621096.57,,,,3.91,,78080.0,,,,,25500.0,0.62,1.28,0.43,0.38,2874221.0,144116315.16,144.09,0.43,20.91,0.6693,79.09,0.0063,50.141
2024-01-10,16461.0,825733.14,3.16,0.04,0.83,204364.06,12387.0,4074.0,621369.08,,,,,,,,,,,4300.0,0.62,0.21,0.43,0.38,2874221.0,144179548.02,144.18,0.43,26.38,0.6115,73.62,0.005,50.163
2024-01-11,21101.0,1058637.17,4.17,0.05,1.06,204392.58,17027.0,4074.0,854244.59,4640.0,,,,,,,4640.0,,,,0.86,,0.58,0.51,2899324.0,145459085.08,145.75,0.58,20.57,0.6732,79.43,0.0063,50.17
2024-01-12,48744.0,2447826.19,9.56,0.13,2.45,1264187.93,36712.0,25174.0,1843603.22,21100.0,,21100.0,0.07,,1415.0,,21100.0,1.06,,,1.84,,1.23,1.08,2940355.0,147658747.39,147.55,1.23,8.97,0.7594,86.57,0.0144,50.218
2024-01-15,30416.0,1527035.28,5.6,0.08,1.53,204535.17,26342.0,4074.0,1322500.11,10730.0,,,1.06,,21100.0,,10730.0,,,21100.0,1.32,1.06,0.89,0.78,2929625.0,147081823.13,147.23,0.89,14.25,0.7556,85.75,0.009,50.205
2024-01-16,42916.0,2156185.67,7.7,0.11,2.16,566428.31,31642.0,11274.0,1589757.36,5300.0,0.36,,,7200.0,,0.36,5300.0,,,,1.59,,1.07,0.94,2924325.0,146923936.65,147.08,1.07,10.11,0.8183,89.89,0.0127,50.242
2024-01-17,31076.0,1557933.11,5.65,0.08,1.56,565199.44,19802.0,11274.0,992733.67,,,,0.6,,11840.0,,,,,,0.99,,0.67,0.59,2936165.0,147198759.95,147.66,0.67,13.95,0.76,86.05,0.0092,50.133
2024-01-18,19715.0,988687.54,3.57,0.05,0.99,169202.73,18515.0,3374.0,928508.74,,,1200.0,0.07,,1287.0,,,0.06,,9100.0,0.93,0.46,0.63,0.55,2936165.0,147245738.59,147.5,0.63,12.17,0.6169,76.81,0.0059,50.149
2024-01-19,15304.0,767587.42,2.78,0.04,0.77,169226.34,14104.0,3374.0,707400.22,65800.0,,,0.22,,4411.0,,65800.0,,,,0.71,,0.48,0.42,2938106.0,147363644.54,147.46,0.48,15.67,0.5365,70.13,0.0045,50.156
2024-01-22,15304.0,768796.44,3.02,0.04,0.77,169492.89,11930.0,3374.0,599303.55,,,,0.11,,2174.0,,,,,,0.6,,7.57,0.38,145570.0,7312708.95,7.3,7.58,15.67,0.5365,70.12,0.0049,50.235
2024-01-23,10730.0,538581.62,2.16,0.03,0.54,0.0,10730.0,0.0,538581.62,,,,0.06,,1200.0,,,,,3374.0,0.54,0.17,6.87,0.34,145570.0,7306740.58,7.33,6.87,,1.0,100.0,0.0034,50.194
2024-01-24,10730.0,538967.9,2.19,0.03,0.54,0.0,10730.0,0.0,538967.9,,,,,,,,,,,,0.54,,6.87,0.34,145570.0,7311981.1,7.3,6.86,,1.0,100.0,0.0034,50.23
2024-01-25,10730.0,539364.91,2.23,0.03,0.54,0.0,10730.0,0.0,539364.91,,,,,,,,,,,,0.54,,6.87,0.34,145570.0,7317367.19,7.32,6.87,,1.0,100.0,0.0034,50.267
2024-01-26,20830.0,1047332.4,4.45,0.05,1.05,402240.0,12830.0,8000.0,645092.4,8000.0,,8000.0,0.3,,5900.0,,8000.0,0.4,,,0.64,,7.81,0.41,151470.0,7615911.6,7.61,7.81,23.19,0.6437,76.81,0.0067,50.28
2024-01-29,15830.0,797008.84,3.39,0.04,0.8,276914.0,10330.0,5500.0,520094.84,,,,0.13,,2500.0,,,,,2500.0,0.52,0.13,6.38,0.33,151470.0,7626211.56,7.64,6.38,30.53,0.5758,69.47,0.0051,50.348
2024-01-30,15830.0,796249.0,3.45,0.04,0.8,276650.0,10330.0,5500.0,519599.0,,,,,,,,,,,,0.52,,6.38,0.33,151470.0,7618941.0,7.63,6.39,30.5,0.576,69.5,0.0051,50.3
2024-01-31,8230.0,414306.43,1.89,0.02,0.41,85579.7,6530.0,1700.0,328726.73,,,,0.19,,3800.0,,,,,3800.0,0.33,0.19,4.13,0.21,151470.0,7625151.27,7.6,4.13,41.29,0.5152,58.71,0.0026,50.341
2024-02-01,4830.0,243369.21,1.11,0.01,0.24,0.0,4830.0,0.0,243369.21,,,,0.08,,1700.0,,,,,1700.0,0.24,0.09,3.09,0.15,151470.0,7632118.89,7.63,3.09,,1.0,100.0,0.0015,50.387
2024-02-02,4830.0,243079.41,1.19,0.01,0.24,0.0,4830.0,0.0,243079.41,,,,,,,,,,,,0.24,,3.09,0.15,151470.0,7623030.69,7.64,3.09,,1.0,100.0,0.0015,50.327
2024-02-05,4830.0,242644.71,1.16,0.01,0.24,0.0,4830.0,0.0,242644.71,,,,,,,,,,,,0.24,,3.09,0.15,151470.0,7609398.39,7.61,3.09,,1.0,100.0,0.0015,50.237
2024-02-06,4830.0,242813.76,1.3,0.01,0.24,0.0,4830.0,0.0,242813.76,,,,,,,,,,,,0.24,,2.49,0.15,189471.0,9525086.11,9.53,2.49,,1.0,100.0,0.0015,50.272
2024-02-07,1941.0,97527.49,0.57,0.0,0.1,0.0,1941.0,0.0,97527.49,,,,0.15,,2889.0,,,,,,0.1,,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0006,50.246
2024-02-08,1941.0,97566.31,0.58,0.0,0.1,0.0,1941.0,0.0,97566.31,,,,,,,,,,,,0.1,,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0006,50.266
2024-02-09,40989.0,2059574.28,13.23,0.1,2.06,979816.5,21489.0,19500.0,1079757.78,19548.0,,19500.0,,,,,19548.0,0.98,,,1.08,,100.0,0.68,0.0,0.0,0.0,100.0,4.85,0.9077,95.15,0.0129,50.247
2024-02-12,53389.0,2682263.36,17.52,0.13,2.68,1291168.0,27689.0,25700.0,1391095.36,4200.0,0.31,,,6200.0,,0.31,4200.0,,2000.0,,1.39,,31.38,0.87,60562.0,3042634.88,3.04,31.38,3.73,0.9283,96.27,0.0168,50.24
2024-02-13,54389.0,2730654.13,18.77,0.14,2.73,1290294.2,28689.0,25700.0,1440359.93,1000.0,,,,,,,1000.0,,,,1.44,,32.14,0.9,60562.0,3040575.77,3.04,32.14,5.5,0.8961,94.5,0.0171,50.206
2024-02-14,47389.0,2379686.02,16.02,0.12,2.38,1114795.2,25189.0,22200.0,1264890.82,,,,0.17,,3500.0,,,,,3500.0,1.27,0.17,29.37,0.79,60562.0,3041181.39,3.04,29.37,6.31,0.8818,93.69,0.0149,50.216
2024-02-15,58589.0,2944097.25,21.55,0.15,2.95,1396950.0,30789.0,27800.0,1547147.25,5600.0,0.29,,,5600.0,,0.29,5600.0,,,,1.55,,34.46,0.97,58562.0,2942740.5,2.94,34.46,5.1,0.9032,94.9,0.0184,50.25
2024-02-16,34402.0,1728081.26,11.36,0.09,1.73,678132.0,20902.0,13500.0,1049949.26,,,,0.72,,14300.0,,,,4413.0,14300.0,1.05,0.72,7.42,0.66,260809.0,13100957.69,13.17,7.39,21.52,0.6623,78.48,0.0108,50.232
2024-02-19,39602.0,1989406.47,13.19,0.1,1.99,808783.5,23502.0,16100.0,1180622.97,2600.0,0.13,,,2600.0,,0.13,2600.0,,,,1.18,,8.34,0.74,258209.0,12971129.12,13.05,8.3,18.7,0.696,81.3,0.0124,50.235
2024-02-20,39602.0,1990356.92,13.09,0.1,1.99,809169.9,23502.0,16100.0,1181187.02,2000.0,,,0.1,,2000.0,,2000.0,,,,1.18,,8.66,0.74,247909.0,12459658.43,12.45,8.66,18.7,0.696,81.3,0.0125,50.259
2024-02-21,43202.0,2170425.28,13.75,0.11,2.17,899278.1,25302.0,17900.0,1271147.18,1800.0,0.09,,,1800.0,,0.09,1800.0,,,,1.27,,9.26,0.8,247909.0,12454700.25,12.48,9.26,17.13,0.7161,82.87,0.0136,50.239
2024-02-22,50602.0,2542042.07,16.02,0.12,2.54,1085097.6,29002.0,21600.0,1456944.47,3700.0,0.19,,,3700.0,,0.19,3700.0,,,,1.46,,10.47,0.91,247909.0,12453956.52,12.47,10.47,14.63,0.7502,85.37,0.0159,50.236
2024-02-23,78602.0,3953208.99,24.96,0.19,3.95,1790466.4,43002.0,35600.0,2162742.59,,0.7,,,14000.0,,0.7,,,14000.0,,2.16,,14.78,1.35,247909.0,12468335.25,12.47,14.78,17.81,0.5701,72.77,0.0246,50.294
2024-02-26,78602.0,3950064.91,27.92,0.19,3.96,1789042.4,43002.0,35600.0,2161022.51,,,,,,,,,,,,2.16,,14.78,1.35,247909.0,12458418.89,12.47,14.79,17.81,0.5702,72.77,0.0246,50.254
2024-02-27,84202.0,4233339.75,24.73,0.2,4.23,1930598.4,45802.0,38400.0,2302741.35,2800.0,0.14,,,2800.0,,0.14,2800.0,,,,2.3,,15.59,1.43,247909.0,12463872.88,12.45,15.59,16.63,0.5916,74.58,0.0264,50.276
2024-02-28,88802.0,4461234.88,26.03,0.21,4.47,2109996.0,46802.0,42000.0,2351238.88,3600.0,0.18,,0.13,3600.0,2600.0,0.18,3600.0,,,,2.35,,19.94,1.46,187947.0,9442081.39,9.45,19.95,15.77,0.6079,75.9,0.0278,50.238
