,VIV FP Equity_DX_SI_QTY,VIV FP Equity_DX_SHORT_INTEREST_VALUE,VIV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VIV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VIV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VIV FP Equity_DX_SI_MV,VIV FP Equity_DX_DSS,VIV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VIV FP Equity_DX_SUPPLY_SI_QTY,VIV FP Equity_DX_BROKER_SI_QTY,VIV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VIV FP Equity_DX_BROKER_SI_MV_NEW_x,VIV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VIV FP Equity_DX_SUPPLY_SI_QTY_INC_x,VIV FP Equity_DX_BROKER_SI_MV_INC_x,VIV FP Equity_DX_SUPPLY_SI_MV_NEW,VIV FP Equity_DX_BROKER_SI_QTY_ADD,VIV FP Equity_DX_BROKER_SI_QTY_NEW,VIV FP Equity_DX_SUPPLY_SI_MV_DEC,VIV FP Equity_DX_BROKER_SI_QTY_INC,VIV FP Equity_DX_SUPPLY_SI_QTY_DEC,VIV FP Equity_DX_BROKER_SI_MV_NEW_y,VIV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VIV FP Equity_DX_BROKER_SI_MV_INC_y,VIV FP Equity_DX_SUPPLY_SI_QTY_INC_y,VIV FP Equity_DX_BROKER_SI_MV_ADD,VIV FP Equity_DX_SUPPLY_SI_QTY_ADD,VIV FP Equity_DX_BROKER_SI_QTY_DEC,VIV FP Equity_DX_SUPPLY_SI_MV,VIV FP Equity_DX_BROKER_SI_MV_DEC,VIV FP Equity_DX_SUPPLY_SI_MV_RMV,VIV FP Equity_DX_BROKER_SI_MV_RMV,VIV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VIV FP Equity_DX_UTILIZATION_QUANTITY,VIV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VIV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VIV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VIV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VIV FP Equity_DX_ACTIVE_UTILIZATION_MV,VIV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VIV FP Equity_DX_BROKER_SI_CON_RATIO,VIV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VIV FP Equity_DX_DEMAND_SUPPLY_RATIO,VIV FP Equity_PX_LAST
2007-11-16,64283412.0,979769411.29,5.99,10.56,5.52,1961.52,2.0,757499392.79,21205248.0,49700108.0,323197738.0,,,32000.0,0.07,,,,0.11,2492.0,1263.0,,,0.07,32000.0,,64567.0,79368.0,629.8,6.79,,,9.29,9.29,207154624.0,3157327181.12,,6188.25,9.24,16.36,0.1392,23.55,0.2815,29.77
2007-11-19,64340812.0,996126390.98,5.99,10.54,5.53,1966.83,2.0,769836393.77,21238246.0,49724512.0,328811164.81,,,39352.0,1.12,,,,,45336.0,,,,1.12,39352.0,,32864.0,20933.0,633.36,0.0,1.17,,9.32,9.32,206663856.0,3199576048.62,39218.0,6205.03,9.26,16.38,0.1391,23.52,0.2823,30.24
2007-11-20,60445592.0,946342268.6,5.63,9.64,5.19,1862.1,2.0,780171109.79,21444484.0,49831764.0,335736998.62,,,282999.0,7.07,,,,5.34,142264.0,179162.0,,,7.07,282999.0,,102400.0,35009.0,644.46,0.93,,,9.4,9.4,206611616.0,3234732243.26,,6260.24,9.33,17.15,0.1395,25.27,0.265,30.58
2007-11-21,61205480.0,945078247.59,5.7,9.71,5.26,1901.41,2.0,803372993.89,22720858.0,52028316.0,350834413.23,,,1026.0,68.51,,185000.0,,3.49,2011553.0,105651.0,,,68.51,1026.0,5.66,1381000.0,,685.58,,,,9.97,9.97,205205648.0,3168595266.43,,6258.28,9.87,16.89,0.1382,25.02,0.2685,30.16
2007-11-22,61136312.0,945262222.44,5.69,9.77,5.25,1897.5,2.0,803369896.59,22720804.0,51959204.0,351298875.94,,,,,,,,0.0,,53.0,,,,,,,69112.0,687.19,2.45,,,9.95,9.95,205691248.0,3180305776.72,,6235.76,9.93,16.97,0.1384,25.07,0.2677,30.2
2007-11-23,58621304.0,915980284.56,5.46,9.4,5.04,1832.24,2.0,761849951.24,23429884.0,48757204.0,366100894.2,,,110524.0,7.6,,,,14.65,270000.0,479266.0,,,7.6,110524.0,,1077822.0,3472001.0,708.93,105.89,,,10.19,10.19,206508800.0,3226778943.5,,6270.02,10.16,18.35,0.1261,20.87,0.2549,30.52
2007-11-26,58174316.0,902145694.76,5.42,9.41,5.0,1820.45,1.0,710564821.49,20868444.0,45820340.0,323620081.94,,,229976.0,22.75,,106104.0,,87.67,750000.0,2929467.0,,,22.75,229976.0,3.19,138049.0,3792967.0,634.34,117.67,,,9.05,9.05,209622800.0,3250752557.95,,6387.65,9.03,18.55,0.1268,21.1,0.2524,30.29
2007-11-27,57688356.0,887225903.25,5.37,9.45,4.96,1802.65,1.0,697969150.02,20786006.0,45382684.0,319681201.32,,,1449.0,0.43,,,,2.63,35054.0,83886.0,,,0.43,1449.0,,,472711.0,629.24,14.66,,,9.08,9.08,208104752.0,3200575287.03,,6298.66,9.08,18.71,0.1273,21.31,0.252,30.04
2007-11-28,54873020.0,864435275.2,5.11,9.01,4.72,1691.86,1.0,688499374.93,20728218.0,43704880.0,326539396.43,,,19000.0,51.79,,,,20.43,1755393.0,657081.0,,,51.79,19000.0,,580293.0,3433196.0,626.46,111.39,,,9.04,9.04,208576848.0,3285789355.17,,6338.47,8.99,16.38,0.1162,18.94,0.2393,30.77
2007-11-29,55450172.0,877217928.1,5.16,9.03,4.77,1732.62,1.0,708709648.62,20954880.0,44798528.0,331504768.23,,,634718.0,66.65,,,,11.88,1930949.0,408057.0,,,66.65,634718.0,,,837300.0,641.93,23.72,,,9.13,9.13,208669056.0,3301130192.4,,6407.05,9.11,16.14,0.1181,18.8,0.2415,30.9
2007-11-30,57482048.0,923782372.06,5.35,9.44,4.94,1807.99,1.0,723231800.39,22773114.0,45002856.0,365982110.97,,,11870.0,8.61,,,,11.04,204327.0,367927.0,,,8.61,11870.0,,2174292.0,,706.84,,,,9.92,9.92,206866064.0,3324502691.71,,6444.15,9.88,15.94,0.1192,18.12,0.2503,31.39
2007-12-03,56468268.0,916741371.84,5.26,9.28,4.85,1788.52,1.0,718328361.97,22178376.0,44246676.0,360057702.49,,,38231.0,,,,,21.6,,725553.0,,,,38231.0,,92583.0,756182.0,695.96,21.75,,,9.62,9.62,208372512.0,3382850391.4,,6570.13,9.58,15.51,0.1187,18.39,0.2449,31.71
2007-12-04,55296224.0,889503739.85,5.15,8.65,4.75,1759.73,1.0,692394975.11,22416696.0,43042908.0,360598490.91,,,237021.0,2.57,,,,0.28,46233.0,8700.0,,,2.57,237021.0,,27424.0,1250000.0,706.5,38.53,0.55,,9.72,9.72,208107968.0,3347657442.75,17424.0,6569.84,9.71,15.77,0.1207,18.76,0.2399,31.42
2007-12-05,55072452.0,897464282.89,5.13,8.55,4.73,1753.52,1.0,700089336.5,22218128.0,42960636.0,362068068.31,,,9004.0,,,,,6.17,,207573.0,,,,9004.0,,,82272.0,702.1,2.33,,,9.68,9.68,207345056.0,3378908605.58,,6560.38,9.67,15.82,0.1213,18.89,0.2399,31.83
2007-12-06,53292284.0,876366952.62,4.96,8.22,4.58,1703.39,1.0,667034965.14,23346734.0,40562708.0,383926238.35,6.42,,,20.01,,620000.0,200000.0,0.0,600000.0,2238.0,6.42,,20.01,,19.8,1130844.0,3817928.0,742.53,120.25,,,10.19,10.19,205806496.0,3384392602.29,,6567.58,10.16,18.47,0.1226,19.44,0.2326,32.12
2007-12-07,49996168.0,817556456.15,4.66,7.91,4.3,1609.37,1.0,595145087.16,23718314.0,36395008.0,387850939.69,,,154194.0,,,,,17.85,,570000.0,,,,154194.0,,787387.0,4167697.0,759.43,129.65,,,10.27,10.27,207295056.0,3389768019.02,,6641.77,10.26,17.36,0.1193,19.85,0.2164,31.94
2007-12-10,48518640.0,780035905.55,4.52,8.01,4.17,1566.16,1.0,540041261.21,24626136.0,33590848.0,395915266.69,,,337000.0,48.77,,1100000.0,,7.39,1541000.0,229655.0,,,48.77,337000.0,36.88,800476.0,5445162.0,786.03,167.96,,,10.65,10.65,206548032.0,3320680076.36,,6608.11,10.63,19.83,0.1214,20.48,0.2099,32.07
2007-12-11,50382028.0,805447391.5,4.69,8.35,4.33,1633.15,1.0,568703030.9,24507084.0,35573288.0,391789843.81,,,35319.0,64.45,,,,4.03,1982442.0,129370.0,,,64.45,35319.0,,,,785.83,,0.8,,10.64,10.64,205930592.0,3292171132.05,25000.0,6593.74,10.65,19.01,0.118,19.71,0.2186,31.89
2007-12-12,50365364.0,805180987.47,4.69,8.23,4.33,1623.27,1.0,566952732.12,24594298.0,35463804.0,393184116.56,,,154406.0,0.0,,,,4.0,514.0,118492.0,,,0.0,154406.0,,51300.0,110000.0,783.03,4.3,,,10.65,10.65,206299296.0,3298065529.06,,6581.47,10.63,18.97,0.1173,19.64,0.2181,31.89
2007-12-13,49716516.0,784090912.21,4.63,8.08,4.27,1604.13,1.0,552840873.03,23656556.0,35053744.0,373093130.13,,,,,,,,24.1,,754267.0,,,,,,2129.0,410059.0,753.88,13.61,5.91,,10.1,10.1,210503072.0,3319893649.58,185604.0,6682.66,10.14,18.88,0.1187,19.92,0.2123,31.46
2007-12-14,47719788.0,754513838.89,4.44,7.73,4.1,1529.18,1.0,525530678.64,23409720.0,33237578.0,370139064.84,,,2249.0,,,142580.0,,8.48,,255366.0,,,,2249.0,4.67,6280.0,1958748.0,741.34,64.8,,,9.96,9.96,211675136.0,3346867749.3,,6683.0,9.99,19.71,0.1223,20.73,0.203,31.54
2007-12-17,47130308.0,737160213.44,4.39,7.59,4.05,1507.68,1.0,518651744.44,23380412.0,33159978.0,365690576.44,,,119260.0,,,,,17.16,,541961.0,,,,119260.0,,393394.0,77600.0,737.11,2.75,,,10.17,10.17,206447584.0,3229025048.73,,6501.99,10.18,19.78,0.1226,20.7,0.2051,31.2
2007-12-18,47683432.0,743660188.5,4.44,7.57,4.1,1507.74,1.0,515695993.65,23529932.0,33066386.0,366967580.41,,,672715.0,,,,,16.6,,523194.0,,,,672715.0,,,93592.0,733.02,3.99,,,10.2,10.2,207136704.0,3230457915.48,,6458.56,10.19,19.75,0.1227,20.72,0.2067,31.11
2007-12-19,46926560.0,731620933.42,4.37,7.38,4.03,1482.08,1.0,510158804.66,23176788.0,32721860.0,361343837.48,,,187606.0,17.2,,,,17.08,555474.0,540752.0,,,17.2,187606.0,,,900000.0,721.5,28.21,,,9.83,9.83,212549648.0,3313811450.66,,6613.68,9.84,20.07,0.1258,21.13,0.1991,31.1
2007-12-20,47695748.0,747917032.57,4.44,7.52,4.1,1505.39,1.0,521515943.85,23226012.0,33257824.0,364207098.16,,,41341.0,32.71,,,,5.68,1055664.0,185341.0,,,32.71,41341.0,,193225.0,519700.0,723.85,16.2,,,9.88,9.88,211965312.0,3323828093.85,,6610.41,9.87,19.79,0.1279,20.9,0.2028,31.28
2007-12-21,55290324.0,879480515.27,5.15,8.65,4.75,1748.46,1.0,646502545.05,26955716.0,40643692.0,428773522.78,,185604.0,51537.0,223.93,5.79,339567.0,,16.86,7046300.0,551832.0,,185604.0,223.93,51537.0,10.56,4044394.0,,842.89,,,,11.43,11.43,208965232.0,3323924271.32,,6567.46,11.37,17.22,0.1116,17.9,0.2344,31.73
2007-12-24,55321824.0,881368244.1,5.15,8.49,4.75,1757.18,1.0,648023148.18,28955716.0,40675192.0,461312493.38,,,11133.0,1.15,,,,0.35,31500.0,11133.0,,,1.15,11133.0,,2000000.0,,913.66,,,,12.22,12.22,208010112.0,3313945454.31,,6567.0,12.21,17.12,0.1115,18.04,0.2335,31.78
2007-12-25,55096824.0,877783621.6,5.13,8.63,4.73,1751.36,1.0,648023148.18,28730716.0,40675192.0,457727870.88,,,,,,,,,,,,,,,,,,909.52,,7.15,,12.8,12.8,195746032.0,3118558356.17,225000.0,6188.24,12.81,16.79,0.111,18.12,0.2454,
2007-12-26,56949316.0,907296886.05,5.3,8.92,4.89,1814.8,1.0,680660355.37,29735520.0,42723768.0,473736062.1,,225000.0,631014.0,65.17,7.1,,,8.04,2068579.0,259220.0,,225000.0,65.17,631014.0,,408011.0,20000.0,939.26,0.0,,,12.6,12.6,206189584.0,3284941429.3,,6520.59,12.59,16.4,0.1036,16.86,0.2414,
2007-12-27,62788400.0,995916451.08,5.85,9.83,5.4,2003.49,2.0,771798863.37,32909920.0,48658716.0,521999775.94,,,1759220.0,189.88,,,,5.32,5934945.0,181021.0,,,189.88,1759220.0,,1596200.0,,1040.89,,,,14.51,14.51,193942496.0,3076213477.79,,6143.99,14.49,14.79,0.0982,15.23,0.2768,31.64
2007-12-28,67819360.0,1072655010.79,6.32,10.82,5.83,2152.71,2.0,849174862.44,39482252.0,53689672.0,624465277.25,,,1869131.0,177.07,,,,0.22,5676800.0,4476.0,,,177.07,1869131.0,,4707679.0,645841.0,1242.92,19.93,,,17.21,17.21,189872608.0,3003092396.96,,5988.23,17.19,14.06,0.1067,18.8,0.2957,31.55
2007-12-31,66929264.0,1052873036.21,6.23,10.81,5.75,2133.32,2.0,830597059.81,39482620.0,52799576.0,621106277.17,,,7368.0,,,,,0.22,,7000.0,,,,7368.0,,,890096.0,1246.05,27.32,,,16.84,16.84,194989408.0,3067403968.9,,6168.97,16.8,14.33,0.1074,19.06,0.2854,31.38
2008-01-01,66856264.0,1074091216.9,6.23,11.24,5.75,2129.81,2.0,848260992.23,39410024.0,52799576.0,633148759.8,,3345110.0,90466.0,,104.97,,,2.32,,73554.0,,3345110.0,,90466.0,,11091.0,,1241.16,,109.51,,16.77,16.77,195589984.0,3142285724.01,3445709.0,6168.98,16.75,14.36,0.1077,19.11,0.2845,
2008-01-02,69985104.0,1115400551.59,6.52,11.77,6.01,2210.49,2.0,883991483.52,39244916.0,55465488.0,625473114.3,,,487869.0,115.81,,,,32.42,3773000.0,1025199.0,,,115.81,487869.0,,380000.0,1107088.0,1223.98,36.79,0.25,,16.54,16.54,197995376.0,3155587960.57,7779.0,6182.18,16.53,13.54,0.118,23.2,0.295,31.13
2008-01-03,70021704.0,1113832922.19,6.52,11.9,6.02,2204.02,2.0,882869872.24,38881856.0,55502088.0,618492393.28,,,128133.0,0.07,,,,15.43,36600.0,491195.0,,,0.07,128133.0,,,,1208.01,,,,16.32,16.32,199328176.0,3170706681.86,,6195.27,16.32,13.55,0.118,23.19,0.2939,31.07
2008-01-04,69155336.0,1078454226.16,6.44,12.02,5.94,2171.64,2.0,854552029.33,38780748.0,54797720.0,604772733.29,,,,0.31,,,,4.96,12000.0,164274.0,,,0.31,,,69900.0,716370.0,1197.28,22.38,0.21,,16.31,16.31,198964368.0,3102782459.56,6733.0,6119.03,16.36,13.71,0.1201,23.44,0.2909,30.46
2008-01-07,68654976.0,1082602082.31,6.39,12.04,5.9,2138.33,2.0,863901468.01,38956504.0,54785720.0,614294765.03,,,640422.0,,,,,18.91,,584689.0,,,,640422.0,,120024.0,12000.0,1193.7,0.7,,,16.45,16.45,197898464.0,3120608318.5,,6073.63,16.43,13.77,0.1214,23.6,0.2899,30.8
2008-01-08,69000864.0,1102540164.63,6.43,12.23,5.93,2159.15,2.0,876871490.23,38001228.0,54877720.0,607208051.41,,,266523.0,4.25,,,,37.47,103500.0,1221800.0,,,4.25,266523.0,,,11500.0,1174.09,0.16,,,16.03,16.03,199004464.0,3179821262.81,,6172.17,15.98,13.73,0.1211,23.54,0.2911,31.21
2008-01-09,68759088.0,1073682980.58,6.4,12.11,5.91,2169.0,2.0,851127969.89,42852752.0,54506576.0,669151843.51,,,3638578.0,12.2,,,,7.69,260000.0,248120.0,,,12.2,3638578.0,,1507052.0,631145.0,1328.66,15.37,1.41,,18.16,18.16,193063520.0,3014714441.76,45986.0,5952.84,18.25,13.79,0.1193,23.3,0.2915,30.5
2008-01-10,71219984.0,1128518406.76,6.63,12.28,6.12,2214.31,2.0,881706527.02,41448368.0,55643864.0,656771366.56,,,2736.0,78.24,,,,47.38,2611641.0,1407119.0,,,78.24,2736.0,,,1474355.0,1264.06,53.15,,,17.6,17.6,194036624.0,3074613183.97,,5960.04,17.5,13.29,0.1208,24.31,0.3024,30.95
2008-01-11,70174752.0,1105848476.4,6.54,11.92,6.03,2194.55,2.0,879776351.15,34588960.0,55828704.0,545069952.17,,,1411280.0,7.95,,,,268.88,265786.0,8802596.0,,,7.95,1411280.0,,531906.0,80945.0,1068.58,2.03,,,16.32,16.32,177357600.0,2794888847.45,,5471.18,16.34,13.44,0.1108,21.67,0.3311,30.78
2008-01-14,57339828.0,903295827.3,5.34,9.71,4.93,1793.36,1.0,687272880.15,32530162.0,43627024.0,512459848.96,,130000.0,,1.87,4.0,310000.0,,69.91,59888.0,2256547.0,,130000.0,1.87,,9.49,67751.0,12571567.0,998.67,387.68,,,14.08,14.08,198578128.0,3128275766.98,,6105.6,14.06,15.94,0.0975,16.39,0.2481,30.77
2008-01-15,55884536.0,859197695.54,5.2,9.6,4.8,1745.39,1.0,638818521.54,29194602.0,41550480.0,448852876.95,,,,20.65,,,,105.34,780458.0,3403559.0,,,20.65,,,68000.0,2857000.0,895.98,89.9,,,12.51,12.51,204210432.0,3139636563.85,,6215.38,12.6,15.39,0.1021,17.43,0.2394,30.03
2008-01-16,55931620.0,844744817.95,5.21,9.47,4.81,1725.6,1.0,627560615.67,31237386.0,41551580.0,471783580.55,,,2048503.0,0.99,,,,0.31,37900.0,5720.0,,,0.99,2048503.0,,,36800.0,942.84,1.52,,,13.35,13.35,202683232.0,3061159500.06,,6050.45,13.48,15.47,0.1024,17.32,0.2391,29.5
2008-01-17,56494592.0,846305805.88,5.26,9.39,4.85,1711.49,1.0,634229551.76,31013496.0,42337580.0,464591402.4,,,113702.0,56.03,,,,10.45,2000000.0,337592.0,,,56.03,113702.0,,,1214000.0,920.68,43.9,,,13.12,13.12,205408896.0,3077086409.7,,6049.42,13.21,15.43,0.102,17.16,0.239,29.26
2008-01-18,58457836.0,859853537.78,5.44,10.1,5.02,1754.69,2.0,646590552.38,31290078.0,43958980.0,460244273.6,,,115.0,44.03,,,,2.9,1650000.0,80264.0,,,44.03,115.0,,356731.0,28600.0,920.47,1.04,,,13.27,13.27,204497200.0,3007939618.0,,5959.21,13.38,14.99,0.1017,16.57,0.2479,28.73
2008-01-21,58721736.0,803908112.08,5.47,10.01,5.05,1728.69,2.0,605416910.22,31661698.0,44222880.0,433452714.42,,,7050.0,0.0,,,,0.49,330000.0,16697.0,,,0.0,7050.0,,381267.0,66100.0,905.19,2.46,,,13.39,13.39,204786736.0,2803556732.67,,5697.4,13.71,15.05,0.1017,16.43,0.2483,26.74
2008-01-22,59609828.0,817592133.52,5.55,9.64,5.12,1674.61,2.0,576872564.25,32404890.0,42059204.0,444456628.05,,,294849.0,17.57,,,,8.48,750000.0,275959.0,,,17.57,294849.0,,724303.0,2913676.0,864.68,85.75,,,13.58,13.58,206153728.0,2827548274.58,,5534.83,13.51,14.46,0.1006,15.75,0.2499,26.79
2008-01-23,57262972.0,764881374.42,5.33,8.39,4.92,1605.7,1.0,533916819.85,32292638.0,39971772.0,431343964.07,,,659513.0,2.05,,,,52.97,78000.0,2003508.0,,,2.05,659513.0,,1231742.0,2165434.0,864.38,68.72,,,13.69,13.69,203635744.0,2720033248.57,,5419.83,13.75,15.19,0.1053,16.42,0.2427,26.09
2008-01-24,58993840.0,815788111.61,5.49,8.33,5.07,1635.78,2.0,625533760.75,32290660.0,45235568.0,446526900.84,,,,47.35,,4146837.0,,0.2,1646961.0,1977.0,,,47.35,,108.19,,530000.0,846.56,18.25,,,13.68,13.68,203706000.0,2816920089.67,,5417.63,13.51,15.33,0.1085,16.17,0.25,27.01
2008-01-25,58706696.0,808811762.89,5.47,8.05,5.04,1661.03,2.0,619261796.89,32010096.0,44948424.0,441008333.63,,,5647.0,,,,,9.87,,367173.0,,,,5647.0,,80962.0,287144.0,867.45,3.71,,,13.53,13.53,204528688.0,2817825222.24,,5523.57,13.57,15.23,0.1084,16.16,0.2482,26.91
2008-01-28,54925400.0,754466607.89,5.12,7.53,4.72,1547.71,1.0,565802291.28,32350400.0,41190580.0,444371757.91,,,10460.0,0.0,,,,1.06,115.0,37328.0,,,0.0,10460.0,,367173.0,3757961.0,868.52,101.26,,,13.56,13.56,206286208.0,2833589843.75,,5550.01,13.53,16.25,0.1182,17.18,0.2302,26.83
2008-01-29,57090512.0,798529113.76,5.32,7.84,4.91,1613.4,1.0,605242154.55,34415608.0,43271540.0,481373594.19,,,9824.0,59.22,,,,0.26,2080962.0,8088.0,,,59.22,9824.0,,2063473.0,,927.92,,,,14.43,14.43,204089312.0,2854611943.9,,5540.58,14.35,16.64,0.1221,19.17,0.2394,27.32
2008-01-30,58949036.0,809434298.27,5.49,8.14,5.07,1660.04,2.0,586776001.59,36781224.0,42733400.0,505046159.5,,,1591012.0,35.3,,,,0.84,1236961.0,55670.0,,,35.3,1591012.0,,830272.0,1775100.0,999.43,54.86,,,15.52,15.52,200216864.0,2749195030.33,,5424.89,15.56,16.26,0.1203,18.59,0.2487,26.82
2008-01-31,52967048.0,728108634.24,4.93,7.32,4.55,1468.04,1.0,489057618.52,31000928.0,35577024.0,426152564.63,,,349323.0,,,,,174.66,,6398279.0,,,,349323.0,,268660.0,5441946.0,832.06,166.86,,45.69,13.06,13.06,206431152.0,2837694563.35,,5546.79,13.04,18.24,0.1384,20.81,0.2231,26.85
2008-02-01,58948156.0,848655953.89,5.49,8.09,5.07,1671.12,2.0,615904569.16,36975256.0,42781104.0,532319809.14,46.03,,10755.0,,,5489646.0,1714430.0,0.34,,17288.0,46.03,,,10755.0,168.13,5980861.0,,1002.29,,,,15.6,15.6,200115104.0,2880987057.06,,5477.16,15.47,16.29,0.121,19.07,0.2486,28.12
2008-02-04,58548156.0,846794045.36,5.45,7.88,5.03,1692.16,2.0,610073999.5,36686640.0,42181104.0,530606434.41,,,11383.0,,,,,7.23,,300000.0,,,,11383.0,,,600000.0,1031.46,15.04,,,15.65,15.65,197793904.0,2860733993.33,,5559.09,15.65,16.6,0.1209,18.88,0.2497,28.25
2008-02-05,61163048.0,844532152.28,5.69,8.2,5.25,1779.93,2.0,607695935.09,37838780.0,44010800.0,522473410.95,,,863300.0,57.01,,,,3.17,1829696.0,106924.0,,,57.01,863300.0,,395764.0,,1070.68,,,,16.02,16.02,198354208.0,2738851507.12,,5511.55,16.27,15.72,0.1174,18.08,0.259,26.97
2008-02-06,63615980.0,867979677.94,5.92,8.56,5.46,1782.5,2.0,636743193.49,38397440.0,46668192.0,523896631.08,,,556860.0,65.74,,,,4.34,2657392.0,133826.0,,,65.74,556860.0,,135628.0,,1036.37,,,,16.24,16.24,198088928.0,2702735443.66,,5328.63,16.28,15.38,0.1136,17.0,0.269,26.65
2008-02-07,63426452.0,862146492.14,5.9,8.62,5.45,1772.06,2.0,632437320.82,38330864.0,46527192.0,521025832.23,,,430622.0,7.36,,,,13.59,310000.0,497202.0,,,7.36,430622.0,,,451000.0,1028.59,12.11,,,16.17,16.17,198784080.0,2702042946.79,,5313.08,16.22,15.56,0.1167,17.18,0.2675,26.55
2008-02-08,63415648.0,860051613.18,5.9,8.33,5.44,1757.3,2.0,630814091.15,37585536.0,46512888.0,509740133.37,,314592.0,58034.0,,8.36,,,32.0,,1129851.0,,314592.0,,58034.0,,11900.0,14300.0,998.15,0.46,,,15.87,15.87,199248624.0,2702236843.73,,5293.67,15.86,15.62,0.1172,17.31,0.2678,26.49
2008-02-11,63087836.0,846562006.67,5.87,8.19,5.42,1742.2,2.0,615088690.74,37932664.0,45837888.0,509010202.13,,,461779.0,1.55,,,,3.12,75000.0,116831.0,,,1.55,461779.0,,2177.0,750000.0,1004.29,20.18,,,16.09,16.09,197831744.0,2654661323.06,,5221.64,16.13,15.87,0.1175,17.34,0.2676,26.21
2008-02-12,66851128.0,903221468.69,6.22,8.62,5.74,1834.06,2.0,670652444.71,38139988.0,49637740.0,515307026.34,,,307504.0,55.12,,1700000.0,,4.2,2099850.0,120178.0,,,55.12,307504.0,44.56,20000.0,,999.51,,,,16.06,16.06,199365952.0,2693621085.52,,5243.33,16.01,15.09,0.1148,16.63,0.2815,26.39
2008-02-13,66261472.0,905092626.15,6.16,8.26,5.69,1829.91,2.0,678065470.17,37830328.0,49640904.0,516739967.95,,,57513.0,2.6,,,,9.61,88456.0,367173.0,,,2.6,57513.0,,,85292.0,1002.18,2.32,,,15.86,15.86,200631616.0,2740509540.97,,5333.31,15.82,15.2,0.1143,16.7,0.2779,26.68
2008-02-14,67052480.0,923792995.52,6.24,8.29,5.76,1852.21,2.0,689760315.22,37477940.0,50065480.0,516339715.68,,,356442.0,25.22,,,,20.99,1264181.0,801075.0,,,25.22,356442.0,,92247.0,839607.0,999.94,21.78,,,15.23,15.23,208604976.0,2873984909.43,,5584.85,15.19,15.22,0.1157,16.75,0.2725,26.91
2008-02-15,69723136.0,937384474.5,6.49,8.6,5.99,1925.17,2.0,709432826.62,37501808.0,52767976.0,504188632.38,,,23869.0,72.26,,,,0.01,2702498.0,73.0,,,72.26,23869.0,,73.0,,1001.87,,,,15.53,15.53,203925952.0,2741658398.04,,5432.85,15.57,14.74,0.114,16.0,0.2888,26.26
2008-02-18,65953572.0,904938858.79,6.14,8.13,5.66,1816.15,2.0,676004663.53,33099634.0,49268436.0,454155007.99,,,63000.0,0.48,,,,125.04,52163.0,4505176.0,,,0.48,63000.0,,40000.0,3551703.0,873.88,93.44,,,13.84,13.84,206061920.0,2827344040.22,,5471.54,13.77,15.01,0.1185,16.94,0.2758,26.8
2008-02-19,60533444.0,835838654.51,5.63,7.54,5.2,1682.75,2.0,601688512.23,33088678.0,43575728.0,456884562.84,,,168617.0,1.88,,,,6.23,79100.0,317123.0,,,1.88,168617.0,,216590.0,5771810.0,886.37,151.71,2.08,,13.82,13.82,206347920.0,2849227739.52,79040.0,5545.47,13.78,15.43,0.1153,16.34,0.2528,26.97
2008-02-20,64373376.0,884575525.9,5.99,8.04,5.53,1796.98,2.0,652143145.37,34096648.0,47458532.0,468533145.38,,,940589.0,112.87,,,,7.47,4142200.0,283806.0,,,112.87,940589.0,,376273.0,259395.0,920.66,6.77,0.67,,14.24,14.24,205406144.0,2822552725.1,25086.0,5522.79,14.29,15.32,0.1192,16.43,0.2688,26.84
2008-02-21,65821352.0,910875385.38,6.12,8.31,5.65,1825.88,2.0,672556973.8,32783856.0,48600072.0,453682681.39,,,64099.0,31.82,,,,45.66,1162000.0,1622208.0,,,31.82,64099.0,,245315.0,20458.0,878.27,0.52,,,13.64,13.64,207648752.0,2873568093.86,,5587.01,13.58,14.96,0.1176,16.16,0.2738,27.03
2008-02-22,66704072.0,920700451.97,6.21,8.49,5.73,1860.8,2.0,684077047.29,33878060.0,49560880.0,467610810.24,,,1351330.0,,,1200000.0,,3.77,,143220.0,,,,1351330.0,32.16,,239192.0,915.78,5.91,3.04,,14.18,14.18,205110384.0,2831089880.88,113905.0,5537.92,14.19,14.78,0.1135,15.57,0.2791,26.96
2008-02-25,66589720.0,937531793.72,6.2,8.53,5.72,1861.68,2.0,698961542.34,33606808.0,49644880.0,473157883.61,,,36845.0,1.76,,67000.0,,9.13,67000.0,332545.0,,,1.76,36845.0,1.81,24446.0,50000.0,909.6,1.47,,,14.24,14.24,202474080.0,2850678564.25,,5515.86,14.16,14.72,0.1134,15.49,0.2821,27.5
