,AMPLI FP Equity_DX_SI_QTY,AMPLI FP Equity_DX_SHORT_INTEREST_VALUE,AMPLI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AMPLI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AMPLI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AMPLI FP Equity_DX_SI_MV,AMPLI FP Equity_DX_DSS,AMPLI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AMPLI FP Equity_DX_SUPPLY_SI_QTY,AMPLI FP Equity_DX_BROKER_SI_QTY,AMPLI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AMPLI FP Equity_DX_BROKER_SI_MV_NEW_x,AMPLI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AMPLI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AMPLI FP Equity_DX_BROKER_SI_MV_INC_x,AMPLI FP Equity_DX_SUPPLY_SI_MV_NEW,AMPLI FP Equity_DX_BROKER_SI_QTY_ADD,AMPLI FP Equity_DX_BROKER_SI_QTY_NEW,AMPLI FP Equity_DX_SUPPLY_SI_MV_DEC,AMPLI FP Equity_DX_BROKER_SI_QTY_INC,AMPLI FP Equity_DX_SUPPLY_SI_QTY_DEC,AMPLI FP Equity_DX_BROKER_SI_MV_NEW_y,AMPLI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AMPLI FP Equity_DX_BROKER_SI_MV_INC_y,AMPLI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AMPLI FP Equity_DX_BROKER_SI_MV_ADD,AMPLI FP Equity_DX_SUPPLY_SI_QTY_ADD,AMPLI FP Equity_DX_BROKER_SI_QTY_DEC,AMPLI FP Equity_DX_SUPPLY_SI_MV,AMPLI FP Equity_DX_BROKER_SI_MV_DEC,AMPLI FP Equity_DX_SUPPLY_SI_MV_RMV,AMPLI FP Equity_DX_BROKER_SI_MV_RMV,AMPLI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AMPLI FP Equity_DX_UTILIZATION_QUANTITY,AMPLI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AMPLI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AMPLI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AMPLI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AMPLI FP Equity_DX_ACTIVE_UTILIZATION_MV,AMPLI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AMPLI FP Equity_DX_BROKER_SI_CON_RATIO,AMPLI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AMPLI FP Equity_DX_DEMAND_SUPPLY_RATIO,AMPLI FP Equity_PX_LAST
2022-08-18,111666.0,342814.62,1.46,51.57,0.23,0.35,0.0,334525.62,12695.0,108966.0,38973.65,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.26,0.0,0.0,,0.0,100.0,44.91,0.4236,46.28,5.2124,3.07
2022-08-19,111666.0,342814.62,1.46,51.9,0.23,0.35,0.0,334525.62,12695.0,108966.0,38973.65,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.26,0.0,0.0,,0.0,100.0,44.99,0.4237,46.21,5.2124,3.07
2022-08-22,111666.0,342814.62,1.46,51.12,0.23,0.35,0.0,334525.62,12695.0,108966.0,38973.65,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.26,0.0,0.0,,0.0,100.0,44.99,0.4237,46.21,5.2124,3.07
2022-08-23,111666.0,339464.64,1.46,51.71,0.23,0.35,0.0,331256.64,12695.0,108966.0,38592.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.26,0.0,0.0,,0.0,100.0,44.98,0.4237,46.22,5.2124,3.04
2022-08-24,111666.0,333881.34,1.46,51.28,0.23,0.35,0.0,325808.34,12695.0,108966.0,37958.05,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.26,0.0,0.0,,0.0,100.0,45.21,0.4239,46.03,5.2124,2.99
2022-08-25,111666.0,329414.7,1.46,52.05,0.23,0.34,0.0,321449.7,12695.0,108966.0,37450.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.26,0.0,0.0,,0.0,100.0,45.6,0.4244,45.7,5.2124,2.95
2022-08-26,111666.0,337231.32,1.46,52.76,0.23,0.34,0.0,329077.32,12695.0,108966.0,38338.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,59.26,0.0,0.0,,0.0,100.0,45.43,0.4247,45.92,5.2124,3.02
2022-08-29,111666.0,337231.32,1.46,43.54,0.23,0.35,0.0,329077.32,12695.0,108966.0,38338.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,72.69,0.0,0.0,,0.0,100.0,45.37,0.4241,45.9,6.3941,3.02
2022-08-30,111666.0,338347.98,1.46,42.27,0.23,0.35,0.0,330166.98,12695.0,108966.0,38465.85,,,,,,,,,,,,,,,,,,0.04,,,,100.0,82.98,0.0,0.0,,0.0,100.0,45.36,0.4241,45.9,7.2989,3.03
2022-08-31,111666.0,338347.98,1.46,41.29,0.23,0.35,0.0,330166.98,12695.0,108966.0,38465.85,,,,,,,,,,,,,,,,,,0.04,,,,100.0,87.61,0.0,0.0,,0.0,100.0,45.28,0.424,45.97,7.7064,3.03
2022-09-01,111666.0,340581.3,1.46,47.26,0.23,0.35,0.0,332346.3,12695.0,108966.0,38719.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,87.61,0.0,0.0,,0.0,100.0,45.3,0.424,45.95,7.7064,3.05
2022-09-02,111666.0,346164.6,1.46,48.95,0.23,0.35,0.0,337794.6,12695.0,108966.0,39354.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,87.61,0.0,0.0,,0.0,100.0,45.35,0.4235,45.83,7.7064,3.1
2022-09-05,111666.0,341697.96,1.46,46.87,0.23,0.35,0.0,333435.96,12695.0,108966.0,38846.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.31,0.4234,45.86,8.593,3.06
2022-09-06,111666.0,341697.96,1.46,44.86,0.23,0.35,0.0,333435.96,12695.0,108966.0,38846.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.06,0.4238,46.16,8.593,3.06
2022-09-07,111666.0,340581.3,1.46,49.35,0.23,0.35,0.0,332346.3,12695.0,108966.0,38719.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.04,0.4238,46.17,8.593,3.05
2022-09-08,111666.0,337231.32,1.46,50.16,0.23,0.35,0.0,329077.32,12695.0,108966.0,38338.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.13,0.4238,46.1,8.593,3.02
2022-09-09,111666.0,336114.66,1.46,53.89,0.23,0.35,0.0,327987.66,12695.0,108966.0,38211.95,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.35,0.4241,45.91,8.593,3.01
2022-09-12,111666.0,328298.04,1.46,54.28,0.23,0.34,0.0,320360.04,12695.0,108966.0,37323.3,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.43,0.4242,45.84,8.593,2.94
2022-09-13,111666.0,328298.04,1.46,49.79,0.23,0.34,0.0,320360.04,12695.0,108966.0,37323.3,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.35,0.4249,46.02,8.593,2.94
2022-09-14,111666.0,329414.7,1.46,50.17,0.23,0.34,0.0,321449.7,12695.0,108966.0,37450.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.36,0.4248,46.0,8.593,2.95
2022-09-15,111666.0,329414.7,1.46,58.92,0.23,0.34,0.0,321449.7,12695.0,108966.0,37450.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.43,0.4247,45.92,8.593,2.95
2022-09-16,111666.0,345047.94,1.46,59.36,0.23,0.34,0.0,336704.94,12695.0,108966.0,39227.55,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.44,0.4247,45.91,8.593,3.09
2022-09-19,111666.0,345047.94,1.46,57.27,0.23,0.35,0.0,336704.94,12695.0,108966.0,39227.55,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.83,0.4236,46.35,8.593,3.09
2022-09-20,111666.0,342814.62,1.46,57.26,0.23,0.35,0.0,334525.62,12695.0,108966.0,38973.65,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.83,0.4236,46.34,8.593,3.07
2022-09-21,111666.0,338347.98,1.46,57.08,0.23,0.35,0.0,330166.98,12695.0,108966.0,38465.85,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.0,0.4237,46.2,8.593,3.03
2022-09-22,111666.0,337231.32,1.46,56.58,0.23,0.35,0.0,329077.32,12695.0,108966.0,38338.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.29,0.424,45.96,8.593,3.02
2022-09-23,111666.0,338347.98,1.46,58.05,0.23,0.35,0.0,330166.98,12695.0,108966.0,38465.85,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.38,0.4241,45.88,8.593,3.03
2022-09-26,111666.0,334998.0,1.46,37.89,0.23,0.35,0.0,326898.0,12695.0,108966.0,38085.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.3,0.424,45.95,8.593,3.0
2022-09-27,111666.0,331648.02,1.46,38.42,0.23,0.34,0.0,323629.02,12695.0,108966.0,37704.15,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.53,0.4243,45.76,8.593,2.97
2022-09-28,111666.0,317131.44,1.46,38.39,0.23,0.34,0.0,309463.44,12695.0,108966.0,36053.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.58,0.4245,45.74,8.593,2.84
2022-09-29,111666.0,317131.44,1.46,36.68,0.23,0.33,0.0,309463.44,12695.0,108966.0,36053.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.7,0.426,46.79,8.593,2.84
2022-09-30,111666.0,321598.08,1.46,36.96,0.23,0.33,0.0,313822.08,12695.0,108966.0,36561.6,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.68,0.426,46.81,8.593,2.88
2022-10-03,111666.0,307081.5,1.46,37.16,0.23,0.34,0.0,299656.5,12695.0,108966.0,34911.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.96,0.4255,46.48,8.593,2.75
2022-10-04,111666.0,311548.14,1.46,37.05,0.23,0.33,0.0,304015.14,12695.0,108966.0,35419.05,,,,,,,,,,,,,,,,,,0.03,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.06,0.4273,47.56,8.593,2.79
2022-10-05,111666.0,319364.76,1.46,37.1,0.23,0.33,0.0,311642.76,12695.0,108966.0,36307.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.32,0.4267,47.24,8.593,2.86
2022-10-06,111666.0,319364.76,1.46,37.51,0.23,0.34,0.0,311642.76,12695.0,108966.0,36307.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.81,0.4258,46.65,8.593,2.86
2022-10-07,111666.0,318248.1,1.46,37.71,0.23,0.34,0.0,310553.1,12695.0,108966.0,36180.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.81,0.4258,46.65,8.593,2.85
2022-10-10,111666.0,318248.1,1.46,44.46,0.23,0.33,0.0,310553.1,12695.0,108966.0,36180.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.74,0.4259,46.74,8.593,2.85
2022-10-11,111666.0,318248.1,1.46,47.29,0.23,0.33,0.0,310553.1,12695.0,108966.0,36180.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.75,0.4259,46.73,8.593,2.85
2022-10-12,111666.0,319364.76,1.46,50.97,0.23,0.33,0.0,311642.76,12695.0,108966.0,36307.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.75,0.4259,46.73,8.593,2.86
2022-10-13,111666.0,318248.1,1.46,52.74,0.23,0.33,0.0,310553.1,12695.0,108966.0,36180.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.83,0.4257,46.64,8.593,2.85
2022-10-14,111666.0,334998.0,1.46,53.21,0.23,0.33,0.0,326898.0,12695.0,108966.0,38085.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.75,0.4259,46.73,8.593,3.0
2022-10-17,111666.0,329414.7,1.46,54.99,0.23,0.34,0.0,321449.7,12695.0,108966.0,37450.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.51,0.4242,45.78,8.593,2.95
2022-10-18,111666.0,339464.64,1.46,59.48,0.23,0.34,0.0,331256.64,12695.0,108966.0,38592.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.44,0.4247,45.91,8.593,3.04
2022-10-19,111666.0,332764.68,1.46,57.45,0.23,0.35,0.0,324718.68,12695.0,108966.0,37831.1,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.22,0.4239,46.02,8.593,2.98
2022-10-20,111666.0,343931.28,1.46,55.94,0.23,0.34,0.0,335615.28,12695.0,108966.0,39100.6,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.63,0.4244,45.68,8.593,3.08
2022-10-21,111666.0,341697.96,0.93,55.3,0.23,0.35,0.0,333435.96,12695.0,108966.0,38846.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.9,0.4236,46.29,8.593,3.06
2022-10-24,111666.0,337231.32,0.93,55.37,0.23,0.35,0.0,329077.32,12695.0,108966.0,38338.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.05,0.4238,46.17,8.593,3.02
2022-10-25,111666.0,337231.32,0.93,60.02,0.23,0.35,0.0,329077.32,12695.0,108966.0,38338.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.35,0.4241,45.91,8.593,3.02
2022-10-26,111666.0,332764.68,0.93,60.32,0.23,0.35,0.0,324718.68,12695.0,108966.0,37831.1,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.35,0.4241,45.91,8.593,2.98
2022-10-27,111666.0,339464.64,0.93,59.99,0.23,0.34,0.0,331256.64,12695.0,108966.0,38592.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.63,0.4245,45.69,8.593,3.04
2022-10-28,111666.0,339464.64,0.93,59.99,0.23,0.35,0.0,331256.64,12695.0,108966.0,38592.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.21,0.4239,46.02,8.593,3.04
2022-10-31,111666.0,339464.64,0.93,62.28,0.23,0.35,0.0,331256.64,12695.0,108966.0,38592.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.22,0.4239,46.02,8.593,3.04
2022-11-01,111666.0,340581.3,0.93,62.54,0.23,0.35,0.0,332346.3,12695.0,108966.0,38719.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.21,0.4239,46.03,8.593,3.05
2022-11-02,111666.0,340581.3,0.93,62.75,0.23,0.35,0.0,332346.3,12695.0,108966.0,38719.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.14,0.4239,46.09,8.593,3.05
2022-11-03,111666.0,340581.3,0.93,63.39,0.23,0.35,0.0,332346.3,12695.0,108966.0,38719.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.12,0.4238,46.1,8.593,3.05
2022-11-04,111666.0,340581.3,0.93,63.32,0.23,0.35,0.0,332346.3,12695.0,108966.0,38719.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.11,0.4238,46.12,8.593,3.05
2022-11-07,111666.0,341697.96,0.93,10.99,0.23,0.35,0.0,333435.96,12695.0,108966.0,38846.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.12,0.4238,46.11,8.593,3.06
2022-11-08,111666.0,330531.36,0.93,10.99,0.23,0.35,0.0,322539.36,12695.0,108966.0,37577.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.05,0.4238,46.17,8.593,2.96
2022-11-09,111666.0,334998.0,0.93,10.96,0.23,0.34,0.0,326898.0,12695.0,108966.0,38085.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.5,0.4246,45.84,8.593,3.0
2022-11-10,111666.0,334998.0,0.93,11.12,0.23,0.34,0.0,326898.0,12695.0,108966.0,38085.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.5,0.4242,45.79,8.593,3.0
2022-11-11,111666.0,337231.32,0.93,11.11,0.23,0.34,0.0,329077.32,12695.0,108966.0,38338.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.5,0.4242,45.78,8.593,3.02
2022-11-14,111666.0,336114.66,0.93,11.13,0.23,0.35,0.0,327987.66,12695.0,108966.0,38211.95,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.36,0.4241,45.9,8.593,3.01
2022-11-15,111666.0,328298.04,0.93,11.13,0.23,0.34,0.0,320360.04,12695.0,108966.0,37323.3,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.44,0.4242,45.83,8.593,2.94
2022-11-16,111666.0,328298.04,0.93,11.13,0.23,0.34,0.0,320360.04,12695.0,108966.0,37323.3,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.37,0.4248,45.99,8.593,2.94
2022-11-17,111666.0,328298.04,0.93,11.24,0.23,0.34,0.0,320360.04,12695.0,108966.0,37323.3,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.36,0.4248,46.0,8.593,2.94
2022-11-18,111666.0,342814.62,0.93,11.24,0.23,0.34,0.0,334525.62,12695.0,108966.0,38973.65,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.37,0.4248,46.0,8.593,3.07
2022-11-21,111666.0,345047.94,0.93,11.13,0.23,0.35,0.0,336704.94,12695.0,108966.0,39227.55,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.99,0.4237,46.21,8.593,3.09
2022-11-22,111666.0,343931.28,0.93,10.56,0.23,0.35,0.0,335615.28,12695.0,108966.0,39100.6,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.82,0.4235,46.36,8.593,3.08
2022-11-23,111666.0,346164.6,0.93,10.53,0.23,0.35,0.0,337794.6,12695.0,108966.0,39354.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.71,0.4239,46.51,8.593,3.1
2022-11-24,111666.0,341697.96,0.93,9.82,0.23,0.35,0.0,333435.96,12695.0,108966.0,38846.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.63,0.4237,46.56,8.593,3.06
2022-11-25,111666.0,357331.2,0.93,9.78,0.23,0.35,0.0,348691.2,12695.0,108966.0,40624.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.06,0.4238,46.16,8.593,3.2
2022-11-28,111666.0,337231.32,0.93,9.34,0.23,0.36,0.0,329077.32,12695.0,108966.0,38338.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.02,0.4229,47.03,8.593,3.02
2022-11-29,111666.0,332764.68,0.93,9.13,0.23,0.35,0.0,324718.68,12695.0,108966.0,37831.1,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.37,0.4241,45.89,8.593,2.98
2022-11-30,111666.0,332764.68,0.93,9.13,0.23,0.34,0.0,324718.68,12695.0,108966.0,37831.1,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.64,0.4244,45.67,8.593,2.98
2022-12-01,111666.0,328298.04,0.93,9.17,0.23,0.34,0.0,320360.04,12695.0,108966.0,37323.3,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.65,0.4244,45.66,8.593,2.94
2022-12-02,111666.0,338347.98,0.93,9.16,0.23,0.34,0.0,330166.98,12695.0,108966.0,38465.85,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.37,0.4248,45.99,8.593,3.03
2022-12-05,111666.0,338347.98,0.93,9.12,0.23,0.35,0.0,330166.98,12695.0,108966.0,38465.85,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.28,0.424,45.97,8.593,3.03
2022-12-06,111666.0,333881.34,0.93,9.14,0.23,0.35,0.0,325808.34,12695.0,108966.0,37958.05,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.29,0.424,45.96,8.593,2.99
2022-12-07,111666.0,338347.98,0.93,9.06,0.23,0.34,0.0,330166.98,12695.0,108966.0,38465.85,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.6,0.4243,45.7,8.593,3.03
2022-12-08,111666.0,338347.98,0.93,9.01,0.23,0.35,0.0,330166.98,12695.0,108966.0,38465.85,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.28,0.424,45.97,8.593,3.03
2022-12-09,111666.0,334998.0,0.93,9.01,0.23,0.35,0.0,326898.0,12695.0,108966.0,38085.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.29,0.424,45.96,8.593,3.0
2022-12-12,111666.0,337231.32,0.93,9.0,0.23,0.34,0.0,329077.32,12695.0,108966.0,38338.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.52,0.4243,45.77,8.593,3.02
2022-12-13,111666.0,334998.0,0.93,9.0,0.23,0.35,0.0,326898.0,12695.0,108966.0,38085.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.35,0.4241,45.91,8.593,3.0
2022-12-14,111666.0,346164.6,0.93,8.88,0.23,0.34,0.0,337794.6,12695.0,108966.0,39354.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.52,0.4243,45.77,8.593,3.1
2022-12-15,111666.0,350631.24,0.93,8.77,0.23,0.35,0.0,342153.24,12695.0,108966.0,39862.3,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.75,0.4235,46.41,8.593,3.14
2022-12-16,111728.0,338535.84,0.93,8.73,0.23,0.35,0.0,330354.84,12695.0,109028.0,38465.85,,,,0.0,,,,,62.0,,,,0.0,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.53,0.4233,46.6,8.5978,3.03
2022-12-19,111728.0,336301.28,0.93,32.06,0.23,0.35,0.0,328174.28,12695.0,109028.0,38211.95,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.3,0.424,45.95,8.5978,3.01
2022-12-20,111728.0,341887.68,0.93,31.97,0.23,0.34,0.0,333625.68,12695.0,109028.0,38846.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.43,0.4242,45.84,8.5978,3.06
2022-12-21,111728.0,341887.68,0.93,32.29,0.23,0.35,0.0,333625.68,12695.0,109028.0,38846.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.1,0.4238,46.12,8.5978,3.06
2022-12-22,111728.0,347474.08,0.93,32.09,0.23,0.35,0.0,339077.08,12695.0,109028.0,39481.45,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.09,0.4238,46.12,8.5978,3.11
2022-12-23,111728.0,347474.08,0.93,30.5,0.23,0.35,0.0,339077.08,12695.0,109028.0,39481.45,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.12,0.4228,45.97,8.5978,3.11
2022-12-26,111728.0,347474.08,0.93,30.04,0.23,0.35,0.0,339077.08,12695.0,109028.0,39481.45,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.13,0.4228,45.96,8.5978,
2022-12-27,111728.0,345239.52,0.93,30.04,0.23,0.35,0.0,336896.52,12695.0,109028.0,39227.55,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.75,0.4235,46.41,8.5978,3.09
2022-12-28,111728.0,341887.68,0.93,30.57,0.23,0.35,0.0,333625.68,12695.0,109028.0,38846.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,44.89,0.4236,46.29,8.5978,3.06
2022-12-29,111728.0,341887.68,0.93,30.55,0.23,0.35,0.0,333625.68,12695.0,109028.0,38846.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.09,0.4238,46.13,8.5978,3.06
2022-12-30,111728.0,366467.84,0.93,30.53,0.23,0.35,0.0,357611.84,12695.0,109028.0,41639.6,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.09,0.4238,46.12,8.5978,3.28
2023-01-02,111728.0,365350.56,0.93,29.23,0.23,0.35,0.0,356521.56,12695.0,109028.0,41512.65,,,,,,,,,,,,,,,,,,0.04,,,,100.0,97.69,0.0,0.0,,0.0,100.0,45.1,0.4199,45.59,8.5978,3.27
2023-01-03,106728.0,342596.88,0.89,28.11,0.22,0.35,0.0,333929.88,12695.0,104028.0,40750.95,,,,,,,,,,,,,,,,,5000.0,0.04,0.02,,,100.0,97.69,0.0,0.0,,0.0,100.0,41.07,0.4226,49.51,8.213,3.21
