,ALMKT FP Equity_DX_SI_QTY,ALMKT FP Equity_DX_SHORT_INTEREST_VALUE,ALMKT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMKT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMKT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMKT FP Equity_DX_SI_MV,ALMKT FP Equity_DX_DSS,ALMKT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMKT FP Equity_DX_SUPPLY_SI_QTY,ALMKT FP Equity_DX_BROKER_SI_QTY,ALMKT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMKT FP Equity_DX_BROKER_SI_MV_NEW_x,ALMKT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMKT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMKT FP Equity_DX_BROKER_SI_MV_INC_x,ALMKT FP Equity_DX_SUPPLY_SI_MV_NEW,ALMKT FP Equity_DX_BROKER_SI_QTY_ADD,ALMKT FP Equity_DX_BROKER_SI_QTY_NEW,ALMKT FP Equity_DX_SUPPLY_SI_MV_DEC,ALMKT FP Equity_DX_BROKER_SI_QTY_INC,ALMKT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMKT FP Equity_DX_BROKER_SI_MV_NEW_y,ALMKT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMKT FP Equity_DX_BROKER_SI_MV_INC_y,ALMKT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMKT FP Equity_DX_BROKER_SI_MV_ADD,ALMKT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMKT FP Equity_DX_BROKER_SI_QTY_DEC,ALMKT FP Equity_DX_SUPPLY_SI_MV,ALMKT FP Equity_DX_BROKER_SI_MV_DEC,ALMKT FP Equity_DX_SUPPLY_SI_MV_RMV,ALMKT FP Equity_DX_BROKER_SI_MV_RMV,ALMKT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMKT FP Equity_DX_UTILIZATION_QUANTITY,ALMKT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMKT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMKT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMKT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMKT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMKT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMKT FP Equity_DX_BROKER_SI_CON_RATIO,ALMKT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMKT FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-05-19,138229.0,69390.96,0.42,0.89,0.31,0.07,0.0,35305.16,78900.0,70329.0,39607.8,,,,0.0,,,,,6000.0,,,,0.0,,,,,0.04,,,,100.0,82.31,0.0,0.0,,0.0,100.0,29.89,0.2786,36.63,1.442
2022-05-20,138229.0,70496.79,0.42,0.94,0.31,0.07,0.0,35867.79,78900.0,70329.0,40239.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,82.31,0.0,0.0,,0.0,100.0,30.25,0.2791,36.51,1.442
2022-05-23,138229.0,70220.33,0.42,1.03,0.31,0.07,0.0,35727.13,78900.0,70329.0,40081.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,82.31,0.0,0.0,,0.0,100.0,30.05,0.2781,36.4,1.442
2022-05-24,138229.0,68285.13,0.42,1.06,0.31,0.07,0.0,34742.53,78900.0,70329.0,38976.6,,,,,,,,,,,,,,,,,,0.04,,,,100.0,82.31,0.0,0.0,,0.0,100.0,29.54,0.2781,36.74,1.442
2022-05-25,131229.0,65483.27,0.4,1.02,0.3,0.07,0.0,31601.17,78900.0,63329.0,39371.1,,,,,,,,,,,,,,,,,7000.0,0.04,0.0,,,100.0,82.31,0.0,0.0,,0.0,100.0,31.69,0.3004,39.11,1.369
2022-05-26,125229.0,61487.44,0.38,0.98,0.28,0.07,0.0,28148.54,78900.0,57329.0,38739.9,,,,,,,,,,,,,,,,,6000.0,0.04,0.0,,,100.0,82.31,0.0,0.0,,0.0,100.0,32.92,0.3249,41.23,1.3064
2022-05-27,125229.0,65369.54,0.38,0.99,0.28,0.07,0.0,29925.74,78900.0,57329.0,41185.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,82.31,0.0,0.0,,0.0,100.0,34.28,0.3261,40.52,1.3064
2022-05-30,125229.0,66371.37,0.38,1.3,0.28,0.07,0.0,30384.37,78900.0,57329.0,41817.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,82.31,0.0,0.0,,0.0,100.0,34.19,0.3222,39.74,1.3064
2022-05-31,125229.0,65119.08,0.38,1.39,0.28,0.07,0.0,29811.08,78900.0,57329.0,41028.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,82.31,0.0,0.0,,0.0,100.0,33.68,0.3209,39.81,1.3064
2022-06-01,125229.0,66120.91,0.38,1.5,0.28,0.07,0.0,30269.71,78900.0,57329.0,41659.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,82.31,0.0,0.0,,0.0,100.0,34.1,0.322,39.74,1.3064
2022-06-02,125229.0,67373.2,0.38,1.51,0.28,0.07,0.0,30843.0,78900.0,57329.0,42448.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,82.31,0.0,0.0,,0.0,100.0,34.41,0.3214,39.41,1.3064
2022-06-03,125229.0,66120.91,0.38,1.61,0.28,0.07,0.0,30269.71,78900.0,57329.0,41659.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,74.53,0.0,0.0,,0.0,100.0,33.93,0.3205,39.56,1.183
2022-06-06,125229.0,66747.06,0.38,1.67,0.28,0.07,0.0,30556.36,78900.0,57329.0,42053.7,,,,,,,,,,,,,,,,,,0.04,,,,100.0,74.53,0.0,0.0,,0.0,100.0,34.22,0.3214,39.54,1.183
2022-06-07,125229.0,67122.74,0.38,1.67,0.28,0.07,0.0,30728.34,78900.0,57329.0,42290.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,74.53,0.0,0.0,,0.0,100.0,34.27,0.3209,39.36,1.183
2022-06-08,125229.0,64618.16,0.38,1.75,0.28,0.07,0.0,29581.76,78900.0,57329.0,40712.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,74.53,0.0,0.0,,0.0,100.0,33.43,0.32,39.78,1.183
2022-06-09,125229.0,65119.08,0.38,1.81,0.28,0.07,0.0,29811.08,78900.0,57329.0,41028.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,74.53,0.0,0.0,,0.0,100.0,33.87,0.3228,40.11,1.183
2022-06-10,125229.0,62614.5,0.38,1.82,0.28,0.07,0.0,28664.5,78900.0,57329.0,39450.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,74.53,0.0,0.0,,0.0,100.0,33.03,0.3223,40.59,1.183
2022-06-13,125229.0,58857.63,0.38,1.65,0.28,0.06,0.0,26944.63,78900.0,57329.0,37083.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,74.53,0.0,0.0,,0.0,100.0,32.15,0.3257,41.93,1.183
2022-06-14,125229.0,57605.34,0.38,1.58,0.28,0.06,0.0,26371.34,78900.0,57329.0,36294.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,89.66,0.0,0.0,,0.0,100.0,32.21,0.3285,42.39,1.4231
2022-06-15,125229.0,59108.09,0.38,1.52,0.28,0.06,0.0,27059.29,78900.0,57329.0,37240.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,74.13,0.0,0.0,,0.0,100.0,32.88,0.33,42.3,1.1767
2022-06-16,125229.0,55351.22,0.38,1.54,0.28,0.06,0.0,25339.42,78900.0,57329.0,34873.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,74.13,0.0,0.0,,0.0,100.0,31.4,0.3288,42.96,1.1767
2022-06-17,125229.0,56353.05,0.38,1.5,0.28,0.06,0.0,25798.05,78900.0,57329.0,35505.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,74.13,0.0,0.0,,0.0,100.0,32.08,0.3322,43.17,1.1767
2022-06-20,125229.0,62364.04,0.38,1.51,0.28,0.06,0.0,28549.84,78900.0,57329.0,39292.2,,,,,,,,,,,,,,,,,,0.04,,,,100.0,74.13,0.0,0.0,,0.0,100.0,34.28,0.3312,41.62,1.1767
2022-06-21,124729.0,62613.96,0.38,1.49,0.28,0.07,0.0,28779.16,78400.0,57329.0,39356.8,,,,,,,,0.0,,500.0,,,,,,,,0.04,,,,100.0,74.01,0.0,0.0,,0.0,100.0,33.43,0.3235,40.57,1.1775
2022-06-22,124729.0,61054.85,0.38,1.47,0.28,0.07,0.0,28062.55,78400.0,57329.0,38376.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,70.7,0.0,0.0,,0.0,100.0,32.85,0.3229,40.81,1.1247
2022-06-23,122829.0,59572.07,0.37,1.5,0.28,0.06,0.0,27804.57,76500.0,57329.0,37102.5,,,,,,,,0.0,,1900.0,,,,,,,,0.04,,,,100.0,70.19,0.0,0.0,,0.0,100.0,31.7,0.3246,41.9,1.1269
2022-06-24,122829.0,59572.07,0.37,1.53,0.28,0.06,0.0,27804.57,76500.0,57329.0,37102.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,70.19,0.0,0.0,,0.0,100.0,31.76,0.3252,41.97,1.1269
2022-06-27,122827.0,57728.69,0.37,1.57,0.28,0.06,0.0,26897.16,75999.0,57228.0,35719.53,,,99.0,,,,,0.0,,600.0,,,,99.0,,,101.0,0.04,0.0,,,100.0,70.11,0.0,0.0,,0.0,100.0,31.14,0.3263,42.47,1.1331
2022-06-28,122728.0,65904.94,0.37,1.58,0.28,0.06,0.0,30731.44,75900.0,57228.0,40758.3,,,,,,,,0.0,,99.0,,,,,,,,0.04,,,,100.0,70.02,0.0,0.0,,0.0,100.0,34.33,0.3285,40.97,1.1322
2022-06-29,122629.0,63153.94,0.37,1.42,0.28,0.07,0.0,29421.44,75900.0,57129.0,39088.5,,,,,,,,,,,,,,,,,99.0,0.04,0.0,,,100.0,70.02,0.0,0.0,,0.0,100.0,32.73,0.3218,40.73,1.1313
2022-06-30,122629.0,60088.21,0.37,1.45,0.28,0.07,0.0,27993.21,75900.0,57129.0,37191.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,70.02,0.0,0.0,,0.0,100.0,31.4,0.327,42.53,1.1313
2022-07-01,122629.0,57819.57,0.37,1.44,0.28,0.06,0.0,26936.32,75900.0,57129.0,35786.85,,,,,,,,,,,,,,,,,,0.04,,,,100.0,70.02,0.0,0.0,,0.0,100.0,30.81,0.3298,43.37,1.1313
2022-07-04,122629.0,60272.15,0.37,1.42,0.28,0.06,0.0,28078.9,75900.0,57129.0,37304.85,,,,,,,,,,,,,,,,,,0.04,,,,100.0,70.02,0.0,0.0,,0.0,100.0,31.88,0.3314,43.05,1.1313
2022-07-05,122629.0,58677.98,0.37,1.42,0.28,0.06,0.0,27336.23,75900.0,57129.0,36318.15,,,,,,,,,,,,,,,,,,0.04,,,,100.0,70.02,0.0,0.0,,0.0,100.0,31.1,0.3294,43.13,1.1313
2022-07-06,122629.0,57267.74,0.37,1.45,0.28,0.06,0.0,26679.24,75900.0,57129.0,35445.3,,,,,,,,,,,,,,,,,,0.04,,,,100.0,70.02,0.0,0.0,,0.0,100.0,30.67,0.3308,43.58,1.1313
2022-07-07,122629.0,61437.13,0.37,1.44,0.28,0.06,0.0,28621.63,75900.0,57129.0,38025.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,70.02,0.0,0.0,,0.0,100.0,32.38,0.332,42.89,1.1313
2022-07-08,122629.0,61314.5,0.37,1.34,0.28,0.07,0.0,28564.5,75900.0,57129.0,37950.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,70.02,0.0,0.0,,0.0,100.0,31.76,0.3266,42.16,1.1313
2022-07-11,107629.0,53760.69,0.32,1.28,0.24,0.06,0.0,28535.94,60900.0,57129.0,30419.55,,,,,,,,0.01,,15000.0,,,,,,,,0.03,,,,100.0,56.18,0.0,0.0,,0.0,100.0,24.93,0.3446,48.43,0.9929
2022-07-12,107629.0,97942.39,0.32,1.29,0.24,0.07,0.0,51987.39,60900.0,57129.0,55419.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,56.18,0.0,0.0,,0.0,100.0,33.21,0.3262,41.19,0.9929
2022-07-13,107629.0,90515.99,0.32,0.43,0.24,0.08,0.0,48045.49,60900.0,57129.0,51216.9,,,,,,,,,,,,,,,,,,0.05,,,,100.0,56.18,0.0,0.0,,0.0,100.0,32.55,0.2972,34.75,0.9929
2022-07-14,109629.0,87812.83,0.33,0.33,0.25,0.08,0.0,47362.33,60900.0,59129.0,48780.9,,,,0.0,,,,,2000.0,,,,0.0,,,,,0.05,,,,100.0,56.18,0.0,0.0,,0.0,100.0,30.62,0.2882,35.37,1.0114
2022-07-15,109629.0,82989.15,0.33,0.31,0.25,0.08,0.0,44760.65,60900.0,59129.0,46101.3,,,,,,,,,,,,,,,,,,0.05,,,,100.0,56.18,0.0,0.0,,0.0,100.0,30.69,0.2913,36.31,1.0114
2022-07-18,109629.0,84195.07,0.33,0.3,0.25,0.08,0.0,45411.07,60900.0,59129.0,46771.2,,,,,,,,,,,,,,,,,,0.05,,,,100.0,56.18,0.0,0.0,,0.0,100.0,28.73,0.3007,39.59,1.0114
2022-07-19,109629.0,85181.73,0.33,0.29,0.25,0.08,0.0,45943.23,60900.0,59129.0,47319.3,,,,,,,,,,,,,,,,,,0.05,,,,100.0,56.18,0.0,0.0,,0.0,100.0,28.76,0.2998,39.35,1.0114
2022-07-20,109629.0,83318.04,0.33,0.28,0.25,0.08,0.0,44938.04,60900.0,59129.0,46284.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,56.18,0.0,0.0,,0.0,100.0,28.99,0.3,39.46,1.0114
2022-07-21,107629.0,78892.06,0.32,0.27,0.24,0.08,0.0,41875.56,60900.0,57129.0,44639.7,,,,,,,,,,,,,,,,,2000.0,0.05,0.0,,,100.0,56.18,0.0,0.0,,0.0,100.0,29.75,0.3134,40.91,0.9929
2022-07-22,107629.0,72541.95,0.32,0.27,0.24,0.08,0.0,38504.95,60900.0,57129.0,41046.6,,,,,,,,,,,,,,,,,,0.04,,,,100.0,56.18,0.0,0.0,,0.0,100.0,30.02,0.318,42.0,0.9929
2022-07-25,94429.0,61001.13,0.28,0.23,0.21,0.06,0.0,36259.33,59900.0,56129.0,38695.4,,,5000.0,,,,,0.0,,6000.0,,,,5000.0,,,1000.0,0.04,0.0,,,100.0,58.5,0.0,0.0,,0.0,100.0,25.87,0.3593,51.24,0.9222
2022-07-26,94429.0,62984.14,0.28,0.23,0.21,0.06,0.0,37438.04,59900.0,56129.0,39953.3,,,,,,,,,,,,,,,,,,0.04,,,,100.0,58.5,0.0,0.0,,0.0,100.0,27.25,0.3702,52.26,0.9222
2022-07-27,94269.0,68156.49,0.28,0.22,0.21,0.06,0.0,40465.59,59740.0,55969.0,43192.02,,,,,,,,0.0,,160.0,,,,,,,160.0,0.04,0.0,,,100.0,58.43,0.0,0.0,,0.0,100.0,28.75,0.3644,50.87,0.9221
2022-07-28,94269.0,66176.84,0.28,0.21,0.21,0.07,0.0,39290.24,59740.0,55969.0,41937.48,,,,,,,,,,,,,,,,,,0.04,,,,100.0,58.43,0.0,0.0,,0.0,100.0,27.67,0.3574,50.42,0.9221
2022-07-29,94269.0,64668.53,0.28,0.2,0.21,0.06,0.0,38394.73,59740.0,55969.0,40981.64,,,,,,,,,,,,,,,,,,0.04,,,,100.0,58.43,0.0,0.0,,0.0,100.0,27.39,0.3616,51.07,0.9221
2022-08-01,94269.0,67213.8,0.28,0.2,0.21,0.06,0.0,39905.9,59500.0,55969.0,42423.5,,,,,,,,0.0,,240.0,,,,,,,,0.04,,,,100.0,58.2,0.0,0.0,,0.0,100.0,28.3,0.3622,50.77,0.9221
2022-08-02,94269.0,66176.84,0.28,0.2,0.21,0.07,0.0,39290.24,59740.0,55969.0,41937.48,,,240.0,,,,,,,,,,,240.0,,,,0.04,,,,100.0,58.43,0.0,0.0,,0.0,100.0,27.76,0.3589,50.58,0.9221
2022-08-03,94269.0,65045.61,0.28,0.2,0.21,0.06,0.0,38618.61,59740.0,55969.0,41220.6,,,,,,,,,,,,,,,,,,0.04,,,,100.0,58.43,0.0,0.0,,0.0,100.0,27.5,0.3613,50.99,0.9221
2022-08-04,81069.0,59018.23,0.24,0.17,0.18,0.06,0.0,39507.83,37040.0,54269.0,26965.12,,,3300.0,,,3300.0,,0.02,,26000.0,,,,3300.0,0.0,,5000.0,0.03,0.0,,,100.0,35.1,0.0,0.0,,0.0,100.0,19.65,0.4358,61.71,0.7682
2022-08-05,81069.0,60234.27,0.24,0.17,0.18,0.06,0.0,40321.87,37040.0,54269.0,27520.72,,,,,,,,,,,,,,,,,,0.03,,,,100.0,35.1,0.0,0.0,,0.0,100.0,20.36,0.4256,60.58,0.7682
2022-08-08,81069.0,68503.3,0.24,0.16,0.18,0.06,0.0,45857.31,37040.0,54269.0,31298.8,,,,,,,,,,,,,,,,,,0.03,,,,100.0,35.1,0.0,0.0,,0.0,100.0,20.48,0.4172,59.71,0.7682
2022-08-09,81069.0,63395.96,0.24,0.15,0.18,0.06,0.0,42438.36,37040.0,54269.0,28965.28,,,,,,,,,,,,,,,,,,0.03,,,,100.0,35.1,0.0,0.0,,0.0,100.0,22.35,0.3975,57.3,0.7682
2022-08-10,81069.0,71989.27,0.24,0.15,0.18,0.06,0.0,48190.87,37040.0,54269.0,32891.52,,,,,,,,,,,,,,,,,,0.03,,,,100.0,35.1,0.0,0.0,,0.0,100.0,20.99,0.4026,58.14,0.7682
2022-08-11,81069.0,69070.79,0.24,0.14,0.18,0.06,0.0,46237.19,37040.0,54269.0,31558.08,,,,,,,,,,,,,,,,,,0.03,,,,100.0,35.1,0.0,0.0,,0.0,100.0,22.94,0.3866,55.96,0.7682
2022-08-12,81069.0,71259.65,0.24,0.13,0.18,0.06,0.0,47702.45,37040.0,54269.0,32558.16,,,,,,,,,,,,,,,,,,0.03,,,,100.0,35.1,0.0,0.0,,0.0,100.0,22.24,0.3903,56.55,0.7682
2022-08-15,80829.0,71452.84,0.24,0.13,0.18,0.06,0.0,47761.64,36800.0,54029.0,32531.2,,,,,,,,0.0,,240.0,,,,,,,240.0,0.03,0.0,,,100.0,34.87,0.0,0.0,,0.0,100.0,22.55,0.3909,56.44,0.7659
2022-08-16,80029.0,67464.45,0.24,0.13,0.18,0.06,0.0,45040.65,36600.0,53429.0,30853.8,,,,,,,,0.0,,200.0,,,,,,,600.0,0.03,0.0,,,100.0,34.83,0.0,0.0,,0.0,100.0,22.25,0.4003,57.38,0.7615
2022-08-17,84329.0,66619.91,0.26,0.13,0.19,0.06,0.0,48370.91,33100.0,61229.0,26149.0,,,,0.01,,,,0.0,7800.0,3500.0,,,0.01,,,,,0.03,,,,100.0,32.58,0.0,0.0,,0.0,100.0,27.57,0.3845,53.94,0.83
2022-08-18,85929.0,68829.13,0.26,0.13,0.19,0.06,0.0,50326.03,33100.0,62829.0,26513.1,,,,0.0,,,,,1600.0,,,,0.0,,,,,0.03,,,,100.0,32.58,0.0,0.0,,0.0,100.0,26.1,0.3794,53.98,0.8458
2022-08-19,78329.0,64856.41,0.24,0.12,0.18,0.06,0.0,47799.61,33900.0,57729.0,28069.2,,,,0.0,,,,0.0,3300.0,2500.0,,,0.0,,,3300.0,8400.0,0.03,0.01,,,100.0,32.32,0.0,0.0,,0.0,100.0,20.54,0.4487,61.04,0.7467
2022-08-22,78329.0,64543.1,0.24,0.12,0.18,0.06,0.0,47568.7,33900.0,57729.0,27933.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,34.21,0.0,0.0,,0.0,100.0,20.51,0.4479,60.95,0.7904
2022-08-23,78329.0,61958.24,0.24,0.12,0.18,0.06,0.0,45663.64,33900.0,57729.0,26814.9,,,,,,,,,,,,,,,,,,0.03,,,,100.0,34.21,0.0,0.0,,0.0,100.0,20.62,0.4507,61.27,0.7904
2022-08-24,78329.0,61879.91,0.24,0.16,0.18,0.06,0.0,45605.91,33900.0,57729.0,26781.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,34.21,0.0,0.0,,0.0,100.0,20.67,0.4522,61.43,0.7904
2022-08-25,78329.0,58041.79,0.24,0.19,0.18,0.06,0.0,42777.19,33900.0,57729.0,25119.9,,,,,,,,,,,,,,,,,,0.03,,,,100.0,34.21,0.0,0.0,,0.0,100.0,20.83,0.4563,61.9,0.7904
2022-08-26,78329.0,58746.75,0.24,0.2,0.18,0.06,0.0,43296.75,33900.0,57729.0,25425.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,34.21,0.0,0.0,,0.0,100.0,18.76,0.4718,63.71,0.7904
2022-08-29,78329.0,59530.04,0.24,0.2,0.18,0.06,0.0,43874.04,33900.0,57729.0,25764.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,34.21,0.0,0.0,,0.0,100.0,20.83,0.4564,61.91,0.7904
2022-08-30,78329.0,63446.49,0.24,0.21,0.18,0.06,0.0,46760.49,33900.0,57729.0,27459.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,34.21,0.0,0.0,,0.0,100.0,20.61,0.4525,61.48,0.7904
2022-08-31,78329.0,63838.14,0.24,0.21,0.18,0.06,0.0,47049.14,33900.0,57729.0,27628.5,,,,,,,,,,,,,,,,,,0.03,,,,100.0,34.21,0.0,0.0,,0.0,100.0,20.52,0.4501,61.2,0.7904
2022-09-01,78329.0,59530.04,0.24,0.21,0.18,0.06,0.0,43874.04,33900.0,57729.0,25764.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,34.21,0.0,0.0,,0.0,100.0,20.68,0.4544,61.68,0.7904
2022-09-02,78329.0,59216.72,0.24,0.21,0.18,0.06,0.0,43643.12,33900.0,57729.0,25628.4,,,,,,,,,,,,,,,,,,0.03,,,,100.0,34.21,0.0,0.0,,0.0,100.0,20.78,0.4571,61.98,0.7904
2022-09-05,78329.0,56710.2,0.24,0.21,0.18,0.06,0.0,41795.8,33900.0,57729.0,24543.6,,,,,,,,,,,,,,,,,,0.03,,,,100.0,34.21,0.0,0.0,,0.0,100.0,20.94,0.4597,62.26,0.7904
2022-09-06,78329.0,54830.3,0.24,0.22,0.18,0.05,0.0,40410.3,33900.0,57729.0,23730.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,34.21,0.0,0.0,,0.0,100.0,19.09,0.4745,63.99,0.7904
2022-09-07,78329.0,53263.72,0.24,0.22,0.18,0.05,0.0,39255.72,33900.0,57729.0,23052.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,34.21,0.0,0.0,,0.0,100.0,19.19,0.4777,64.31,0.7904
2022-09-08,122933.0,82365.11,0.37,0.36,0.28,0.08,0.0,57372.77,61802.0,85631.0,41407.34,,,27902.0,0.01,,17902.0,,,10000.0,,,,0.01,27902.0,0.01,,,0.04,,,,100.0,52.82,0.0,0.0,,0.0,100.0,33.17,0.3474,46.54,1.0507
2022-09-09,122933.0,85807.23,0.37,0.37,0.28,0.08,0.0,59770.44,61802.0,85631.0,43137.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,61.62,0.0,0.0,,0.0,100.0,33.3,0.3434,45.92,1.2257
2022-09-12,131833.0,97292.75,0.4,0.39,0.3,0.09,0.0,70649.48,71902.0,95731.0,53063.68,,,11300.0,0.01,,,,0.0,11000.0,1200.0,,,0.01,11300.0,,,900.0,0.05,0.0,,,100.0,71.48,0.0,0.0,,0.0,100.0,29.2,0.3679,51.35,1.3105
2022-09-13,134233.0,95305.43,0.41,0.4,0.3,0.09,0.0,68821.01,73102.0,96931.0,51902.42,,,1200.0,0.0,,,,,1200.0,,,,0.0,1200.0,,,,0.05,,,,100.0,71.81,0.0,0.0,,0.0,100.0,31.54,0.3644,49.73,1.3186
2022-09-14,134191.0,94738.85,0.41,0.4,0.3,0.09,0.0,68418.46,73081.0,96910.0,51595.19,,,,,,,,0.0,,21.0,,,,,,,21.0,0.05,0.0,,,100.0,72.65,0.0,0.0,,0.0,100.0,30.83,0.3676,50.5,1.334
2022-09-15,134191.0,96214.95,0.41,0.4,0.3,0.09,0.0,69484.47,73081.0,96910.0,52399.08,,,,,,,,,,,,,,,,,,0.05,,,,100.0,72.65,0.0,0.0,,0.0,100.0,30.71,0.3673,50.54,1.334
2022-09-16,134191.0,94738.85,0.41,0.41,0.3,0.09,0.0,68418.46,73081.0,96910.0,51595.19,,,,,,,,,,,,,,,,,,0.05,,,,100.0,72.65,0.0,0.0,,0.0,100.0,30.87,0.3673,50.45,1.334
2022-09-19,145216.0,101651.2,0.44,0.47,0.33,0.1,0.0,75554.5,76081.0,107935.0,53256.7,,,3000.0,0.01,,3000.0,,,8025.0,,,,0.01,3000.0,0.0,,,0.05,,,,100.0,75.63,0.0,0.0,,0.0,100.0,34.5,0.3466,46.1,1.4436
2022-09-20,145216.0,100779.9,0.44,0.52,0.33,0.1,0.0,74906.89,76081.0,107935.0,52800.21,,,,,,,,,,,,,,,,,,0.05,,,,100.0,75.63,0.0,0.0,,0.0,100.0,34.45,0.3472,46.21,1.4436
2022-09-21,145216.0,97875.58,0.44,0.55,0.33,0.1,0.0,72748.19,76081.0,107935.0,51278.59,,,,,,,,,,,,,,,,,,0.05,,,,100.0,72.82,0.0,0.0,,0.0,100.0,34.37,0.349,46.5,1.3899
2022-09-22,157216.0,100932.67,0.48,0.73,0.35,0.11,0.0,76998.27,76081.0,119935.0,48844.0,,,,,,12000.0,,,,,,,,,0.01,,,0.05,,,,100.0,72.82,0.0,0.0,,0.0,100.0,31.01,0.2963,42.91,1.5048
2022-09-23,177216.0,112354.94,0.54,0.89,0.4,0.11,0.0,88718.79,76081.0,139935.0,48235.35,,,,0.01,,,,,20000.0,,,,0.01,,,,,0.05,,,,100.0,72.82,0.0,0.0,,0.0,100.0,26.62,0.2481,38.48,1.6962
2022-09-26,177216.0,108456.19,0.54,0.92,0.4,0.11,0.0,85640.22,76081.0,139935.0,46561.57,,,,,,,,,,,,,,,,,,0.05,,,,100.0,72.82,0.0,0.0,,0.0,100.0,26.59,0.2497,38.76,1.6962
2022-09-27,176116.0,106021.83,0.53,0.95,0.4,0.11,0.0,83578.67,76081.0,138835.0,45800.76,,,,,,,,,,,,,,,,,1100.0,0.05,0.0,,,100.0,72.82,0.0,0.0,,0.0,100.0,26.67,0.2543,39.43,1.6857
2022-09-28,175016.0,102034.33,0.53,0.96,0.39,0.11,0.0,80940.8,74981.0,138835.0,43713.92,,,,,,,,0.0,,1100.0,,,,,,,,0.04,,,,100.0,72.53,0.0,0.0,,0.0,100.0,26.73,0.2589,40.06,1.693
2022-09-29,181016.0,103903.18,0.55,1.05,0.41,0.11,0.0,83135.29,74981.0,144835.0,43039.09,,,,0.0,,,,,6000.0,,,,0.0,,,,,0.04,,,,100.0,72.53,0.0,0.0,,0.0,100.0,25.56,0.2505,39.15,1.751
2022-09-30,177016.0,102138.23,0.54,1.1,0.4,0.11,0.0,81261.8,74981.0,140835.0,43264.04,,,,,,,,,,,,,,,,,4000.0,0.04,0.0,,,100.0,72.53,0.0,0.0,,0.0,100.0,26.27,0.2575,39.99,1.7123
2022-10-03,161716.0,91531.26,0.49,1.04,0.36,0.1,0.0,71052.81,74981.0,125535.0,42439.25,,,,,,,,,,,,,,,,,15300.0,0.04,0.01,,,100.0,72.53,0.0,0.0,,0.0,100.0,29.05,0.3015,44.09,1.5643
