,SU FP Equity_DX_SI_QTY,SU FP Equity_DX_SHORT_INTEREST_VALUE,SU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SU FP Equity_DX_SI_MV,SU FP Equity_DX_DSS,SU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY,SU FP Equity_DX_BROKER_SI_QTY,SU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SU FP Equity_DX_BROKER_SI_MV_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_INC_x,SU FP Equity_DX_BROKER_SI_MV_INC_x,SU FP Equity_DX_SUPPLY_SI_MV_NEW,SU FP Equity_DX_BROKER_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_NEW,SU FP Equity_DX_SUPPLY_SI_MV_DEC,SU FP Equity_DX_BROKER_SI_QTY_INC,SU FP Equity_DX_SUPPLY_SI_QTY_DEC,SU FP Equity_DX_BROKER_SI_MV_NEW_y,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SU FP Equity_DX_BROKER_SI_MV_INC_y,SU FP Equity_DX_SUPPLY_SI_QTY_INC_y,SU FP Equity_DX_BROKER_SI_MV_ADD,SU FP Equity_DX_SUPPLY_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_DEC,SU FP Equity_DX_SUPPLY_SI_MV,SU FP Equity_DX_BROKER_SI_MV_DEC,SU FP Equity_DX_SUPPLY_SI_MV_RMV,SU FP Equity_DX_BROKER_SI_MV_RMV,SU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SU FP Equity_DX_UTILIZATION_QUANTITY,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SU FP Equity_DX_ACTIVE_UTILIZATION_MV,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SU FP Equity_DX_BROKER_SI_CON_RATIO,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SU FP Equity_DX_DEMAND_SUPPLY_RATIO,SU FP Equity_PX_LAST
2015-08-27,5679443.0,296316128.78,1.08,2.77,0.97,325.8,0.0,183235552.3,2167397.0,3512046.0,113080576.49,,,131748.0,26.63,,1616.0,,0.82,502930.0,374.0,,,26.63,131748.0,0.09,,,118.91,,,,1.63,1.63,130511448.0,6809232354.91,,7194.53,1.63,19.35,0.1557,24.31,0.0428,55.67
2015-08-28,5561225.0,294265714.77,1.05,2.67,0.95,325.38,0.0,185680767.81,2052109.0,3509116.0,108584946.96,,,,,,,,4.45,,115288.0,,,,,,,2930.0,115.6,0.0,,,1.55,1.55,130529816.0,6906832506.08,,7338.29,1.55,19.73,0.1593,24.43,0.0419,56.46
2015-08-31,5426383.0,286469585.31,1.03,2.59,0.92,319.24,0.0,186573034.92,1892267.0,3534116.0,99896550.39,,,,1.37,,,,8.88,25000.0,159842.0,,,1.37,,,,,106.69,,,,1.42,1.42,131143752.0,6923340326.62,,7432.41,1.42,20.31,0.1676,24.98,0.0408,56.33
2015-09-01,5397470.0,278974224.23,1.02,2.56,0.92,315.67,0.0,181422016.64,1887397.0,3510073.0,97552207.59,,,385.0,1.31,,,,0.37,30000.0,5255.0,,,1.31,385.0,,,54043.0,105.08,3.11,,,1.41,1.41,131850120.0,6814819710.33,,7386.16,1.4,20.54,0.1688,25.28,0.0404,55.15
2015-09-02,5049893.0,261198630.09,0.96,2.34,0.86,292.69,0.0,164659846.73,1866436.0,3183457.0,96538783.37,,,655.0,,,,,1.22,,21616.0,,,,655.0,,,326616.0,103.02,19.46,,,1.39,1.39,132110432.0,6833226735.58,,7334.41,1.39,22.02,0.1856,27.4,0.0377,55.19
2015-09-03,5115478.0,269480988.16,0.97,2.38,0.87,297.68,0.0,168229820.95,1987021.0,3193457.0,104675336.81,,,53785.0,,,65000.0,,,,,,,,53785.0,3.68,66800.0,55000.0,110.77,2.89,,,1.47,1.47,132775536.0,6994553127.83,,7425.6,1.47,21.62,0.1792,26.9,0.038,56.21
2015-09-04,5282979.0,270680071.74,1.0,2.43,0.9,305.48,0.0,172350264.58,1989145.0,3363834.0,101916345.17,,,,8.81,,,,0.4,170377.0,2876.0,,,8.81,,,5000.0,,109.09,,,,1.47,1.47,132930616.0,6810867254.08,,7430.0,1.45,21.05,0.1734,26.04,0.0392,54.67
2015-09-07,5603113.0,288710408.56,1.06,2.56,0.95,321.62,0.0,191980253.9,2109279.0,3725834.0,108684369.18,,,118102.0,21.46,,,,2.56,412000.0,45866.0,,,21.46,118102.0,,47898.0,50000.0,115.63,3.29,,,1.56,1.56,133475168.0,6877546514.85,,7336.13,1.55,19.31,0.1667,24.54,0.0413,54.98
2015-09-08,5500576.0,286107654.72,1.04,2.56,0.94,317.24,0.0,188180711.17,2152699.0,3617877.0,111970757.65,,,5699.0,2.18,,,,0.01,38000.0,279.0,,,2.18,5699.0,,38000.0,145957.0,118.89,8.21,,,1.58,1.58,133763944.0,6957614676.04,,7396.63,1.58,19.77,0.1706,24.99,0.0405,55.5
2015-09-09,5383171.0,284692843.81,1.02,2.51,0.92,313.4,0.0,185622352.43,2035294.0,3509877.0,107637977.1,,,,,,2000.0,,6.27,,119405.0,,,,,0.11,2000.0,110000.0,113.94,5.94,,,1.5,1.5,133520336.0,7061318349.67,,7475.11,1.5,20.24,0.1755,25.33,0.0397,56.43
2015-09-10,5344065.0,277916787.68,1.01,2.54,0.91,311.61,0.0,180247386.56,1996188.0,3465979.0,103811266.62,,,5000.0,,,,,1.99,,44106.0,,,,5000.0,,,43898.0,111.62,2.57,,,1.47,1.47,133704032.0,6953245342.93,,7507.33,1.46,20.75,0.1789,25.55,0.0394,55.49
2015-09-11,5283892.0,273846622.09,1.0,2.52,0.9,306.02,0.0,173825623.18,1966015.0,3353979.0,101892046.0,,,52350.0,,,,,5.21,,82523.0,,,,52350.0,,,112000.0,108.74,6.35,,,1.45,1.45,133821488.0,6935524505.66,,7426.91,1.44,20.78,0.1808,26.01,0.0389,55.3
2015-09-14,5343892.0,274652428.38,1.01,2.57,0.91,308.6,0.0,175463430.55,2026015.0,3413979.0,104128215.85,,,58000.0,3.28,,,,,60000.0,,,,3.28,58000.0,,2000.0,,111.84,,,,1.49,1.49,133926544.0,6883232395.78,,7415.92,1.49,20.5,0.177,25.76,0.0393,54.84
2015-09-15,5336034.0,278199261.47,1.01,2.56,0.91,308.15,0.0,177052629.31,2048157.0,3395979.0,106782633.84,,,46468.0,0.75,,,,1.39,12000.0,25000.0,,,0.75,46468.0,,674.0,30000.0,113.21,1.86,,,1.5,1.5,134388544.0,7006475912.85,,7442.17,1.5,20.39,0.1754,25.83,0.0391,55.63
2015-09-16,5453188.0,289520092.74,1.03,2.61,0.93,317.73,0.0,186616901.17,2165311.0,3514979.0,114960467.44,,,121021.0,6.58,,,,0.08,119000.0,3867.0,,,6.58,121021.0,,,,121.6,,,,1.58,1.58,135074880.0,7171381545.02,,7586.66,1.58,20.0,0.1683,24.98,0.0397,56.65
2015-09-17,5480332.0,284335623.9,1.04,2.61,0.93,319.63,0.0,182886201.64,2192455.0,3524979.0,113750966.24,,,10000.0,0.43,,,,0.04,10000.0,8038.0,,,0.43,10000.0,,25182.0,,122.71,,,,1.6,1.6,134953344.0,7001773480.75,,7589.6,1.59,20.34,0.1689,24.95,0.04,55.36
2015-09-18,5764526.0,285574276.9,1.09,2.68,0.98,325.89,1.0,183742600.17,2292649.0,3708979.0,113577695.78,,,70.0,8.15,,,,2.13,184000.0,5000.0,,,8.15,70.0,,105124.0,,122.45,,,,1.67,1.67,134920896.0,6683973203.44,,7404.8,1.63,19.63,0.1642,24.64,0.042,52.86
2015-09-21,5748489.0,288497134.9,1.09,2.5,0.98,322.5,1.0,186141056.36,2276612.0,3708979.0,114255422.47,,,1.0,,,,,0.91,,16038.0,,,,1.0,,,,121.16,,,,1.66,1.66,134842832.0,6767303667.84,,7233.44,1.65,18.9,0.1632,24.84,0.0419,53.55
2015-09-22,5397166.0,260243253.39,1.02,2.3,0.92,301.57,0.0,166034476.82,2037789.0,3443377.0,98259130.64,,,7653.0,,,17500.0,,13.16,,248893.0,,,,7653.0,0.94,2417.0,283102.0,106.77,16.45,,,1.49,1.49,134943776.0,6506786578.63,,7190.94,1.46,20.37,0.1777,26.42,0.0394,51.45
2015-09-23,5651478.0,272452831.61,1.07,2.35,0.96,309.91,0.0,164898747.04,2317101.0,3420488.0,111705420.88,,,183001.0,,,2111.0,,3.22,,62500.0,,,,183001.0,0.11,158811.0,25000.0,119.12,2.05,,,1.7,1.7,134121936.0,6465901706.55,,6930.9,1.69,18.86,0.1611,25.47,0.0414,51.44
2015-09-24,6466936.0,302977253.51,1.23,2.69,1.1,352.49,1.0,186519225.03,2491864.0,3981183.0,116744330.06,,,229463.0,36.93,,,,4.12,672695.0,80000.0,,,36.93,229463.0,,25300.0,112000.0,126.5,5.84,,,1.83,1.83,133397480.0,6249698793.32,,6832.05,1.82,20.32,0.1557,22.09,0.0476,49.99
2015-09-25,6503115.0,310645017.54,1.23,2.61,1.11,352.7,1.0,192803008.84,2473043.0,4036183.0,118133922.91,,,762.0,2.28,,,,1.62,55000.0,31269.0,,,2.28,762.0,,11686.0,,125.44,,,,1.83,1.83,132653600.0,6336683250.81,,6736.94,1.83,20.36,0.1556,21.99,0.0481,50.97
2015-09-28,6442844.0,298769067.47,1.22,2.53,1.1,348.52,1.0,186703098.88,2422772.0,4026183.0,112349349.32,,,51522.0,,,,,5.48,,108622.0,,,,51522.0,,6829.0,10000.0,121.79,0.58,,,1.8,1.8,131935056.0,6118123246.24,,6691.41,1.79,20.31,0.1581,22.25,0.048,49.48
2015-09-29,6431464.0,295137182.17,1.22,2.5,1.09,342.93,1.0,184764436.1,2411292.0,4026283.0,110653177.3,,,6726.0,0.0,,,,1.29,7000.0,18206.0,,,0.0,6726.0,,,6900.0,118.7,0.37,,,1.79,1.79,132615360.0,6085663180.81,,6580.91,1.77,20.47,0.1594,22.55,0.0476,48.965
2015-09-30,6100587.0,285928077.47,1.16,2.3,1.04,327.11,1.0,187774945.07,2098315.0,4006383.0,98345810.64,,,87010.0,,,,,19.78,,399987.0,,,,87010.0,,,19900.0,103.91,1.34,,,1.55,1.55,132884952.0,6228177526.2,,6605.91,1.55,22.05,0.1763,24.01,0.0452,50.01
2015-10-01,5921300.0,274001221.1,1.12,2.19,1.01,319.55,1.0,185168056.73,1921728.0,4001572.0,88925712.03,,,4561.0,,,,,8.76,,181148.0,,,,4561.0,,,4811.0,95.43,0.24,,,1.41,1.41,133893344.0,6195757646.56,,6708.54,1.4,22.22,0.1818,24.34,0.0436,49.375
2015-10-02,5921301.0,273945773.44,1.12,2.19,1.01,318.34,1.0,185130554.34,1921729.0,4001572.0,88907748.02,,,301.0,,,,,0.12,,300.0,,,,301.0,,,,94.86,,,,1.41,1.41,133986048.0,6198791709.76,,6663.92,1.4,22.3,0.1819,24.41,0.0436,49.365
2015-10-05,5853459.0,282135301.57,1.11,2.22,1.0,317.98,1.0,190637992.0,1900294.0,3955165.0,91593709.08,,,1265.0,,,,,1.11,,22700.0,,,,1265.0,,,46407.0,95.92,2.49,,,1.4,1.4,134208840.0,6468833478.9,,6777.2,1.4,22.62,0.1815,24.35,0.043,51.43
2015-10-06,5187071.0,252446201.22,0.98,2.05,0.88,285.8,0.0,157493855.64,1953008.0,3236063.0,95049682.29,,,37353.0,,,,,0.0,,6639.0,,,,37353.0,,22000.0,719102.0,100.89,39.19,,,1.44,1.44,133697648.0,6506844295.98,,6916.74,1.44,20.49,0.1816,27.68,0.0382,51.93
2015-10-07,5828220.0,285233892.75,1.11,2.37,0.99,320.74,1.0,187492753.0,2649157.0,3831063.0,129650109.92,,,,34.25,,,,0.61,650000.0,13851.0,,,34.25,,,710000.0,55000.0,137.88,2.69,,,1.95,1.95,133092216.0,6513551455.6,,6970.38,1.94,24.27,0.1956,30.05,0.0429,52.22
2015-10-08,5910528.0,285993872.78,1.12,2.49,1.01,324.8,1.0,190192209.93,2631897.0,3930631.0,127350114.2,,,21325.0,,,,,1.99,,38585.0,,,,21325.0,,,,136.82,,,,1.94,1.94,133108616.0,6440752601.18,,6960.31,1.93,24.33,0.1969,30.29,0.0435,51.63
2015-10-09,5911485.0,295015292.45,1.12,2.52,1.01,327.11,1.0,196159891.12,2632854.0,3930631.0,131393751.79,,,866.0,,,,,,,,,,,866.0,,91.0,,138.72,,,,1.94,1.94,132783384.0,6626613932.57,,6991.7,1.95,24.21,0.1945,29.8,0.0437,53.25
2015-10-12,5596139.0,276235910.69,1.06,2.37,0.95,313.79,0.0,177309728.75,2656101.0,3592038.0,131110124.07,,,3247.0,,,,,,,,,,,3247.0,,20000.0,338593.0,141.27,17.41,,,1.96,1.96,132720392.0,6551327325.98,,7071.05,1.96,25.39,0.2075,32.24,0.0413,52.67
2015-10-13,5210127.0,252982352.37,0.99,2.22,0.89,289.83,0.0,157973916.84,2608682.0,3253445.0,126666875.67,,,14581.0,,,,,3.31,,62000.0,,,,14581.0,,,338593.0,137.23,18.53,,,1.93,1.93,132594584.0,6438248006.63,,6979.58,1.93,27.88,0.2406,35.02,0.0385,51.81
2015-10-14,5224497.0,247951366.33,0.99,2.27,0.89,285.68,0.0,154406468.8,2623052.0,3253445.0,124488410.53,,,26373.0,,,,,0.69,,12003.0,,,,26373.0,,,,134.64,,,,1.94,1.94,132276992.0,6277783469.07,,6827.69,1.93,28.28,0.2411,34.94,0.0387,50.64
2015-10-15,5302243.0,255467439.96,1.01,2.27,0.9,288.02,0.0,159554123.34,2644798.0,3311556.0,127429047.34,,,54521.0,3.3,,2111.0,,1.84,56000.0,32775.0,,,3.3,54521.0,0.11,,,134.76,,,,1.97,1.97,131877296.0,6353981739.08,,6769.42,1.95,27.77,0.2335,33.53,0.0394,51.41
2015-10-16,5501259.0,259075582.23,1.04,2.39,0.94,297.1,0.0,153217319.46,2899814.0,3253445.0,136563466.73,,,5016.0,,,,,2.81,,56000.0,,,,5016.0,,306000.0,58111.0,146.7,3.61,,,2.15,2.15,131690600.0,6201820141.34,,6767.55,2.12,26.75,0.217,32.79,0.0409,50.25
2015-10-19,5467529.0,256154834.36,1.04,2.36,0.93,292.73,0.0,152330852.82,2866084.0,3251445.0,134276612.39,,,3728.0,,,,,1.93,,37458.0,,,,3728.0,,,2000.0,143.64,0.1,,,2.13,2.13,131529504.0,6162183741.67,,6652.21,2.11,27.16,0.2182,32.54,0.0407,49.99
2015-10-20,4836057.0,226978152.06,0.92,2.08,0.82,241.89,0.0,109623757.82,3150384.0,2335673.0,147861850.8,,71.0,25882.0,4.23,0.0,,,1.82,84228.0,33653.0,,71.0,4.23,25882.0,,292071.0,1000000.0,157.56,68.78,0.0,,2.34,2.34,131249824.0,6160151236.69,71.0,6605.62,2.33,17.52,0.2463,40.98,0.036,50.08
2015-10-21,4935903.0,235827676.54,0.94,2.12,0.84,249.05,0.0,111646389.16,3250230.0,2336773.0,155289556.77,,,13280.0,,,1100.0,,0.7,,14827.0,,,,13280.0,0.06,101393.0,,164.01,,,,2.42,2.42,131052120.0,6261410924.17,,6646.47,2.41,17.18,0.2404,39.66,0.0368,50.98
2015-10-22,4932323.0,243561159.26,0.94,2.11,0.84,255.46,0.0,115391295.5,3246650.0,2336773.0,160321584.31,,,1420.0,,,,,0.25,,5000.0,,,,1420.0,,,,168.33,,,,2.41,2.41,131206360.0,6479051178.1,,6850.46,2.4,17.26,0.239,39.33,0.0367,52.69
2015-10-23,4961493.0,255045308.7,0.94,2.11,0.84,265.97,0.0,120224513.42,3273820.0,2338773.0,168290559.42,,,27502.0,,,2000.0,,0.0,,332.0,,,,27502.0,0.11,,,175.54,,,,2.43,2.43,131249072.0,6746852224.72,,7130.68,2.4,17.45,0.2392,39.39,0.0369,54.85
2015-10-26,5018597.0,259720989.99,0.95,2.08,0.85,275.94,0.0,121035508.32,3330924.0,2338773.0,172381021.8,,,34227.0,,,,,0.01,,123.0,,,,34227.0,,23000.0,,183.12,,,,2.49,2.49,130341952.0,6745419249.82,,7194.0,2.48,17.26,0.2411,39.75,0.0375,55.22
2015-10-27,5077237.0,255094777.9,0.96,2.1,0.86,276.95,0.0,118059255.76,3377464.0,2349773.0,169693364.51,,,36558.0,0.61,,,,0.06,11000.0,1100.0,,,0.61,36558.0,,11082.0,,184.21,,,,2.52,2.52,130457872.0,6554573261.7,,7170.43,2.5,17.2,0.2423,40.2,0.0379,53.61
2015-10-28,5676815.0,287081367.98,1.08,2.34,0.97,305.49,0.0,144059819.06,3478142.0,2848673.0,175892602.34,,,19133.0,26.74,,,,,498900.0,,,,26.74,19133.0,,81545.0,,187.48,,,,2.58,2.58,131384000.0,6644200744.64,,7129.84,2.56,16.97,0.2002,34.62,0.0421,53.96
2015-10-29,5657226.0,289324896.96,1.07,2.31,0.96,306.53,0.0,145688367.8,3458553.0,2848673.0,176879179.01,,,2274.0,,,,,2.14,,40000.0,,,,2274.0,,18137.0,,187.47,,,,2.58,2.58,130785144.0,6688684226.44,,7137.92,2.56,17.29,0.2006,34.76,0.0421,54.57
2015-10-30,5488883.0,283338917.14,1.04,2.22,0.93,301.02,0.0,146946700.32,3292210.0,2846673.0,169945545.64,,,33000.0,,,,,12.26,,229343.0,,,,33000.0,,30000.0,2000.0,180.8,0.1,,,2.46,2.46,130733696.0,6748539522.19,,7188.13,2.45,15.3,0.2039,36.07,0.041,55.08
2015-11-02,5492050.0,284480348.73,1.04,2.33,0.93,302.92,0.0,147453597.07,3295377.0,2846673.0,170695823.63,,,7867.0,,,,,0.36,,6700.0,,,,7867.0,,2000.0,,181.79,,,,2.46,2.46,130546896.0,6762142824.66,,7239.59,2.45,15.25,0.2041,36.15,0.041,55.27
2015-11-03,5393458.0,279777800.12,1.02,2.3,0.92,298.31,0.0,147319474.51,3203485.0,2839973.0,166176131.53,,,9748.0,,,,,5.58,,101640.0,,,,9748.0,,,6700.0,177.21,0.37,,,2.37,2.37,131983984.0,6846477472.32,,7346.06,2.36,15.6,0.2085,37.04,0.0399,55.35
2015-11-04,5290165.0,279377523.26,1.0,2.33,0.9,294.91,0.0,149880732.56,3102092.0,2838073.0,163823771.07,,,,,,,,5.63,,101393.0,,,,,,,1900.0,173.11,0.1,,,2.32,2.32,130399072.0,6886471361.57,,7310.32,2.31,16.09,0.2122,37.66,0.0396,56.35
2015-11-05,5253503.0,279558497.36,1.0,2.32,0.89,296.73,0.0,151125560.3,3063530.0,2839973.0,163021862.44,,,2102.0,0.11,,,,2.2,1900.0,40664.0,,,0.11,2102.0,,,,173.16,,,,2.29,2.29,130519688.0,6945439614.83,,7397.19,2.29,15.48,0.2149,38.2,0.0393,56.78
2015-11-06,5367417.0,292511793.79,1.02,2.44,0.91,309.01,0.0,160221718.55,3077444.0,2939973.0,167713569.62,,,13914.0,,,100000.0,,0.0,,71.0,,,,13914.0,5.96,71.0,,177.74,,,,2.3,2.3,130487168.0,7111248404.61,,7517.86,2.31,15.21,0.2038,36.99,0.0402,58.15
2015-11-09,5593907.0,297777515.61,1.06,2.56,0.95,322.78,0.0,157279233.93,3289334.0,2954573.0,175099390.55,,,150611.0,0.75,,7000.0,,1.25,10000.0,22000.0,,,0.75,150611.0,0.4,83279.0,2400.0,189.4,0.13,,,2.46,2.46,130547080.0,6949344197.54,,7560.16,2.44,14.91,0.2084,37.82,0.0418,56.8
2015-11-10,5555108.0,294670908.84,1.05,2.53,0.95,316.74,0.0,153452024.58,3312245.0,2892863.0,175698158.25,,,22911.0,26.32,,229290.0,,,449000.0,,,,26.32,22911.0,13.31,,740000.0,187.89,44.25,,,2.48,2.48,130374400.0,6915714858.74,,7439.62,2.46,15.42,0.1297,21.09,0.0416,56.6
2015-11-11,5971732.0,319792938.67,1.13,2.76,1.02,340.89,1.0,166750852.08,3507869.0,3113863.0,187850314.78,,,202449.0,12.74,,,,3.92,221000.0,67269.0,,,12.74,202449.0,,60444.0,,199.15,,,,2.62,2.62,130522712.0,6989637450.94,,7429.96,2.61,14.83,0.1263,20.05,0.0446,57.14
2015-11-12,6143031.0,321251549.09,1.16,2.92,1.05,349.24,1.0,174768903.29,3633028.0,3341963.0,189990230.05,,,,13.01,,,,3.19,230000.0,56801.0,,,13.01,,,181960.0,1900.0,205.56,0.11,,,2.71,2.71,130439728.0,6821382585.13,,7407.98,2.7,14.08,0.1235,19.61,0.0458,55.8
2015-11-13,5596729.0,292997243.4,1.06,2.66,0.95,314.7,0.0,183594826.86,2921726.0,3506963.0,152956783.14,,,7414.0,8.7,,,,40.69,165000.0,718743.0,,,8.7,7414.0,,27.0,,163.25,,,,2.18,2.18,130834672.0,6849393321.94,,7366.64,2.17,15.41,0.1302,20.02,0.0418,55.86
2015-11-16,5518203.0,291885823.71,1.05,2.68,0.94,311.61,0.0,175647284.79,3029490.0,3320673.0,160245134.89,,,504.0,2.7,,,,0.12,43000.0,2227.0,,,2.7,504.0,,109487.0,229290.0,169.97,13.05,,,2.26,2.26,131178216.0,6938683051.42,,7396.41,2.25,15.78,0.138,20.49,0.0411,56.44
2015-11-17,5522382.0,299714900.31,1.05,2.73,0.94,317.1,0.0,185323720.42,2939669.0,3414673.0,159543943.41,,,,6.6,,,,7.54,94000.0,133821.0,,,6.6,,,44000.0,,167.38,,,,2.19,2.19,131259928.0,7123838270.45,,7486.76,2.19,17.0,0.1443,20.52,0.0412,57.91
2015-11-18,5548268.0,300235840.72,1.05,2.73,0.94,322.87,0.0,190191029.53,2865555.0,3514673.0,155065024.72,,,9685.0,6.89,,,,4.76,100000.0,83799.0,,,6.89,9685.0,,,,165.67,,,,2.14,2.14,131303808.0,7105300101.67,,7594.57,2.13,19.47,0.1519,20.73,0.0414,57.74
2015-11-19,5703797.0,311912834.59,1.08,2.85,0.97,332.95,0.0,200567145.32,2868084.0,3667673.0,156841523.34,,,2529.0,9.23,,,,,153000.0,,,,9.23,2529.0,,,,166.03,,,,2.14,2.14,131232384.0,7176458924.48,,7584.29,2.14,20.01,0.1547,21.71,0.0425,58.35
2015-11-20,5796798.0,316781297.24,1.1,2.92,0.99,340.53,1.0,203981749.08,2896085.0,3732673.0,158264193.99,,,,4.58,,,,,65000.0,,,,4.58,,,28001.0,,168.7,,,,2.17,2.17,130832920.0,7149709567.09,,7640.92,2.16,19.68,0.1553,22.85,0.0433,58.31
2015-11-23,5315127.0,289163980.74,1.01,2.7,0.9,312.28,0.0,176873001.08,2714022.0,3251105.0,147653556.6,,,216.0,8.53,,,,10.64,140000.0,182279.0,,,8.53,216.0,,,621568.0,157.76,36.3,,,2.02,2.02,131477144.0,7152877877.79,,7660.45,2.02,21.02,0.1805,27.84,0.0396,58.05
2015-11-24,6120627.0,330003550.49,1.16,3.12,1.04,357.17,1.0,195884759.73,3137522.0,3633105.0,169164596.98,,,225840.0,21.71,,2000.0,,,380000.0,,,,21.71,225840.0,0.12,197660.0,,181.35,,,,2.34,2.34,130992216.0,7062658182.96,,7575.47,2.34,19.32,0.1664,26.94,0.0456,57.53
2015-11-25,5619047.0,306488352.08,1.07,2.85,0.96,328.68,0.0,170893781.16,3135942.0,3133105.0,171048524.03,,,,,,,,0.32,,288.0,,,,,,208.0,500000.0,180.99,29.03,0.09,,2.34,2.34,131011944.0,7145986644.84,1500.0,7570.34,2.33,21.36,0.194,30.19,0.0419,58.2
2015-11-26,5401839.0,297627749.8,1.02,2.78,0.92,318.86,0.0,171083479.91,2946734.0,3105105.0,162357635.92,,,,,,,,10.79,,189208.0,,,,,,,28000.0,172.07,1.58,,,2.2,2.2,131206360.0,7229140610.38,,7650.08,2.2,21.45,0.1933,29.96,0.0403,58.79
2015-11-27,5201425.0,287316651.86,0.99,2.69,0.89,309.29,0.0,163234281.86,2896320.0,2955105.0,159987112.21,,,8424.0,,,,,3.42,,58882.0,,,,8424.0,,44.0,150000.0,170.54,8.34,,,2.21,2.21,128002168.0,7070592066.75,,7533.69,2.21,22.68,0.1918,27.79,0.0397,58.94
2015-11-30,5103722.0,286989881.78,0.97,2.7,0.87,305.9,0.0,164932858.26,2820617.0,2933105.0,158607490.65,,,11341.0,4.0,,,,5.08,65000.0,87044.0,,,4.0,11341.0,,,87000.0,167.31,4.79,,,2.11,2.11,130957136.0,7363914605.69,,7764.52,2.11,22.61,0.1976,29.33,0.0382,60.0
2015-12-01,5099840.0,274918365.38,0.97,2.65,0.87,304.48,0.0,158007818.94,2818735.0,2931105.0,151950260.92,,,118.0,,,,,0.0,,2000.0,,,,118.0,,,2000.0,166.74,0.12,,,2.1,2.1,131249776.0,7075314887.19,,7749.06,2.11,23.24,0.202,30.15,0.038,57.52
2015-12-02,4633440.0,249211507.9,0.88,2.34,0.79,269.82,0.0,149582895.36,2502335.0,2781105.0,134589134.34,,,3600.0,7.37,,,,19.2,170000.0,320000.0,,,7.37,3600.0,,,320000.0,145.15,18.41,,,1.89,1.89,130202464.0,7002993971.25,,7490.08,1.9,23.67,0.2382,35.4,0.0349,57.39
2015-12-03,4633440.0,239484486.16,0.88,2.34,0.79,266.6,0.0,143744496.94,2502335.0,2781105.0,129335960.25,,,,,,,,,,,,,,,,,,141.43,,,,1.88,1.88,130697328.0,6755236377.05,,7326.97,1.89,23.94,0.2405,35.8,0.0348,55.15
2015-12-04,4660743.0,242380794.91,0.88,2.29,0.79,261.94,0.0,146710872.59,2489638.0,2821105.0,129473012.67,,,,0.0,,,,1.87,40000.0,13295.0,,,0.0,,,598.0,,137.9,,,,1.86,1.86,131088568.0,6817228780.04,,7258.35,1.86,23.27,0.2394,35.88,0.0349,55.49
2015-12-07,4766610.0,250611390.23,0.9,2.37,0.81,268.76,0.0,148323661.06,2595505.0,2821105.0,136462415.93,,,105465.0,,,,,0.03,,598.0,,,,105465.0,,1000.0,,144.99,,,,1.94,1.94,131296800.0,6903118480.63,,7333.28,1.94,22.7,0.2271,34.79,0.0356,56.1
2015-12-08,4415745.0,229639734.1,0.84,2.21,0.75,249.65,0.0,133428858.32,2500040.0,2565705.0,130013966.12,,,10000.0,,,14600.0,,5.84,,105465.0,,,,10000.0,0.82,,270000.0,139.29,14.4,,,1.87,1.87,131445960.0,6835814863.21,,7328.27,1.87,25.25,0.2238,31.08,0.033,55.49
2015-12-09,4444759.0,228274342.81,0.84,2.21,0.76,248.41,0.0,131769714.11,2529054.0,2565705.0,129887388.67,,,700.0,,,,,,,,,,,700.0,,28314.0,,139.59,,,,1.89,1.89,131564720.0,6756913028.33,,7242.29,1.89,25.08,0.2206,30.86,0.0331,54.8
2015-12-10,5082196.0,261964489.21,0.96,2.53,0.86,282.18,0.0,164884874.05,2828376.0,3198820.0,145790141.53,,,10000.0,0.09,,631215.0,,0.32,1900.0,5678.0,,,0.09,10000.0,34.98,295000.0,,156.08,,,,2.12,2.12,130765568.0,6740380581.02,,7206.69,2.12,21.18,0.1673,26.06,0.038,55.0
2015-12-11,5264193.0,262711896.83,1.0,2.66,0.9,288.35,0.0,165258788.61,3295970.0,3311438.0,164486851.18,,,58461.0,13.26,,,,7.68,257618.0,125000.0,,,13.26,58461.0,,534133.0,145000.0,177.2,8.15,,,2.46,2.46,130538720.0,6514592975.67,,7094.3,2.44,21.24,0.1504,22.55,0.0393,53.25
