,DSB FP Equity_DX_SI_QTY,DSB FP Equity_DX_SHORT_INTEREST_VALUE,DSB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DSB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DSB FP Equity_DX_SI_MV,DSB FP Equity_DX_DSS,DSB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DSB FP Equity_DX_SUPPLY_SI_QTY,DSB FP Equity_DX_BROKER_SI_QTY,DSB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DSB FP Equity_DX_BROKER_SI_MV_NEW_x,DSB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,DSB FP Equity_DX_SUPPLY_SI_QTY_INC_x,DSB FP Equity_DX_BROKER_SI_MV_INC_x,DSB FP Equity_DX_SUPPLY_SI_MV_NEW,DSB FP Equity_DX_BROKER_SI_QTY_ADD,DSB FP Equity_DX_BROKER_SI_QTY_NEW,DSB FP Equity_DX_SUPPLY_SI_MV_DEC,DSB FP Equity_DX_BROKER_SI_QTY_INC,DSB FP Equity_DX_SUPPLY_SI_QTY_DEC,DSB FP Equity_DX_BROKER_SI_MV_NEW_y,DSB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,DSB FP Equity_DX_BROKER_SI_MV_INC_y,DSB FP Equity_DX_SUPPLY_SI_QTY_INC_y,DSB FP Equity_DX_BROKER_SI_MV_ADD,DSB FP Equity_DX_SUPPLY_SI_QTY_ADD,DSB FP Equity_DX_BROKER_SI_QTY_DEC,DSB FP Equity_DX_SUPPLY_SI_MV,DSB FP Equity_DX_BROKER_SI_MV_DEC,DSB FP Equity_DX_SUPPLY_SI_MV_RMV,DSB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DSB FP Equity_DX_UTILIZATION_QUANTITY,DSB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DSB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DSB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,DSB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DSB FP Equity_DX_ACTIVE_UTILIZATION_MV,DSB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DSB FP Equity_DX_BROKER_SI_CON_RATIO,DSB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DSB FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-10-06,50500.0,1382538.5,1.3,0.42,1.38,,1382538.5,50500.0,50500.0,1382538.5,,,,,,,,0.96,,35000.0,,,,,,,35000.0,1.38,0.96,,100.0,38.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3847
2021-10-07,106500.0,2914159.5,2.6,0.89,2.89,,2147995.5,78500.0,78500.0,2147995.5,,,,0.77,,,,,28000.0,,,,0.77,,,28000.0,,2.12,,,60.85,47.71,50500.0,1381831.5,,1.52,58.28,,1.0,100.0,0.6472
2021-10-08,106500.0,2933542.5,2.52,0.86,2.91,,2162282.5,78500.0,78500.0,2162282.5,,,,,,,,,,,,,,,,,,2.15,,,60.85,47.71,50500.0,1391022.5,,1.52,58.56,,1.0,100.0,0.6472
2021-10-11,107500.0,2974095.0,2.48,0.87,2.96,,2199447.0,29000.0,79500.0,802314.0,,,,,,1000.0,,1.38,,50500.0,,,,,0.03,1000.0,,0.8,,,100.0,18.76,0.0,0.0,,0.0,100.0,1.26,0.9751,98.74,0.6956
2021-10-12,51500.0,1431442.5,1.16,0.41,1.43,,1431442.5,51500.0,51500.0,1431442.5,,,,,,,,0.77,,28000.0,,,,,,50500.0,28000.0,1.43,0.77,,39.4,31.3,79200.0,2201364.0,,2.34,37.9,1.94,0.9619,98.06,0.313
2021-10-13,1000.0,27638.0,0.02,0.01,0.03,,27638.0,1000.0,1000.0,27638.0,,,,,,,,1.39,,50500.0,,,,,,,50500.0,0.03,1.39,,100.0,1.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0126
2021-10-14,1000.0,27345.0,0.02,0.01,0.03,,27345.0,1000.0,1000.0,27345.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0175
2021-10-15,1000.0,27437.0,0.02,0.01,0.03,,27437.0,1000.0,1000.0,27437.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,1.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0187
2021-10-18,57000.0,1570179.0,1.13,0.48,1.56,,798863.0,28000.0,29000.0,771316.0,,,,,,28000.0,,0.03,,1000.0,,,,,0.77,28000.0,,0.77,,,100.0,43.99,0.0,0.0,,0.0,100.0,3.45,0.9335,96.55,0.8955
2021-10-19,56000.0,1552264.0,1.02,0.47,1.54,,776132.0,28000.0,28000.0,776132.0,,,,,,,,,,,,,,,,,1000.0,0.77,0.03,,100.0,25.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5093
2021-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.77,,28000.0,,,,,,,28000.0,0.0,0.77,,0.0,0.0,110749.0,3063538.84,,2.98,0.0,,0.0,,0.0
2021-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,108649.0,3020224.9,,2.93,0.0,,0.0,,0.0
2021-10-22,7900.0,219809.6,0.15,0.07,0.22,,219809.6,7900.0,7900.0,219809.6,,,,,,7900.0,,,,,,,,,0.22,7900.0,,0.22,,,14.29,7.26,47400.0,1318857.6,,1.32,14.27,,1.0,100.0,0.0726
2021-10-25,7900.0,218940.6,0.15,0.07,0.22,,218940.6,7900.0,7900.0,218940.6,,,,,,,,,,,,,,,,,,0.22,,,12.5,6.77,55300.0,1532584.2,,1.54,12.5,,1.0,100.0,0.0677
2021-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.22,,7900.0,,,,,,,7900.0,0.0,0.22,,0.0,0.0,115549.0,3197240.83,,3.12,0.0,,0.0,,0.0
2021-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,121449.0,3330131.58,,3.27,0.0,,0.0,,0.0
2021-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,121349.0,3344378.44,,3.25,0.0,,0.0,,0.0
2021-10-29,74500.0,2073111.5,1.45,0.63,2.06,,2073111.5,74500.0,74500.0,2073111.5,,,,,,74500.0,,,,,,,,,2.06,74500.0,,2.06,,,50.0,36.78,74500.0,2073111.5,,2.26,47.62,,1.0,100.0,0.3678
2021-11-01,74500.0,2071025.5,1.39,0.65,2.08,,2071025.5,74500.0,74500.0,2071025.5,,,,,,,,,,,,,,,,,,2.08,,,50.0,36.78,74500.0,2071025.5,,2.28,47.62,,1.0,100.0,0.3678
2021-11-02,103900.0,2855691.5,1.97,0.9,2.89,,2451662.0,89200.0,89200.0,2451662.0,,,,,,14700.0,,,,,,,,,0.41,14700.0,,2.48,,,54.49,44.04,74500.0,2047632.5,,2.28,52.1,16.48,0.7248,83.52,0.513
2021-11-03,10000.0,274730.0,0.19,0.09,0.28,,274730.0,0.0,10000.0,0.0,,,,,,,,2.48,,89200.0,,,,,,,79200.0,0.0,2.2,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1306
2021-11-04,10000.0,271610.0,0.19,0.09,0.27,,271610.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1854
2021-11-05,10000.0,268970.0,0.19,0.09,0.27,,268970.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1867
2021-11-08,58100.0,1570791.6,1.19,0.5,1.56,,1570791.6,48100.0,58100.0,1300431.6,,,,1.29,,,,,48100.0,,,,1.29,,,48100.0,,1.29,,,52.0,32.93,44400.0,1200398.4,,1.32,49.52,,1.0,100.0,0.3978
2021-11-09,58100.0,1556673.3,1.37,0.5,1.57,,1556673.3,48100.0,58100.0,1288743.3,,,,,,,,,,,,,,,,,,1.3,,,52.0,32.93,44400.0,1189609.2,,1.33,49.52,,1.0,100.0,0.3978
2021-11-10,69000.0,1865346.0,1.68,0.59,1.84,,1865346.0,59000.0,69000.0,1595006.0,,,6900.0,0.15,,4000.0,,,6900.0,,,,0.15,6900.0,0.11,4000.0,,1.58,,,43.29,36.91,77300.0,2089728.2,,2.22,41.51,5.85,0.8899,94.15,0.4317
2021-11-11,106500.0,2883381.0,2.48,0.91,2.88,,2425830.4,75900.0,89600.0,2054916.6,,,16900.0,0.57,,,,,20600.0,,,,0.57,16900.0,,,,2.05,,,59.67,47.48,51300.0,1388896.2,,1.53,57.28,4.46,0.9147,95.54,0.6663
2021-11-12,121500.0,3272845.5,2.8,1.04,3.29,,2615582.7,83400.0,97100.0,2246545.8,,,7500.0,0.2,,,,,7500.0,,,,0.2,7500.0,,,,2.26,,,61.92,52.17,51300.0,1381868.1,,1.53,59.57,4.12,0.921,95.88,0.7601
2021-11-15,125900.0,3395648.9,2.9,1.07,3.39,,2737556.5,87800.0,101500.0,2368053.8,,,4400.0,0.09,,,,,4400.0,,,,0.09,4400.0,,,,2.36,,,61.18,52.06,55700.0,1502284.7,,1.65,58.83,3.94,0.9243,96.06,0.7465
2021-11-16,125900.0,3396656.1,2.91,1.07,3.4,,2738368.5,87800.0,101500.0,2368756.2,,,,,,,,,,,,,,,,,,2.37,,,61.18,52.06,55700.0,1502730.3,,1.66,58.83,3.94,0.9243,96.06,0.7465
2021-11-17,130600.0,3521237.2,3.08,1.11,3.52,,2863364.4,92500.0,106200.0,2493985.0,,,4700.0,0.13,,,,,4700.0,,,,0.13,4700.0,,,,2.5,,,60.5,51.95,60400.0,1628504.8,,1.8,58.13,3.77,0.9275,96.23,0.7335
2021-11-18,123382.0,3305403.78,3.05,1.05,3.33,,2651727.78,85282.0,98982.0,2284704.78,,,,,,,,0.19,,7218.0,,,,,,,7218.0,2.3,0.18,,58.54,48.91,60400.0,1618116.0,,1.79,56.21,0.49,0.9903,99.51,0.7077
2021-11-19,15482.0,409793.06,0.4,0.13,0.41,,211275.56,7982.0,7982.0,211275.56,,,,,,,,2.1,,77300.0,,,,,,,91000.0,0.21,2.47,,100.0,9.62,0.0,0.0,,0.0,100.0,6.03,0.8866,93.97,0.1866
2021-11-22,15482.0,412750.12,0.38,0.13,0.41,,212800.12,7982.0,7982.0,212800.12,,,,,,,,,,,,,,,,,,0.21,,,100.0,13.36,0.0,0.0,,0.0,100.0,6.04,0.8865,93.96,0.2591
2021-11-23,15482.0,416930.26,0.3,0.13,0.41,,214955.26,7982.0,7982.0,214955.26,,,,,,,,,,,,,,,,,,0.21,,,100.0,13.34,0.0,0.0,,0.0,100.0,6.05,0.8864,93.95,0.2587
2021-11-24,15482.0,417735.32,0.3,0.13,0.42,,215370.32,7982.0,7982.0,215370.32,,,,,,,,,,,,,,,,,,0.22,,,100.0,13.22,0.0,0.0,,0.0,100.0,6.03,0.8867,93.97,0.2564
2021-11-25,482.0,12960.5,0.01,0.0,0.01,,12960.5,482.0,482.0,12960.5,,,,,,,,0.2,,7500.0,,,,,,,7500.0,0.01,0.2,,1.61,0.79,29518.0,793709.5,,0.8,1.61,,1.0,100.0,0.0079
2021-11-26,482.0,12760.95,0.01,0.0,0.01,,12760.95,482.0,482.0,12760.95,,,,,,,,,,,,,,,,,,0.01,,,1.61,0.82,29518.0,781489.05,,0.79,1.6,,1.0,100.0,0.0082
2021-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.01,,482.0,,,,,,,482.0,0.0,0.01,,0.0,0.0,58783.0,1561511.61,,1.48,0.0,,0.0,100.0,0.0
2021-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,60083.0,1589435.68,,1.51,0.0,,0.0,,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,60583.0,1606721.74,,1.52,0.0,,0.0,,0.0
2021-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,70183.0,1848690.4,,1.78,0.0,,0.0,,0.0
2021-12-03,46900.0,1233939.0,0.84,0.43,1.24,,1233939.0,46900.0,46900.0,1233939.0,,,,,,46900.0,,,,,,,,,1.24,46900.0,,1.24,,,100.0,69.71,0.0,0.0,,0.0,100.0,40.51,0.518,59.49,0.6971
2021-12-06,46900.0,1233094.8,0.84,0.43,1.23,,1233094.8,46900.0,46900.0,1233094.8,,,,,,,,,,,,,,,,,,1.23,,,100.0,61.32,0.0,0.0,,0.0,100.0,40.51,0.518,59.49,0.6132
2021-12-07,46900.0,1234595.6,0.88,0.43,1.24,,1234595.6,46900.0,46900.0,1234595.6,,,,,,,,,,,,,,,,,,1.24,,,100.0,62.05,0.0,0.0,,0.0,100.0,40.51,0.518,59.49,0.6205
2021-12-08,46900.0,1248524.9,0.88,0.42,1.23,,1248524.9,46900.0,46900.0,1248524.9,,,,,,,,,,,,,,,,,,1.24,,,100.0,66.17,0.0,0.0,,0.0,100.0,40.51,0.518,59.49,0.6617
2021-12-09,114400.0,3023820.8,2.09,1.04,3.05,,3023820.8,114400.0,114400.0,3023820.8,,,,,,67500.0,,,,,,,,,1.8,67500.0,,3.04,,,62.89,55.57,67500.0,1784160.0,,1.98,60.61,24.39,0.4352,59.0,0.5557
2021-12-10,95400.0,2522280.6,1.78,0.87,2.52,,2522280.6,95400.0,95400.0,2522280.6,,,,,,,,0.5,,19000.0,,,,,,,19000.0,2.52,0.5,,63.02,63.02,55983.0,1480134.54,,1.4,64.37,29.25,0.5862,70.75,0.6302
2021-12-13,709.0,18635.36,0.01,0.01,0.02,,18635.36,709.0,709.0,18635.36,,,,,,,,2.51,,94691.0,,,,,,,94691.0,0.02,2.51,,0.77,0.77,91474.0,2404302.62,,2.33,0.8,,1.0,100.0,0.0077
2021-12-14,709.0,18689.24,0.01,0.01,0.02,,18689.24,709.0,709.0,18689.24,,,,,,,,,,,,,,,,,,0.02,,,0.79,0.79,88574.0,2334810.64,,2.25,0.82,,1.0,100.0,0.0079
2021-12-15,4420.0,116590.76,0.09,0.04,0.12,,116590.76,4420.0,4420.0,116590.76,,,3711.0,0.1,,,,,3711.0,,,,0.1,3711.0,,,,0.12,,,14.73,4.74,25580.0,674749.24,,0.68,14.74,,1.0,100.0,0.0474
2021-12-16,3711.0,98207.9,0.07,0.03,0.1,,98207.9,3711.0,3711.0,98207.9,,,,,,,,0.02,,709.0,,,,,,,709.0,0.1,0.02,,12.37,3.9,26289.0,695712.1,,0.69,12.37,,1.0,100.0,0.039
2021-12-17,3711.0,97680.94,0.08,0.03,0.1,,97680.94,3711.0,3711.0,97680.94,,,,,,,,,,,,,,,,,,0.1,,,12.37,3.86,26289.0,691979.06,,0.69,12.38,,1.0,100.0,0.0386
2021-12-20,3711.0,97914.74,0.08,0.03,0.1,,97914.74,3711.0,3711.0,97914.74,,,,,,,,,,,,,,,,,,0.1,,,12.37,3.97,26289.0,693635.27,,0.69,12.38,,1.0,100.0,0.0397
2021-12-21,3711.0,98990.93,0.08,0.03,0.1,,98990.93,3711.0,3711.0,98990.93,,,,,,,,,,,,,,,,,,0.1,,,12.37,4.03,26289.0,701259.08,,0.69,12.38,,1.0,100.0,0.0403
2021-12-22,3711.0,99124.52,0.08,0.03,0.1,,99124.52,3711.0,3711.0,99124.52,,,,,,,,,,,,,,,,,,0.1,,,12.37,4.29,26289.0,702205.48,,0.7,12.38,,1.0,100.0,0.0429
2021-12-23,5379.0,144748.89,0.12,0.05,0.14,,144748.89,279.0,5379.0,7507.89,,,,,,5100.0,,0.09,,3432.0,,,,,0.14,,3432.0,0.01,0.09,,0.93,0.32,29721.0,799792.11,,0.79,0.93,5.19,0.9016,94.81,0.0615
2021-12-24,5379.0,144861.85,0.12,0.05,0.14,,144861.85,279.0,5379.0,7513.75,,,,,,,,,,,,,,,,,,0.01,,,0.93,0.32,29721.0,800416.25,,0.8,0.93,5.19,0.9016,94.81,0.0615
2021-12-27,5379.0,144910.26,0.12,0.05,0.14,,144910.26,279.0,5379.0,7516.26,,,,,,,,,,,,,,,,,,0.01,,,0.93,0.32,29721.0,800683.74,,0.8,0.93,5.19,0.9015,94.81,0.0624
2021-12-28,5379.0,145055.49,0.11,0.05,0.14,,145055.49,279.0,5379.0,7523.79,,,,,,,,,,,,,,,,,,0.01,,,0.93,0.32,29721.0,801486.21,,0.8,0.93,5.19,0.9016,94.81,0.062
2021-12-29,5379.0,146523.96,0.11,0.05,0.15,,146523.96,279.0,5379.0,7599.96,,,,,,,,,,,,,,,,,,0.01,,,0.93,0.31,29721.0,809600.04,,0.8,0.93,5.19,0.9016,94.81,0.0604
2021-12-30,5100.0,138990.3,0.11,0.05,0.14,,138990.3,0.0,5100.0,0.0,,,,,,,,0.01,,279.0,,,,,,,279.0,0.0,0.01,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.053
2021-12-31,5100.0,138771.0,0.11,0.05,0.14,,138771.0,0.0,5100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0561
2022-01-03,5100.0,140295.9,0.11,0.05,0.14,,140295.9,0.0,5100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0583
2022-01-04,5100.0,140142.9,0.15,0.05,0.14,,140142.9,0.0,5100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.073
2022-01-05,110300.0,3031595.5,3.27,1.03,3.02,,1585884.5,52600.0,57700.0,1445711.0,,,,1.44,,,,,52600.0,,,,1.44,,,52600.0,,1.44,,,50.0,30.05,52600.0,1445711.0,,1.59,47.62,,1.0,100.0,0.6301
2022-01-06,159300.0,4393334.7,4.72,1.48,4.38,,2266993.8,77100.0,82200.0,2126340.9,,,,0.67,,,,,24500.0,,,,0.67,,,24500.0,,2.12,,,100.0,60.3,0.0,0.0,,0.0,100.0,15.42,0.7391,84.58,1.246
2022-01-07,49000.0,1358525.0,1.41,0.46,1.35,,679262.5,24500.0,24500.0,679262.5,,,,,,,,1.44,,52600.0,,,,,,,57700.0,0.68,1.57,,100.0,27.92,0.0,0.0,,0.0,100.0,49.87,0.5,50.13,0.5584
2022-01-10,49000.0,1359358.0,2.11,0.46,1.36,,679679.0,24500.0,24500.0,679679.0,,,,,,,,,,,,,,,,,,0.68,,,100.0,28.44,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,0.5688
2022-01-11,49000.0,1359848.0,1.95,0.46,1.36,,679924.0,24500.0,24500.0,679924.0,,,,,,,,,,,,,,,,,,0.68,,,100.0,28.57,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.5714
2022-01-12,49000.0,1354458.0,1.96,0.46,1.36,,677229.0,24500.0,24500.0,677229.0,,,,,,,,,,,,,,,,,,0.68,,,100.0,28.77,0.0,0.0,,0.0,100.0,49.9,0.5,50.1,0.5754
2022-01-13,49000.0,1346569.0,1.96,0.45,1.35,,673284.5,24500.0,24500.0,673284.5,,,,,,,,,,,,,,,,,,0.67,,,100.0,35.07,0.0,0.0,,0.0,100.0,49.85,0.5,50.15,0.7015
2022-01-14,117600.0,3253874.4,4.78,1.08,3.24,,2575983.9,24500.0,93100.0,677890.5,,,,1.88,,,,,68600.0,,,,1.88,,,,,0.68,,,100.0,35.07,0.0,0.0,,0.0,100.0,20.95,0.6688,79.05,1.6835
2022-01-17,186200.0,5175987.6,7.82,1.71,5.15,,2587993.8,93100.0,93100.0,2587993.8,,,,,,,,,,,,,,,,68600.0,,2.58,,,100.0,58.45,0.0,0.0,,0.0,100.0,13.21,0.7707,86.79,1.1689
2022-01-18,31900.0,887713.2,1.4,0.3,0.89,,784749.6,3700.0,28200.0,102963.6,,,,,,,,2.5,,89400.0,,,,,,,64900.0,0.1,1.81,,12.85,3.75,25100.0,698482.8,,0.7,12.85,43.47,1.0,100.0,0.3236
2022-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.1,,3700.0,,,,,,,28200.0,0.0,0.78,,0.0,0.0,70293.0,1958222.39,,1.85,0.0,,0.0,,0.0
2022-01-20,81400.0,2262024.6,3.8,0.76,2.26,,1131012.3,40700.0,40700.0,1131012.3,,,,,,40700.0,,,,,,,,,1.13,40700.0,,1.13,,,66.72,36.21,20300.0,564116.7,,0.62,64.54,25.01,0.6249,74.99,0.7242
2022-01-21,61000.0,1684576.0,2.74,0.57,1.7,,1123971.2,20300.0,40700.0,560604.8,,,,,,,,0.57,,20400.0,,,,,,,,0.56,,,50.0,21.97,20300.0,560604.8,,0.62,47.62,24.94,1.0,100.0,0.6602
2022-01-24,40800.0,1118654.4,1.88,0.38,1.12,,559327.2,20400.0,20400.0,559327.2,,,,,,,,0.57,,20300.0,,,,,,20400.0,20300.0,0.56,0.57,,100.0,21.72,0.0,0.0,,0.0,100.0,49.82,0.5,50.18,0.4344
2022-01-25,20400.0,561040.8,0.77,0.19,0.56,,561040.8,0.0,20400.0,0.0,,,,,,,,0.56,,20400.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.92,1.0,100.0,0.3944
2022-01-26,71400.0,1966141.8,2.7,0.65,1.96,,1263948.3,25500.0,45900.0,702193.5,,,,,,25500.0,,,,,,,,,0.7,25500.0,,0.7,,,100.0,49.3,0.0,0.0,,0.0,100.0,44.44,0.5062,55.56,1.3803
2022-01-27,245400.0,6777211.8,9.24,2.25,6.76,,3670299.3,112500.0,132900.0,3106912.5,,,,2.39,,,,,87000.0,,,,2.39,,,87000.0,,3.1,,,100.0,81.09,0.0,0.0,,0.0,100.0,11.6,0.795,88.4,1.7689
2022-01-28,225000.0,6231150.0,8.25,2.06,6.22,,3115575.0,112500.0,112500.0,3115575.0,,,,,,,,,,,,,,,,,20400.0,3.11,0.55,,100.0,80.8,0.0,0.0,,0.0,100.0,12.78,0.777,87.22,1.6161
2022-01-31,231000.0,6458991.0,8.43,2.12,6.41,,3229495.5,115500.0,115500.0,3229495.5,,,3000.0,0.11,,,,,3000.0,,,,0.11,3000.0,,,,3.2,,,100.0,67.45,0.0,0.0,,0.0,100.0,12.59,0.7799,87.41,1.3491
2022-02-01,6000.0,168588.0,0.21,0.06,0.17,,84294.0,3000.0,3000.0,84294.0,,,,,,,,3.11,,112500.0,,,,,,,112500.0,0.08,3.11,,10.0,3.58,27000.0,758646.0,,0.76,10.0,,1.0,100.0,0.0717
2022-02-02,6000.0,168582.0,0.21,0.06,0.17,,84291.0,3000.0,3000.0,84291.0,,,,,,,,,,,,,,,,,,0.08,,,10.0,3.58,27000.0,758619.0,,0.76,10.01,,1.0,100.0,0.0717
2022-02-03,6000.0,172236.0,0.2,0.06,0.17,,86118.0,3000.0,3000.0,86118.0,,,,,,,,,,,,,,,,,,0.08,,,10.0,3.58,27000.0,775062.0,,0.76,10.0,,1.0,100.0,0.0717
2022-02-04,6000.0,173862.0,0.2,0.06,0.17,,86931.0,3000.0,3000.0,86931.0,,,,,,,,,,,,,,,,,,0.09,,,10.0,3.58,27000.0,782379.0,,0.77,10.01,,1.0,100.0,0.0717
2022-02-07,6000.0,174618.0,0.18,0.06,0.17,,87309.0,3000.0,3000.0,87309.0,,,,,,,,,,,,,,,,,,0.09,,,10.0,3.53,27000.0,785781.0,,0.78,10.0,,1.0,100.0,0.0706
2022-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.09,,3000.0,,,,,,,3000.0,0.0,0.09,,0.0,0.0,85429.0,2503069.7,,2.36,0.0,,0.0,,0.0
2022-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,72929.0,2118295.73,,1.99,0.0,,0.0,,0.0
2022-02-10,57300.0,1687828.8,1.59,0.55,1.66,,1078089.6,20700.0,36600.0,609739.2,,,,,,36600.0,,,,,,,,,1.06,20700.0,,0.6,,,100.0,19.69,0.0,0.0,,0.0,100.0,27.75,0.599,72.25,0.5451
2022-02-11,98200.0,2891400.8,2.6,0.94,2.87,,1445700.4,49100.0,49100.0,1445700.4,,,,0.37,,,,,12500.0,,,,0.37,,,28400.0,,1.44,,,100.0,46.71,0.0,0.0,,0.0,100.0,22.86,0.6473,77.14,0.9343
2022-02-14,98200.0,2878536.6,2.49,0.96,2.88,,1439268.3,49100.0,49100.0,1439268.3,,,,,,,,,,,,,,,,,,1.45,,,100.0,53.02,0.0,0.0,,0.0,100.0,22.9,0.6469,77.1,1.0604
2022-02-15,142000.0,4187722.0,3.56,1.38,4.16,,2285552.5,64500.0,77500.0,1902169.5,,,,0.84,,,,,28400.0,,,,0.84,,,15400.0,,1.89,,,74.48,68.9,22101.0,651780.59,,0.65,74.39,13.99,0.562,72.38,1.5169
2022-02-16,69800.0,2041440.6,1.6,0.65,2.05,,1210825.8,28400.0,41400.0,830614.8,,,,,,,,1.05,,36100.0,,,,,,,36100.0,0.83,1.05,,56.24,38.37,22101.0,646387.95,,0.65,56.33,26.97,0.5934,72.15,0.9431
2022-02-17,69800.0,2027410.8,1.59,0.65,2.04,,1202504.4,28400.0,41400.0,824906.4,,,,,,,,,,,,,,,,,,0.83,,,56.24,39.61,22101.0,641945.65,,0.64,56.31,26.98,0.5932,72.14,0.9736
2022-02-18,74000.0,2136084.0,1.73,0.71,2.15,,1316289.6,28400.0,45600.0,819794.4,,,,0.11,,,,,4200.0,,,,0.11,,,,,0.82,,,56.24,39.61,22101.0,637967.47,,0.64,56.31,25.14,0.6114,74.04,1.0322
2022-02-21,53200.0,1536522.4,1.23,0.51,1.53,,955994.2,20100.0,33100.0,580528.2,,,,,,,,0.36,,12500.0,,,,,,4200.0,12500.0,0.58,0.37,,28.03,26.49,51601.0,1490340.08,,1.49,28.04,29.22,0.5731,69.83,0.701
2022-02-22,43800.0,1273309.8,1.06,0.42,1.27,,825616.4,15400.0,28400.0,447693.4,,,,,,,,0.14,,4700.0,,,,,,,4700.0,0.45,0.13,,41.07,21.45,22101.0,642498.17,,0.64,41.07,35.31,0.5432,64.69,0.6101
2022-02-23,56600.0,1639645.4,1.32,0.54,1.64,,1231182.5,14100.0,42500.0,408462.9,,,,0.41,,,,0.45,14100.0,15400.0,,,0.41,,,14100.0,,0.41,,,36.72,17.61,24300.0,703946.7,,0.71,36.71,23.17,1.0,100.0,0.7068
2022-02-24,28200.0,809791.2,0.65,0.27,0.82,,404895.6,14100.0,14100.0,404895.6,,,,,,,,,,,,,,,,,28400.0,0.41,0.84,,36.72,17.61,24300.0,697798.8,,0.71,36.7,,1.0,100.0,0.3522
2022-02-25,19800.0,573764.4,0.36,0.19,0.57,,165174.6,14100.0,5700.0,408589.8,,,,,,,,,,,,,,,,,8400.0,0.41,0.24,,36.72,17.61,24300.0,704165.4,,0.7,36.77,,1.0,100.0,0.2473
2022-02-28,11400.0,325230.6,0.19,0.11,0.33,,162615.3,5700.0,5700.0,162615.3,,,,,,,,0.24,,8400.0,,,,,,,,0.17,,,19.0,6.36,24300.0,693254.7,,0.7,19.01,,1.0,100.0,0.1273
