,ALADO FP Equity_DX_SI_QTY,ALADO FP Equity_DX_SHORT_INTEREST_VALUE,ALADO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALADO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALADO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALADO FP Equity_DX_SI_MV,ALADO FP Equity_DX_DSS,ALADO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALADO FP Equity_DX_SUPPLY_SI_QTY,ALADO FP Equity_DX_BROKER_SI_QTY,ALADO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALADO FP Equity_DX_BROKER_SI_MV_NEW_x,ALADO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALADO FP Equity_DX_BROKER_SI_MV_INC_x,ALADO FP Equity_DX_BROKER_SI_QTY_ADD,ALADO FP Equity_DX_BROKER_SI_QTY_NEW,ALADO FP Equity_DX_SUPPLY_SI_MV_DEC,ALADO FP Equity_DX_BROKER_SI_QTY_INC,ALADO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALADO FP Equity_DX_BROKER_SI_MV_NEW_y,ALADO FP Equity_DX_BROKER_SI_MV_INC_y,ALADO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALADO FP Equity_DX_BROKER_SI_MV_ADD,ALADO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALADO FP Equity_DX_BROKER_SI_QTY_DEC,ALADO FP Equity_DX_SUPPLY_SI_MV,ALADO FP Equity_DX_BROKER_SI_MV_DEC,ALADO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALADO FP Equity_DX_UTILIZATION_QUANTITY,ALADO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALADO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALADO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALADO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALADO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALADO FP Equity_DX_BROKER_SI_CON_RATIO,ALADO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALADO FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-07-17,110400.0,50784.0,0.41,0.78,0.37,0.05,0.0,26542.0,52700.0,57700.0,24242.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-07-20,110400.0,52219.2,0.41,0.79,0.37,0.05,0.0,27292.1,52700.0,57700.0,24927.1,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-07-21,110400.0,48576.0,0.41,0.82,0.37,0.05,0.0,25388.0,52700.0,57700.0,23188.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-07-22,110400.0,47472.0,0.41,0.81,0.37,0.05,0.0,24811.0,52700.0,57700.0,22661.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-07-23,110400.0,48576.0,0.41,0.81,0.37,0.05,0.0,25388.0,52700.0,57700.0,23188.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-07-24,110400.0,48576.0,0.41,0.82,0.37,0.05,0.0,25388.0,52700.0,57700.0,23188.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-07-27,110400.0,48024.0,0.41,0.78,0.37,0.05,0.0,25099.5,52700.0,57700.0,22924.5,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-07-28,110400.0,48134.4,0.41,0.8,0.37,0.05,0.0,25157.2,52700.0,57700.0,22977.2,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-07-29,110400.0,47251.2,0.41,0.8,0.37,0.05,0.0,24695.6,52700.0,57700.0,22555.6,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-07-30,110400.0,47030.4,0.41,0.82,0.37,0.05,0.0,24580.2,52700.0,57700.0,22450.2,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-07-31,110400.0,46920.0,0.41,0.82,0.37,0.05,0.0,24522.5,52700.0,57700.0,22397.5,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-03,110400.0,45374.4,0.41,0.83,0.37,0.05,0.0,23714.7,52700.0,57700.0,21659.7,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-04,110400.0,46036.8,0.41,0.83,0.37,0.05,0.0,24060.9,52700.0,57700.0,21975.9,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-05,110400.0,43166.4,0.41,1.29,0.37,0.05,0.0,22560.7,52700.0,57700.0,20605.7,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-06,110400.0,42283.2,0.41,1.18,0.37,0.04,0.0,22099.1,52700.0,57700.0,20184.1,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-07,110400.0,43387.2,0.41,1.23,0.37,0.04,0.0,22676.1,52700.0,57700.0,20711.1,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-10,110400.0,43497.6,0.41,1.3,0.37,0.04,0.0,22733.8,52700.0,57700.0,20763.8,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-11,110400.0,43608.0,0.41,1.32,0.37,0.04,0.0,22791.5,52700.0,57700.0,20816.5,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-12,110400.0,44601.6,0.41,1.34,0.37,0.04,0.0,23310.8,52700.0,57700.0,21290.8,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-13,110400.0,44270.4,0.41,1.3,0.37,0.04,0.0,23137.7,52700.0,57700.0,21132.7,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-14,110400.0,44822.4,0.41,1.31,0.37,0.04,0.0,23426.2,52700.0,57700.0,21396.2,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-17,110400.0,44491.2,0.41,1.35,0.37,0.04,0.0,23253.1,52700.0,57700.0,21238.1,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-18,110400.0,44049.6,0.41,1.42,0.37,0.04,0.0,23022.3,52700.0,57700.0,21027.3,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-19,110400.0,44160.0,0.41,1.41,0.37,0.04,0.0,23080.0,52700.0,57700.0,21080.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-20,110400.0,44049.6,0.41,1.41,0.37,0.04,0.0,23022.3,52700.0,57700.0,21027.3,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-21,110400.0,44380.8,0.41,1.43,0.37,0.04,0.0,23195.4,52700.0,57700.0,21185.4,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-24,110400.0,45374.4,0.41,1.39,0.37,0.04,0.0,23714.7,52700.0,57700.0,21659.7,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.49,0.9142,95.51,1.0474
2020-08-25,110400.0,45264.0,0.41,1.43,0.37,0.05,0.0,23657.0,52700.0,57700.0,21607.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-26,110400.0,44712.0,0.41,1.49,0.37,0.05,0.0,23368.5,52700.0,57700.0,21343.5,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-27,110400.0,44491.2,0.41,1.68,0.37,0.04,0.0,23253.1,52700.0,57700.0,21238.1,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-28,110400.0,44270.4,0.41,1.82,0.37,0.04,0.0,23137.7,52700.0,57700.0,21132.7,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-08-31,110400.0,46257.6,0.41,1.92,0.37,0.04,0.0,24176.3,52700.0,57700.0,22081.3,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-01,110400.0,45264.0,0.41,1.83,0.37,0.05,0.0,23657.0,52700.0,57700.0,21607.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-02,110400.0,45264.0,0.41,1.88,0.37,0.05,0.0,23657.0,52700.0,57700.0,21607.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-03,110400.0,44270.4,0.41,1.94,0.37,0.05,0.0,23137.7,52700.0,57700.0,21132.7,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-04,110400.0,43497.6,0.41,1.91,0.37,0.04,0.0,22733.8,52700.0,57700.0,20763.8,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.63,0.9117,95.37,1.0474
2020-09-07,110400.0,46036.8,0.41,2.27,0.37,0.04,0.0,24060.9,52700.0,57700.0,21975.9,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.68,0.9108,95.32,1.0474
2020-09-08,110400.0,45484.8,0.41,2.38,0.37,0.05,0.0,23772.4,52700.0,57700.0,21712.4,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.39,0.9161,95.61,1.0474
2020-09-09,110400.0,44932.8,0.41,2.44,0.37,0.05,0.0,23483.9,52700.0,57700.0,21448.9,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-10,110400.0,45043.2,0.41,2.46,0.37,0.04,0.0,23541.6,52700.0,57700.0,21501.6,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.54,0.9134,95.46,1.0474
2020-09-11,110400.0,45153.6,0.41,2.47,0.37,0.05,0.0,23599.3,52700.0,57700.0,21554.3,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-14,110400.0,49680.0,0.41,2.49,0.37,0.05,0.0,25965.0,52700.0,57700.0,23715.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-15,110400.0,48465.6,0.41,2.09,0.37,0.05,0.0,25330.3,52700.0,57700.0,23135.3,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-16,110400.0,47472.0,0.41,2.02,0.37,0.05,0.0,24811.0,52700.0,57700.0,22661.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-17,110400.0,48024.0,0.41,2.57,0.37,0.05,0.0,25099.5,52700.0,57700.0,22924.5,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-18,110400.0,45153.6,0.41,2.69,0.37,0.05,0.0,23599.3,52700.0,57700.0,21554.3,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-21,110400.0,45595.2,0.41,2.57,0.37,0.05,0.0,23830.1,52700.0,57700.0,21765.1,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-22,110400.0,44049.6,0.41,2.49,0.37,0.05,0.0,23022.3,52700.0,57700.0,21027.3,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-23,110400.0,44270.4,0.41,2.42,0.37,0.04,0.0,23137.7,52700.0,57700.0,21132.7,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-24,110400.0,44049.6,0.41,2.61,0.37,0.04,0.0,23022.3,52700.0,57700.0,21027.3,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-25,110400.0,42835.2,0.41,2.35,0.37,0.04,0.0,22387.6,52700.0,57700.0,20447.6,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-28,110400.0,45043.2,0.41,2.4,0.37,0.04,0.0,23541.6,52700.0,57700.0,21501.6,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-29,110400.0,43608.0,0.41,2.35,0.37,0.05,0.0,22791.5,52700.0,57700.0,20816.5,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-09-30,110400.0,45926.4,0.41,2.21,0.37,0.04,0.0,24003.2,52700.0,57700.0,21923.2,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-10-01,110400.0,47030.4,0.41,1.9,0.37,0.05,0.0,24580.2,52700.0,57700.0,22450.2,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-10-02,110400.0,45595.2,0.41,1.82,0.37,0.05,0.0,23830.1,52700.0,57700.0,21765.1,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-10-05,110400.0,47472.0,0.41,1.86,0.37,0.05,0.0,24811.0,52700.0,57700.0,22661.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-10-06,110400.0,47582.4,0.41,1.81,0.37,0.05,0.0,24868.7,52700.0,57700.0,22713.7,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-10-07,110400.0,47692.8,0.41,1.75,0.37,0.05,0.0,24926.4,52700.0,57700.0,22766.4,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-10-08,110400.0,43497.6,0.41,1.72,0.37,0.05,0.0,22733.8,52700.0,57700.0,20763.8,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-10-09,110400.0,43608.0,0.41,1.35,0.37,0.04,0.0,22791.5,52700.0,57700.0,20816.5,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-10-12,110400.0,41952.0,0.41,1.29,0.37,0.04,0.0,21926.0,52700.0,57700.0,20026.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-10-13,110400.0,40185.6,0.41,1.25,0.37,0.04,0.0,21002.8,52700.0,57700.0,19182.8,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-10-14,110400.0,39744.0,0.41,1.14,0.37,0.04,0.0,20772.0,52700.0,57700.0,18972.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.0474
2020-10-15,110400.0,38088.0,0.41,1.0,0.37,0.04,0.0,19906.5,52700.0,57700.0,18181.5,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,4.51,0.914,95.49,1.0474
2020-10-16,84600.0,29610.0,0.31,0.74,0.28,0.03,0.0,15680.0,39800.0,44800.0,13930.0,,,,,,0.01,,12900.0,,,,,,12900.0,0.01,0.01,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-10-19,84600.0,30709.8,0.31,0.72,0.28,0.03,0.0,16262.4,39800.0,44800.0,14447.4,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-10-20,84600.0,31978.8,0.31,0.71,0.28,0.03,0.0,16934.4,39800.0,44800.0,15044.4,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-10-21,84600.0,31809.6,0.31,0.7,0.28,0.03,0.0,16844.8,39800.0,44800.0,14964.8,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-10-22,84600.0,30456.0,0.31,0.69,0.28,0.03,0.0,16128.0,39800.0,44800.0,14328.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-10-23,84600.0,30540.6,0.31,0.68,0.28,0.03,0.0,16172.8,39800.0,44800.0,14367.8,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-10-26,84600.0,29356.2,0.31,0.67,0.28,0.03,0.0,15545.6,39800.0,44800.0,13810.6,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-10-27,84600.0,27495.0,0.31,0.71,0.28,0.03,0.0,14560.0,39800.0,44800.0,12935.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-10-28,84600.0,22080.6,0.31,0.68,0.28,0.03,0.0,11692.8,39800.0,44800.0,10387.8,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-10-29,84600.0,24957.0,0.31,0.49,0.28,0.02,0.0,13216.0,39800.0,44800.0,11741.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-10-30,84600.0,24534.0,0.31,0.45,0.28,0.03,0.0,12992.0,39800.0,44800.0,11542.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-02,84600.0,24957.0,0.31,0.45,0.28,0.02,0.0,13216.0,39800.0,44800.0,11741.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-03,84600.0,24111.0,0.31,0.44,0.28,0.03,0.0,12768.0,39800.0,44800.0,11343.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-04,84600.0,24364.8,0.31,0.44,0.28,0.02,0.0,12902.4,39800.0,44800.0,11462.4,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-05,84600.0,24534.0,0.31,0.43,0.28,0.02,0.0,12992.0,39800.0,44800.0,11542.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-06,84600.0,24534.0,0.31,0.44,0.28,0.02,0.0,12992.0,39800.0,44800.0,11542.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-09,84600.0,27072.0,0.31,0.43,0.28,0.02,0.0,14336.0,39800.0,44800.0,12736.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-10,84600.0,27495.0,0.31,0.39,0.28,0.03,0.0,14560.0,39800.0,44800.0,12935.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,6.16,0.8844,93.84,1.0628
2020-11-11,84600.0,27495.0,0.31,0.39,0.28,0.03,0.0,14560.0,39800.0,44800.0,12935.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-12,84600.0,27495.0,0.31,0.4,0.28,0.03,0.0,14560.0,39800.0,44800.0,12935.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-13,84600.0,28425.6,0.31,0.4,0.28,0.03,0.0,15052.8,39800.0,44800.0,13372.8,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-16,84600.0,30033.0,0.31,0.39,0.28,0.03,0.0,15904.0,39800.0,44800.0,14129.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-17,84600.0,29779.2,0.31,0.38,0.28,0.03,0.0,15769.6,39800.0,44800.0,14009.6,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-18,84600.0,30286.8,0.31,0.37,0.28,0.03,0.0,16038.4,39800.0,44800.0,14248.4,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-19,84600.0,29948.4,0.31,0.36,0.28,0.03,0.0,15859.2,39800.0,44800.0,14089.2,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-20,84600.0,30033.0,0.31,0.36,0.28,0.03,0.0,15904.0,39800.0,44800.0,14129.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.87,0.8894,94.13,1.0628
2020-11-23,84600.0,30963.6,0.31,0.35,0.28,0.03,0.0,16396.8,39800.0,44800.0,14566.8,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-24,84600.0,32824.8,0.31,0.35,0.28,0.03,0.0,17382.4,39800.0,44800.0,15442.4,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-25,84600.0,32148.0,0.31,0.34,0.28,0.03,0.0,17024.0,39800.0,44800.0,15124.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,5.59,0.8944,94.41,1.0628
2020-11-26,84600.0,31640.4,0.31,0.33,0.28,0.03,0.0,16755.2,39800.0,44800.0,14885.2,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,5.7,0.8924,94.3,1.0628
2020-11-27,84600.0,31894.2,0.31,0.33,0.28,0.03,0.0,16889.6,39800.0,44800.0,15004.6,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-11-30,84600.0,30879.0,0.31,0.33,0.28,0.03,0.0,16352.0,39800.0,44800.0,14527.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-12-01,84600.0,30033.0,0.31,0.33,0.28,0.03,0.0,15904.0,39800.0,44800.0,14129.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-12-02,84600.0,29187.0,0.31,0.32,0.28,0.03,0.0,15456.0,39800.0,44800.0,13731.0,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-12-03,84600.0,33163.2,0.31,0.32,0.28,0.03,0.0,17561.6,39800.0,44800.0,15601.6,,,,,,,,,,,,,,,0.01,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-12-04,84600.0,35955.0,0.31,0.25,0.28,0.03,0.0,19040.0,39800.0,44800.0,16915.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-12-07,84600.0,39423.6,0.31,0.23,0.28,0.04,0.0,20876.8,39800.0,44800.0,18546.8,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-12-08,84600.0,41369.4,0.31,0.18,0.28,0.04,0.0,21907.2,39800.0,44800.0,19462.2,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-12-09,84600.0,37816.2,0.31,0.17,0.28,0.04,0.0,20025.6,39800.0,44800.0,17790.6,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-12-10,84600.0,37224.0,0.31,0.17,0.28,0.04,0.0,19712.0,39800.0,44800.0,17512.0,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-12-11,84600.0,35024.4,0.31,0.16,0.28,0.04,0.0,18547.2,39800.0,44800.0,16477.2,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-12-14,84600.0,33163.2,0.31,0.16,0.28,0.04,0.0,17561.6,39800.0,44800.0,15601.6,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-12-15,84600.0,32824.8,0.31,0.15,0.28,0.03,0.0,17382.4,39800.0,44800.0,15442.4,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
2020-12-16,84600.0,32401.8,0.31,0.14,0.28,0.03,0.0,17158.4,39800.0,44800.0,15243.4,,,,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,5.91,0.8888,94.09,1.0628
