,INEA FP Equity_DX_SI_QTY,INEA FP Equity_DX_SHORT_INTEREST_VALUE,INEA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,INEA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,INEA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,INEA FP Equity_DX_SI_MV,INEA FP Equity_DX_DSS,INEA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,INEA FP Equity_DX_SUPPLY_SI_QTY,INEA FP Equity_DX_BROKER_SI_QTY,INEA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,INEA FP Equity_DX_SUPPLY_SI_QTY_INC_x,INEA FP Equity_DX_BROKER_SI_MV_INC_x,INEA FP Equity_DX_BROKER_SI_QTY_ADD,INEA FP Equity_DX_SUPPLY_SI_MV_DEC,INEA FP Equity_DX_BROKER_SI_QTY_INC,INEA FP Equity_DX_SUPPLY_SI_QTY_DEC,INEA FP Equity_DX_BROKER_SI_MV_INC_y,INEA FP Equity_DX_SUPPLY_SI_QTY_INC_y,INEA FP Equity_DX_BROKER_SI_MV_ADD,INEA FP Equity_DX_SUPPLY_SI_QTY_ADD,INEA FP Equity_DX_BROKER_SI_QTY_DEC,INEA FP Equity_DX_SUPPLY_SI_MV,INEA FP Equity_DX_BROKER_SI_MV_DEC,INEA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,INEA FP Equity_DX_UTILIZATION_QUANTITY,INEA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,INEA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,INEA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,INEA FP Equity_DX_ACTIVE_UTILIZATION_MV,INEA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,INEA FP Equity_DX_BROKER_SI_CON_RATIO,INEA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,INEA FP Equity_DX_DEMAND_SUPPLY_RATIO,INEA FP Equity_PX_LAST
2024-05-28,1215.0,38637.0,0.03,1.16,0.01,0.04,0.0,19557.0,615.0,615.0,19557.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,1.24,0.9755,98.76,1.9756,31.8
2024-05-29,1215.0,38394.0,0.03,1.14,0.01,0.04,0.0,18960.0,615.0,600.0,19434.0,,,,,,,,,,,15.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.25,0.9754,98.75,1.9756,31.6
2024-05-30,615.0,20110.5,0.01,0.56,0.01,0.02,0.0,0.0,615.0,0.0,20110.5,,,,,,,,,,,600.0,0.02,0.02,100.0,89.78,0.0,0.0,0.0,100.0,2.43,0.9525,97.57,0.8978,32.7
2024-05-31,15.0,490.5,0.0,0.01,0.0,0.0,0.0,0.0,15.0,0.0,490.5,,,,0.02,,600.0,,,,,,0.0,,100.0,2.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0219,32.7
2024-06-03,15.0,495.0,0.0,0.01,0.0,0.0,0.0,495.0,15.0,15.0,495.0,,,15.0,,,,,,0.0,,,0.0,,100.0,2.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0219,33.0
2024-06-04,15.0,495.0,0.0,0.01,0.0,0.0,0.0,495.0,15.0,15.0,495.0,,,,,,,,,,,,0.0,,100.0,2.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0219,33.0
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,15.0,,,,,15.0,0.0,0.0,0.0,0.0,725.0,23925.0,0.02,0.0,,0.0,,0.0,33.0
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,4125.0,0.0,0.0,,0.0,,0.0,33.0
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,725.0,23562.5,0.02,0.0,,0.0,,0.0,32.5
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3975.0,0.0,0.0,,0.0,,0.0,31.8
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,4000.0,0.0,0.0,,0.0,,0.0,32.0
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3987.5,0.0,0.0,,0.0,,0.0,31.9
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3787.5,0.0,0.0,,0.0,,0.0,30.3
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3812.5,0.0,0.0,,0.0,,0.0,30.5
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3775.0,0.0,0.0,,0.0,,0.0,30.2
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,325.0,9912.5,0.01,0.0,,0.0,,0.0,30.5
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,325.0,9717.5,0.01,0.0,,0.0,,0.0,29.9
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,325.0,9880.0,0.01,0.0,,0.0,,0.0,30.4
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,325.0,9750.0,0.01,0.0,,0.0,,0.0,30.0
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,325.0,9652.5,0.01,0.0,,0.0,,0.0,29.7
2024-06-25,93.0,2734.2,0.0,0.07,0.0,0.0,0.0,2734.2,93.0,93.0,2734.2,,,93.0,,,,,,0.0,93.0,,0.0,,100.0,74.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.744,29.4
2024-06-26,93.0,2697.0,0.0,0.07,0.0,0.0,0.0,2697.0,93.0,93.0,2697.0,,,,,,,,,,,,0.0,,100.0,74.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.744,29.0
2024-06-27,93.0,2687.7,0.0,0.07,0.0,0.0,0.0,2687.7,93.0,93.0,2687.7,,,,,,,,,,,,0.0,,100.0,74.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.744,28.9
2024-06-28,93.0,2641.2,0.0,0.07,0.0,0.0,0.0,2641.2,93.0,93.0,2641.2,,,,,,,,,,,,0.0,,100.0,74.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.744,28.4
2024-07-01,93.0,2715.6,0.0,0.07,0.0,0.0,0.0,2715.6,93.0,93.0,2715.6,,,,,,,,,,,,0.0,,100.0,74.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.744,29.2
2024-07-02,93.0,2715.6,0.0,0.07,0.0,0.0,0.0,2715.6,93.0,93.0,2715.6,,,,,,,,,,,,0.0,,100.0,74.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.744,29.2
2024-07-03,93.0,2762.1,0.0,0.07,0.0,0.0,0.0,2762.1,93.0,93.0,2762.1,,,,,,,,,,,,0.0,,100.0,28.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.2862,29.7
2024-07-04,93.0,2790.0,0.0,0.08,0.0,0.0,0.0,2790.0,93.0,93.0,2790.0,,,,,,,,,,,,0.0,,100.0,28.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.2862,30.0
2024-07-05,93.0,2808.6,0.0,0.08,0.0,0.0,0.0,2808.6,93.0,93.0,2808.6,,,,,,,,,,,,0.0,,100.0,28.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.2862,30.2
2024-07-08,93.0,2780.7,0.0,0.08,0.0,0.0,0.0,2780.7,93.0,93.0,2780.7,,,,,,,,,,,,0.0,,100.0,28.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.2862,29.9
2024-07-09,93.0,2790.0,0.0,0.08,0.0,0.0,0.0,2790.0,93.0,93.0,2790.0,,,,,,,,,,,,0.0,,100.0,28.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.2862,30.0
2024-07-10,93.0,2790.0,0.0,0.08,0.0,0.0,0.0,2790.0,93.0,93.0,2790.0,,,,,,,,,,,,0.0,,100.0,74.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.744,30.0
2024-07-11,400.0,12000.0,0.01,0.36,0.0,0.01,0.0,6000.0,200.0,200.0,6000.0,,0.0,,0.0,107.0,93.0,0.0,,,200.0,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.0
2024-07-12,400.0,12040.0,0.01,0.37,0.0,0.01,0.0,6020.0,200.0,200.0,6020.0,,,,,,,,,,,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.1
2024-07-15,400.0,12000.0,0.01,0.37,0.0,0.01,0.0,6000.0,200.0,200.0,6000.0,,,,,,,,,,,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.0
2024-07-16,400.0,12000.0,0.01,0.35,0.0,0.01,0.0,6000.0,200.0,200.0,6000.0,,,,,,,,,,,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.0
2024-07-17,400.0,12120.0,0.01,0.38,0.0,0.01,0.0,6060.0,200.0,200.0,6060.0,,,,,,,,,,,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.3
2024-07-18,400.0,12120.0,0.01,0.38,0.0,0.01,0.0,6060.0,200.0,200.0,6060.0,,,,,,,,,,,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.3
2024-07-19,400.0,12280.0,0.01,0.36,0.0,0.01,0.0,6140.0,200.0,200.0,6140.0,,,,,,,,,,,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.7
2024-07-22,200.0,6140.0,0.0,0.18,0.0,0.01,0.0,6140.0,0.0,200.0,0.0,,,,0.01,,200.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.6154,30.7
2024-07-23,400.0,12280.0,0.01,0.33,0.0,0.01,0.0,6140.0,200.0,200.0,6140.0,,,,,,,,,,200.0,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.7
2024-07-24,400.0,12280.0,0.01,0.33,0.0,0.01,0.0,6140.0,200.0,200.0,6140.0,,,,,,,,,,,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.7
2024-07-25,400.0,12280.0,0.01,0.34,0.0,0.01,0.0,6140.0,200.0,200.0,6140.0,,,,,,,,,,,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.7
2024-07-26,400.0,12240.0,0.01,0.35,0.0,0.01,0.0,6120.0,200.0,200.0,6120.0,,,,,,,,,,,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.6
2024-07-29,400.0,12200.0,0.01,0.37,0.0,0.01,0.0,6100.0,200.0,200.0,6100.0,,,,,,,,,,,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.5
2024-07-30,400.0,12160.0,0.01,0.37,0.0,0.01,0.0,6080.0,200.0,200.0,6080.0,,,,,,,,,,,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.4
2024-07-31,200.0,6140.0,0.0,0.19,0.0,0.01,0.0,6140.0,0.0,200.0,0.0,,,,0.01,,200.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.6,30.7
2024-08-01,400.0,12280.0,0.01,0.38,0.0,0.01,0.0,6140.0,200.0,200.0,6140.0,,,,,,,,,,200.0,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.7
2024-08-02,400.0,12080.0,0.01,0.38,0.0,0.01,0.0,6040.0,200.0,200.0,6040.0,,,,,,,,,,,,0.01,,100.0,61.54,0.0,0.0,0.0,100.0,,1.0,100.0,1.2308,30.2
2024-08-05,384.0,11750.4,0.01,0.34,0.0,0.01,0.0,2815.2,292.0,92.0,8935.2,,,,,,,,,,92.0,108.0,0.01,0.0,100.0,89.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.1815,30.6
2024-08-06,184.0,5612.0,0.0,0.16,0.0,0.01,0.0,2806.0,92.0,92.0,2806.0,,,,0.01,,200.0,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,1.472,30.5
2024-08-07,184.0,5593.6,0.0,0.16,0.0,0.01,0.0,2796.8,92.0,92.0,2796.8,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,1.472,30.4
2024-08-08,184.0,5593.6,0.0,0.17,0.0,0.01,0.0,2796.8,92.0,92.0,2796.8,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,1.472,30.4
2024-08-09,92.0,2815.2,0.0,0.09,0.0,0.0,0.0,2815.2,92.0,92.0,2815.2,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.736,30.6
2024-08-12,92.0,2815.2,0.0,0.09,0.0,0.0,0.0,2815.2,92.0,92.0,2815.2,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.736,30.6
2024-08-13,92.0,2815.2,0.0,0.09,0.0,0.0,0.0,2815.2,92.0,92.0,2815.2,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.736,30.6
2024-08-14,92.0,2806.0,0.0,0.09,0.0,0.0,0.0,2806.0,92.0,92.0,2806.0,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.736,30.5
2024-08-15,184.0,5667.2,0.0,0.18,0.0,0.01,0.0,2833.6,92.0,92.0,2833.6,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,1.472,30.8
2024-08-16,92.0,2815.2,0.0,0.1,0.0,0.0,0.0,2815.2,92.0,92.0,2815.2,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.736,30.6
2024-08-19,92.0,2815.2,0.0,0.11,0.0,0.0,0.0,2815.2,92.0,92.0,2815.2,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.736,30.6
2024-08-20,92.0,2796.8,0.0,0.11,0.0,0.0,0.0,2796.8,92.0,92.0,2796.8,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.736,30.4
2024-08-21,92.0,2778.4,0.0,0.11,0.0,0.0,0.0,2778.4,92.0,92.0,2778.4,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.736,30.2
2024-08-22,184.0,5685.6,0.0,0.22,0.0,0.01,0.0,2842.8,92.0,92.0,2842.8,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,1.472,30.9
2024-08-23,92.0,2815.2,0.0,0.11,0.0,0.0,0.0,2815.2,92.0,92.0,2815.2,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.736,30.6
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,92.0,,,,,92.0,0.0,0.0,0.0,0.0,125.0,3862.5,0.0,0.0,,0.0,,0.0,30.9
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3837.5,0.0,0.0,,0.0,,0.0,30.7
2024-08-28,92.0,2824.4,0.0,0.12,0.0,0.0,0.0,2824.4,92.0,92.0,2824.4,,,92.0,,,,,,0.0,92.0,,0.0,,100.0,42.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.424,30.7
2024-08-29,92.0,2815.2,0.0,0.12,0.0,0.0,0.0,2815.2,92.0,92.0,2815.2,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.736,30.6
2024-08-30,92.0,2824.4,0.0,0.13,0.0,0.0,0.0,2824.4,92.0,92.0,2824.4,,,,,,,,,,,,0.0,,100.0,73.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.736,30.7
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,92.0,,,,,92.0,0.0,0.0,0.0,0.0,125.0,3837.5,0.0,0.0,,0.0,,0.0,30.7
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3812.5,0.0,0.0,,0.0,,0.0,30.5
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3825.0,0.0,0.0,,0.0,,0.0,30.6
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3812.5,0.0,0.0,,0.0,,0.0,30.5
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3825.0,0.0,0.0,,0.0,,0.0,30.6
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3850.0,0.0,0.0,,0.0,,0.0,30.8
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3812.5,0.0,0.0,,0.0,,0.0,30.5
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,225.0,6862.5,0.01,0.0,,0.0,,0.0,30.5
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,225.0,6885.0,0.01,0.0,,0.0,,0.0,30.6
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,225.0,6885.0,0.01,0.0,,0.0,,0.0,30.6
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,225.0,6885.0,0.01,0.0,,0.0,,0.0,30.6
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,225.0,6885.0,0.01,0.0,,0.0,,0.0,30.6
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3825.0,0.0,0.0,,0.0,,0.0,30.6
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3825.0,0.0,0.0,,0.0,,0.0,30.6
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,125.0,3825.0,0.0,0.0,,0.0,,0.0,30.6
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,325.0,9945.0,0.01,0.0,,0.0,,0.0,30.6
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,325.0,9945.0,0.01,0.0,,0.0,,0.0,30.6
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,325.0,9945.0,0.01,0.0,,0.0,,0.0,30.6
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,325.0,9945.0,0.01,0.0,,0.0,,0.0,30.6
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,325.0,9977.5,0.01,0.0,,0.0,,0.0,30.7
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,10038.9,0.01,0.0,,0.0,,0.0,30.7
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,10071.6,0.01,0.0,,0.0,,0.0,30.8
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,9973.5,0.01,0.0,,0.0,,0.0,30.5
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,9940.8,0.01,0.0,,0.0,,0.0,30.4
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,10006.2,0.01,0.0,,0.0,,0.0,30.6
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,10006.2,0.01,0.0,,0.0,,0.0,30.6
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,327.0,9940.8,0.01,0.0,,0.0,,0.0,30.4
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,227.0,6946.2,0.01,0.0,,0.0,,0.0,30.6
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,227.0,6946.2,0.01,0.0,,0.0,,0.0,30.6
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,227.0,6968.9,0.01,0.0,,0.0,,0.0,30.7
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,127.0,3924.3,0.0,0.0,,0.0,,0.0,30.9
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,127.0,3924.3,0.0,0.0,,0.0,,0.0,30.9
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,127.0,3924.3,0.0,0.0,,0.0,,0.0,30.9
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,127.0,3975.1,0.0,0.0,,0.0,,0.0,31.3
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,127.0,3911.6,0.0,0.0,,0.0,,0.0,30.8
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,127.0,3911.6,0.0,0.0,,0.0,,0.0,30.8
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,227.0,7014.3,0.01,0.0,,0.0,,0.0,30.9
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,227.0,6991.6,0.01,0.0,,0.0,,0.0,30.8
2024-10-24,84.0,2587.2,0.0,0.08,0.0,0.0,0.0,2587.2,84.0,84.0,2587.2,,,84.0,,,,,,0.0,84.0,,0.0,,100.0,27.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.2701,30.8
2024-10-25,84.0,2595.6,0.0,0.08,0.0,0.0,0.0,2595.6,84.0,84.0,2595.6,,,,,,,,,,,,0.0,,100.0,37.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.37,30.9
2024-10-28,84.0,2587.2,0.0,0.08,0.0,0.0,0.0,2587.2,84.0,84.0,2587.2,,,,,,,,,,,,0.0,,100.0,37.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.37,30.8
2024-10-29,84.0,2612.4,0.0,0.08,0.0,0.0,0.0,2612.4,84.0,84.0,2612.4,,,,,,,,,,,,0.0,,100.0,37.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.37,31.1
2024-10-30,84.0,2587.2,0.0,0.09,0.0,0.0,0.0,2587.2,84.0,84.0,2587.2,,,,,,,,,,,,0.0,,100.0,37.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.37,30.8
2024-10-31,84.0,2578.8,0.0,0.09,0.0,0.0,0.0,2578.8,84.0,84.0,2578.8,,,,,,,,,,,,0.0,,100.0,37.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.37,30.7
2024-11-01,84.0,2578.8,0.0,0.09,0.0,0.0,0.0,2578.8,84.0,84.0,2578.8,,,,,,,,,,,,0.0,,100.0,37.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.37,30.7
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,84.0,,,,,84.0,0.0,0.0,0.0,0.0,227.0,6923.5,0.01,0.0,,0.0,,0.0,30.5
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,227.0,6923.5,0.01,0.0,,0.0,,0.0,30.5
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,227.0,6968.9,0.01,0.0,,0.0,,0.0,30.7
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,227.0,7059.7,0.01,0.0,,0.0,,0.0,31.1
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,227.0,7014.3,0.01,0.0,,0.0,,0.0,30.9
