,ALVAL FP Equity_DX_SI_QTY,ALVAL FP Equity_DX_SHORT_INTEREST_VALUE,ALVAL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVAL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVAL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVAL FP Equity_DX_SI_MV,ALVAL FP Equity_DX_DSS,ALVAL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVAL FP Equity_DX_SUPPLY_SI_QTY,ALVAL FP Equity_DX_BROKER_SI_QTY,ALVAL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVAL FP Equity_DX_BROKER_SI_MV_NEW_x,ALVAL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVAL FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVAL FP Equity_DX_BROKER_SI_MV_INC_x,ALVAL FP Equity_DX_SUPPLY_SI_MV_NEW,ALVAL FP Equity_DX_BROKER_SI_QTY_ADD,ALVAL FP Equity_DX_BROKER_SI_QTY_NEW,ALVAL FP Equity_DX_SUPPLY_SI_MV_DEC,ALVAL FP Equity_DX_BROKER_SI_QTY_INC,ALVAL FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVAL FP Equity_DX_BROKER_SI_MV_NEW_y,ALVAL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVAL FP Equity_DX_BROKER_SI_MV_INC_y,ALVAL FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVAL FP Equity_DX_BROKER_SI_MV_ADD,ALVAL FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVAL FP Equity_DX_BROKER_SI_QTY_DEC,ALVAL FP Equity_DX_SUPPLY_SI_MV,ALVAL FP Equity_DX_BROKER_SI_MV_DEC,ALVAL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVAL FP Equity_DX_UTILIZATION_QUANTITY,ALVAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVAL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVAL FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVAL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVAL FP Equity_DX_BROKER_SI_CON_RATIO,ALVAL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVAL FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-06-03,36233.0,140402.88,0.24,1.01,0.23,0.14,0.0,128777.88,33959.0,33233.0,131591.13,,,,0.0,,,,,354.0,,,,0.0,,,,,0.13,,100.0,49.93,0.0,0.0,0.0,100.0,33.18,0.2964,38.1,0.5327
2024-06-04,39032.0,85870.4,0.26,1.08,0.25,0.15,0.0,79270.4,33719.0,36032.0,74181.8,,,,0.01,,,,0.0,3039.0,240.0,,,0.01,,,,240.0,0.11,0.0,100.0,49.57,0.0,0.0,0.0,100.0,32.03,0.2842,36.11,0.5738
2024-06-05,38766.0,83734.56,0.26,0.51,0.25,0.11,0.0,77254.56,33719.0,35766.0,72833.04,,,,,,,,,,,,,,,,,266.0,0.07,0.0,100.0,49.57,0.0,0.0,0.0,100.0,27.12,0.3011,42.4,0.5699
2024-06-06,34866.0,73567.26,0.23,0.41,0.22,0.1,0.0,67237.26,33453.0,31866.0,70585.83,,,,,,,,0.0,,266.0,,,,,,,3900.0,0.07,0.01,100.0,49.18,0.0,0.0,0.0,100.0,21.94,0.3269,48.59,0.5126
2024-06-07,36872.0,73744.0,0.24,0.42,0.23,0.1,0.0,67744.0,35459.0,33872.0,70918.0,,,2006.0,0.0,,,,,2006.0,,,,0.0,2006.0,,,,0.07,,100.0,50.5,0.0,0.0,0.0,100.0,25.09,0.3238,47.25,0.5252
2024-06-10,34880.0,61877.12,0.23,0.36,0.22,0.09,0.0,56555.12,33467.0,31880.0,59370.46,,,,0.0,,,,0.01,2230.0,1992.0,,,0.0,,,,4222.0,0.06,0.01,100.0,49.34,0.0,0.0,0.0,100.0,30.26,0.3692,50.92,0.5142
2024-06-11,31281.0,52552.08,0.21,0.29,0.2,0.08,0.0,47512.08,20871.0,28281.0,35063.28,,,,,,,,0.03,,12596.0,,,,,,,3599.0,0.04,0.01,100.0,30.93,0.0,0.0,0.0,100.0,29.3,0.4363,57.89,0.4636
2024-06-12,31281.0,47859.93,0.21,0.27,0.2,0.08,0.0,43269.93,20871.0,28281.0,31932.63,,,,,,,,,,,,,,,,,,0.03,,100.0,30.93,0.0,0.0,0.0,100.0,28.4,0.447,59.36,0.4636
2024-06-13,30481.0,38284.14,0.2,0.25,0.19,0.08,0.0,34516.14,20871.0,27481.0,26213.98,,,,,,,,,,,,,,,,,800.0,0.03,0.0,100.0,30.93,0.0,0.0,0.0,100.0,25.88,0.4742,62.88,0.4518
2024-06-14,30481.0,39320.49,0.2,0.22,0.19,0.07,0.0,35450.49,20871.0,27481.0,26923.59,,,,,,,,,,,,,,,,,,0.03,,100.0,30.93,0.0,0.0,0.0,100.0,22.47,0.506,66.66,0.4518
2024-06-17,28511.0,32445.52,0.19,0.19,0.18,0.06,0.0,19193.51,19971.0,16866.0,22727.0,,,,,,,,0.0,,900.0,,,,,,,10615.0,0.03,0.01,100.0,29.6,0.0,0.0,0.0,100.0,23.11,0.4839,64.52,0.4226
2024-06-18,87247.0,127555.11,0.58,0.55,0.55,0.14,0.0,75800.31,48537.0,51847.0,70961.09,,,28566.0,0.05,,,,,34981.0,,,,0.05,28566.0,,,,0.06,,100.0,50.53,0.0,0.0,0.0,100.0,28.03,0.5624,69.52,0.9082
2024-06-19,87247.0,117783.45,0.58,0.51,0.55,0.14,0.0,69993.45,48537.0,51847.0,65524.95,,,,,,,,,,,,,,,,,,0.07,,100.0,51.66,0.0,0.0,0.0,100.0,26.45,0.5695,70.62,0.9286
2024-06-20,87247.0,125984.67,0.58,0.48,0.55,0.14,0.0,74867.07,48537.0,51847.0,70087.43,,,,,,,,,,,,,,,,,,0.07,,100.0,51.66,0.0,0.0,0.0,100.0,26.6,0.571,70.68,0.9286
2024-06-21,91147.0,127605.8,0.6,0.48,0.58,0.15,0.0,78045.8,52437.0,55747.0,73411.8,,,3900.0,0.01,,,,,3900.0,,,,0.01,3900.0,,,,0.08,,100.0,53.58,0.0,0.0,0.0,100.0,25.52,0.5317,68.02,0.9314
2024-06-24,93547.0,122920.76,0.62,0.48,0.59,0.15,0.0,76405.16,52437.0,58147.0,68902.22,,,,0.0,,,,,3000.0,,,,0.0,,,,600.0,0.07,0.0,100.0,53.58,0.0,0.0,0.0,100.0,25.78,0.4975,65.03,0.9559
2024-06-25,90547.0,114632.5,0.6,0.46,0.57,0.14,0.0,70575.7,51837.0,55747.0,65625.64,,,,,,,,0.0,,600.0,,,,,,,2400.0,0.07,0.0,100.0,53.3,0.0,0.0,0.0,100.0,27.5,0.4849,63.33,0.931
2024-06-26,88047.0,104599.84,0.58,0.45,0.56,0.13,0.0,66108.64,49337.0,55647.0,58612.36,,,,,,,,0.01,,2500.0,,,,,,,100.0,0.06,0.0,100.0,52.01,0.0,0.0,0.0,100.0,28.87,0.4735,61.76,0.9282
2024-06-27,88047.0,103543.27,0.58,0.44,0.56,0.13,0.0,65440.87,49337.0,55647.0,58020.31,,,,,,,,,,,,,,,,,,0.06,,100.0,52.01,0.0,0.0,0.0,100.0,29.66,0.4706,61.17,0.9282
2024-06-28,88047.0,96147.32,0.58,0.43,0.56,0.13,0.0,60766.52,49337.0,55647.0,53876.0,,,,,,,,,,,,,,,,,,0.06,,100.0,52.01,0.0,0.0,0.0,100.0,30.45,0.4639,60.2,0.9282
2024-07-01,88047.0,106008.59,0.58,0.43,0.56,0.13,0.0,66998.99,49337.0,55647.0,59401.75,,,,,,,,,,,,,,,,,,0.05,,100.0,52.01,0.0,0.0,0.0,100.0,30.24,0.4682,60.71,0.9282
2024-07-02,88542.0,113510.84,0.58,0.42,0.56,0.13,0.0,71974.04,42732.0,56142.0,54782.42,,,,0.0,,100.0,,0.0,395.0,6605.0,,,0.0,,0.0,,,0.05,,100.0,48.16,0.0,0.0,0.0,100.0,28.66,0.4781,62.28,0.9979
2024-07-03,88542.0,113687.93,0.58,0.41,0.56,0.14,0.0,72086.33,42732.0,56142.0,54867.89,,,,,,,,,,,,,,,,,,0.05,,100.0,48.16,0.0,0.0,0.0,100.0,27.95,0.4793,62.65,0.9979
2024-07-04,93017.0,153478.05,0.61,0.43,0.59,0.16,0.0,100018.05,43307.0,60617.0,71456.55,,,575.0,0.01,,,,,4475.0,,,,0.01,575.0,,,,0.06,,100.0,48.49,0.0,0.0,0.0,100.0,28.46,0.4877,63.24,1.0416
2024-07-05,102417.0,155673.84,0.68,0.43,0.65,0.18,0.0,106425.84,52707.0,70017.0,80114.64,,,9400.0,,,9400.0,,,,,,,,9400.0,0.02,,,0.09,,100.0,53.71,0.0,0.0,0.0,100.0,24.33,0.412,58.09,1.0437
2024-07-08,98093.0,152632.71,0.65,0.4,0.62,0.17,0.0,102218.31,52283.0,65693.0,81352.35,,,,,,,,0.0,,424.0,,,,,,,4324.0,0.08,0.01,100.0,53.28,0.0,0.0,0.0,100.0,22.19,0.4294,60.43,0.9996
2024-07-09,90517.0,133059.99,0.6,0.37,0.57,0.16,0.0,85431.99,43307.0,58117.0,63661.29,,,424.0,0.0,,,,0.01,1824.0,9400.0,,,0.0,424.0,,,9400.0,0.07,0.01,100.0,48.81,0.0,0.0,0.0,100.0,24.43,0.4845,64.19,1.0202
2024-07-10,89917.0,127502.31,0.59,0.36,0.57,0.15,0.0,81559.11,43307.0,57517.0,61409.33,,,,,,,,,,,,,,,,,600.0,0.06,0.0,100.0,48.81,0.0,0.0,0.0,100.0,25.48,0.4787,63.37,1.0134
2024-07-11,89317.0,131117.36,0.59,0.36,0.57,0.15,0.0,84434.96,42707.0,57517.0,62693.88,,,,,,,,0.0,,600.0,,,,,,,,0.06,,100.0,48.46,0.0,0.0,0.0,100.0,25.73,0.4804,63.46,1.0135
2024-07-12,93317.0,131950.24,0.62,0.37,0.59,0.16,0.0,86985.04,42707.0,61517.0,60387.7,,,,0.01,,,,,4000.0,,,,0.01,,,,,0.06,,100.0,48.13,0.0,0.0,0.0,100.0,28.52,0.4611,60.69,1.0517
2024-07-15,93317.0,128964.09,0.62,0.37,0.59,0.15,0.0,85016.49,42707.0,61517.0,59021.07,,,,,,,,,,,,,,,,,,0.06,,100.0,45.91,0.0,0.0,0.0,100.0,29.15,0.4586,60.21,1.0031
2024-07-16,93317.0,122618.54,0.62,0.37,0.59,0.15,0.0,80833.34,42707.0,61517.0,56117.0,,,,,,,,,,,,,,,,,,0.06,,100.0,88.63,0.0,0.0,0.0,100.0,29.85,0.4534,59.41,1.9366
2024-07-17,94017.0,122222.1,0.62,0.44,0.6,0.15,0.0,80882.1,46407.0,62217.0,60329.1,,,3700.0,0.0,,,,,700.0,,,,0.0,3700.0,,,,0.06,,100.0,96.31,0.0,0.0,0.0,100.0,30.03,0.4485,58.83,1.9512
2024-07-18,90317.0,120302.24,0.6,0.44,0.57,0.14,0.0,77944.64,42707.0,58517.0,56885.72,,,,,,,,0.0,,3700.0,,,,,,,3700.0,0.06,0.01,100.0,88.63,0.0,0.0,0.0,100.0,31.26,0.4742,60.86,1.8744
2024-07-19,90317.0,110728.64,0.6,0.44,0.57,0.14,0.0,71741.84,42707.0,58517.0,52358.78,,,,,,,,,,,,,,,,,,0.06,,100.0,88.63,0.0,0.0,0.0,100.0,31.32,0.471,60.53,1.8744
2024-07-22,94329.0,118665.88,0.62,0.48,0.6,0.14,0.0,78661.48,46719.0,62529.0,58772.5,,,4012.0,0.0,,312.0,,,3700.0,,,,0.0,4012.0,0.0,,,0.06,,100.0,96.33,0.0,0.0,0.0,100.0,30.93,0.445,58.16,1.945
2024-07-23,90629.0,117273.93,0.6,0.49,0.57,0.14,0.0,76124.73,43019.0,58829.0,55666.59,,,,,,,,0.0,,3700.0,,,,,,,3700.0,0.05,0.0,100.0,88.7,0.0,0.0,0.0,100.0,31.38,0.4716,60.61,1.8688
2024-07-24,89229.0,120816.07,0.59,0.5,0.56,0.14,0.0,77758.87,43019.0,57429.0,58247.73,,,,,,,,,,,,,,,,,1400.0,0.06,0.0,100.0,88.7,0.0,0.0,0.0,100.0,31.46,0.483,61.62,1.8399
2024-07-25,94629.0,125099.54,0.62,0.54,0.6,0.15,0.0,83059.94,48419.0,62829.0,64009.92,,,5400.0,0.01,,,,,5400.0,,,,0.01,5400.0,,,,0.07,,100.0,89.84,0.0,0.0,0.0,100.0,33.99,0.4707,59.26,1.7557
2024-07-26,96629.0,130062.63,0.64,0.61,0.61,0.15,0.0,85913.83,49419.0,63829.0,66517.97,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.07,,100.0,99.84,0.0,0.0,0.0,100.0,33.48,0.4577,58.25,1.9522
2024-07-29,96629.0,130449.15,0.64,0.67,0.61,0.15,0.0,86169.15,49419.0,63829.0,66715.65,,,,,,,,,,,,,,,,,,0.07,,100.0,99.84,0.0,0.0,0.0,100.0,33.24,0.458,58.41,1.9522
2024-07-30,100975.0,149443.0,0.67,0.74,0.64,0.16,0.0,97682.96,51592.0,66002.0,76356.16,,,2173.0,0.0,,,,,2173.0,,,,0.0,2173.0,,,,0.07,,100.0,99.85,0.0,0.0,0.0,100.0,31.11,0.4392,57.46,1.9542
2024-07-31,100975.0,146413.75,0.67,0.82,0.64,0.17,0.0,95702.9,51592.0,66002.0,74808.4,,,,,,,,,,,,,,,,,,0.08,,100.0,99.85,0.0,0.0,0.0,100.0,30.2,0.4374,57.64,1.9542
2024-08-01,104852.0,150986.88,0.69,0.91,0.66,0.17,0.0,100625.76,51592.0,69879.0,74292.48,,,,0.01,,,,,3877.0,,,,0.01,,,,,0.07,,100.0,99.85,0.0,0.0,0.0,100.0,29.48,0.4091,55.51,2.0293
2024-08-02,111952.0,153598.14,0.74,1.03,0.71,0.18,0.0,105615.19,51592.0,76979.0,70784.22,,,,0.01,,,,,7100.0,,,,0.01,,,,,0.07,,100.0,99.85,0.0,0.0,0.0,100.0,28.39,0.3678,51.71,2.1667
2024-08-05,107763.0,138367.69,0.71,1.04,0.68,0.17,0.0,93462.36,51280.0,72790.0,65843.52,,,,,,,,0.0,,312.0,,,,,,,4189.0,0.07,0.01,100.0,99.85,0.0,0.0,0.0,100.0,30.54,0.3847,52.53,2.0983
2024-08-06,107763.0,140307.43,0.71,1.06,0.68,0.16,0.0,94772.58,51280.0,72790.0,66766.56,,,,,,,,,,,,,,,,,,0.07,,100.0,99.85,0.0,0.0,0.0,100.0,31.28,0.3872,52.45,2.0983
2024-08-07,109263.0,144227.16,0.72,1.09,0.69,0.17,0.0,98062.8,51280.0,74290.0,67689.6,,,,0.0,,,,,1500.0,,,,0.0,,,,,0.07,,100.0,99.85,0.0,0.0,0.0,100.0,30.63,0.3816,52.07,2.1275
2024-08-08,108643.0,136890.18,0.72,1.14,0.69,0.16,0.0,92824.2,51280.0,73670.0,64612.8,,,,,,,,,,,,,,,,,620.0,0.07,0.0,100.0,99.85,0.0,0.0,0.0,100.0,30.98,0.3765,51.28,2.1154
2024-08-09,100923.0,134631.28,0.67,1.09,0.64,0.15,0.0,88804.38,50660.0,66570.0,67580.44,,,,,,,,0.0,,620.0,,,,,,,7100.0,0.06,0.01,100.0,98.64,0.0,0.0,0.0,100.0,32.85,0.4235,54.83,1.9651
2024-08-12,100523.0,138721.74,0.66,1.13,0.64,0.16,0.0,91452.6,50560.0,66270.0,69772.8,,,,,,,,0.0,,100.0,,,,,,,300.0,0.07,0.0,100.0,99.85,0.0,0.0,0.0,100.0,31.93,0.4247,55.39,1.9851
2024-08-13,100323.0,151889.02,0.66,1.18,0.64,0.16,0.0,100332.78,50360.0,66270.0,76245.04,,,,,,,,0.0,,200.0,,,,,,,,0.07,,100.0,99.45,0.0,0.0,0.0,100.0,30.71,0.4316,56.72,1.9812
2024-08-14,100323.0,155500.65,0.66,1.16,0.64,0.17,0.0,102718.5,50360.0,66270.0,78058.0,,,,,,,,,,,,,,,,,,0.08,,100.0,99.45,0.0,0.0,0.0,100.0,29.39,0.4331,57.41,1.9812
2024-08-15,99171.0,150739.92,0.65,1.05,0.63,0.17,0.0,98979.36,50360.0,65118.0,76547.2,,,,,,,,,,,,,,,,,1152.0,0.08,0.0,100.0,99.85,0.0,0.0,0.0,100.0,29.56,0.4281,56.77,1.9662
2024-08-16,99721.0,141204.94,0.66,1.3,0.63,0.16,0.0,92985.89,49208.0,65668.0,69678.53,,,,,,4000.0,,0.0,,1152.0,,,,,0.01,,3450.0,0.07,0.01,100.0,97.56,0.0,0.0,0.0,100.0,23.89,0.4153,58.02,1.9771
2024-08-19,99721.0,148384.85,0.66,1.37,0.63,0.16,0.0,97713.98,49208.0,65668.0,73221.5,,,,,,,,,,,,,,,,,,0.07,,100.0,97.56,0.0,0.0,0.0,100.0,24.33,0.421,58.52,1.9771
2024-08-20,97487.0,140771.23,0.64,1.36,0.62,0.16,0.0,91598.7,49208.0,63434.0,71056.35,,,,,,,,,,,,,,,,,2234.0,0.07,0.0,100.0,97.56,0.0,0.0,0.0,100.0,24.48,0.4107,57.36,1.9328
2024-08-21,99386.0,152458.12,0.66,1.41,0.63,0.16,0.0,102995.83,47265.0,67142.0,72504.51,,,,0.0,,,,0.0,3708.0,1943.0,,,0.0,,,,,0.07,,100.0,97.2,0.0,0.0,0.0,100.0,23.98,0.3857,55.13,2.0438
2024-08-22,97986.0,178138.55,0.65,1.36,0.62,0.17,0.0,119518.96,47265.0,65742.0,85927.77,,,,,,,,,,,,,,,,,1400.0,0.07,0.0,100.0,97.2,0.0,0.0,0.0,100.0,22.47,0.3957,56.65,2.015
2024-08-23,96137.0,163625.17,0.63,1.12,0.61,0.18,0.0,111128.69,42515.0,65293.0,72360.53,,,,,,,,0.0,,4750.0,,,,,,,449.0,0.08,0.0,100.0,87.43,0.0,0.0,0.0,100.0,20.98,0.3874,56.04,1.9769
2024-08-26,92768.0,155293.63,0.61,1.0,0.59,0.17,0.0,103660.78,41966.0,61924.0,70251.08,,,,,,,,0.0,,549.0,,,,,,,3369.0,0.07,0.01,100.0,86.3,0.0,0.0,0.0,100.0,22.96,0.4032,56.88,1.9077
2024-08-27,94028.0,169250.4,0.62,1.01,0.6,0.17,0.0,115531.2,44857.0,64184.0,80742.6,,,3891.0,0.01,,,,0.0,3260.0,1000.0,,,0.01,3891.0,,,1000.0,0.08,0.0,100.0,85.41,0.0,0.0,0.0,100.0,22.33,0.3975,56.99,1.7903
2024-08-28,90988.0,156317.38,0.6,0.96,0.58,0.17,0.0,105045.39,44857.0,61144.0,77064.33,,,,,,,,,,,,,,,,,3040.0,0.08,0.0,100.0,92.24,0.0,0.0,0.0,100.0,22.6,0.4138,58.3,1.8711
2024-08-29,92602.0,152422.89,0.61,0.97,0.59,0.17,0.0,107355.41,44112.0,65222.0,72608.35,,,,0.01,,,,0.0,4078.0,745.0,,,0.01,,,,,0.08,,100.0,89.97,0.0,0.0,0.0,100.0,22.94,0.3941,56.57,1.8887
2024-08-30,90456.0,144186.86,0.6,0.92,0.57,0.16,0.0,100543.14,41966.0,63076.0,66893.8,,,,0.0,,,,0.0,451.0,2146.0,,,0.0,,,,2597.0,0.07,0.0,100.0,84.56,0.0,0.0,0.0,100.0,23.82,0.4063,57.44,1.8226
2024-09-02,85256.0,132146.8,0.56,0.85,0.54,0.14,0.0,89707.8,41966.0,57876.0,65047.3,,,,,,,,,,,,,,,,,5200.0,0.07,0.01,100.0,86.3,0.0,0.0,0.0,100.0,25.95,0.4536,60.73,1.7532
2024-09-03,85256.0,126690.42,0.56,0.85,0.54,0.14,0.0,86003.74,41966.0,57876.0,62361.48,,,,,,,,,,,,,,,,,,0.07,,100.0,86.3,0.0,0.0,0.0,100.0,26.59,0.4491,60.07,1.7532
2024-09-04,85256.0,120722.5,0.56,0.84,0.54,0.14,0.0,81952.42,41966.0,57876.0,59423.86,,,,,,,,,,,,,,,,,,0.06,,100.0,86.3,0.0,0.0,0.0,100.0,27.49,0.4451,59.38,1.7532
2024-09-05,87956.0,128415.76,0.58,0.86,0.56,0.14,0.0,88440.96,44666.0,60576.0,65212.36,,,2700.0,0.0,,,,,2700.0,,,,0.0,2700.0,,,,0.06,,100.0,87.02,0.0,0.0,0.0,100.0,29.51,0.4399,58.12,1.7136
2024-09-06,87338.0,130657.65,0.58,0.85,0.55,0.14,0.0,86446.36,43375.0,57785.0,64889.0,,,,,,,,0.0,,1291.0,,,,,,,2791.0,0.06,0.0,100.0,94.42,0.0,0.0,0.0,100.0,29.11,0.4461,58.93,1.9012
2024-09-09,87338.0,121574.5,0.58,0.81,0.55,0.14,0.0,80436.72,43375.0,57785.0,60378.0,,,,,,,,,,,,,,,,,,0.07,,100.0,94.42,0.0,0.0,0.0,100.0,29.44,0.4398,58.14,1.9012
2024-09-10,86465.0,114998.45,0.57,0.78,0.55,0.13,0.0,78583.05,44675.0,59085.0,59417.75,,,1300.0,0.0,,,,,1300.0,,,,0.0,1300.0,,,,0.06,,100.0,94.57,0.0,0.0,0.0,100.0,31.12,0.44,57.48,1.8304
2024-09-11,86465.0,114652.59,0.57,0.76,0.55,0.13,0.0,78346.71,44675.0,59085.0,59239.05,,,,,,,,,,,,,,,,,,0.06,,100.0,97.25,0.0,0.0,0.0,100.0,31.78,0.441,57.3,1.8822
2024-09-12,86465.0,118111.19,0.57,0.78,0.55,0.13,0.0,80710.11,44675.0,59085.0,61026.05,,,,,,,,,,,,,,,,,,0.06,,100.0,97.25,0.0,0.0,0.0,100.0,31.55,0.4439,57.71,1.8822
2024-09-13,86765.0,117479.81,0.57,0.76,0.55,0.13,0.0,80407.29,44975.0,59385.0,60896.15,,,300.0,0.0,,,,,300.0,,,,0.0,300.0,,,,0.06,,100.0,97.27,0.0,0.0,0.0,100.0,31.15,0.441,57.57,1.8765
2024-09-16,86765.0,114703.33,0.57,0.76,0.55,0.13,0.0,78506.97,44975.0,59385.0,59456.95,,,,,,,,,,,,,,,,,,0.06,,100.0,97.9,0.0,0.0,0.0,100.0,31.48,0.4393,57.24,1.8887
2024-09-17,131510.0,172804.14,0.87,1.16,0.83,0.19,0.0,136826.82,44975.0,104130.0,59097.15,,,,0.06,,,,,44833.0,,,,0.06,,,,88.0,0.06,0.0,100.0,97.9,0.0,0.0,0.0,100.0,38.77,0.4443,53.69,2.8628
2024-09-18,131210.0,174771.72,0.87,1.15,0.83,0.19,0.0,138301.56,44675.0,103830.0,59507.1,,,,,,,,0.0,,300.0,,,,,,,300.0,0.06,0.0,100.0,97.25,0.0,0.0,0.0,100.0,38.97,0.446,53.75,2.8562
2024-09-19,115032.0,155753.33,0.76,1.0,0.73,0.16,0.0,118680.81,31807.0,87652.0,43066.68,,,,,,,,0.02,,12868.0,,,,,,,16178.0,0.04,0.04,100.0,69.24,0.0,0.0,0.0,100.0,42.74,0.4237,48.27,2.5041
2024-09-20,115032.0,152532.43,0.76,1.01,0.73,0.16,0.0,116226.55,76640.0,87652.0,101624.64,,44833.0,,,0.06,,,,,,,44833.0,,,,,,0.1,,100.0,84.42,0.0,0.0,0.0,100.0,42.73,0.4225,48.13,1.2671
2024-09-23,115032.0,149311.54,0.76,1.01,0.73,0.15,0.0,113772.3,76640.0,87652.0,99478.72,,,,,,,,,,,,,,,,,,0.1,,100.0,84.42,0.0,0.0,0.0,100.0,43.23,0.4224,47.67,1.2671
2024-09-24,122159.0,159539.65,0.81,1.04,0.77,0.16,0.0,123781.37,83767.0,94779.0,109399.7,,,9300.0,0.01,,,,0.0,7127.0,2173.0,,,0.01,9300.0,,,,0.11,,100.0,84.44,0.0,0.0,0.0,100.0,40.73,0.3863,44.59,1.2313
2024-09-25,115068.0,150969.22,0.76,1.05,0.73,0.15,0.0,115046.66,76676.0,87688.0,100598.91,,,,,,,,0.01,,7091.0,,,,,,,7091.0,0.1,0.01,100.0,86.53,0.0,0.0,0.0,100.0,43.31,0.423,47.67,1.2986
2024-09-26,126976.0,168624.13,0.84,1.25,0.8,0.17,0.0,132263.49,88584.0,99596.0,117639.55,,,11908.0,0.0,,11008.0,,,900.0,,,,0.0,11908.0,0.01,,,0.12,,100.0,88.93,0.0,0.0,0.0,100.0,39.33,0.3598,43.66,1.2747
2024-09-27,120976.0,156784.9,0.8,1.22,0.77,0.16,0.0,120004.42,82584.0,92596.0,107028.86,,,1000.0,,,,,0.01,,7000.0,,,,1000.0,,,7000.0,0.11,0.01,100.0,92.16,0.0,0.0,0.0,100.0,41.11,0.3845,45.33,1.3501
2024-09-30,123167.0,158885.43,0.81,1.25,0.78,0.16,0.0,122275.23,88775.0,94787.0,114519.75,,,6191.0,0.01,,,,,6191.0,,,,0.01,6191.0,,,4000.0,0.12,0.01,100.0,99.07,0.0,0.0,0.0,100.0,37.29,0.3569,44.25,1.3745
2024-10-01,128167.0,162772.09,0.85,1.33,0.81,0.17,0.0,126729.49,89775.0,99787.0,114014.25,,,1000.0,0.01,,,,,5000.0,,,,0.01,1000.0,,,,0.12,,100.0,98.75,0.0,0.0,0.0,100.0,39.42,0.3568,42.41,1.4098
2024-10-02,127559.0,161744.81,0.84,1.34,0.81,0.17,0.0,125758.97,86867.0,99179.0,110147.36,,,,0.0,,,,0.0,3400.0,2908.0,,,0.0,,,,4008.0,0.11,0.01,100.0,94.41,0.0,0.0,0.0,100.0,39.86,0.3681,42.53,1.3863
2024-10-03,129059.0,158742.57,0.85,1.41,0.82,0.17,0.0,122605.17,90867.0,99679.0,111766.41,,,4000.0,0.01,,,,,4500.0,,,,0.01,4000.0,,,4000.0,0.12,0.01,100.0,96.02,0.0,0.0,0.0,100.0,36.4,0.3482,41.72,1.3638
2024-10-04,129059.0,160549.4,0.85,1.66,0.82,0.16,0.0,124000.68,90867.0,99679.0,113038.55,,,,,,,,,,,,,,,,,,0.11,,100.0,98.86,0.0,0.0,0.0,100.0,36.86,0.3504,41.85,1.4042
2024-10-07,121355.0,151451.04,0.8,1.75,0.77,0.16,0.0,114784.8,86963.0,91975.0,108529.82,,,,,,196.0,,0.0,,3904.0,,,,,0.0,,7900.0,0.11,0.01,100.0,94.62,0.0,0.0,0.0,100.0,38.9,0.3716,44.49,1.3204
2024-10-08,127021.0,159792.42,0.84,1.86,0.8,0.16,0.0,124090.38,61823.0,98641.0,77773.33,,,,0.01,,,,0.03,8857.0,25140.0,,,0.01,,,,2191.0,0.08,0.0,100.0,67.86,0.0,0.0,0.0,100.0,37.13,0.3407,42.7,1.3942
2024-10-09,94823.0,118528.75,0.63,1.44,0.6,0.12,0.0,83053.75,60431.0,66443.0,75538.75,,,,,,,,0.0,,1392.0,,,,,,,32198.0,0.08,0.04,100.0,67.21,0.0,0.0,0.0,100.0,25.33,0.4217,57.6,1.0546
2024-10-10,98423.0,129918.36,0.65,1.55,0.62,0.13,0.0,92456.76,64031.0,70043.0,84520.92,,,3600.0,0.0,,,,,3600.0,,,,0.0,3600.0,,,,0.08,,100.0,68.47,0.0,0.0,0.0,100.0,24.05,0.408,56.07,1.0525
2024-10-11,93990.0,123126.9,0.62,1.43,0.6,0.12,0.0,85337.33,59598.0,65143.0,78073.38,,,467.0,,,,,0.01,,4900.0,,,,467.0,,,4900.0,0.08,0.01,100.0,65.94,0.0,0.0,0.0,100.0,24.67,0.4295,58.83,1.04
2024-10-14,97685.0,125036.8,0.64,1.55,0.62,0.13,0.0,83383.04,63293.0,65143.0,81015.04,,,3695.0,,,,,,,,,,,3695.0,,,,0.08,,100.0,70.03,0.0,0.0,0.0,100.0,23.97,0.398,56.3,1.0808
