,SRIC3 FP Equity_DX_SI_QTY,SRIC3 FP Equity_DX_SHORT_INTEREST_VALUE,SRIC3 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIC3 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIC3 FP Equity_DX_SI_MV,SRIC3 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIC3 FP Equity_DX_SUPPLY_SI_QTY,SRIC3 FP Equity_DX_BROKER_SI_QTY,SRIC3 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIC3 FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIC3 FP Equity_DX_BROKER_SI_MV_INC_x,SRIC3 FP Equity_DX_BROKER_SI_QTY_ADD,SRIC3 FP Equity_DX_SUPPLY_SI_MV_DEC,SRIC3 FP Equity_DX_BROKER_SI_QTY_INC,SRIC3 FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIC3 FP Equity_DX_BROKER_SI_MV_INC_y,SRIC3 FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIC3 FP Equity_DX_BROKER_SI_MV_ADD,SRIC3 FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIC3 FP Equity_DX_BROKER_SI_QTY_DEC,SRIC3 FP Equity_DX_SUPPLY_SI_MV,SRIC3 FP Equity_DX_BROKER_SI_MV_DEC,SRIC3 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIC3 FP Equity_DX_UTILIZATION_QUANTITY,SRIC3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIC3 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIC3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIC3 FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIC3 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRIC3 FP Equity_DX_BROKER_SI_CON_RATIO,SRIC3 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIC3 FP Equity_DX_DEMAND_SUPPLY_RATIO
2025-03-17,4891.0,47955.77,0.26,0.0,0.05,47955.77,4891.0,4891.0,47955.77,,,,,,,,,,,,0.05,,100.0,26.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.2627
2025-03-18,9782.0,95789.26,0.53,0.0,0.1,47894.63,4891.0,4891.0,47894.63,,,,,,,,,,,,0.05,,100.0,26.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.5254
2025-03-19,9782.0,95917.4,0.52,0.0,0.1,47958.7,4891.0,4891.0,47958.7,,,,,,,,,,,,0.05,,100.0,26.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.5283
2025-03-20,9782.0,95821.54,0.69,0.0,0.1,47910.77,4891.0,4891.0,47910.77,,,,,,,,,,,,0.05,,100.0,26.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.5283
2025-03-21,9782.0,96031.85,0.67,0.0,0.1,48015.93,4891.0,4891.0,48015.93,,,,,,,,,,,,0.05,,100.0,26.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.5283
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,,4891.0,,,,,4891.0,0.0,0.05,0.0,0.0,18517.0,181809.16,0.18,0.0,,0.0,,0.0
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,18196.0,178944.92,0.18,0.0,,0.0,,0.0
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,18196.0,178704.74,0.18,0.0,,0.0,,0.0
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,18196.0,178879.42,0.18,0.0,,0.0,,0.0
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,18196.0,178924.91,0.18,0.0,,0.0,,0.0
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,195386.0,1920448.99,1.93,0.0,,0.0,,0.0
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,232387.0,2285665.58,2.26,0.0,,0.0,,0.0
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,232387.0,2285107.85,2.24,0.0,,0.0,,0.0
2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,232387.0,2287362.0,2.31,0.0,,0.0,,0.0
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,232387.0,2286385.98,2.27,0.0,,0.0,,0.0
2025-04-07,78300.0,769203.54,5.71,0.04,0.76,460736.22,31400.0,46900.0,308467.32,,,46900.0,,,,,,0.46,31400.0,,0.31,,100.0,11.9,0.0,0.0,0.0,100.0,40.19,0.5193,59.81,0.2968
2025-04-08,78300.0,769861.26,5.75,0.04,0.77,461130.18,31400.0,46900.0,308731.08,,,,,,,,,,,,0.31,,100.0,12.11,0.0,0.0,0.0,100.0,40.1,0.5196,59.9,0.302
2025-04-09,88300.0,867662.29,6.22,0.04,0.84,559116.47,41400.0,56900.0,406808.82,,,10000.0,,,,,,0.1,10000.0,,0.39,,100.0,15.97,0.0,0.0,0.0,100.0,35.51,0.4217,53.17,0.3406
2025-04-10,435500.0,4282750.55,29.66,0.21,4.21,2266760.05,215000.0,230500.0,2114331.5,,1.69,,,173600.0,,1.69,,,173600.0,,2.08,,100.0,82.92,0.0,0.0,0.0,100.0,7.22,0.8245,90.48,1.6797
2025-04-11,435500.0,4284710.3,29.78,0.21,4.29,2267797.3,215000.0,230500.0,2115299.0,,,,,,,,,,,,2.12,,71.89,69.97,84078.0,827209.81,0.83,71.89,7.21,0.8246,90.49,1.4173
2025-04-14,435500.0,4290502.45,29.64,0.21,4.3,2270862.95,205000.0,230500.0,2019639.5,,,,0.1,,10000.0,,,,,,2.02,,70.92,66.72,84078.0,828328.05,0.83,70.92,7.2,0.8248,90.5,1.4173
2025-04-15,192400.0,1897140.96,13.5,0.09,1.88,948570.48,96200.0,96200.0,948570.48,,,,1.07,,108800.0,,,,,134300.0,0.94,1.33,37.33,34.88,161478.0,1592237.67,1.58,37.33,,1.0,100.0,0.6975
2025-04-16,54800.0,540481.44,3.79,0.03,0.54,270240.72,27400.0,27400.0,270240.72,,,,0.67,,68800.0,,,,,68800.0,0.27,0.67,13.27,12.19,179121.0,1766634.6,1.77,13.27,,1.0,100.0,0.2439
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.27,,27400.0,,,,,27400.0,0.0,0.27,0.0,0.0,87763.0,867010.68,0.86,0.0,,0.0,,0.0
2025-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87763.0,867010.68,0.86,0.0,,0.0,,0.0
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87763.0,867010.68,0.88,0.0,,0.0,,0.0
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87763.0,868449.99,0.87,0.0,,0.0,,0.0
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87686.0,841276.81,0.87,0.0,,0.0,,0.0
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,87686.0,842197.72,0.87,0.0,,0.0,,0.0
2025-04-25,425.0,4075.37,0.03,0.0,0.0,0.0,425.0,0.0,4075.37,,,,,,,,,,425.0,,0.0,,100.0,0.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0048
2025-04-28,425.0,4077.2,0.03,0.0,0.0,0.0,425.0,0.0,4077.2,,,,,,,,,,,,0.0,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2025-04-29,425.0,4082.38,0.03,0.0,0.0,0.0,425.0,0.0,4082.38,,,,,,,,,,,,0.0,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2025-04-30,425.0,4080.0,0.03,0.0,0.0,0.0,425.0,0.0,4080.0,,,,,,,,,,,,0.0,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2025-05-01,425.0,4080.0,0.03,0.0,0.0,0.0,425.0,0.0,4080.0,,,,,,,,,,,,0.0,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2025-05-02,425.0,4076.94,0.03,0.0,0.0,0.0,425.0,0.0,4076.94,,,,,,,,,,,,0.0,,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049
2025-05-05,8825.0,84679.41,0.6,0.0,0.08,40300.68,4625.0,4200.0,44378.73,,,4200.0,,,,,,0.04,4200.0,,0.04,,100.0,5.04,0.0,0.0,0.0,100.0,47.56,0.4553,47.62,0.0961
2025-05-06,47225.0,453303.33,3.17,0.02,0.45,224611.92,23825.0,23400.0,228691.41,19200.0,0.19,,,19200.0,,0.19,19200.0,,,,0.23,,100.0,21.47,0.0,0.0,0.0,100.0,49.52,0.4911,49.58,0.4255
2025-05-07,48677.0,467664.28,3.4,0.02,0.47,283200.28,29477.0,29477.0,283200.28,9852.0,,10277.0,0.04,,4200.0,,9852.0,0.1,,4200.0,0.29,0.04,100.0,26.56,0.0,0.0,0.0,100.0,39.37,0.3553,39.4,0.4386
2025-05-08,10277.0,98697.22,0.73,0.0,0.1,98697.22,10277.0,10277.0,98697.22,,,,0.19,,19200.0,,,,,19200.0,0.1,0.19,100.0,11.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.1173
2025-05-09,10277.0,98711.61,0.75,0.0,0.1,98711.61,10277.0,10277.0,98711.61,,,,,,,,,,,,0.1,,100.0,11.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.1173
2025-05-12,10277.0,98560.54,0.77,0.0,0.1,98560.54,10277.0,10277.0,98560.54,,,,,,,,,,,,0.1,,100.0,11.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.1173
2025-05-13,14234.0,136545.34,1.04,0.01,0.14,136545.34,14234.0,14234.0,136545.34,3957.0,0.04,,,3957.0,,0.04,3957.0,,,,0.14,,100.0,16.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.1625
2025-05-14,14234.0,136531.1,1.18,0.01,0.14,136531.1,14234.0,14234.0,136531.1,,,,,,,,,,,,0.14,,100.0,16.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.1625
2025-05-15,14234.0,136615.09,1.17,0.01,0.14,136615.09,14234.0,14234.0,136615.09,,,,,,,,,,,,0.14,,100.0,16.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.1625
2025-05-16,170634.0,1640850.67,14.13,0.08,1.63,888863.83,92434.0,92434.0,888863.83,,,78200.0,,,,,,0.75,78200.0,,0.88,,100.0,81.52,0.0,0.0,0.0,100.0,15.11,0.6155,76.53,1.5048
2025-05-19,170634.0,1638734.81,14.53,0.08,1.63,887717.65,82331.0,92434.0,790690.46,,,,0.1,,10103.0,,,,,,0.79,,100.0,72.61,0.0,0.0,0.0,100.0,15.13,0.6155,76.52,1.5048
2025-05-20,194531.0,1869870.88,16.67,0.09,1.86,954789.44,99331.0,99331.0,954789.44,17000.0,0.17,,,17000.0,,0.17,17000.0,,,10103.0,0.95,0.1,100.0,87.6,0.0,0.0,0.0,100.0,13.26,0.7341,84.62,1.7156
2025-05-21,194531.0,1869073.3,16.99,0.09,1.87,954382.18,99331.0,99331.0,954382.18,,,,,,,,,,,,0.96,,100.0,87.6,0.0,0.0,0.0,100.0,13.26,0.734,84.61,1.7156
2025-05-22,168731.0,1621521.78,16.69,0.08,1.6,706640.26,99331.0,73531.0,954580.84,,,,,,,,,,,25800.0,0.94,0.25,100.0,87.6,0.0,0.0,0.0,100.0,15.28,0.7008,82.27,1.4881
2025-05-23,29131.0,280216.92,2.9,0.01,0.28,39736.92,28464.0,4131.0,273800.91,,,,0.67,,70867.0,,,,,69400.0,0.27,0.66,100.0,25.1,0.0,0.0,0.0,100.0,14.18,0.7565,85.82,0.2569
2025-05-26,28464.0,273803.76,2.85,0.01,0.28,33321.26,28464.0,3464.0,273803.76,,,,,,,,,,,667.0,0.28,0.01,100.0,25.1,0.0,0.0,0.0,100.0,12.11,0.7871,87.89,0.251
2025-05-27,28464.0,273946.08,2.93,0.01,0.28,33338.58,28464.0,3464.0,273946.08,,,,,,,,,,,,0.28,,100.0,25.28,0.0,0.0,0.0,100.0,12.17,0.7862,87.83,0.2528
2025-05-28,31928.0,307259.11,3.3,0.02,0.31,33335.8,28464.0,3464.0,273923.3,,,,,,,,,,,,0.27,,100.0,25.28,0.0,0.0,0.0,100.0,21.69,0.6603,78.31,0.2836
2025-05-29,31928.0,307380.43,3.25,0.02,0.31,33348.97,28464.0,3464.0,274031.47,,,,,,,,,,,,0.27,,100.0,25.28,0.0,0.0,0.0,100.0,21.7,0.6601,78.3,0.2836
2025-05-30,28464.0,274114.01,2.87,0.01,0.27,33359.01,28464.0,3464.0,274114.01,,,,,,,,,,,,0.27,,100.0,25.28,0.0,0.0,0.0,100.0,12.18,0.786,87.82,0.2528
2025-06-02,28464.0,274051.39,2.92,0.01,0.28,33351.39,28464.0,3464.0,274051.39,,,,,,,,,,,,0.28,,100.0,25.28,0.0,0.0,0.0,100.0,12.17,0.7862,87.83,0.2528
2025-06-03,72864.0,701869.77,7.35,0.03,0.7,33367.33,72864.0,3464.0,701869.77,,,,,,,,,,44400.0,,0.7,,100.0,64.72,0.0,0.0,0.0,100.0,34.31,0.4912,60.93,0.6472
2025-06-04,72864.0,701891.63,7.42,0.03,0.7,33368.37,71150.0,3464.0,685380.84,,,,0.02,,1714.0,,,,,,0.68,,100.0,63.19,0.0,0.0,0.0,100.0,34.31,0.4913,60.94,0.6472
2025-06-05,71150.0,684640.88,7.06,0.03,0.69,16839.38,71150.0,1750.0,684640.88,,,,,,,,,,,1714.0,0.69,0.02,100.0,63.19,0.0,0.0,0.0,100.0,35.14,0.5135,62.4,0.6319
2025-06-06,46150.0,443621.49,4.62,0.02,0.44,16822.05,46150.0,1750.0,443621.49,,,,0.24,,25000.0,,,,,,0.44,,100.0,40.99,0.0,0.0,0.0,100.0,3.8,0.927,96.2,0.4099
2025-06-09,46150.0,444830.62,4.9,0.02,0.44,16867.9,46150.0,1750.0,444830.62,,,,,,,,,,,,0.44,,100.0,60.59,0.0,0.0,0.0,100.0,3.8,0.9269,96.2,0.6059
2025-06-10,96150.0,926684.09,10.11,0.05,0.92,257813.83,71150.0,26750.0,685736.59,,,25000.0,,,,,,0.24,25000.0,,0.68,,100.0,70.33,0.0,0.0,0.0,100.0,26.0,0.589,72.18,0.9504
2025-06-11,96150.0,926943.69,10.09,0.05,0.92,257886.05,71150.0,26750.0,685928.69,,,,,,,,,,,,0.68,,100.0,70.33,0.0,0.0,0.0,100.0,26.0,0.5889,72.18,0.9504
2025-06-12,72550.0,699701.22,7.52,0.03,0.7,358289.46,37150.0,37150.0,358289.46,,0.1,,0.33,10400.0,34000.0,0.1,,,,,0.36,,100.0,36.72,0.0,0.0,0.0,100.0,34.43,0.518,63.15,0.7171
2025-06-13,72550.0,699077.29,7.46,0.03,0.7,357969.97,37150.0,37150.0,357969.97,,,,,,,,,,,,0.36,,100.0,36.72,0.0,0.0,0.0,100.0,34.47,0.5178,63.11,0.7171
2025-06-16,44950.0,433295.53,4.4,0.02,0.44,225082.33,23350.0,23350.0,225082.33,,,,0.13,,13800.0,,,,,13800.0,0.23,0.13,100.0,26.73,0.0,0.0,0.0,100.0,24.93,0.5703,71.18,0.5145
2025-06-17,103950.0,1002389.85,10.13,0.05,1.0,225164.05,82350.0,23350.0,794101.05,59000.0,,,,,,,59000.0,,,,0.8,,100.0,94.25,0.0,0.0,0.0,100.0,10.77,0.7782,87.54,1.1898
2025-06-18,131150.0,1264613.88,12.82,0.06,1.26,356290.38,95950.0,36950.0,925197.88,13600.0,0.13,,,13600.0,,0.13,13600.0,,,,0.92,,100.0,95.03,0.0,0.0,0.0,100.0,18.9,0.6721,79.76,1.2989
2025-06-19,60750.0,585575.32,5.76,0.03,0.59,16868.43,60750.0,1750.0,585575.32,,,,0.34,,35200.0,,,,,35200.0,0.59,0.34,100.0,79.75,0.0,0.0,0.0,100.0,2.88,0.944,97.12,0.7975
2025-06-20,68338.0,654493.53,6.41,0.03,0.65,16760.28,68338.0,1750.0,654493.53,,,,,,,,,,7588.0,,0.65,,100.0,81.59,0.0,0.0,0.0,100.0,11.1,0.7584,86.34,0.8159
2025-06-23,68338.0,658853.49,6.23,0.03,0.65,16871.93,68338.0,1750.0,658853.49,,,,,,,,,,,,0.65,,100.0,81.59,0.0,0.0,0.0,100.0,11.1,0.7581,86.32,0.8159
2025-06-24,9338.0,90105.16,0.88,0.0,0.09,16886.28,9338.0,1750.0,90105.16,,,,0.56,,59000.0,,,,,,0.09,,100.0,11.15,0.0,0.0,0.0,100.0,18.78,0.695,81.22,0.1115
2025-06-25,11088.0,107147.78,1.04,0.01,0.11,16910.95,9338.0,1750.0,90236.83,,,,,,,,,,,,0.09,,100.0,11.15,0.0,0.0,0.0,100.0,31.59,0.5678,68.41,0.1324
2025-06-26,41138.0,397018.72,3.87,0.02,0.4,170338.39,25238.0,17650.0,243569.41,15900.0,,15900.0,,,,,15900.0,0.15,,,0.24,,100.0,22.81,0.0,0.0,0.0,100.0,38.63,0.3346,38.67,0.3718
2025-06-27,171538.0,1655701.93,15.95,0.08,1.65,799676.49,88688.0,82850.0,856025.44,,0.63,,0.02,65200.0,1750.0,0.63,,,65200.0,,0.85,,100.0,80.15,0.0,0.0,0.0,100.0,9.27,0.7381,85.29,1.5502
2025-06-30,199788.0,1929272.8,17.14,0.09,1.93,927999.26,103688.0,96100.0,1001273.54,15000.0,0.15,,,15000.0,,0.15,15000.0,,,1750.0,1.0,0.02,100.0,93.7,0.0,0.0,0.0,100.0,7.96,0.7865,88.24,1.8054
2025-07-01,199788.0,1930591.4,17.15,0.09,1.93,928633.52,103688.0,96100.0,1001957.88,,,,,,,,,,,,1.0,,100.0,93.7,0.0,0.0,0.0,100.0,7.96,0.7865,88.25,1.8054
2025-07-02,39388.0,380700.78,3.04,0.02,0.38,153679.86,23488.0,15900.0,227020.92,,,,0.78,,80200.0,,,,,80200.0,0.23,0.78,100.0,21.23,0.0,0.0,0.0,100.0,40.36,0.363,40.38,0.3559
2025-07-03,7588.0,73418.45,0.59,0.0,0.07,0.0,7588.0,0.0,73418.45,,,,0.15,,15900.0,,,,,15900.0,0.07,0.15,100.0,8.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0801
2025-07-04,7588.0,73451.84,0.6,0.0,0.07,0.0,7588.0,0.0,73451.84,,,,,,,,,,,,0.07,,100.0,8.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0801
2025-07-07,7588.0,73433.63,0.62,0.0,0.07,0.0,7588.0,0.0,73433.63,,,,,,,,,,,,0.07,,100.0,8.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0856
2025-07-08,7588.0,73369.89,0.62,0.0,0.07,0.0,7588.0,0.0,73369.89,,,,,,,,,,,,0.07,,100.0,8.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0856
2025-07-09,7588.0,73399.48,0.62,0.0,0.07,0.0,7588.0,0.0,73399.48,,,,,,,,,,,,0.07,,100.0,8.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.086
2025-07-10,7588.0,73377.48,0.62,0.0,0.07,0.0,7588.0,0.0,73377.48,,,,,,,,,,,,0.07,,100.0,8.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.086
2025-07-11,7588.0,73341.06,0.62,0.0,0.07,0.0,7588.0,0.0,73341.06,,,,,,,,,,,,0.07,,100.0,8.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.086
2025-07-14,7588.0,73370.65,0.64,0.0,0.07,0.0,7588.0,0.0,73370.65,,,,,,,,,,,,0.07,,100.0,8.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.086
2025-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.07,,7588.0,,,,,,0.0,,0.0,0.0,80999.0,783697.72,0.78,0.0,,0.0,,0.0
2025-07-16,3989.0,38589.98,0.34,0.0,0.04,38589.98,3989.0,3989.0,38589.98,,,3989.0,,,,,,0.04,3989.0,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-07-17,3989.0,38634.26,0.34,0.0,0.04,38634.26,3989.0,3989.0,38634.26,,,,,,,,,,,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-07-18,3989.0,38592.38,0.34,0.0,0.04,38592.38,3989.0,3989.0,38592.38,,,,,,,,,,,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-07-21,3989.0,38654.21,0.34,0.0,0.04,38654.21,3989.0,3989.0,38654.21,,,,,,,,,,,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-07-22,47189.0,457063.22,4.01,0.02,0.46,247849.94,25589.0,25589.0,247849.94,21600.0,,21600.0,,,,,21600.0,0.21,,,0.25,,100.0,24.1,0.0,0.0,0.0,100.0,45.77,0.4262,45.78,0.4444
2025-07-23,3989.0,38652.21,0.34,0.0,0.04,38652.21,3989.0,3989.0,38652.21,,,,0.21,,21600.0,,,,,21600.0,0.04,0.21,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-07-24,3989.0,38615.12,0.34,0.0,0.04,38615.12,3989.0,3989.0,38615.12,,,,,,,,,,,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-07-25,3989.0,38603.95,0.34,0.0,0.04,38603.95,3989.0,3989.0,38603.95,,,,,,,,,,,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-07-28,3989.0,38624.69,0.36,0.0,0.04,38624.69,3989.0,3989.0,38624.69,,,,,,,,,,,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-07-29,3989.0,38638.25,0.36,0.0,0.04,38638.25,3989.0,3989.0,38638.25,,,,,,,,,,,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-07-30,3989.0,38636.66,0.36,0.0,0.04,38636.66,3989.0,3989.0,38636.66,,,,,,,,,,,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-07-31,3989.0,38625.89,0.37,0.0,0.04,38625.89,3989.0,3989.0,38625.89,,,,,,,,,,,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-08-01,3989.0,38621.5,0.36,0.0,0.04,38621.5,3989.0,3989.0,38621.5,,,,,,,,,,,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-08-04,3989.0,38641.84,0.37,0.0,0.04,38641.84,3989.0,3989.0,38641.84,,,,,,,,,,,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-08-05,3989.0,38652.61,0.37,0.0,0.04,38652.61,3989.0,3989.0,38652.61,,,,,,,,,,,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-08-06,3989.0,38683.33,0.37,0.0,0.04,38683.33,3989.0,3989.0,38683.33,,,,,,,,,,,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-08-07,3989.0,38673.75,0.37,0.0,0.04,38673.75,3989.0,3989.0,38673.75,,,,,,,,,,,,0.04,,100.0,4.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0472
2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.04,,3989.0,,,,,3989.0,0.0,0.04,0.0,0.0,84588.0,819175.57,0.82,0.0,,0.0,,0.0
2025-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,86988.0,842722.35,0.84,0.0,,0.0,,0.0
2025-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82999.0,803969.81,0.8,0.0,,0.0,,0.0
2025-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82999.0,804700.2,0.81,0.0,,0.0,,0.0
2025-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82999.0,804725.1,0.8,0.0,,0.0,,0.0
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82999.0,803994.71,0.81,0.0,,0.0,,0.0
2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82999.0,804094.31,0.81,0.0,,0.0,,0.0
2025-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82999.0,804260.31,0.8,0.0,,0.0,,0.0
2025-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82999.0,804376.51,0.81,0.0,,0.0,,0.0
2025-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82999.0,803712.52,0.8,0.0,,0.0,,0.0
2025-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82999.0,804368.21,0.81,0.0,,0.0,,0.0
2025-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82999.0,804243.71,0.8,0.0,,0.0,,0.0
2025-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82999.0,804384.81,0.8,0.0,,0.0,,0.0
2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82999.0,804774.9,0.8,0.0,,0.0,,0.0
2025-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82999.0,804949.2,0.81,0.0,,0.0,,0.0
