,CM9 FP Equity_DX_SI_QTY,CM9 FP Equity_DX_SHORT_INTEREST_VALUE,CM9 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CM9 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CM9 FP Equity_DX_SI_MV,CM9 FP Equity_DX_DSS,CM9 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CM9 FP Equity_DX_SUPPLY_SI_QTY,CM9 FP Equity_DX_BROKER_SI_QTY,CM9 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CM9 FP Equity_DX_BROKER_SI_MV_NEW_x,CM9 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CM9 FP Equity_DX_BROKER_SI_MV_INC_x,CM9 FP Equity_DX_BROKER_SI_QTY_ADD,CM9 FP Equity_DX_BROKER_SI_QTY_NEW,CM9 FP Equity_DX_SUPPLY_SI_MV_DEC,CM9 FP Equity_DX_BROKER_SI_QTY_INC,CM9 FP Equity_DX_SUPPLY_SI_QTY_DEC,CM9 FP Equity_DX_BROKER_SI_MV_NEW_y,CM9 FP Equity_DX_BROKER_SI_MV_INC_y,CM9 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CM9 FP Equity_DX_BROKER_SI_MV_ADD,CM9 FP Equity_DX_SUPPLY_SI_QTY_ADD,CM9 FP Equity_DX_BROKER_SI_QTY_DEC,CM9 FP Equity_DX_SUPPLY_SI_MV,CM9 FP Equity_DX_BROKER_SI_MV_DEC,CM9 FP Equity_DX_SUPPLY_SI_MV_RMV,CM9 FP Equity_DX_BROKER_SI_MV_RMV,CM9 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CM9 FP Equity_DX_UTILIZATION_QUANTITY,CM9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CM9 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CM9 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CM9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CM9 FP Equity_DX_ACTIVE_UTILIZATION_MV,CM9 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CM9 FP Equity_DX_BROKER_SI_CON_RATIO,CM9 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CM9 FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-12-07,10.0,4098.5,0.05,0.0,0.0,,0.0,10.0,0.0,4098.5,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-08,10.0,4103.8,0.05,0.0,0.0,,0.0,10.0,0.0,4103.8,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-09,10.0,4126.0,0.05,0.0,0.0,,0.0,10.0,0.0,4126.0,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-12,10.0,4109.6,0.05,0.0,0.0,,0.0,10.0,0.0,4109.6,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-13,10.0,4172.0,0.06,0.0,0.0,,0.0,10.0,0.0,4172.0,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-14,10.0,4169.6,0.06,0.0,0.0,,0.0,10.0,0.0,4169.6,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-15,10.0,4033.6,0.03,0.0,0.0,,0.0,10.0,0.0,4033.6,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-16,10.0,3983.8,0.03,0.0,0.0,,0.0,10.0,0.0,3983.8,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-19,10.0,3983.8,0.03,0.0,0.0,,0.0,10.0,0.0,3983.8,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-20,10.0,3970.1,0.03,0.0,0.0,,0.0,10.0,0.0,3970.1,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-21,10.0,4022.7,0.03,0.0,0.0,,0.0,10.0,0.0,4022.7,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-22,10.0,3969.5,0.03,0.0,0.0,,0.0,10.0,0.0,3969.5,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-23,10.0,3984.9,0.03,0.0,0.0,,0.0,10.0,0.0,3984.9,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-26,10.0,3984.9,0.03,0.0,0.0,,0.0,10.0,0.0,3984.9,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-27,10.0,3993.4,0.03,0.0,0.0,,0.0,10.0,0.0,3993.4,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-28,10.0,3999.9,0.03,0.0,0.0,,0.0,10.0,0.0,3999.9,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-29,10.0,3978.6,0.03,0.0,0.0,,0.0,10.0,0.0,3978.6,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2022-12-30,10.0,3955.5,0.03,0.0,0.0,,0.0,10.0,0.0,3955.5,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2023-01-02,10.0,4016.8,0.03,0.0,0.0,,0.0,10.0,0.0,4016.8,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2023-01-03,10.0,3991.0,0.03,0.0,0.0,,0.0,10.0,0.0,3991.0,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2023-01-04,10.0,4015.4,0.03,0.0,0.0,,0.0,10.0,0.0,4015.4,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2023-01-05,10.0,4000.1,0.03,0.0,0.0,,0.0,10.0,0.0,4000.1,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2023-01-06,10.0,4010.4,0.03,0.0,0.0,,0.0,10.0,0.0,4010.4,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2023-01-09,10.0,4040.0,0.03,0.0,0.0,,0.0,10.0,0.0,4040.0,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2023-01-10,10.0,4011.4,0.03,0.0,0.0,,0.0,10.0,0.0,4011.4,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2023-01-11,10.0,4042.7,0.03,0.0,0.0,,0.0,10.0,0.0,4042.7,,,,,,,,,,,,,,,0.0,,,,100.0,7.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0758
2023-01-12,10.0,4066.0,0.03,0.0,0.0,,0.0,10.0,0.0,4066.0,,,,,,,,,,,,,,,0.0,,,,100.0,6.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0694
2023-01-13,10.0,4072.1,0.03,0.0,0.0,,0.0,10.0,0.0,4072.1,,,,,,,,,,,,,,,0.0,,,,100.0,6.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0694
2023-01-16,10.0,4087.4,0.03,0.0,0.0,,0.0,10.0,0.0,4087.4,,,,,,,,,,,,,,,0.0,,,,100.0,6.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0694
2023-01-17,10.0,4072.1,0.03,0.0,0.0,,0.0,10.0,0.0,4072.1,,,,,,,,,,,,,,,0.0,,,,100.0,6.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0694
2023-01-18,10.0,4107.1,0.03,0.0,0.0,,0.0,10.0,0.0,4107.1,,,,,,,,,,,,,,,0.0,,,,100.0,6.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0694
2023-01-19,1410.0,571007.7,4.51,0.14,0.58,,283479.0,710.0,700.0,287528.7,,700.0,,700.0,,,,,,,700.0,0.29,,,0.29,,,,100.0,84.12,0.0,0.0,,0.0,100.0,49.6,0.493,49.69,1.6706
2023-01-20,1410.0,569245.2,4.72,0.14,0.57,,282604.0,710.0,700.0,286641.2,,,,,,,,,,,,,,,0.29,,,,100.0,84.12,0.0,0.0,,0.0,100.0,49.6,0.493,49.69,1.6706
2023-01-23,1410.0,576154.2,4.64,0.14,0.57,,286034.0,710.0,700.0,290120.2,,,,,,,,,,,,,,,0.29,,,,100.0,84.12,0.0,0.0,,0.0,100.0,49.61,0.493,49.69,1.6706
2023-01-24,1410.0,578635.8,4.64,0.14,0.58,,287266.0,710.0,700.0,291369.8,,,,,,,,,,,,,,,0.29,,,,100.0,84.12,0.0,0.0,,0.0,100.0,49.57,0.493,49.72,1.6706
2023-01-25,1410.0,573263.7,4.02,0.14,0.58,,284599.0,710.0,700.0,288664.7,,,,,,,,,,,,,,,0.29,,,,100.0,84.12,0.0,0.0,,0.0,100.0,49.58,0.493,49.71,1.6706
2023-01-26,1410.0,578410.2,4.04,0.14,0.57,,287154.0,710.0,700.0,291256.2,,,,,,,,,,,,,,,0.29,,,,100.0,84.12,0.0,0.0,,0.0,100.0,49.6,0.493,49.69,1.6706
2023-01-27,1410.0,585037.2,7.57,0.14,0.58,,290444.0,710.0,700.0,294593.2,,,,,,,,,,,,,,,0.29,,,,100.0,84.12,0.0,0.0,,0.0,100.0,49.63,0.493,49.66,1.6706
2023-01-30,1410.0,586207.5,7.85,0.14,0.59,,291025.0,710.0,700.0,295182.5,,,,,,,,,,,,,,,0.29,,,,100.0,84.12,0.0,0.0,,0.0,100.0,49.65,0.493,49.65,1.6706
2023-01-31,1410.0,582908.1,6.31,0.14,0.58,,289387.0,710.0,700.0,293521.1,,,,,,,,,,,,,,,0.29,,,,100.0,84.12,0.0,0.0,,0.0,100.0,49.65,0.493,49.65,1.6706
2023-02-01,1437.0,592475.1,6.4,0.14,0.6,,299742.1,737.0,727.0,303865.1,,,,27.0,,,,,,,,0.01,27.0,,0.31,,,,100.0,87.32,0.0,0.0,,0.0,100.0,48.67,0.4742,48.67,1.7026
2023-02-02,1437.0,606816.36,7.19,0.14,0.59,,306997.56,737.0,727.0,311220.36,,,,,,,,,,,,,,,0.31,,,,100.0,87.32,0.0,0.0,,0.0,100.0,48.72,0.475,48.72,1.7026
2023-02-03,1437.0,610236.42,6.92,0.14,0.61,,308727.82,937.0,727.0,397906.42,,200.0,,,,,,,,,200.0,,,,0.4,,,,100.0,89.75,0.0,0.0,,0.0,100.0,48.71,0.475,48.71,1.3764
2023-02-06,1437.0,606227.19,6.88,0.14,0.61,,306699.49,937.0,727.0,395292.19,,,,,,,,,,,,,,,0.4,,,,100.0,89.75,0.0,0.0,,0.0,100.0,48.71,0.475,48.71,1.3764
2023-02-07,837.0,354009.15,3.97,0.08,0.35,,180599.65,637.0,427.0,269419.15,,,,,,0.13,,300.0,,,,,,300.0,0.27,0.13,,,100.0,85.62,0.0,0.0,,0.0,100.0,47.79,0.458,47.79,1.125
2023-02-08,837.0,356101.65,4.51,0.08,0.35,,181667.15,637.0,427.0,271011.65,,,,,,,,,,,,,,,0.27,,,,100.0,85.62,0.0,0.0,,0.0,100.0,47.79,0.458,47.79,1.125
2023-02-09,837.0,355976.1,4.5,0.08,0.35,,181603.1,637.0,427.0,270916.1,,,,,,,,,,,,,,,0.27,,,,100.0,85.62,0.0,0.0,,0.0,100.0,47.78,0.4578,47.78,1.125
2023-02-10,837.0,352753.65,4.5,0.08,0.35,,179959.15,637.0,427.0,268463.65,,,,,,,,,,,,,,,0.27,,,,100.0,85.62,0.0,0.0,,0.0,100.0,47.78,0.4578,47.78,1.125
2023-02-13,437.0,184234.83,2.44,0.04,0.18,,53541.93,337.0,127.0,142075.83,,,,,,0.13,,300.0,,,,,,300.0,0.14,0.13,,,100.0,75.9,0.0,0.0,,0.0,100.0,22.88,0.3751,51.94,0.9842
2023-02-14,437.0,185117.57,2.43,0.04,0.19,,53798.47,337.0,127.0,142756.57,,,,,,,,,,,,,,,0.14,,,,100.0,75.9,0.0,0.0,,0.0,100.0,22.89,0.375,51.93,0.9842
2023-02-15,437.0,185152.53,2.35,0.04,0.19,,53808.63,337.0,127.0,142783.53,,,,,,,,,,,,,,,0.14,,,,100.0,75.9,0.0,0.0,,0.0,100.0,22.88,0.3751,51.95,0.9842
2023-02-16,437.0,185965.35,2.48,0.04,0.19,,54044.85,337.0,127.0,143410.35,,,,,,,,,,,,,,,0.14,,,,100.0,75.9,0.0,0.0,,0.0,100.0,22.89,0.3749,51.92,0.9842
2023-02-17,237.0,99791.22,1.34,0.02,0.1,,53474.62,137.0,127.0,57685.22,,,,,,0.09,,200.0,,,,,,,0.06,,,,100.0,56.15,0.0,0.0,,0.0,100.0,42.2,0.3709,42.2,0.9713
2023-02-20,237.0,99961.86,1.35,0.02,0.1,,53566.06,137.0,127.0,57783.86,,,,,,,,,,,,,,,0.06,,,,100.0,56.15,0.0,0.0,,0.0,100.0,42.18,0.3707,42.18,0.9713
2023-02-21,237.0,99753.3,1.36,0.02,0.1,,53454.3,237.0,127.0,99753.3,,,,,,,,,,,,,100.0,,0.1,,,,100.0,68.9,0.0,0.0,,0.0,100.0,42.15,0.3703,42.15,0.689
2023-02-22,410.0,170514.9,2.4,0.04,0.17,,83178.0,210.0,200.0,87336.9,,,0.03,,,0.01,73.0,27.0,,0.03,,,,,0.09,,,,100.0,61.05,0.0,0.0,,0.0,100.0,24.28,0.3587,49.02,1.1919
2023-02-23,1810.0,755512.1,10.55,0.17,0.76,,375669.0,910.0,900.0,379843.1,,700.0,0.29,,,,700.0,,,0.29,700.0,,,,0.38,,,,100.0,87.16,0.0,0.0,,0.0,100.0,44.21,0.4031,44.21,1.7337
2023-02-24,1810.0,749991.6,10.26,0.17,0.75,,372924.0,910.0,900.0,377067.6,,,,,,,,,,,,,,,0.38,,,,100.0,87.16,0.0,0.0,,0.0,100.0,44.19,0.4028,44.19,1.7337
2023-02-27,1810.0,755313.0,10.38,0.17,0.75,,375570.0,910.0,900.0,379743.0,,,,,,,,,,,,,,,0.38,,,,100.0,87.16,0.0,0.0,,0.0,100.0,44.2,0.403,44.2,1.7337
2023-02-28,1810.0,755313.0,10.47,0.17,0.75,,375570.0,910.0,900.0,379743.0,,,,,,,,,,,,,,,0.38,,,,100.0,87.16,0.0,0.0,,0.0,100.0,44.19,0.4028,44.19,1.7337
2023-03-01,1810.0,745991.5,10.57,0.17,0.75,,370935.0,910.0,900.0,375056.5,,,,,,,,,,,,,,,0.38,,,,100.0,87.16,0.0,0.0,,0.0,100.0,44.19,0.4028,44.19,1.7337
2023-03-02,1810.0,742100.0,10.78,0.17,0.75,,369000.0,910.0,900.0,373100.0,,,,,,,,,,,,,,,0.37,,,,100.0,87.16,0.0,0.0,,0.0,100.0,44.19,0.4028,44.19,1.7337
2023-03-03,1810.0,759638.9,10.77,0.17,0.75,,377721.0,910.0,900.0,381917.9,,,,,,,,,,,,,,,0.38,,,,100.0,87.16,0.0,0.0,,0.0,100.0,44.23,0.4033,44.23,1.7337
2023-03-06,1810.0,762082.4,10.63,0.17,0.76,,378936.0,910.0,900.0,383146.4,,,,,,,,,,,,,,,0.38,,,,100.0,87.16,0.0,0.0,,0.0,100.0,44.25,0.4037,44.25,1.7337
2023-03-07,1610.0,673124.9,9.3,0.15,0.68,,334472.0,810.0,800.0,338652.9,,,,,,0.04,,100.0,,,,,,100.0,0.34,0.04,,,100.0,85.81,0.0,0.0,,0.0,100.0,49.54,0.4938,49.84,1.7055
2023-03-08,1610.0,674123.1,11.8,0.15,0.67,,334968.0,810.0,800.0,339155.1,,,,,,,,,,,,,,,0.34,,,,100.0,85.81,0.0,0.0,,0.0,100.0,49.69,0.4938,49.69,1.7055
2023-03-09,210.0,87859.8,1.56,0.02,0.09,,41838.0,110.0,100.0,46021.8,,,,,,0.29,,700.0,,,,,,700.0,0.05,0.29,,,100.0,45.08,0.0,0.0,,0.0,100.0,47.62,0.4558,47.62,0.8607
2023-03-10,10.0,4047.0,0.07,0.0,0.0,,0.0,10.0,0.0,4047.0,,,,,,0.04,,100.0,,,,,,100.0,0.0,0.04,,,100.0,6.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0694
2023-03-13,10.0,4020.5,0.07,0.0,0.0,,0.0,10.0,0.0,4020.5,,,,,,,,,,,,,,,0.0,,,,100.0,6.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0694
2023-03-14,10.0,4002.2,0.08,0.0,0.0,,0.0,10.0,0.0,4002.2,,,,,,,,,,,,,,,0.0,,,,100.0,6.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0694
2023-03-15,10.0,4017.9,0.08,0.0,0.0,,0.0,10.0,0.0,4017.9,,,,,,,,,,,,,,,0.0,,,,100.0,6.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0694
2023-03-16,10.0,4028.6,0.07,0.0,0.0,,0.0,10.0,0.0,4028.6,,,,,,,,,,,,,,,0.0,,,,100.0,6.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0694
2023-03-17,10.0,4088.3,0.08,0.0,0.0,,0.0,10.0,0.0,4088.3,,,,,,,,,,,,,,,0.0,,,,100.0,6.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0694
2023-03-20,10.0,4038.0,0.08,0.0,0.0,,0.0,10.0,0.0,4038.0,,,,,,,,,,,,,,,0.0,,,,100.0,6.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0694
2023-03-21,10.0,4069.6,0.08,0.0,0.0,,0.0,10.0,0.0,4069.6,,,,,,,,,,,,,,,0.0,,,,100.0,6.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0694
2023-03-22,2010.0,819577.5,15.29,0.19,0.82,,407750.0,1010.0,1000.0,411827.5,,1000.0,,1000.0,,,,,,,1000.0,0.41,,,0.41,,,,100.0,91.82,0.0,0.0,,0.0,100.0,49.71,0.4951,49.79,1.8273
2023-03-23,2010.0,810030.0,15.35,0.19,0.82,,403000.0,1010.0,1000.0,407030.0,,,,,,,,,,,,,,,0.41,,,,100.0,87.75,0.0,0.0,,0.0,100.0,49.75,0.4951,49.75,1.7463
2023-03-24,2010.0,818512.2,15.33,0.19,0.81,,407220.0,1010.0,1000.0,411292.2,,,,,,,,,,,,,,,0.41,,,,100.0,87.75,0.0,0.0,,0.0,100.0,49.75,0.4951,49.75,1.7463
2023-03-27,2010.0,820281.0,14.91,0.19,0.81,,408100.0,1010.0,1000.0,412181.0,,,,,,,,,,,,,,,0.41,,,,100.0,87.75,0.0,0.0,,0.0,100.0,49.75,0.4951,49.75,1.7463
2023-03-28,2010.0,818512.2,14.95,0.19,0.82,,407220.0,1010.0,1000.0,411292.2,,,,,,,,,,,,,,,0.41,,,,100.0,87.75,0.0,0.0,,0.0,100.0,49.75,0.4951,49.75,1.7463
2023-03-29,10.0,4092.2,0.08,0.0,0.0,,0.0,10.0,0.0,4092.2,,,,,,0.41,,1000.0,,,,,,1000.0,0.0,0.41,,,100.0,6.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0662
2023-03-30,10.0,4108.0,0.08,0.0,0.0,,0.0,10.0,0.0,4108.0,,,,,,,,,,,,,,,0.0,,,,100.0,6.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0662
2023-03-31,10.0,4140.3,0.08,0.0,0.0,,0.0,10.0,0.0,4140.3,,,,,,,,,,,,,,,0.0,,,,100.0,6.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0662
2023-04-03,10.0,4168.7,0.08,0.0,0.0,,0.0,10.0,0.0,4168.7,,,,,,,,,,,,,,,0.0,,,,100.0,6.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0662
2023-04-04,10.0,4162.2,0.07,0.0,0.0,,0.0,10.0,0.0,4162.2,,,,,,,,,,,,,,,0.0,,,,100.0,6.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0662
2023-04-05,10.0,4135.4,0.07,0.0,0.0,,0.0,10.0,0.0,4135.4,,,,,,,,,,,,,,,0.0,,,,100.0,6.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0662
2023-04-06,10.0,4121.0,0.07,0.0,0.0,,0.0,10.0,0.0,4121.0,,,,,,,,,,,,,,,0.0,,,,100.0,6.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0662
2023-04-07,10.0,4121.0,0.07,0.0,0.0,,0.0,10.0,0.0,4121.0,,,,,,,,,,,,,,,0.0,,,,100.0,6.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0662
2023-04-10,10.0,4121.0,0.07,0.0,0.0,,0.0,10.0,0.0,4121.0,,,,,,,,,,,,,,,0.0,,,,100.0,6.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0662
2023-04-11,10.0,4141.3,0.07,0.0,0.0,,0.0,10.0,0.0,4141.3,,,,,,,,,,,,,,,0.0,,,,100.0,6.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0662
2023-04-12,10.0,4150.7,0.07,0.0,0.0,,0.0,10.0,0.0,4150.7,,,,,,,,,,,,,,,0.0,,,,100.0,6.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0662
2023-04-13,10.0,4110.3,0.07,0.0,0.0,,0.0,10.0,0.0,4110.3,,,,,,,,,,,,,,,0.0,,,,100.0,6.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0662
2023-04-14,10.0,4156.1,0.07,0.0,0.0,,0.0,10.0,0.0,4156.1,,,,,,,,,,,,,,,0.0,,,,100.0,6.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0662
2023-04-17,10.0,4186.1,0.07,0.0,0.0,,0.0,10.0,0.0,4186.1,,,,,,,,,,,,,,,0.0,,,,100.0,5.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0581
2023-04-18,10.0,4184.8,0.07,0.0,0.0,,0.0,10.0,0.0,4184.8,,,,,,,,,,,,,,,0.0,,,,100.0,5.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0581
2023-04-19,10.0,4170.2,0.07,0.0,0.0,,0.0,10.0,0.0,4170.2,,,,,,,,,,,,,,,0.0,,0.0,,100.0,5.81,0.0,0.0,10.0,0.0,100.0,,1.0,100.0,0.0581
2023-04-20,10.0,4181.7,0.07,0.0,0.0,,0.0,10.0,0.0,4181.7,,,,,,,,,,,,,,,0.0,,,,100.0,5.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0581
2023-04-21,10.0,4177.4,0.08,0.0,0.0,,0.0,10.0,0.0,4177.4,,,,,,,,,,,,,,,0.0,,,,100.0,5.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0581
2023-04-24,10.0,4165.4,0.07,0.0,0.0,,0.0,10.0,0.0,4165.4,,,,,,,,,,,,,,,0.0,,,,100.0,5.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0581
2023-04-25,10.0,4151.9,0.08,0.0,0.0,,0.0,10.0,0.0,4151.9,,,,,,,,,,,,,,,0.0,,,,100.0,5.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0581
2023-04-26,210.0,86194.5,1.66,0.02,0.09,,41045.0,110.0,100.0,45149.5,,,,100.0,,,,,,,,0.04,100.0,,0.05,,,,100.0,40.44,0.0,0.0,,0.0,100.0,4.78,0.909,95.22,0.7721
2023-04-27,210.0,86528.4,2.11,0.02,0.09,,41204.0,110.0,100.0,45324.4,,,,,,,,,,,,,,,0.05,,,,100.0,40.44,0.0,0.0,,0.0,100.0,4.75,0.9096,95.25,0.7721
2023-04-28,210.0,87234.0,2.12,0.02,0.09,,41540.0,110.0,100.0,45694.0,,,,,,,,,,,,,,,0.05,,,,100.0,40.44,0.0,0.0,,0.0,100.0,4.76,0.9093,95.24,0.7721
2023-05-01,210.0,87234.0,2.51,0.02,0.09,,41540.0,110.0,100.0,45694.0,,,,,,,,,,,,,,,0.05,,,,100.0,40.44,0.0,0.0,,0.0,100.0,4.79,0.9089,95.21,0.7721
2023-05-02,10.0,4116.0,0.12,0.0,0.0,,0.0,10.0,0.0,4116.0,,,,,,0.04,,100.0,,,,,,100.0,0.0,0.04,,,100.0,5.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0581
2023-05-03,10.0,4133.1,0.11,0.0,0.0,,0.0,10.0,0.0,4133.1,,,,,,,,,,,,,,,0.0,,,,100.0,5.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0568
2023-05-04,10.0,4096.9,0.12,0.0,0.0,,0.0,10.0,0.0,4096.9,,,,,,,,,,,,,,,0.0,,,,100.0,5.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0568
2023-05-05,10.0,4122.7,0.13,0.0,0.0,,0.0,10.0,0.0,4122.7,,,,,,,,,,,,,,,0.0,,,,100.0,5.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0568
2023-05-08,10.0,4164.2,0.13,0.0,0.0,,0.0,10.0,0.0,4164.2,,,,,,,,,,,,,,,0.0,,,,100.0,5.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0568
2023-05-09,10.0,4175.1,0.13,0.0,0.0,,0.0,10.0,0.0,4175.1,,,,,,,,,,,,,,,0.0,,,,100.0,5.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0568
2023-05-10,10.0,4173.9,0.13,0.0,0.0,,0.0,10.0,0.0,4173.9,,,,,,,,,,,,,,,0.0,,,,100.0,5.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0568
2023-05-11,10.0,4208.0,0.13,0.0,0.0,,0.0,10.0,0.0,4208.0,,,,,,,,,,,,,,,0.0,,,,100.0,5.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0568
2023-05-12,10.0,4219.5,0.14,0.0,0.0,,0.0,10.0,0.0,4219.5,,,,,,,,,,,,,,,0.0,,,,100.0,5.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0568
2023-05-15,10.0,4217.7,0.14,0.0,0.0,,0.0,10.0,0.0,4217.7,,,,,,,,,,,,,,,0.0,,,,100.0,5.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0568
2023-05-16,10.0,4210.4,0.14,0.0,0.0,,0.0,10.0,0.0,4210.4,,,,,,,,,,,,,,,0.0,,,,100.0,5.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0568
2023-05-17,2010.0,848823.0,26.87,0.19,0.85,,422300.0,1010.0,1000.0,426523.0,,1000.0,,1000.0,,,,,,,1000.0,0.42,,,0.43,,,,100.0,85.88,0.0,0.0,,0.0,100.0,49.75,0.4951,49.75,1.7092
