,STF FP Equity_DX_SI_QTY,STF FP Equity_DX_SHORT_INTEREST_VALUE,STF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,STF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STF FP Equity_DX_SI_MV,STF FP Equity_DX_DSS,STF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STF FP Equity_DX_SUPPLY_SI_QTY,STF FP Equity_DX_BROKER_SI_QTY,STF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STF FP Equity_DX_BROKER_SI_MV_NEW_x,STF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STF FP Equity_DX_SUPPLY_SI_QTY_INC_x,STF FP Equity_DX_BROKER_SI_MV_INC_x,STF FP Equity_DX_SUPPLY_SI_MV_NEW,STF FP Equity_DX_BROKER_SI_QTY_ADD,STF FP Equity_DX_BROKER_SI_QTY_NEW,STF FP Equity_DX_SUPPLY_SI_MV_DEC,STF FP Equity_DX_BROKER_SI_QTY_INC,STF FP Equity_DX_SUPPLY_SI_QTY_DEC,STF FP Equity_DX_BROKER_SI_MV_NEW_y,STF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STF FP Equity_DX_BROKER_SI_MV_INC_y,STF FP Equity_DX_SUPPLY_SI_QTY_INC_y,STF FP Equity_DX_BROKER_SI_MV_ADD,STF FP Equity_DX_SUPPLY_SI_QTY_ADD,STF FP Equity_DX_BROKER_SI_QTY_DEC,STF FP Equity_DX_SUPPLY_SI_MV,STF FP Equity_DX_BROKER_SI_MV_DEC,STF FP Equity_DX_SUPPLY_SI_MV_RMV,STF FP Equity_DX_BROKER_SI_MV_RMV,STF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STF FP Equity_DX_UTILIZATION_QUANTITY,STF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STF FP Equity_DX_ACTIVE_UTILIZATION_MV,STF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STF FP Equity_DX_BROKER_SI_CON_RATIO,STF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STF FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-12-20,3872.0,276073.6,0.12,0.44,0.03,0.28,0.0,276073.6,1558.0,3872.0,111085.4,,,,,,2114.0,,,,,,,,,0.15,,,0.11,,,,1.23,1.23,124600.0,8883980.0,,9.0,1.23,24.95,0.3805,53.81,0.0307
2018-12-21,2892.0,205332.0,0.09,0.33,0.02,0.21,0.0,205332.0,578.0,2892.0,41038.0,,,,,,,,0.07,,980.0,,,,,,,980.0,0.04,0.07,,,0.46,0.46,125580.0,8916180.0,,8.96,0.46,21.63,0.564,71.6,0.0229
2018-12-24,2892.0,207645.6,0.09,0.33,0.02,0.21,0.0,207645.6,578.0,2892.0,41500.4,,,,,,,,,,,,,,,,,,0.04,,,,0.46,0.46,125580.0,9016644.0,,8.93,0.46,21.54,0.5648,71.68,0.0229
2018-12-25,2892.0,207645.6,0.09,0.33,0.02,0.21,0.0,207645.6,578.0,2892.0,41500.4,,,,,,,,,,,,,,,,,,0.04,,,,0.46,0.46,125580.0,9016644.0,,8.99,0.46,21.37,0.5663,71.83,0.0229
2018-12-26,2892.0,207645.6,0.09,0.33,0.02,0.21,0.0,207645.6,578.0,2892.0,41500.4,,,,,,,,,,,,,,,,,,0.04,,,,0.46,0.46,125580.0,9016644.0,,9.02,0.46,21.65,0.5638,71.58,0.0229
2018-12-27,1890.0,137025.0,0.06,0.22,0.01,0.14,0.0,137025.0,1578.0,1890.0,114405.0,,,,,,1000.0,,,,,,,,,0.08,1000.0,2002.0,0.11,0.14,,,1.25,1.25,124640.0,9036400.0,,8.96,1.25,31.77,0.3909,52.61,0.015
2018-12-28,1690.0,123539.0,0.05,0.2,0.01,0.13,0.0,123539.0,1578.0,1690.0,115351.8,,,,,,,,,,,,,,,,,200.0,0.11,0.01,,,1.25,1.25,124646.0,9111622.6,,9.04,1.24,35.31,0.4701,58.44,0.0134
2018-12-31,1690.0,130130.0,0.05,0.2,0.01,0.13,0.0,130130.0,1578.0,1690.0,121506.0,,,,,,,,,,,,,,,,,,0.12,,,,1.25,1.25,124646.0,9597742.0,,9.16,1.24,35.46,0.4693,58.28,0.0134
2019-01-01,1690.0,130130.0,0.05,0.2,0.01,0.13,0.0,130130.0,1578.0,1690.0,121506.0,,,,,,,,,,,,,,,,,,0.12,,,,1.25,1.25,124646.0,9597742.0,,9.13,1.27,35.34,0.4666,58.09,0.0134
2019-01-02,4843.0,371942.4,0.15,0.57,0.04,0.38,0.0,371942.4,1578.0,4843.0,121190.4,,,,0.16,,1135.0,,,2018.0,,,,0.16,,0.09,,,0.12,,,,1.25,1.25,124658.0,9573734.4,,9.55,1.27,22.86,0.2985,42.9,0.0384
2019-01-03,4843.0,364677.9,0.15,0.57,0.04,0.38,0.0,364677.9,1578.0,4843.0,118823.4,,,,,,,,,,,,,,,,,,0.12,,,,1.25,1.25,124377.0,9365588.1,,9.47,1.26,22.94,0.2993,43.06,0.0385
2019-01-04,4843.0,370005.2,0.15,0.58,0.04,0.37,0.0,370005.2,2713.0,4843.0,207273.2,,,,,,,,,,,,,,,,1135.0,,0.21,,,,2.15,2.15,123242.0,9415688.8,,9.31,2.16,22.92,0.2991,43.01,0.0385
2019-01-07,4843.0,369520.9,0.15,0.6,0.04,0.38,0.0,369520.9,2713.0,4843.0,207001.9,,,,,,,,,,,,,,,,,,0.21,,,,2.15,2.15,123456.0,9419692.8,,9.41,2.15,22.96,0.2995,43.09,0.0384
2019-01-08,3556.0,270967.2,0.11,0.45,0.03,0.28,0.0,181279.8,3312.0,2379.0,252374.4,,,,,,,,0.04,,578.0,,,,,,1177.0,2464.0,0.25,0.19,,,2.62,2.62,123052.0,9376562.4,,9.39,2.62,31.41,0.295,32.68,0.0281
2019-01-09,7456.0,603936.0,0.23,0.94,0.06,0.57,0.0,192699.0,7212.0,2379.0,584172.0,,,,,,,,,,,,,,,,3900.0,,0.55,,,,5.7,5.7,119295.0,9662895.0,,9.18,5.69,15.58,0.3389,52.07,0.0589
2019-01-10,7456.0,592752.0,0.23,0.93,0.06,0.61,0.0,189130.5,7212.0,2379.0,573354.0,,,,,,,,,,,,,,,,,,0.58,,,,5.7,5.7,119295.0,9483952.5,,9.63,5.71,15.73,0.3377,51.91,0.0589
2019-01-11,7456.0,590515.2,0.23,0.93,0.06,0.6,0.0,188416.8,7212.0,2379.0,571190.4,,,,,,,,,,,,,,,,,,0.57,,,,5.7,5.7,119295.0,9448164.0,,9.49,5.7,15.7,0.3376,51.9,0.0589
2019-01-14,8620.0,676670.0,0.27,1.11,0.07,0.69,0.0,232438.5,7794.0,2961.0,611829.0,,,,,,582.0,,,,,,,,,0.05,582.0,,0.62,,,,6.13,6.13,119408.0,9373528.0,,9.44,6.13,13.57,0.2624,44.98,0.0678
2019-01-15,8620.0,684428.0,0.27,2.42,0.07,0.68,0.0,235103.4,7794.0,2961.0,618843.6,,,,,,,,,,,,,,,,,,0.61,,,,6.13,6.13,119408.0,9480995.2,,9.41,6.12,13.62,0.262,44.92,0.0678
2019-01-16,6053.0,480002.9,0.19,1.72,0.05,0.49,0.0,234807.3,5227.0,2961.0,414501.1,,,,,,,,0.31,,3900.0,,,,,,1333.0,,0.42,,,,4.1,4.1,122126.0,9684591.8,,9.7,4.11,19.26,0.169,21.88,0.0475
2019-01-17,6053.0,478187.0,0.19,1.7,0.05,0.48,0.0,233919.0,5227.0,2961.0,412933.0,,,,,,,,,,,,,,,,,,0.41,,,,4.1,4.1,122257.0,9658303.0,,9.69,4.1,19.29,0.1689,21.84,0.0475
2019-01-18,4710.0,374445.0,0.15,1.34,0.04,0.38,0.0,235002.0,3889.0,2956.0,309175.5,,,,,,,,0.11,,1338.0,,,,,,,5.0,0.31,0.0,,,3.05,3.05,123602.0,9826359.0,,9.78,3.05,23.84,0.1987,24.77,0.0369
2019-01-21,4710.0,374916.0,0.15,1.37,0.04,0.38,0.0,235297.6,3889.0,2956.0,309564.4,,,,,,,,,,,,,,,,,,0.31,,,,3.05,3.05,123602.0,9838719.2,,9.83,3.05,23.88,0.1986,24.76,0.0369
2019-01-22,5207.0,416039.3,0.16,1.53,0.04,0.42,0.0,275894.7,4386.0,3453.0,350441.4,,,27.0,,,497.0,,,,,,,,27.0,0.04,470.0,,0.35,,,,3.44,3.44,123105.0,9836089.5,,9.81,3.44,21.58,0.1719,22.41,0.0408
2019-01-23,4710.0,375387.0,0.15,1.45,0.04,0.38,0.0,235593.2,3889.0,2956.0,309953.3,,,,,,,,0.04,,497.0,,,,,,,497.0,0.31,0.04,,,3.05,3.05,123602.0,9851079.4,,9.87,3.05,23.85,0.1986,24.7,0.0369
2019-01-24,4710.0,378213.0,0.15,1.44,0.04,0.38,0.0,237366.8,3889.0,2956.0,312286.7,,,,,,,,,,,,,,,,,,0.31,,,,3.05,3.05,123602.0,9925240.6,,9.89,3.06,23.77,0.1989,24.82,0.0369
2019-01-25,4710.0,394698.0,0.15,1.43,0.04,0.38,0.0,247712.8,3889.0,2956.0,325898.2,,,,,,,,,,,,,,,,,,0.31,,,,3.05,3.05,123602.0,10357847.6,,9.97,3.06,23.94,0.1985,24.59,0.0369
2019-01-28,4710.0,409770.0,0.15,1.43,0.04,0.4,0.0,257172.0,3889.0,2956.0,338343.0,,,,,,,,,,,,,,,,,,0.33,,,,3.05,3.05,123602.0,10753374.0,,10.36,3.08,23.86,0.1986,24.7,0.0369
2019-01-29,4710.0,403176.0,0.15,1.46,0.04,0.41,0.0,253033.6,3889.0,2956.0,332898.4,,,,,,,,,,,,,,,,,,0.34,,,,3.05,3.05,123602.0,10580331.2,,10.72,3.05,23.84,0.1987,24.72,0.0369
2019-01-30,4350.0,375840.0,0.14,1.36,0.03,0.38,0.0,239846.4,3709.0,2776.0,320457.6,,,,,,,,0.02,,180.0,,,,,,,180.0,0.32,0.02,,,2.91,2.91,123602.0,10679212.8,,10.58,2.91,25.85,0.2142,26.69,0.0342
2019-01-31,4350.0,366705.0,0.14,1.32,0.03,0.38,0.0,234016.8,3709.0,2776.0,312668.7,,,,,,,,,,,,,,,,,,0.32,,,,2.91,2.91,123602.0,10419648.6,,10.63,2.91,25.77,0.2145,26.83,0.0342
2019-02-01,5450.0,459435.0,0.17,1.66,0.04,0.47,0.0,326746.8,3709.0,3876.0,312668.7,,,,,,1100.0,,,,,,,,,0.1,,,0.31,,,,2.91,2.91,123602.0,10419648.6,,10.42,2.91,20.53,0.1775,21.26,0.0428
2019-02-04,5450.0,458890.0,0.17,1.8,0.04,0.46,0.0,326359.2,3709.0,3876.0,312297.8,,,,,,,,,,,,,,,,,,0.31,,,,2.91,2.91,123602.0,10407288.4,,10.42,2.92,20.61,0.1773,21.42,0.0428
2019-02-05,4315.0,363323.0,0.14,1.49,0.03,0.37,0.0,230792.2,2574.0,2741.0,216730.8,,,,,,,,0.1,,1135.0,,,,,,,1135.0,0.22,0.1,,,2.02,2.02,124737.0,10502855.4,,10.51,2.03,25.15,0.2139,26.99,0.0339
2019-02-06,4315.0,363323.0,0.14,1.57,0.03,0.37,0.0,230792.2,2574.0,2741.0,216730.8,,,,,,,,,,,,,,,,,,0.22,,,,2.02,2.02,124737.0,10502855.4,,10.51,2.03,25.14,0.2139,27.01,0.0339
2019-02-07,4315.0,360734.0,0.14,1.6,0.03,0.37,0.0,229147.6,2574.0,2741.0,215186.4,,,,,,,,,,,,,,,,,,0.22,,,,2.02,2.02,124877.0,10439717.2,,10.51,2.02,25.16,0.2139,26.97,0.0339
2019-02-08,3271.0,272801.4,0.1,1.23,0.02,0.28,0.0,141529.8,2574.0,1697.0,214671.6,,,,,,,,,,,,,,,,,1044.0,0.22,0.09,,,2.02,2.02,124877.0,10414741.8,,10.44,2.02,31.67,0.2601,35.46,0.0257
2019-02-11,3271.0,274436.9,0.1,1.27,0.02,0.28,0.0,142378.3,2574.0,1697.0,215958.6,,,,,,,,,,,,,,,,,,0.22,,,,2.01,2.01,125181.0,10502685.9,,10.46,2.02,31.69,0.2604,35.49,0.0256
2019-02-12,3271.0,278689.2,0.1,1.34,0.02,0.28,0.0,144584.4,2574.0,1697.0,219304.8,,,,,,,,,,,,,,,,,,0.22,,,,2.01,2.01,125181.0,10665421.2,,10.52,2.0,31.61,0.2594,35.37,0.0256
2019-02-13,4313.0,372211.9,0.14,1.78,0.03,0.37,0.0,146451.1,3616.0,1697.0,312060.8,,,,,,,,0.1,,1150.0,,,,,,2192.0,,0.31,,,,2.83,2.83,124139.0,10713195.7,,10.61,2.83,24.08,0.3373,50.96,0.0338
2019-02-14,4625.0,401450.0,0.15,1.89,0.04,0.4,0.0,174381.2,3928.0,2009.0,340950.4,,,,0.03,,,,,312.0,,,,0.03,,,312.0,,0.34,,,,3.07,3.07,123827.0,10748183.6,,10.69,3.07,22.52,0.2989,47.42,0.0362
2019-02-15,4619.0,401391.1,0.14,1.93,0.04,0.41,0.0,174060.7,3928.0,2003.0,341343.2,,,,,,,,,,,,,,,,,6.0,0.34,0.0,,,3.07,3.07,123905.0,10767344.5,,10.75,3.07,22.51,0.2996,47.51,0.0361
2019-02-18,4339.0,384001.5,0.14,1.85,0.03,0.38,0.0,152485.5,3698.0,1723.0,327273.0,,,,,,,,0.02,,230.0,,,,,,,280.0,0.32,0.02,,,2.89,2.89,124135.0,10985947.5,,10.82,2.88,23.97,0.3324,50.51,0.0339
2019-02-19,4339.0,374455.7,0.14,1.88,0.03,0.39,0.0,148694.9,3698.0,1723.0,319137.4,,,,,,,,,,,,,,,,,,0.33,,,,2.89,2.89,124135.0,10712850.5,,10.93,2.9,23.81,0.3327,50.61,0.0339
2019-02-20,4339.0,374021.8,0.14,1.92,0.03,0.38,0.0,148522.6,3698.0,1723.0,318767.6,,,,,,,,,,,,,,,,,,0.32,,,,2.89,2.89,124135.0,10700437.0,,10.71,2.89,23.93,0.3328,50.57,0.0339
2019-02-21,4339.0,374021.8,0.14,1.99,0.03,0.38,0.0,148522.6,3698.0,1723.0,318767.6,,,,,,,,,,,,,,,,,,0.32,,,,2.89,2.89,124135.0,10700437.0,,10.7,2.89,23.93,0.3327,50.56,0.0339
2019-02-22,4339.0,372720.1,0.14,2.02,0.03,0.38,0.0,148005.7,3698.0,1723.0,317658.2,,,,,,,,,,,,,,,,,,0.32,,,,2.89,2.89,124261.0,10674019.9,,10.71,2.89,23.95,0.3326,50.54,0.0339
2019-02-25,4287.0,364823.7,0.13,2.09,0.03,0.37,0.0,142202.1,3646.0,1671.0,310274.6,,,,,,,,0.0,,52.0,,,,,,,52.0,0.31,0.0,,,2.85,2.85,124313.0,10579036.3,,10.65,2.85,24.24,0.34,51.11,0.0335
2019-02-26,4257.0,362270.7,0.13,2.12,0.03,0.37,0.0,139649.1,3616.0,1641.0,307721.6,,,,,,,,0.0,,30.0,,,,,,,30.0,0.31,0.0,,,2.83,2.83,124343.0,10581589.3,,10.57,2.82,24.36,0.3449,51.5,0.0333
2019-02-27,4257.0,359290.8,0.13,2.25,0.03,0.37,0.0,138500.4,3616.0,1641.0,305190.4,,,,,,,,,,,,,,,,,,0.31,,,,2.82,2.82,124491.0,10507040.4,,10.58,2.83,24.34,0.3456,51.59,0.0332
2019-02-28,4257.0,369081.9,0.13,2.32,0.03,0.36,0.0,142274.7,3616.0,1641.0,313507.2,,,,,,,,,,,,,,,,,,0.31,,,,2.82,2.82,124491.0,10793369.7,,10.57,2.81,24.42,0.3449,51.49,0.0332
2019-03-01,4257.0,370359.0,0.13,2.32,0.03,0.37,0.0,142767.0,3616.0,1641.0,314592.0,,,,,,,,,,,,,,,,,,0.31,,,,2.82,2.82,124491.0,10830717.0,,10.81,2.82,24.41,0.3451,51.52,0.0332
2019-03-04,4257.0,363973.5,0.13,2.32,0.03,0.38,0.0,140305.5,3616.0,1641.0,309168.0,,,,,,,,,,,,,,,,,,0.32,,,,2.82,2.82,124491.0,10643980.5,,10.8,2.83,24.47,0.3449,51.47,0.0332
2019-03-05,4257.0,367804.8,0.13,2.33,0.03,0.37,0.0,141782.4,3616.0,1641.0,312422.4,,,,,,,,,,,,,,,,,,0.31,,,,2.82,2.82,124491.0,10756022.4,,10.67,2.82,24.39,0.3453,51.54,0.0332
2019-03-06,4257.0,370359.0,0.13,2.39,0.03,0.37,0.0,142767.0,3616.0,1641.0,314592.0,,,,,,,,,,,,,,,,,,0.31,,,,2.82,2.82,124491.0,10830717.0,,10.77,2.82,24.41,0.3449,51.49,0.0332
2019-03-07,4257.0,368656.2,0.13,2.5,0.03,0.38,0.0,142110.6,3616.0,1641.0,313145.6,,,,,,,,,,,,,,,,,,0.32,,,,2.82,2.82,124491.0,10780920.6,,10.85,2.84,24.47,0.3462,51.62,0.0332
2019-03-08,4257.0,357588.0,0.13,2.82,0.03,0.37,0.0,137844.0,3616.0,1641.0,303744.0,,,,,,,,,,,,,,,,,,0.31,,,,2.82,2.82,124491.0,10457244.0,,10.72,2.83,24.45,0.3443,51.4,0.0332
2019-03-11,4257.0,360142.2,0.13,2.99,0.03,0.36,0.0,138828.6,3616.0,1641.0,305913.6,,,,,,,,,,,,,,,,,,0.31,,,,2.82,2.82,124491.0,10531938.6,,10.57,2.82,24.39,0.345,51.5,0.0332
2019-03-12,4257.0,361845.0,0.13,3.12,0.03,0.36,0.0,139485.0,3616.0,1641.0,307360.0,,,,,,,,,,,,,,,,,,0.3,,,,2.82,2.82,124491.0,10581735.0,,10.53,2.81,24.34,0.3446,51.48,0.0332
2019-03-13,4257.0,370359.0,0.13,3.17,0.03,0.37,0.0,142767.0,3616.0,1641.0,314592.0,,,,,,,,,,,,,,,,,,0.31,,,,2.82,2.82,124491.0,10830717.0,,10.62,2.8,24.35,0.3447,51.49,0.0332
2019-03-14,4257.0,372061.8,0.13,3.41,0.03,0.38,0.0,143423.4,3616.0,1641.0,316038.4,,,,,,,,,,,,,,,,,,0.32,,,,2.82,2.82,124491.0,10880513.4,,10.84,2.82,24.39,0.3454,51.55,0.0332
2019-03-15,4257.0,359716.5,0.13,3.41,0.03,0.38,0.0,138664.5,3616.0,1641.0,305552.0,,,,,,,,,,,,,,,,,,0.32,,,,2.82,2.82,124491.0,10519489.5,,10.81,2.84,24.37,0.3448,51.49,0.0332
2019-03-18,4257.0,367804.8,0.13,3.13,0.03,0.36,0.0,141782.4,3616.0,1641.0,312422.4,,,,,,,,,,,,,,,,,,0.31,,,,2.82,2.82,124491.0,10756022.4,,10.56,2.81,24.38,0.3448,51.49,0.0332
2019-03-19,4257.0,367804.8,0.13,2.99,0.03,0.37,0.0,141782.4,3616.0,1641.0,312422.4,,,,,,,,,,,,,,,,,,0.31,,,,2.82,2.82,124491.0,10756022.4,,10.75,2.82,24.4,0.3448,51.48,0.0332
2019-03-20,4257.0,361845.0,0.13,2.94,0.03,0.37,0.0,139485.0,3616.0,1641.0,307360.0,,,,,,,,,,,,,,,,,,0.31,,,,2.82,2.82,124491.0,10581735.0,,10.7,2.82,24.35,0.3444,51.45,0.0332
2019-03-21,4257.0,366102.0,0.13,2.93,0.03,0.37,0.0,141126.0,3616.0,1641.0,310976.0,,,,,,,,,,,,,,,,,,0.31,,,,2.82,2.82,124491.0,10706226.0,,10.6,2.83,24.3,0.3461,51.67,0.0332
2019-03-22,3121.0,261539.8,0.1,2.12,0.02,0.27,0.0,137515.8,2480.0,1641.0,207824.0,,,,,,,,0.1,,1136.0,,,,,,,,0.21,,,,1.94,1.94,125627.0,10527542.6,,10.76,1.95,33.2,0.264,34.17,0.0244
2019-03-25,3121.0,262164.0,0.1,2.07,0.02,0.27,0.0,137844.0,2480.0,1641.0,208320.0,,,,,,,,,,,,,,,,,,0.21,,,,1.94,1.94,125627.0,10552668.0,,10.52,1.93,33.1,0.2633,34.11,0.0244
2019-03-26,3121.0,262788.2,0.1,2.04,0.02,0.27,0.0,138172.2,2480.0,1641.0,208816.0,,,,,,,,,,,,,,,,,,0.21,,,,1.94,1.94,125627.0,10577793.4,,10.57,1.94,33.2,0.264,34.17,0.0244
2019-03-27,3121.0,262788.2,0.1,2.02,0.02,0.27,0.0,138172.2,2480.0,1641.0,208816.0,,,,,,,,,,,,,,,,,,0.21,,,,1.94,1.94,125627.0,10577793.4,,10.59,1.94,33.15,0.2639,34.18,0.0244
2019-03-28,3121.0,263100.3,0.1,2.13,0.02,0.27,0.0,138336.3,2480.0,1641.0,209064.0,,,,,,,,,,,,,,,,,,0.21,,,,1.94,1.94,125627.0,10590356.1,,10.58,1.94,33.12,0.2638,34.19,0.0244
2019-03-29,3121.0,263412.4,0.1,2.18,0.02,0.27,0.0,138500.4,2480.0,1641.0,209312.0,,,,,,,,,,,,,,,,,,0.21,,,,1.94,1.94,125627.0,10602918.8,,10.6,1.94,33.15,0.2637,34.15,0.0244
2019-04-01,3121.0,267781.8,0.1,2.2,0.02,0.27,0.0,140797.8,2480.0,1641.0,212784.0,,,,,,,,,,,,,,,,,,0.21,,,,1.94,1.94,125327.0,10753056.6,,10.62,1.94,33.18,0.2636,34.1,0.0244
2019-04-02,3121.0,264036.6,0.1,2.21,0.02,0.27,0.0,138828.6,2480.0,1641.0,209808.0,,,,,,,,,,,,,,,,,,0.21,,,,1.94,1.94,125327.0,10602664.2,,10.73,1.95,33.17,0.2637,34.13,0.0244
2019-04-03,3121.0,263412.4,0.1,2.34,0.02,0.27,0.0,138500.4,2480.0,1641.0,209312.0,,,,,,,,,,,,,,,,,,0.21,,,,1.94,1.94,125327.0,10577598.8,,10.59,1.94,33.08,0.2632,34.11,0.0244
2019-04-04,3121.0,263412.4,0.1,2.24,0.02,0.27,0.0,138500.4,2480.0,1641.0,209312.0,,,,,,,,,,,,,,,,,,0.21,,,,1.94,1.94,125143.0,10562069.2,,10.56,1.94,33.16,0.2637,34.15,0.0245
2019-04-05,3121.0,262788.2,0.1,2.24,0.02,0.27,0.0,138172.2,2480.0,1641.0,208816.0,,,,,,,,,,,,,,,,,,0.21,,,,1.94,1.94,125143.0,10537040.6,,10.56,1.94,33.14,0.2635,34.12,0.0245
2019-04-08,3121.0,263724.5,0.1,1.98,0.02,0.27,0.0,138664.5,2480.0,1641.0,209560.0,,,,,,,,,,,,,,,,,,0.21,,,,1.94,1.94,125143.0,10574583.5,,10.54,1.94,33.09,0.2632,34.1,0.0245
2019-04-09,3121.0,263412.4,0.1,1.96,0.02,0.27,0.0,138500.4,2480.0,1641.0,209312.0,,,,,,,,,,,,,,,,,,0.21,,,,1.95,1.95,124789.0,10532191.6,,10.54,1.95,33.12,0.2635,34.13,0.0245
2019-04-10,3121.0,260915.6,0.1,1.96,0.02,0.27,0.0,137187.6,2480.0,1641.0,207328.0,,,,,,,,,,,,,,,,,,0.21,,,,1.95,1.95,124789.0,10432360.4,,10.51,1.95,33.14,0.2636,34.13,0.0245
2019-04-11,4316.0,352617.2,0.14,2.75,0.03,0.37,0.0,231701.2,3675.0,2836.0,300247.5,,,,,,1195.0,,,,,,,,,0.1,1195.0,,0.31,,,,2.89,2.89,123494.0,10089459.8,,10.29,2.88,24.82,0.214,27.35,0.0339
2019-04-12,4316.0,359091.2,0.14,2.7,0.03,0.36,0.0,235955.2,3675.0,2836.0,305760.0,,,,,,,,,,,,,,,,,,0.3,,,,2.89,2.89,123319.0,10260140.8,,10.14,2.89,24.74,0.2138,27.41,0.034
2019-04-15,4316.0,362112.4,0.14,2.73,0.03,0.36,0.0,237940.4,3675.0,2836.0,308332.5,,,,,,,,,,,,,,,,,,0.31,,,,2.89,2.89,123319.0,10346464.1,,10.29,2.89,24.77,0.214,27.36,0.034
2019-04-16,4316.0,363838.8,0.14,2.78,0.03,0.37,0.0,239074.8,3675.0,2836.0,309802.5,,,,,,,,,,,,,,,,,,0.31,,,,2.89,2.89,123319.0,10395791.7,,10.37,2.9,24.84,0.2142,27.36,0.034
2019-04-17,4316.0,362544.0,0.14,2.77,0.03,0.37,0.0,238224.0,3675.0,2836.0,308700.0,,,,,,,,,,,,,,,,,,0.31,,,,2.89,2.89,123319.0,10358796.0,,10.39,2.89,24.77,0.2139,27.37,0.034
2019-04-18,4316.0,366428.4,0.14,2.65,0.03,0.37,0.0,240776.4,3675.0,2836.0,312007.5,,,,,,,,,,,,,,,,,,0.31,,,,2.89,2.89,123319.0,10469783.1,,10.4,2.89,24.86,0.2141,27.28,0.034
2019-04-19,4316.0,366428.4,0.14,2.57,0.03,0.37,0.0,240776.4,3675.0,2836.0,312007.5,,,,,,,,,,,,,,,,,,0.31,,,,2.89,2.89,123319.0,10469783.1,,10.46,2.89,24.81,0.2139,27.4,0.034
2019-04-22,4316.0,366428.4,0.14,2.57,0.03,0.37,0.0,240776.4,3675.0,2836.0,312007.5,,,,,,,,,,,,,,,,,,0.31,,,,2.89,2.89,123319.0,10469783.1,,10.46,2.89,24.76,0.2139,27.4,0.034
2019-04-23,4316.0,362975.6,0.14,2.57,0.03,0.37,0.0,238507.6,3675.0,2836.0,309067.5,,,,,,,,,,,,,,,,,,0.31,,,,2.9,2.9,123005.0,10344720.5,,10.41,2.9,24.83,0.214,27.33,0.0341
2019-04-24,4316.0,363838.8,0.14,2.61,0.03,0.37,0.0,239074.8,3675.0,2836.0,309802.5,,,,,,,,,,,,,,,,,,0.31,,,,2.9,2.9,123005.0,10369321.5,,10.37,2.9,24.88,0.2141,27.3,0.0341
2019-04-25,4316.0,362544.0,0.14,2.57,0.03,0.37,0.0,238224.0,3675.0,2836.0,308700.0,,,,,,,,,,,,,,,,,,0.31,,,,2.9,2.9,123116.0,10341744.0,,10.39,2.9,24.78,0.214,27.32,0.034
2019-04-26,4316.0,364270.4,0.14,2.51,0.03,0.37,0.0,239358.4,3675.0,2836.0,310170.0,,,,,,,,,,,,,,,,,,0.31,,,,2.9,2.9,123092.0,10388964.8,,10.35,2.9,24.75,0.2139,27.38,0.034
2019-04-29,4316.0,362112.4,0.14,2.68,0.03,0.37,0.0,237940.4,3675.0,2836.0,308332.5,,,,,,,,,,,,,,,,,,0.31,,,,2.9,2.9,123092.0,10327418.8,,10.37,2.89,24.77,0.214,27.42,0.034
2019-04-30,4316.0,364270.4,0.14,2.72,0.03,0.37,0.0,239358.4,3675.0,2836.0,310170.0,,,,,,,,,,,,,,,,,,0.31,,,,2.9,2.9,123092.0,10388964.8,,10.34,2.9,24.77,0.2139,27.41,0.034
2019-05-01,4316.0,364270.4,0.14,2.68,0.03,0.37,0.0,239358.4,3675.0,2836.0,310170.0,,,,,,,,,,,,,,,,,,0.31,,,,2.9,2.9,123092.0,10388964.8,,10.4,2.9,24.83,0.214,27.34,0.034
2019-05-02,4316.0,352185.61,0.14,2.68,0.03,0.37,0.0,231417.6,3675.0,2836.0,299880.0,,,,,,,,,,,,,,,,,,0.31,,,,2.9,2.9,123092.0,10044307.37,,10.4,2.9,24.79,0.2141,27.32,0.034
2019-05-03,3919.0,333115.0,0.12,2.38,0.03,0.34,0.0,207315.0,2480.0,2439.0,210800.0,,,,,,,,0.1,,1195.0,,,,,,,397.0,0.21,0.03,,,1.96,1.96,124287.0,10564395.0,,10.49,1.95,26.95,0.2488,30.18,0.0309
2019-05-06,3522.0,295495.8,0.11,2.07,0.03,0.3,0.0,204632.1,3083.0,2439.0,258663.7,,,,,,,,0.03,,397.0,,,,,,1000.0,,0.26,,,,2.44,2.44,123120.0,10329768.0,,10.43,2.45,30.33,0.2949,33.36,0.0279
