,IMDA FP Equity_DX_SI_QTY,IMDA FP Equity_DX_SHORT_INTEREST_VALUE,IMDA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IMDA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IMDA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IMDA FP Equity_DX_SI_MV,IMDA FP Equity_DX_DSS,IMDA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IMDA FP Equity_DX_SUPPLY_SI_QTY,IMDA FP Equity_DX_BROKER_SI_QTY,IMDA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IMDA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IMDA FP Equity_DX_SUPPLY_SI_QTY_INC_x,IMDA FP Equity_DX_BROKER_SI_MV_INC_x,IMDA FP Equity_DX_SUPPLY_SI_MV_NEW,IMDA FP Equity_DX_BROKER_SI_QTY_ADD,IMDA FP Equity_DX_SUPPLY_SI_MV_DEC,IMDA FP Equity_DX_BROKER_SI_QTY_INC,IMDA FP Equity_DX_SUPPLY_SI_QTY_DEC,IMDA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IMDA FP Equity_DX_BROKER_SI_MV_INC_y,IMDA FP Equity_DX_SUPPLY_SI_QTY_INC_y,IMDA FP Equity_DX_BROKER_SI_MV_ADD,IMDA FP Equity_DX_SUPPLY_SI_QTY_ADD,IMDA FP Equity_DX_BROKER_SI_QTY_DEC,IMDA FP Equity_DX_SUPPLY_SI_MV,IMDA FP Equity_DX_BROKER_SI_MV_DEC,IMDA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IMDA FP Equity_DX_UTILIZATION_QUANTITY,IMDA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IMDA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IMDA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IMDA FP Equity_DX_ACTIVE_UTILIZATION_MV,IMDA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IMDA FP Equity_DX_BROKER_SI_CON_RATIO,IMDA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IMDA FP Equity_DX_DEMAND_SUPPLY_RATIO,IMDA FP Equity_PX_LAST
2021-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,168000.0,0.2,0.0,,0.0,,0.0,56.0
2021-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,168600.0,0.2,0.0,,0.0,,0.0,56.2
2021-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,180600.0,0.2,0.0,,0.0,,0.0,60.2
2021-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,180000.0,0.2,0.0,,0.0,,0.0,60.0
2021-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,178800.0,0.2,0.0,,0.0,,0.0,59.6
2021-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,180000.0,0.2,0.0,,0.0,,0.0,60.0
2021-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,180000.0,0.2,0.0,,0.0,,0.0,60.0
2021-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,178200.0,0.2,0.0,,0.0,,0.0,59.4
2021-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,177600.0,0.2,0.0,,0.0,,0.0,59.2
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,180000.0,0.2,0.0,,0.0,,0.0,60.0
2021-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,177600.0,0.2,0.0,,0.0,,0.0,59.2
2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,178200.0,0.2,0.0,,0.0,,0.0,59.4
2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,177000.0,0.2,0.0,,0.0,,0.0,59.0
2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,177600.0,0.2,0.0,,0.0,,0.0,59.2
2021-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,177600.0,0.2,0.0,,0.0,,0.0,59.2
2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,177000.0,0.2,0.0,,0.0,,0.0,59.0
2021-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,178200.0,0.2,0.0,,0.0,,0.0,59.4
2021-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,175800.0,0.2,0.0,,0.0,,0.0,58.6
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,178800.0,0.2,0.0,,0.0,,0.0,59.6
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,177000.0,0.2,0.0,,0.0,,0.0,59.0
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,177000.0,0.2,0.0,,0.0,,0.0,
2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,177000.0,0.2,0.0,,0.0,,0.0,
2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,177000.0,0.2,0.0,,0.0,,0.0,59.0
2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,177000.0,0.2,0.0,,0.0,,0.0,59.0
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,179400.0,0.2,0.0,,0.0,,0.0,59.8
2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,180000.0,0.2,0.0,,0.0,,0.0,60.0
2021-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,181800.0,0.2,0.0,,0.0,,0.0,60.6
2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,180600.0,0.2,0.0,,0.0,,0.0,60.2
2021-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,181200.0,0.2,0.0,,0.0,,0.0,60.4
2021-04-15,100.0,6180.0,0.02,0.15,0.0,0.01,0.0,6180.0,100.0,100.0,6180.0,,,,,100.0,,,,,,,0.01,100.0,,0.01,,100.0,3.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0313,61.8
2021-04-16,100.0,6200.0,0.02,0.15,0.0,0.01,0.0,6200.0,100.0,100.0,6200.0,,,,,,,,,,,,,,,0.01,,100.0,3.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0313,62.0
2021-04-19,100.0,6240.0,0.02,0.15,0.0,0.01,0.0,6240.0,100.0,100.0,6240.0,,,,,,,,,,,,,,,0.01,,100.0,3.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0313,62.4
2021-04-20,100.0,6220.0,0.02,0.16,0.0,0.01,0.0,6220.0,100.0,100.0,6220.0,,,,,,,,,,,,,,,0.01,,100.0,3.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0313,62.2
2021-04-21,100.0,6240.0,0.02,0.16,0.0,0.01,0.0,6240.0,100.0,100.0,6240.0,,,,,,,,,,,,,,,0.01,,100.0,3.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0313,62.4
2021-04-22,100.0,6140.0,0.02,0.16,0.0,0.01,0.0,6140.0,100.0,100.0,6140.0,,,,,,,,,,,,,,,0.01,,100.0,3.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0313,61.4
2021-04-23,100.0,6100.0,0.02,0.2,0.0,0.01,0.0,6100.0,100.0,100.0,6100.0,,,,,,,,,,,,,,,0.01,,100.0,3.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0313,61.0
2021-04-26,100.0,6080.0,0.02,0.21,0.0,0.01,0.0,6080.0,100.0,100.0,6080.0,,,,,,,,,,,,,,,0.01,,100.0,3.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0313,60.8
2021-04-27,100.0,6060.0,0.02,0.21,0.0,0.01,0.0,6060.0,100.0,100.0,6060.0,,,,,,,,,,,,,,,0.01,,100.0,3.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0313,60.6
2021-04-28,100.0,6080.0,0.02,0.21,0.0,0.01,0.0,6080.0,100.0,100.0,6080.0,,,,,,,,,,,,,,,0.01,,100.0,3.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0313,60.8
2021-04-29,100.0,6080.0,0.02,0.22,0.0,0.01,0.0,6080.0,100.0,100.0,6080.0,,,,,,,,,,,,,,,0.01,,100.0,3.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0313,60.8
2021-04-30,100.0,6000.0,0.02,0.22,0.0,0.01,0.0,6000.0,100.0,100.0,6000.0,,,,,,,,,,,,,,,0.01,,100.0,3.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.0313,60.0
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,100.0,,,,,,100.0,0.0,0.01,0.0,0.0,3000.0,180000.0,0.2,0.0,,0.0,,0.0,60.0
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,182400.0,0.2,0.0,,0.0,,0.0,60.8
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,178839.08,0.2,0.0,,0.0,,0.0,60.6
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,181199.99,0.2,0.0,,0.0,,0.0,61.4
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,177000.0,0.2,0.0,,0.0,,0.0,59.0
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,180600.0,0.2,0.0,,0.0,,0.0,60.2
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,181200.0,0.2,0.0,,0.0,,0.0,60.4
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,181800.0,0.2,0.0,,0.0,,0.0,60.6
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,179400.0,0.2,0.0,,0.0,,0.0,59.8
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,180600.0,0.2,0.0,,0.0,,0.0,60.2
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,181200.0,0.2,0.0,,0.0,,0.0,60.4
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,181800.0,0.2,0.0,,0.0,,0.0,60.6
2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,182400.0,0.2,0.0,,0.0,,0.0,60.8
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,181800.0,0.2,0.0,,0.0,,0.0,60.6
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,181200.0,0.2,0.0,,0.0,,0.0,60.4
2021-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,178800.0,0.2,0.0,,0.0,,0.0,59.6
2021-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,181200.0,0.2,0.0,,0.0,,0.0,60.4
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,181800.0,0.2,0.0,,0.0,,0.0,60.6
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,182400.0,0.2,0.0,,0.0,,0.0,60.8
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,182400.0,0.2,0.0,,0.0,,0.0,60.8
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,182400.0,0.2,0.0,,0.0,,0.0,60.8
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,181800.0,0.2,0.0,,0.0,,0.0,60.6
2021-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,182400.0,0.2,0.0,,0.0,,0.0,60.8
2021-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,181800.0,0.2,0.0,,0.0,,0.0,60.6
2021-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,189000.0,0.2,0.0,,0.0,,0.0,63.0
2021-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,186000.0,0.2,0.0,,0.0,,0.0,62.0
2021-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,188400.0,0.2,0.0,,0.0,,0.0,62.8
2021-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,186000.0,0.2,0.0,,0.0,,0.0,62.0
2021-06-10,1200.0,74640.0,0.26,4.1,0.02,0.07,0.0,37320.0,600.0,600.0,37320.0,,,,,600.0,,,,,,,0.04,600.0,,0.04,,100.0,14.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.2857,62.2
2021-06-11,1200.0,75360.0,0.26,4.15,0.02,0.07,0.0,37680.0,600.0,600.0,37680.0,,,,,,,,,,,,,,,0.04,,100.0,14.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.2857,62.8
2021-06-14,1200.0,75360.0,0.26,4.29,0.02,0.08,0.0,37680.0,600.0,600.0,37680.0,,,,,,,,,,,,,,,0.04,,100.0,14.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.2857,62.8
2021-06-15,5120.0,322560.0,1.12,18.21,0.08,0.32,0.0,161280.0,2560.0,2560.0,161280.0,,1960.0,,,1960.0,,,,,,1960.0,0.12,,,0.16,,100.0,31.53,0.0,0.0,0.0,100.0,23.41,0.6414,76.59,0.6305,63.0
2021-06-16,5120.0,321536.0,1.12,18.34,0.08,0.32,0.0,160768.0,2560.0,2560.0,160768.0,,,,,,,,,,,,,,,0.16,,100.0,31.53,0.0,0.0,0.0,100.0,23.47,0.6408,76.53,0.6305,62.8
2021-06-17,4520.0,282952.0,0.99,16.16,0.07,0.28,0.0,122696.0,2560.0,1960.0,160256.0,,,,,,,,,,,,,,600.0,0.16,0.04,100.0,31.53,0.0,0.0,0.0,100.0,13.29,0.7695,86.71,0.5567,62.6
2021-06-18,6482.0,401884.0,1.42,23.05,0.1,0.4,0.0,243164.0,2560.0,3922.0,158720.0,,,0.12,,,,1962.0,,,0.12,,,,,0.16,,100.0,31.53,0.0,0.0,0.0,100.0,9.31,0.8312,90.69,0.7983,62.0
2021-06-21,6482.0,394105.6,1.42,24.06,0.1,0.4,0.0,238457.6,2560.0,3922.0,155648.0,,,,,,,,,,,,,,,0.16,,100.0,31.53,0.0,0.0,0.0,100.0,9.44,0.8291,90.56,0.7983,60.8
2021-06-22,3926.0,240271.2,0.86,14.42,0.06,0.24,0.0,120135.6,1963.0,1963.0,120135.6,,,,,,0.04,,597.0,,,,,,1959.0,0.12,0.12,100.0,28.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.5669,61.2
2021-06-23,3926.0,238700.8,0.86,13.72,0.06,0.24,0.0,119350.4,1963.0,1963.0,119350.4,,,,,,,,,,,,,,,0.12,,100.0,28.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.5669,60.8
2021-06-24,6.0,363.6,0.0,0.02,0.0,0.0,0.0,181.8,3.0,3.0,181.8,,,,,,0.12,,1960.0,,,,,,1960.0,0.0,0.12,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,60.6
2021-06-25,6.0,366.0,0.0,0.02,0.0,0.0,0.0,183.0,3.0,3.0,183.0,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,61.0
2021-06-28,6.0,358.8,0.0,0.02,0.0,0.0,0.0,179.4,3.0,3.0,179.4,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,59.8
2021-06-29,6.0,356.4,0.0,0.02,0.0,0.0,0.0,178.2,3.0,3.0,178.2,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,59.4
2021-06-30,6.0,356.4,0.0,0.02,0.0,0.0,0.0,178.2,3.0,3.0,178.2,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,59.4
2021-07-01,6.0,356.4,0.0,0.02,0.0,0.0,0.0,178.2,3.0,3.0,178.2,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,59.4
2021-07-02,6.0,362.4,0.0,0.02,0.0,0.0,0.0,181.2,3.0,3.0,181.2,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,60.4
2021-07-05,6.0,362.4,0.0,0.02,0.0,0.0,0.0,181.2,3.0,3.0,181.2,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,60.4
2021-07-06,6.0,375.6,0.0,0.02,0.0,0.0,0.0,187.8,3.0,3.0,187.8,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,62.6
2021-07-07,6.0,366.0,0.0,0.02,0.0,0.0,0.0,183.0,3.0,3.0,183.0,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,61.0
2021-07-08,6.0,374.4,0.0,0.02,0.0,0.0,0.0,187.2,3.0,3.0,187.2,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,62.4
2021-07-09,6.0,368.4,0.0,0.02,0.0,0.0,0.0,184.2,3.0,3.0,184.2,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,61.4
2021-07-12,6.0,367.2,0.0,0.02,0.0,0.0,0.0,183.6,3.0,3.0,183.6,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,61.2
2021-07-13,6.0,368.4,0.0,0.02,0.0,0.0,0.0,184.2,3.0,3.0,184.2,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,61.4
2021-07-14,6.0,370.8,0.0,0.02,0.0,0.0,0.0,185.4,3.0,3.0,185.4,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,61.8
2021-07-15,6.0,372.0,0.0,0.02,0.0,0.0,0.0,186.0,3.0,3.0,186.0,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,62.0
2021-07-16,6.0,372.0,0.0,0.02,0.0,0.0,0.0,186.0,3.0,3.0,186.0,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,62.0
2021-07-19,6.0,363.6,0.0,0.02,0.0,0.0,0.0,181.8,3.0,3.0,181.8,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,60.6
2021-07-20,6.0,364.8,0.0,0.02,0.0,0.0,0.0,182.4,3.0,3.0,182.4,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,60.8
2021-07-21,6.0,372.0,0.0,0.02,0.0,0.0,0.0,186.0,3.0,3.0,186.0,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,62.0
2021-07-22,6.0,364.8,0.0,0.02,0.0,0.0,0.0,182.4,3.0,3.0,182.4,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,60.8
2021-07-23,6.0,367.2,0.0,0.02,0.0,0.0,0.0,183.6,3.0,3.0,183.6,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,61.2
2021-07-26,6.0,367.2,0.0,0.02,0.0,0.0,0.0,183.6,3.0,3.0,183.6,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,61.2
2021-07-27,6.0,364.8,0.0,0.02,0.0,0.0,0.0,182.4,3.0,3.0,182.4,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,60.8
2021-07-28,6.0,368.4,0.0,0.02,0.0,0.0,0.0,184.2,3.0,3.0,184.2,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,61.4
2021-07-29,6.0,363.6,0.0,0.02,0.0,0.0,0.0,181.8,3.0,3.0,181.8,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,60.6
2021-07-30,6.0,366.0,0.0,0.02,0.0,0.0,0.0,183.0,3.0,3.0,183.0,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,61.0
2021-08-02,6.0,363.6,0.0,0.02,0.0,0.0,0.0,181.8,3.0,3.0,181.8,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,60.6
2021-08-03,6.0,362.4,0.0,0.02,0.0,0.0,0.0,181.2,3.0,3.0,181.2,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,60.4
2021-08-04,6.0,362.4,0.0,0.02,0.0,0.0,0.0,181.2,3.0,3.0,181.2,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.0019,60.4
2021-08-05,6.0,360.0,0.0,0.02,0.0,0.0,0.0,180.0,3.0,3.0,180.0,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,60.0
2021-08-06,6.0,364.8,0.0,0.02,0.0,0.0,0.0,182.4,3.0,3.0,182.4,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,60.8
2021-08-09,6.0,374.4,0.0,0.02,0.0,0.0,0.0,187.2,3.0,3.0,187.2,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,62.4
2021-08-10,6.0,380.4,0.0,0.01,0.0,0.0,0.0,190.2,3.0,3.0,190.2,,,,,,,,,,,,,,,0.0,,100.0,0.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.002,63.4
2021-08-11,6.0,385.2,0.0,0.02,0.0,0.0,0.0,192.6,3.0,3.0,192.6,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,64.2
2021-08-12,6.0,384.0,0.0,0.01,0.0,0.0,0.0,192.0,3.0,3.0,192.0,,,,,,,,,,,,,,,0.0,,100.0,0.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0017,64.0
