,GRE FP Equity_DX_SI_QTY,GRE FP Equity_DX_SHORT_INTEREST_VALUE,GRE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GRE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GRE FP Equity_DX_SI_MV,GRE FP Equity_DX_DSS,GRE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GRE FP Equity_DX_SUPPLY_SI_QTY,GRE FP Equity_DX_BROKER_SI_QTY,GRE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GRE FP Equity_DX_BROKER_SI_MV_NEW_x,GRE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GRE FP Equity_DX_SUPPLY_SI_QTY_INC_x,GRE FP Equity_DX_BROKER_SI_MV_INC_x,GRE FP Equity_DX_SUPPLY_SI_MV_NEW,GRE FP Equity_DX_BROKER_SI_QTY_ADD,GRE FP Equity_DX_BROKER_SI_QTY_NEW,GRE FP Equity_DX_SUPPLY_SI_MV_DEC,GRE FP Equity_DX_BROKER_SI_QTY_INC,GRE FP Equity_DX_SUPPLY_SI_QTY_DEC,GRE FP Equity_DX_BROKER_SI_MV_NEW_y,GRE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GRE FP Equity_DX_BROKER_SI_MV_INC_y,GRE FP Equity_DX_SUPPLY_SI_QTY_INC_y,GRE FP Equity_DX_BROKER_SI_MV_ADD,GRE FP Equity_DX_SUPPLY_SI_QTY_ADD,GRE FP Equity_DX_BROKER_SI_QTY_DEC,GRE FP Equity_DX_SUPPLY_SI_MV,GRE FP Equity_DX_BROKER_SI_MV_DEC,GRE FP Equity_DX_SUPPLY_SI_MV_RMV,GRE FP Equity_DX_BROKER_SI_MV_RMV,GRE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GRE FP Equity_DX_UTILIZATION_QUANTITY,GRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GRE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GRE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GRE FP Equity_DX_ACTIVE_UTILIZATION_MV,GRE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GRE FP Equity_DX_BROKER_SI_CON_RATIO,GRE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GRE FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-05-09,495847.0,426428.42,1.29,0.27,0.43,,0.0,495847.0,0.0,426428.42,,,,,,,,,,,,,,,,,,0.43,,,,100.0,40.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4062
2019-05-10,495847.0,430048.1,1.29,0.27,0.43,,0.0,495847.0,0.0,430048.1,,,,,,,,,,,,,,,,,,0.43,,,,100.0,40.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4062
2019-05-13,495847.0,426031.74,1.25,0.27,0.43,,0.0,495847.0,0.0,426031.74,,,,,,,,,,,,,,,,,,0.43,,,,100.0,40.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4062
2019-05-14,495847.0,429998.52,1.26,0.27,0.43,,0.0,495847.0,0.0,429998.52,,,,,,,,,,,,,,,,,,0.43,,,,100.0,40.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4062
2019-05-15,495847.0,428758.9,1.22,0.27,0.43,,0.0,495847.0,0.0,428758.9,,,,,,,,,,,,,,,,,,0.43,,,,100.0,40.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4062
2019-05-16,495847.0,428808.49,1.24,0.27,0.43,,0.0,495847.0,0.0,428808.49,,,,,,,,,,,,,,,,,,0.43,,,,100.0,40.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4072
2019-05-17,495847.0,430742.29,1.27,0.27,0.43,,0.0,495847.0,0.0,430742.29,,,,,,,,,,,,,,,,,,0.43,,,,100.0,40.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4062
2019-05-20,547347.0,463055.56,1.42,0.3,0.47,,43569.0,495847.0,51500.0,419486.56,,,,,,51500.0,,,,,,,,,0.04,,,0.43,,,,100.0,40.62,0.0,0.0,,0.0,100.0,12.48,0.7815,87.52,0.4484
2019-05-21,547347.0,472962.54,1.49,0.3,0.47,,44501.15,495847.0,51500.0,428461.39,,,,,,,,,,,,,,,,,,0.42,,,,100.0,40.62,0.0,0.0,,0.0,100.0,12.59,0.7798,87.41,0.4484
2019-05-22,547347.0,476137.16,1.44,0.3,0.47,,44799.85,495847.0,51500.0,431337.31,,,,,,,,,,,,,,,,,,0.43,,,,100.0,40.62,0.0,0.0,,0.0,100.0,12.59,0.7798,87.41,0.4484
2019-05-23,547347.0,471813.11,1.43,0.3,0.48,,44393.0,495847.0,51500.0,427420.11,,,,,,,,,,,,,,,,,,0.43,,,,100.0,40.62,0.0,0.0,,0.0,100.0,12.59,0.7798,87.41,0.4484
2019-05-24,547347.0,475261.4,1.44,0.3,0.47,,44717.45,495847.0,51500.0,430543.95,,,,,,,,,,,,,,,,,,0.43,,,,100.0,40.62,0.0,0.0,,0.0,100.0,12.59,0.7798,87.41,0.4484
2019-05-27,547347.0,507007.53,1.45,0.3,0.48,,47704.45,495847.0,51500.0,459303.08,,,,,,,,,,,,,,,,,,0.43,,,,100.0,40.62,0.0,0.0,,0.0,100.0,12.59,0.7798,87.41,0.4484
2019-05-28,547347.0,512754.67,1.11,0.3,0.51,,48245.2,495847.0,51500.0,464509.47,,,,,,,,,,,,,,,,,,0.46,,,,100.0,40.62,0.0,0.0,,0.0,100.0,12.59,0.7798,87.41,0.4484
2019-05-29,1687147.0,1573770.72,3.07,0.93,1.58,,1021695.84,741847.0,1095300.0,691994.88,,,60000.0,,,1043800.0,,,,,,,,60000.0,0.98,186000.0,,0.69,,,,100.0,60.77,0.0,0.0,,0.0,100.0,24.6,0.3921,54.92,1.3821
2019-05-30,1687147.0,1619661.12,2.76,0.91,1.58,,1051488.0,741847.0,1095300.0,712173.12,,,,,,,,,,,,,,,,,,0.7,,,,100.0,60.85,0.0,0.0,,0.0,100.0,24.55,0.3928,55.02,1.3839
2019-05-31,1558720.0,1517569.79,2.5,0.84,1.5,,1076120.08,603420.0,1105300.0,587489.71,,,,,,10000.0,,0.13,,138427.0,,,,,0.01,,,0.58,,,,100.0,49.25,0.0,0.0,,0.0,100.0,24.44,0.3868,54.55,1.2723
2019-06-03,1201300.0,1177274.0,1.84,0.64,1.17,,1083194.0,246000.0,1105300.0,241080.0,,,,,,,,0.34,,357420.0,,,,,,,,0.24,,,,100.0,20.08,0.0,0.0,,0.0,100.0,22.26,0.5728,72.18,0.9806
2019-06-04,1201300.0,1150725.27,1.78,0.64,1.18,,1058766.87,246000.0,1105300.0,235643.4,,,,,,,,,,,,,,,,,,0.24,,,,100.0,20.08,0.0,0.0,,0.0,100.0,22.26,0.5728,72.18,0.9806
2019-06-05,1201300.0,1151205.79,1.57,0.64,1.15,,1059208.99,246000.0,1105300.0,235741.8,,,,,,,,,,,,,,,,,,0.24,,,,100.0,20.08,0.0,0.0,,0.0,100.0,22.26,0.5728,72.18,0.9806
2019-06-06,1105300.0,1057551.04,1.45,0.59,1.06,,1057551.04,0.0,1105300.0,0.0,,,,,,,,0.23,,246000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.26,0.5728,72.18,0.9022
2019-06-07,61500.0,59230.65,0.08,0.03,0.06,,59230.65,0.0,61500.0,0.0,,,,,,,,,,,,,,,,,1043800.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.26,0.7277,83.74,0.0502
2019-06-10,61500.0,60897.3,0.08,0.03,0.06,,60897.3,0.0,61500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.26,0.7277,83.74,0.0502
2019-06-11,61500.0,60885.0,0.08,0.03,0.06,,60885.0,0.0,61500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.26,0.7277,83.74,0.0502
2019-06-12,61500.0,60946.5,0.08,0.03,0.06,,60946.5,0.0,61500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.26,0.7277,83.74,0.0502
2019-06-13,10000.0,9910.0,0.01,0.01,0.01,,9910.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,51500.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0082
2019-06-14,500000.0,492750.0,0.61,0.27,0.5,,251302.5,245000.0,255000.0,241447.5,,,,0.05,,200000.0,,,45000.0,,,,0.05,,0.2,245000.0,,0.24,,,,100.0,20.05,0.0,0.0,,0.0,100.0,22.11,0.6555,77.89,0.4092
2019-06-17,500000.0,491750.0,0.61,0.27,0.49,,250792.5,245000.0,255000.0,240957.5,,,,,,,,,,,,,,,,,,0.24,,,,100.0,20.05,0.0,0.0,,0.0,100.0,22.18,0.6547,77.82,0.4092
2019-06-18,500000.0,496250.0,0.63,0.27,0.5,,253087.5,245000.0,255000.0,243162.5,,,,,,,,,,,,,,,,,,0.24,,,,100.0,20.05,0.0,0.0,,0.0,100.0,22.11,0.6555,77.89,0.4092
2019-06-19,500000.0,489500.0,0.64,0.27,0.5,,249645.0,245000.0,255000.0,239855.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,20.05,0.0,0.0,,0.0,100.0,22.17,0.655,77.83,0.4092
2019-06-20,500000.0,489450.0,0.65,0.26,0.49,,249619.5,245000.0,255000.0,239830.5,,,,,,,,,,,,,,,,,,0.24,,,,100.0,20.05,0.0,0.0,,0.0,100.0,22.34,0.653,77.66,0.4092
2019-06-21,500000.0,485550.0,0.65,0.26,0.49,,247630.5,245000.0,255000.0,237919.5,,,,,,,,,,,,,,,,,,0.24,,,,100.0,20.05,0.0,0.0,,0.0,100.0,22.31,0.6534,77.69,0.4092
2019-06-24,255000.0,251430.0,0.32,0.14,0.25,,251430.0,0.0,255000.0,0.0,,,,,,,,0.24,,245000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.49,0.6514,77.51,0.2078
2019-06-25,55000.0,53949.5,0.07,0.03,0.06,,53949.5,0.0,55000.0,0.0,,,,,,,,,,,,,,,,,200000.0,0.0,0.19,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.54,1.0,100.0,0.0448
2019-06-26,10000.0,9857.0,0.01,0.01,0.01,,9857.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,45000.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0081
2019-06-27,10000.0,9961.0,0.01,0.01,0.01,,9961.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0081
2019-06-28,10000.0,10100.0,0.01,0.01,0.01,,10100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0028
2019-07-01,10000.0,10194.0,0.01,0.01,0.01,,10194.0,10000.0,10000.0,10194.0,,10000.0,,,0.01,,,,,,,10000.0,,,,,,0.01,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2019-07-02,10000.0,10308.0,0.01,0.01,0.01,,10308.0,10000.0,10000.0,10308.0,,,,,,,,,,,,,,,,,,0.01,,0.01,,100.0,0.12,0.0,0.0,10000.0,0.0,100.0,,1.0,100.0,0.0012
2019-07-03,10000.0,10372.0,0.01,0.01,0.01,,10372.0,10000.0,10000.0,10372.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2019-07-04,10000.0,10556.0,0.01,0.01,0.01,,10556.0,10000.0,10000.0,10556.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0012
2019-07-05,10000.0,10634.0,0.01,0.0,0.01,,10634.0,10000.0,10000.0,10634.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008
2019-07-08,10000.0,10141.58,0.01,0.0,0.01,,10141.58,10000.0,10000.0,10141.58,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008
2019-07-09,10000.0,9732.0,0.01,0.0,0.01,,9732.0,10000.0,10000.0,9732.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008
2019-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.01,,10000.0,,,,,,,10000.0,0.0,0.01,,,0.0,0.0,8199054.0,8127722.23,,7.86,0.0,,0.0,,0.0
2019-07-11,250000.0,244200.0,0.21,0.12,0.25,,244200.0,250000.0,250000.0,244200.0,,,,,,250000.0,,,,,,,,,0.25,250000.0,,0.25,,,,100.0,2.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0287
2019-07-12,250000.0,244750.0,0.21,0.12,0.24,,244750.0,250000.0,250000.0,244750.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,2.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0286
2019-07-15,250000.0,245000.0,0.21,0.12,0.24,,245000.0,250000.0,250000.0,245000.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,2.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0287
2019-07-16,250000.0,244725.0,0.21,0.12,0.24,,244725.0,250000.0,250000.0,244725.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,2.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0287
2019-07-17,250000.0,247725.0,0.23,0.12,0.24,,247725.0,250000.0,250000.0,247725.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,2.81,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0281
2019-07-18,250000.0,246500.0,0.23,0.12,0.25,,246500.0,250000.0,250000.0,246500.0,,,,,,,,,,,,,,,,,,0.25,,,,100.0,2.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0277
2019-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.25,,250000.0,,,,,,,250000.0,0.0,0.25,,,0.0,0.0,8603853.0,8477376.36,,8.22,0.0,,0.0,100.0,0.0
2019-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8949135.0,8817582.72,,8.62,0.0,,0.0,,0.0
2019-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8900935.0,8810145.46,,8.61,0.0,,0.0,,0.0
2019-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8895035.0,8838996.28,,8.52,0.0,,0.0,,0.0
2019-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8973935.0,9108544.03,,8.68,0.0,,0.0,,0.0
2019-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8886135.0,9047862.66,,8.6,0.0,,0.0,,0.0
2019-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9007135.0,9158454.87,,8.82,0.0,,0.0,,0.0
2019-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9019335.0,9060823.94,,8.87,0.0,,0.0,,0.0
2019-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8968135.0,9186957.49,,8.87,0.0,,0.0,,0.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8860935.0,9006254.33,,8.86,0.0,,0.0,,0.0
2019-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8885835.0,8854734.58,,8.77,0.0,,0.0,,0.0
2019-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8891435.0,8474426.7,,8.68,0.0,,0.0,,0.0
2019-08-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8889735.0,8448804.14,,8.59,0.0,,0.0,,0.0
2019-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8889135.0,8431344.55,,8.27,0.0,,0.0,,0.0
2019-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8893235.0,8511715.22,,8.24,0.0,,0.0,,0.0
2019-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8890635.0,8357196.9,,8.23,0.0,,0.0,,0.0
2019-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8886935.0,8296842.52,,8.24,0.0,,0.0,,0.0
2019-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8893435.0,8132156.96,,8.09,0.0,,0.0,,0.0
2019-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8828635.0,7889268.24,,8.02,0.0,,0.0,,0.0
2019-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8858616.0,7929347.18,,7.91,0.0,,0.0,,0.0
2019-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8846116.0,7871274.02,,7.73,0.0,,0.0,,0.0
2019-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8851016.0,8240295.9,,7.74,0.0,,0.0,,0.0
2019-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8825516.0,8206847.33,,7.72,0.0,,0.0,,0.0
2019-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8825916.0,8234579.63,,7.97,0.0,,0.0,,0.0
2019-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8825975.0,8340546.38,,7.99,0.0,,0.0,,0.0
2019-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8820375.0,8137677.98,,8.0,0.0,,0.0,,0.0
2019-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8862175.0,8198398.09,,8.12,0.0,,0.0,,0.0
2019-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8850375.0,8217573.19,,7.97,0.0,,0.0,,0.0
2019-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8926575.0,8457037.15,,8.08,0.0,,0.0,,0.0
2019-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8988375.0,8646816.75,,8.2,0.0,,0.0,,0.0
2019-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8890575.0,8617634.35,,8.28,0.0,,0.0,,0.0
2019-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8854275.0,8550573.37,,8.37,0.0,,0.0,,0.0
2019-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8860575.0,8543366.41,,8.31,0.0,,0.0,,0.0
2019-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8874475.0,8570080.51,,8.35,0.0,,0.0,,0.0
2019-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8828675.0,8727145.24,,8.29,0.0,,0.0,,0.0
2019-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8824975.0,8760552.68,,8.37,0.0,,0.0,,0.0
2019-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8837875.0,8614276.76,,8.52,0.0,,0.0,,0.0
2019-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8475075.0,8209805.15,,8.12,0.0,,0.0,,0.0
2019-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8475875.0,8338565.83,,8.02,0.0,,0.0,,0.0
2019-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8429416.0,8277686.51,,7.87,0.0,,0.0,,0.0
2019-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8429416.0,8231324.72,,7.99,0.0,,0.0,,0.0
2019-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8429416.0,8313090.06,,8.01,0.0,,0.0,,0.0
2019-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8546616.0,8383375.63,,8.04,0.0,,0.0,,0.0
2019-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8429416.0,8397384.22,,8.07,0.0,,0.0,,0.0
2019-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8429416.0,8449646.6,,8.16,0.0,,0.0,,0.0
2019-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8450116.0,8413780.5,,8.19,0.0,,0.0,,0.0
2019-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8456516.0,8317829.14,,8.2,0.0,,0.0,,0.0
2019-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8456316.0,8316786.79,,8.17,0.0,,0.0,,0.0
2019-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8459216.0,8309487.88,,8.09,0.0,,0.0,,0.0
2019-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8449616.0,8394693.5,,8.12,0.0,,0.0,,0.0
2019-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8447816.0,8409800.83,,8.06,0.0,,0.0,,0.0
2019-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8445216.0,8428325.57,,8.18,0.0,,0.0,,0.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8434116.0,8321098.85,,8.11,0.0,,0.0,,0.0
2019-10-02,381600.0,362825.28,0.96,0.19,0.37,,362825.28,190800.0,381600.0,181412.64,,,,,,381600.0,,,,,,,,,0.37,190800.0,,0.19,,,,100.0,2.21,0.0,0.0,,0.0,100.0,49.61,0.5,50.39,0.0442
2019-10-03,381600.0,356338.08,0.92,0.19,0.36,,356338.08,190800.0,381600.0,178169.04,,,,,,,,,,,,,,,,,,0.18,,,,100.0,2.21,0.0,0.0,,0.0,100.0,49.79,0.5,50.21,0.0442
2019-10-04,381600.0,358169.76,0.92,0.19,0.36,,358169.76,190800.0,381600.0,179084.88,,,,,,,,,,,,,,,,,,0.18,,,,100.0,2.21,0.0,0.0,,0.0,100.0,49.75,0.5,50.25,0.0442
2019-10-07,381600.0,359696.16,0.87,0.19,0.36,,359696.16,190800.0,381600.0,179848.08,,,,,,,,,,,,,,,,,,0.18,,,,100.0,2.21,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,0.0442
2019-10-08,381600.0,358818.48,0.88,0.19,0.36,,358818.48,190800.0,381600.0,179409.24,,,,,,,,,,,,,,,,,,0.18,,,,100.0,2.21,0.0,0.0,,0.0,100.0,49.89,0.5,50.11,0.0442
2019-10-09,381600.0,364389.84,0.87,0.19,0.36,,364389.84,190800.0,381600.0,182194.92,,,,,,,,,,,,,,,,,,0.18,,,,100.0,2.21,0.0,0.0,,0.0,100.0,49.81,0.5,50.19,0.0441
2019-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.18,,190800.0,,,,,,,381600.0,0.0,0.36,,,0.0,0.0,8462316.0,8158518.86,,7.75,0.0,,0.0,,0.0
2019-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8460516.0,8318379.33,,7.9,0.0,,0.0,,0.0
2019-10-14,412800.0,405782.4,1.01,0.21,0.41,,270521.6,275200.0,275200.0,270521.6,,,,,,275200.0,,,,,,,,,0.27,275200.0,,0.27,,,,100.0,3.2,0.0,0.0,,0.0,100.0,49.88,0.5,50.12,0.048
