,POXEL FP Equity_DX_SI_QTY,POXEL FP Equity_DX_SHORT_INTEREST_VALUE,POXEL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,POXEL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,POXEL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,POXEL FP Equity_DX_SI_MV,POXEL FP Equity_DX_DSS,POXEL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,POXEL FP Equity_DX_SUPPLY_SI_QTY,POXEL FP Equity_DX_BROKER_SI_QTY,POXEL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,POXEL FP Equity_DX_BROKER_SI_MV_NEW_x,POXEL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,POXEL FP Equity_DX_SUPPLY_SI_QTY_INC_x,POXEL FP Equity_DX_BROKER_SI_MV_INC_x,POXEL FP Equity_DX_SUPPLY_SI_MV_NEW,POXEL FP Equity_DX_BROKER_SI_QTY_ADD,POXEL FP Equity_DX_BROKER_SI_QTY_NEW,POXEL FP Equity_DX_SUPPLY_SI_MV_DEC,POXEL FP Equity_DX_BROKER_SI_QTY_INC,POXEL FP Equity_DX_SUPPLY_SI_QTY_DEC,POXEL FP Equity_DX_BROKER_SI_MV_NEW_y,POXEL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,POXEL FP Equity_DX_BROKER_SI_MV_INC_y,POXEL FP Equity_DX_SUPPLY_SI_QTY_INC_y,POXEL FP Equity_DX_BROKER_SI_MV_ADD,POXEL FP Equity_DX_SUPPLY_SI_QTY_ADD,POXEL FP Equity_DX_BROKER_SI_QTY_DEC,POXEL FP Equity_DX_SUPPLY_SI_MV,POXEL FP Equity_DX_BROKER_SI_MV_DEC,POXEL FP Equity_DX_SUPPLY_SI_MV_RMV,POXEL FP Equity_DX_BROKER_SI_MV_RMV,POXEL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,POXEL FP Equity_DX_UTILIZATION_QUANTITY,POXEL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,POXEL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,POXEL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,POXEL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,POXEL FP Equity_DX_ACTIVE_UTILIZATION_MV,POXEL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,POXEL FP Equity_DX_BROKER_SI_CON_RATIO,POXEL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,POXEL FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-07-14,282762.0,177291.77,1.09,2.39,0.83,0.18,0.0,109610.89,132818.0,174818.0,83276.89,,,,,,,,,,,,,,,,,,0.08,,,,100.0,59.3,0.0,0.0,,0.0,100.0,12.29,0.596,75.77,1.2624
2023-07-17,267049.0,163433.99,1.03,2.26,0.78,0.17,0.0,97372.26,117105.0,159105.0,71668.26,,,,,,,,0.01,,15713.0,,,,,,,15713.0,0.07,0.01,,,100.0,52.28,0.0,0.0,,0.0,100.0,13.13,0.6619,80.09,1.1922
2023-07-18,267049.0,164235.14,1.03,2.25,0.78,0.16,0.0,97849.58,117105.0,159105.0,72019.58,,,,,,,,,,,,,,,,,,0.07,,,,100.0,52.28,0.0,0.0,,0.0,100.0,13.25,0.6617,80.07,1.1922
2023-07-19,267434.0,165541.65,1.03,2.25,0.78,0.16,0.0,98724.31,117490.0,159490.0,72726.31,,,385.0,0.0,,,,,385.0,,,,0.0,385.0,,,,0.07,,,,100.0,52.45,0.0,0.0,,0.0,100.0,13.23,0.66,79.96,1.1939
2023-07-20,334263.0,216936.69,1.29,2.81,0.98,0.21,1.0,146881.03,184319.0,226319.0,119623.03,,,66829.0,0.04,,,,,66829.0,,,,0.04,66829.0,,,,0.11,,,,100.0,62.91,0.0,0.0,,0.0,100.0,20.55,0.4702,64.45,1.1409
2023-07-21,281165.0,179102.11,1.09,2.35,0.82,0.18,0.0,110341.78,131221.0,173221.0,83587.78,,,,,,,,0.03,,53098.0,,,,,,,53098.0,0.09,0.03,,,100.0,58.58,0.0,0.0,,0.0,100.0,12.12,0.6038,76.35,1.2552
2023-07-24,281165.0,185568.9,1.09,2.35,0.82,0.18,0.0,114325.86,131221.0,173221.0,86605.86,,,,,,,,,,,,,,,,,,0.08,,,,100.0,58.58,0.0,0.0,,0.0,100.0,12.06,0.608,76.64,1.2552
2023-07-25,281165.0,179383.27,1.09,2.21,0.82,0.18,0.0,110515.0,131221.0,173221.0,83719.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,58.58,0.0,0.0,,0.0,100.0,12.02,0.6041,76.37,1.2552
2023-07-26,281165.0,177133.95,1.09,2.22,0.82,0.18,0.0,109129.23,131221.0,173221.0,82669.23,,,,,,,,,,,,,,,,,,0.08,,,,100.0,58.58,0.0,0.0,,0.0,100.0,12.27,0.6024,76.23,1.2552
2023-07-27,264878.0,166873.14,1.02,2.16,0.77,0.17,0.0,98868.42,114934.0,156934.0,72408.42,,,,,,,,0.01,,16287.0,,,,,,,16287.0,0.07,0.01,,,100.0,50.63,0.0,0.0,,0.0,100.0,13.11,0.6755,80.94,1.1669
2023-07-28,264878.0,166343.38,1.02,2.18,0.77,0.17,0.0,98554.55,114934.0,156934.0,72178.55,,,,,,,,,,,,,,,,,,0.07,,,,100.0,50.63,0.0,0.0,,0.0,100.0,13.14,0.6756,80.95,1.1669
2023-07-31,191478.0,119673.75,0.74,1.87,0.56,0.12,0.0,52208.75,114934.0,83534.0,71833.75,,,,,,,,,,,,,,,,,73400.0,0.07,0.05,,,100.0,50.63,0.0,0.0,,0.0,100.0,18.27,0.5797,73.51,0.8435
2023-08-01,191478.0,116993.06,0.74,2.34,0.56,0.12,0.0,95886.67,114934.0,156934.0,70224.67,,,73400.0,0.04,,,,0.05,73400.0,73400.0,,,0.04,73400.0,,,,0.07,,,,100.0,50.63,0.0,0.0,,0.0,100.0,18.56,0.5752,73.12,0.8435
2023-08-02,191478.0,112589.06,0.74,2.43,0.56,0.11,0.0,92277.19,114934.0,156934.0,67581.19,,,,,,,,,,,,,,,,,,0.07,,,,100.0,74.83,0.0,0.0,,0.0,100.0,19.07,0.569,72.56,1.2467
2023-08-03,191478.0,110099.85,0.74,2.58,0.56,0.11,0.0,90237.05,114934.0,156934.0,66087.05,,,,,,,,,,,,,,,,,,0.07,,,,100.0,74.83,0.0,0.0,,0.0,100.0,19.49,0.5662,72.27,1.2467
2023-08-04,191478.0,111440.2,0.74,2.57,0.56,0.11,0.0,91335.59,114934.0,156934.0,66891.59,,,,,,,,,,,,,,,,,,0.07,,,,100.0,74.83,0.0,0.0,,0.0,100.0,19.47,0.569,72.49,1.2467
2023-08-07,192478.0,111829.72,0.74,2.7,0.56,0.11,0.0,91469.15,115434.0,157434.0,67067.15,,,500.0,0.0,,,,,500.0,,,,0.0,500.0,,,,0.07,,,,100.0,74.91,0.0,0.0,,0.0,100.0,19.28,0.5638,72.13,1.2491
2023-08-08,197261.0,112833.29,0.76,2.77,0.58,0.12,0.0,92788.12,120217.0,162217.0,68764.12,,,4783.0,0.0,,3783.0,,,1000.0,,,,0.0,4783.0,0.0,,,0.07,,,,100.0,77.51,0.0,0.0,,0.0,100.0,18.98,0.5313,69.89,1.2719
2023-08-09,197361.0,114074.66,0.76,2.8,0.58,0.11,0.0,93819.23,120317.0,162317.0,69543.23,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.07,,,,100.0,77.53,0.0,0.0,,0.0,100.0,18.98,0.5358,70.23,1.2717
2023-08-10,197361.0,114469.38,0.76,2.78,0.58,0.11,0.0,94143.86,120317.0,162317.0,69783.86,,,,,,,,,,,,,,,,,,0.07,,,,100.0,78.08,0.0,0.0,,0.0,100.0,18.26,0.5417,70.83,1.2808
2023-08-11,195578.0,110305.99,0.75,2.73,0.57,0.11,0.0,90541.18,116534.0,160534.0,65725.18,,,,0.0,,,,0.0,2000.0,3783.0,,,0.0,,,,3783.0,0.07,0.0,,,100.0,75.63,0.0,0.0,,0.0,100.0,18.35,0.5538,71.55,1.2692
2023-08-14,206722.0,119898.76,0.8,2.99,0.6,0.12,0.0,99573.24,127678.0,171678.0,74053.24,,,11144.0,0.0,,10144.0,,,1000.0,,,,0.0,11144.0,0.01,,,0.07,,,,100.0,82.86,0.0,0.0,,0.0,100.0,17.49,0.496,67.5,1.3415
2023-08-15,206722.0,120932.37,0.8,3.0,0.6,0.12,0.0,100431.63,127678.0,171678.0,74691.63,,,,,,,,,,,,,,,,,,0.07,,,,100.0,82.86,0.0,0.0,,0.0,100.0,17.34,0.4989,67.75,1.3415
2023-08-16,213282.0,121997.3,0.82,3.06,0.62,0.12,0.0,101952.14,133238.0,178238.0,76212.14,,,5560.0,0.0,,,,,6560.0,,,,0.0,5560.0,,,,0.08,,,,100.0,85.74,0.0,0.0,,0.0,100.0,16.9,0.4645,65.01,1.3725
2023-08-17,213282.0,122637.15,0.82,3.03,0.62,0.12,0.0,102486.85,133238.0,178238.0,76611.85,,,,,,,,,,,,,,,,,,0.08,,,,100.0,86.47,0.0,0.0,,0.0,100.0,16.99,0.4682,65.31,1.3841
2023-08-18,214282.0,124283.56,0.83,3.05,0.62,0.12,0.0,103958.04,133238.0,179238.0,77278.04,,,,0.0,,,,,1000.0,,,,0.0,,,,,0.08,,,,100.0,86.47,0.0,0.0,,0.0,100.0,16.82,0.4662,65.16,1.3906
2023-08-21,224059.0,131970.75,0.86,3.06,0.65,0.13,0.0,111329.84,143015.0,189015.0,84235.84,,,9777.0,0.01,,,,,9777.0,,,,0.01,9777.0,,,,0.08,,,,100.0,87.27,0.0,0.0,,0.0,100.0,15.93,0.4369,62.61,1.3673
2023-08-22,226947.0,148650.29,0.87,2.84,0.66,0.14,0.0,125696.47,143903.0,191903.0,94256.47,,,888.0,0.0,,,,,2888.0,,,,0.0,888.0,,,,0.09,,,,100.0,87.34,0.0,0.0,,0.0,100.0,14.84,0.4464,63.6,1.3775
2023-08-23,270878.0,167402.6,1.03,2.49,0.78,0.17,0.0,145745.41,147834.0,235834.0,91361.41,,,3931.0,0.0,,40000.0,,,3931.0,,,,0.0,3931.0,0.03,,,0.1,,,,100.0,87.85,0.0,0.0,,0.0,100.0,12.18,0.3075,51.06,1.6096
2023-08-24,272878.0,168911.48,1.04,2.12,0.79,0.17,0.0,146600.25,148834.0,236834.0,92128.25,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.09,,,,100.0,87.92,0.0,0.0,,0.0,100.0,12.41,0.3106,51.42,1.6119
2023-08-25,278270.0,168075.08,1.05,2.09,0.8,0.17,0.0,133502.12,139030.0,221030.0,83974.12,,,8000.0,0.0,,,,0.01,1000.0,17804.0,,,0.0,8000.0,,,16804.0,0.09,0.01,,,100.0,73.06,0.0,0.0,,0.0,100.0,12.25,0.2921,49.09,1.4624
2023-08-28,281270.0,174949.94,1.04,2.08,0.8,0.17,0.0,138413.66,140530.0,222530.0,87409.66,,,1500.0,0.0,,,,,1500.0,,,,0.0,1500.0,,,,0.08,,,,100.0,74.44,0.0,0.0,,0.0,100.0,12.47,0.2954,49.45,1.4899
2023-08-29,245716.0,149395.33,0.91,1.77,0.7,0.15,0.0,118409.82,132753.0,194753.0,80713.82,,,,0.0,,,,0.0,2000.0,7777.0,,,0.0,,,,29777.0,0.08,0.02,,,100.0,69.87,0.0,0.0,,0.0,100.0,16.38,0.3682,56.0,1.2933
2023-08-30,233894.0,142909.23,0.86,1.68,0.67,0.14,0.0,109272.46,136842.0,178842.0,83610.46,,,4089.0,0.0,,,,,4089.0,,,,0.0,4089.0,,,20000.0,0.08,0.01,,,100.0,72.03,0.0,0.0,,0.0,100.0,17.83,0.408,59.17,1.2311
2023-08-31,237894.0,138454.31,0.87,1.65,0.68,0.14,0.0,105250.04,138842.0,180842.0,80806.04,,,2000.0,0.0,,,,,2000.0,,,,0.0,2000.0,,,,0.09,,,,100.0,73.73,0.0,0.0,,0.0,100.0,19.6,0.388,56.68,1.2634
2023-09-01,237894.0,139167.99,0.87,1.62,0.68,0.14,0.0,105792.57,138842.0,180842.0,81222.57,,,,,,,,,,,,,,,,,,0.08,,,,100.0,74.21,0.0,0.0,,0.0,100.0,19.41,0.3901,56.91,1.2715
2023-09-04,236118.0,138601.27,0.87,1.6,0.67,0.14,0.0,105633.0,137954.0,179954.0,80979.0,,,,,,,,0.0,,888.0,,,,,,,888.0,0.08,0.0,,,100.0,74.08,0.0,0.0,,0.0,100.0,19.57,0.3953,57.36,1.268
2023-09-05,241918.0,138135.18,0.89,1.74,0.69,0.14,0.0,104695.13,140354.0,183354.0,80142.13,,,,0.0,,,,,3400.0,,,,0.0,,,2400.0,,0.08,,,,100.0,74.87,0.0,0.0,,0.0,100.0,20.6,0.3872,56.28,1.2905
2023-09-06,239517.0,135806.14,0.88,1.73,0.68,0.14,0.0,106353.89,144573.0,187573.0,81972.89,,,4219.0,0.0,,,,,4219.0,,,,0.0,4219.0,,,,0.08,,,,100.0,77.12,0.0,0.0,,0.0,100.0,20.47,0.3943,56.93,1.2777
2023-09-07,253056.0,141711.36,0.92,1.86,0.72,0.14,0.0,109822.72,153112.0,196112.0,85742.72,,,8539.0,0.0,,,,,8539.0,,,,0.0,8539.0,,,,0.09,,,,100.0,79.55,0.0,0.0,,0.0,100.0,23.36,0.3701,53.7,1.3148
2023-09-08,253056.0,142470.53,0.92,1.91,0.72,0.14,0.0,110411.06,153112.0,196112.0,86202.06,,,,,,,,,,,,,,,,,,0.09,,,,100.0,79.55,0.0,0.0,,0.0,100.0,23.15,0.3723,53.99,1.3148
2023-09-11,242897.0,138451.29,0.89,1.84,0.69,0.14,0.0,105993.21,142953.0,185953.0,81483.21,,,,,,,,0.01,,10159.0,,,,,,,10159.0,0.08,0.01,,,100.0,76.92,0.0,0.0,,0.0,100.0,24.04,0.402,56.41,1.307
2023-09-12,238678.0,127692.73,0.87,1.83,0.68,0.13,0.0,97227.69,138734.0,181734.0,74222.69,,,,,,,,0.0,,4219.0,,,,,,,4219.0,0.08,0.0,,,100.0,74.65,0.0,0.0,,0.0,100.0,25.36,0.4068,56.09,1.2843
2023-09-13,238678.0,120532.39,0.87,1.78,0.68,0.13,0.0,91775.67,138734.0,181734.0,70060.67,,,,,,,,,,,,,,,,,,0.07,,,,100.0,74.65,0.0,0.0,,0.0,100.0,25.0,0.4015,55.53,1.2843
2023-09-14,239678.0,122475.46,0.88,1.8,0.68,0.13,0.0,93377.07,138734.0,182734.0,70893.07,,,,0.0,,,,,1000.0,,,,0.0,,,,,0.07,,,,100.0,74.65,0.0,0.0,,0.0,100.0,24.33,0.4038,55.96,1.2897
2023-09-15,263678.0,135266.81,0.96,1.97,0.75,0.14,0.0,106054.54,138734.0,206734.0,71170.54,,,,,,24000.0,,,,,,,,,0.01,,,0.07,,,,100.0,74.65,0.0,0.0,,0.0,100.0,22.24,0.338,50.86,1.4188
2023-09-18,264678.0,135779.81,0.97,1.98,0.75,0.14,0.0,106567.54,138734.0,207734.0,71170.54,,,,0.0,,,,,1000.0,,,,0.0,,,,,0.07,,,,100.0,74.65,0.0,0.0,,0.0,100.0,22.58,0.3369,50.63,1.4242
2023-09-19,265678.0,131244.93,0.97,2.03,0.75,0.14,0.0,103114.6,138734.0,208734.0,68534.6,,,,0.0,,,,,1000.0,,,,0.0,,,,,0.07,,,,100.0,74.65,0.0,0.0,,0.0,100.0,23.22,0.3311,49.7,1.4296
2023-09-20,272678.0,135793.64,1.0,2.05,0.77,0.14,0.0,105941.53,141734.0,212734.0,70583.53,,,3000.0,0.0,,,,,4000.0,,,,0.0,3000.0,,,,0.07,,,,100.0,75.05,0.0,0.0,,0.0,100.0,22.47,0.3219,48.99,1.4439
2023-09-21,272678.0,135793.64,1.0,2.04,0.77,0.14,0.0,105941.53,141734.0,212734.0,70583.53,,,,,,,,,,,,,,,,,,0.07,,,,100.0,75.05,0.0,0.0,,0.0,100.0,22.57,0.3214,48.91,1.4439
2023-09-22,258810.0,127593.33,0.95,1.96,0.73,0.13,0.0,98040.94,141734.0,198866.0,69874.86,,,,,,612.0,,,,,,,,,0.0,,14480.0,0.07,0.01,,,100.0,75.05,0.0,0.0,,0.0,100.0,23.81,0.3015,45.83,1.3705
2023-09-25,259497.0,131045.99,0.95,1.96,0.74,0.13,0.0,100774.27,128553.0,199553.0,64919.27,,,,0.0,,,,0.01,687.0,13181.0,,,0.0,,,,,0.06,,,,100.0,75.14,0.0,0.0,,0.0,100.0,24.2,0.3127,47.69,1.5169
2023-09-26,258197.0,103537.0,0.94,1.94,0.73,0.12,0.0,79499.45,129158.0,198253.0,51792.36,,,605.0,0.0,,,,,705.0,,,,0.0,605.0,,,2005.0,0.07,0.01,,,100.0,75.02,0.0,0.0,,0.0,100.0,26.59,0.2849,42.79,1.4996
2023-09-27,228197.0,91507.0,0.83,1.53,0.65,0.1,0.0,68672.45,124153.0,171253.0,49785.35,,,,,,,,0.01,,5005.0,,,,,,,27000.0,0.05,0.01,,,100.0,74.04,0.0,0.0,,0.0,100.0,26.73,0.3665,50.86,1.361
2023-09-28,228993.0,82437.48,0.83,1.54,0.65,0.09,0.0,61901.64,123849.0,171949.0,44585.64,,,,0.0,,,,0.0,1995.0,304.0,,,0.0,,,,1299.0,0.05,0.0,,,100.0,74.08,0.0,0.0,,0.0,100.0,28.13,0.3561,48.74,1.3698
2023-09-29,232798.0,90092.83,0.85,1.52,0.66,0.09,0.0,68055.5,126754.0,175854.0,49053.8,,,2905.0,0.0,,,,,4905.0,,,,0.0,2905.0,,,1000.0,0.05,0.0,,,100.0,65.79,0.0,0.0,,0.0,100.0,25.74,0.3567,50.11,1.2082
2023-10-02,272723.0,108134.67,0.99,1.73,0.77,0.11,0.0,85556.37,166679.0,215779.0,66088.22,,,39925.0,0.02,,,,,39925.0,,,,0.02,39925.0,,,,0.06,,,,100.0,86.51,0.0,0.0,,0.0,100.0,23.02,0.2833,42.33,1.4155
2023-10-03,275696.0,110278.4,1.0,1.8,0.78,0.11,0.0,87500.8,168652.0,218752.0,67460.8,,,1973.0,0.0,,,,,6373.0,,,,0.0,1973.0,,,3400.0,0.07,0.0,,,100.0,87.32,0.0,0.0,,0.0,100.0,23.35,0.2811,42.59,1.4274
2023-10-04,276796.0,103106.51,1.01,2.2,0.78,0.11,0.0,81894.87,169752.0,219852.0,63232.62,,,1100.0,0.0,,,,,1100.0,,,,0.0,1100.0,,,,0.07,,,,100.0,87.27,0.0,0.0,,0.0,100.0,23.92,0.274,41.19,1.4229
2023-10-05,276196.0,102192.52,1.0,2.57,0.78,0.11,0.0,81123.24,169152.0,219252.0,62586.24,,,,0.0,,,,0.0,900.0,600.0,,,0.0,,,,1500.0,0.06,0.0,,,100.0,86.96,0.0,0.0,,0.0,100.0,23.0,0.2743,41.57,1.4199
2023-10-06,280196.0,99609.68,1.02,2.72,0.79,0.11,0.0,78655.09,171152.0,221252.0,60844.54,,,2000.0,0.0,,,,,2000.0,,,,0.0,2000.0,,,,0.06,,,,100.0,87.09,0.0,0.0,,0.0,100.0,23.99,0.2737,41.07,1.4258
2023-10-09,247480.0,89464.02,0.9,2.41,0.7,0.09,0.0,68155.76,138436.0,188536.0,50044.61,,,,,,,,0.01,,32716.0,,,,,,,32716.0,0.05,0.01,,,100.0,70.53,0.0,0.0,,0.0,100.0,27.91,0.341,48.38,1.2609
2023-10-10,244580.0,90861.47,0.89,2.47,0.69,0.09,0.0,68592.27,134536.0,184636.0,49980.12,,,1000.0,0.0,,,,0.0,1000.0,4900.0,,,0.0,1000.0,,,4900.0,0.05,0.0,,,100.0,68.2,0.0,0.0,,0.0,100.0,29.0,0.3542,49.29,1.2398
2023-10-11,244107.0,89343.16,0.89,2.51,0.69,0.09,0.0,67403.66,134063.0,184163.0,49067.06,,,,,,,,0.0,,473.0,,,,,,,473.0,0.05,0.0,,,100.0,68.12,0.0,0.0,,0.0,100.0,29.68,0.3533,48.83,1.2404
2023-10-12,240202.0,86352.62,0.87,2.58,0.68,0.09,0.0,64802.75,130158.0,180258.0,46791.8,,,,,,,,0.0,,3905.0,,,,,,,3905.0,0.05,0.0,,,100.0,66.14,0.0,0.0,,0.0,100.0,30.18,0.3628,49.42,1.2205
2023-10-13,240202.0,85271.71,0.87,2.67,0.68,0.09,0.0,63991.59,130158.0,180258.0,46206.09,,,,,,,,,,,,,,,,,,0.05,,,,100.0,66.14,0.0,0.0,,0.0,100.0,30.0,0.362,49.38,1.2205
2023-10-16,242710.0,85069.86,0.88,2.76,0.68,0.09,0.0,64059.48,132666.0,182766.0,46499.43,,,2508.0,0.0,,,,,2508.0,,,,0.0,2508.0,,,,0.05,,,,100.0,67.41,0.0,0.0,,0.0,100.0,29.53,0.3531,48.71,1.2333
2023-10-17,244069.0,85668.22,0.89,2.75,0.69,0.09,0.0,64627.88,134025.0,184125.0,47042.78,,,1359.0,0.0,,,,,1359.0,,,,0.0,1359.0,,,,0.05,,,,100.0,68.1,0.0,0.0,,0.0,100.0,29.17,0.35,48.58,1.2402
2023-10-18,244069.0,85912.29,0.89,2.76,0.69,0.09,0.0,64812.0,134025.0,184125.0,47176.8,,,,,,,,,,,,,,,,,,0.05,,,,100.0,68.1,0.0,0.0,,0.0,100.0,29.2,0.3506,48.63,1.2402
2023-10-19,241561.0,85512.59,0.88,2.76,0.68,0.09,0.0,64292.42,131517.0,181617.0,46557.02,,,,,,,,0.0,,2508.0,,,,,,,2508.0,0.05,0.0,,,100.0,66.83,0.0,0.0,,0.0,100.0,29.45,0.358,49.25,1.2274
2023-10-20,240202.0,85752.11,0.87,2.74,0.68,0.09,0.0,64352.11,130158.0,180258.0,46466.41,,,,,,,,0.0,,1359.0,,,,,,,1359.0,0.05,0.0,,,100.0,66.14,0.0,0.0,,0.0,100.0,29.64,0.3627,49.63,1.2205
2023-10-23,247202.0,86520.7,0.9,2.89,0.7,0.09,0.0,63090.3,137158.0,180258.0,48005.3,,,7000.0,,,,,,,,,,,7000.0,,,,0.05,,,,100.0,69.69,0.0,0.0,,0.0,100.0,29.16,0.3416,47.82,1.2561
2023-10-24,247757.0,87086.59,0.9,2.89,0.7,0.09,0.0,63555.77,137713.0,180813.0,48406.12,,,555.0,0.0,,,,,555.0,,,,0.0,555.0,,,,0.05,,,,100.0,69.78,0.0,0.0,,0.0,100.0,28.78,0.3409,47.95,1.2554
2023-10-25,247757.0,87829.86,0.9,3.08,0.7,0.09,0.0,64098.21,137713.0,180813.0,48819.26,,,,,,,,,,,,,,,,,,0.05,,,,100.0,69.78,0.0,0.0,,0.0,100.0,28.73,0.3415,48.06,1.2554
2023-10-26,247757.0,87705.98,0.9,3.18,0.7,0.09,0.0,64007.8,137713.0,180813.0,48750.4,,,,,,,,,,,,,,,,,,0.05,,,,100.0,69.78,0.0,0.0,,0.0,100.0,29.47,0.349,48.95,1.2554
2023-10-27,251359.0,89232.45,0.91,3.28,0.71,0.09,0.0,65467.33,141315.0,184415.0,50166.83,,,3602.0,0.0,,,,,3602.0,,,,0.0,3602.0,,,,0.05,,,,100.0,71.6,0.0,0.0,,0.0,100.0,28.93,0.3391,48.24,1.2736
2023-10-30,251359.0,89232.45,0.91,3.26,0.71,0.09,0.0,65467.33,141315.0,184415.0,50166.83,,,,,,,,,,,,,,,,,,0.05,,,,100.0,71.6,0.0,0.0,,0.0,100.0,28.97,0.3391,48.22,1.2736
2023-10-31,251359.0,89483.8,0.91,3.28,0.71,0.09,0.0,65651.74,141315.0,184415.0,50308.14,,,,,,,,,,,,,,,,,,0.05,,,,100.0,71.6,0.0,0.0,,0.0,100.0,29.04,0.3401,48.3,1.2736
2023-11-01,246619.0,90015.94,0.9,2.94,0.7,0.09,0.0,65581.38,141575.0,179675.0,51674.88,,,260.0,0.0,,,,,260.0,,,,0.0,260.0,,,5000.0,0.05,0.0,,,100.0,71.64,0.0,0.0,,0.0,100.0,29.34,0.3506,49.68,1.248
2023-11-02,242364.0,88462.86,0.88,2.78,0.68,0.09,0.0,64028.3,141020.0,175420.0,51472.3,,,,,,,,0.0,,555.0,,,,,,,4255.0,0.05,0.0,,,100.0,71.56,0.0,0.0,,0.0,100.0,30.18,0.3583,50.29,1.2299
2023-11-03,242364.0,92825.41,0.88,2.69,0.68,0.09,0.0,67185.86,141020.0,175420.0,54010.66,,,,,,,,,,,,,,,,,,0.05,,,,100.0,71.56,0.0,0.0,,0.0,100.0,29.64,0.3638,51.19,1.2299
2023-11-06,238762.0,93714.09,0.87,2.59,0.67,0.09,0.0,67438.57,137418.0,171818.0,53936.57,,,,,,,,0.0,,3602.0,,,,,,,3602.0,0.05,0.0,,,100.0,69.73,0.0,0.0,,0.0,100.0,30.59,0.3746,51.8,1.2116
2023-11-07,238762.0,94669.13,0.86,2.41,0.67,0.09,0.0,68125.84,137418.0,171818.0,54486.24,,,,,,,,,,,,,,,,,,0.05,,,,100.0,69.73,0.0,0.0,,0.0,100.0,30.85,0.3748,51.69,1.2116
2023-11-08,238762.0,90968.32,0.86,2.83,0.67,0.09,0.0,65462.66,137418.0,171818.0,52356.26,,,,,,,,,,,,,,,,,,0.05,,,,100.0,69.73,0.0,0.0,,0.0,100.0,31.48,0.3704,50.85,1.2116
2023-11-09,238502.0,90630.76,0.86,2.81,0.67,0.09,0.0,65192.04,137158.0,171558.0,52120.04,,,,,,,,0.0,,260.0,,,,,,,260.0,0.05,0.0,,,100.0,69.69,0.0,0.0,,0.0,100.0,30.94,0.3719,51.29,1.2119
2023-11-10,238502.0,87649.49,0.85,2.77,0.66,0.09,0.0,63047.57,137158.0,171558.0,50405.57,,,,,,,,,,,,,,,,,,0.05,,,,100.0,69.69,0.0,0.0,,0.0,100.0,31.28,0.3688,50.73,1.2119
2023-11-13,238502.0,84191.21,0.85,2.94,0.66,0.09,0.0,60559.97,137158.0,171558.0,48416.77,,,,,,,,,,,,,,,,,,0.05,,,,100.0,69.69,0.0,0.0,,0.0,100.0,30.69,0.3703,51.21,1.2119
2023-11-14,238502.0,85860.72,0.85,2.92,0.66,0.09,0.0,61760.88,137158.0,171558.0,49376.88,,,,,,,,,,,,,,,,,,0.05,,,,100.0,69.69,0.0,0.0,,0.0,100.0,30.29,0.3693,51.28,1.2119
2023-11-15,238502.0,87053.23,0.85,2.94,0.66,0.09,0.0,62618.67,137158.0,171558.0,50062.67,,,,,,,,,,,,,,,,,,0.05,,,,100.0,69.69,0.0,0.0,,0.0,100.0,30.51,0.3699,51.25,1.2119
2023-11-16,241224.0,89011.66,0.86,3.02,0.67,0.09,0.0,64309.32,139880.0,174280.0,51615.72,,,2722.0,0.0,,,,,2722.0,,,,0.0,2722.0,,,,0.05,,,,100.0,71.08,0.0,0.0,,0.0,100.0,30.24,0.3618,50.62,1.2257
2023-11-17,241224.0,87081.86,0.86,3.0,0.67,0.09,0.0,62915.08,139880.0,174280.0,50496.68,,,,,,,,,,,,,,,,,,0.05,,,,100.0,71.08,0.0,0.0,,0.0,100.0,30.34,0.3554,49.72,1.2257
2023-11-20,241224.0,86478.8,0.86,3.03,0.67,0.09,0.0,62479.38,139880.0,174280.0,50146.98,,,,,,,,,,,,,,,,,,0.05,,,,100.0,71.08,0.0,0.0,,0.0,100.0,30.07,0.3549,49.8,1.2257
2023-11-21,238502.0,85502.97,0.85,2.99,0.66,0.09,0.0,61503.54,137158.0,171558.0,49171.14,,,,,,,,0.0,,2722.0,,,,,,,2722.0,0.05,0.0,,,100.0,69.69,0.0,0.0,,0.0,100.0,30.35,0.363,50.44,1.2119
